,group,variable,month,CONSULTA NUEVA MENORES DE 5 AÑOS,CONSULTA NUEVA MENORES DE 5 AÑOS,CONSULTA NUEVA 5 A 13 AÑOS,CONSULTA NUEVA 5 A 13 AÑOS,CONSULTA NUEVA 14 A 19 AÑOS,CONSULTA NUEVA 14 A 19 AÑOS,CONSULTA NUEVA 20 A 59 AÑOS,CONSULTA NUEVA 20 A 59 AÑOS,CONSULTA NUEVA 60 AÑOS Y MAS,CONSULTA NUEVA 60 AÑOS Y MAS,CONSULTA NUEVA EMB,CONSULTA NUEVA EMB,CONSULTA NUEVA POST,CONSULTA NUEVA POST,TOTALES
ACACIO,atencion odontologica,consulta nueva,2021-05-01,59,27,383,410,0,13,6,18,1,1,0,5,0,0,923
ACHACACHI,atencion odontologica,consulta nueva,2021-05-01,60,64,95,108,95,137,124,276,61,44,0,25,0,7,1096
ACHOCALLA,atencion odontologica,consulta nueva,2021-05-01,84,122,172,188,17,60,47,167,35,28,0,35,0,17,972
AIQUILE,atencion odontologica,consulta nueva,2021-05-01,38,21,52,36,3,44,30,112,10,21,0,5,0,14,386
ALCALA,atencion odontologica,consulta nueva,2021-05-01,19,5,10,5,22,20,23,97,5,2,0,4,0,1,213
ALTO BENI,atencion odontologica,consulta nueva,2021-05-01,40,23,24,52,18,30,38,115,15,0,0,9,0,5,369
ANCORAIMES,atencion odontologica,consulta nueva,2021-05-01,7,10,50,43,10,23,32,54,23,21,0,0,0,0,273
ANDAMARCA,atencion odontologica,consulta nueva,2021-05-01,14,45,73,56,21,11,48,68,19,32,0,6,0,8,401
ANTEQUERA,atencion odontologica,consulta nueva,2021-05-01,18,24,25,48,25,23,65,88,22,12,0,1,0,3,354
ANZALDO,atencion odontologica,consulta nueva,2021-05-01,0,1,19,7,3,12,12,41,7,15,0,0,0,0,117
APOLO,atencion odontologica,consulta nueva,2021-05-01,3,8,24,23,13,5,16,25,4,3,0,0,0,1,125
ARAMPAMPA,atencion odontologica,consulta nueva,2021-05-01,27,54,173,87,3,8,23,30,7,4,0,4,0,7,427
ARANI,atencion odontologica,consulta nueva,2021-05-01,30,19,65,73,23,26,48,158,3,14,0,5,0,0,464
ARBIETO,atencion odontologica,consulta nueva,2021-05-01,77,71,125,171,31,41,67,239,27,38,0,8,0,1,896
ARQUE,atencion odontologica,consulta nueva,2021-05-01,16,40,108,89,24,75,59,140,21,16,0,5,0,1,594
ASCENCION DE GUARAYOS,atencion odontologica,consulta nueva,2021-05-01,43,54,69,100,46,56,20,227,9,17,0,80,0,13,734
ATOCHA,atencion odontologica,consulta nueva,2021-05-01,24,16,87,84,28,69,146,317,13,16,0,17,0,0,817
AUCAPATA,atencion odontologica,consulta nueva,2021-05-01,12,6,7,2,8,7,22,39,3,5,0,2,0,2,115
AYATA,atencion odontologica,consulta nueva,2021-05-01,3,0,14,25,8,28,34,69,4,2,0,1,0,0,188
AYO AYO,atencion odontologica,consulta nueva,2021-05-01,5,7,10,25,8,21,16,31,4,8,0,2,0,0,137
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,consulta nueva,2021-05-01,28,35,151,132,35,94,107,205,23,29,0,13,0,15,867
AZURDUY,atencion odontologica,consulta nueva,2021-05-01,9,6,15,53,8,21,26,103,0,0,0,19,0,0,260
BATALLAS,atencion odontologica,consulta nueva,2021-05-01,13,14,14,19,13,1,11,32,2,2,0,4,0,1,126
BAURES,atencion odontologica,consulta nueva,2021-05-01,1,2,7,11,5,1,18,66,8,7,0,3,0,1,130
BELEN DE ANDAMARCA,atencion odontologica,consulta nueva,2021-05-01,0,0,10,1,13,10,2,7,0,0,0,0,0,0,43
BELEN DE URMIRI,atencion odontologica,consulta nueva,2021-05-01,16,4,13,29,7,8,8,14,1,3,0,2,0,0,105
BELLA FLOR,atencion odontologica,consulta nueva,2021-05-01,0,2,2,0,0,5,0,7,0,0,0,7,0,0,23
BERMEJO,atencion odontologica,consulta nueva,2021-05-01,25,24,75,75,32,44,69,141,26,24,0,10,0,1,546
BETANZOS,atencion odontologica,consulta nueva,2021-05-01,70,53,107,113,31,109,89,294,57,50,0,42,0,9,1024
BOLIVAR,atencion odontologica,consulta nueva,2021-05-01,8,4,15,9,6,17,10,21,20,1,0,1,0,1,113
BOYUIBE,atencion odontologica,consulta nueva,2021-05-01,18,16,17,64,8,28,11,78,16,3,0,0,0,5,264
BUENA VISTA,atencion odontologica,consulta nueva,2021-05-01,11,14,12,7,3,4,4,8,6,3,0,1,0,0,73
CABEZAS,atencion odontologica,consulta nueva,2021-05-01,18,22,31,30,2,18,16,67,3,6,0,7,0,1,221
CAIROMA,atencion odontologica,consulta nueva,2021-05-01,2,0,17,44,18,15,21,33,1,6,0,0,0,0,157
"CAIZA ""D""",atencion odontologica,consulta nueva,2021-05-01,28,26,60,67,7,31,38,119,10,15,0,20,0,3,424
CAJUATA,atencion odontologica,consulta nueva,2021-05-01,4,1,6,7,4,4,3,7,5,0,0,0,0,2,43
CALACOTO,atencion odontologica,consulta nueva,2021-05-01,0,0,0,0,0,5,7,8,3,0,0,1,0,0,24
CALAMARCA,atencion odontologica,consulta nueva,2021-05-01,8,24,23,13,13,32,31,70,6,2,0,5,0,3,230
CAMARGO,atencion odontologica,consulta nueva,2021-05-01,59,73,138,152,36,81,61,253,7,10,0,32,0,1,903
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,consulta nueva,2021-05-01,0,0,9,1,11,15,27,54,3,1,0,5,0,0,126
CAMIRI,atencion odontologica,consulta nueva,2021-05-01,83,73,56,74,14,26,76,217,71,32,0,70,0,2,794
CAPINOTA,atencion odontologica,consulta nueva,2021-05-01,51,27,114,147,38,67,79,170,47,20,0,9,0,5,774
CAQUIAVIRI,atencion odontologica,consulta nueva,2021-05-01,36,13,62,81,20,50,17,99,13,6,0,2,0,1,400
CARACOLLO,atencion odontologica,consulta nueva,2021-05-01,61,36,90,154,38,43,52,190,19,21,0,49,0,8,761
CARANAVI,atencion odontologica,consulta nueva,2021-05-01,72,62,128,144,35,98,110,272,21,15,0,71,0,27,1055
CARAPARI,atencion odontologica,consulta nueva,2021-05-01,59,71,182,232,13,21,51,115,6,4,0,1,0,1,756
CARIPUYO,atencion odontologica,consulta nueva,2021-05-01,16,22,18,23,5,22,28,60,23,32,0,3,0,5,257
CARMEN RIVERO TORREZ,atencion odontologica,consulta nueva,2021-05-01,3,3,7,5,1,6,15,28,1,4,0,2,0,1,76
CATACORA,atencion odontologica,consulta nueva,2021-05-01,2,0,1,0,0,0,1,3,0,0,0,2,0,0,9
CHACARILLA,atencion odontologica,consulta nueva,2021-05-01,12,13,6,10,1,1,12,20,0,5,0,0,0,0,80
CHALLAPATA,atencion odontologica,consulta nueva,2021-05-01,78,88,276,268,46,130,141,395,59,55,0,89,0,4,1629
CHAQUI,atencion odontologica,consulta nueva,2021-05-01,21,22,47,53,33,29,23,70,10,11,0,11,0,8,338
CHARAGUA,atencion odontologica,consulta nueva,2021-05-01,65,54,31,20,14,23,40,119,21,17,0,27,0,16,447
CHARAÑA,atencion odontologica,consulta nueva,2021-05-01,0,0,1,3,1,9,2,8,0,1,0,1,0,1,27
CHAYANTA,atencion odontologica,consulta nueva,2021-05-01,42,21,20,26,34,37,28,117,6,7,0,15,0,7,360
CHIMORE,atencion odontologica,consulta nueva,2021-05-01,43,26,97,90,37,95,89,235,23,6,0,19,0,0,760
CHIPAYA,atencion odontologica,consulta nueva,2021-05-01,0,4,11,2,1,11,2,9,0,1,0,5,0,0,46
CHOQUE COTA,atencion odontologica,consulta nueva,2021-05-01,0,2,1,4,2,0,1,25,1,3,0,4,0,0,43
CHUA COCANI,atencion odontologica,consulta nueva,2021-05-01,11,17,10,19,7,14,12,35,2,10,0,3,0,0,140
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,consulta nueva,2021-05-01,9,7,19,17,5,8,16,25,1,0,0,0,0,0,107
CHUMA,atencion odontologica,consulta nueva,2021-05-01,2,9,85,56,12,52,73,117,9,12,0,3,0,3,433
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,consulta nueva,2021-05-01,9,7,81,38,4,13,18,42,2,1,0,1,0,6,222
CKOCHAS,atencion odontologica,consulta nueva,2021-05-01,40,26,9,14,5,14,36,49,32,25,0,5,0,4,259
CLIZA,atencion odontologica,consulta nueva,2021-05-01,32,23,82,85,13,43,47,148,32,32,0,7,0,2,546
COBIJA,atencion odontologica,consulta nueva,2021-05-01,315,275,77,105,29,124,161,336,29,23,0,96,0,27,1597
COCAPATA,atencion odontologica,consulta nueva,2021-05-01,61,51,60,86,69,120,107,169,15,9,0,8,0,10,765
COCHABAMBA,atencion odontologica,consulta nueva,2021-05-01,503,642,1437,1619,457,903,1380,3200,535,479,0,273,0,23,11451
COIPASA,atencion odontologica,consulta nueva,2021-05-01,3,0,10,0,7,0,4,18,4,5,0,0,0,0,51
COLCAPIRHUA,atencion odontologica,consulta nueva,2021-05-01,90,110,184,288,46,96,115,375,49,21,0,18,0,20,1412
"COLCHA ""K""",atencion odontologica,consulta nueva,2021-05-01,22,30,48,55,10,61,58,137,9,8,0,2,0,1,441
COLLANA,atencion odontologica,consulta nueva,2021-05-01,32,31,164,145,4,23,47,110,24,27,0,12,0,12,631
COLOMI,atencion odontologica,consulta nueva,2021-05-01,36,46,57,68,22,61,30,109,24,17,0,4,0,3,477
COLPA BELGICA,atencion odontologica,consulta nueva,2021-05-01,2,15,40,35,7,10,63,90,27,16,0,0,0,0,305
COLQUECHACA,atencion odontologica,consulta nueva,2021-05-01,8,22,40,79,22,49,39,109,23,10,0,1,0,1,403
COLQUENCHA,atencion odontologica,consulta nueva,2021-05-01,30,26,29,32,17,9,34,40,2,3,0,10,0,1,233
COLQUIRI,atencion odontologica,consulta nueva,2021-05-01,10,8,21,29,25,14,44,62,11,15,0,1,0,2,242
COMANCHE,atencion odontologica,consulta nueva,2021-05-01,1,0,0,2,2,2,1,9,2,2,0,0,0,1,22
COMARAPA,atencion odontologica,consulta nueva,2021-05-01,15,28,57,48,11,19,54,118,11,12,0,0,0,4,377
COPACABANA,atencion odontologica,consulta nueva,2021-05-01,6,4,23,26,0,0,1,6,1,0,0,0,0,0,67
CORIPATA,atencion odontologica,consulta nueva,2021-05-01,10,6,13,7,0,6,8,7,4,0,0,0,0,0,61
CORO CORO,atencion odontologica,consulta nueva,2021-05-01,0,1,2,7,8,5,10,26,1,2,0,8,0,7,77
COROICO,atencion odontologica,consulta nueva,2021-05-01,41,24,62,80,21,39,76,151,11,5,0,4,0,2,516
CORQUE,atencion odontologica,consulta nueva,2021-05-01,17,22,88,108,14,26,28,89,27,10,0,3,0,0,432
COTAGAITA,atencion odontologica,consulta nueva,2021-05-01,106,122,212,234,52,130,189,411,58,70,0,47,0,6,1637
COTOCA,atencion odontologica,consulta nueva,2021-05-01,21,36,111,118,33,55,77,222,20,9,0,13,0,0,715
CRUZ DE MACHACAMARCA,atencion odontologica,consulta nueva,2021-05-01,0,0,4,0,0,0,0,2,5,4,0,0,0,0,15
CUATRO CAÑADAS,atencion odontologica,consulta nueva,2021-05-01,41,24,49,72,1,46,28,153,16,4,0,19,0,0,453
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica,consulta nueva,2021-05-01,0,4,8,18,0,2,17,20,4,6,0,0,0,0,79
CUEVO,atencion odontologica,consulta nueva,2021-05-01,5,8,5,16,5,22,13,41,9,4,0,1,0,1,130
CULPINA,atencion odontologica,consulta nueva,2021-05-01,9,10,26,44,35,61,71,172,24,24,0,20,0,7,503
CURAHUARA DE CARANGAS,atencion odontologica,consulta nueva,2021-05-01,26,21,27,62,10,30,29,60,12,13,0,2,0,3,295
CURVA,atencion odontologica,consulta nueva,2021-05-01,4,3,28,16,4,12,6,18,0,5,0,0,0,2,98
DESAGUADERO,atencion odontologica,consulta nueva,2021-05-01,0,0,1,13,1,0,7,16,3,0,0,0,0,0,41
EL ALTO,atencion odontologica,consulta nueva,2021-05-01,328,359,719,721,232,449,518,1179,230,118,0,192,0,19,5064
EL CHORO,atencion odontologica,consulta nueva,2021-05-01,5,7,34,24,20,14,23,62,25,29,0,7,0,0,250
EL PUENTE(STC),atencion odontologica,consulta nueva,2021-05-01,44,25,136,131,17,46,50,178,43,17,0,9,0,0,696
EL PUENTE(TJA),atencion odontologica,consulta nueva,2021-05-01,6,9,28,53,18,34,58,195,13,32,0,5,0,1,452
EL TORNO,atencion odontologica,consulta nueva,2021-05-01,130,145,37,52,27,108,93,217,125,123,0,61,0,35,1153
EL VILLAR,atencion odontologica,consulta nueva,2021-05-01,11,10,25,24,18,33,64,114,7,13,0,2,0,5,326
ENTRE RIOS TRJ,atencion odontologica,consulta nueva,2021-05-01,6,17,41,47,10,17,45,154,12,5,0,7,0,1,362
ENTRE RIOS CBBA,atencion odontologica,consulta nueva,2021-05-01,94,90,115,125,45,98,76,269,33,7,0,32,0,24,1008
ESCARA,atencion odontologica,consulta nueva,2021-05-01,4,4,6,1,28,8,4,3,4,2,0,0,0,0,64
ESCOMA,atencion odontologica,consulta nueva,2021-05-01,3,4,27,18,8,13,20,24,14,1,0,1,0,1,134
ESMERALDA,atencion odontologica,consulta nueva,2021-05-01,1,0,3,4,0,0,8,1,5,5,0,0,0,0,27
EUCALIPTUS,atencion odontologica,consulta nueva,2021-05-01,9,10,34,24,26,25,34,44,17,16,0,6,0,0,245
FERNANDEZ ALONSO,atencion odontologica,consulta nueva,2021-05-01,46,51,56,37,16,26,32,114,9,16,0,6,0,2,411
FILADELFIA,atencion odontologica,consulta nueva,2021-05-01,55,59,19,11,2,7,12,41,0,0,0,12,0,6,224
GENERAL SAAVEDRA,atencion odontologica,consulta nueva,2021-05-01,6,0,17,16,6,10,8,42,1,2,0,4,0,0,112
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica,consulta nueva,2021-05-01,25,12,40,41,19,43,64,112,12,20,0,13,0,0,401
GUANAY,atencion odontologica,consulta nueva,2021-05-01,0,2,5,8,2,4,9,28,8,6,0,0,0,0,72
GUAQUI,atencion odontologica,consulta nueva,2021-05-01,3,8,11,15,8,18,13,60,11,13,0,4,0,0,164
GUAYARAMERIN,atencion odontologica,consulta nueva,2021-05-01,11,15,56,68,7,22,20,67,5,1,0,19,0,1,292
GUTIERREZ,atencion odontologica,consulta nueva,2021-05-01,6,4,12,17,10,24,27,52,4,1,0,0,0,0,157
HUACARETA,atencion odontologica,consulta nueva,2021-05-01,2,5,2,9,6,5,18,35,0,8,0,0,0,0,90
HUACAYA (VILLA DE HUACAYA),atencion odontologica,consulta nueva,2021-05-01,2,1,8,19,1,5,15,18,3,1,0,2,0,0,75
HUACHACALLA,atencion odontologica,consulta nueva,2021-05-01,1,7,10,8,2,0,5,10,2,2,0,1,0,0,48
HUANUNI,atencion odontologica,consulta nueva,2021-05-01,36,42,162,156,60,89,131,265,30,20,0,38,0,5,1034
HUARACAJE,atencion odontologica,consulta nueva,2021-05-01,1,1,3,1,1,9,5,10,0,0,0,1,0,0,32
HUARINA,atencion odontologica,consulta nueva,2021-05-01,2,1,4,4,1,4,10,17,10,5,0,0,0,0,58
HUATAJATA,atencion odontologica,consulta nueva,2021-05-01,10,2,12,22,2,12,8,31,3,2,0,0,0,1,105
HUAYLLAMARCA,atencion odontologica,consulta nueva,2021-05-01,19,14,155,142,14,14,19,49,12,15,0,3,0,5,461
HUMANATA,atencion odontologica,consulta nueva,2021-05-01,1,2,7,5,1,5,20,13,6,11,0,0,0,1,72
ICHOCA,atencion odontologica,consulta nueva,2021-05-01,2,0,0,0,0,0,0,8,1,6,0,0,0,0,17
ICLA,atencion odontologica,consulta nueva,2021-05-01,111,93,119,91,39,48,59,126,19,25,0,20,0,1,751
INCAHUASI,atencion odontologica,consulta nueva,2021-05-01,7,11,24,21,23,31,47,141,11,4,0,2,0,12,334
INQUISIVI,atencion odontologica,consulta nueva,2021-05-01,21,15,19,12,11,7,15,65,14,20,0,10,0,4,213
IRUPANA (VILLA DE LANZA),atencion odontologica,consulta nueva,2021-05-01,60,65,112,130,36,64,87,193,27,30,0,13,0,14,831
IXIAMAS,atencion odontologica,consulta nueva,2021-05-01,9,14,51,35,14,35,25,85,6,3,0,10,0,3,290
JESUS DE MACHACA,atencion odontologica,consulta nueva,2021-05-01,24,13,39,19,51,80,44,96,51,32,0,8,0,9,466
LA ASUNTA,atencion odontologica,consulta nueva,2021-05-01,79,87,244,301,83,151,236,406,27,14,0,32,0,17,1677
LA GUARDIA,atencion odontologica,consulta nueva,2021-05-01,140,107,14,12,1,20,7,103,64,84,0,64,0,45,661
LA PAZ,atencion odontologica,consulta nueva,2021-05-01,981,932,1380,1352,399,611,1358,2972,782,574,0,415,0,81,11837
LA RIVERA,atencion odontologica,consulta nueva,2021-05-01,0,0,11,13,6,14,0,9,0,1,0,0,0,0,54
LAGUNILLAS,atencion odontologica,consulta nueva,2021-05-01,10,6,5,5,3,10,14,29,25,19,0,0,0,0,126
LAJA,atencion odontologica,consulta nueva,2021-05-01,76,98,56,57,2,33,20,127,28,34,0,65,0,0,596
LAS CARRERAS,atencion odontologica,consulta nueva,2021-05-01,1,6,6,18,9,17,20,39,2,17,0,4,0,0,139
LICOMA PAMPA,atencion odontologica,consulta nueva,2021-05-01,0,1,13,0,4,0,0,10,6,0,0,0,0,0,34
LLALLAGUA,atencion odontologica,consulta nueva,2021-05-01,84,58,81,100,32,95,89,230,14,23,0,12,0,13,831
LLICA,atencion odontologica,consulta nueva,2021-05-01,4,1,6,12,11,2,10,19,0,8,0,2,0,0,75
LORETO,atencion odontologica,consulta nueva,2021-05-01,0,3,6,9,0,2,0,2,0,1,0,0,0,0,23
LURIBAY,atencion odontologica,consulta nueva,2021-05-01,3,1,1,12,2,14,16,42,7,7,0,12,0,1,118
MACHACAMARCA,atencion odontologica,consulta nueva,2021-05-01,20,10,35,53,6,21,33,75,10,11,0,0,0,0,274
MACHARETI,atencion odontologica,consulta nueva,2021-05-01,10,14,11,12,2,1,3,16,2,2,0,4,0,0,77
MAGDALENA,atencion odontologica,consulta nueva,2021-05-01,1,0,13,15,2,4,11,22,1,5,0,0,0,0,74
MAIRANA,atencion odontologica,consulta nueva,2021-05-01,10,11,13,26,0,5,5,13,1,0,0,2,0,1,87
MALLA,atencion odontologica,consulta nueva,2021-05-01,1,3,6,3,0,2,1,13,0,0,0,2,0,0,31
MAPIRI,atencion odontologica,consulta nueva,2021-05-01,17,12,29,34,6,13,23,83,18,0,0,6,0,0,241
MECAPACA,atencion odontologica,consulta nueva,2021-05-01,40,32,47,72,38,38,91,158,25,23,0,3,0,1,568
MINEROS,atencion odontologica,consulta nueva,2021-05-01,44,39,9,6,1,7,2,36,19,21,0,21,0,3,208
MIZQUE,atencion odontologica,consulta nueva,2021-05-01,35,38,70,110,16,86,36,131,7,7,0,9,0,2,547
MOCOMOCO,atencion odontologica,consulta nueva,2021-05-01,1,6,3,10,9,21,30,41,7,6,0,1,0,4,139
MOJINETE,atencion odontologica,consulta nueva,2021-05-01,7,5,10,23,15,4,9,15,3,0,0,0,0,2,93
MOJOCOYA,atencion odontologica,consulta nueva,2021-05-01,8,25,32,52,11,20,74,221,16,14,0,9,0,0,482
MONTEAGUDO,atencion odontologica,consulta nueva,2021-05-01,22,30,83,104,40,122,133,289,15,8,0,4,0,14,864
MONTERO,atencion odontologica,consulta nueva,2021-05-01,209,199,360,448,126,316,363,952,99,70,0,147,0,13,3302
MORO MORO,atencion odontologica,consulta nueva,2021-05-01,5,4,3,13,4,4,6,13,0,0,0,0,0,0,52
MOROCHATA,atencion odontologica,consulta nueva,2021-05-01,4,17,28,55,49,79,31,134,42,39,0,7,0,9,494
NACEBE (SANTA ROSA DEL ABUNA),atencion odontologica,consulta nueva,2021-05-01,2,3,4,11,1,3,5,12,0,0,0,2,0,1,44
NAZACARA DE PACAJES,atencion odontologica,consulta nueva,2021-05-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
OCURI,atencion odontologica,consulta nueva,2021-05-01,16,17,86,75,24,48,26,109,44,46,0,35,0,6,532
OKINAWA,atencion odontologica,consulta nueva,2021-05-01,1,0,3,4,3,14,2,19,1,2,0,0,0,0,49
OMEREQUE,atencion odontologica,consulta nueva,2021-05-01,3,1,6,6,3,2,2,7,1,3,0,2,0,0,36
ORURO,atencion odontologica,consulta nueva,2021-05-01,486,586,1093,1232,336,648,1257,2670,290,187,0,490,0,154,9429
PADCAYA,atencion odontologica,consulta nueva,2021-05-01,12,8,42,51,8,22,42,81,3,4,0,1,0,0,274
PADILLA,atencion odontologica,consulta nueva,2021-05-01,17,36,43,79,26,29,68,230,14,10,0,16,0,4,572
PAILON,atencion odontologica,consulta nueva,2021-05-01,10,7,15,79,44,18,59,55,108,17,0,18,0,0,430
PALCA,atencion odontologica,consulta nueva,2021-05-01,23,10,40,60,23,41,70,118,26,16,0,9,0,0,436
PALOS BLANCOS,atencion odontologica,consulta nueva,2021-05-01,28,73,129,114,23,39,65,134,17,6,0,14,0,10,652
PAMPA AULLAGAS,atencion odontologica,consulta nueva,2021-05-01,3,0,35,32,5,8,9,31,8,14,0,0,0,0,145
PAMPA GRANDE,atencion odontologica,consulta nueva,2021-05-01,5,1,6,3,5,4,2,15,2,1,0,0,0,0,44
PAPEL PAMPA,atencion odontologica,consulta nueva,2021-05-01,2,4,15,5,1,5,29,36,17,8,0,2,0,1,125
PASORAPA,atencion odontologica,consulta nueva,2021-05-01,10,11,23,45,14,47,34,50,14,8,0,0,0,0,256
PATACAMAYA,atencion odontologica,consulta nueva,2021-05-01,62,51,75,97,28,28,19,123,1,3,0,13,0,25,525
PAZÑA,atencion odontologica,consulta nueva,2021-05-01,7,5,22,49,3,40,25,93,17,19,0,7,0,0,287
PELECHUCO,atencion odontologica,consulta nueva,2021-05-01,11,7,11,19,7,6,16,40,1,0,0,2,0,1,121
POCOATA,atencion odontologica,consulta nueva,2021-05-01,67,26,44,69,35,60,89,197,26,40,0,30,0,9,692
POCONA,atencion odontologica,consulta nueva,2021-05-01,6,11,20,34,12,44,20,73,7,3,0,6,0,4,240
POJO (CBBA),atencion odontologica,consulta nueva,2021-05-01,40,24,51,78,82,88,61,161,7,13,0,7,0,10,622
POOPO,atencion odontologica,consulta nueva,2021-05-01,15,9,37,95,12,13,47,102,27,16,0,13,0,0,386
PORCO,atencion odontologica,consulta nueva,2021-05-01,14,10,17,21,7,20,7,87,1,13,0,37,0,4,238
POROMA,atencion odontologica,consulta nueva,2021-05-01,7,14,224,231,36,61,44,105,26,16,0,7,0,7,778
PORONGO,atencion odontologica,consulta nueva,2021-05-01,7,8,15,14,7,15,30,42,60,75,0,6,0,0,279
PORTACHUELO,atencion odontologica,consulta nueva,2021-05-01,0,0,0,0,0,0,0,0,2,1,0,0,0,0,3
PORVENIR,atencion odontologica,consulta nueva,2021-05-01,13,15,25,48,18,40,38,75,4,0,0,6,0,0,282
POSTRER VALLE,atencion odontologica,consulta nueva,2021-05-01,5,0,17,23,0,15,17,16,2,1,0,1,0,0,97
POTOSI,atencion odontologica,consulta nueva,2021-05-01,229,193,327,428,163,197,462,1207,75,77,0,96,0,15,3469
PRESTO,atencion odontologica,consulta nueva,2021-05-01,70,29,61,71,38,66,109,252,10,20,0,23,0,9,758
PUCARA,atencion odontologica,consulta nueva,2021-05-01,1,2,1,0,0,6,3,5,2,0,0,0,0,1,21
PUCARANI,atencion odontologica,consulta nueva,2021-05-01,55,45,97,91,36,75,75,214,43,46,0,33,0,12,822
PUERTO ACOSTA,atencion odontologica,consulta nueva,2021-05-01,4,2,2,14,4,26,37,37,8,8,0,0,0,0,142
PUERTO CARABUCO,atencion odontologica,consulta nueva,2021-05-01,13,8,40,26,5,17,27,42,10,10,0,1,0,3,202
PUERTO GONZALO MORENO,atencion odontologica,consulta nueva,2021-05-01,17,22,24,62,6,52,61,81,4,0,0,16,0,11,356
PUERTO PEREZ,atencion odontologica,consulta nueva,2021-05-01,1,0,1,0,1,0,5,4,1,2,0,0,0,0,15
PUERTO QUIJARRO,atencion odontologica,consulta nueva,2021-05-01,10,6,3,8,0,0,4,9,9,3,0,0,0,0,52
PUERTO RICO,atencion odontologica,consulta nueva,2021-05-01,31,14,11,34,5,30,36,63,1,1,0,5,0,4,235
PUERTO SUAREZ,atencion odontologica,consulta nueva,2021-05-01,1,0,4,1,0,0,5,7,2,1,0,0,0,0,21
PUERTO VILLARROEL,atencion odontologica,consulta nueva,2021-05-01,42,47,90,177,75,97,139,334,44,11,0,33,0,27,1116
PUNA,atencion odontologica,consulta nueva,2021-05-01,30,29,54,57,27,27,55,135,29,28,0,20,0,1,492
PUNATA,atencion odontologica,consulta nueva,2021-05-01,51,34,164,133,67,95,97,292,38,32,0,5,0,0,1008
QUIABAYA,atencion odontologica,consulta nueva,2021-05-01,9,2,5,7,1,11,7,33,7,2,0,0,0,2,86
QUILLACOLLO,atencion odontologica,consulta nueva,2021-05-01,261,225,674,714,179,377,580,1344,113,80,0,31,0,23,4601
QUIME,atencion odontologica,consulta nueva,2021-05-01,8,5,29,30,11,23,88,67,13,11,0,0,0,0,285
QUIRUSILLAS,atencion odontologica,consulta nueva,2021-05-01,4,2,7,20,3,4,19,24,5,2,0,0,0,0,90
RAVELO,atencion odontologica,consulta nueva,2021-05-01,105,87,277,333,44,103,163,407,139,153,0,41,0,11,1863
REYES,atencion odontologica,consulta nueva,2021-05-01,0,0,4,1,0,3,6,9,3,1,0,0,0,0,27
RIBERALTA,atencion odontologica,consulta nueva,2021-05-01,50,56,31,46,18,54,52,177,10,10,0,47,0,5,556
ROBORE,atencion odontologica,consulta nueva,2021-05-01,9,7,6,5,1,1,3,13,4,6,0,0,0,0,55
RURRENABAQUE,atencion odontologica,consulta nueva,2021-05-01,12,12,11,16,20,11,27,55,13,11,0,4,0,3,195
SABAYA,atencion odontologica,consulta nueva,2021-05-01,12,16,28,64,7,23,31,69,27,30,0,10,0,0,317
SACABA,atencion odontologica,consulta nueva,2021-05-01,251,201,615,755,254,298,425,1050,90,80,0,23,0,9,4051
SACABAMBA,atencion odontologica,consulta nueva,2021-05-01,5,1,12,6,6,8,12,18,5,9,0,0,0,0,82
SACACA,atencion odontologica,consulta nueva,2021-05-01,16,13,30,34,44,48,46,86,19,27,0,21,0,5,389
SAIPINA,atencion odontologica,consulta nueva,2021-05-01,2,3,4,11,0,9,7,33,9,2,0,2,0,0,82
SALINAS DE GARCI MENDOZA,atencion odontologica,consulta nueva,2021-05-01,56,62,75,127,17,43,81,172,49,66,0,21,0,6,775
SAMAIPATA,atencion odontologica,consulta nueva,2021-05-01,5,10,18,5,0,3,9,23,3,0,0,2,0,6,84
SAN AGUSTIN,atencion odontologica,consulta nueva,2021-05-01,0,1,2,1,2,3,2,7,0,0,0,0,0,0,18
SAN ANDRES,atencion odontologica,consulta nueva,2021-05-01,0,0,0,2,0,1,2,3,0,0,0,0,0,1,9
SAN ANDRES DE MACHACA,atencion odontologica,consulta nueva,2021-05-01,8,4,6,6,8,4,10,24,44,36,0,0,0,1,151
SAN ANTONIO DE ESMORUCO,atencion odontologica,consulta nueva,2021-05-01,0,0,2,0,1,0,0,10,0,3,0,0,0,0,16
SAN ANTONIO DE LOMERIO,atencion odontologica,consulta nueva,2021-05-01,0,0,0,1,1,0,0,4,0,1,0,0,0,0,7
SAN BENITO,atencion odontologica,consulta nueva,2021-05-01,26,24,76,108,24,36,18,116,6,27,0,1,0,2,464
SAN BORJA,atencion odontologica,consulta nueva,2021-05-01,32,45,134,147,99,144,175,210,18,17,0,7,0,4,1032
SAN BUENA VENTURA,atencion odontologica,consulta nueva,2021-05-01,4,9,14,9,8,7,8,33,7,6,0,7,0,2,114
SAN CARLOS,atencion odontologica,consulta nueva,2021-05-01,6,3,4,10,9,8,8,15,6,7,0,5,0,17,98
