,group,variable,month,ENDODONCIA MENORES DE 5 AÑOS,ENDODONCIA MENORES DE 5 AÑOS,ENDODONCIA 5 A 13 AÑOS,ENDODONCIA 5 A 13 AÑOS,ENDODONCIA 14 A 19 AÑOS,ENDODONCIA 14 A 19 AÑOS,ENDODONCIA 20 A 59 AÑOS,ENDODONCIA 20 A 59 AÑOS,ENDODONCIA 60 AÑOS Y MAS,ENDODONCIA 60 AÑOS Y MAS,ENDODONCIA EMB,ENDODONCIA EMB,ENDODONCIA POST,ENDODONCIA POST,TOTALES
BELEN DE URMIRI,atencion odontologica,endodoncia,2021-05-01,0,0,0,2,0,4,2,0,0,0,0,0,0,0,8
BELLA FLOR,atencion odontologica,endodoncia,2021-05-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
BERMEJO,atencion odontologica,endodoncia,2021-05-01,0,0,1,1,3,3,10,5,4,2,0,0,0,0,29
BETANZOS,atencion odontologica,endodoncia,2021-05-01,0,2,2,1,0,6,5,8,1,0,0,0,0,0,25
BOYUIBE,atencion odontologica,endodoncia,2021-05-01,0,0,0,0,0,1,0,2,0,0,0,0,0,0,3
CABEZAS,atencion odontologica,endodoncia,2021-05-01,0,0,1,1,0,0,0,0,0,2,0,0,0,0,4
CAIROMA,atencion odontologica,endodoncia,2021-05-01,3,0,0,12,2,0,3,6,2,0,0,0,0,0,28
"CAIZA ""D""",atencion odontologica,endodoncia,2021-05-01,0,0,3,3,0,2,2,1,0,0,0,0,0,0,11
CAJUATA,atencion odontologica,endodoncia,2021-05-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
CALAMARCA,atencion odontologica,endodoncia,2021-05-01,0,0,2,0,1,2,3,4,1,0,0,0,0,0,13
CAMARGO,atencion odontologica,endodoncia,2021-05-01,2,7,7,1,0,5,1,23,0,0,0,0,0,0,46
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,endodoncia,2021-05-01,0,0,0,0,0,0,1,4,1,0,0,0,0,0,6
CAMIRI,atencion odontologica,endodoncia,2021-05-01,4,2,5,10,1,1,12,25,3,1,0,0,0,0,64
CAPINOTA,atencion odontologica,endodoncia,2021-05-01,0,0,2,0,4,5,7,15,9,1,0,0,0,0,43
CARACOLLO,atencion odontologica,endodoncia,2021-05-01,1,0,2,3,0,4,4,10,0,2,0,0,0,0,26
CARANAVI,atencion odontologica,endodoncia,2021-05-01,3,2,3,8,2,11,12,37,6,0,0,0,0,0,84
CARAPARI,atencion odontologica,endodoncia,2021-05-01,0,0,2,1,0,2,3,4,0,0,0,0,0,0,12
CARIPUYO,atencion odontologica,endodoncia,2021-05-01,0,0,0,2,1,1,7,5,0,0,0,0,0,0,16
CARMEN RIVERO TORREZ,atencion odontologica,endodoncia,2021-05-01,0,0,0,0,0,0,4,5,0,0,0,0,0,0,9
CHACARILLA,atencion odontologica,endodoncia,2021-05-01,0,0,1,0,0,0,1,3,0,0,0,0,0,0,5
CHALLAPATA,atencion odontologica,endodoncia,2021-05-01,7,1,1,7,3,3,4,14,1,1,0,0,0,0,42
CHAQUI,atencion odontologica,endodoncia,2021-05-01,3,1,7,3,5,2,3,5,0,0,0,0,0,0,29
CHARAGUA,atencion odontologica,endodoncia,2021-05-01,0,0,0,1,0,0,1,7,0,0,0,0,0,0,9
CHARAÑA,atencion odontologica,endodoncia,2021-05-01,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2
CHAYANTA,atencion odontologica,endodoncia,2021-05-01,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2
CHIMORE,atencion odontologica,endodoncia,2021-05-01,0,0,5,1,1,4,2,6,1,0,0,0,0,0,20
CHIPAYA,atencion odontologica,endodoncia,2021-05-01,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2
CHOQUE COTA,atencion odontologica,endodoncia,2021-05-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
CHUA COCANI,atencion odontologica,endodoncia,2021-05-01,0,0,0,2,0,0,1,0,0,0,0,0,0,0,3
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,endodoncia,2021-05-01,0,0,0,0,0,5,1,2,0,0,0,0,0,0,8
CHUMA,atencion odontologica,endodoncia,2021-05-01,0,2,2,1,0,4,1,5,0,0,0,0,0,0,15
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,endodoncia,2021-05-01,0,0,0,0,0,2,0,3,0,0,0,0,0,0,5
CKOCHAS,atencion odontologica,endodoncia,2021-05-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
CLIZA,atencion odontologica,endodoncia,2021-05-01,1,1,9,3,3,11,4,11,1,2,0,0,0,0,46
COBIJA,atencion odontologica,endodoncia,2021-05-01,8,0,1,6,4,9,13,28,2,0,0,0,0,0,71
COCAPATA,atencion odontologica,endodoncia,2021-05-01,0,0,2,1,1,1,1,8,0,0,0,0,0,0,14
COCHABAMBA,atencion odontologica,endodoncia,2021-05-01,64,49,133,124,54,91,196,467,138,49,0,0,0,0,1365
COLCAPIRHUA,atencion odontologica,endodoncia,2021-05-01,1,1,7,7,0,2,3,3,1,0,0,0,0,0,25
"COLCHA ""K""",atencion odontologica,endodoncia,2021-05-01,0,0,2,1,0,1,2,4,0,0,0,0,0,0,10
COLLANA,atencion odontologica,endodoncia,2021-05-01,0,0,0,0,0,0,1,5,0,0,0,0,0,0,6
COLOMI,atencion odontologica,endodoncia,2021-05-01,1,1,3,1,0,2,1,2,0,1,0,0,0,0,12
COLPA BELGICA,atencion odontologica,endodoncia,2021-05-01,0,0,0,1,0,2,2,7,0,1,0,0,0,0,13
COLQUECHACA,atencion odontologica,endodoncia,2021-05-01,0,3,1,10,0,6,9,14,2,0,0,0,0,0,45
COLQUENCHA,atencion odontologica,endodoncia,2021-05-01,0,2,2,2,2,2,4,5,0,0,0,0,0,0,19
COLQUIRI,atencion odontologica,endodoncia,2021-05-01,0,0,1,2,3,1,3,6,0,0,0,0,0,0,16
COMARAPA,atencion odontologica,endodoncia,2021-05-01,0,6,2,7,1,4,5,8,0,0,0,0,0,0,33
COPACABANA,atencion odontologica,endodoncia,2021-05-01,0,0,0,0,0,1,1,3,0,0,0,0,0,0,5
CORIPATA,atencion odontologica,endodoncia,2021-05-01,3,2,0,1,0,3,1,1,0,0,0,0,0,0,11
COROICO,atencion odontologica,endodoncia,2021-05-01,2,0,1,2,0,4,0,10,1,0,0,0,0,0,20
CORQUE,atencion odontologica,endodoncia,2021-05-01,0,1,0,0,1,0,0,1,1,0,0,0,0,0,4
COTAGAITA,atencion odontologica,endodoncia,2021-05-01,6,2,20,13,10,32,32,74,3,10,0,0,0,0,202
COTOCA,atencion odontologica,endodoncia,2021-05-01,0,0,0,0,0,0,4,13,0,0,0,0,0,0,17
CUATRO CAÑADAS,atencion odontologica,endodoncia,2021-05-01,5,4,11,37,1,15,14,42,2,0,0,0,0,0,131
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica,endodoncia,2021-05-01,0,0,0,1,0,1,0,1,0,0,0,0,0,0,3
CUEVO,atencion odontologica,endodoncia,2021-05-01,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2
CULPINA,atencion odontologica,endodoncia,2021-05-01,0,0,4,7,3,6,5,9,1,0,0,0,0,0,35
CURAHUARA DE CARANGAS,atencion odontologica,endodoncia,2021-05-01,0,1,2,2,1,0,0,2,0,0,0,0,0,0,8
CURVA,atencion odontologica,endodoncia,2021-05-01,0,0,1,0,0,3,2,1,0,1,0,0,0,0,8
EL ALTO,atencion odontologica,endodoncia,2021-05-01,34,26,63,54,20,57,48,103,13,10,0,0,0,0,428
EL CHORO,atencion odontologica,endodoncia,2021-05-01,0,0,0,3,0,0,0,3,0,0,0,0,0,0,6
EL PUENTE(STC),atencion odontologica,endodoncia,2021-05-01,0,2,1,6,3,6,17,21,0,2,0,0,0,0,58
EL PUENTE(TJA),atencion odontologica,endodoncia,2021-05-01,0,0,2,0,1,2,3,8,0,3,0,0,0,0,19
EL TORNO,atencion odontologica,endodoncia,2021-05-01,24,20,3,7,2,28,25,48,3,2,0,0,0,0,162
EL VILLAR,atencion odontologica,endodoncia,2021-05-01,0,0,0,0,1,2,0,5,1,0,0,0,0,0,9
ENTRE RIOS TRJ,atencion odontologica,endodoncia,2021-05-01,0,1,3,6,0,1,6,14,1,0,0,0,0,0,32
ENTRE RIOS CBBA,atencion odontologica,endodoncia,2021-05-01,0,0,1,2,0,1,3,11,3,0,0,0,0,0,21
ESCOMA,atencion odontologica,endodoncia,2021-05-01,1,3,6,8,3,6,5,9,2,0,0,0,0,0,43
ESMERALDA,atencion odontologica,endodoncia,2021-05-01,1,0,1,0,0,0,0,1,2,3,0,0,0,0,8
EUCALIPTUS,atencion odontologica,endodoncia,2021-05-01,0,0,2,0,1,1,3,2,0,0,0,0,0,0,9
FERNANDEZ ALONSO,atencion odontologica,endodoncia,2021-05-01,0,0,6,5,2,3,3,16,2,0,0,0,0,0,37
FILADELFIA,atencion odontologica,endodoncia,2021-05-01,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica,endodoncia,2021-05-01,0,2,0,1,2,2,7,4,0,0,0,0,0,0,18
GUANAY,atencion odontologica,endodoncia,2021-05-01,1,0,3,5,0,2,0,6,1,0,0,0,0,0,18
GUAQUI,atencion odontologica,endodoncia,2021-05-01,0,0,0,0,0,2,0,5,0,0,0,0,0,0,7
GUAYARAMERIN,atencion odontologica,endodoncia,2021-05-01,0,0,0,2,0,0,9,0,0,0,0,0,0,0,11
GUTIERREZ,atencion odontologica,endodoncia,2021-05-01,0,0,0,0,0,3,3,9,1,0,0,0,0,0,16
HUACAYA (VILLA DE HUACAYA),atencion odontologica,endodoncia,2021-05-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
HUACHACALLA,atencion odontologica,endodoncia,2021-05-01,0,1,0,0,0,0,2,6,0,0,0,0,0,0,9
HUANUNI,atencion odontologica,endodoncia,2021-05-01,1,1,3,15,3,3,12,29,2,1,0,0,0,0,70
HUARACAJE,atencion odontologica,endodoncia,2021-05-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
HUATAJATA,atencion odontologica,endodoncia,2021-05-01,1,0,2,3,2,0,3,3,1,1,0,0,0,0,16
HUAYLLAMARCA,atencion odontologica,endodoncia,2021-05-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
HUMANATA,atencion odontologica,endodoncia,2021-05-01,0,0,0,0,0,0,7,3,0,2,0,0,0,0,12
ICLA,atencion odontologica,endodoncia,2021-05-01,0,0,0,0,1,1,0,1,0,0,0,0,0,0,3
INCAHUASI,atencion odontologica,endodoncia,2021-05-01,0,0,1,1,0,0,1,10,2,0,0,0,0,0,15
IRUPANA (VILLA DE LANZA),atencion odontologica,endodoncia,2021-05-01,0,3,3,6,4,5,2,10,0,2,0,0,0,0,35
IXIAMAS,atencion odontologica,endodoncia,2021-05-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
JESUS DE MACHACA,atencion odontologica,endodoncia,2021-05-01,0,0,0,1,1,8,4,7,0,1,0,0,0,0,22
LA ASUNTA,atencion odontologica,endodoncia,2021-05-01,0,0,11,15,8,7,10,38,2,3,0,0,0,0,94
LA PAZ,atencion odontologica,endodoncia,2021-05-01,114,76,184,177,88,92,325,550,123,77,0,0,0,0,1806
LA RIVERA,atencion odontologica,endodoncia,2021-05-01,1,0,1,2,0,0,0,0,0,0,0,0,0,0,4
LAGUNILLAS,atencion odontologica,endodoncia,2021-05-01,0,0,0,1,1,1,0,0,0,0,0,0,0,0,3
LAJA,atencion odontologica,endodoncia,2021-05-01,1,0,0,0,0,0,0,5,1,0,0,0,0,0,7
LAS CARRERAS,atencion odontologica,endodoncia,2021-05-01,0,0,0,1,0,1,3,4,0,0,0,0,0,0,9
LLALLAGUA,atencion odontologica,endodoncia,2021-05-01,9,0,6,8,1,5,3,12,3,3,0,0,0,0,50
LLICA,atencion odontologica,endodoncia,2021-05-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
LORETO,atencion odontologica,endodoncia,2021-05-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
LURIBAY,atencion odontologica,endodoncia,2021-05-01,1,0,0,1,0,1,0,2,0,0,0,0,0,0,5
MACHACAMARCA,atencion odontologica,endodoncia,2021-05-01,2,0,0,5,0,4,2,1,0,1,0,0,0,0,15
MAGDALENA,atencion odontologica,endodoncia,2021-05-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
MAIRANA,atencion odontologica,endodoncia,2021-05-01,0,0,0,0,0,4,0,7,0,0,0,0,0,0,11
MALLA,atencion odontologica,endodoncia,2021-05-01,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3
MAPIRI,atencion odontologica,endodoncia,2021-05-01,1,0,0,1,0,1,1,4,0,0,0,0,0,0,8
MECAPACA,atencion odontologica,endodoncia,2021-05-01,3,1,9,9,7,15,37,50,6,5,0,0,0,0,142
MIZQUE,atencion odontologica,endodoncia,2021-05-01,2,1,2,2,0,1,1,3,0,1,0,0,0,0,13
MOCOMOCO,atencion odontologica,endodoncia,2021-05-01,0,0,1,0,0,2,5,5,0,0,0,0,0,0,13
MOJINETE,atencion odontologica,endodoncia,2021-05-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
MOJOCOYA,atencion odontologica,endodoncia,2021-05-01,0,1,2,3,0,0,7,7,0,0,0,0,0,0,20
MONTEAGUDO,atencion odontologica,endodoncia,2021-05-01,0,0,2,5,3,4,5,15,1,1,0,0,0,0,36
MONTERO,atencion odontologica,endodoncia,2021-05-01,1,0,7,4,2,3,6,8,1,1,0,0,0,0,33
MOROCHATA,atencion odontologica,endodoncia,2021-05-01,0,1,0,3,5,6,0,8,1,2,0,0,0,0,26
OCURI,atencion odontologica,endodoncia,2021-05-01,0,0,1,0,0,1,0,2,0,0,0,0,0,0,4
ORURO,atencion odontologica,endodoncia,2021-05-01,37,34,83,67,48,83,131,158,35,14,0,0,0,0,690
PADCAYA,atencion odontologica,endodoncia,2021-05-01,0,0,1,3,0,1,5,6,0,0,0,0,0,0,16
PADILLA,atencion odontologica,endodoncia,2021-05-01,0,3,0,1,7,2,3,10,1,0,0,0,0,0,27
PAILON,atencion odontologica,endodoncia,2021-05-01,1,1,1,1,0,1,1,2,0,0,0,0,0,0,8
PALCA,atencion odontologica,endodoncia,2021-05-01,2,1,8,10,9,12,13,23,2,0,0,0,0,0,80
PALOS BLANCOS,atencion odontologica,endodoncia,2021-05-01,0,2,1,2,0,8,3,9,0,0,0,0,0,0,25
PAMPA AULLAGAS,atencion odontologica,endodoncia,2021-05-01,0,0,0,1,0,0,4,1,0,0,0,0,0,0,6
PAMPA GRANDE,atencion odontologica,endodoncia,2021-05-01,0,0,2,0,0,0,0,4,0,0,0,0,0,0,6
PAPEL PAMPA,atencion odontologica,endodoncia,2021-05-01,0,0,1,1,1,1,6,4,3,1,0,0,0,0,18
PASORAPA,atencion odontologica,endodoncia,2021-05-01,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
PATACAMAYA,atencion odontologica,endodoncia,2021-05-01,6,7,3,6,2,1,3,13,0,0,0,0,0,0,41
PAZÑA,atencion odontologica,endodoncia,2021-05-01,2,0,2,3,0,3,0,5,0,1,0,0,0,0,16
PELECHUCO,atencion odontologica,endodoncia,2021-05-01,1,1,1,4,1,1,2,2,0,0,0,0,0,0,13
POCOATA,atencion odontologica,endodoncia,2021-05-01,0,0,0,0,5,3,2,5,0,0,0,0,0,0,15
POCONA,atencion odontologica,endodoncia,2021-05-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
POJO (CBBA),atencion odontologica,endodoncia,2021-05-01,0,0,4,3,2,3,2,13,0,0,0,0,0,0,27
POOPO,atencion odontologica,endodoncia,2021-05-01,0,0,2,0,0,0,1,1,0,0,0,0,0,0,4
PORCO,atencion odontologica,endodoncia,2021-05-01,2,0,2,1,0,0,0,2,0,0,0,0,0,0,7
POROMA,atencion odontologica,endodoncia,2021-05-01,1,0,3,1,0,0,1,2,0,1,0,0,0,0,9
PORONGO,atencion odontologica,endodoncia,2021-05-01,0,0,0,1,0,0,0,2,0,0,0,0,0,0,3
PORVENIR,atencion odontologica,endodoncia,2021-05-01,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2
POSTRER VALLE,atencion odontologica,endodoncia,2021-05-01,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2
POTOSI,atencion odontologica,endodoncia,2021-05-01,34,28,54,78,23,30,65,160,4,3,0,0,0,0,479
PRESTO,atencion odontologica,endodoncia,2021-05-01,0,0,3,3,3,4,7,10,0,2,0,0,0,0,32
PUCARA,atencion odontologica,endodoncia,2021-05-01,0,0,0,0,0,0,2,1,0,0,0,0,0,0,3
PUCARANI,atencion odontologica,endodoncia,2021-05-01,1,0,4,3,2,8,9,15,3,0,0,0,0,0,45
PUERTO ACOSTA,atencion odontologica,endodoncia,2021-05-01,0,0,0,1,0,3,3,2,0,2,0,0,0,0,11
PUERTO CARABUCO,atencion odontologica,endodoncia,2021-05-01,0,0,4,1,0,2,3,3,1,0,0,0,0,0,14
PUERTO GONZALO MORENO,atencion odontologica,endodoncia,2021-05-01,0,0,1,0,0,0,3,8,0,0,0,0,0,0,12
PUERTO RICO,atencion odontologica,endodoncia,2021-05-01,0,0,0,0,0,1,2,2,0,0,0,0,0,0,5
PUERTO VILLARROEL,atencion odontologica,endodoncia,2021-05-01,4,5,8,16,8,11,12,63,4,0,0,0,0,0,131
PUNA,atencion odontologica,endodoncia,2021-05-01,2,1,5,3,0,0,1,4,0,0,0,0,0,0,16
PUNATA,atencion odontologica,endodoncia,2021-05-01,6,0,9,3,0,2,6,17,5,9,0,0,0,0,57
QUIABAYA,atencion odontologica,endodoncia,2021-05-01,0,0,1,0,0,0,1,1,0,0,0,0,0,0,3
QUILLACOLLO,atencion odontologica,endodoncia,2021-05-01,10,8,18,15,6,13,29,72,9,9,0,0,0,0,189
QUIME,atencion odontologica,endodoncia,2021-05-01,2,3,1,5,0,5,20,18,1,1,0,0,0,0,56
RAVELO,atencion odontologica,endodoncia,2021-05-01,1,4,2,2,2,2,3,13,0,0,0,0,0,0,29
REYES,atencion odontologica,endodoncia,2021-05-01,0,0,0,0,0,0,3,1,0,0,0,0,0,0,4
RIBERALTA,atencion odontologica,endodoncia,2021-05-01,0,2,4,3,0,0,7,12,0,0,0,0,0,0,28
SABAYA,atencion odontologica,endodoncia,2021-05-01,2,0,1,2,0,0,0,3,0,0,0,0,0,0,8
SACABA,atencion odontologica,endodoncia,2021-05-01,10,13,31,22,5,10,15,46,1,2,0,0,0,0,155
SACACA,atencion odontologica,endodoncia,2021-05-01,0,0,0,0,0,1,2,2,0,0,0,0,0,0,5
SAIPINA,atencion odontologica,endodoncia,2021-05-01,1,0,0,2,0,1,2,1,1,0,0,0,0,0,8
SALINAS DE GARCI MENDOZA,atencion odontologica,endodoncia,2021-05-01,1,0,1,3,2,0,4,7,0,0,0,0,0,0,18
SAMAIPATA,atencion odontologica,endodoncia,2021-05-01,0,2,1,0,0,0,1,4,0,0,0,0,0,0,8
SAN ANDRES DE MACHACA,atencion odontologica,endodoncia,2021-05-01,0,0,0,3,0,1,0,4,8,0,0,0,0,0,16
SAN ANTONIO DE ESMORUCO,atencion odontologica,endodoncia,2021-05-01,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4
SAN ANTONIO DE LOMERIO,atencion odontologica,endodoncia,2021-05-01,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2
SAN BENITO,atencion odontologica,endodoncia,2021-05-01,0,0,0,0,0,0,0,2,0,1,0,0,0,0,3
SAN BORJA,atencion odontologica,endodoncia,2021-05-01,0,0,0,0,1,0,0,2,0,0,0,0,0,0,3
SAN BUENA VENTURA,atencion odontologica,endodoncia,2021-05-01,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3
SAN CARLOS,atencion odontologica,endodoncia,2021-05-01,1,1,0,1,1,4,4,4,3,4,0,0,0,0,23
SAN IGNACIO,atencion odontologica,endodoncia,2021-05-01,1,0,1,1,1,14,8,14,1,0,0,0,0,0,41
SAN IGNACIO DE VELASCO,atencion odontologica,endodoncia,2021-05-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
SAN JAVIER(BNI),atencion odontologica,endodoncia,2021-05-01,0,0,0,4,0,0,1,0,0,0,0,0,0,0,5
SAN JAVIER(STC),atencion odontologica,endodoncia,2021-05-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
SAN JOAQUIN,atencion odontologica,endodoncia,2021-05-01,0,5,0,1,0,2,0,4,0,0,0,0,0,0,12
SAN JUAN DE YAPACANI,atencion odontologica,endodoncia,2021-05-01,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4
SAN JULIAN,atencion odontologica,endodoncia,2021-05-01,0,1,5,8,7,0,1,15,0,0,0,0,0,0,37
SAN LORENZO(TJA),atencion odontologica,endodoncia,2021-05-01,1,0,3,2,0,4,13,16,0,0,0,0,0,0,39
SAN LUCAS,atencion odontologica,endodoncia,2021-05-01,7,8,4,8,6,11,15,26,3,1,0,0,0,0,89
SAN MATIAS,atencion odontologica,endodoncia,2021-05-01,0,0,0,0,0,0,1,1,2,0,0,0,0,0,4
SAN MIGUEL DE VELASCO,atencion odontologica,endodoncia,2021-05-01,0,0,1,0,0,0,1,4,0,1,0,0,0,0,7
SAN PABLO DE LIPEZ,atencion odontologica,endodoncia,2021-05-01,0,0,0,2,0,0,0,1,0,0,0,0,0,0,3
SAN PEDRO,atencion odontologica,endodoncia,2021-05-01,0,0,5,5,5,8,9,24,3,0,0,0,0,0,59
SAN PEDRO DE BUENA VISTA,atencion odontologica,endodoncia,2021-05-01,0,0,3,3,1,8,7,18,3,0,0,0,0,0,43
SAN PEDRO DE CURAHUARA,atencion odontologica,endodoncia,2021-05-01,1,0,0,1,0,0,4,2,0,0,0,0,0,0,8
SAN PEDRO DE MACHA,atencion odontologica,endodoncia,2021-05-01,4,4,5,7,3,9,7,17,0,1,0,0,0,0,57
SAN PEDRO DE TIQUINA,atencion odontologica,endodoncia,2021-05-01,0,0,1,4,3,4,2,3,1,2,0,0,0,0,20
SAN RAFAEL,atencion odontologica,endodoncia,2021-05-01,0,0,0,0,0,1,0,5,0,0,0,0,0,0,6
SAN RAMON BENI,atencion odontologica,endodoncia,2021-05-01,2,1,0,0,0,0,10,0,0,0,0,0,0,0,13
SANTA CRUZ DE LA SIERRA,atencion odontologica,endodoncia,2021-05-01,44,30,87,96,41,61,344,426,86,55,0,0,0,0,1270
SANTA ROSA DEL SARA,atencion odontologica,endodoncia,2021-05-01,1,0,0,0,0,2,1,23,0,0,0,0,0,0,27
SANTIAGO DE CALLAPA,atencion odontologica,endodoncia,2021-05-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
SANTIAGO DE HUARI,atencion odontologica,endodoncia,2021-05-01,2,0,1,3,0,0,0,1,0,0,0,0,0,0,7
SANTIAGO DE HUATA,atencion odontologica,endodoncia,2021-05-01,1,1,0,2,0,6,3,3,1,2,0,0,0,0,19
SANTIVAÑES,atencion odontologica,endodoncia,2021-05-01,1,0,0,0,0,0,0,3,5,3,0,0,0,0,12
SANTUARIO DE QUILLACAS,atencion odontologica,endodoncia,2021-05-01,0,0,1,2,0,1,0,0,0,0,0,0,0,0,4
SAPAHAQUI,atencion odontologica,endodoncia,2021-05-01,0,0,6,1,1,1,0,3,0,0,0,0,0,0,12
SENA,atencion odontologica,endodoncia,2021-05-01,2,0,2,0,0,1,2,4,0,0,0,0,0,0,11
SIPE SIPE,atencion odontologica,endodoncia,2021-05-01,0,8,5,13,0,1,1,5,0,0,0,0,0,0,33
SOPACHUY,atencion odontologica,endodoncia,2021-05-01,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2
SORACACHI,atencion odontologica,endodoncia,2021-05-01,1,0,2,0,1,2,4,2,0,0,0,0,0,0,12
SORATA,atencion odontologica,endodoncia,2021-05-01,7,6,8,19,1,1,10,5,4,0,0,0,0,0,61
SUCRE,atencion odontologica,endodoncia,2021-05-01,29,49,93,94,64,58,113,181,17,4,0,0,0,0,702
TACACOMA,atencion odontologica,endodoncia,2021-05-01,2,0,5,6,6,13,13,23,0,0,0,0,0,0,68
TACOBAMBA,atencion odontologica,endodoncia,2021-05-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
TACOPAYA,atencion odontologica,endodoncia,2021-05-01,0,0,0,1,1,1,5,9,4,2,0,0,0,0,23
TAHUA,atencion odontologica,endodoncia,2021-05-01,0,0,0,0,0,0,0,3,1,0,0,0,0,0,4
TAPACARI,atencion odontologica,endodoncia,2021-05-01,0,4,2,1,0,2,1,9,2,2,0,0,0,0,23
TARABUCO,atencion odontologica,endodoncia,2021-05-01,1,0,3,0,1,4,2,4,0,1,0,0,0,0,16
TARACO,atencion odontologica,endodoncia,2021-05-01,0,1,0,2,1,3,0,3,2,0,0,0,0,0,12
TARATA,atencion odontologica,endodoncia,2021-05-01,0,0,0,1,1,0,3,5,1,0,0,0,0,0,11
TARIJA,atencion odontologica,endodoncia,2021-05-01,13,4,42,28,18,27,115,111,26,22,0,0,0,0,406
TARVITA,atencion odontologica,endodoncia,2021-05-01,0,2,2,3,2,7,16,7,0,0,0,0,0,0,39
TEOPONTE,atencion odontologica,endodoncia,2021-05-01,0,0,0,0,0,0,1,2,0,0,0,0,0,0,3
TIAHUANACU,atencion odontologica,endodoncia,2021-05-01,0,0,0,0,0,2,3,1,0,0,0,0,0,0,6
TINGUIPAYA,atencion odontologica,endodoncia,2021-05-01,0,0,1,1,0,1,1,1,0,0,0,0,0,0,5
TIPUANI,atencion odontologica,endodoncia,2021-05-01,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2
TIQUIPAYA,atencion odontologica,endodoncia,2021-05-01,4,3,7,4,2,4,1,10,2,0,0,0,0,0,37
TIRAQUE (CBBA),atencion odontologica,endodoncia,2021-05-01,0,0,3,3,0,0,1,1,0,0,0,0,0,0,8
TITO YUPANQUI (PARQUIPUJIO),atencion odontologica,endodoncia,2021-05-01,0,2,0,5,2,0,1,1,0,0,0,0,0,0,11
TOCO,atencion odontologica,endodoncia,2021-05-01,0,0,1,0,1,0,1,1,0,0,0,0,0,0,4
TODOS SANTOS,atencion odontologica,endodoncia,2021-05-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
TOMAVE,atencion odontologica,endodoncia,2021-05-01,0,0,0,1,0,2,1,5,0,0,0,0,0,0,9
TOMINA,atencion odontologica,endodoncia,2021-05-01,6,1,2,4,3,0,3,6,0,0,0,0,0,0,25
TORO TORO,atencion odontologica,endodoncia,2021-05-01,0,0,2,2,2,1,12,14,0,0,0,0,0,0,33
TOTORA(ORR),atencion odontologica,endodoncia,2021-05-01,0,1,0,0,0,0,0,2,0,0,0,0,0,0,3
TRINIDAD,atencion odontologica,endodoncia,2021-05-01,4,1,2,3,4,10,29,12,8,1,0,0,0,0,74
TUPIZA,atencion odontologica,endodoncia,2021-05-01,3,2,37,22,1,46,43,134,30,36,0,0,0,0,354
TURCO,atencion odontologica,endodoncia,2021-05-01,2,0,2,1,1,1,3,5,2,1,0,0,0,0,18
UMALA,atencion odontologica,endodoncia,2021-05-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
UNCIA,atencion odontologica,endodoncia,2021-05-01,1,1,7,1,2,3,4,4,0,5,0,0,0,0,28
URIONDO (A. CONCEPCION),atencion odontologica,endodoncia,2021-05-01,0,0,1,4,2,1,2,12,0,0,0,0,0,0,22
URUBICHA,atencion odontologica,endodoncia,2021-05-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
