,group,variable,month,MEDIDAS PREVENTIVAS MENORES DE 5 AÑOS,MEDIDAS PREVENTIVAS MENORES DE 5 AÑOS,MEDIDAS PREVENTIVAS 5 A 13 AÑOS,MEDIDAS PREVENTIVAS 5 A 13 AÑOS,MEDIDAS PREVENTIVAS 14 A 19 AÑOS,MEDIDAS PREVENTIVAS 14 A 19 AÑOS,MEDIDAS PREVENTIVAS 20 A 59 AÑOS,MEDIDAS PREVENTIVAS 20 A 59 AÑOS,MEDIDAS PREVENTIVAS 60 AÑOS Y MAS,MEDIDAS PREVENTIVAS 60 AÑOS Y MAS,MEDIDAS PREVENTIVAS EMB,MEDIDAS PREVENTIVAS EMB,MEDIDAS PREVENTIVAS POST,MEDIDAS PREVENTIVAS POST,TOTALES
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,medidas preventivas,2021-05-01,15,22,94,85,6,28,68,81,7,10,0,0,0,0,416
AZURDUY,atencion odontologica,medidas preventivas,2021-05-01,5,8,6,7,0,2,4,10,0,0,0,0,0,0,42
BATALLAS,atencion odontologica,medidas preventivas,2021-05-01,1,5,0,1,0,0,0,1,0,0,0,0,0,0,8
BAURES,atencion odontologica,medidas preventivas,2021-05-01,0,1,0,2,1,0,4,6,0,0,0,0,0,0,14
BELEN DE URMIRI,atencion odontologica,medidas preventivas,2021-05-01,6,2,4,9,2,0,1,3,1,2,0,0,0,0,30
BELLA FLOR,atencion odontologica,medidas preventivas,2021-05-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
BERMEJO,atencion odontologica,medidas preventivas,2021-05-01,6,8,27,34,11,13,31,62,9,7,0,0,0,0,208
BETANZOS,atencion odontologica,medidas preventivas,2021-05-01,44,22,7,15,0,1,1,20,2,3,0,0,0,0,115
BOLIVAR,atencion odontologica,medidas preventivas,2021-05-01,2,1,6,4,2,5,2,5,6,0,0,0,0,0,33
BOYUIBE,atencion odontologica,medidas preventivas,2021-05-01,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2
BUENA VISTA,atencion odontologica,medidas preventivas,2021-05-01,4,7,2,1,0,3,1,1,0,0,0,0,0,0,19
CABEZAS,atencion odontologica,medidas preventivas,2021-05-01,15,22,8,18,0,6,3,14,0,0,0,0,0,0,86
CAIROMA,atencion odontologica,medidas preventivas,2021-05-01,0,0,18,46,12,8,0,0,0,0,0,0,0,0,84
"CAIZA ""D""",atencion odontologica,medidas preventivas,2021-05-01,14,21,29,40,0,6,3,14,0,2,0,0,0,0,129
CAJUATA,atencion odontologica,medidas preventivas,2021-05-01,0,1,6,0,0,0,0,0,0,0,0,0,0,0,7
CALACOTO,atencion odontologica,medidas preventivas,2021-05-01,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2
CALAMARCA,atencion odontologica,medidas preventivas,2021-05-01,1,3,0,0,0,1,0,4,0,0,0,0,0,0,9
CAMARGO,atencion odontologica,medidas preventivas,2021-05-01,17,10,12,24,3,10,1,3,1,1,0,0,0,0,82
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,medidas preventivas,2021-05-01,0,0,2,0,5,4,2,2,2,0,0,0,0,0,17
CAMIRI,atencion odontologica,medidas preventivas,2021-05-01,71,62,47,68,4,11,28,46,16,9,0,0,0,0,362
CAPINOTA,atencion odontologica,medidas preventivas,2021-05-01,40,9,97,130,20,24,36,115,24,5,0,0,0,0,500
CAQUIAVIRI,atencion odontologica,medidas preventivas,2021-05-01,13,3,31,23,0,1,0,2,0,0,0,0,0,0,73
CARACOLLO,atencion odontologica,medidas preventivas,2021-05-01,28,13,30,46,15,10,10,29,7,5,0,0,0,0,193
CARANAVI,atencion odontologica,medidas preventivas,2021-05-01,45,31,34,36,8,20,12,33,0,1,0,0,0,0,220
CARAPARI,atencion odontologica,medidas preventivas,2021-05-01,0,0,0,1,0,1,0,2,0,0,0,0,0,0,4
CARIPUYO,atencion odontologica,medidas preventivas,2021-05-01,7,10,0,1,0,1,1,1,5,11,0,0,0,0,37
CARMEN RIVERO TORREZ,atencion odontologica,medidas preventivas,2021-05-01,2,2,2,0,0,0,2,10,0,0,0,0,0,0,18
CATACORA,atencion odontologica,medidas preventivas,2021-05-01,2,0,1,0,0,0,0,0,0,0,0,0,0,0,3
CHACARILLA,atencion odontologica,medidas preventivas,2021-05-01,2,7,0,1,0,0,0,0,0,0,0,0,0,0,10
CHALLAPATA,atencion odontologica,medidas preventivas,2021-05-01,28,38,103,90,2,8,21,13,6,5,0,0,0,0,314
CHAQUI,atencion odontologica,medidas preventivas,2021-05-01,10,8,9,16,5,4,0,8,0,0,0,0,0,0,60
CHARAGUA,atencion odontologica,medidas preventivas,2021-05-01,48,38,2,3,1,4,4,11,10,9,0,0,0,0,130
CHARAÑA,atencion odontologica,medidas preventivas,2021-05-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
CHAYANTA,atencion odontologica,medidas preventivas,2021-05-01,23,9,3,2,8,2,2,9,0,0,0,0,0,0,58
CHIMORE,atencion odontologica,medidas preventivas,2021-05-01,26,14,30,42,11,18,13,44,4,1,0,0,0,0,203
CHIPAYA,atencion odontologica,medidas preventivas,2021-05-01,0,4,6,1,0,1,1,6,0,0,0,0,0,0,19
CHOQUE COTA,atencion odontologica,medidas preventivas,2021-05-01,0,2,0,1,0,0,0,2,0,1,0,0,0,0,6
CHUA COCANI,atencion odontologica,medidas preventivas,2021-05-01,1,0,0,2,0,0,0,1,0,0,0,0,0,0,4
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,medidas preventivas,2021-05-01,0,6,1,0,2,1,0,1,0,0,0,0,0,0,11
CHUMA,atencion odontologica,medidas preventivas,2021-05-01,2,3,44,36,0,5,1,2,0,0,0,0,0,0,93
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,medidas preventivas,2021-05-01,4,7,57,20,2,12,1,19,0,4,0,0,0,0,126
CKOCHAS,atencion odontologica,medidas preventivas,2021-05-01,27,17,2,6,3,4,5,7,14,14,0,0,0,0,99
CLIZA,atencion odontologica,medidas preventivas,2021-05-01,9,3,5,12,1,4,1,1,0,0,0,0,0,0,36
COBIJA,atencion odontologica,medidas preventivas,2021-05-01,286,250,28,33,5,41,39,105,5,6,0,0,0,0,798
COCAPATA,atencion odontologica,medidas preventivas,2021-05-01,47,31,22,30,21,50,9,33,4,3,0,0,0,0,250
COCHABAMBA,atencion odontologica,medidas preventivas,2021-05-01,398,577,1206,1194,454,782,1514,2471,748,518,0,0,0,0,9862
COIPASA,atencion odontologica,medidas preventivas,2021-05-01,2,0,3,0,2,0,0,2,0,0,0,0,0,0,9
COLCAPIRHUA,atencion odontologica,medidas preventivas,2021-05-01,40,71,66,121,24,37,14,44,8,2,0,0,0,0,427
"COLCHA ""K""",atencion odontologica,medidas preventivas,2021-05-01,11,16,14,20,0,5,1,11,0,0,0,0,0,0,78
COLLANA,atencion odontologica,medidas preventivas,2021-05-01,19,12,113,89,0,3,13,28,10,11,0,0,0,0,298
COLOMI,atencion odontologica,medidas preventivas,2021-05-01,34,33,48,57,10,31,35,57,10,9,0,0,0,0,324
COLPA BELGICA,atencion odontologica,medidas preventivas,2021-05-01,2,10,32,10,5,7,50,45,6,8,0,0,0,0,175
COLQUECHACA,atencion odontologica,medidas preventivas,2021-05-01,6,5,32,71,13,30,33,54,14,2,0,0,0,0,260
COLQUENCHA,atencion odontologica,medidas preventivas,2021-05-01,16,27,19,18,3,5,8,12,0,1,0,0,0,0,109
COLQUIRI,atencion odontologica,medidas preventivas,2021-05-01,6,2,7,10,5,3,9,16,4,0,0,0,0,0,62
COMANCHE,atencion odontologica,medidas preventivas,2021-05-01,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2
COMARAPA,atencion odontologica,medidas preventivas,2021-05-01,10,17,15,15,3,4,9,14,0,3,0,0,0,0,90
COPACABANA,atencion odontologica,medidas preventivas,2021-05-01,7,2,14,9,0,0,0,0,0,0,0,0,0,0,32
CORO CORO,atencion odontologica,medidas preventivas,2021-05-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
COROICO,atencion odontologica,medidas preventivas,2021-05-01,23,6,37,26,6,3,6,12,0,1,0,0,0,0,120
CORQUE,atencion odontologica,medidas preventivas,2021-05-01,13,15,45,64,3,6,5,20,3,3,0,0,0,0,177
COTAGAITA,atencion odontologica,medidas preventivas,2021-05-01,72,71,78,90,4,15,35,44,9,10,0,0,0,0,428
COTOCA,atencion odontologica,medidas preventivas,2021-05-01,18,30,31,24,0,12,3,9,1,0,0,0,0,0,128
CRUZ DE MACHACAMARCA,atencion odontologica,medidas preventivas,2021-05-01,0,0,3,0,0,0,0,1,0,1,0,0,0,0,5
CUATRO CAÑADAS,atencion odontologica,medidas preventivas,2021-05-01,46,8,10,8,0,6,1,13,2,0,0,0,0,0,94
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica,medidas preventivas,2021-05-01,0,1,3,8,0,1,6,6,4,5,0,0,0,0,34
CUEVO,atencion odontologica,medidas preventivas,2021-05-01,5,5,0,0,0,1,0,1,0,0,0,0,0,0,12
CULPINA,atencion odontologica,medidas preventivas,2021-05-01,2,6,7,1,1,6,3,17,1,2,0,0,0,0,46
CURAHUARA DE CARANGAS,atencion odontologica,medidas preventivas,2021-05-01,22,8,8,25,2,7,4,6,0,0,0,0,0,0,82
CURVA,atencion odontologica,medidas preventivas,2021-05-01,4,3,11,12,1,0,0,5,0,1,0,0,0,0,37
DESAGUADERO,atencion odontologica,medidas preventivas,2021-05-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
EL ALTO,atencion odontologica,medidas preventivas,2021-05-01,142,104,281,312,74,192,280,762,108,44,0,0,0,0,2299
EL CHORO,atencion odontologica,medidas preventivas,2021-05-01,2,5,14,5,4,7,7,21,11,10,0,0,0,0,86
EL PUENTE(STC),atencion odontologica,medidas preventivas,2021-05-01,45,38,135,103,14,23,42,98,30,14,0,0,0,0,542
EL PUENTE(TJA),atencion odontologica,medidas preventivas,2021-05-01,1,1,1,4,0,1,1,5,0,0,0,0,0,0,14
EL TORNO,atencion odontologica,medidas preventivas,2021-05-01,78,103,10,6,3,8,10,30,86,99,0,0,0,0,433
EL VILLAR,atencion odontologica,medidas preventivas,2021-05-01,1,4,0,2,0,8,3,2,0,0,0,0,0,0,20
ENTRE RIOS TRJ,atencion odontologica,medidas preventivas,2021-05-01,4,5,9,15,2,3,4,16,2,1,0,0,0,0,61
ENTRE RIOS CBBA,atencion odontologica,medidas preventivas,2021-05-01,51,67,40,49,11,42,15,47,7,2,0,0,0,0,331
ESCARA,atencion odontologica,medidas preventivas,2021-05-01,0,2,4,0,21,6,0,0,0,0,0,0,0,0,33
ESCOMA,atencion odontologica,medidas preventivas,2021-05-01,1,1,12,5,0,1,0,1,0,1,0,0,0,0,22
ESMERALDA,atencion odontologica,medidas preventivas,2021-05-01,0,0,0,0,0,0,1,0,1,1,0,0,0,0,3
EUCALIPTUS,atencion odontologica,medidas preventivas,2021-05-01,0,0,5,2,8,6,0,1,0,0,0,0,0,0,22
FERNANDEZ ALONSO,atencion odontologica,medidas preventivas,2021-05-01,9,6,11,9,1,2,2,9,0,2,0,0,0,0,51
FILADELFIA,atencion odontologica,medidas preventivas,2021-05-01,54,58,15,6,0,5,2,19,0,0,0,0,0,0,159
GENERAL SAAVEDRA,atencion odontologica,medidas preventivas,2021-05-01,0,0,5,3,0,0,0,0,0,0,0,0,0,0,8
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica,medidas preventivas,2021-05-01,11,3,11,18,1,4,3,22,1,4,0,0,0,0,78
GUANAY,atencion odontologica,medidas preventivas,2021-05-01,1,3,2,5,0,1,1,3,0,0,0,0,0,0,16
GUAQUI,atencion odontologica,medidas preventivas,2021-05-01,3,4,0,0,0,0,0,2,2,3,0,0,0,0,14
GUAYARAMERIN,atencion odontologica,medidas preventivas,2021-05-01,6,6,12,10,0,4,6,12,2,0,0,0,0,0,58
GUTIERREZ,atencion odontologica,medidas preventivas,2021-05-01,5,3,0,3,0,2,0,1,1,0,0,0,0,0,15
HUACARETA,atencion odontologica,medidas preventivas,2021-05-01,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2
HUACAYA (VILLA DE HUACAYA),atencion odontologica,medidas preventivas,2021-05-01,2,1,1,8,0,1,2,3,0,0,0,0,0,0,18
HUACHACALLA,atencion odontologica,medidas preventivas,2021-05-01,0,2,4,2,0,0,0,0,0,0,0,0,0,0,8
HUANUNI,atencion odontologica,medidas preventivas,2021-05-01,14,15,71,62,20,28,23,55,11,3,0,0,0,0,302
HUARACAJE,atencion odontologica,medidas preventivas,2021-05-01,0,1,0,0,0,4,0,2,0,0,0,0,0,0,7
HUARINA,atencion odontologica,medidas preventivas,2021-05-01,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2
HUATAJATA,atencion odontologica,medidas preventivas,2021-05-01,4,2,1,7,0,0,1,1,0,0,0,0,0,0,16
HUAYLLAMARCA,atencion odontologica,medidas preventivas,2021-05-01,13,3,95,99,4,2,1,9,3,5,0,0,0,0,234
HUMANATA,atencion odontologica,medidas preventivas,2021-05-01,3,4,19,14,2,12,43,28,10,22,0,0,0,0,157
ICLA,atencion odontologica,medidas preventivas,2021-05-01,93,66,94,62,1,2,5,12,3,2,0,0,0,0,340
INCAHUASI,atencion odontologica,medidas preventivas,2021-05-01,4,7,5,0,2,0,5,3,0,0,0,0,0,0,26
INQUISIVI,atencion odontologica,medidas preventivas,2021-05-01,7,5,2,2,0,0,0,0,0,0,0,0,0,0,16
IRUPANA (VILLA DE LANZA),atencion odontologica,medidas preventivas,2021-05-01,23,25,36,52,1,8,0,5,1,0,0,0,0,0,151
IXIAMAS,atencion odontologica,medidas preventivas,2021-05-01,4,4,2,2,0,5,0,2,2,0,0,0,0,0,21
JESUS DE MACHACA,atencion odontologica,medidas preventivas,2021-05-01,11,5,6,2,7,2,0,10,7,9,0,0,0,0,59
LA ASUNTA,atencion odontologica,medidas preventivas,2021-05-01,32,32,73,89,16,28,40,70,6,2,0,0,0,0,388
LA GUARDIA,atencion odontologica,medidas preventivas,2021-05-01,67,48,1,2,0,10,2,49,29,41,0,0,0,0,249
LA PAZ,atencion odontologica,medidas preventivas,2021-05-01,841,976,2105,2170,326,474,1023,1915,493,438,0,0,0,0,10761
LA RIVERA,atencion odontologica,medidas preventivas,2021-05-01,0,0,4,0,2,12,0,2,0,0,0,0,0,0,20
LAJA,atencion odontologica,medidas preventivas,2021-05-01,31,32,16,1,0,0,1,1,1,0,0,0,0,0,83
LAS CARRERAS,atencion odontologica,medidas preventivas,2021-05-01,0,4,4,5,0,2,0,0,0,0,0,0,0,0,15
LLALLAGUA,atencion odontologica,medidas preventivas,2021-05-01,32,25,15,17,6,5,2,19,1,0,0,0,0,0,122
LLICA,atencion odontologica,medidas preventivas,2021-05-01,4,0,2,4,2,1,1,6,0,4,0,0,0,0,24
LORETO,atencion odontologica,medidas preventivas,2021-05-01,0,3,6,8,0,0,0,1,0,0,0,0,0,0,18
LURIBAY,atencion odontologica,medidas preventivas,2021-05-01,1,0,0,2,2,4,4,15,1,2,0,0,0,0,31
MACHACAMARCA,atencion odontologica,medidas preventivas,2021-05-01,3,0,7,10,0,4,8,5,0,4,0,0,0,0,41
MACHARETI,atencion odontologica,medidas preventivas,2021-05-01,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2
MAIRANA,atencion odontologica,medidas preventivas,2021-05-01,9,9,11,20,0,1,2,5,1,0,0,0,0,0,58
MALLA,atencion odontologica,medidas preventivas,2021-05-01,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2
MAPIRI,atencion odontologica,medidas preventivas,2021-05-01,5,4,7,11,1,0,0,6,1,0,0,0,0,0,35
MECAPACA,atencion odontologica,medidas preventivas,2021-05-01,13,4,7,13,2,2,1,1,0,0,0,0,0,0,43
MIZQUE,atencion odontologica,medidas preventivas,2021-05-01,3,11,10,16,2,16,3,10,0,0,0,0,0,0,71
MOCOMOCO,atencion odontologica,medidas preventivas,2021-05-01,1,0,1,0,0,0,0,1,0,0,0,0,0,0,3
MOJINETE,atencion odontologica,medidas preventivas,2021-05-01,5,4,3,6,4,1,2,2,1,0,0,0,0,0,28
MOJOCOYA,atencion odontologica,medidas preventivas,2021-05-01,8,14,14,19,1,5,15,60,5,5,0,0,0,0,146
MONTEAGUDO,atencion odontologica,medidas preventivas,2021-05-01,6,17,34,21,5,9,11,22,1,0,0,0,0,0,126
MONTERO,atencion odontologica,medidas preventivas,2021-05-01,51,42,74,102,16,53,29,94,10,10,0,0,0,0,481
MORO MORO,atencion odontologica,medidas preventivas,2021-05-01,3,4,0,0,0,0,0,0,0,0,0,0,0,0,7
MOROCHATA,atencion odontologica,medidas preventivas,2021-05-01,0,6,8,16,9,10,6,29,9,9,0,0,0,0,102
NACEBE (SANTA ROSA DEL ABUNA),atencion odontologica,medidas preventivas,2021-05-01,2,2,4,7,0,1,0,2,0,0,0,0,0,0,18
OCURI,atencion odontologica,medidas preventivas,2021-05-01,8,14,46,38,6,15,3,22,14,17,0,0,0,0,183
OKINAWA,atencion odontologica,medidas preventivas,2021-05-01,1,0,0,0,1,3,0,4,0,0,0,0,0,0,9
OMEREQUE,atencion odontologica,medidas preventivas,2021-05-01,4,3,8,6,5,3,6,10,3,5,0,0,0,0,53
ORURO,atencion odontologica,medidas preventivas,2021-05-01,133,195,360,424,150,158,293,366,91,42,0,0,0,0,2212
PADCAYA,atencion odontologica,medidas preventivas,2021-05-01,0,1,0,1,0,0,1,1,0,0,0,0,0,0,4
PADILLA,atencion odontologica,medidas preventivas,2021-05-01,15,21,10,13,3,3,8,22,1,0,0,0,0,0,96
PAILON,atencion odontologica,medidas preventivas,2021-05-01,0,0,20,6,3,9,8,27,0,3,0,0,0,0,76
PALCA,atencion odontologica,medidas preventivas,2021-05-01,13,8,7,7,0,5,0,17,18,12,0,0,0,0,87
PALOS BLANCOS,atencion odontologica,medidas preventivas,2021-05-01,10,39,69,45,9,9,8,25,5,4,0,0,0,0,223
PAMPA AULLAGAS,atencion odontologica,medidas preventivas,2021-05-01,0,0,8,7,2,2,0,6,0,0,0,0,0,0,25
PAPEL PAMPA,atencion odontologica,medidas preventivas,2021-05-01,0,4,7,1,0,0,0,1,1,0,0,0,0,0,14
PASORAPA,atencion odontologica,medidas preventivas,2021-05-01,2,1,9,17,1,14,3,9,6,2,0,0,0,0,64
PATACAMAYA,atencion odontologica,medidas preventivas,2021-05-01,28,16,22,16,2,0,0,1,0,0,0,0,0,0,85
PAZÑA,atencion odontologica,medidas preventivas,2021-05-01,1,0,4,13,0,10,2,7,0,1,0,0,0,0,38
PELECHUCO,atencion odontologica,medidas preventivas,2021-05-01,15,4,2,0,0,0,0,1,0,0,0,0,0,0,22
POCOATA,atencion odontologica,medidas preventivas,2021-05-01,42,20,11,17,5,17,10,38,4,12,0,0,0,0,176
POCONA,atencion odontologica,medidas preventivas,2021-05-01,4,8,4,10,4,13,1,6,2,0,0,0,0,0,52
POJO (CBBA),atencion odontologica,medidas preventivas,2021-05-01,14,9,5,29,15,16,5,22,2,2,0,0,0,0,119
POOPO,atencion odontologica,medidas preventivas,2021-05-01,6,5,21,24,3,7,16,12,1,4,0,0,0,0,99
PORCO,atencion odontologica,medidas preventivas,2021-05-01,10,5,3,2,1,8,2,23,0,0,0,0,0,0,54
POROMA,atencion odontologica,medidas preventivas,2021-05-01,0,8,109,132,22,24,0,3,0,0,0,0,0,0,298
PORONGO,atencion odontologica,medidas preventivas,2021-05-01,10,9,20,8,6,12,16,40,114,136,0,0,0,0,371
PORVENIR,atencion odontologica,medidas preventivas,2021-05-01,9,10,11,22,6,11,6,15,0,0,0,0,0,0,90
POSTRER VALLE,atencion odontologica,medidas preventivas,2021-05-01,0,0,1,5,0,0,0,0,0,0,0,0,0,0,6
POTOSI,atencion odontologica,medidas preventivas,2021-05-01,65,52,49,65,28,29,16,38,0,0,0,0,0,0,342
PRESTO,atencion odontologica,medidas preventivas,2021-05-01,14,4,31,25,13,20,34,77,2,6,0,0,0,0,226
PUCARA,atencion odontologica,medidas preventivas,2021-05-01,1,2,0,0,0,0,0,0,0,0,0,0,0,0,3
PUCARANI,atencion odontologica,medidas preventivas,2021-05-01,21,16,12,9,1,2,2,10,0,5,0,0,0,0,78
PUERTO ACOSTA,atencion odontologica,medidas preventivas,2021-05-01,1,3,0,0,0,6,1,1,1,1,0,0,0,0,14
PUERTO CARABUCO,atencion odontologica,medidas preventivas,2021-05-01,3,2,3,3,0,2,2,0,0,0,0,0,0,0,15
PUERTO GONZALO MORENO,atencion odontologica,medidas preventivas,2021-05-01,16,16,11,31,0,12,4,22,0,0,0,0,0,0,112
PUERTO PEREZ,atencion odontologica,medidas preventivas,2021-05-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
PUERTO QUIJARRO,atencion odontologica,medidas preventivas,2021-05-01,10,4,0,0,0,0,1,1,0,0,0,0,0,0,16
PUERTO RICO,atencion odontologica,medidas preventivas,2021-05-01,24,13,3,4,0,0,0,0,0,0,0,0,0,0,44
PUERTO SUAREZ,atencion odontologica,medidas preventivas,2021-05-01,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2
PUERTO VILLARROEL,atencion odontologica,medidas preventivas,2021-05-01,15,25,31,69,16,13,15,24,2,2,0,0,0,0,212
PUNA,atencion odontologica,medidas preventivas,2021-05-01,8,13,9,4,2,0,1,6,1,2,0,0,0,0,46
PUNATA,atencion odontologica,medidas preventivas,2021-05-01,26,15,115,150,41,85,45,170,40,39,0,0,0,0,726
QUIABAYA,atencion odontologica,medidas preventivas,2021-05-01,6,1,0,0,0,0,0,0,0,0,0,0,0,0,7
QUILLACOLLO,atencion odontologica,medidas preventivas,2021-05-01,97,113,368,445,137,216,337,574,119,73,0,0,0,0,2479
QUIME,atencion odontologica,medidas preventivas,2021-05-01,0,0,3,9,2,0,1,1,0,0,0,0,0,0,16
QUIRUSILLAS,atencion odontologica,medidas preventivas,2021-05-01,4,0,3,6,0,2,3,7,0,0,0,0,0,0,25
RAVELO,atencion odontologica,medidas preventivas,2021-05-01,34,27,53,80,4,12,23,53,18,11,0,0,0,0,315
REYES,atencion odontologica,medidas preventivas,2021-05-01,0,0,1,0,0,1,0,1,1,1,0,0,0,0,5
RIBERALTA,atencion odontologica,medidas preventivas,2021-05-01,15,20,10,15,0,9,0,24,0,5,0,0,0,0,98
ROBORE,atencion odontologica,medidas preventivas,2021-05-01,12,13,18,40,9,40,16,43,9,9,0,0,0,0,209
RURRENABAQUE,atencion odontologica,medidas preventivas,2021-05-01,6,3,5,6,0,2,4,12,6,5,0,0,0,0,49
SABAYA,atencion odontologica,medidas preventivas,2021-05-01,1,5,14,21,0,6,3,8,2,5,0,0,0,0,65
SACABA,atencion odontologica,medidas preventivas,2021-05-01,79,65,337,340,99,93,146,295,31,25,0,0,0,0,1510
SACABAMBA,atencion odontologica,medidas preventivas,2021-05-01,1,0,3,1,1,3,2,0,0,0,0,0,0,0,11
SACACA,atencion odontologica,medidas preventivas,2021-05-01,4,0,5,8,24,15,3,12,1,1,0,0,0,0,73
SALINAS DE GARCI MENDOZA,atencion odontologica,medidas preventivas,2021-05-01,20,25,32,47,0,5,10,26,9,13,0,0,0,0,187
SAMAIPATA,atencion odontologica,medidas preventivas,2021-05-01,0,1,5,0,0,0,0,0,0,0,0,0,0,0,6
SAN AGUSTIN,atencion odontologica,medidas preventivas,2021-05-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
SAN ANDRES,atencion odontologica,medidas preventivas,2021-05-01,0,0,6,2,4,6,8,8,0,0,0,0,0,0,34
SAN ANDRES DE MACHACA,atencion odontologica,medidas preventivas,2021-05-01,8,4,0,2,3,1,1,5,37,35,0,0,0,0,96
SAN ANTONIO DE ESMORUCO,atencion odontologica,medidas preventivas,2021-05-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
SAN BENITO,atencion odontologica,medidas preventivas,2021-05-01,16,15,33,46,15,8,8,51,1,8,0,0,0,0,201
SAN BORJA,atencion odontologica,medidas preventivas,2021-05-01,25,26,3,7,4,4,4,2,3,2,0,0,0,0,80
SAN BUENA VENTURA,atencion odontologica,medidas preventivas,2021-05-01,4,7,1,4,0,1,3,3,0,0,0,0,0,0,23
SAN CARLOS,atencion odontologica,medidas preventivas,2021-05-01,5,7,0,0,0,0,0,3,0,0,0,0,0,0,15
SAN IGNACIO,atencion odontologica,medidas preventivas,2021-05-01,4,8,37,66,15,23,5,15,0,0,0,0,0,0,173
SAN IGNACIO DE VELASCO,atencion odontologica,medidas preventivas,2021-05-01,4,5,11,5,4,0,3,9,3,1,0,0,0,0,45
SAN JAVIER(BNI),atencion odontologica,medidas preventivas,2021-05-01,0,2,0,1,0,0,0,3,0,0,0,0,0,0,6
SAN JAVIER(STC),atencion odontologica,medidas preventivas,2021-05-01,6,6,1,1,0,0,0,0,0,0,0,0,0,0,14
SAN JOAQUIN,atencion odontologica,medidas preventivas,2021-05-01,0,0,1,0,0,2,1,2,0,0,0,0,0,0,6
SAN JUAN DE YAPACANI,atencion odontologica,medidas preventivas,2021-05-01,13,5,1,8,2,1,0,3,0,1,0,0,0,0,34
SAN JULIAN,atencion odontologica,medidas preventivas,2021-05-01,49,32,34,42,8,26,21,127,91,71,0,0,0,0,501
SAN LORENZO(PND),atencion odontologica,medidas preventivas,2021-05-01,16,6,34,40,0,2,0,6,0,0,0,0,0,0,104
SAN LORENZO(TJA),atencion odontologica,medidas preventivas,2021-05-01,2,5,6,10,1,6,4,13,0,1,0,0,0,0,48
SAN LUCAS,atencion odontologica,medidas preventivas,2021-05-01,85,63,62,45,3,13,1,35,0,0,0,0,0,0,307
SAN MATIAS,atencion odontologica,medidas preventivas,2021-05-01,7,11,2,2,0,0,0,8,2,2,0,0,0,0,34
SAN MIGUEL DE VELASCO,atencion odontologica,medidas preventivas,2021-05-01,0,0,10,2,8,0,46,78,14,18,0,0,0,0,176
SAN PABLO DE LIPEZ,atencion odontologica,medidas preventivas,2021-05-01,4,8,5,8,4,0,0,1,0,0,0,0,0,0,30
SAN PEDRO,atencion odontologica,medidas preventivas,2021-05-01,0,0,5,11,4,3,4,5,0,0,0,0,0,0,32
SAN PEDRO DE BUENA VISTA,atencion odontologica,medidas preventivas,2021-05-01,56,53,164,191,31,49,61,84,15,15,0,0,0,0,719
SAN PEDRO DE CURAHUARA,atencion odontologica,medidas preventivas,2021-05-01,0,0,9,8,1,1,0,0,2,1,0,0,0,0,22
SAN PEDRO DE MACHA,atencion odontologica,medidas preventivas,2021-05-01,4,6,8,15,6,12,5,20,2,1,0,0,0,0,79
SAN PEDRO DE QUEMES,atencion odontologica,medidas preventivas,2021-05-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
SAN PEDRO DE TIQUINA,atencion odontologica,medidas preventivas,2021-05-01,1,9,2,0,1,6,6,12,6,7,0,0,0,0,50
SAN RAFAEL,atencion odontologica,medidas preventivas,2021-05-01,5,9,15,17,0,14,0,59,2,5,0,0,0,0,126
SAN RAMON SCZ,atencion odontologica,medidas preventivas,2021-05-01,30,35,203,229,19,26,6,9,0,0,0,0,0,0,557
SANTA ANA,atencion odontologica,medidas preventivas,2021-05-01,0,0,0,0,14,11,6,11,0,0,0,0,0,0,42
SANTA CRUZ DE LA SIERRA,atencion odontologica,medidas preventivas,2021-05-01,640,608,505,519,234,265,1112,1938,284,169,0,0,0,0,6274
SANTA ROSA,atencion odontologica,medidas preventivas,2021-05-01,2,1,2,2,3,9,0,2,0,0,0,0,0,0,21
SANTA ROSA DEL SARA,atencion odontologica,medidas preventivas,2021-05-01,7,7,1,3,1,6,3,25,2,2,0,0,0,0,57
