,group,variable,month,RAYOS X DENTAL MENORES DE 5 AÑOS,RAYOS X DENTAL MENORES DE 5 AÑOS,RAYOS X DENTAL 5 A 13 AÑOS,RAYOS X DENTAL 5 A 13 AÑOS,RAYOS X DENTAL 14 A 19 AÑOS,RAYOS X DENTAL 14 A 19 AÑOS,RAYOS X DENTAL 20 A 59 AÑOS,RAYOS X DENTAL 20 A 59 AÑOS,RAYOS X DENTAL 60 AÑOS Y MAS,RAYOS X DENTAL 60 AÑOS Y MAS,RAYOS X DENTAL EMB,RAYOS X DENTAL EMB,RAYOS X DENTAL EMB,RAYOS X DENTAL EMB,TOTALES
TIAHUANACU,atencion odontologica,rayos x dental,2021-11-01,0,0,0,1,0,0,3,4,0,0,0,0,0,0,8
TIRAQUE (CBBA),atencion odontologica,rayos x dental,2021-11-01,0,0,1,1,1,0,3,5,0,0,0,0,0,0,11
TOMAVE,atencion odontologica,rayos x dental,2021-11-01,0,0,0,0,0,1,1,2,0,0,0,0,0,0,4
TORO TORO,atencion odontologica,rayos x dental,2021-11-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
TRINIDAD,atencion odontologica,rayos x dental,2021-11-01,0,0,1,0,0,0,4,10,3,3,0,0,0,0,21
TUPIZA,atencion odontologica,rayos x dental,2021-11-01,0,0,0,1,0,0,2,3,0,3,0,0,0,0,9
TURCO,atencion odontologica,rayos x dental,2021-11-01,0,1,0,4,0,1,3,11,3,2,0,0,0,0,25
UMALA,atencion odontologica,rayos x dental,2021-11-01,0,0,0,0,0,0,1,8,1,0,0,0,0,0,10
UNCIA,atencion odontologica,rayos x dental,2021-11-01,0,0,0,0,1,0,3,2,5,0,0,0,0,0,11
URIONDO (A. CONCEPCION),atencion odontologica,rayos x dental,2021-11-01,0,0,1,1,1,3,4,8,1,0,0,0,0,0,19
UYUNI,atencion odontologica,rayos x dental,2021-11-01,0,0,0,0,0,0,2,2,0,0,0,0,0,0,4
VALLEGRANDE,atencion odontologica,rayos x dental,2021-11-01,0,0,1,1,0,0,2,10,2,1,0,0,0,0,17
VIACHA,atencion odontologica,rayos x dental,2021-11-01,2,4,4,0,2,3,9,19,0,1,0,0,0,0,44
VILA VILA,atencion odontologica,rayos x dental,2021-11-01,0,0,0,5,0,2,2,2,2,1,0,0,0,0,14
VILLA MONTES,atencion odontologica,rayos x dental,2021-11-01,0,1,0,1,0,0,3,4,2,0,0,0,0,0,11
VILLA SERRANO,atencion odontologica,rayos x dental,2021-11-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
VILLA TUNARI,atencion odontologica,rayos x dental,2021-11-01,0,0,1,2,1,4,6,18,0,0,0,0,0,0,32
VILLAZON,atencion odontologica,rayos x dental,2021-11-01,0,0,5,4,7,8,4,19,0,1,0,0,0,0,48
VINTO,atencion odontologica,rayos x dental,2021-11-01,0,0,1,1,0,0,3,7,0,0,0,0,0,0,12
YACUIBA,atencion odontologica,rayos x dental,2021-11-01,0,0,7,1,2,1,11,39,1,1,0,0,0,0,63
YAMPARAEZ,atencion odontologica,rayos x dental,2021-11-01,0,0,1,0,0,0,2,2,1,0,0,0,0,0,6
YOCALLA,atencion odontologica,rayos x dental,2021-11-01,0,0,0,0,2,0,1,0,0,0,0,0,0,0,3
YOTALA,atencion odontologica,rayos x dental,2021-11-01,1,0,1,0,1,1,1,5,1,1,0,0,0,0,12
YUNCHARA,atencion odontologica,rayos x dental,2021-11-01,0,0,1,2,1,1,2,6,0,0,0,0,0,0,13
ZUDAÑEZ,atencion odontologica,rayos x dental,2021-11-01,0,0,1,0,0,0,1,1,0,0,0,0,0,0,3
ACHACACHI,atencion odontologica,rayos x dental,2021-12-01,0,0,1,2,2,6,4,16,0,0,0,0,0,0,31
AIQUILE,atencion odontologica,rayos x dental,2021-12-01,0,0,0,0,0,1,2,9,0,0,0,0,0,0,12
ANDAMARCA,atencion odontologica,rayos x dental,2021-12-01,0,0,0,1,3,0,2,2,0,0,0,0,0,0,8
ANTEQUERA,atencion odontologica,rayos x dental,2021-12-01,0,0,2,6,2,3,9,5,1,2,0,0,0,0,30
APOLO,atencion odontologica,rayos x dental,2021-12-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
ARANI,atencion odontologica,rayos x dental,2021-12-01,0,0,1,0,1,4,6,13,0,0,0,0,0,0,25
ARQUE,atencion odontologica,rayos x dental,2021-12-01,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3
ATOCHA,atencion odontologica,rayos x dental,2021-12-01,0,0,0,0,0,0,6,4,0,0,0,0,0,0,10
AYO AYO,atencion odontologica,rayos x dental,2021-12-01,0,0,1,0,2,0,0,1,0,0,0,0,0,0,4
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,rayos x dental,2021-12-01,0,0,1,1,4,3,6,24,1,1,0,0,0,0,41
BERMEJO,atencion odontologica,rayos x dental,2021-12-01,0,0,0,2,0,2,6,12,0,0,0,0,0,0,22
BETANZOS,atencion odontologica,rayos x dental,2021-12-01,0,0,0,0,0,5,6,7,2,0,0,0,0,0,20
"CAIZA ""D""",atencion odontologica,rayos x dental,2021-12-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
CAMARGO,atencion odontologica,rayos x dental,2021-12-01,0,0,0,3,4,0,10,6,2,0,0,0,0,0,25
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,rayos x dental,2021-12-01,0,0,0,0,1,0,1,7,0,0,0,0,0,0,9
CAMIRI,atencion odontologica,rayos x dental,2021-12-01,0,3,3,1,2,2,2,18,1,0,0,0,0,0,32
CAPINOTA,atencion odontologica,rayos x dental,2021-12-01,0,0,4,6,3,2,7,16,1,0,0,0,0,0,39
CARACOLLO,atencion odontologica,rayos x dental,2021-12-01,0,1,0,0,0,1,0,0,0,1,0,0,0,0,3
CARANGAS,atencion odontologica,rayos x dental,2021-12-01,0,0,0,1,0,0,3,2,0,0,0,0,0,0,6
CARIPUYO,atencion odontologica,rayos x dental,2021-12-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
CHALLAPATA,atencion odontologica,rayos x dental,2021-12-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
CHAQUI,atencion odontologica,rayos x dental,2021-12-01,0,0,1,0,1,9,5,19,1,1,0,0,0,0,37
CHARAGUA,atencion odontologica,rayos x dental,2021-12-01,0,0,0,0,0,0,1,4,1,0,0,0,0,0,6
CHAYANTA,atencion odontologica,rayos x dental,2021-12-01,0,0,0,0,1,0,1,6,0,0,0,0,0,0,8
CHIMORE,atencion odontologica,rayos x dental,2021-12-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
CHUA COCANI,atencion odontologica,rayos x dental,2021-12-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
CHUMA,atencion odontologica,rayos x dental,2021-12-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,rayos x dental,2021-12-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
COBIJA,atencion odontologica,rayos x dental,2021-12-01,0,0,1,0,1,0,4,1,0,0,0,0,0,0,7
COCHABAMBA,atencion odontologica,rayos x dental,2021-12-01,6,7,42,56,53,70,181,429,161,90,0,0,0,0,1095
COIPASA,atencion odontologica,rayos x dental,2021-12-01,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2
COLCAPIRHUA,atencion odontologica,rayos x dental,2021-12-01,0,2,0,1,0,0,2,1,0,1,0,0,0,0,7
"COLCHA ""K""",atencion odontologica,rayos x dental,2021-12-01,0,1,4,3,0,2,9,20,3,2,0,0,0,0,44
COLPA BELGICA,atencion odontologica,rayos x dental,2021-12-01,0,0,0,0,0,1,1,1,0,0,0,0,0,0,3
COLQUECHACA,atencion odontologica,rayos x dental,2021-12-01,1,0,4,2,4,6,15,23,1,3,0,0,0,0,59
COMARAPA,atencion odontologica,rayos x dental,2021-12-01,0,0,2,3,0,3,5,12,0,0,0,0,0,0,25
COPACABANA,atencion odontologica,rayos x dental,2021-12-01,0,0,1,0,2,0,1,1,1,0,0,0,0,0,6
COTAGAITA,atencion odontologica,rayos x dental,2021-12-01,0,0,1,2,3,5,5,13,3,2,0,0,0,0,34
COTOCA,atencion odontologica,rayos x dental,2021-12-01,0,0,0,0,1,0,2,0,0,0,0,0,0,0,3
CUEVO,atencion odontologica,rayos x dental,2021-12-01,0,0,0,1,0,0,0,2,0,0,0,0,0,0,3
CULPINA,atencion odontologica,rayos x dental,2021-12-01,0,0,6,9,6,12,14,26,3,2,0,0,0,0,78
CURAHUARA DE CARANGAS,atencion odontologica,rayos x dental,2021-12-01,0,0,0,2,1,3,0,3,2,0,0,0,0,0,11
EL ALTO,atencion odontologica,rayos x dental,2021-12-01,1,0,0,7,0,5,4,3,0,1,0,0,0,0,21
EL PUENTE(TJA),atencion odontologica,rayos x dental,2021-12-01,0,0,0,0,0,0,4,4,0,0,0,0,0,0,8
EL TORNO,atencion odontologica,rayos x dental,2021-12-01,0,0,0,3,4,3,5,4,1,0,0,0,0,0,20
EL VILLAR,atencion odontologica,rayos x dental,2021-12-01,0,0,0,0,0,0,1,2,0,2,0,0,0,0,5
ENTRE RIOS CBBA,atencion odontologica,rayos x dental,2021-12-01,1,1,8,9,2,2,5,4,2,0,0,0,0,0,34
ESMERALDA,atencion odontologica,rayos x dental,2021-12-01,0,0,1,0,0,0,1,1,0,1,0,0,0,0,4
GENERAL SAAVEDRA,atencion odontologica,rayos x dental,2021-12-01,0,0,0,0,0,0,4,11,0,0,0,0,0,0,15
HUACAYA (VILLA DE HUACAYA),atencion odontologica,rayos x dental,2021-12-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
HUANUNI,atencion odontologica,rayos x dental,2021-12-01,1,0,2,3,14,16,13,20,0,9,0,0,0,0,78
HUARINA,atencion odontologica,rayos x dental,2021-12-01,0,0,3,0,1,0,1,4,1,0,0,0,0,0,10
HUATAJATA,atencion odontologica,rayos x dental,2021-12-01,1,0,0,1,0,0,2,6,1,1,0,0,0,0,12
INCAHUASI,atencion odontologica,rayos x dental,2021-12-01,0,0,1,6,0,5,3,24,0,0,0,0,0,0,39
IXIAMAS,atencion odontologica,rayos x dental,2021-12-01,0,0,1,0,0,7,0,7,0,0,0,0,0,0,15
LA PAZ,atencion odontologica,rayos x dental,2021-12-01,1,4,27,23,12,34,116,174,34,22,0,0,0,0,447
LAJA,atencion odontologica,rayos x dental,2021-12-01,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3
LAS CARRERAS,atencion odontologica,rayos x dental,2021-12-01,0,0,0,0,1,3,0,4,0,0,0,0,0,0,8
LLALLAGUA,atencion odontologica,rayos x dental,2021-12-01,1,0,2,0,1,0,0,1,0,0,0,0,0,0,5
MACHACAMARCA,atencion odontologica,rayos x dental,2021-12-01,1,0,0,3,0,3,5,9,0,1,0,0,0,0,22
MAPIRI,atencion odontologica,rayos x dental,2021-12-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
MECAPACA,atencion odontologica,rayos x dental,2021-12-01,0,0,2,0,1,1,8,5,1,2,0,0,0,0,20
MIZQUE,atencion odontologica,rayos x dental,2021-12-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
MOJINETE,atencion odontologica,rayos x dental,2021-12-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
MOJOCOYA,atencion odontologica,rayos x dental,2021-12-01,0,0,0,1,0,1,4,10,0,1,0,0,0,0,17
MONTEAGUDO,atencion odontologica,rayos x dental,2021-12-01,4,0,7,4,6,2,0,17,0,3,0,0,0,0,43
MONTERO,atencion odontologica,rayos x dental,2021-12-01,0,0,0,0,0,0,2,1,0,0,0,0,0,0,3
ORURO,atencion odontologica,rayos x dental,2021-12-01,16,16,21,31,30,36,87,151,18,6,0,0,0,0,412
PADILLA,atencion odontologica,rayos x dental,2021-12-01,0,0,1,0,0,0,1,4,0,1,0,0,0,0,7
PALOS BLANCOS,atencion odontologica,rayos x dental,2021-12-01,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2
PASORAPA,atencion odontologica,rayos x dental,2021-12-01,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4
PAZÑA,atencion odontologica,rayos x dental,2021-12-01,0,2,4,0,0,3,2,6,0,0,0,0,0,0,17
POCONA,atencion odontologica,rayos x dental,2021-12-01,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2
POOPO,atencion odontologica,rayos x dental,2021-12-01,0,1,4,2,4,2,0,9,0,0,0,0,0,0,22
POROMA,atencion odontologica,rayos x dental,2021-12-01,0,0,0,0,0,7,0,3,0,0,0,0,0,0,10
PORONGO,atencion odontologica,rayos x dental,2021-12-01,0,0,0,5,0,3,10,8,3,2,0,0,0,0,31
POTOSI,atencion odontologica,rayos x dental,2021-12-01,0,0,0,1,2,3,8,7,0,0,0,0,0,0,21
PRESTO,atencion odontologica,rayos x dental,2021-12-01,0,0,2,0,0,1,2,7,0,0,0,0,0,0,12
PUCARANI,atencion odontologica,rayos x dental,2021-12-01,0,0,0,0,0,2,3,7,0,0,0,0,0,0,12
PUERTO GONZALO MORENO,atencion odontologica,rayos x dental,2021-12-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
PUERTO VILLARROEL,atencion odontologica,rayos x dental,2021-12-01,0,0,1,0,0,0,0,5,0,0,0,0,0,0,6
PUNA,atencion odontologica,rayos x dental,2021-12-01,0,0,0,0,0,0,1,1,1,0,0,0,0,0,3
PUNATA,atencion odontologica,rayos x dental,2021-12-01,0,0,0,2,1,0,1,0,4,1,0,0,0,0,9
QUIABAYA,atencion odontologica,rayos x dental,2021-12-01,0,0,0,0,0,1,2,3,0,0,0,0,0,0,6
RAVELO,atencion odontologica,rayos x dental,2021-12-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
RIBERALTA,atencion odontologica,rayos x dental,2021-12-01,0,0,3,1,0,0,0,2,0,0,0,0,0,0,6
SACABA,atencion odontologica,rayos x dental,2021-12-01,3,2,5,6,6,4,5,18,11,1,0,0,0,0,61
SACACA,atencion odontologica,rayos x dental,2021-12-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
SALINAS DE GARCI MENDOZA,atencion odontologica,rayos x dental,2021-12-01,0,0,1,0,1,0,3,5,0,3,0,0,0,0,13
SAMAIPATA,atencion odontologica,rayos x dental,2021-12-01,0,0,0,0,2,1,0,7,0,0,0,0,0,0,10
SAN BENITO,atencion odontologica,rayos x dental,2021-12-01,0,4,8,6,2,6,1,9,5,2,0,0,0,0,43
SAN LORENZO(TJA),atencion odontologica,rayos x dental,2021-12-01,0,0,4,1,0,2,2,7,3,0,0,0,0,0,19
SAN LUCAS,atencion odontologica,rayos x dental,2021-12-01,0,0,2,3,6,3,2,14,1,4,0,0,0,0,35
SAN MIGUEL DE VELASCO,atencion odontologica,rayos x dental,2021-12-01,0,0,0,3,3,1,3,8,1,0,0,0,0,0,19
SAN PEDRO,atencion odontologica,rayos x dental,2021-12-01,0,1,0,2,0,1,4,3,0,0,0,0,0,0,11
SAN PEDRO DE MACHA,atencion odontologica,rayos x dental,2021-12-01,0,0,1,3,2,6,3,7,0,0,0,0,0,0,22
SAN RAMON SCZ,atencion odontologica,rayos x dental,2021-12-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
SANTA CRUZ DE LA SIERRA,atencion odontologica,rayos x dental,2021-12-01,29,30,118,101,78,99,439,624,96,77,0,0,0,0,1691
SANTA ROSA DEL SARA,atencion odontologica,rayos x dental,2021-12-01,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4
SANTIAGO DE HUARI,atencion odontologica,rayos x dental,2021-12-01,0,0,1,0,0,1,9,7,2,3,0,0,0,0,23
SANTIAGO DE HUATA,atencion odontologica,rayos x dental,2021-12-01,0,0,0,1,0,0,1,2,0,0,0,0,0,0,4
SANTIAGO DE MACHACA,atencion odontologica,rayos x dental,2021-12-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
SANTIVAÑES,atencion odontologica,rayos x dental,2021-12-01,0,0,0,1,0,0,3,3,0,0,0,0,0,0,7
SANTUARIO DE QUILLACAS,atencion odontologica,rayos x dental,2021-12-01,0,0,0,2,0,0,0,3,0,0,0,0,0,0,5
SAPAHAQUI,atencion odontologica,rayos x dental,2021-12-01,0,0,3,4,1,5,2,7,2,0,0,0,0,0,24
SICA SICA (VILLA AROMA),atencion odontologica,rayos x dental,2021-12-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
SIPE SIPE,atencion odontologica,rayos x dental,2021-12-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
SOPACHUY,atencion odontologica,rayos x dental,2021-12-01,0,0,0,2,1,0,1,4,0,1,0,0,0,0,9
SORACACHI,atencion odontologica,rayos x dental,2021-12-01,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2
SORATA,atencion odontologica,rayos x dental,2021-12-01,2,0,0,0,0,0,3,2,0,0,0,0,0,0,7
SUCRE,atencion odontologica,rayos x dental,2021-12-01,0,2,10,7,5,6,17,62,3,2,0,0,0,0,114
TACACOMA,atencion odontologica,rayos x dental,2021-12-01,2,0,0,1,0,9,4,12,0,0,0,0,0,0,28
TACOPAYA,atencion odontologica,rayos x dental,2021-12-01,0,0,1,1,0,2,2,5,1,0,0,0,0,0,12
TARABUCO,atencion odontologica,rayos x dental,2021-12-01,0,0,1,0,0,2,3,6,1,0,0,0,0,0,13
TARIJA,atencion odontologica,rayos x dental,2021-12-01,1,1,2,2,0,1,4,2,1,1,0,0,0,0,15
TIAHUANACU,atencion odontologica,rayos x dental,2021-12-01,0,2,1,0,1,4,0,0,0,0,0,0,0,0,8
TIPUANI,atencion odontologica,rayos x dental,2021-12-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
TIRAQUE (CBBA),atencion odontologica,rayos x dental,2021-12-01,0,0,0,0,0,4,4,1,2,0,0,0,0,0,11
TOLATA,atencion odontologica,rayos x dental,2021-12-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
TOMAVE,atencion odontologica,rayos x dental,2021-12-01,0,0,0,0,0,2,1,1,0,0,0,0,0,0,4
TORO TORO,atencion odontologica,rayos x dental,2021-12-01,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2
TRIGAL,atencion odontologica,rayos x dental,2021-12-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
TRINIDAD,atencion odontologica,rayos x dental,2021-12-01,1,0,0,0,0,1,10,11,1,0,0,0,0,0,24
TUPIZA,atencion odontologica,rayos x dental,2021-12-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
TURCO,atencion odontologica,rayos x dental,2021-12-01,0,0,0,1,2,1,5,12,1,1,0,0,0,0,23
UMALA,atencion odontologica,rayos x dental,2021-12-01,0,0,3,7,1,2,6,12,1,1,0,0,0,0,33
UNCIA,atencion odontologica,rayos x dental,2021-12-01,0,0,0,1,0,5,3,7,1,0,0,0,0,0,17
URIONDO (A. CONCEPCION),atencion odontologica,rayos x dental,2021-12-01,0,0,1,0,2,1,3,1,0,0,0,0,0,0,8
UYUNI,atencion odontologica,rayos x dental,2021-12-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
VALLEGRANDE,atencion odontologica,rayos x dental,2021-12-01,0,0,0,0,0,4,1,8,0,0,0,0,0,0,13
VIACHA,atencion odontologica,rayos x dental,2021-12-01,7,2,8,4,3,3,4,14,0,2,0,0,0,0,47
VILA VILA,atencion odontologica,rayos x dental,2021-12-01,0,0,1,1,2,0,3,3,0,0,0,0,0,0,10
VILLA MONTES,atencion odontologica,rayos x dental,2021-12-01,0,5,1,0,0,0,2,2,1,1,0,0,0,0,12
VILLA TUNARI,atencion odontologica,rayos x dental,2021-12-01,0,0,1,3,2,3,3,4,3,1,0,0,0,0,20
VILLAZON,atencion odontologica,rayos x dental,2021-12-01,0,0,3,3,3,2,7,9,1,0,0,0,0,0,28
VINTO,atencion odontologica,rayos x dental,2021-12-01,0,0,0,3,1,0,0,3,0,0,0,0,0,0,7
YACUIBA,atencion odontologica,rayos x dental,2021-12-01,0,0,2,1,1,2,7,12,3,0,0,0,0,0,28
YAMPARAEZ,atencion odontologica,rayos x dental,2021-12-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
YOCALLA,atencion odontologica,rayos x dental,2021-12-01,0,0,0,0,0,1,1,1,0,0,0,0,0,0,3
YOTALA,atencion odontologica,rayos x dental,2021-12-01,0,0,0,1,1,1,6,10,0,0,0,0,0,0,19
YUNCHARA,atencion odontologica,rayos x dental,2021-12-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
ZUDAÑEZ,atencion odontologica,rayos x dental,2021-12-01,0,0,0,0,0,1,2,1,0,0,0,0,0,0,4
