,group,variable,month,TOTAL 1.2 PERSONAS DE 5 A 9 AÑOS NUEVO,TOTAL 1.2 PERSONAS DE 5 A 9 AÑOS NUEVO,TOTAL 1.2 PERSONAS DE 5 A 9 AÑOS REPETIDO,TOTAL 1.2 PERSONAS DE 5 A 9 AÑOS REPETIDO,TOTALES,TOTALES,TOTALES
MOROCHATA,consulta externa, personas de 5 a 9 anos,2014-04-01,18,20,0,0,18,20,38
NACEBE (SANTA ROSA DEL ABUNA),consulta externa, personas de 5 a 9 anos,2014-04-01,25,24,0,0,25,24,49
NAZACARA DE PACAJES,consulta externa, personas de 5 a 9 anos,2014-04-01,3,0,0,0,3,0,3
NUEVO MANOA (NUEVA ESPERANZA),consulta externa, personas de 5 a 9 anos,2014-04-01,4,4,0,1,4,5,9
OCURI,consulta externa, personas de 5 a 9 anos,2014-04-01,18,9,0,0,18,9,27
OKINAWA,consulta externa, personas de 5 a 9 anos,2014-04-01,51,60,2,1,53,61,114
OMEREQUE,consulta externa, personas de 5 a 9 anos,2014-04-01,15,26,0,0,15,26,41
ORURO,consulta externa, personas de 5 a 9 anos,2014-04-01,1452,1372,271,257,1723,1629,3352
PADCAYA,consulta externa, personas de 5 a 9 anos,2014-04-01,190,227,1,2,191,229,420
PADILLA,consulta externa, personas de 5 a 9 anos,2014-04-01,58,77,1,1,59,78,137
PAILON,consulta externa, personas de 5 a 9 anos,2014-04-01,23,31,0,0,23,31,54
PALCA,consulta externa, personas de 5 a 9 anos,2014-04-01,29,47,1,1,30,48,78
PALOS BLANCOS,consulta externa, personas de 5 a 9 anos,2014-04-01,142,148,5,3,147,151,298
PAMPA AULLAGAS,consulta externa, personas de 5 a 9 anos,2014-04-01,4,2,0,0,4,2,6
PAMPA GRANDE,consulta externa, personas de 5 a 9 anos,2014-04-01,20,29,0,3,20,32,52
PAPEL PAMPA,consulta externa, personas de 5 a 9 anos,2014-04-01,10,19,0,1,10,20,30
PASORAPA,consulta externa, personas de 5 a 9 anos,2014-04-01,7,4,0,3,7,7,14
PATACAMAYA,consulta externa, personas de 5 a 9 anos,2014-04-01,22,22,0,0,22,22,44
PAZÑA,consulta externa, personas de 5 a 9 anos,2014-04-01,30,16,0,0,30,16,46
PELECHUCO,consulta externa, personas de 5 a 9 anos,2014-04-01,23,19,1,0,24,19,43
POCOATA,consulta externa, personas de 5 a 9 anos,2014-04-01,32,36,0,0,32,36,68
POCONA,consulta externa, personas de 5 a 9 anos,2014-04-01,23,32,0,1,23,33,56
POJO (CBBA),consulta externa, personas de 5 a 9 anos,2014-04-01,30,17,0,0,30,17,47
POOPO,consulta externa, personas de 5 a 9 anos,2014-04-01,34,20,0,0,34,20,54
PORCO,consulta externa, personas de 5 a 9 anos,2014-04-01,22,16,2,0,24,16,40
POROMA,consulta externa, personas de 5 a 9 anos,2014-04-01,41,36,0,0,41,36,77
PORONGO,consulta externa, personas de 5 a 9 anos,2014-04-01,53,58,61,2,114,60,174
PORTACHUELO,consulta externa, personas de 5 a 9 anos,2014-04-01,64,72,6,8,70,80,150
PORVENIR,consulta externa, personas de 5 a 9 anos,2014-04-01,52,65,0,0,52,65,117
POSTRER VALLE,consulta externa, personas de 5 a 9 anos,2014-04-01,3,8,0,0,3,8,11
POTOSI,consulta externa, personas de 5 a 9 anos,2014-04-01,1046,994,110,126,1156,1120,2276
PRESTO,consulta externa, personas de 5 a 9 anos,2014-04-01,20,12,0,0,20,12,32
PUCARA,consulta externa, personas de 5 a 9 anos,2014-04-01,11,5,0,0,11,5,16
PUCARANI,consulta externa, personas de 5 a 9 anos,2014-04-01,44,30,3,1,47,31,78
PUERTO ACOSTA,consulta externa, personas de 5 a 9 anos,2014-04-01,5,11,0,0,5,11,16
PUERTO CARABUCO,consulta externa, personas de 5 a 9 anos,2014-04-01,27,10,1,0,28,10,38
PUERTO GONZALO MORENO,consulta externa, personas de 5 a 9 anos,2014-04-01,36,33,0,4,36,37,73
PUERTO PEREZ,consulta externa, personas de 5 a 9 anos,2014-04-01,15,35,0,0,15,35,50
PUERTO QUIJARRO,consulta externa, personas de 5 a 9 anos,2014-04-01,98,96,6,1,104,97,201
PUERTO RICO,consulta externa, personas de 5 a 9 anos,2014-04-01,78,90,1,0,79,90,169
PUERTO SILES,consulta externa, personas de 5 a 9 anos,2014-04-01,14,9,0,0,14,9,23
PUERTO SUAREZ,consulta externa, personas de 5 a 9 anos,2014-04-01,86,95,17,6,103,101,204
PUERTO VILLARROEL,consulta externa, personas de 5 a 9 anos,2014-04-01,171,169,7,12,178,181,359
PUNA,consulta externa, personas de 5 a 9 anos,2014-04-01,55,48,1,0,56,48,104
PUNATA,consulta externa, personas de 5 a 9 anos,2014-04-01,56,41,19,11,75,52,127
QUIABAYA,consulta externa, personas de 5 a 9 anos,2014-04-01,15,9,1,1,16,10,26
QUILLACOLLO,consulta externa, personas de 5 a 9 anos,2014-04-01,1037,1014,214,215,1251,1229,2480
QUIME,consulta externa, personas de 5 a 9 anos,2014-04-01,32,16,0,2,32,18,50
QUIRUSILLAS,consulta externa, personas de 5 a 9 anos,2014-04-01,5,6,0,0,5,6,11
RAVELO,consulta externa, personas de 5 a 9 anos,2014-04-01,38,29,0,1,38,30,68
REYES,consulta externa, personas de 5 a 9 anos,2014-04-01,70,65,1,5,71,70,141
RIBERALTA,consulta externa, personas de 5 a 9 anos,2014-04-01,511,456,12,17,523,473,996
ROBORE,consulta externa, personas de 5 a 9 anos,2014-04-01,69,63,5,1,74,64,138
RURRENABAQUE,consulta externa, personas de 5 a 9 anos,2014-04-01,111,96,8,9,119,105,224
SABAYA,consulta externa, personas de 5 a 9 anos,2014-04-01,4,6,0,0,4,6,10
SACABA,consulta externa, personas de 5 a 9 anos,2014-04-01,488,460,127,114,615,574,1189
SACABAMBA,consulta externa, personas de 5 a 9 anos,2014-04-01,6,6,0,0,6,6,12
SACACA,consulta externa, personas de 5 a 9 anos,2014-04-01,16,9,0,0,16,9,25
SAIPINA,consulta externa, personas de 5 a 9 anos,2014-04-01,32,28,6,3,38,31,69
SALINAS DE GARCI MENDOZA,consulta externa, personas de 5 a 9 anos,2014-04-01,19,26,0,2,19,28,47
SAMAIPATA,consulta externa, personas de 5 a 9 anos,2014-04-01,46,35,1,0,47,35,82
SAN AGUSTIN,consulta externa, personas de 5 a 9 anos,2014-04-01,5,6,0,0,5,6,11
SAN ANDRES,consulta externa, personas de 5 a 9 anos,2014-04-01,160,160,7,1,167,161,328
SAN ANDRES DE MACHACA,consulta externa, personas de 5 a 9 anos,2014-04-01,4,5,0,0,4,5,9
SAN ANTONIO DE ESMORUCO,consulta externa, personas de 5 a 9 anos,2014-04-01,14,15,0,1,14,16,30
SAN ANTONIO DE LOMERIO,consulta externa, personas de 5 a 9 anos,2014-04-01,16,25,0,0,16,25,41
SAN BENITO,consulta externa, personas de 5 a 9 anos,2014-04-01,26,22,5,2,31,24,55
SAN BORJA,consulta externa, personas de 5 a 9 anos,2014-04-01,121,145,7,8,128,153,281
SAN BUENA VENTURA,consulta externa, personas de 5 a 9 anos,2014-04-01,31,35,0,0,31,35,66
SAN CARLOS,consulta externa, personas de 5 a 9 anos,2014-04-01,127,108,3,6,130,114,244
SAN IGNACIO,consulta externa, personas de 5 a 9 anos,2014-04-01,203,197,22,9,225,206,431
SAN IGNACIO DE VELASCO,consulta externa, personas de 5 a 9 anos,2014-04-01,98,97,2,4,100,101,201
SAN JAVIER(BNI),consulta externa, personas de 5 a 9 anos,2014-04-01,37,30,2,2,39,32,71
SAN JAVIER(STC),consulta externa, personas de 5 a 9 anos,2014-04-01,24,14,2,3,26,17,43
SAN JOAQUIN,consulta externa, personas de 5 a 9 anos,2014-04-01,10,15,0,0,10,15,25
SAN JOSE DE CHIQUITOS,consulta externa, personas de 5 a 9 anos,2014-04-01,45,78,3,5,48,83,131
SAN JUAN DE YAPACANI,consulta externa, personas de 5 a 9 anos,2014-04-01,54,46,0,2,54,48,102
SAN JULIAN,consulta externa, personas de 5 a 9 anos,2014-04-01,152,126,8,10,160,136,296
SAN LORENZO(PND),consulta externa, personas de 5 a 9 anos,2014-04-01,14,2,0,0,14,2,16
SAN LORENZO(TJA),consulta externa, personas de 5 a 9 anos,2014-04-01,156,166,2,8,158,174,332
SAN LUCAS,consulta externa, personas de 5 a 9 anos,2014-04-01,92,85,0,0,92,85,177
SAN MATIAS,consulta externa, personas de 5 a 9 anos,2014-04-01,34,45,0,0,34,45,79
SAN MIGUEL DE VELASCO,consulta externa, personas de 5 a 9 anos,2014-04-01,19,15,8,1,27,16,43
SAN PABLO DE LIPEZ,consulta externa, personas de 5 a 9 anos,2014-04-01,16,22,0,0,16,22,38
SAN PEDRO,consulta externa, personas de 5 a 9 anos,2014-04-01,46,42,2,2,48,44,92
SAN PEDRO DE BUENA VISTA,consulta externa, personas de 5 a 9 anos,2014-04-01,20,21,1,0,21,21,42
SAN PEDRO DE CURAHUARA,consulta externa, personas de 5 a 9 anos,2014-04-01,12,12,0,0,12,12,24
SAN PEDRO DE QUEMES,consulta externa, personas de 5 a 9 anos,2014-04-01,4,1,3,0,7,1,8
SAN PEDRO DE TIQUINA,consulta externa, personas de 5 a 9 anos,2014-04-01,20,11,1,0,21,11,32
SAN PEDRO(PND),consulta externa, personas de 5 a 9 anos,2014-04-01,11,7,1,0,12,7,19
SAN RAFAEL,consulta externa, personas de 5 a 9 anos,2014-04-01,22,30,1,2,23,32,55
SAN RAMON BENI,consulta externa, personas de 5 a 9 anos,2014-04-01,27,37,0,0,27,37,64
SAN RAMON SCZ,consulta externa, personas de 5 a 9 anos,2014-04-01,29,52,0,2,29,54,83
SANTA ANA,consulta externa, personas de 5 a 9 anos,2014-04-01,125,111,9,9,134,120,254
SANTA CRUZ DE LA SIERRA,consulta externa, personas de 5 a 9 anos,2014-04-01,6476,6337,1298,1499,7774,7836,15610
SANTA ROSA,consulta externa, personas de 5 a 9 anos,2014-04-01,89,93,0,2,89,95,184
SANTA ROSA DEL SARA,consulta externa, personas de 5 a 9 anos,2014-04-01,65,65,5,6,70,71,141
SANTIAGO DE CALLAPA,consulta externa, personas de 5 a 9 anos,2014-04-01,1,5,0,0,1,5,6
SANTIAGO DE HUARI,consulta externa, personas de 5 a 9 anos,2014-04-01,29,33,0,1,29,34,63
SANTIAGO DE HUATA,consulta externa, personas de 5 a 9 anos,2014-04-01,5,5,0,0,5,5,10
SANTIAGO DE MACHACA,consulta externa, personas de 5 a 9 anos,2014-04-01,7,2,0,0,7,2,9
SANTIVAÑES,consulta externa, personas de 5 a 9 anos,2014-04-01,25,19,0,2,25,21,46
SANTUARIO DE QUILLACAS,consulta externa, personas de 5 a 9 anos,2014-04-01,9,10,0,1,9,11,20
SAPAHAQUI,consulta externa, personas de 5 a 9 anos,2014-04-01,17,19,0,0,17,19,36
SENA,consulta externa, personas de 5 a 9 anos,2014-04-01,25,17,0,0,25,17,42
SHINAOTA,consulta externa, personas de 5 a 9 anos,2014-04-01,82,76,10,7,92,83,175
SICA SICA (VILLA AROMA),consulta externa, personas de 5 a 9 anos,2014-04-01,26,21,1,2,27,23,50
SICAYA,consulta externa, personas de 5 a 9 anos,2014-04-01,8,8,1,0,9,8,17
SIPE SIPE,consulta externa, personas de 5 a 9 anos,2014-04-01,65,52,0,4,65,56,121
SOPACHUY,consulta externa, personas de 5 a 9 anos,2014-04-01,68,58,2,2,70,60,130
SORACACHI,consulta externa, personas de 5 a 9 anos,2014-04-01,14,26,0,0,14,26,40
SORATA,consulta externa, personas de 5 a 9 anos,2014-04-01,36,27,0,1,36,28,64
SUCRE,consulta externa, personas de 5 a 9 anos,2014-04-01,1603,1442,941,545,2544,1987,4531
TACACHI,consulta externa, personas de 5 a 9 anos,2014-04-01,6,7,1,0,7,7,14
TACACOMA,consulta externa, personas de 5 a 9 anos,2014-04-01,15,24,0,1,15,25,40
TACOBAMBA,consulta externa, personas de 5 a 9 anos,2014-04-01,18,22,0,0,18,22,40
TACOPAYA,consulta externa, personas de 5 a 9 anos,2014-04-01,10,8,0,3,10,11,21
TAHUA,consulta externa, personas de 5 a 9 anos,2014-04-01,0,3,0,0,0,3,3
TAPACARI,consulta externa, personas de 5 a 9 anos,2014-04-01,26,23,0,0,26,23,49
TARABUCO,consulta externa, personas de 5 a 9 anos,2014-04-01,20,14,0,0,20,14,34
TARACO,consulta externa, personas de 5 a 9 anos,2014-04-01,13,14,2,0,15,14,29
TARATA,consulta externa, personas de 5 a 9 anos,2014-04-01,16,10,0,1,16,11,27
TARIJA,consulta externa, personas de 5 a 9 anos,2014-04-01,1673,1369,419,386,2092,1755,3847
TARVITA,consulta externa, personas de 5 a 9 anos,2014-04-01,34,33,0,0,34,33,67
TEOPONTE,consulta externa, personas de 5 a 9 anos,2014-04-01,21,39,0,0,21,39,60
TIAWANACU,consulta externa, personas de 5 a 9 anos,2014-04-01,32,30,4,1,36,31,67
TINGUIPAYA,consulta externa, personas de 5 a 9 anos,2014-04-01,30,26,1,0,31,26,57
TIPUANI,consulta externa, personas de 5 a 9 anos,2014-04-01,24,25,0,0,24,25,49
TIQUIPAYA,consulta externa, personas de 5 a 9 anos,2014-04-01,90,105,7,12,97,117,214
TIRAQUE (CBBA),consulta externa, personas de 5 a 9 anos,2014-04-01,19,30,0,1,19,31,50
TITO YUPANQUI (PARQUIPUJIO),consulta externa, personas de 5 a 9 anos,2014-04-01,3,2,0,0,3,2,5
TOCO,consulta externa, personas de 5 a 9 anos,2014-04-01,11,15,0,1,11,16,27
TODOS SANTOS,consulta externa, personas de 5 a 9 anos,2014-04-01,1,2,0,1,1,3,4
TOLATA,consulta externa, personas de 5 a 9 anos,2014-04-01,22,26,5,5,27,31,58
TOLEDO,consulta externa, personas de 5 a 9 anos,2014-04-01,11,4,1,0,12,4,16
TOMAVE,consulta externa, personas de 5 a 9 anos,2014-04-01,34,45,1,1,35,46,81
TOMINA,consulta externa, personas de 5 a 9 anos,2014-04-01,90,123,2,1,92,124,216
TORO TORO,consulta externa, personas de 5 a 9 anos,2014-04-01,24,17,0,0,24,17,41
TOTORA(CBBA),consulta externa, personas de 5 a 9 anos,2014-04-01,21,27,0,0,21,27,48
TOTORA(ORR),consulta externa, personas de 5 a 9 anos,2014-04-01,3,5,0,0,3,5,8
TRIGAL,consulta externa, personas de 5 a 9 anos,2014-04-01,9,12,1,1,10,13,23
TRINIDAD,consulta externa, personas de 5 a 9 anos,2014-04-01,863,817,121,145,984,962,1946
TUPIZA,consulta externa, personas de 5 a 9 anos,2014-04-01,264,231,13,14,277,245,522
TURCO,consulta externa, personas de 5 a 9 anos,2014-04-01,7,10,0,0,7,10,17
UMALA,consulta externa, personas de 5 a 9 anos,2014-04-01,6,10,0,0,6,10,16
UNCIA,consulta externa, personas de 5 a 9 anos,2014-04-01,41,52,1,3,42,55,97
URIONDO (A. CONCEPCION),consulta externa, personas de 5 a 9 anos,2014-04-01,158,128,10,11,168,139,307
URUBICHA,consulta externa, personas de 5 a 9 anos,2014-04-01,11,12,1,0,12,12,24
UYUNI,consulta externa, personas de 5 a 9 anos,2014-04-01,87,76,9,1,96,77,173
VACAS,consulta externa, personas de 5 a 9 anos,2014-04-01,11,3,2,0,13,3,16
VALLEGRANDE,consulta externa, personas de 5 a 9 anos,2014-04-01,74,73,10,6,84,79,163
VIACHA,consulta externa, personas de 5 a 9 anos,2014-04-01,179,216,37,29,216,245,461
VILA VILA,consulta externa, personas de 5 a 9 anos,2014-04-01,9,5,0,0,9,5,14
VILLA CHARCAS,consulta externa, personas de 5 a 9 anos,2014-04-01,25,18,0,0,25,18,43
VILLA MONTES,consulta externa, personas de 5 a 9 anos,2014-04-01,416,395,85,41,501,436,937
VILLA NUEVA (LOMA ALTA),consulta externa, personas de 5 a 9 anos,2014-04-01,10,4,0,0,10,4,14
VILLA RIVERO,consulta externa, personas de 5 a 9 anos,2014-04-01,32,18,2,1,34,19,53
VILLA SERRANO,consulta externa, personas de 5 a 9 anos,2014-04-01,14,9,0,0,14,9,23
VILLA TUNARI,consulta externa, personas de 5 a 9 anos,2014-04-01,219,243,6,6,225,249,474
VILLA VACA GUZMAN (MUYUPAMPA),consulta externa, personas de 5 a 9 anos,2014-04-01,26,38,0,1,26,39,65
VILLAZON,consulta externa, personas de 5 a 9 anos,2014-04-01,166,153,10,11,176,164,340
VINTO,consulta externa, personas de 5 a 9 anos,2014-04-01,113,93,17,9,130,102,232
VITICHI,consulta externa, personas de 5 a 9 anos,2014-04-01,24,27,0,0,24,27,51
WALDO BALLIVIAN,consulta externa, personas de 5 a 9 anos,2014-04-01,5,2,0,0,5,2,7
WARNES,consulta externa, personas de 5 a 9 anos,2014-04-01,410,469,10,15,420,484,904
YACO,consulta externa, personas de 5 a 9 anos,2014-04-01,16,7,0,0,16,7,23
YACUIBA,consulta externa, personas de 5 a 9 anos,2014-04-01,669,659,59,62,728,721,1449
YAMPARAEZ,consulta externa, personas de 5 a 9 anos,2014-04-01,17,7,2,0,19,7,26
YANACACHI,consulta externa, personas de 5 a 9 anos,2014-04-01,22,18,0,0,22,18,40
YAPACANI,consulta externa, personas de 5 a 9 anos,2014-04-01,82,66,0,1,82,67,149
YOCALLA,consulta externa, personas de 5 a 9 anos,2014-04-01,19,8,0,1,19,9,28
YOTALA,consulta externa, personas de 5 a 9 anos,2014-04-01,27,24,4,5,31,29,60
YUNCHARA,consulta externa, personas de 5 a 9 anos,2014-04-01,57,66,0,5,57,71,128
ZUDAÑEZ,consulta externa, personas de 5 a 9 anos,2014-04-01,26,20,1,1,27,21,48
ACACIO,consulta externa, personas de 5 a 9 anos,2014-05-01,17,24,0,0,17,24,41
ACHACACHI,consulta externa, personas de 5 a 9 anos,2014-05-01,40,40,8,7,48,47,95
ACHOCALLA,consulta externa, personas de 5 a 9 anos,2014-05-01,38,32,0,0,38,32,70
AIQUILE,consulta externa, personas de 5 a 9 anos,2014-05-01,65,47,4,7,69,54,123
ALALAY,consulta externa, personas de 5 a 9 anos,2014-05-01,4,7,0,0,4,7,11
ALCALA,consulta externa, personas de 5 a 9 anos,2014-05-01,31,21,0,0,31,21,52
ALTO BENI,consulta externa, personas de 5 a 9 anos,2014-05-01,39,42,1,0,40,42,82
ANCORAIMES,consulta externa, personas de 5 a 9 anos,2014-05-01,17,19,0,2,17,21,38
ANDAMARCA,consulta externa, personas de 5 a 9 anos,2014-05-01,10,14,0,0,10,14,24
ANTEQUERA,consulta externa, personas de 5 a 9 anos,2014-05-01,14,26,0,0,14,26,40
ANZALDO,consulta externa, personas de 5 a 9 anos,2014-05-01,15,9,1,1,16,10,26
APOLO,consulta externa, personas de 5 a 9 anos,2014-05-01,18,44,0,0,18,44,62
ARAMPAMPA,consulta externa, personas de 5 a 9 anos,2014-05-01,4,2,0,0,4,2,6
ARANI,consulta externa, personas de 5 a 9 anos,2014-05-01,24,10,0,1,24,11,35
ARBIETO,consulta externa, personas de 5 a 9 anos,2014-05-01,39,37,5,5,44,42,86
ARQUE,consulta externa, personas de 5 a 9 anos,2014-05-01,21,17,0,0,21,17,38
ASCENCION DE GUARAYOS,consulta externa, personas de 5 a 9 anos,2014-05-01,44,52,4,1,48,53,101
ATOCHA,consulta externa, personas de 5 a 9 anos,2014-05-01,143,167,19,25,162,192,354
AUCAPATA,consulta externa, personas de 5 a 9 anos,2014-05-01,19,12,0,0,19,12,31
AYATA,consulta externa, personas de 5 a 9 anos,2014-05-01,23,13,1,2,24,15,39
AYO AYO,consulta externa, personas de 5 a 9 anos,2014-05-01,6,2,0,0,6,2,8
AYOPAYA (V. DE INDEPENDENCIA),consulta externa, personas de 5 a 9 anos,2014-05-01,70,51,3,4,73,55,128
AZURDUY,consulta externa, personas de 5 a 9 anos,2014-05-01,6,10,0,0,6,10,16
BATALLAS,consulta externa, personas de 5 a 9 anos,2014-05-01,22,10,1,0,23,10,33
BAURES,consulta externa, personas de 5 a 9 anos,2014-05-01,37,29,0,0,37,29,66
BELEN DE ANDAMARCA,consulta externa, personas de 5 a 9 anos,2014-05-01,1,1,0,0,1,1,2
BELEN DE URMIRI,consulta externa, personas de 5 a 9 anos,2014-05-01,0,2,0,0,0,2,2
BELLA FLOR,consulta externa, personas de 5 a 9 anos,2014-05-01,16,20,1,1,17,21,38
BERMEJO,consulta externa, personas de 5 a 9 anos,2014-05-01,433,438,36,21,469,459,928
BETANZOS,consulta externa, personas de 5 a 9 anos,2014-05-01,93,54,3,3,96,57,153
BOLIVAR,consulta externa, personas de 5 a 9 anos,2014-05-01,5,5,0,0,5,5,10
BOLPEBRA,consulta externa, personas de 5 a 9 anos,2014-05-01,15,17,0,0,15,17,32
BOYUIBE,consulta externa, personas de 5 a 9 anos,2014-05-01,22,28,1,0,23,28,51
BUENA VISTA,consulta externa, personas de 5 a 9 anos,2014-05-01,110,55,1,0,111,55,166
CABEZAS,consulta externa, personas de 5 a 9 anos,2014-05-01,157,130,3,8,160,138,298
CAIROMA,consulta externa, personas de 5 a 9 anos,2014-05-01,31,38,4,3,35,41,76
"CAIZA ""D""",consulta externa, personas de 5 a 9 anos,2014-05-01,36,26,2,1,38,27,65
CAJUATA,consulta externa, personas de 5 a 9 anos,2014-05-01,35,43,0,0,35,43,78
CALACOTO,consulta externa, personas de 5 a 9 anos,2014-05-01,10,8,0,0,10,8,18
CALAMARCA,consulta externa, personas de 5 a 9 anos,2014-05-01,32,25,5,0,37,25,62
CAMARGO,consulta externa, personas de 5 a 9 anos,2014-05-01,77,76,2,0,79,76,155
CAMATAQUI (C. VILLA ABECIA),consulta externa, personas de 5 a 9 anos,2014-05-01,8,7,0,0,8,7,15
CAMIRI,consulta externa, personas de 5 a 9 anos,2014-05-01,268,269,90,97,358,366,724
CAPINOTA,consulta externa, personas de 5 a 9 anos,2014-05-01,86,79,17,13,103,92,195
CAQUIAVIRI,consulta externa, personas de 5 a 9 anos,2014-05-01,8,8,1,0,9,8,17
CARACOLLO,consulta externa, personas de 5 a 9 anos,2014-05-01,59,61,4,1,63,62,125
CARANAVI,consulta externa, personas de 5 a 9 anos,2014-05-01,185,203,9,8,194,211,405
CARANGAS,consulta externa, personas de 5 a 9 anos,2014-05-01,1,0,0,0,1,0,1
CARAPARI,consulta externa, personas de 5 a 9 anos,2014-05-01,164,182,3,2,167,184,351
CARIPUYO,consulta externa, personas de 5 a 9 anos,2014-05-01,15,10,0,0,15,10,25
CARMEN RIVERO TORREZ,consulta externa, personas de 5 a 9 anos,2014-05-01,12,19,1,2,13,21,34
CATACORA,consulta externa, personas de 5 a 9 anos,2014-05-01,3,9,0,0,3,9,12
CHACARILLA,consulta externa, personas de 5 a 9 anos,2014-05-01,6,4,1,0,7,4,11
CHALLAPATA,consulta externa, personas de 5 a 9 anos,2014-05-01,62,48,6,3,68,51,119
CHAQUI,consulta externa, personas de 5 a 9 anos,2014-05-01,21,13,0,0,21,13,34
CHARAGUA,consulta externa, personas de 5 a 9 anos,2014-05-01,114,78,2,5,116,83,199
CHARAÑA,consulta externa, personas de 5 a 9 anos,2014-05-01,2,3,0,0,2,3,5
CHAYANTA,consulta externa, personas de 5 a 9 anos,2014-05-01,42,34,0,2,42,36,78
CHIMORE,consulta externa, personas de 5 a 9 anos,2014-05-01,131,148,7,4,138,152,290
CHIPAYA,consulta externa, personas de 5 a 9 anos,2014-05-01,0,5,0,0,0,5,5
CHOQUE COTA,consulta externa, personas de 5 a 9 anos,2014-05-01,8,3,0,0,8,3,11
CHULUMANI (V. DE LA LIBERTAD),consulta externa, personas de 5 a 9 anos,2014-05-01,61,69,3,6,64,75,139
CHUMA,consulta externa, personas de 5 a 9 anos,2014-05-01,17,22,1,0,18,22,40
CHUQUIHUTA AYLLU JUCUMANI,consulta externa, personas de 5 a 9 anos,2014-05-01,4,8,0,0,4,8,12
CKOCHAS,consulta externa, personas de 5 a 9 anos,2014-05-01,36,37,0,0,36,37,73
CLIZA,consulta externa, personas de 5 a 9 anos,2014-05-01,29,25,6,7,35,32,67
COBIJA,consulta externa, personas de 5 a 9 anos,2014-05-01,299,257,23,21,322,278,600
COCAPATA,consulta externa, personas de 5 a 9 anos,2014-05-01,24,17,1,0,25,17,42
COCHABAMBA,consulta externa, personas de 5 a 9 anos,2014-05-01,3679,3303,2063,2002,5742,5305,11047
COIPASA,consulta externa, personas de 5 a 9 anos,2014-05-01,7,5,0,0,7,5,12
COLCAPIRHUA,consulta externa, personas de 5 a 9 anos,2014-05-01,83,39,57,40,140,79,219
"COLCHA ""K""",consulta externa, personas de 5 a 9 anos,2014-05-01,62,43,1,0,63,43,106
COLLANA,consulta externa, personas de 5 a 9 anos,2014-05-01,10,9,2,0,12,9,21
COLOMI,consulta externa, personas de 5 a 9 anos,2014-05-01,11,14,0,0,11,14,25
COLPA BELGICA,consulta externa, personas de 5 a 9 anos,2014-05-01,61,48,3,10,64,58,122
COLQUECHACA,consulta externa, personas de 5 a 9 anos,2014-05-01,47,41,6,3,53,44,97
COLQUENCHA,consulta externa, personas de 5 a 9 anos,2014-05-01,14,13,0,1,14,14,28
COLQUIRI,consulta externa, personas de 5 a 9 anos,2014-05-01,37,47,16,9,53,56,109
COMANCHE,consulta externa, personas de 5 a 9 anos,2014-05-01,2,2,0,0,2,2,4
COMARAPA,consulta externa, personas de 5 a 9 anos,2014-05-01,28,64,5,8,33,72,105
CONCEPCION,consulta externa, personas de 5 a 9 anos,2014-05-01,40,31,5,7,45,38,83
COPACABANA,consulta externa, personas de 5 a 9 anos,2014-05-01,21,11,1,1,22,12,34
CORIPATA,consulta externa, personas de 5 a 9 anos,2014-05-01,47,39,2,3,49,42,91
CORO CORO,consulta externa, personas de 5 a 9 anos,2014-05-01,9,15,1,0,10,15,25
COROICO,consulta externa, personas de 5 a 9 anos,2014-05-01,38,50,6,5,44,55,99
CORQUE,consulta externa, personas de 5 a 9 anos,2014-05-01,24,12,1,1,25,13,38
COTAGAITA,consulta externa, personas de 5 a 9 anos,2014-05-01,213,249,12,8,225,257,482
COTOCA,consulta externa, personas de 5 a 9 anos,2014-05-01,126,127,3,1,129,128,257
CRUZ DE MACHACAMARCA,consulta externa, personas de 5 a 9 anos,2014-05-01,2,1,0,0,2,1,3
CUATRO CAÑADAS,consulta externa, personas de 5 a 9 anos,2014-05-01,67,78,1,6,68,84,152
