,group,variable,month,CONSULTAS NUEVAS MENORES DE 5 AÑOS CANTIDAD,CONSULTAS NUEVAS MENORES DE 5 AÑOS CANTIDAD,TOTALES,TOTALES,TOTALES
TOTORA(ORR),atencion odontologica,consultas nuevas menores de 5 anos,2012-04-01,3,1,3,1,4
TRIGAL,atencion odontologica,consultas nuevas menores de 5 anos,2012-04-01,32,30,32,30,62
TRINIDAD,atencion odontologica,consultas nuevas menores de 5 anos,2012-04-01,32,37,32,37,69
TUPIZA,atencion odontologica,consultas nuevas menores de 5 anos,2012-04-01,16,11,16,11,27
TURCO,atencion odontologica,consultas nuevas menores de 5 anos,2012-04-01,9,14,9,14,23
UNCIA,atencion odontologica,consultas nuevas menores de 5 anos,2012-04-01,56,68,56,68,124
URIONDO (A. CONCEPCION),atencion odontologica,consultas nuevas menores de 5 anos,2012-04-01,12,9,12,9,21
URUBICHA,atencion odontologica,consultas nuevas menores de 5 anos,2012-04-01,1,0,1,0,1
UYUNI,atencion odontologica,consultas nuevas menores de 5 anos,2012-04-01,1,8,1,8,9
VACAS,atencion odontologica,consultas nuevas menores de 5 anos,2012-04-01,16,19,16,19,35
VALLEGRANDE,atencion odontologica,consultas nuevas menores de 5 anos,2012-04-01,13,17,13,17,30
VIACHA,atencion odontologica,consultas nuevas menores de 5 anos,2012-04-01,167,176,167,176,343
VILA VILA,atencion odontologica,consultas nuevas menores de 5 anos,2012-04-01,32,38,32,38,70
VILLA CHARCAS,atencion odontologica,consultas nuevas menores de 5 anos,2012-04-01,23,21,23,21,44
VILLA MONTES,atencion odontologica,consultas nuevas menores de 5 anos,2012-04-01,25,39,25,39,64
VILLA RIVERO,atencion odontologica,consultas nuevas menores de 5 anos,2012-04-01,34,23,34,23,57
VILLA SERRANO,atencion odontologica,consultas nuevas menores de 5 anos,2012-04-01,125,127,125,127,252
VILLA TUNARI,atencion odontologica,consultas nuevas menores de 5 anos,2012-04-01,142,150,142,150,292
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,consultas nuevas menores de 5 anos,2012-04-01,91,88,91,88,179
VILLAZON,atencion odontologica,consultas nuevas menores de 5 anos,2012-04-01,59,82,59,82,141
VINTO,atencion odontologica,consultas nuevas menores de 5 anos,2012-04-01,81,72,81,72,153
WALDO BALLIVIAN,atencion odontologica,consultas nuevas menores de 5 anos,2012-04-01,4,1,4,1,5
WARNES,atencion odontologica,consultas nuevas menores de 5 anos,2012-04-01,53,61,53,61,114
YACO,atencion odontologica,consultas nuevas menores de 5 anos,2012-04-01,13,7,13,7,20
YACUIBA,atencion odontologica,consultas nuevas menores de 5 anos,2012-04-01,11,9,11,9,20
YAMPARAEZ,atencion odontologica,consultas nuevas menores de 5 anos,2012-04-01,76,92,76,92,168
YANACACHI,atencion odontologica,consultas nuevas menores de 5 anos,2012-04-01,4,10,4,10,14
YAPACANI,atencion odontologica,consultas nuevas menores de 5 anos,2012-04-01,52,46,52,46,98
YOCALLA,atencion odontologica,consultas nuevas menores de 5 anos,2012-04-01,58,40,58,40,98
YOTALA,atencion odontologica,consultas nuevas menores de 5 anos,2012-04-01,45,60,45,60,105
YUNCHARA,atencion odontologica,consultas nuevas menores de 5 anos,2012-04-01,1,5,1,5,6
ZUDAÑEZ,atencion odontologica,consultas nuevas menores de 5 anos,2012-04-01,49,55,49,55,104
ACACIO,atencion odontologica,consultas nuevas menores de 5 anos,2012-05-01,18,14,18,14,32
ACHACACHI,atencion odontologica,consultas nuevas menores de 5 anos,2012-05-01,240,358,240,358,598
ACHOCALLA,atencion odontologica,consultas nuevas menores de 5 anos,2012-05-01,6,6,6,6,12
AIQUILE,atencion odontologica,consultas nuevas menores de 5 anos,2012-05-01,27,38,27,38,65
ALALAY,atencion odontologica,consultas nuevas menores de 5 anos,2012-05-01,2,8,2,8,10
ALCALA,atencion odontologica,consultas nuevas menores de 5 anos,2012-05-01,99,82,99,82,181
ALTO BENI,atencion odontologica,consultas nuevas menores de 5 anos,2012-05-01,24,30,24,30,54
ANCORAIMES,atencion odontologica,consultas nuevas menores de 5 anos,2012-05-01,4,8,4,8,12
ANDAMARCA,atencion odontologica,consultas nuevas menores de 5 anos,2012-05-01,19,6,19,6,25
ANTEQUERA,atencion odontologica,consultas nuevas menores de 5 anos,2012-05-01,4,8,4,8,12
ANZALDO,atencion odontologica,consultas nuevas menores de 5 anos,2012-05-01,14,3,14,3,17
APOLO,atencion odontologica,consultas nuevas menores de 5 anos,2012-05-01,42,34,42,34,76
ARAMPAMPA,atencion odontologica,consultas nuevas menores de 5 anos,2012-05-01,1,2,1,2,3
ARANI,atencion odontologica,consultas nuevas menores de 5 anos,2012-05-01,28,50,28,50,78
ARBIETO,atencion odontologica,consultas nuevas menores de 5 anos,2012-05-01,85,119,85,119,204
ARQUE,atencion odontologica,consultas nuevas menores de 5 anos,2012-05-01,57,35,57,35,92
ATOCHA,atencion odontologica,consultas nuevas menores de 5 anos,2012-05-01,32,41,32,41,73
AUCAPATA,atencion odontologica,consultas nuevas menores de 5 anos,2012-05-01,5,17,5,17,22
AYATA,atencion odontologica,consultas nuevas menores de 5 anos,2012-05-01,1,4,1,4,5
AYO AYO,atencion odontologica,consultas nuevas menores de 5 anos,2012-05-01,13,20,13,20,33
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,consultas nuevas menores de 5 anos,2012-05-01,78,55,78,55,133
AZURDUY,atencion odontologica,consultas nuevas menores de 5 anos,2012-05-01,52,30,52,30,82
BATALLAS,atencion odontologica,consultas nuevas menores de 5 anos,2012-05-01,43,66,43,66,109
BAURES,atencion odontologica,consultas nuevas menores de 5 anos,2012-05-01,2,5,2,5,7
BELEN DE URMIRI,atencion odontologica,consultas nuevas menores de 5 anos,2012-05-01,4,3,4,3,7
BERMEJO,atencion odontologica,consultas nuevas menores de 5 anos,2012-05-01,22,14,22,14,36
BETANZOS,atencion odontologica,consultas nuevas menores de 5 anos,2012-05-01,70,67,70,67,137
BOLIVAR,atencion odontologica,consultas nuevas menores de 5 anos,2012-05-01,14,21,14,21,35
BOLPEBRA,atencion odontologica,consultas nuevas menores de 5 anos,2012-05-01,3,0,3,0,3
BOYUIBE,atencion odontologica,consultas nuevas menores de 5 anos,2012-05-01,10,10,10,10,20
BUENA VISTA,atencion odontologica,consultas nuevas menores de 5 anos,2012-05-01,1,1,1,1,2
CABEZAS,atencion odontologica,consultas nuevas menores de 5 anos,2012-05-01,50,63,50,63,113
CAIROMA,atencion odontologica,consultas nuevas menores de 5 anos,2012-05-01,29,23,29,23,52
"CAIZA ""D""",atencion odontologica,consultas nuevas menores de 5 anos,2012-05-01,9,10,9,10,19
CAJUATA,atencion odontologica,consultas nuevas menores de 5 anos,2012-05-01,40,88,40,88,128
CALACOTO,atencion odontologica,consultas nuevas menores de 5 anos,2012-05-01,24,10,24,10,34
CALAMARCA,atencion odontologica,consultas nuevas menores de 5 anos,2012-05-01,65,102,65,102,167
CAMARGO,atencion odontologica,consultas nuevas menores de 5 anos,2012-05-01,49,63,49,63,112
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,consultas nuevas menores de 5 anos,2012-05-01,6,6,6,6,12
CAMIRI,atencion odontologica,consultas nuevas menores de 5 anos,2012-05-01,80,79,80,79,159
CAPINOTA,atencion odontologica,consultas nuevas menores de 5 anos,2012-05-01,44,47,44,47,91
CAQUIAVIRI,atencion odontologica,consultas nuevas menores de 5 anos,2012-05-01,17,2,17,2,19
CARACOLLO,atencion odontologica,consultas nuevas menores de 5 anos,2012-05-01,19,36,19,36,55
CARANAVI,atencion odontologica,consultas nuevas menores de 5 anos,2012-05-01,107,136,107,136,243
CARAPARI,atencion odontologica,consultas nuevas menores de 5 anos,2012-05-01,5,17,5,17,22
CARIPUYO,atencion odontologica,consultas nuevas menores de 5 anos,2012-05-01,72,50,72,50,122
CARMEN RIVERO TORREZ,atencion odontologica,consultas nuevas menores de 5 anos,2012-05-01,12,31,12,31,43
CATACORA,atencion odontologica,consultas nuevas menores de 5 anos,2012-05-01,13,1,13,1,14
CHALLAPATA,atencion odontologica,consultas nuevas menores de 5 anos,2012-05-01,121,77,121,77,198
CHAQUI,atencion odontologica,consultas nuevas menores de 5 anos,2012-05-01,4,6,4,6,10
CHARAGUA,atencion odontologica,consultas nuevas menores de 5 anos,2012-05-01,15,16,15,16,31
CHARAÑA,atencion odontologica,consultas nuevas menores de 5 anos,2012-05-01,4,2,4,2,6
CHAYANTA,atencion odontologica,consultas nuevas menores de 5 anos,2012-05-01,18,22,18,22,40
CHIMORE,atencion odontologica,consultas nuevas menores de 5 anos,2012-05-01,25,33,25,33,58
CHIPAYA,atencion odontologica,consultas nuevas menores de 5 anos,2012-05-01,18,28,18,28,46
CHOQUE COTA,atencion odontologica,consultas nuevas menores de 5 anos,2012-05-01,5,4,5,4,9
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,consultas nuevas menores de 5 anos,2012-05-01,71,42,71,42,113
CHUMA,atencion odontologica,consultas nuevas menores de 5 anos,2012-05-01,16,11,16,11,27
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,consultas nuevas menores de 5 anos,2012-05-01,16,26,16,26,42
CKOCHAS,atencion odontologica,consultas nuevas menores de 5 anos,2012-05-01,9,30,9,30,39
CLIZA,atencion odontologica,consultas nuevas menores de 5 anos,2012-05-01,84,61,84,61,145
COBIJA,atencion odontologica,consultas nuevas menores de 5 anos,2012-05-01,167,181,167,181,348
COCAPATA,atencion odontologica,consultas nuevas menores de 5 anos,2012-05-01,13,12,13,12,25
COCHABAMBA,atencion odontologica,consultas nuevas menores de 5 anos,2012-05-01,1659,1505,1659,1505,3164
COIPASA,atencion odontologica,consultas nuevas menores de 5 anos,2012-05-01,4,12,4,12,16
COLCAPIRHUA,atencion odontologica,consultas nuevas menores de 5 anos,2012-05-01,298,288,298,288,586
"COLCHA ""K""",atencion odontologica,consultas nuevas menores de 5 anos,2012-05-01,26,41,26,41,67
COLLANA,atencion odontologica,consultas nuevas menores de 5 anos,2012-05-01,14,21,14,21,35
COLOMI,atencion odontologica,consultas nuevas menores de 5 anos,2012-05-01,29,30,29,30,59
COLPA BELGICA,atencion odontologica,consultas nuevas menores de 5 anos,2012-05-01,23,24,23,24,47
COLQUECHACA,atencion odontologica,consultas nuevas menores de 5 anos,2012-05-01,81,87,81,87,168
COLQUENCHA,atencion odontologica,consultas nuevas menores de 5 anos,2012-05-01,2,8,2,8,10
COLQUIRI,atencion odontologica,consultas nuevas menores de 5 anos,2012-05-01,22,41,22,41,63
COMANCHE,atencion odontologica,consultas nuevas menores de 5 anos,2012-05-01,58,35,58,35,93
COMARAPA,atencion odontologica,consultas nuevas menores de 5 anos,2012-05-01,34,17,34,17,51
CONCEPCION,atencion odontologica,consultas nuevas menores de 5 anos,2012-05-01,14,20,14,20,34
COPACABANA,atencion odontologica,consultas nuevas menores de 5 anos,2012-05-01,10,19,10,19,29
CORIPATA,atencion odontologica,consultas nuevas menores de 5 anos,2012-05-01,33,23,33,23,56
CORO CORO,atencion odontologica,consultas nuevas menores de 5 anos,2012-05-01,36,27,36,27,63
COROICO,atencion odontologica,consultas nuevas menores de 5 anos,2012-05-01,53,24,53,24,77
CORQUE,atencion odontologica,consultas nuevas menores de 5 anos,2012-05-01,7,10,7,10,17
COTAGAITA,atencion odontologica,consultas nuevas menores de 5 anos,2012-05-01,102,76,102,76,178
COTOCA,atencion odontologica,consultas nuevas menores de 5 anos,2012-05-01,17,26,17,26,43
CUATRO CAÑADAS,atencion odontologica,consultas nuevas menores de 5 anos,2012-05-01,22,58,22,58,80
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica,consultas nuevas menores de 5 anos,2012-05-01,12,14,12,14,26
CUEVO,atencion odontologica,consultas nuevas menores de 5 anos,2012-05-01,7,9,7,9,16
CULPINA,atencion odontologica,consultas nuevas menores de 5 anos,2012-05-01,28,39,28,39,67
CURAHUARA DE CARANGAS,atencion odontologica,consultas nuevas menores de 5 anos,2012-05-01,29,33,29,33,62
CURVA,atencion odontologica,consultas nuevas menores de 5 anos,2012-05-01,3,13,3,13,16
DESAGUADERO,atencion odontologica,consultas nuevas menores de 5 anos,2012-05-01,11,3,11,3,14
EL ALTO,atencion odontologica,consultas nuevas menores de 5 anos,2012-05-01,2176,2261,2176,2261,4437
EL PUENTE(STC),atencion odontologica,consultas nuevas menores de 5 anos,2012-05-01,2,1,2,1,3
EL PUENTE(TJA),atencion odontologica,consultas nuevas menores de 5 anos,2012-05-01,3,2,3,2,5
EL TORNO,atencion odontologica,consultas nuevas menores de 5 anos,2012-05-01,37,30,37,30,67
EL VILLAR,atencion odontologica,consultas nuevas menores de 5 anos,2012-05-01,5,9,5,9,14
ENTRE RIOS TRJ,atencion odontologica,consultas nuevas menores de 5 anos,2012-05-01,10,15,10,15,25
ENTRE RIOS CBBA,atencion odontologica,consultas nuevas menores de 5 anos,2012-05-01,26,57,26,57,83
ESCOMA,atencion odontologica,consultas nuevas menores de 5 anos,2012-05-01,4,2,4,2,6
EUCALIPTUS,atencion odontologica,consultas nuevas menores de 5 anos,2012-05-01,8,20,8,20,28
FERNANDEZ ALONSO,atencion odontologica,consultas nuevas menores de 5 anos,2012-05-01,29,28,29,28,57
FILADELFIA,atencion odontologica,consultas nuevas menores de 5 anos,2012-05-01,11,12,11,12,23
GENERAL SAAVEDRA,atencion odontologica,consultas nuevas menores de 5 anos,2012-05-01,36,39,36,39,75
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica,consultas nuevas menores de 5 anos,2012-05-01,9,12,9,12,21
GUANAY,atencion odontologica,consultas nuevas menores de 5 anos,2012-05-01,74,75,74,75,149
GUAQUI,atencion odontologica,consultas nuevas menores de 5 anos,2012-05-01,0,9,0,9,9
GUAYARAMERIN,atencion odontologica,consultas nuevas menores de 5 anos,2012-05-01,19,17,19,17,36
GUTIERREZ,atencion odontologica,consultas nuevas menores de 5 anos,2012-05-01,25,60,25,60,85
HUACARETA,atencion odontologica,consultas nuevas menores de 5 anos,2012-05-01,23,23,23,23,46
HUACAYA (VILLA DE HUACAYA),atencion odontologica,consultas nuevas menores de 5 anos,2012-05-01,15,5,15,5,20
HUACHACALLA,atencion odontologica,consultas nuevas menores de 5 anos,2012-05-01,1,14,1,14,15
HUANUNI,atencion odontologica,consultas nuevas menores de 5 anos,2012-05-01,55,36,55,36,91
HUARACAJE,atencion odontologica,consultas nuevas menores de 5 anos,2012-05-01,19,16,19,16,35
HUARINA,atencion odontologica,consultas nuevas menores de 5 anos,2012-05-01,1,6,1,6,7
HUAYLLAMARCA,atencion odontologica,consultas nuevas menores de 5 anos,2012-05-01,10,6,10,6,16
HUMANATA,atencion odontologica,consultas nuevas menores de 5 anos,2012-05-01,1,3,1,3,4
ICHOCA,atencion odontologica,consultas nuevas menores de 5 anos,2012-05-01,13,7,13,7,20
ICLA,atencion odontologica,consultas nuevas menores de 5 anos,2012-05-01,208,238,208,238,446
INCAHUASI,atencion odontologica,consultas nuevas menores de 5 anos,2012-05-01,46,62,46,62,108
INQUISIVI,atencion odontologica,consultas nuevas menores de 5 anos,2012-05-01,3,10,3,10,13
IRUPANA (VILLA DE LANZA),atencion odontologica,consultas nuevas menores de 5 anos,2012-05-01,41,39,41,39,80
IXIAMAS,atencion odontologica,consultas nuevas menores de 5 anos,2012-05-01,6,9,6,9,15
JESUS DE MACHACA,atencion odontologica,consultas nuevas menores de 5 anos,2012-05-01,44,71,44,71,115
LA ASUNTA,atencion odontologica,consultas nuevas menores de 5 anos,2012-05-01,42,44,42,44,86
LA GUARDIA,atencion odontologica,consultas nuevas menores de 5 anos,2012-05-01,44,51,44,51,95
LA PAZ,atencion odontologica,consultas nuevas menores de 5 anos,2012-05-01,3149,3003,3149,3003,6152
LAGUNILLAS,atencion odontologica,consultas nuevas menores de 5 anos,2012-05-01,3,3,3,3,6
LAJA,atencion odontologica,consultas nuevas menores de 5 anos,2012-05-01,21,31,21,31,52
LAS CARRERAS,atencion odontologica,consultas nuevas menores de 5 anos,2012-05-01,11,5,11,5,16
LICOMA PAMPA,atencion odontologica,consultas nuevas menores de 5 anos,2012-05-01,1,2,1,2,3
LLALLAGUA,atencion odontologica,consultas nuevas menores de 5 anos,2012-05-01,273,305,273,305,578
LLICA,atencion odontologica,consultas nuevas menores de 5 anos,2012-05-01,14,12,14,12,26
LURIBAY,atencion odontologica,consultas nuevas menores de 5 anos,2012-05-01,69,57,69,57,126
MACHACAMARCA,atencion odontologica,consultas nuevas menores de 5 anos,2012-05-01,8,13,8,13,21
MACHARETI,atencion odontologica,consultas nuevas menores de 5 anos,2012-05-01,48,46,48,46,94
MAGDALENA,atencion odontologica,consultas nuevas menores de 5 anos,2012-05-01,1,1,1,1,2
MAIRANA,atencion odontologica,consultas nuevas menores de 5 anos,2012-05-01,4,12,4,12,16
MALLA,atencion odontologica,consultas nuevas menores de 5 anos,2012-05-01,6,2,6,2,8
MAPIRI,atencion odontologica,consultas nuevas menores de 5 anos,2012-05-01,56,54,56,54,110
MECAPACA,atencion odontologica,consultas nuevas menores de 5 anos,2012-05-01,8,17,8,17,25
MINEROS,atencion odontologica,consultas nuevas menores de 5 anos,2012-05-01,2,1,2,1,3
MIZQUE,atencion odontologica,consultas nuevas menores de 5 anos,2012-05-01,191,221,191,221,412
MOCOMOCO,atencion odontologica,consultas nuevas menores de 5 anos,2012-05-01,8,8,8,8,16
MOJOCOYA,atencion odontologica,consultas nuevas menores de 5 anos,2012-05-01,18,27,18,27,45
MONTEAGUDO,atencion odontologica,consultas nuevas menores de 5 anos,2012-05-01,204,244,204,244,448
MONTERO,atencion odontologica,consultas nuevas menores de 5 anos,2012-05-01,263,266,263,266,529
MORO MORO,atencion odontologica,consultas nuevas menores de 5 anos,2012-05-01,5,18,5,18,23
MOROCHATA,atencion odontologica,consultas nuevas menores de 5 anos,2012-05-01,43,58,43,58,101
NACEBE (SANTA ROSA DEL ABUNA),atencion odontologica,consultas nuevas menores de 5 anos,2012-05-01,6,6,6,6,12
OCURI,atencion odontologica,consultas nuevas menores de 5 anos,2012-05-01,4,5,4,5,9
OKINAWA,atencion odontologica,consultas nuevas menores de 5 anos,2012-05-01,7,9,7,9,16
OMEREQUE,atencion odontologica,consultas nuevas menores de 5 anos,2012-05-01,3,4,3,4,7
ORURO,atencion odontologica,consultas nuevas menores de 5 anos,2012-05-01,548,523,548,523,1071
PADCAYA,atencion odontologica,consultas nuevas menores de 5 anos,2012-05-01,22,19,22,19,41
PADILLA,atencion odontologica,consultas nuevas menores de 5 anos,2012-05-01,21,36,21,36,57
PAILON,atencion odontologica,consultas nuevas menores de 5 anos,2012-05-01,52,43,52,43,95
PALCA,atencion odontologica,consultas nuevas menores de 5 anos,2012-05-01,28,35,28,35,63
PALOS BLANCOS,atencion odontologica,consultas nuevas menores de 5 anos,2012-05-01,87,77,87,77,164
PAMPA AULLAGAS,atencion odontologica,consultas nuevas menores de 5 anos,2012-05-01,11,25,11,25,36
PAMPA GRANDE,atencion odontologica,consultas nuevas menores de 5 anos,2012-05-01,27,27,27,27,54
PAPEL PAMPA,atencion odontologica,consultas nuevas menores de 5 anos,2012-05-01,0,3,0,3,3
PASORAPA,atencion odontologica,consultas nuevas menores de 5 anos,2012-05-01,13,1,13,1,14
PATACAMAYA,atencion odontologica,consultas nuevas menores de 5 anos,2012-05-01,148,128,148,128,276
PAZÑA,atencion odontologica,consultas nuevas menores de 5 anos,2012-05-01,8,16,8,16,24
PELECHUCO,atencion odontologica,consultas nuevas menores de 5 anos,2012-05-01,43,43,43,43,86
POCOATA,atencion odontologica,consultas nuevas menores de 5 anos,2012-05-01,186,164,186,164,350
POCONA,atencion odontologica,consultas nuevas menores de 5 anos,2012-05-01,53,48,53,48,101
POJO (CBBA),atencion odontologica,consultas nuevas menores de 5 anos,2012-05-01,118,120,118,120,238
POOPO,atencion odontologica,consultas nuevas menores de 5 anos,2012-05-01,29,21,29,21,50
PORCO,atencion odontologica,consultas nuevas menores de 5 anos,2012-05-01,26,23,26,23,49
POROMA,atencion odontologica,consultas nuevas menores de 5 anos,2012-05-01,65,70,65,70,135
PORONGO,atencion odontologica,consultas nuevas menores de 5 anos,2012-05-01,1,1,1,1,2
PORTACHUELO,atencion odontologica,consultas nuevas menores de 5 anos,2012-05-01,31,21,31,21,52
PORVENIR,atencion odontologica,consultas nuevas menores de 5 anos,2012-05-01,23,33,23,33,56
POSTRER VALLE,atencion odontologica,consultas nuevas menores de 5 anos,2012-05-01,51,20,51,20,71
POTOSI,atencion odontologica,consultas nuevas menores de 5 anos,2012-05-01,380,365,380,365,745
