,group,variable,month,CONSULTAS NUEVAS A MUJER EMBARAZADA O PUÉRPERA CANTIDAD,CONSULTAS NUEVAS A MUJER EMBARAZADA O PUÉRPERA CANTIDAD,TOTALES,TOTALES,TOTALES
CHALLAPATA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-05-01,0,50,0,50,50
CHAQUI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-05-01,0,6,0,6,6
CHARAGUA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-05-01,0,40,0,40,40
CHARAÑA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-05-01,0,1,0,1,1
CHAYANTA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-05-01,0,20,0,20,20
CHIMORE,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-05-01,0,40,0,40,40
CHIPAYA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-05-01,0,12,0,12,12
CHOQUE COTA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-05-01,0,1,0,1,1
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-05-01,0,97,0,97,97
CHUMA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-05-01,0,29,0,29,29
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-05-01,0,13,0,13,13
CKOCHAS,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-05-01,0,24,0,24,24
CLIZA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-05-01,0,69,0,69,69
COBIJA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-05-01,0,165,0,165,165
COCAPATA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-05-01,0,31,0,31,31
COCHABAMBA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-05-01,0,1046,0,1046,1046
COIPASA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-05-01,0,7,0,7,7
COLCAPIRHUA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-05-01,0,182,0,182,182
"COLCHA ""K""",atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-05-01,0,9,0,9,9
COLLANA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-05-01,0,2,0,2,2
COLOMI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-05-01,0,30,0,30,30
COLPA BELGICA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-05-01,0,38,0,38,38
COLQUECHACA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-05-01,0,37,0,37,37
COLQUIRI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-05-01,0,16,0,16,16
COMANCHE,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-05-01,0,5,0,5,5
COMARAPA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-05-01,0,28,0,28,28
CONCEPCION,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-05-01,0,6,0,6,6
COPACABANA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-05-01,0,27,0,27,27
CORIPATA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-05-01,0,8,0,8,8
CORO CORO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-05-01,0,13,0,13,13
COROICO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-05-01,0,27,0,27,27
CORQUE,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-05-01,0,30,0,30,30
COTAGAITA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-05-01,0,66,0,66,66
COTOCA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-05-01,0,30,0,30,30
CUATRO CAÑADAS,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-05-01,0,48,0,48,48
CUEVO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-05-01,0,8,0,8,8
CULPINA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-05-01,0,54,0,54,54
CURAHUARA DE CARANGAS,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-05-01,0,12,0,12,12
CURVA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-05-01,0,2,0,2,2
DESAGUADERO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-05-01,0,4,0,4,4
EL ALTO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-05-01,0,1063,0,1063,1063
EL PUENTE(STC),atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-05-01,0,6,0,6,6
EL TORNO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-05-01,0,12,0,12,12
EL VILLAR,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-05-01,0,15,0,15,15
ENTRE RIOS TRJ,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-05-01,0,11,0,11,11
ENTRE RIOS CBBA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-05-01,0,26,0,26,26
ESCOMA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-05-01,0,3,0,3,3
EUCALIPTUS,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-05-01,0,17,0,17,17
FERNANDEZ ALONSO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-05-01,0,66,0,66,66
FILADELFIA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-05-01,0,1,0,1,1
GENERAL SAAVEDRA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-05-01,0,45,0,45,45
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-05-01,0,21,0,21,21
GUANAY,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-05-01,0,43,0,43,43
GUAQUI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-05-01,0,19,0,19,19
GUAYARAMERIN,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-05-01,0,93,0,93,93
GUTIERREZ,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-05-01,0,138,0,138,138
HUACARETA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-05-01,0,48,0,48,48
HUACAYA (VILLA DE HUACAYA),atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-05-01,0,13,0,13,13
HUANUNI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-05-01,0,6,0,6,6
HUARACAJE,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-05-01,0,25,0,25,25
HUAYLLAMARCA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-05-01,0,5,0,5,5
HUMANATA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-05-01,0,11,0,11,11
ICHOCA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-05-01,0,1,0,1,1
ICLA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-05-01,0,68,0,68,68
INCAHUASI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-05-01,0,21,0,21,21
INQUISIVI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-05-01,0,10,0,10,10
IRUPANA (VILLA DE LANZA),atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-05-01,0,16,0,16,16
JESUS DE MACHACA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-05-01,0,16,0,16,16
LA ASUNTA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-05-01,0,54,0,54,54
LA GUARDIA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-05-01,0,40,0,40,40
LA PAZ,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-05-01,0,1385,0,1385,1385
LAGUNILLAS,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-05-01,0,4,0,4,4
LAJA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-05-01,0,22,0,22,22
LAS CARRERAS,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-05-01,0,5,0,5,5
LICOMA PAMPA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-05-01,0,2,0,2,2
LLALLAGUA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-05-01,0,147,0,147,147
LLICA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-05-01,0,2,0,2,2
LURIBAY,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-05-01,0,12,0,12,12
MACHACAMARCA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-05-01,0,19,0,19,19
MACHARETI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-05-01,0,15,0,15,15
MAGDALENA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-05-01,0,12,0,12,12
MAIRANA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-05-01,0,36,0,36,36
MALLA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-05-01,0,4,0,4,4
MAPIRI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-05-01,0,50,0,50,50
MECAPACA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-05-01,0,7,0,7,7
MINEROS,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-05-01,0,1,0,1,1
MIZQUE,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-05-01,0,62,0,62,62
MOCOMOCO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-05-01,0,19,0,19,19
MOJOCOYA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-05-01,0,55,0,55,55
MONTEAGUDO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-05-01,0,209,0,209,209
MONTERO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-05-01,0,250,0,250,250
MORO MORO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-05-01,0,11,0,11,11
MOROCHATA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-05-01,0,54,0,54,54
NACEBE (SANTA ROSA DEL ABUNA),atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-05-01,0,4,0,4,4
OCURI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-05-01,0,21,0,21,21
OKINAWA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-05-01,0,8,0,8,8
OMEREQUE,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-05-01,0,5,0,5,5
ORURO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-05-01,0,206,0,206,206
PADCAYA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-05-01,0,3,0,3,3
PADILLA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-05-01,0,36,0,36,36
PAILON,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-05-01,0,44,0,44,44
PALCA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-05-01,0,33,0,33,33
PALOS BLANCOS,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-05-01,0,69,0,69,69
PAMPA AULLAGAS,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-05-01,0,6,0,6,6
PAMPA GRANDE,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-05-01,0,30,0,30,30
PAPEL PAMPA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-05-01,0,17,0,17,17
PASORAPA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-05-01,0,17,0,17,17
PATACAMAYA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-05-01,0,52,0,52,52
PAZÑA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-05-01,0,1,0,1,1
PELECHUCO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-05-01,0,51,0,51,51
POCOATA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-05-01,0,144,0,144,144
POCONA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-05-01,0,67,0,67,67
POJO (CBBA),atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-05-01,0,66,0,66,66
POOPO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-05-01,0,5,0,5,5
PORCO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-05-01,0,16,0,16,16
POROMA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-05-01,0,64,0,64,64
PORONGO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-05-01,0,2,0,2,2
PORTACHUELO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-05-01,0,53,0,53,53
PORVENIR,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-05-01,0,30,0,30,30
POSTRER VALLE,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-05-01,0,16,0,16,16
POTOSI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-05-01,0,263,0,263,263
PRESTO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-05-01,0,6,0,6,6
PUCARANI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-05-01,0,71,0,71,71
PUERTO ACOSTA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-05-01,0,3,0,3,3
PUERTO CARABUCO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-05-01,0,2,0,2,2
PUERTO GONZALO MORENO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-05-01,0,5,0,5,5
PUERTO PEREZ,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-05-01,0,8,0,8,8
PUERTO QUIJARRO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-05-01,0,30,0,30,30
PUERTO RICO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-05-01,0,22,0,22,22
PUERTO SUAREZ,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-05-01,0,49,0,49,49
PUERTO VILLARROEL,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-05-01,0,149,0,149,149
PUNA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-05-01,0,13,0,13,13
PUNATA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-05-01,0,73,0,73,73
QUIABAYA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-05-01,0,3,0,3,3
QUILLACOLLO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-05-01,0,235,0,235,235
QUIME,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-05-01,0,36,0,36,36
QUIRUSILLAS,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-05-01,0,7,0,7,7
RAVELO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-05-01,0,26,0,26,26
REYES,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-05-01,0,4,0,4,4
RIBERALTA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-05-01,0,303,0,303,303
ROBORE,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-05-01,0,4,0,4,4
RURRENABAQUE,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-05-01,0,17,0,17,17
SABAYA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-05-01,0,8,0,8,8
SACABA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-05-01,0,380,0,380,380
SACABAMBA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-05-01,0,24,0,24,24
SACACA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-05-01,0,2,0,2,2
SAIPINA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-05-01,0,10,0,10,10
SALINAS DE GARCI MENDOZA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-05-01,0,18,0,18,18
SAMAIPATA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-05-01,0,17,0,17,17
SAN AGUSTIN,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-05-01,0,3,0,3,3
SAN ANDRES,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-05-01,0,1,0,1,1
SAN ANDRES DE MACHACA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-05-01,0,6,0,6,6
SAN ANTONIO DE ESMORUCO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-05-01,0,2,0,2,2
SAN ANTONIO DE LOMERIO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-05-01,0,22,0,22,22
SAN BENITO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-05-01,0,24,0,24,24
SAN BORJA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-05-01,0,52,0,52,52
SAN BUENA VENTURA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-05-01,0,25,0,25,25
SAN CARLOS,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-05-01,0,58,0,58,58
SAN IGNACIO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-05-01,0,30,0,30,30
SAN IGNACIO DE VELASCO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-05-01,0,41,0,41,41
SAN JAVIER(STC),atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-05-01,0,5,0,5,5
SAN JOAQUIN,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-05-01,0,5,0,5,5
SAN JOSE DE CHIQUITOS,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-05-01,0,12,0,12,12
SAN JUAN DE YAPACANI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-05-01,0,10,0,10,10
SAN JULIAN,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-05-01,0,8,0,8,8
SAN LORENZO(PND),atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-05-01,0,6,0,6,6
SAN LORENZO(TJA),atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-05-01,0,7,0,7,7
SAN LUCAS,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-05-01,0,30,0,30,30
SAN MATIAS,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-05-01,0,8,0,8,8
SAN MIGUEL DE VELASCO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-05-01,0,13,0,13,13
SAN PEDRO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-05-01,0,18,0,18,18
SAN PEDRO DE BUENA VISTA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-05-01,0,71,0,71,71
SAN PEDRO DE CURAHUARA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-05-01,0,16,0,16,16
SAN RAFAEL,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-05-01,0,19,0,19,19
SAN RAMON BENI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-05-01,0,12,0,12,12
SAN RAMON SCZ,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-05-01,0,12,0,12,12
SANTA ANA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-05-01,0,39,0,39,39
SANTA CRUZ DE LA SIERRA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-05-01,0,1276,0,1276,1276
SANTA ROSA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-05-01,0,6,0,6,6
SANTA ROSA DEL SARA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-05-01,0,27,0,27,27
SANTIAGO DE CALLAPA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-05-01,0,1,0,1,1
SANTIAGO DE HUARI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-05-01,0,8,0,8,8
SANTIAGO DE HUATA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-05-01,0,3,0,3,3
SANTIAGO DE MACHACA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2012-05-01,0,1,0,1,1
