,group,variable,month,PERIODONCIAS CANTIDAD,PERIODONCIAS CANTIDAD,TOTALES,TOTALES,TOTALES
REYES,atencion odontologica,periodoncias,2012-05-01,2,5,2,5,7
RIBERALTA,atencion odontologica,periodoncias,2012-05-01,6,164,6,164,170
ROBORE,atencion odontologica,periodoncias,2012-05-01,4,5,4,5,9
RURRENABAQUE,atencion odontologica,periodoncias,2012-05-01,6,4,6,4,10
SABAYA,atencion odontologica,periodoncias,2012-05-01,0,2,0,2,2
SACABA,atencion odontologica,periodoncias,2012-05-01,109,142,109,142,251
SAIPINA,atencion odontologica,periodoncias,2012-05-01,2,5,2,5,7
SALINAS DE GARCI MENDOZA,atencion odontologica,periodoncias,2012-05-01,1,1,1,1,2
SAN ANDRES DE MACHACA,atencion odontologica,periodoncias,2012-05-01,5,0,5,0,5
SAN BENITO,atencion odontologica,periodoncias,2012-05-01,1,14,1,14,15
SAN BORJA,atencion odontologica,periodoncias,2012-05-01,3,23,3,23,26
SAN CARLOS,atencion odontologica,periodoncias,2012-05-01,6,11,6,11,17
SAN IGNACIO,atencion odontologica,periodoncias,2012-05-01,4,2,4,2,6
SAN IGNACIO DE VELASCO,atencion odontologica,periodoncias,2012-05-01,3,3,3,3,6
SAN JAVIER(STC),atencion odontologica,periodoncias,2012-05-01,1,1,1,1,2
SAN JOSE DE CHIQUITOS,atencion odontologica,periodoncias,2012-05-01,0,3,0,3,3
SAN JULIAN,atencion odontologica,periodoncias,2012-05-01,3,1,3,1,4
SAN LORENZO(PND),atencion odontologica,periodoncias,2012-05-01,1,1,1,1,2
SAN LORENZO(TJA),atencion odontologica,periodoncias,2012-05-01,6,11,6,11,17
SAN LUCAS,atencion odontologica,periodoncias,2012-05-01,4,10,4,10,14
SAN MATIAS,atencion odontologica,periodoncias,2012-05-01,2,2,2,2,4
SAN MIGUEL DE VELASCO,atencion odontologica,periodoncias,2012-05-01,0,4,0,4,4
SAN PEDRO,atencion odontologica,periodoncias,2012-05-01,2,5,2,5,7
SAN PEDRO DE BUENA VISTA,atencion odontologica,periodoncias,2012-05-01,0,3,0,3,3
SAN PEDRO DE TIQUINA,atencion odontologica,periodoncias,2012-05-01,1,0,1,0,1
SAN RAFAEL,atencion odontologica,periodoncias,2012-05-01,210,223,210,223,433
SAN RAMON SCZ,atencion odontologica,periodoncias,2012-05-01,6,0,6,0,6
SANTA CRUZ DE LA SIERRA,atencion odontologica,periodoncias,2012-05-01,347,572,347,572,919
SANTA ROSA,atencion odontologica,periodoncias,2012-05-01,0,2,0,2,2
SANTA ROSA DEL SARA,atencion odontologica,periodoncias,2012-05-01,6,8,6,8,14
SANTIAGO DE HUARI,atencion odontologica,periodoncias,2012-05-01,0,2,0,2,2
SANTIAGO DE HUATA,atencion odontologica,periodoncias,2012-05-01,10,8,10,8,18
SANTIVAÑES,atencion odontologica,periodoncias,2012-05-01,0,5,0,5,5
SANTUARIO DE QUILLACAS,atencion odontologica,periodoncias,2012-05-01,1,3,1,3,4
SENA,atencion odontologica,periodoncias,2012-05-01,0,2,0,2,2
SHINAOTA,atencion odontologica,periodoncias,2012-05-01,0,23,0,23,23
SICAYA,atencion odontologica,periodoncias,2012-05-01,0,3,0,3,3
SIPE SIPE,atencion odontologica,periodoncias,2012-05-01,8,27,8,27,35
SORACACHI,atencion odontologica,periodoncias,2012-05-01,1,0,1,0,1
SUCRE,atencion odontologica,periodoncias,2012-05-01,205,265,205,265,470
TACOPAYA,atencion odontologica,periodoncias,2012-05-01,0,2,0,2,2
TAPACARI,atencion odontologica,periodoncias,2012-05-01,1,12,1,12,13
TARABUCO,atencion odontologica,periodoncias,2012-05-01,1,23,1,23,24
TARATA,atencion odontologica,periodoncias,2012-05-01,1,7,1,7,8
TARIJA,atencion odontologica,periodoncias,2012-05-01,116,147,116,147,263
TARVITA,atencion odontologica,periodoncias,2012-05-01,3,16,3,16,19
TEOPONTE,atencion odontologica,periodoncias,2012-05-01,1,4,1,4,5
TIAWANACU,atencion odontologica,periodoncias,2012-05-01,3,8,3,8,11
TINGUIPAYA,atencion odontologica,periodoncias,2012-05-01,0,1,0,1,1
TIQUIPAYA,atencion odontologica,periodoncias,2012-05-01,11,92,11,92,103
TIRAQUE (CBBA),atencion odontologica,periodoncias,2012-05-01,1,1,1,1,2
TOCO,atencion odontologica,periodoncias,2012-05-01,1,3,1,3,4
TOLATA,atencion odontologica,periodoncias,2012-05-01,2,22,2,22,24
TOLEDO,atencion odontologica,periodoncias,2012-05-01,3,2,3,2,5
TOMINA,atencion odontologica,periodoncias,2012-05-01,11,21,11,21,32
TORO TORO,atencion odontologica,periodoncias,2012-05-01,1,6,1,6,7
TOTORA(CBBA),atencion odontologica,periodoncias,2012-05-01,1,4,1,4,5
TRIGAL,atencion odontologica,periodoncias,2012-05-01,1,2,1,2,3
TRINIDAD,atencion odontologica,periodoncias,2012-05-01,40,65,40,65,105
TUPIZA,atencion odontologica,periodoncias,2012-05-01,8,9,8,9,17
UNCIA,atencion odontologica,periodoncias,2012-05-01,1,0,1,0,1
URIONDO (A. CONCEPCION),atencion odontologica,periodoncias,2012-05-01,7,28,7,28,35
URUBICHA,atencion odontologica,periodoncias,2012-05-01,3,2,3,2,5
UYUNI,atencion odontologica,periodoncias,2012-05-01,2,4,2,4,6
VACAS,atencion odontologica,periodoncias,2012-05-01,5,8,5,8,13
VALLEGRANDE,atencion odontologica,periodoncias,2012-05-01,1,7,1,7,8
VIACHA,atencion odontologica,periodoncias,2012-05-01,14,18,14,18,32
VILLA CHARCAS,atencion odontologica,periodoncias,2012-05-01,1,4,1,4,5
VILLA MONTES,atencion odontologica,periodoncias,2012-05-01,26,29,26,29,55
VILLA RIVERO,atencion odontologica,periodoncias,2012-05-01,9,2,9,2,11
VILLA SERRANO,atencion odontologica,periodoncias,2012-05-01,0,2,0,2,2
VILLA TUNARI,atencion odontologica,periodoncias,2012-05-01,14,38,14,38,52
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,periodoncias,2012-05-01,1,1,1,1,2
VILLAZON,atencion odontologica,periodoncias,2012-05-01,0,7,0,7,7
VINTO,atencion odontologica,periodoncias,2012-05-01,0,17,0,17,17
VITICHI,atencion odontologica,periodoncias,2012-05-01,1,2,1,2,3
WARNES,atencion odontologica,periodoncias,2012-05-01,5,20,5,20,25
YACUIBA,atencion odontologica,periodoncias,2012-05-01,52,70,52,70,122
YAMPARAEZ,atencion odontologica,periodoncias,2012-05-01,0,13,0,13,13
YANACACHI,atencion odontologica,periodoncias,2012-05-01,5,2,5,2,7
YAPACANI,atencion odontologica,periodoncias,2012-05-01,4,17,4,17,21
YOCALLA,atencion odontologica,periodoncias,2012-05-01,7,6,7,6,13
YOTALA,atencion odontologica,periodoncias,2012-05-01,2,8,2,8,10
YUNCHARA,atencion odontologica,periodoncias,2012-05-01,2,8,2,8,10
ACHACACHI,atencion odontologica,periodoncias,2012-06-01,0,1,0,1,1
AIQUILE,atencion odontologica,periodoncias,2012-06-01,7,9,7,9,16
ALCALA,atencion odontologica,periodoncias,2012-06-01,1,8,1,8,9
ALTO BENI,atencion odontologica,periodoncias,2012-06-01,0,1,0,1,1
ANCORAIMES,atencion odontologica,periodoncias,2012-06-01,1,0,1,0,1
ANDAMARCA,atencion odontologica,periodoncias,2012-06-01,1,2,1,2,3
ANTEQUERA,atencion odontologica,periodoncias,2012-06-01,1,0,1,0,1
APOLO,atencion odontologica,periodoncias,2012-06-01,1,12,1,12,13
ARANI,atencion odontologica,periodoncias,2012-06-01,22,34,22,34,56
ARBIETO,atencion odontologica,periodoncias,2012-06-01,2,20,2,20,22
ARQUE,atencion odontologica,periodoncias,2012-06-01,0,3,0,3,3
ASCENCION DE GUARAYOS,atencion odontologica,periodoncias,2012-06-01,10,20,10,20,30
ATOCHA,atencion odontologica,periodoncias,2012-06-01,10,16,10,16,26
AYO AYO,atencion odontologica,periodoncias,2012-06-01,0,1,0,1,1
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,periodoncias,2012-06-01,3,10,3,10,13
AZURDUY,atencion odontologica,periodoncias,2012-06-01,1,1,1,1,2
BELLA FLOR,atencion odontologica,periodoncias,2012-06-01,0,2,0,2,2
BERMEJO,atencion odontologica,periodoncias,2012-06-01,31,56,31,56,87
BETANZOS,atencion odontologica,periodoncias,2012-06-01,5,5,5,5,10
BOLIVAR,atencion odontologica,periodoncias,2012-06-01,0,6,0,6,6
BUENA VISTA,atencion odontologica,periodoncias,2012-06-01,3,0,3,0,3
CABEZAS,atencion odontologica,periodoncias,2012-06-01,10,37,10,37,47
"CAIZA ""D""",atencion odontologica,periodoncias,2012-06-01,0,2,0,2,2
CAMARGO,atencion odontologica,periodoncias,2012-06-01,7,11,7,11,18
CAMIRI,atencion odontologica,periodoncias,2012-06-01,30,57,30,57,87
CAPINOTA,atencion odontologica,periodoncias,2012-06-01,4,8,4,8,12
CARACOLLO,atencion odontologica,periodoncias,2012-06-01,8,9,8,9,17
CARANAVI,atencion odontologica,periodoncias,2012-06-01,9,10,9,10,19
CARAPARI,atencion odontologica,periodoncias,2012-06-01,12,13,12,13,25
CARMEN RIVERO TORREZ,atencion odontologica,periodoncias,2012-06-01,2,8,2,8,10
CHALLAPATA,atencion odontologica,periodoncias,2012-06-01,5,6,5,6,11
CHARAGUA,atencion odontologica,periodoncias,2012-06-01,3,3,3,3,6
CHARAÑA,atencion odontologica,periodoncias,2012-06-01,0,1,0,1,1
CHIMORE,atencion odontologica,periodoncias,2012-06-01,1,3,1,3,4
CHOQUE COTA,atencion odontologica,periodoncias,2012-06-01,0,1,0,1,1
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,periodoncias,2012-06-01,3,7,3,7,10
CHUMA,atencion odontologica,periodoncias,2012-06-01,5,14,5,14,19
CLIZA,atencion odontologica,periodoncias,2012-06-01,4,20,4,20,24
COBIJA,atencion odontologica,periodoncias,2012-06-01,9,19,9,19,28
COCAPATA,atencion odontologica,periodoncias,2012-06-01,1,5,1,5,6
COCHABAMBA,atencion odontologica,periodoncias,2012-06-01,567,749,567,749,1316
COIPASA,atencion odontologica,periodoncias,2012-06-01,0,1,0,1,1
COLCAPIRHUA,atencion odontologica,periodoncias,2012-06-01,24,54,24,54,78
"COLCHA ""K""",atencion odontologica,periodoncias,2012-06-01,1,0,1,0,1
COLOMI,atencion odontologica,periodoncias,2012-06-01,27,35,27,35,62
COLPA BELGICA,atencion odontologica,periodoncias,2012-06-01,0,11,0,11,11
COLQUECHACA,atencion odontologica,periodoncias,2012-06-01,2,2,2,2,4
COLQUIRI,atencion odontologica,periodoncias,2012-06-01,0,2,0,2,2
COMANCHE,atencion odontologica,periodoncias,2012-06-01,0,2,0,2,2
COMARAPA,atencion odontologica,periodoncias,2012-06-01,5,6,5,6,11
CONCEPCION,atencion odontologica,periodoncias,2012-06-01,8,1,8,1,9
CORIPATA,atencion odontologica,periodoncias,2012-06-01,4,4,4,4,8
CORO CORO,atencion odontologica,periodoncias,2012-06-01,1,2,1,2,3
COROICO,atencion odontologica,periodoncias,2012-06-01,4,7,4,7,11
COTAGAITA,atencion odontologica,periodoncias,2012-06-01,10,7,10,7,17
COTOCA,atencion odontologica,periodoncias,2012-06-01,0,1,0,1,1
CUATRO CAÑADAS,atencion odontologica,periodoncias,2012-06-01,1,11,1,11,12
CUEVO,atencion odontologica,periodoncias,2012-06-01,0,2,0,2,2
CULPINA,atencion odontologica,periodoncias,2012-06-01,4,13,4,13,17
CURAHUARA DE CARANGAS,atencion odontologica,periodoncias,2012-06-01,1,3,1,3,4
CURVA,atencion odontologica,periodoncias,2012-06-01,0,1,0,1,1
DESAGUADERO,atencion odontologica,periodoncias,2012-06-01,0,1,0,1,1
EL ALTO,atencion odontologica,periodoncias,2012-06-01,135,271,135,271,406
EL PUENTE(STC),atencion odontologica,periodoncias,2012-06-01,0,1,0,1,1
EL PUENTE(TJA),atencion odontologica,periodoncias,2012-06-01,1,2,1,2,3
EL TORNO,atencion odontologica,periodoncias,2012-06-01,6,19,6,19,25
EL VILLAR,atencion odontologica,periodoncias,2012-06-01,1,2,1,2,3
ENTRE RIOS TRJ,atencion odontologica,periodoncias,2012-06-01,1,0,1,0,1
ENTRE RIOS CBBA,atencion odontologica,periodoncias,2012-06-01,3,25,3,25,28
EUCALIPTUS,atencion odontologica,periodoncias,2012-06-01,1,0,1,0,1
FERNANDEZ ALONSO,atencion odontologica,periodoncias,2012-06-01,2,2,2,2,4
FILADELFIA,atencion odontologica,periodoncias,2012-06-01,0,4,0,4,4
GENERAL SAAVEDRA,atencion odontologica,periodoncias,2012-06-01,1,2,1,2,3
GUANAY,atencion odontologica,periodoncias,2012-06-01,0,3,0,3,3
GUAYARAMERIN,atencion odontologica,periodoncias,2012-06-01,25,58,25,58,83
GUTIERREZ,atencion odontologica,periodoncias,2012-06-01,5,4,5,4,9
HUACHACALLA,atencion odontologica,periodoncias,2012-06-01,0,1,0,1,1
HUANUNI,atencion odontologica,periodoncias,2012-06-01,0,1,0,1,1
HUARACAJE,atencion odontologica,periodoncias,2012-06-01,1,5,1,5,6
HUARINA,atencion odontologica,periodoncias,2012-06-01,0,1,0,1,1
HUMANATA,atencion odontologica,periodoncias,2012-06-01,0,2,0,2,2
ICLA,atencion odontologica,periodoncias,2012-06-01,1,2,1,2,3
INQUISIVI,atencion odontologica,periodoncias,2012-06-01,3,0,3,0,3
IRUPANA (VILLA DE LANZA),atencion odontologica,periodoncias,2012-06-01,3,6,3,6,9
JESUS DE MACHACA,atencion odontologica,periodoncias,2012-06-01,1,7,1,7,8
LA ASUNTA,atencion odontologica,periodoncias,2012-06-01,1,6,1,6,7
LA GUARDIA,atencion odontologica,periodoncias,2012-06-01,2,17,2,17,19
LA PAZ,atencion odontologica,periodoncias,2012-06-01,321,571,321,571,892
LAGUNILLAS,atencion odontologica,periodoncias,2012-06-01,5,3,5,3,8
LAJA,atencion odontologica,periodoncias,2012-06-01,0,1,0,1,1
LAS CARRERAS,atencion odontologica,periodoncias,2012-06-01,0,1,0,1,1
LLALLAGUA,atencion odontologica,periodoncias,2012-06-01,3,9,3,9,12
LURIBAY,atencion odontologica,periodoncias,2012-06-01,0,1,0,1,1
MACHACAMARCA,atencion odontologica,periodoncias,2012-06-01,1,2,1,2,3
MAGDALENA,atencion odontologica,periodoncias,2012-06-01,4,3,4,3,7
MAIRANA,atencion odontologica,periodoncias,2012-06-01,1,4,1,4,5
MAPIRI,atencion odontologica,periodoncias,2012-06-01,0,1,0,1,1
MECAPACA,atencion odontologica,periodoncias,2012-06-01,0,1,0,1,1
MINEROS,atencion odontologica,periodoncias,2012-06-01,0,1,0,1,1
MIZQUE,atencion odontologica,periodoncias,2012-06-01,2,2,2,2,4
MOCOMOCO,atencion odontologica,periodoncias,2012-06-01,1,1,1,1,2
MONTEAGUDO,atencion odontologica,periodoncias,2012-06-01,2,14,2,14,16
MONTERO,atencion odontologica,periodoncias,2012-06-01,31,41,31,41,72
MOROCHATA,atencion odontologica,periodoncias,2012-06-01,0,9,0,9,9
OCURI,atencion odontologica,periodoncias,2012-06-01,0,1,0,1,1
OKINAWA,atencion odontologica,periodoncias,2012-06-01,3,5,3,5,8
OMEREQUE,atencion odontologica,periodoncias,2012-06-01,6,9,6,9,15
ORURO,atencion odontologica,periodoncias,2012-06-01,133,204,133,204,337
PADCAYA,atencion odontologica,periodoncias,2012-06-01,8,5,8,5,13
PADILLA,atencion odontologica,periodoncias,2012-06-01,2,4,2,4,6
PAILON,atencion odontologica,periodoncias,2012-06-01,2,2,2,2,4
PALOS BLANCOS,atencion odontologica,periodoncias,2012-06-01,1,0,1,0,1
PAMPA GRANDE,atencion odontologica,periodoncias,2012-06-01,2,0,2,0,2
PAPEL PAMPA,atencion odontologica,periodoncias,2012-06-01,1,2,1,2,3
PATACAMAYA,atencion odontologica,periodoncias,2012-06-01,2,0,2,0,2
PELECHUCO,atencion odontologica,periodoncias,2012-06-01,0,1,0,1,1
POCOATA,atencion odontologica,periodoncias,2012-06-01,0,1,0,1,1
POCONA,atencion odontologica,periodoncias,2012-06-01,0,4,0,4,4
POJO (CBBA),atencion odontologica,periodoncias,2012-06-01,5,15,5,15,20
POOPO,atencion odontologica,periodoncias,2012-06-01,5,2,5,2,7
POROMA,atencion odontologica,periodoncias,2012-06-01,12,12,12,12,24
PORTACHUELO,atencion odontologica,periodoncias,2012-06-01,2,6,2,6,8
PORVENIR,atencion odontologica,periodoncias,2012-06-01,1,6,1,6,7
POTOSI,atencion odontologica,periodoncias,2012-06-01,32,54,32,54,86
PUERTO ACOSTA,atencion odontologica,periodoncias,2012-06-01,1,8,1,8,9
PUERTO CARABUCO,atencion odontologica,periodoncias,2012-06-01,3,1,3,1,4
PUERTO RICO,atencion odontologica,periodoncias,2012-06-01,0,3,0,3,3
PUERTO SUAREZ,atencion odontologica,periodoncias,2012-06-01,0,1,0,1,1
PUERTO VILLARROEL,atencion odontologica,periodoncias,2012-06-01,17,54,17,54,71
PUNA,atencion odontologica,periodoncias,2012-06-01,1,1,1,1,2
PUNATA,atencion odontologica,periodoncias,2012-06-01,3,13,3,13,16
QUILLACOLLO,atencion odontologica,periodoncias,2012-06-01,17,47,17,47,64
QUIME,atencion odontologica,periodoncias,2012-06-01,7,3,7,3,10
QUIRUSILLAS,atencion odontologica,periodoncias,2012-06-01,1,1,1,1,2
REYES,atencion odontologica,periodoncias,2012-06-01,0,6,0,6,6
RIBERALTA,atencion odontologica,periodoncias,2012-06-01,9,163,9,163,172
ROBORE,atencion odontologica,periodoncias,2012-06-01,0,4,0,4,4
RURRENABAQUE,atencion odontologica,periodoncias,2012-06-01,6,29,6,29,35
SABAYA,atencion odontologica,periodoncias,2012-06-01,0,1,0,1,1
SACABA,atencion odontologica,periodoncias,2012-06-01,68,103,68,103,171
SACABAMBA,atencion odontologica,periodoncias,2012-06-01,8,17,8,17,25
SAIPINA,atencion odontologica,periodoncias,2012-06-01,1,1,1,1,2
SAMAIPATA,atencion odontologica,periodoncias,2012-06-01,3,3,3,3,6
SAN AGUSTIN,atencion odontologica,periodoncias,2012-06-01,0,1,0,1,1
SAN ANDRES DE MACHACA,atencion odontologica,periodoncias,2012-06-01,2,6,2,6,8
SAN BENITO,atencion odontologica,periodoncias,2012-06-01,3,10,3,10,13
SAN BORJA,atencion odontologica,periodoncias,2012-06-01,5,23,5,23,28
SAN CARLOS,atencion odontologica,periodoncias,2012-06-01,7,14,7,14,21
SAN IGNACIO,atencion odontologica,periodoncias,2012-06-01,12,24,12,24,36
SAN IGNACIO DE VELASCO,atencion odontologica,periodoncias,2012-06-01,2,1,2,1,3
SAN JAVIER(STC),atencion odontologica,periodoncias,2012-06-01,0,1,0,1,1
SAN JOAQUIN,atencion odontologica,periodoncias,2012-06-01,1,1,1,1,2
SAN JOSE DE CHIQUITOS,atencion odontologica,periodoncias,2012-06-01,1,0,1,0,1
SAN JULIAN,atencion odontologica,periodoncias,2012-06-01,7,4,7,4,11
SAN LORENZO(PND),atencion odontologica,periodoncias,2012-06-01,0,1,0,1,1
SAN LORENZO(TJA),atencion odontologica,periodoncias,2012-06-01,3,6,3,6,9
SAN LUCAS,atencion odontologica,periodoncias,2012-06-01,5,4,5,4,9
SAN MATIAS,atencion odontologica,periodoncias,2012-06-01,5,8,5,8,13
SAN MIGUEL DE VELASCO,atencion odontologica,periodoncias,2012-06-01,1,3,1,3,4
SAN PEDRO,atencion odontologica,periodoncias,2012-06-01,0,9,0,9,9
SAN PEDRO DE BUENA VISTA,atencion odontologica,periodoncias,2012-06-01,1,0,1,0,1
SAN PEDRO DE TIQUINA,atencion odontologica,periodoncias,2012-06-01,0,2,0,2,2
SAN RAFAEL,atencion odontologica,periodoncias,2012-06-01,20,29,20,29,49
SAN RAMON SCZ,atencion odontologica,periodoncias,2012-06-01,0,2,0,2,2
SANTA CRUZ DE LA SIERRA,atencion odontologica,periodoncias,2012-06-01,455,880,455,880,1335
SANTA ROSA DEL SARA,atencion odontologica,periodoncias,2012-06-01,2,5,2,5,7
SANTIAGO DE HUARI,atencion odontologica,periodoncias,2012-06-01,3,1,3,1,4
SANTIAGO DE HUATA,atencion odontologica,periodoncias,2012-06-01,12,12,12,12,24
SANTIAGO DE MACHACA,atencion odontologica,periodoncias,2012-06-01,2,3,2,3,5
SANTIVAÑES,atencion odontologica,periodoncias,2012-06-01,0,1,0,1,1
SAPAHAQUI,atencion odontologica,periodoncias,2012-06-01,1,0,1,0,1
SHINAOTA,atencion odontologica,periodoncias,2012-06-01,27,70,27,70,97
SICAYA,atencion odontologica,periodoncias,2012-06-01,2,3,2,3,5
SIPE SIPE,atencion odontologica,periodoncias,2012-06-01,10,35,10,35,45
SUCRE,atencion odontologica,periodoncias,2012-06-01,200,283,200,283,483
TACOPAYA,atencion odontologica,periodoncias,2012-06-01,3,1,3,1,4
TAPACARI,atencion odontologica,periodoncias,2012-06-01,1,12,1,12,13
TARABUCO,atencion odontologica,periodoncias,2012-06-01,1,23,1,23,24
TARATA,atencion odontologica,periodoncias,2012-06-01,0,3,0,3,3
TARIJA,atencion odontologica,periodoncias,2012-06-01,166,259,166,259,425
TARVITA,atencion odontologica,periodoncias,2012-06-01,2,9,2,9,11
TIAWANACU,atencion odontologica,periodoncias,2012-06-01,1,2,1,2,3
TIPUANI,atencion odontologica,periodoncias,2012-06-01,3,1,3,1,4
TIQUIPAYA,atencion odontologica,periodoncias,2012-06-01,4,84,4,84,88
TIRAQUE (CBBA),atencion odontologica,periodoncias,2012-06-01,1,1,1,1,2
TOCO,atencion odontologica,periodoncias,2012-06-01,5,6,5,6,11
TOLATA,atencion odontologica,periodoncias,2012-06-01,8,14,8,14,22
TOLEDO,atencion odontologica,periodoncias,2012-06-01,3,2,3,2,5
TOMAVE,atencion odontologica,periodoncias,2012-06-01,0,1,0,1,1
TOMINA,atencion odontologica,periodoncias,2012-06-01,9,19,9,19,28
TORO TORO,atencion odontologica,periodoncias,2012-06-01,2,1,2,1,3
TOTORA(CBBA),atencion odontologica,periodoncias,2012-06-01,0,3,0,3,3
TOTORA(ORR),atencion odontologica,periodoncias,2012-06-01,0,1,0,1,1
TRIGAL,atencion odontologica,periodoncias,2012-06-01,0,3,0,3,3
TRINIDAD,atencion odontologica,periodoncias,2012-06-01,38,74,38,74,112
TUPIZA,atencion odontologica,periodoncias,2012-06-01,19,13,19,13,32
UMALA,atencion odontologica,periodoncias,2012-06-01,2,4,2,4,6
UNCIA,atencion odontologica,periodoncias,2012-06-01,2,5,2,5,7
URIONDO (A. CONCEPCION),atencion odontologica,periodoncias,2012-06-01,10,11,10,11,21
URUBICHA,atencion odontologica,periodoncias,2012-06-01,0,3,0,3,3
UYUNI,atencion odontologica,periodoncias,2012-06-01,1,4,1,4,5
VACAS,atencion odontologica,periodoncias,2012-06-01,1,11,1,11,12
VALLEGRANDE,atencion odontologica,periodoncias,2012-06-01,0,4,0,4,4
VIACHA,atencion odontologica,periodoncias,2012-06-01,18,13,18,13,31
VILA VILA,atencion odontologica,periodoncias,2012-06-01,0,1,0,1,1
VILLA CHARCAS,atencion odontologica,periodoncias,2012-06-01,0,10,0,10,10
VILLA MONTES,atencion odontologica,periodoncias,2012-06-01,28,25,28,25,53
VILLA NUEVA (LOMA ALTA),atencion odontologica,periodoncias,2012-06-01,0,1,0,1,1
VILLA RIVERO,atencion odontologica,periodoncias,2012-06-01,52,59,52,59,111
VILLA SERRANO,atencion odontologica,periodoncias,2012-06-01,0,4,0,4,4
VILLA TUNARI,atencion odontologica,periodoncias,2012-06-01,21,45,21,45,66
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,periodoncias,2012-06-01,1,0,1,0,1
VILLAZON,atencion odontologica,periodoncias,2012-06-01,2,13,2,13,15
VINTO,atencion odontologica,periodoncias,2012-06-01,4,10,4,10,14
VITICHI,atencion odontologica,periodoncias,2012-06-01,0,4,0,4,4
WALDO BALLIVIAN,atencion odontologica,periodoncias,2012-06-01,0,1,0,1,1
WARNES,atencion odontologica,periodoncias,2012-06-01,7,20,7,20,27
YACUIBA,atencion odontologica,periodoncias,2012-06-01,47,73,47,73,120
YAMPARAEZ,atencion odontologica,periodoncias,2012-06-01,2,14,2,14,16
YANACACHI,atencion odontologica,periodoncias,2012-06-01,0,3,0,3,3
YAPACANI,atencion odontologica,periodoncias,2012-06-01,3,21,3,21,24
YOCALLA,atencion odontologica,periodoncias,2012-06-01,4,6,4,6,10
YOTALA,atencion odontologica,periodoncias,2012-06-01,1,6,1,6,7
