,group,variable,month,CONSULTAS NUEVAS DE 5 A 60 AÑOS CANTIDAD,CONSULTAS NUEVAS DE 5 A 60 AÑOS CANTIDAD,TOTALES,TOTALES,TOTALES
TEOPONTE,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-04-01,18,11,18,11,29
TIAWANACU,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-04-01,55,120,55,120,175
TINGUIPAYA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-04-01,27,35,27,35,62
TIPUANI,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-04-01,14,33,14,33,47
TIQUIPAYA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-04-01,415,509,415,509,924
TIRAQUE (CBBA),atencion odontologica,consultas nuevas de 5 a 60 anos,2012-04-01,42,60,42,60,102
TITO YUPANQUI (PARQUIPUJIO),atencion odontologica,consultas nuevas de 5 a 60 anos,2012-04-01,18,24,18,24,42
TOCO,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-04-01,18,68,18,68,86
TOLATA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-04-01,27,25,27,25,52
TOLEDO,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-04-01,66,93,66,93,159
TOMAVE,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-04-01,24,30,24,30,54
TOMINA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-04-01,359,393,359,393,752
TORO TORO,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-04-01,89,174,89,174,263
TOTORA(CBBA),atencion odontologica,consultas nuevas de 5 a 60 anos,2012-04-01,417,559,417,559,976
TOTORA(ORR),atencion odontologica,consultas nuevas de 5 a 60 anos,2012-04-01,9,9,9,9,18
TRIGAL,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-04-01,16,22,16,22,38
TRINIDAD,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-04-01,196,299,196,299,495
TUPIZA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-04-01,47,59,47,59,106
TURCO,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-04-01,66,69,66,69,135
UMALA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-04-01,7,6,7,6,13
UNCIA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-04-01,15,23,15,23,38
URIONDO (A. CONCEPCION),atencion odontologica,consultas nuevas de 5 a 60 anos,2012-04-01,145,245,145,245,390
URUBICHA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-04-01,4,9,4,9,13
UYUNI,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-04-01,77,74,77,74,151
VACAS,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-04-01,25,24,25,24,49
VALLEGRANDE,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-04-01,145,151,145,151,296
VIACHA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-04-01,142,240,142,240,382
VILA VILA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-04-01,2,4,2,4,6
VILLA CHARCAS,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-04-01,150,172,150,172,322
VILLA MONTES,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-04-01,385,507,385,507,892
VILLA RIVERO,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-04-01,34,22,34,22,56
VILLA SERRANO,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-04-01,107,122,107,122,229
VILLA TUNARI,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-04-01,390,346,390,346,736
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,consultas nuevas de 5 a 60 anos,2012-04-01,81,184,81,184,265
VILLAZON,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-04-01,74,129,74,129,203
VINTO,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-04-01,28,46,28,46,74
WALDO BALLIVIAN,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-04-01,7,9,7,9,16
WARNES,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-04-01,67,137,67,137,204
YACO,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-04-01,18,28,18,28,46
YACUIBA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-04-01,214,300,214,300,514
YAMPARAEZ,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-04-01,30,88,30,88,118
YANACACHI,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-04-01,40,38,40,38,78
YAPACANI,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-04-01,48,113,48,113,161
YOCALLA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-04-01,12,42,12,42,54
YOTALA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-04-01,10,26,10,26,36
YUNCHARA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-04-01,46,112,46,112,158
ZUDAÑEZ,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-04-01,26,68,26,68,94
ACACIO,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-05-01,31,29,31,29,60
ACHACACHI,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-05-01,268,407,268,407,675
ACHOCALLA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-05-01,26,61,26,61,87
AIQUILE,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-05-01,47,33,47,33,80
ALALAY,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-05-01,53,54,53,54,107
ALCALA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-05-01,39,70,39,70,109
ALTO BENI,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-05-01,44,80,44,80,124
ANCORAIMES,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-05-01,23,31,23,31,54
ANDAMARCA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-05-01,27,40,27,40,67
ANTEQUERA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-05-01,50,56,50,56,106
ANZALDO,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-05-01,46,83,46,83,129
APOLO,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-05-01,106,249,106,249,355
ARAMPAMPA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-05-01,3,8,3,8,11
ARANI,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-05-01,135,188,135,188,323
ARBIETO,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-05-01,9,26,9,26,35
ARQUE,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-05-01,54,146,54,146,200
ASCENCION DE GUARAYOS,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-05-01,0,5,0,5,5
ATOCHA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-05-01,371,423,371,423,794
AUCAPATA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-05-01,5,23,5,23,28
AYATA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-05-01,22,40,22,40,62
AYO AYO,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-05-01,23,21,23,21,44
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,consultas nuevas de 5 a 60 anos,2012-05-01,85,181,85,181,266
AZURDUY,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-05-01,26,56,26,56,82
BATALLAS,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-05-01,30,98,30,98,128
BAURES,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-05-01,26,36,26,36,62
BELEN DE URMIRI,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-05-01,9,20,9,20,29
BERMEJO,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-05-01,363,523,363,523,886
BETANZOS,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-05-01,58,144,58,144,202
BOLIVAR,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-05-01,91,105,91,105,196
BOLPEBRA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-05-01,7,6,7,6,13
BOYUIBE,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-05-01,4,20,4,20,24
BUENA VISTA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-05-01,6,4,6,4,10
CABEZAS,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-05-01,71,121,71,121,192
CAIROMA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-05-01,110,164,110,164,274
"CAIZA ""D""",atencion odontologica,consultas nuevas de 5 a 60 anos,2012-05-01,32,83,32,83,115
CAJUATA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-05-01,57,77,57,77,134
CALACOTO,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-05-01,105,84,105,84,189
CALAMARCA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-05-01,62,135,62,135,197
CAMARGO,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-05-01,158,207,158,207,365
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,consultas nuevas de 5 a 60 anos,2012-05-01,23,18,23,18,41
CAMIRI,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-05-01,87,150,87,150,237
CAPINOTA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-05-01,94,102,94,102,196
CAQUIAVIRI,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-05-01,25,48,25,48,73
CARACOLLO,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-05-01,69,114,69,114,183
CARANAVI,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-05-01,794,897,794,897,1691
CARAPARI,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-05-01,194,332,194,332,526
CARIPUYO,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-05-01,15,29,15,29,44
CARMEN RIVERO TORREZ,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-05-01,40,52,40,52,92
CATACORA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-05-01,43,67,43,67,110
CHALLAPATA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-05-01,61,120,61,120,181
CHAQUI,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-05-01,8,19,8,19,27
CHARAGUA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-05-01,61,87,61,87,148
CHARAÑA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-05-01,13,21,13,21,34
CHAYANTA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-05-01,30,43,30,43,73
CHIMORE,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-05-01,34,38,34,38,72
CHIPAYA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-05-01,28,23,28,23,51
CHOQUE COTA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-05-01,15,11,15,11,26
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,consultas nuevas de 5 a 60 anos,2012-05-01,60,160,60,160,220
CHUMA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-05-01,164,196,164,196,360
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-05-01,28,28,28,28,56
CKOCHAS,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-05-01,19,28,19,28,47
CLIZA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-05-01,86,197,86,197,283
COBIJA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-05-01,74,238,74,238,312
COCAPATA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-05-01,35,83,35,83,118
COCHABAMBA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-05-01,1284,1952,1284,1952,3236
COIPASA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-05-01,8,32,8,32,40
COLCAPIRHUA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-05-01,215,231,215,231,446
"COLCHA ""K""",atencion odontologica,consultas nuevas de 5 a 60 anos,2012-05-01,44,33,44,33,77
COLLANA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-05-01,9,28,9,28,37
COLOMI,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-05-01,27,83,27,83,110
COLPA BELGICA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-05-01,59,69,59,69,128
COLQUECHACA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-05-01,90,158,90,158,248
COLQUENCHA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-05-01,30,51,30,51,81
COLQUIRI,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-05-01,45,81,45,81,126
COMANCHE,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-05-01,70,93,70,93,163
COMARAPA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-05-01,62,81,62,81,143
CONCEPCION,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-05-01,7,9,7,9,16
COPACABANA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-05-01,21,50,21,50,71
CORIPATA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-05-01,124,141,124,141,265
CORO CORO,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-05-01,31,58,31,58,89
COROICO,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-05-01,107,164,107,164,271
CORQUE,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-05-01,21,21,21,21,42
COTAGAITA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-05-01,172,251,172,251,423
COTOCA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-05-01,3,66,3,66,69
CUATRO CAÑADAS,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-05-01,46,108,46,108,154
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica,consultas nuevas de 5 a 60 anos,2012-05-01,10,12,10,12,22
CUEVO,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-05-01,29,50,29,50,79
CULPINA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-05-01,130,161,130,161,291
CURAHUARA DE CARANGAS,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-05-01,47,86,47,86,133
CURVA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-05-01,26,34,26,34,60
DESAGUADERO,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-05-01,88,88,88,88,176
EL ALTO,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-05-01,3135,4081,3135,4081,7216
EL PUENTE(STC),atencion odontologica,consultas nuevas de 5 a 60 anos,2012-05-01,23,29,23,29,52
EL PUENTE(TJA),atencion odontologica,consultas nuevas de 5 a 60 anos,2012-05-01,91,172,91,172,263
EL TORNO,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-05-01,102,189,102,189,291
EL VILLAR,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-05-01,8,11,8,11,19
ENTRE RIOS TRJ,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-05-01,139,268,139,268,407
ENTRE RIOS CBBA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-05-01,26,34,26,34,60
ESCOMA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-05-01,53,43,53,43,96
EUCALIPTUS,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-05-01,19,28,19,28,47
FERNANDEZ ALONSO,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-05-01,36,71,36,71,107
FILADELFIA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-05-01,47,51,47,51,98
GENERAL SAAVEDRA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-05-01,532,662,532,662,1194
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica,consultas nuevas de 5 a 60 anos,2012-05-01,36,75,36,75,111
GUANAY,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-05-01,60,134,60,134,194
GUAQUI,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-05-01,58,96,58,96,154
GUAYARAMERIN,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-05-01,188,273,188,273,461
GUTIERREZ,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-05-01,107,114,107,114,221
HUACARETA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-05-01,38,100,38,100,138
HUACAYA (VILLA DE HUACAYA),atencion odontologica,consultas nuevas de 5 a 60 anos,2012-05-01,20,48,20,48,68
HUACHACALLA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-05-01,20,21,20,21,41
HUANUNI,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-05-01,51,55,51,55,106
HUARACAJE,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-05-01,8,10,8,10,18
HUARINA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-05-01,11,14,11,14,25
HUAYLLAMARCA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-05-01,53,66,53,66,119
HUMANATA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-05-01,22,30,22,30,52
ICHOCA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-05-01,15,30,15,30,45
ICLA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-05-01,63,126,63,126,189
INCAHUASI,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-05-01,356,429,356,429,785
INQUISIVI,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-05-01,22,35,22,35,57
IRUPANA (VILLA DE LANZA),atencion odontologica,consultas nuevas de 5 a 60 anos,2012-05-01,69,99,69,99,168
IXIAMAS,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-05-01,51,87,51,87,138
JESUS DE MACHACA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-05-01,314,343,314,343,657
LA ASUNTA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-05-01,64,175,64,175,239
LA GUARDIA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-05-01,49,159,49,159,208
LA PAZ,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-05-01,3570,5468,3570,5468,9038
LAGUNILLAS,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-05-01,14,33,14,33,47
LAJA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-05-01,43,77,43,77,120
LAS CARRERAS,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-05-01,53,58,53,58,111
LICOMA PAMPA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-05-01,8,11,8,11,19
LLALLAGUA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-05-01,74,148,74,148,222
LLICA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-05-01,64,60,64,60,124
LURIBAY,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-05-01,17,36,17,36,53
MACHACAMARCA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-05-01,27,38,27,38,65
MACHARETI,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-05-01,53,68,53,68,121
MAGDALENA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-05-01,68,93,68,93,161
MAIRANA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-05-01,31,48,31,48,79
MALLA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-05-01,9,11,9,11,20
MAPIRI,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-05-01,65,93,65,93,158
MECAPACA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-05-01,30,50,30,50,80
MINEROS,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-05-01,103,96,103,96,199
MIZQUE,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-05-01,10,20,10,20,30
MOCOMOCO,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-05-01,72,106,72,106,178
MOJOCOYA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-05-01,144,184,144,184,328
MONTEAGUDO,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-05-01,735,1054,735,1054,1789
MONTERO,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-05-01,623,537,623,537,1160
MORO MORO,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-05-01,2,13,2,13,15
MOROCHATA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-05-01,12,12,12,12,24
NACEBE (SANTA ROSA DEL ABUNA),atencion odontologica,consultas nuevas de 5 a 60 anos,2012-05-01,17,28,17,28,45
OCURI,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-05-01,37,81,37,81,118
OKINAWA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-05-01,17,24,17,24,41
OMEREQUE,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-05-01,8,12,8,12,20
ORURO,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-05-01,796,1253,796,1253,2049
PADCAYA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-05-01,276,373,276,373,649
PADILLA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-05-01,117,154,117,154,271
PAILON,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-05-01,21,39,21,39,60
PALCA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-05-01,149,115,149,115,264
PALOS BLANCOS,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-05-01,37,101,37,101,138
PAMPA AULLAGAS,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-05-01,8,14,8,14,22
PAMPA GRANDE,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-05-01,9,44,9,44,53
PAPEL PAMPA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-05-01,7,3,7,3,10
PASORAPA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-05-01,9,10,9,10,19
PATACAMAYA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-05-01,68,106,68,106,174
PAZÑA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-05-01,26,22,26,22,48
PELECHUCO,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-05-01,12,76,12,76,88
POCOATA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-05-01,71,87,71,87,158
POCONA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-05-01,575,567,575,567,1142
POJO (CBBA),atencion odontologica,consultas nuevas de 5 a 60 anos,2012-05-01,130,163,130,163,293
POOPO,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-05-01,85,87,85,87,172
PORCO,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-05-01,30,61,30,61,91
POROMA,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-05-01,256,276,256,276,532
PORONGO,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-05-01,1,4,1,4,5
PORTACHUELO,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-05-01,78,168,78,168,246
PORVENIR,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-05-01,49,82,49,82,131
POSTRER VALLE,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-05-01,3,1,3,1,4
POTOSI,atencion odontologica,consultas nuevas de 5 a 60 anos,2012-05-01,955,1445,955,1445,2400
