,group,variable,month,CONSULTAS NUEVAS DE 60 AÑOS Y MÁS CANTIDAD,CONSULTAS NUEVAS DE 60 AÑOS Y MÁS CANTIDAD,TOTALES,TOTALES,TOTALES
CURVA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-05-01,1,0,1,0,1
DESAGUADERO,atencion odontologica,consultas nuevas de 60 anos y mas,2012-05-01,16,14,16,14,30
EL ALTO,atencion odontologica,consultas nuevas de 60 anos y mas,2012-05-01,117,106,117,106,223
EL PUENTE(STC),atencion odontologica,consultas nuevas de 60 anos y mas,2012-05-01,2,2,2,2,4
EL PUENTE(TJA),atencion odontologica,consultas nuevas de 60 anos y mas,2012-05-01,3,6,3,6,9
EL TORNO,atencion odontologica,consultas nuevas de 60 anos y mas,2012-05-01,30,17,30,17,47
ENTRE RIOS TRJ,atencion odontologica,consultas nuevas de 60 anos y mas,2012-05-01,4,8,4,8,12
ENTRE RIOS CBBA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-05-01,1,0,1,0,1
ESCOMA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-05-01,1,1,1,1,2
EUCALIPTUS,atencion odontologica,consultas nuevas de 60 anos y mas,2012-05-01,2,5,2,5,7
FERNANDEZ ALONSO,atencion odontologica,consultas nuevas de 60 anos y mas,2012-05-01,14,6,14,6,20
FILADELFIA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-05-01,0,1,0,1,1
GENERAL SAAVEDRA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-05-01,5,8,5,8,13
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica,consultas nuevas de 60 anos y mas,2012-05-01,6,12,6,12,18
GUANAY,atencion odontologica,consultas nuevas de 60 anos y mas,2012-05-01,3,1,3,1,4
GUAQUI,atencion odontologica,consultas nuevas de 60 anos y mas,2012-05-01,23,31,23,31,54
GUAYARAMERIN,atencion odontologica,consultas nuevas de 60 anos y mas,2012-05-01,10,3,10,3,13
GUTIERREZ,atencion odontologica,consultas nuevas de 60 anos y mas,2012-05-01,23,6,23,6,29
HUACARETA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-05-01,11,12,11,12,23
HUACAYA (VILLA DE HUACAYA),atencion odontologica,consultas nuevas de 60 anos y mas,2012-05-01,1,8,1,8,9
HUACHACALLA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-05-01,7,3,7,3,10
HUANUNI,atencion odontologica,consultas nuevas de 60 anos y mas,2012-05-01,8,4,8,4,12
HUARACAJE,atencion odontologica,consultas nuevas de 60 anos y mas,2012-05-01,5,3,5,3,8
HUARINA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-05-01,12,1,12,1,13
HUAYLLAMARCA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-05-01,8,5,8,5,13
HUMANATA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-05-01,7,3,7,3,10
ICHOCA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-05-01,3,0,3,0,3
ICLA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-05-01,7,11,7,11,18
INCAHUASI,atencion odontologica,consultas nuevas de 60 anos y mas,2012-05-01,8,10,8,10,18
INQUISIVI,atencion odontologica,consultas nuevas de 60 anos y mas,2012-05-01,7,7,7,7,14
IRUPANA (VILLA DE LANZA),atencion odontologica,consultas nuevas de 60 anos y mas,2012-05-01,10,4,10,4,14
IXIAMAS,atencion odontologica,consultas nuevas de 60 anos y mas,2012-05-01,3,0,3,0,3
JESUS DE MACHACA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-05-01,27,28,27,28,55
LA ASUNTA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-05-01,11,20,11,20,31
LA GUARDIA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-05-01,12,1,12,1,13
LA PAZ,atencion odontologica,consultas nuevas de 60 anos y mas,2012-05-01,615,481,615,481,1096
LAGUNILLAS,atencion odontologica,consultas nuevas de 60 anos y mas,2012-05-01,1,2,1,2,3
LAJA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-05-01,7,10,7,10,17
LAS CARRERAS,atencion odontologica,consultas nuevas de 60 anos y mas,2012-05-01,2,2,2,2,4
LICOMA PAMPA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-05-01,3,1,3,1,4
LLALLAGUA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-05-01,8,7,8,7,15
LLICA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-05-01,3,4,3,4,7
LURIBAY,atencion odontologica,consultas nuevas de 60 anos y mas,2012-05-01,4,2,4,2,6
MACHACAMARCA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-05-01,15,3,15,3,18
MACHARETI,atencion odontologica,consultas nuevas de 60 anos y mas,2012-05-01,2,0,2,0,2
MAGDALENA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-05-01,7,0,7,0,7
MAIRANA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-05-01,4,0,4,0,4
MALLA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-05-01,2,2,2,2,4
MAPIRI,atencion odontologica,consultas nuevas de 60 anos y mas,2012-05-01,1,13,1,13,14
MECAPACA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-05-01,0,2,0,2,2
MINEROS,atencion odontologica,consultas nuevas de 60 anos y mas,2012-05-01,11,3,11,3,14
MIZQUE,atencion odontologica,consultas nuevas de 60 anos y mas,2012-05-01,3,0,3,0,3
MOCOMOCO,atencion odontologica,consultas nuevas de 60 anos y mas,2012-05-01,18,10,18,10,28
MOJOCOYA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-05-01,6,16,6,16,22
MONTEAGUDO,atencion odontologica,consultas nuevas de 60 anos y mas,2012-05-01,7,20,7,20,27
MONTERO,atencion odontologica,consultas nuevas de 60 anos y mas,2012-05-01,8,35,8,35,43
MORO MORO,atencion odontologica,consultas nuevas de 60 anos y mas,2012-05-01,0,2,0,2,2
MOROCHATA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-05-01,3,1,3,1,4
NACEBE (SANTA ROSA DEL ABUNA),atencion odontologica,consultas nuevas de 60 anos y mas,2012-05-01,2,0,2,0,2
OCURI,atencion odontologica,consultas nuevas de 60 anos y mas,2012-05-01,3,8,3,8,11
OKINAWA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-05-01,5,3,5,3,8
ORURO,atencion odontologica,consultas nuevas de 60 anos y mas,2012-05-01,145,123,145,123,268
PADCAYA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-05-01,4,4,4,4,8
PADILLA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-05-01,15,8,15,8,23
PAILON,atencion odontologica,consultas nuevas de 60 anos y mas,2012-05-01,5,0,5,0,5
PALCA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-05-01,5,18,5,18,23
PALOS BLANCOS,atencion odontologica,consultas nuevas de 60 anos y mas,2012-05-01,8,4,8,4,12
PAMPA AULLAGAS,atencion odontologica,consultas nuevas de 60 anos y mas,2012-05-01,0,2,0,2,2
PAMPA GRANDE,atencion odontologica,consultas nuevas de 60 anos y mas,2012-05-01,1,1,1,1,2
PAPEL PAMPA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-05-01,3,8,3,8,11
PASORAPA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-05-01,2,0,2,0,2
PATACAMAYA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-05-01,4,4,4,4,8
PAZÑA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-05-01,3,12,3,12,15
PELECHUCO,atencion odontologica,consultas nuevas de 60 anos y mas,2012-05-01,2,2,2,2,4
POCOATA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-05-01,5,5,5,5,10
POCONA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-05-01,7,3,7,3,10
POJO (CBBA),atencion odontologica,consultas nuevas de 60 anos y mas,2012-05-01,2,0,2,0,2
POOPO,atencion odontologica,consultas nuevas de 60 anos y mas,2012-05-01,10,6,10,6,16
PORCO,atencion odontologica,consultas nuevas de 60 anos y mas,2012-05-01,0,1,0,1,1
POROMA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-05-01,5,2,5,2,7
PORTACHUELO,atencion odontologica,consultas nuevas de 60 anos y mas,2012-05-01,15,0,15,0,15
PORVENIR,atencion odontologica,consultas nuevas de 60 anos y mas,2012-05-01,2,1,2,1,3
POSTRER VALLE,atencion odontologica,consultas nuevas de 60 anos y mas,2012-05-01,2,0,2,0,2
POTOSI,atencion odontologica,consultas nuevas de 60 anos y mas,2012-05-01,64,75,64,75,139
PRESTO,atencion odontologica,consultas nuevas de 60 anos y mas,2012-05-01,2,6,2,6,8
PUCARA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-05-01,0,2,0,2,2
PUCARANI,atencion odontologica,consultas nuevas de 60 anos y mas,2012-05-01,31,14,31,14,45
PUERTO ACOSTA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-05-01,12,11,12,11,23
PUERTO CARABUCO,atencion odontologica,consultas nuevas de 60 anos y mas,2012-05-01,8,9,8,9,17
PUERTO PEREZ,atencion odontologica,consultas nuevas de 60 anos y mas,2012-05-01,14,10,14,10,24
PUERTO QUIJARRO,atencion odontologica,consultas nuevas de 60 anos y mas,2012-05-01,0,1,0,1,1
PUERTO SUAREZ,atencion odontologica,consultas nuevas de 60 anos y mas,2012-05-01,9,0,9,0,9
PUERTO VILLARROEL,atencion odontologica,consultas nuevas de 60 anos y mas,2012-05-01,10,6,10,6,16
PUNA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-05-01,21,15,21,15,36
PUNATA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-05-01,28,32,28,32,60
QUIABAYA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-05-01,1,1,1,1,2
QUILLACOLLO,atencion odontologica,consultas nuevas de 60 anos y mas,2012-05-01,33,40,33,40,73
QUIME,atencion odontologica,consultas nuevas de 60 anos y mas,2012-05-01,9,20,9,20,29
QUIRUSILLAS,atencion odontologica,consultas nuevas de 60 anos y mas,2012-05-01,3,0,3,0,3
RAVELO,atencion odontologica,consultas nuevas de 60 anos y mas,2012-05-01,1,5,1,5,6
REYES,atencion odontologica,consultas nuevas de 60 anos y mas,2012-05-01,1,0,1,0,1
RIBERALTA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-05-01,11,4,11,4,15
ROBORE,atencion odontologica,consultas nuevas de 60 anos y mas,2012-05-01,2,0,2,0,2
RURRENABAQUE,atencion odontologica,consultas nuevas de 60 anos y mas,2012-05-01,12,6,12,6,18
SABAYA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-05-01,10,7,10,7,17
SACABA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-05-01,20,32,20,32,52
SACABAMBA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-05-01,0,9,0,9,9
SACACA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-05-01,1,3,1,3,4
SAIPINA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-05-01,1,0,1,0,1
SALINAS DE GARCI MENDOZA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-05-01,3,13,3,13,16
SAMAIPATA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-05-01,6,0,6,0,6
SAN AGUSTIN,atencion odontologica,consultas nuevas de 60 anos y mas,2012-05-01,3,3,3,3,6
SAN ANDRES DE MACHACA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-05-01,36,14,36,14,50
SAN ANTONIO DE LOMERIO,atencion odontologica,consultas nuevas de 60 anos y mas,2012-05-01,2,1,2,1,3
SAN BENITO,atencion odontologica,consultas nuevas de 60 anos y mas,2012-05-01,1,16,1,16,17
SAN BORJA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-05-01,5,1,5,1,6
SAN BUENA VENTURA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-05-01,4,0,4,0,4
SAN CARLOS,atencion odontologica,consultas nuevas de 60 anos y mas,2012-05-01,10,4,10,4,14
SAN IGNACIO,atencion odontologica,consultas nuevas de 60 anos y mas,2012-05-01,3,2,3,2,5
SAN IGNACIO DE VELASCO,atencion odontologica,consultas nuevas de 60 anos y mas,2012-05-01,37,34,37,34,71
SAN JAVIER(STC),atencion odontologica,consultas nuevas de 60 anos y mas,2012-05-01,1,3,1,3,4
SAN JOAQUIN,atencion odontologica,consultas nuevas de 60 anos y mas,2012-05-01,1,0,1,0,1
SAN JOSE DE CHIQUITOS,atencion odontologica,consultas nuevas de 60 anos y mas,2012-05-01,3,6,3,6,9
SAN JUAN DE YAPACANI,atencion odontologica,consultas nuevas de 60 anos y mas,2012-05-01,2,6,2,6,8
SAN JULIAN,atencion odontologica,consultas nuevas de 60 anos y mas,2012-05-01,14,15,14,15,29
SAN LORENZO(PND),atencion odontologica,consultas nuevas de 60 anos y mas,2012-05-01,1,0,1,0,1
SAN LORENZO(TJA),atencion odontologica,consultas nuevas de 60 anos y mas,2012-05-01,8,29,8,29,37
SAN LUCAS,atencion odontologica,consultas nuevas de 60 anos y mas,2012-05-01,17,9,17,9,26
SAN MATIAS,atencion odontologica,consultas nuevas de 60 anos y mas,2012-05-01,14,0,14,0,14
SAN MIGUEL DE VELASCO,atencion odontologica,consultas nuevas de 60 anos y mas,2012-05-01,13,6,13,6,19
SAN PEDRO,atencion odontologica,consultas nuevas de 60 anos y mas,2012-05-01,5,3,5,3,8
SAN PEDRO DE BUENA VISTA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-05-01,2,6,2,6,8
SAN PEDRO DE CURAHUARA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-05-01,20,6,20,6,26
SAN PEDRO DE TIQUINA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-05-01,11,9,11,9,20
SAN RAFAEL,atencion odontologica,consultas nuevas de 60 anos y mas,2012-05-01,1,1,1,1,2
SAN RAMON BENI,atencion odontologica,consultas nuevas de 60 anos y mas,2012-05-01,2,0,2,0,2
SAN RAMON SCZ,atencion odontologica,consultas nuevas de 60 anos y mas,2012-05-01,10,6,10,6,16
SANTA ANA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-05-01,8,15,8,15,23
SANTA CRUZ DE LA SIERRA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-05-01,122,131,122,131,253
SANTA ROSA DEL SARA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-05-01,5,1,5,1,6
SANTIAGO DE CALLAPA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-05-01,6,4,6,4,10
SANTIAGO DE HUARI,atencion odontologica,consultas nuevas de 60 anos y mas,2012-05-01,33,18,33,18,51
SANTIAGO DE HUATA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-05-01,7,0,7,0,7
SANTIAGO DE MACHACA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-05-01,11,37,11,37,48
SANTIVAÑES,atencion odontologica,consultas nuevas de 60 anos y mas,2012-05-01,0,2,0,2,2
SAPAHAQUI,atencion odontologica,consultas nuevas de 60 anos y mas,2012-05-01,1,5,1,5,6
SENA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-05-01,1,5,1,5,6
SHINAOTA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-05-01,0,1,0,1,1
SICA SICA (VILLA AROMA),atencion odontologica,consultas nuevas de 60 anos y mas,2012-05-01,9,11,9,11,20
SICAYA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-05-01,2,2,2,2,4
SIPE SIPE,atencion odontologica,consultas nuevas de 60 anos y mas,2012-05-01,1,9,1,9,10
SOPACHUY,atencion odontologica,consultas nuevas de 60 anos y mas,2012-05-01,0,2,0,2,2
SORACACHI,atencion odontologica,consultas nuevas de 60 anos y mas,2012-05-01,0,2,0,2,2
SORATA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-05-01,9,7,9,7,16
SUCRE,atencion odontologica,consultas nuevas de 60 anos y mas,2012-05-01,165,156,165,156,321
TACACOMA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-05-01,2,5,2,5,7
TACOPAYA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-05-01,0,8,0,8,8
TAHUA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-05-01,0,1,0,1,1
TAPACARI,atencion odontologica,consultas nuevas de 60 anos y mas,2012-05-01,5,2,5,2,7
TARABUCO,atencion odontologica,consultas nuevas de 60 anos y mas,2012-05-01,24,16,24,16,40
TARACO,atencion odontologica,consultas nuevas de 60 anos y mas,2012-05-01,29,34,29,34,63
TARATA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-05-01,1,4,1,4,5
TARIJA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-05-01,124,74,124,74,198
TARVITA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-05-01,5,13,5,13,18
TEOPONTE,atencion odontologica,consultas nuevas de 60 anos y mas,2012-05-01,0,1,0,1,1
TIAWANACU,atencion odontologica,consultas nuevas de 60 anos y mas,2012-05-01,23,16,23,16,39
TINGUIPAYA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-05-01,2,4,2,4,6
TIQUIPAYA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-05-01,6,15,6,15,21
TIRAQUE (CBBA),atencion odontologica,consultas nuevas de 60 anos y mas,2012-05-01,2,0,2,0,2
TITO YUPANQUI (PARQUIPUJIO),atencion odontologica,consultas nuevas de 60 anos y mas,2012-05-01,6,7,6,7,13
TOCO,atencion odontologica,consultas nuevas de 60 anos y mas,2012-05-01,8,14,8,14,22
TOLATA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-05-01,1,6,1,6,7
TOLEDO,atencion odontologica,consultas nuevas de 60 anos y mas,2012-05-01,1,1,1,1,2
TOMAVE,atencion odontologica,consultas nuevas de 60 anos y mas,2012-05-01,23,26,23,26,49
TOMINA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-05-01,10,12,10,12,22
TORO TORO,atencion odontologica,consultas nuevas de 60 anos y mas,2012-05-01,0,9,0,9,9
TOTORA(CBBA),atencion odontologica,consultas nuevas de 60 anos y mas,2012-05-01,5,8,5,8,13
TRINIDAD,atencion odontologica,consultas nuevas de 60 anos y mas,2012-05-01,75,63,75,63,138
TUPIZA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-05-01,22,25,22,25,47
TURCO,atencion odontologica,consultas nuevas de 60 anos y mas,2012-05-01,7,13,7,13,20
UMALA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-05-01,1,0,1,0,1
UNCIA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-05-01,3,6,3,6,9
URIONDO (A. CONCEPCION),atencion odontologica,consultas nuevas de 60 anos y mas,2012-05-01,14,8,14,8,22
URUBICHA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-05-01,0,1,0,1,1
UYUNI,atencion odontologica,consultas nuevas de 60 anos y mas,2012-05-01,21,15,21,15,36
VACAS,atencion odontologica,consultas nuevas de 60 anos y mas,2012-05-01,5,15,5,15,20
VALLEGRANDE,atencion odontologica,consultas nuevas de 60 anos y mas,2012-05-01,6,20,6,20,26
VIACHA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-05-01,28,19,28,19,47
VILLA CHARCAS,atencion odontologica,consultas nuevas de 60 anos y mas,2012-05-01,4,7,4,7,11
VILLA MONTES,atencion odontologica,consultas nuevas de 60 anos y mas,2012-05-01,16,32,16,32,48
VILLA SERRANO,atencion odontologica,consultas nuevas de 60 anos y mas,2012-05-01,15,8,15,8,23
VILLA TUNARI,atencion odontologica,consultas nuevas de 60 anos y mas,2012-05-01,26,6,26,6,32
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,consultas nuevas de 60 anos y mas,2012-05-01,8,2,8,2,10
VILLAZON,atencion odontologica,consultas nuevas de 60 anos y mas,2012-05-01,50,40,50,40,90
VINTO,atencion odontologica,consultas nuevas de 60 anos y mas,2012-05-01,1,2,1,2,3
VITICHI,atencion odontologica,consultas nuevas de 60 anos y mas,2012-05-01,4,14,4,14,18
WARNES,atencion odontologica,consultas nuevas de 60 anos y mas,2012-05-01,4,10,4,10,14
YACO,atencion odontologica,consultas nuevas de 60 anos y mas,2012-05-01,6,8,6,8,14
YACUIBA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-05-01,21,6,21,6,27
YAMPARAEZ,atencion odontologica,consultas nuevas de 60 anos y mas,2012-05-01,16,28,16,28,44
YANACACHI,atencion odontologica,consultas nuevas de 60 anos y mas,2012-05-01,4,0,4,0,4
YAPACANI,atencion odontologica,consultas nuevas de 60 anos y mas,2012-05-01,5,4,5,4,9
YOCALLA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-05-01,6,2,6,2,8
YOTALA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-05-01,1,2,1,2,3
YUNCHARA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-05-01,2,7,2,7,9
ZUDAÑEZ,atencion odontologica,consultas nuevas de 60 anos y mas,2012-05-01,3,1,3,1,4
ACHACACHI,atencion odontologica,consultas nuevas de 60 anos y mas,2012-06-01,50,39,50,39,89
AIQUILE,atencion odontologica,consultas nuevas de 60 anos y mas,2012-06-01,1,1,1,1,2
ALCALA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-06-01,1,4,1,4,5
ALTO BENI,atencion odontologica,consultas nuevas de 60 anos y mas,2012-06-01,1,3,1,3,4
ANCORAIMES,atencion odontologica,consultas nuevas de 60 anos y mas,2012-06-01,3,6,3,6,9
ANDAMARCA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-06-01,3,7,3,7,10
ANTEQUERA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-06-01,6,7,6,7,13
ANZALDO,atencion odontologica,consultas nuevas de 60 anos y mas,2012-06-01,3,8,3,8,11
APOLO,atencion odontologica,consultas nuevas de 60 anos y mas,2012-06-01,5,7,5,7,12
ARANI,atencion odontologica,consultas nuevas de 60 anos y mas,2012-06-01,12,0,12,0,12
ARBIETO,atencion odontologica,consultas nuevas de 60 anos y mas,2012-06-01,4,2,4,2,6
ARQUE,atencion odontologica,consultas nuevas de 60 anos y mas,2012-06-01,0,11,0,11,11
ASCENCION DE GUARAYOS,atencion odontologica,consultas nuevas de 60 anos y mas,2012-06-01,10,15,10,15,25
ATOCHA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-06-01,6,10,6,10,16
AUCAPATA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-06-01,19,0,19,0,19
AYATA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-06-01,2,3,2,3,5
AYO AYO,atencion odontologica,consultas nuevas de 60 anos y mas,2012-06-01,9,11,9,11,20
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,consultas nuevas de 60 anos y mas,2012-06-01,2,7,2,7,9
BATALLAS,atencion odontologica,consultas nuevas de 60 anos y mas,2012-06-01,36,16,36,16,52
BELEN DE ANDAMARCA,atencion odontologica,consultas nuevas de 60 anos y mas,2012-06-01,4,3,4,3,7
BELEN DE URMIRI,atencion odontologica,consultas nuevas de 60 anos y mas,2012-06-01,2,2,2,2,4
BELLA FLOR,atencion odontologica,consultas nuevas de 60 anos y mas,2012-06-01,2,0,2,0,2
BERMEJO,atencion odontologica,consultas nuevas de 60 anos y mas,2012-06-01,19,26,19,26,45
