municipality,group,variable,month,Pacientes contrareferidos al establecimiento,TOTAL
PALCA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-11-01,1,1
PALOS BLANCOS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-11-01,1,1
PAMPA GRANDE,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-11-01,1,1
PATACAMAYA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-11-01,1,1
PAZÑA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-11-01,1,1
POOPO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-11-01,3,3
PORONGO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-11-01,3,3
PORTACHUELO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-11-01,1,1
POTOSI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-11-01,16,16
PRESTO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-11-01,4,4
PUCARANI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-11-01,1,1
PUERTO GONZALO MORENO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-11-01,1,1
PUERTO PEREZ,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-11-01,1,1
PUERTO QUIJARRO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-11-01,3,3
PUERTO RICO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-11-01,2,2
PUERTO VILLARROEL,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-11-01,10,10
PUNA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-11-01,2,2
PUNATA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-11-01,13,13
QUILLACOLLO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-11-01,27,27
RAQAYPAMPA(ETA),refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-11-01,1,1
RAVELO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-11-01,8,8
RIBERALTA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-11-01,24,24
ROBORE,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-11-01,1,1
RURRENABAQUE,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-11-01,7,7
SACABA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-11-01,27,27
SAIPINA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-11-01,4,4
SALINAS DE GARCI MENDOZA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-11-01,2,2
SAN CARLOS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-11-01,35,35
SAN IGNACIO DE VELASCO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-11-01,1,1
SAN JUAN DE YAPACANI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-11-01,1,1
SAN JULIAN,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-11-01,3,3
SAN LORENZO(PND),refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-11-01,3,3
SAN LORENZO(TJA),refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-11-01,4,4
SAN LUCAS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-11-01,21,21
SAN MIGUEL DE VELASCO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-11-01,11,11
SAN PEDRO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-11-01,6,6
SAN PEDRO DE BUENA VISTA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-11-01,1,1
SAN PEDRO DE MACHA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-11-01,1,1
SAN PEDRO DE TIQUINA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-11-01,2,2
SAN RAFAEL,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-11-01,1,1
SANTA CRUZ DE LA SIERRA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-11-01,1645,1645
SHINAOTA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-11-01,13,13
SIPE SIPE,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-11-01,1,1
SORACACHI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-11-01,1,1
SORATA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-11-01,1,1
SUCRE,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-11-01,473,473
TARABUCO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-11-01,5,5
TARIJA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-11-01,72,72
TARVITA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-11-01,4,4
TIAHUANACU,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-11-01,1,1
TIPUANI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-11-01,1,1
TOLEDO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-11-01,1,1
TOMINA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-11-01,8,8
TRINIDAD,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-11-01,526,526
TUPIZA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-11-01,57,57
VALLEGRANDE,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-11-01,3,3
VIACHA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-11-01,9,9
VILA VILA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-11-01,2,2
VILLA CHARCAS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-11-01,2,2
VILLA MONTES,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-11-01,14,14
VILLA NUEVA (LOMA ALTA),refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-11-01,1,1
VILLA SERRANO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-11-01,15,15
VILLA TUNARI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-11-01,1,1
VILLA VACA GUZMAN (MUYUPAMPA),refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-11-01,4,4
VILLAZON,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-11-01,9,9
VINTO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-11-01,1,1
WARNES,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-11-01,252,252
YACUIBA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-11-01,17,17
YAMPARAEZ,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-11-01,3,3
YANACACHI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-11-01,1,1
YAPACANI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-11-01,1,1
YUNCHARA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-11-01,2,2
ZUDAÑEZ,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-11-01,2,2
AIQUILE,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-12-01,2,2
ALCALA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-12-01,3,3
ANTEQUERA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-12-01,1,1
ASCENCION DE GUARAYOS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-12-01,17,17
ATOCHA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-12-01,6,6
BERMEJO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-12-01,56,56
BETANZOS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-12-01,6,6
BOYUIBE,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-12-01,1,1
BUENA VISTA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-12-01,8,8
"CAIZA ""D""",refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-12-01,6,6
CAJUATA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-12-01,1,1
CALAMARCA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-12-01,1,1
CAMATAQUI (C. VILLA ABECIA),refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-12-01,8,8
CAMIRI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-12-01,92,92
CARACOLLO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-12-01,6,6
CARAPARI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-12-01,2,2
CARMEN RIVERO TORREZ,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-12-01,1,1
CHALLAPATA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-12-01,8,8
CHARAGUA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-12-01,6,6
CKOCHAS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-12-01,1,1
COBIJA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-12-01,57,57
COCHABAMBA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-12-01,612,612
COLCAPIRHUA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-12-01,1,1
CONCEPCION,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-12-01,1,1
CORIPATA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-12-01,8,8
COROICO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-12-01,4,4
COTAGAITA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-12-01,4,4
COTOCA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-12-01,81,81
CUEVO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-12-01,2,2
EL ALTO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-12-01,280,280
EL PUENTE(STC),refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-12-01,3,3
EL PUENTE(TJA),refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-12-01,2,2
EL TORNO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-12-01,40,40
ENTRE RIOS TRJ,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-12-01,1,1
ENTRE RIOS CBBA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-12-01,1,1
FERNANDEZ ALONSO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-12-01,4,4
GENERAL SAAVEDRA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-12-01,7,7
GUAYARAMERIN,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-12-01,147,147
GUTIERREZ,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-12-01,3,3
HUACARETA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-12-01,1,1
HUACAYA (VILLA DE HUACAYA),refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-12-01,3,3
HUANUNI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-12-01,11,11
HUATAJATA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-12-01,1,1
ICLA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-12-01,3,3
INCAHUASI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-12-01,4,4
IXIAMAS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-12-01,2,2
JESUS DE MACHACA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-12-01,2,2
LA ASUNTA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-12-01,2,2
LA GUARDIA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-12-01,15,15
LA PAZ,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-12-01,2267,2267
LAGUNILLAS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-12-01,3,3
LAJA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-12-01,3,3
LAS CARRERAS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-12-01,3,3
MACHACAMARCA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-12-01,3,3
MACHARETI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-12-01,3,3
MAIRANA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-12-01,9,9
MINEROS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-12-01,3,3
MIZQUE,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-12-01,5,5
MOJOCOYA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-12-01,3,3
MONTEAGUDO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-12-01,3,3
MONTERO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-12-01,144,144
OCURI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-12-01,3,3
OKINAWA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-12-01,2,2
ORURO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-12-01,372,372
PADCAYA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-12-01,3,3
PADILLA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-12-01,4,4
PALOS BLANCOS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-12-01,1,1
PAMPA GRANDE,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-12-01,3,3
PATACAMAYA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-12-01,2,2
POOPO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-12-01,5,5
POTOSI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-12-01,9,9
PRESTO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-12-01,4,4
PUERTO GONZALO MORENO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-12-01,2,2
PUERTO RICO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-12-01,1,1
PUERTO VILLARROEL,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-12-01,13,13
PUNA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-12-01,1,1
PUNATA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-12-01,8,8
QUILLACOLLO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-12-01,66,66
QUIRUSILLAS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-12-01,1,1
RAQAYPAMPA(ETA),refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-12-01,2,2
RAVELO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-12-01,4,4
RIBERALTA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-12-01,22,22
ROBORE,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-12-01,1,1
RURRENABAQUE,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-12-01,5,5
SACABA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-12-01,21,21
SAIPINA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-12-01,5,5
SAMAIPATA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-12-01,1,1
SAN ANDRES,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-12-01,1,1
SAN CARLOS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-12-01,8,8
SAN JAVIER(STC),refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-12-01,1,1
SAN LORENZO(PND),refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-12-01,1,1
SAN LORENZO(TJA),refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-12-01,11,11
SAN LUCAS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-12-01,17,17
SAN MIGUEL DE VELASCO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-12-01,2,2
SAN PEDRO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-12-01,4,4
SAN PEDRO DE MACHA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-12-01,3,3
SANTA CRUZ DE LA SIERRA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-12-01,1087,1087
SANTA ROSA DEL SARA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-12-01,5,5
SANTIAGO DE HUARI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-12-01,1,1
SENA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-12-01,1,1
SHINAOTA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-12-01,8,8
SICAYA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-12-01,1,1
SOPACHUY,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-12-01,1,1
SUCRE,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-12-01,71,71
TARABUCO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-12-01,6,6
TARIJA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-12-01,64,64
TARVITA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-12-01,1,1
TIAHUANACU,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-12-01,2,2
TINGUIPAYA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-12-01,1,1
TIPUANI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-12-01,1,1
TOMINA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-12-01,8,8
TORO TORO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-12-01,1,1
TRINIDAD,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-12-01,1306,1306
TUPIZA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-12-01,73,73
URUBICHA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-12-01,2,2
VALLEGRANDE,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-12-01,1,1
VIACHA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-12-01,9,9
VILLA CHARCAS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-12-01,1,1
VILLA MONTES,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-12-01,12,12
VILLA SERRANO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-12-01,2,2
VILLA TUNARI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-12-01,1,1
VILLA VACA GUZMAN (MUYUPAMPA),refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-12-01,8,8
VILLAZON,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-12-01,5,5
VINTO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-12-01,1,1
WARNES,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-12-01,117,117
YACUIBA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-12-01,20,20
YAMPARAEZ,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-12-01,1,1
YAPACANI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-12-01,2,2
ZUDAÑEZ,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2023-12-01,1,1
