municipality,group,variable,month,Vacunaciones SRP fuera de servicio,TOTAL
ZUDAÑEZ,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2007-03-01,8,8
ACACIO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2007-04-01,7,7
ACHACACHI,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2007-04-01,52,52
ACHOCALLA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2007-04-01,23,23
AIQUILE,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2007-04-01,32,32
ALALAY,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2007-04-01,9,9
ALCALA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2007-04-01,2,2
ANCORAIMES,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2007-04-01,25,25
ANDAMARCA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2007-04-01,4,4
ANZALDO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2007-04-01,8,8
APOLO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2007-04-01,34,34
ARAMPAMPA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2007-04-01,17,17
ARANI,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2007-04-01,5,5
ARBIETO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2007-04-01,11,11
ARQUE,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2007-04-01,19,19
ASCENCION DE GUARAYOS,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2007-04-01,14,14
ATOCHA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2007-04-01,16,16
AUCAPATA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2007-04-01,10,10
AYATA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2007-04-01,25,25
AYO AYO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2007-04-01,6,6
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2007-04-01,16,16
AZURDUY,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2007-04-01,19,19
BATALLAS,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2007-04-01,7,7
BAURES,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2007-04-01,6,6
BELEN DE ANDAMARCA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2007-04-01,6,6
BELEN DE URMIRI,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2007-04-01,1,1
BELLA FLOR,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2007-04-01,11,11
BERMEJO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2007-04-01,13,13
BETANZOS,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2007-04-01,62,62
BOLIVAR,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2007-04-01,10,10
BOLPEBRA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2007-04-01,5,5
BOYUIBE,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2007-04-01,5,5
BUENA VISTA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2007-04-01,20,20
CABEZAS,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2007-04-01,142,142
CAIROMA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2007-04-01,20,20
"CAIZA ""D""",vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2007-04-01,17,17
CAJUATA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2007-04-01,4,4
CALACOTO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2007-04-01,7,7
CALAMARCA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2007-04-01,9,9
CAMARGO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2007-04-01,20,20
CAMATAQUI (C. VILLA ABECIA),vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2007-04-01,4,4
CAMIRI,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2007-04-01,15,15
CAPINOTA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2007-04-01,53,53
CAQUIAVIRI,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2007-04-01,14,14
CARACOLLO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2007-04-01,22,22
CARANAVI,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2007-04-01,55,55
CARANGAS,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2007-04-01,1,1
CARAPARI,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2007-04-01,12,12
CARMEN RIVERO TORREZ,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2007-04-01,6,6
CATACORA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2007-04-01,1,1
CHACARILLA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2007-04-01,5,5
CHALLAPATA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2007-04-01,40,40
CHAQUI,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2007-04-01,8,8
CHARAGUA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2007-04-01,19,19
CHARAÑA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2007-04-01,8,8
CHAYANTA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2007-04-01,11,11
CHIMORE,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2007-04-01,19,19
CHIPAYA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2007-04-01,1,1
CHULUMANI (V. DE LA LIBERTAD),vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2007-04-01,30,30
CHUMA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2007-04-01,8,8
CLIZA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2007-04-01,1,1
COBIJA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2007-04-01,2,2
COCHABAMBA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2007-04-01,211,211
"COLCHA ""K""",vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2007-04-01,7,7
COLLANA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2007-04-01,1,1
COLOMI,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2007-04-01,22,22
COLQUECHACA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2007-04-01,92,92
COLQUENCHA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2007-04-01,6,6
COLQUIRI,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2007-04-01,27,27
COMANCHE,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2007-04-01,4,4
COMARAPA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2007-04-01,13,13
COMBAYA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2007-04-01,5,5
CONCEPCION,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2007-04-01,7,7
COPACABANA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2007-04-01,15,15
CORIPATA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2007-04-01,26,26
CORO CORO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2007-04-01,10,10
COROICO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2007-04-01,37,37
CORQUE,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2007-04-01,5,5
COTAGAITA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2007-04-01,61,61
COTOCA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2007-04-01,20,20
CUATRO CAÑADAS,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2007-04-01,28,28
CUEVO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2007-04-01,5,5
CULPINA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2007-04-01,21,21
CURAHUARA DE CARANGAS,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2007-04-01,1,1
CURVA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2007-04-01,7,7
EL ALTO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2007-04-01,98,98
EL CHORO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2007-04-01,5,5
EL PUENTE(STC),vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2007-04-01,20,20
EL PUENTE(TJA),vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2007-04-01,6,6
EL TORNO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2007-04-01,18,18
EL VILLAR,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2007-04-01,3,3
ENTRE RIOS,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2007-04-01,29,29
ENTRE RIOS,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2007-04-01,14,14
ESCARA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2007-04-01,1,1
ESMERALDA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2007-04-01,2,2
EUCALIPTUS,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2007-04-01,2,2
EXALTACION,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2007-04-01,4,4
FERNANDEZ ALONSO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2007-04-01,12,12
FILADELFIA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2007-04-01,1,1
GENERAL SAAVEDRA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2007-04-01,2,2
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2007-04-01,13,13
GUANAY,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2007-04-01,17,17
GUAQUI,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2007-04-01,4,4
GUAYARAMERIN,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2007-04-01,25,25
GUTIERREZ,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2007-04-01,20,20
HUACARETA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2007-04-01,11,11
HUACAYA (VILLA DE HUACAYA),vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2007-04-01,3,3
HUACHACALLA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2007-04-01,1,1
HUANUNI,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2007-04-01,7,7
HUAYLLAMARCA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2007-04-01,1,1
ICHOCA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2007-04-01,9,9
ICLA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2007-04-01,4,4
INCAHUASI,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2007-04-01,52,52
INQUISIVI,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2007-04-01,41,41
IRUPANA (VILLA DE LANZA),vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2007-04-01,25,25
IXIAMAS,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2007-04-01,19,19
JESUS DE MACHACA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2007-04-01,12,12
LA ASUNTA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2007-04-01,30,30
LA GUARDIA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2007-04-01,7,7
LA PAZ,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2007-04-01,121,121
LAGUNILLAS,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2007-04-01,10,10
LAJA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2007-04-01,27,27
LAS CARRERAS,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2007-04-01,6,6
LICOMA PAMPA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2007-04-01,2,2
LLALLAGUA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2007-04-01,49,49
LLICA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2007-04-01,2,2
LORETO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2007-04-01,1,1
LURIBAY,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2007-04-01,18,18
MACHARETI,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2007-04-01,15,15
MAGDALENA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2007-04-01,4,4
MAIRANA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2007-04-01,5,5
MALLA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2007-04-01,3,3
MAPIRI,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2007-04-01,22,22
MECAPACA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2007-04-01,12,12
MIZQUE,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2007-04-01,42,42
MOCOMOCO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2007-04-01,17,17
MOJINETE,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2007-04-01,2,2
MOJOCOYA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2007-04-01,8,8
MONTEAGUDO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2007-04-01,11,11
MONTERO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2007-04-01,16,16
MOROCHATA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2007-04-01,44,44
NACEBE (SANTA ROSA DEL ABUNA),vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2007-04-01,3,3
NAZACARA DE PACAJES,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2007-04-01,2,2
NUEVO MANOA (NUEVA ESPERANZA),vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2007-04-01,2,2
OCURI,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2007-04-01,39,39
OKINAWA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2007-04-01,3,3
OMEREQUE,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2007-04-01,15,15
ORURO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2007-04-01,7,7
PADCAYA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2007-04-01,14,14
PADILLA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2007-04-01,6,6
PAILON,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2007-04-01,64,64
PALCA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2007-04-01,15,15
PALOS BLANCOS,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2007-04-01,21,21
PAMPA AULLAGAS,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2007-04-01,2,2
PAMPA GRANDE,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2007-04-01,4,4
PAPEL PAMPA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2007-04-01,2,2
PASORAPA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2007-04-01,5,5
PATACAMAYA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2007-04-01,8,8
PAZÑA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2007-04-01,10,10
PELECHUCO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2007-04-01,12,12
POCOATA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2007-04-01,45,45
POCONA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2007-04-01,22,22
POJO (CBBA),vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2007-04-01,20,20
POOPO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2007-04-01,4,4
PORCO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2007-04-01,4,4
POROMA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2007-04-01,32,32
PORONGO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2007-04-01,15,15
PORTACHUELO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2007-04-01,10,10
PORVENIR,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2007-04-01,4,4
POTOSI,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2007-04-01,51,51
PRESTO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2007-04-01,15,15
PUCARA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2007-04-01,2,2
PUCARANI,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2007-04-01,18,18
PUERTO ACOSTA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2007-04-01,22,22
PUERTO CARABUCO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2007-04-01,22,22
PUERTO GONZALO MORENO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2007-04-01,16,16
PUERTO PEREZ,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2007-04-01,9,9
PUERTO QUIJARRO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2007-04-01,17,17
PUERTO RICO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2007-04-01,12,12
PUERTO SILES,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2007-04-01,1,1
PUERTO SUAREZ,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2007-04-01,1,1
PUERTO VILLARROEL,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2007-04-01,46,46
PUNA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2007-04-01,54,54
PUNATA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2007-04-01,30,30
QUIABAYA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2007-04-01,11,11
QUILLACOLLO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2007-04-01,25,25
QUIME,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2007-04-01,10,10
QUIRUSILLAS,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2007-04-01,3,3
RAVELO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp fuera de servicio,2007-04-01,41,41
