municipality,group,variable,month,N°de visitas familiares planificadas,TOTAL
CARAPARI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-05-01,8,8
CARIPUYO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-05-01,77,77
CARMEN RIVERO TORREZ,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-05-01,10,10
CATACORA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-05-01,8,8
CHALLAPATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-05-01,473,473
CHAQUI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-05-01,143,143
CHARAGUA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-05-01,44,44
CHAYANTA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-05-01,53,53
CHIMORE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-05-01,137,137
CHIPAYA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-05-01,4,4
CHUA COCANI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-05-01,1,1
CHUMA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-05-01,5,5
CHUQUIHUTA AYLLU JUCUMANI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-05-01,78,78
CKOCHAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-05-01,82,82
CLIZA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-05-01,13,13
COBIJA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-05-01,662,662
COCAPATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-05-01,22,22
COCHABAMBA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-05-01,62,62
COLCAPIRHUA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-05-01,10,10
"COLCHA ""K""",actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-05-01,25,25
COLLANA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-05-01,12,12
COLQUECHACA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-05-01,81,81
COLQUIRI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-05-01,30,30
COMARAPA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-05-01,122,122
CONCEPCION,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-05-01,127,127
COROICO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-05-01,16,16
CORQUE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-05-01,39,39
COTAGAITA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-05-01,262,262
COTOCA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-05-01,117,117
CUATRO CAÑADAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-05-01,69,69
CUCHUMUELA (V. G. VILLARROEL),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-05-01,106,106
CUEVO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-05-01,187,187
CULPINA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-05-01,567,567
CURAHUARA DE CARANGAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-05-01,105,105
CURVA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-05-01,10,10
DESAGUADERO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-05-01,15,15
EL ALTO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-05-01,6609,6609
EL CHORO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-05-01,50,50
EL PUENTE(STC),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-05-01,31,31
EL PUENTE(TJA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-05-01,152,152
EL TORNO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-05-01,568,568
EL VILLAR,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-05-01,238,238
ENTRE RIOS TRJ,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-05-01,128,128
ESCOMA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-05-01,18,18
ESMERALDA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-05-01,50,50
EUCALIPTUS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-05-01,20,20
FERNANDEZ ALONSO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-05-01,106,106
FILADELFIA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-05-01,52,52
GENERAL SAAVEDRA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-05-01,21,21
GRAL. J.J. PEREZ (CHARAZANI),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-05-01,2,2
GUANAY,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-05-01,15,15
GUAQUI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-05-01,46,46
GUAYARAMERIN,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-05-01,120,120
GUTIERREZ,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-05-01,88,88
HUACARETA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-05-01,164,164
HUACAYA (VILLA DE HUACAYA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-05-01,87,87
HUANUNI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-05-01,68,68
HUAYLLAMARCA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-05-01,65,65
HUMANATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-05-01,5,5
ICLA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-05-01,231,231
INCAHUASI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-05-01,295,295
IRUPANA (VILLA DE LANZA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-05-01,1,1
IXIAMAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-05-01,60,60
JESUS DE MACHACA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-05-01,50,50
LA ASUNTA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-05-01,6,6
LA GUARDIA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-05-01,20,20
LA PAZ,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-05-01,104,104
LAGUNILLAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-05-01,31,31
LAJA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-05-01,22,22
LAS CARRERAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-05-01,134,134
LLALLAGUA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-05-01,380,380
LORETO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-05-01,26,26
MACHARETI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-05-01,348,348
MAIRANA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-05-01,9,9
MALLA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-05-01,5,5
MECAPACA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-05-01,11,11
MINEROS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-05-01,121,121
MIZQUE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-05-01,122,122
MOCOMOCO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-05-01,55,55
MOJOCOYA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-05-01,115,115
MONTEAGUDO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-05-01,541,541
MONTERO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-05-01,518,518
MOROCHATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-05-01,18,18
NACEBE (SANTA ROSA DEL ABUNA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-05-01,85,85
OCURI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-05-01,7,7
OMEREQUE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-05-01,210,210
ORURO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-05-01,2135,2135
PADCAYA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-05-01,239,239
PADILLA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-05-01,112,112
PAILON,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-05-01,174,174
PALCA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-05-01,24,24
PAMPA AULLAGAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-05-01,10,10
PAMPA GRANDE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-05-01,74,74
PAPEL PAMPA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-05-01,190,190
PASORAPA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-05-01,15,15
PAZÑA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-05-01,50,50
POCOATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-05-01,163,163
POCONA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-05-01,34,34
POJO (CBBA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-05-01,82,82
POOPO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-05-01,108,108
POROMA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-05-01,227,227
PORONGO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-05-01,83,83
PORVENIR,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-05-01,90,90
POTOSI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-05-01,2534,2534
PRESTO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-05-01,151,151
PUCARANI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-05-01,60,60
PUERTO ACOSTA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-05-01,5,5
PUERTO CARABUCO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-05-01,171,171
PUERTO PEREZ,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-05-01,33,33
PUERTO SUAREZ,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-05-01,145,145
PUERTO VILLARROEL,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-05-01,265,265
PUNA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2016-05-01,202,202
