municipality,group,variable,month,Total 7.1 Sueros,TOTAL
CUCHUMUELA (V. G. VILLARROEL),otras actividades de enfermeria, sueros,2014-04-01,2,2
CUEVO,otras actividades de enfermeria, sueros,2014-04-01,6,6
CULPINA,otras actividades de enfermeria, sueros,2014-04-01,62,62
CURAHUARA DE CARANGAS,otras actividades de enfermeria, sueros,2014-04-01,3,3
DESAGUADERO,otras actividades de enfermeria, sueros,2014-04-01,1,1
EL ALTO,otras actividades de enfermeria, sueros,2014-04-01,8726,8726
EL CHORO,otras actividades de enfermeria, sueros,2014-04-01,6,6
EL PUENTE(STC),otras actividades de enfermeria, sueros,2014-04-01,55,55
EL PUENTE(TJA),otras actividades de enfermeria, sueros,2014-04-01,53,53
EL TORNO,otras actividades de enfermeria, sueros,2014-04-01,1854,1854
EL VILLAR,otras actividades de enfermeria, sueros,2014-04-01,31,31
ENTRE RIOS TRJ,otras actividades de enfermeria, sueros,2014-04-01,118,118
ENTRE RIOS CBBA,otras actividades de enfermeria, sueros,2014-04-01,11,11
ESCOMA,otras actividades de enfermeria, sueros,2014-04-01,36,36
EUCALIPTUS,otras actividades de enfermeria, sueros,2014-04-01,15,15
EUREKA (SANTOS MERCADO),otras actividades de enfermeria, sueros,2014-04-01,9,9
EXALTACION,otras actividades de enfermeria, sueros,2014-04-01,19,19
FERNANDEZ ALONSO,otras actividades de enfermeria, sueros,2014-04-01,65,65
FILADELFIA,otras actividades de enfermeria, sueros,2014-04-01,35,35
GENERAL SAAVEDRA,otras actividades de enfermeria, sueros,2014-04-01,52,52
GRAL. J.J. PEREZ (CHARAZANI),otras actividades de enfermeria, sueros,2014-04-01,13,13
GUANAY,otras actividades de enfermeria, sueros,2014-04-01,121,121
GUAQUI,otras actividades de enfermeria, sueros,2014-04-01,10,10
GUAYARAMERIN,otras actividades de enfermeria, sueros,2014-04-01,1839,1839
GUTIERREZ,otras actividades de enfermeria, sueros,2014-04-01,72,72
HUACARETA,otras actividades de enfermeria, sueros,2014-04-01,215,215
HUACAYA (VILLA DE HUACAYA),otras actividades de enfermeria, sueros,2014-04-01,10,10
HUACHACALLA,otras actividades de enfermeria, sueros,2014-04-01,4,4
HUANUNI,otras actividades de enfermeria, sueros,2014-04-01,400,400
HUARACAJE,otras actividades de enfermeria, sueros,2014-04-01,23,23
HUARINA,otras actividades de enfermeria, sueros,2014-04-01,6,6
HUATAJATA,otras actividades de enfermeria, sueros,2014-04-01,2,2
HUAYLLAMARCA,otras actividades de enfermeria, sueros,2014-04-01,8,8
HUMANATA,otras actividades de enfermeria, sueros,2014-04-01,2,2
ICHOCA,otras actividades de enfermeria, sueros,2014-04-01,17,17
ICLA,otras actividades de enfermeria, sueros,2014-04-01,40,40
INCAHUASI,otras actividades de enfermeria, sueros,2014-04-01,52,52
INGAVI (HUMAITA),otras actividades de enfermeria, sueros,2014-04-01,3,3
INQUISIVI,otras actividades de enfermeria, sueros,2014-04-01,12,12
IRUPANA (VILLA DE LANZA),otras actividades de enfermeria, sueros,2014-04-01,50,50
IXIAMAS,otras actividades de enfermeria, sueros,2014-04-01,34,34
JESUS DE MACHACA,otras actividades de enfermeria, sueros,2014-04-01,74,74
LA ASUNTA,otras actividades de enfermeria, sueros,2014-04-01,50,50
LA GUARDIA,otras actividades de enfermeria, sueros,2014-04-01,322,322
LA PAZ,otras actividades de enfermeria, sueros,2014-04-01,48793,48793
LA RIVERA,otras actividades de enfermeria, sueros,2014-04-01,1,1
LAGUNILLAS,otras actividades de enfermeria, sueros,2014-04-01,59,59
LAJA,otras actividades de enfermeria, sueros,2014-04-01,16,16
LAS CARRERAS,otras actividades de enfermeria, sueros,2014-04-01,33,33
LICOMA PAMPA,otras actividades de enfermeria, sueros,2014-04-01,2,2
LLALLAGUA,otras actividades de enfermeria, sueros,2014-04-01,411,411
LLICA,otras actividades de enfermeria, sueros,2014-04-01,8,8
LORETO,otras actividades de enfermeria, sueros,2014-04-01,3,3
LURIBAY,otras actividades de enfermeria, sueros,2014-04-01,17,17
MACHACAMARCA,otras actividades de enfermeria, sueros,2014-04-01,9,9
MACHARETI,otras actividades de enfermeria, sueros,2014-04-01,55,55
MAGDALENA,otras actividades de enfermeria, sueros,2014-04-01,313,313
MAIRANA,otras actividades de enfermeria, sueros,2014-04-01,185,185
MALLA,otras actividades de enfermeria, sueros,2014-04-01,11,11
MAPIRI,otras actividades de enfermeria, sueros,2014-04-01,273,273
MECAPACA,otras actividades de enfermeria, sueros,2014-04-01,16,16
MINEROS,otras actividades de enfermeria, sueros,2014-04-01,39,39
MIZQUE,otras actividades de enfermeria, sueros,2014-04-01,102,102
MOCOMOCO,otras actividades de enfermeria, sueros,2014-04-01,8,8
MOJINETE,otras actividades de enfermeria, sueros,2014-04-01,2,2
MOJOCOYA,otras actividades de enfermeria, sueros,2014-04-01,21,21
MONTEAGUDO,otras actividades de enfermeria, sueros,2014-04-01,667,667
MONTERO,otras actividades de enfermeria, sueros,2014-04-01,11804,11804
MORO MORO,otras actividades de enfermeria, sueros,2014-04-01,7,7
MOROCHATA,otras actividades de enfermeria, sueros,2014-04-01,7,7
NACEBE (SANTA ROSA DEL ABUNA),otras actividades de enfermeria, sueros,2014-04-01,15,15
NAZACARA DE PACAJES,otras actividades de enfermeria, sueros,2014-04-01,1,1
NUEVO MANOA (NUEVA ESPERANZA),otras actividades de enfermeria, sueros,2014-04-01,13,13
OCURI,otras actividades de enfermeria, sueros,2014-04-01,31,31
OKINAWA,otras actividades de enfermeria, sueros,2014-04-01,61,61
OMEREQUE,otras actividades de enfermeria, sueros,2014-04-01,49,49
ORURO,otras actividades de enfermeria, sueros,2014-04-01,14076,14076
PADCAYA,otras actividades de enfermeria, sueros,2014-04-01,127,127
PADILLA,otras actividades de enfermeria, sueros,2014-04-01,595,595
PAILON,otras actividades de enfermeria, sueros,2014-04-01,325,325
PALCA,otras actividades de enfermeria, sueros,2014-04-01,19,19
PALOS BLANCOS,otras actividades de enfermeria, sueros,2014-04-01,141,141
PAMPA AULLAGAS,otras actividades de enfermeria, sueros,2014-04-01,1,1
PAMPA GRANDE,otras actividades de enfermeria, sueros,2014-04-01,41,41
PAPEL PAMPA,otras actividades de enfermeria, sueros,2014-04-01,8,8
PASORAPA,otras actividades de enfermeria, sueros,2014-04-01,13,13
PATACAMAYA,otras actividades de enfermeria, sueros,2014-04-01,39,39
PAZÑA,otras actividades de enfermeria, sueros,2014-04-01,11,11
PELECHUCO,otras actividades de enfermeria, sueros,2014-04-01,7,7
POCOATA,otras actividades de enfermeria, sueros,2014-04-01,17,17
POCONA,otras actividades de enfermeria, sueros,2014-04-01,20,20
POJO (CBBA),otras actividades de enfermeria, sueros,2014-04-01,25,25
POOPO,otras actividades de enfermeria, sueros,2014-04-01,4,4
PORCO,otras actividades de enfermeria, sueros,2014-04-01,12,12
POROMA,otras actividades de enfermeria, sueros,2014-04-01,75,75
PORONGO,otras actividades de enfermeria, sueros,2014-04-01,17,17
PORTACHUELO,otras actividades de enfermeria, sueros,2014-04-01,895,895
PORVENIR,otras actividades de enfermeria, sueros,2014-04-01,99,99
POSTRER VALLE,otras actividades de enfermeria, sueros,2014-04-01,4,4
POTOSI,otras actividades de enfermeria, sueros,2014-04-01,9066,9066
PRESTO,otras actividades de enfermeria, sueros,2014-04-01,41,41
PUCARA,otras actividades de enfermeria, sueros,2014-04-01,10,10
PUCARANI,otras actividades de enfermeria, sueros,2014-04-01,24,24
PUERTO ACOSTA,otras actividades de enfermeria, sueros,2014-04-01,9,9
PUERTO CARABUCO,otras actividades de enfermeria, sueros,2014-04-01,18,18
PUERTO GONZALO MORENO,otras actividades de enfermeria, sueros,2014-04-01,33,33
PUERTO PEREZ,otras actividades de enfermeria, sueros,2014-04-01,6,6
PUERTO QUIJARRO,otras actividades de enfermeria, sueros,2014-04-01,99,99
PUERTO RICO,otras actividades de enfermeria, sueros,2014-04-01,19,19
PUERTO SILES,otras actividades de enfermeria, sueros,2014-04-01,3,3
PUERTO SUAREZ,otras actividades de enfermeria, sueros,2014-04-01,384,384
PUERTO VILLARROEL,otras actividades de enfermeria, sueros,2014-04-01,200,200
PUNA,otras actividades de enfermeria, sueros,2014-04-01,44,44
PUNATA,otras actividades de enfermeria, sueros,2014-04-01,433,433
QUIABAYA,otras actividades de enfermeria, sueros,2014-04-01,29,29
QUILLACOLLO,otras actividades de enfermeria, sueros,2014-04-01,963,963
QUIME,otras actividades de enfermeria, sueros,2014-04-01,8,8
QUIRUSILLAS,otras actividades de enfermeria, sueros,2014-04-01,12,12
RAVELO,otras actividades de enfermeria, sueros,2014-04-01,37,37
REYES,otras actividades de enfermeria, sueros,2014-04-01,109,109
RIBERALTA,otras actividades de enfermeria, sueros,2014-04-01,3371,3371
ROBORE,otras actividades de enfermeria, sueros,2014-04-01,228,228
RURRENABAQUE,otras actividades de enfermeria, sueros,2014-04-01,113,113
SABAYA,otras actividades de enfermeria, sueros,2014-04-01,17,17
SACABA,otras actividades de enfermeria, sueros,2014-04-01,1402,1402
SACABAMBA,otras actividades de enfermeria, sueros,2014-04-01,19,19
SACACA,otras actividades de enfermeria, sueros,2014-04-01,22,22
SAIPINA,otras actividades de enfermeria, sueros,2014-04-01,26,26
SALINAS DE GARCI MENDOZA,otras actividades de enfermeria, sueros,2014-04-01,26,26
SAMAIPATA,otras actividades de enfermeria, sueros,2014-04-01,80,80
SAN AGUSTIN,otras actividades de enfermeria, sueros,2014-04-01,5,5
SAN ANDRES,otras actividades de enfermeria, sueros,2014-04-01,33,33
SAN ANDRES DE MACHACA,otras actividades de enfermeria, sueros,2014-04-01,5,5
SAN ANTONIO DE ESMORUCO,otras actividades de enfermeria, sueros,2014-04-01,6,6
SAN ANTONIO DE LOMERIO,otras actividades de enfermeria, sueros,2014-04-01,19,19
SAN BENITO,otras actividades de enfermeria, sueros,2014-04-01,22,22
SAN BORJA,otras actividades de enfermeria, sueros,2014-04-01,92,92
SAN BUENA VENTURA,otras actividades de enfermeria, sueros,2014-04-01,83,83
SAN CARLOS,otras actividades de enfermeria, sueros,2014-04-01,394,394
SAN IGNACIO,otras actividades de enfermeria, sueros,2014-04-01,286,286
SAN IGNACIO DE VELASCO,otras actividades de enfermeria, sueros,2014-04-01,1419,1419
SAN JAVIER(BNI),otras actividades de enfermeria, sueros,2014-04-01,22,22
SAN JAVIER(STC),otras actividades de enfermeria, sueros,2014-04-01,5,5
SAN JOAQUIN,otras actividades de enfermeria, sueros,2014-04-01,43,43
SAN JOSE DE CHIQUITOS,otras actividades de enfermeria, sueros,2014-04-01,212,212
SAN JUAN DE YAPACANI,otras actividades de enfermeria, sueros,2014-04-01,81,81
SAN JULIAN,otras actividades de enfermeria, sueros,2014-04-01,213,213
SAN LORENZO(PND),otras actividades de enfermeria, sueros,2014-04-01,19,19
SAN LORENZO(TJA),otras actividades de enfermeria, sueros,2014-04-01,58,58
SAN LUCAS,otras actividades de enfermeria, sueros,2014-04-01,170,170
SAN MATIAS,otras actividades de enfermeria, sueros,2014-04-01,165,165
SAN MIGUEL DE VELASCO,otras actividades de enfermeria, sueros,2014-04-01,32,32
SAN PABLO DE LIPEZ,otras actividades de enfermeria, sueros,2014-04-01,6,6
SAN PEDRO,otras actividades de enfermeria, sueros,2014-04-01,48,48
SAN PEDRO DE BUENA VISTA,otras actividades de enfermeria, sueros,2014-04-01,57,57
SAN PEDRO DE CURAHUARA,otras actividades de enfermeria, sueros,2014-04-01,5,5
SAN PEDRO DE QUEMES,otras actividades de enfermeria, sueros,2014-04-01,4,4
SAN PEDRO DE TIQUINA,otras actividades de enfermeria, sueros,2014-04-01,19,19
SAN PEDRO(PND),otras actividades de enfermeria, sueros,2014-04-01,9,9
SAN RAFAEL,otras actividades de enfermeria, sueros,2014-04-01,57,57
SAN RAMON BENI,otras actividades de enfermeria, sueros,2014-04-01,183,183
SAN RAMON SCZ,otras actividades de enfermeria, sueros,2014-04-01,91,91
SANTA ANA,otras actividades de enfermeria, sueros,2014-04-01,397,397
SANTA CRUZ DE LA SIERRA,otras actividades de enfermeria, sueros,2014-04-01,33255,33255
SANTA ROSA,otras actividades de enfermeria, sueros,2014-04-01,111,111
SANTA ROSA DEL SARA,otras actividades de enfermeria, sueros,2014-04-01,77,77
SANTIAGO DE CALLAPA,otras actividades de enfermeria, sueros,2014-04-01,7,7
SANTIAGO DE HUARI,otras actividades de enfermeria, sueros,2014-04-01,67,67
SANTIAGO DE HUATA,otras actividades de enfermeria, sueros,2014-04-01,4,4
SANTIAGO DE MACHACA,otras actividades de enfermeria, sueros,2014-04-01,7,7
SANTIVAÑES,otras actividades de enfermeria, sueros,2014-04-01,14,14
SANTUARIO DE QUILLACAS,otras actividades de enfermeria, sueros,2014-04-01,7,7
SAPAHAQUI,otras actividades de enfermeria, sueros,2014-04-01,12,12
SENA,otras actividades de enfermeria, sueros,2014-04-01,418,418
SHINAOTA,otras actividades de enfermeria, sueros,2014-04-01,269,269
SICA SICA (VILLA AROMA),otras actividades de enfermeria, sueros,2014-04-01,20,20
SICAYA,otras actividades de enfermeria, sueros,2014-04-01,4,4
SIPE SIPE,otras actividades de enfermeria, sueros,2014-04-01,40,40
SOPACHUY,otras actividades de enfermeria, sueros,2014-04-01,369,369
SORACACHI,otras actividades de enfermeria, sueros,2014-04-01,10,10
SORATA,otras actividades de enfermeria, sueros,2014-04-01,1,1
SUCRE,otras actividades de enfermeria, sueros,2014-04-01,14738,14738
TACACOMA,otras actividades de enfermeria, sueros,2014-04-01,21,21
TACOBAMBA,otras actividades de enfermeria, sueros,2014-04-01,37,37
TACOPAYA,otras actividades de enfermeria, sueros,2014-04-01,21,21
TAHUA,otras actividades de enfermeria, sueros,2014-04-01,6,6
TAPACARI,otras actividades de enfermeria, sueros,2014-04-01,28,28
TARABUCO,otras actividades de enfermeria, sueros,2014-04-01,143,143
TARACO,otras actividades de enfermeria, sueros,2014-04-01,5,5
TARATA,otras actividades de enfermeria, sueros,2014-04-01,10,10
TARIJA,otras actividades de enfermeria, sueros,2014-04-01,29649,29649
TARVITA,otras actividades de enfermeria, sueros,2014-04-01,64,64
TEOPONTE,otras actividades de enfermeria, sueros,2014-04-01,8,8
TIAWANACU,otras actividades de enfermeria, sueros,2014-04-01,32,32
TINGUIPAYA,otras actividades de enfermeria, sueros,2014-04-01,12,12
TIPUANI,otras actividades de enfermeria, sueros,2014-04-01,110,110
TIQUIPAYA,otras actividades de enfermeria, sueros,2014-04-01,25,25
TIRAQUE (CBBA),otras actividades de enfermeria, sueros,2014-04-01,27,27
TITO YUPANQUI (PARQUIPUJIO),otras actividades de enfermeria, sueros,2014-04-01,26,26
TOCO,otras actividades de enfermeria, sueros,2014-04-01,14,14
TODOS SANTOS,otras actividades de enfermeria, sueros,2014-04-01,1,1
TOLATA,otras actividades de enfermeria, sueros,2014-04-01,14,14
TOLEDO,otras actividades de enfermeria, sueros,2014-04-01,6,6
TOMAVE,otras actividades de enfermeria, sueros,2014-04-01,48,48
TOMINA,otras actividades de enfermeria, sueros,2014-04-01,68,68
TORO TORO,otras actividades de enfermeria, sueros,2014-04-01,29,29
TOTORA(CBBA),otras actividades de enfermeria, sueros,2014-04-01,102,102
TOTORA(ORR),otras actividades de enfermeria, sueros,2014-04-01,19,19
TRIGAL,otras actividades de enfermeria, sueros,2014-04-01,14,14
TRINIDAD,otras actividades de enfermeria, sueros,2014-04-01,7985,7985
TUPIZA,otras actividades de enfermeria, sueros,2014-04-01,1400,1400
TURCO,otras actividades de enfermeria, sueros,2014-04-01,5,5
UMALA,otras actividades de enfermeria, sueros,2014-04-01,5,5
UNCIA,otras actividades de enfermeria, sueros,2014-04-01,20,20
URIONDO (A. CONCEPCION),otras actividades de enfermeria, sueros,2014-04-01,51,51
URUBICHA,otras actividades de enfermeria, sueros,2014-04-01,44,44
UYUNI,otras actividades de enfermeria, sueros,2014-04-01,799,799
VACAS,otras actividades de enfermeria, sueros,2014-04-01,18,18
VALLEGRANDE,otras actividades de enfermeria, sueros,2014-04-01,559,559
VIACHA,otras actividades de enfermeria, sueros,2014-04-01,2790,2790
VILA VILA,otras actividades de enfermeria, sueros,2014-04-01,3,3
VILLA CHARCAS,otras actividades de enfermeria, sueros,2014-04-01,44,44
VILLA MONTES,otras actividades de enfermeria, sueros,2014-04-01,1700,1700
VILLA NUEVA (LOMA ALTA),otras actividades de enfermeria, sueros,2014-04-01,8,8
VILLA RIVERO,otras actividades de enfermeria, sueros,2014-04-01,24,24
VILLA SERRANO,otras actividades de enfermeria, sueros,2014-04-01,72,72
VILLA TUNARI,otras actividades de enfermeria, sueros,2014-04-01,366,366
VILLA VACA GUZMAN (MUYUPAMPA),otras actividades de enfermeria, sueros,2014-04-01,56,56
VILLAZON,otras actividades de enfermeria, sueros,2014-04-01,833,833
VINTO,otras actividades de enfermeria, sueros,2014-04-01,144,144
VITICHI,otras actividades de enfermeria, sueros,2014-04-01,28,28
WALDO BALLIVIAN,otras actividades de enfermeria, sueros,2014-04-01,1,1
WARNES,otras actividades de enfermeria, sueros,2014-04-01,326,326
YACO,otras actividades de enfermeria, sueros,2014-04-01,13,13
YACUIBA,otras actividades de enfermeria, sueros,2014-04-01,3331,3331
YAMPARAEZ,otras actividades de enfermeria, sueros,2014-04-01,29,29
YANACACHI,otras actividades de enfermeria, sueros,2014-04-01,9,9
YAPACANI,otras actividades de enfermeria, sueros,2014-04-01,576,576
YOCALLA,otras actividades de enfermeria, sueros,2014-04-01,6,6
YOTALA,otras actividades de enfermeria, sueros,2014-04-01,30,30
YUNCHARA,otras actividades de enfermeria, sueros,2014-04-01,29,29
ZUDAÑEZ,otras actividades de enfermeria, sueros,2014-04-01,177,177
ACACIO,otras actividades de enfermeria, sueros,2014-05-01,20,20
ACHACACHI,otras actividades de enfermeria, sueros,2014-05-01,158,158
ACHOCALLA,otras actividades de enfermeria, sueros,2014-05-01,1,1
AIQUILE,otras actividades de enfermeria, sueros,2014-05-01,140,140
ALALAY,otras actividades de enfermeria, sueros,2014-05-01,3,3
ALCALA,otras actividades de enfermeria, sueros,2014-05-01,8,8
ALTO BENI,otras actividades de enfermeria, sueros,2014-05-01,3,3
ANCORAIMES,otras actividades de enfermeria, sueros,2014-05-01,15,15
ANDAMARCA,otras actividades de enfermeria, sueros,2014-05-01,17,17
ANZALDO,otras actividades de enfermeria, sueros,2014-05-01,49,49
APOLO,otras actividades de enfermeria, sueros,2014-05-01,41,41
ARAMPAMPA,otras actividades de enfermeria, sueros,2014-05-01,20,20
ARANI,otras actividades de enfermeria, sueros,2014-05-01,6,6
ARBIETO,otras actividades de enfermeria, sueros,2014-05-01,3,3
ARQUE,otras actividades de enfermeria, sueros,2014-05-01,21,21
ASCENCION DE GUARAYOS,otras actividades de enfermeria, sueros,2014-05-01,560,560
ATOCHA,otras actividades de enfermeria, sueros,2014-05-01,475,475
AUCAPATA,otras actividades de enfermeria, sueros,2014-05-01,7,7
AYATA,otras actividades de enfermeria, sueros,2014-05-01,21,21
AYO AYO,otras actividades de enfermeria, sueros,2014-05-01,2,2
AYOPAYA (V. DE INDEPENDENCIA),otras actividades de enfermeria, sueros,2014-05-01,47,47
AZURDUY,otras actividades de enfermeria, sueros,2014-05-01,50,50
BATALLAS,otras actividades de enfermeria, sueros,2014-05-01,8,8
BAURES,otras actividades de enfermeria, sueros,2014-05-01,75,75
BELEN DE ANDAMARCA,otras actividades de enfermeria, sueros,2014-05-01,4,4
BELEN DE URMIRI,otras actividades de enfermeria, sueros,2014-05-01,1,1
BELLA FLOR,otras actividades de enfermeria, sueros,2014-05-01,26,26
BERMEJO,otras actividades de enfermeria, sueros,2014-05-01,816,816
BETANZOS,otras actividades de enfermeria, sueros,2014-05-01,113,113
