municipality,group,variable,month,Nuevas a partir del 5to mes de embarazo,TOTAL
UMALA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-03-01,4,4
UNCIA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-03-01,76,76
URIONDO (A. CONCEPCION),consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-03-01,4,4
URUBICHA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-03-01,5,5
UYUNI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-03-01,38,38
VACAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-03-01,19,19
VALLEGRANDE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-03-01,8,8
VIACHA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-03-01,52,52
VILA VILA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-03-01,12,12
VILLA MONTES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-03-01,33,33
VILLA RIVERO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-03-01,5,5
VILLA SERRANO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-03-01,12,12
VILLA TUNARI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-03-01,147,147
VILLA VACA GUZMAN (MUYUPAMPA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-03-01,6,6
VILLAZON,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-03-01,26,26
VINTO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-03-01,35,35
VITICHI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-03-01,9,9
WARNES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-03-01,72,72
YACO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-03-01,14,14
YACUIBA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-03-01,124,124
YAMPARAEZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-03-01,8,8
YANACACHI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-03-01,1,1
YAPACANI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-03-01,34,34
YOCALLA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-03-01,3,3
YOTALA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-03-01,6,6
YUNCHARA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-03-01,6,6
ZUDAÑEZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-03-01,14,14
ACACIO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-04-01,7,7
ACHACACHI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-04-01,53,53
ACHOCALLA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-04-01,15,15
AIQUILE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-04-01,55,55
ALALAY,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-04-01,11,11
ANCORAIMES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-04-01,15,15
ANDAMARCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-04-01,4,4
ANTEQUERA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-04-01,2,2
ANZALDO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-04-01,7,7
APOLO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-04-01,24,24
ARAMPAMPA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-04-01,11,11
ARANI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-04-01,13,13
ARBIETO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-04-01,8,8
ARQUE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-04-01,14,14
ASCENCION DE GUARAYOS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-04-01,36,36
ATOCHA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-04-01,13,13
AUCAPATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-04-01,12,12
AYATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-04-01,16,16
AYO AYO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-04-01,6,6
AYOPAYA (V. DE INDEPENDENCIA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-04-01,27,27
AZURDUY,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-04-01,8,8
BATALLAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-04-01,16,16
BELEN DE ANDAMARCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-04-01,3,3
BELEN DE URMIRI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-04-01,2,2
BELLA FLOR,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-04-01,4,4
BERMEJO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-04-01,12,12
BETANZOS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-04-01,51,51
BOLIVAR,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-04-01,11,11
BOLPEBRA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-04-01,4,4
BOYUIBE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-04-01,1,1
BUENA VISTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-04-01,17,17
CABEZAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-04-01,20,20
CAIROMA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-04-01,18,18
"CAIZA ""D""",consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-04-01,6,6
CAJUATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-04-01,3,3
CALACOTO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-04-01,6,6
CALAMARCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-04-01,5,5
CAMARGO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-04-01,19,19
CAMATAQUI (C. VILLA ABECIA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-04-01,1,1
CAMIRI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-04-01,35,35
CAPINOTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-04-01,17,17
CAQUIAVIRI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-04-01,11,11
CARACOLLO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-04-01,13,13
CARANAVI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-04-01,53,53
CARAPARI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-04-01,5,5
CARIPUYO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-04-01,17,17
CARMEN RIVERO TORREZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-04-01,2,2
CATACORA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-04-01,2,2
CHACARILLA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-04-01,1,1
CHALLAPATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-04-01,39,39
CHAQUI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-04-01,9,9
CHARAGUA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-04-01,28,28
CHARAÑA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-04-01,2,2
CHAYANTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-04-01,11,11
CHIMORE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-04-01,22,22
CHIPAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-04-01,2,2
CHOQUE COTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-04-01,1,1
CHULUMANI (V. DE LA LIBERTAD),consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-04-01,14,14
CHUMA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-04-01,8,8
CLIZA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-04-01,19,19
COBIJA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-04-01,34,34
COCHABAMBA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-04-01,970,970
COLCAPIRHUA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-04-01,45,45
"COLCHA ""K""",consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-04-01,17,17
COLLANA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-04-01,1,1
COLOMI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-04-01,30,30
COLPA BELGICA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-04-01,5,5
COLQUECHACA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-04-01,42,42
COLQUENCHA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-04-01,10,10
COLQUIRI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-04-01,12,12
COMANCHE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-04-01,4,4
COMARAPA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-04-01,16,16
COMBAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-04-01,2,2
CONCEPCION,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-04-01,24,24
COPACABANA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-04-01,6,6
CORIPATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-04-01,8,8
CORO CORO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-04-01,7,7
COROICO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-04-01,23,23
CORQUE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-04-01,9,9
COTAGAITA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-04-01,26,26
COTOCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-04-01,61,61
CUATRO CAÑADAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-04-01,13,13
CUCHUMUELA (V. G. VILLARROEL),consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-04-01,1,1
CUEVO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-04-01,2,2
CULPINA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-04-01,7,7
CURVA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-04-01,4,4
DESAGUADERO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-04-01,3,3
EL ALTO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-04-01,1478,1478
EL CHORO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-04-01,7,7
EL PUENTE(STC),consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-04-01,11,11
EL PUENTE(TJA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-04-01,3,3
EL TORNO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-04-01,32,32
EL VILLAR,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-04-01,3,3
ENTRE RIOS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-04-01,16,16
ENTRE RIOS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-04-01,28,28
ESCARA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-04-01,1,1
EUCALIPTUS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-04-01,4,4
EXALTACION,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-04-01,7,7
FERNANDEZ ALONSO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-04-01,4,4
FILADELFIA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-04-01,3,3
GENERAL SAAVEDRA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-04-01,59,59
GRAL. J.J. PEREZ (CHARAZANI),consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-04-01,10,10
GUANAY,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-04-01,10,10
GUAQUI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-04-01,2,2
GUAYARAMERIN,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-04-01,28,28
GUTIERREZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-04-01,13,13
HUACARETA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-04-01,18,18
HUANUNI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-04-01,65,65
HUARACAJE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-04-01,2,2
HUAYLLAMARCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-04-01,2,2
ICHOCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-04-01,5,5
ICLA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-04-01,7,7
INCAHUASI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-04-01,28,28
INGAVI (HUMAITA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-04-01,5,5
INQUISIVI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-04-01,11,11
IRUPANA (VILLA DE LANZA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-04-01,10,10
IXIAMAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-04-01,6,6
JESUS DE MACHACA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-04-01,12,12
LA ASUNTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-04-01,60,60
LA GUARDIA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-04-01,44,44
LA PAZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-04-01,1436,1436
LAGUNILLAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-04-01,2,2
LAJA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-04-01,11,11
LAS CARRERAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-04-01,1,1
LICOMA PAMPA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-04-01,2,2
LLALLAGUA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-04-01,48,48
LLICA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-04-01,2,2
LORETO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-04-01,2,2
LURIBAY,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-04-01,11,11
MACHACAMARCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-04-01,4,4
MACHARETI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-04-01,4,4
MAGDALENA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-04-01,1,1
MAIRANA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-04-01,10,10
MALLA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-04-01,7,7
MAPIRI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-04-01,13,13
MECAPACA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-04-01,8,8
MINEROS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-04-01,10,10
MIZQUE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-04-01,39,39
MOCOMOCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-04-01,12,12
MOJOCOYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-04-01,3,3
MONTEAGUDO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-04-01,12,12
MONTERO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-04-01,102,102
MORO MORO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-04-01,5,5
MOROCHATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-04-01,62,62
NACEBE (SANTA ROSA DEL ABUNA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-04-01,2,2
NUEVO MANOA (NUEVA ESPERANZA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-04-01,1,1
OCURI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-04-01,21,21
OKINAWA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-04-01,4,4
OMEREQUE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-04-01,5,5
ORURO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-04-01,479,479
PADCAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-04-01,10,10
PADILLA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-04-01,6,6
PAILON,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-04-01,20,20
PALCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-04-01,10,10
PALOS BLANCOS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-04-01,15,15
PAMPA GRANDE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-04-01,9,9
PAPEL PAMPA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-04-01,8,8
PASORAPA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-04-01,1,1
PATACAMAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-04-01,27,27
PAZÑA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-04-01,5,5
PELECHUCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-04-01,9,9
POCOATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-04-01,33,33
POCONA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-04-01,21,21
POJO (CBBA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-04-01,13,13
POOPO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-04-01,3,3
PORCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-04-01,13,13
POROMA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-04-01,23,23
PORONGO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-04-01,6,6
PORTACHUELO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-04-01,13,13
PORVENIR,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-04-01,4,4
POSTRER VALLE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-04-01,1,1
POTOSI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-04-01,832,832
PRESTO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-04-01,17,17
PUCARA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-04-01,1,1
PUCARANI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-04-01,16,16
PUERTO ACOSTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-04-01,34,34
PUERTO CARABUCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-04-01,17,17
PUERTO GONZALO MORENO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-04-01,5,5
PUERTO PEREZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-04-01,5,5
PUERTO QUIJARRO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-04-01,10,10
PUERTO RICO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-04-01,7,7
PUERTO SILES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-04-01,10,10
PUERTO SUAREZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-04-01,20,20
PUERTO VILLARROEL,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-04-01,127,127
PUNA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-04-01,34,34
PUNATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-04-01,39,39
QUIABAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-04-01,5,5
QUILLACOLLO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2007-04-01,207,207
