municipality,group,variable,month,Nuevas antes del 5to mes de embarazo,TOTAL
CAIROMA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-05-01,10,10
"CAIZA ""D""",consultas prenatales,nuevas antes del 5to mes de embarazo,2007-05-01,8,8
CAJUATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-05-01,12,12
CALACOTO,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-05-01,6,6
CALAMARCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-05-01,7,7
CAMARGO,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-05-01,43,43
CAMATAQUI (C. VILLA ABECIA),consultas prenatales,nuevas antes del 5to mes de embarazo,2007-05-01,3,3
CAMIRI,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-05-01,83,83
CAPINOTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-05-01,24,24
CAQUIAVIRI,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-05-01,9,9
CARACOLLO,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-05-01,29,29
CARANAVI,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-05-01,83,83
CARAPARI,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-05-01,11,11
CARIPUYO,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-05-01,14,14
CARMEN RIVERO TORREZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-05-01,8,8
CHALLAPATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-05-01,48,48
CHAQUI,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-05-01,8,8
CHARAGUA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-05-01,29,29
CHARAÑA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-05-01,2,2
CHAYANTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-05-01,19,19
CHIMORE,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-05-01,28,28
CHIPAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-05-01,2,2
CHULUMANI (V. DE LA LIBERTAD),consultas prenatales,nuevas antes del 5to mes de embarazo,2007-05-01,26,26
CHUMA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-05-01,12,12
CLIZA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-05-01,46,46
COBIJA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-05-01,98,98
COCHABAMBA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-05-01,1427,1427
COIPASA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-05-01,3,3
COLCAPIRHUA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-05-01,71,71
"COLCHA ""K""",consultas prenatales,nuevas antes del 5to mes de embarazo,2007-05-01,13,13
COLLANA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-05-01,4,4
COLOMI,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-05-01,24,24
COLPA BELGICA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-05-01,11,11
COLQUECHACA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-05-01,47,47
COLQUENCHA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-05-01,2,2
COLQUIRI,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-05-01,25,25
COMANCHE,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-05-01,2,2
COMARAPA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-05-01,29,29
COMBAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-05-01,2,2
CONCEPCION,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-05-01,11,11
COPACABANA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-05-01,18,18
CORIPATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-05-01,19,19
CORO CORO,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-05-01,5,5
COROICO,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-05-01,19,19
CORQUE,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-05-01,3,3
COTAGAITA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-05-01,30,30
COTOCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-05-01,45,45
CUATRO CAÑADAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-05-01,23,23
CUCHUMUELA (V. G. VILLARROEL),consultas prenatales,nuevas antes del 5to mes de embarazo,2007-05-01,1,1
CUEVO,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-05-01,2,2
CULPINA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-05-01,31,31
CURAHUARA DE CARANGAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-05-01,7,7
DESAGUADERO,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-05-01,13,13
EL ALTO,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-05-01,1534,1534
EL CHORO,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-05-01,6,6
EL PUENTE(STC),consultas prenatales,nuevas antes del 5to mes de embarazo,2007-05-01,13,13
EL PUENTE(TJA),consultas prenatales,nuevas antes del 5to mes de embarazo,2007-05-01,12,12
EL TORNO,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-05-01,56,56
EL VILLAR,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-05-01,3,3
ENTRE RIOS,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-05-01,29,29
ENTRE RIOS,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-05-01,33,33
EUCALIPTUS,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-05-01,13,13
EUREKA (SANTOS MERCADO),consultas prenatales,nuevas antes del 5to mes de embarazo,2007-05-01,5,5
EXALTACION,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-05-01,5,5
FERNANDEZ ALONSO,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-05-01,16,16
FILADELFIA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-05-01,4,4
GENERAL SAAVEDRA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-05-01,27,27
GRAL. J.J. PEREZ (CHARAZANI),consultas prenatales,nuevas antes del 5to mes de embarazo,2007-05-01,9,9
GUANAY,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-05-01,23,23
GUAQUI,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-05-01,9,9
GUAYARAMERIN,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-05-01,67,67
GUTIERREZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-05-01,20,20
HUACARETA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-05-01,16,16
HUACAYA (VILLA DE HUACAYA),consultas prenatales,nuevas antes del 5to mes de embarazo,2007-05-01,4,4
HUANUNI,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-05-01,67,67
HUARACAJE,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-05-01,4,4
HUAYLLAMARCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-05-01,3,3
ICHOCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-05-01,9,9
ICLA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-05-01,11,11
INCAHUASI,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-05-01,38,38
INQUISIVI,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-05-01,17,17
IRUPANA (VILLA DE LANZA),consultas prenatales,nuevas antes del 5to mes de embarazo,2007-05-01,18,18
IXIAMAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-05-01,11,11
JESUS DE MACHACA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-05-01,15,15
LA ASUNTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-05-01,57,57
LA GUARDIA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-05-01,80,80
LA PAZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-05-01,1520,1520
LAGUNILLAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-05-01,13,13
LAJA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-05-01,13,13
LAS CARRERAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-05-01,4,4
LICOMA PAMPA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-05-01,4,4
LLALLAGUA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-05-01,90,90
LLICA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-05-01,6,6
LORETO,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-05-01,3,3
LURIBAY,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-05-01,12,12
MACHACAMARCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-05-01,4,4
MACHARETI,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-05-01,15,15
MAGDALENA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-05-01,12,12
MAIRANA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-05-01,23,23
MALLA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-05-01,7,7
MAPIRI,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-05-01,22,22
MECAPACA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-05-01,9,9
MINEROS,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-05-01,42,42
MIZQUE,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-05-01,45,45
MOCOMOCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-05-01,9,9
MOJINETE,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-05-01,2,2
MOJOCOYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-05-01,6,6
MONTEAGUDO,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-05-01,44,44
MONTERO,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-05-01,212,212
MORO MORO,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-05-01,4,4
MOROCHATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-05-01,31,31
NACEBE (SANTA ROSA DEL ABUNA),consultas prenatales,nuevas antes del 5to mes de embarazo,2007-05-01,2,2
NUEVO MANOA (NUEVA ESPERANZA),consultas prenatales,nuevas antes del 5to mes de embarazo,2007-05-01,1,1
OCURI,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-05-01,42,42
OKINAWA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-05-01,17,17
OMEREQUE,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-05-01,7,7
ORURO,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-05-01,605,605
PADCAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-05-01,26,26
PADILLA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-05-01,17,17
PAILON,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-05-01,26,26
PALCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-05-01,22,22
PALOS BLANCOS,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-05-01,38,38
PAMPA GRANDE,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-05-01,8,8
PAPEL PAMPA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-05-01,2,2
PASORAPA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-05-01,4,4
PATACAMAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-05-01,25,25
PAZÑA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-05-01,10,10
PELECHUCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-05-01,4,4
POCOATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-05-01,35,35
POCONA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-05-01,13,13
POJO (CBBA),consultas prenatales,nuevas antes del 5to mes de embarazo,2007-05-01,12,12
POOPO,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-05-01,4,4
PORCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-05-01,26,26
POROMA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-05-01,39,39
PORONGO,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-05-01,12,12
PORTACHUELO,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-05-01,43,43
PORVENIR,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-05-01,3,3
POSTRER VALLE,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-05-01,3,3
POTOSI,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-05-01,453,453
PRESTO,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-05-01,16,16
PUCARA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-05-01,3,3
PUCARANI,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-05-01,30,30
PUERTO ACOSTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-05-01,27,27
PUERTO CARABUCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-05-01,7,7
PUERTO GONZALO MORENO,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-05-01,5,5
PUERTO PEREZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-05-01,9,9
PUERTO QUIJARRO,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-05-01,14,14
PUERTO RICO,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-05-01,13,13
PUERTO SUAREZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-05-01,23,23
PUERTO VILLARROEL,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-05-01,105,105
PUNA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-05-01,53,53
PUNATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-05-01,39,39
QUIABAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-05-01,2,2
QUILLACOLLO,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-05-01,177,177
QUIME,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-05-01,16,16
QUIRUSILLAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-05-01,4,4
RAVELO,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-05-01,25,25
REYES,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-05-01,19,19
RIBERALTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-05-01,181,181
ROBORE,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-05-01,24,24
RURRENABAQUE,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-05-01,32,32
SABAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-05-01,6,6
SACABA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-05-01,215,215
SACABAMBA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-05-01,8,8
SACACA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-05-01,35,35
SAIPINA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-05-01,16,16
SALINAS DE GARCI MENDOZA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-05-01,9,9
SAMAIPATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-05-01,6,6
SAN ANDRES,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-05-01,9,9
SAN ANDRES DE MACHACA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-05-01,6,6
SAN ANTONIO DE ESMORUCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-05-01,2,2
SAN ANTONIO DE LOMERIO,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-05-01,7,7
SAN BENITO,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-05-01,12,12
SAN BORJA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-05-01,65,65
SAN BUENA VENTURA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-05-01,25,25
SAN CARLOS,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-05-01,43,43
SAN IGNACIO,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-05-01,39,39
SAN IGNACIO DE VELASCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-05-01,70,70
SAN JAVIER(BNI),consultas prenatales,nuevas antes del 5to mes de embarazo,2007-05-01,7,7
SAN JAVIER(STC),consultas prenatales,nuevas antes del 5to mes de embarazo,2007-05-01,20,20
SAN JOAQUIN,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-05-01,7,7
SAN JOSE DE CHIQUITOS,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-05-01,15,15
SAN JUAN DE YAPACANI,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-05-01,24,24
SAN JULIAN,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-05-01,76,76
SAN LORENZO(PND),consultas prenatales,nuevas antes del 5to mes de embarazo,2007-05-01,4,4
SAN LORENZO(TJA),consultas prenatales,nuevas antes del 5to mes de embarazo,2007-05-01,28,28
SAN LUCAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-05-01,61,61
SAN MATIAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-05-01,18,18
SAN MIGUEL DE VELASCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-05-01,15,15
SAN PABLO DE LIPEZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-05-01,2,2
SAN PEDRO,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-05-01,22,22
SAN PEDRO DE BUENA VISTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-05-01,26,26
SAN PEDRO DE CURAHUARA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-05-01,4,4
SAN PEDRO DE TIQUINA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-05-01,2,2
SAN PEDRO(PND),consultas prenatales,nuevas antes del 5to mes de embarazo,2007-05-01,2,2
SAN RAFAEL,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-05-01,8,8
SAN RAMON,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-05-01,13,13
SAN RAMON,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-05-01,3,3
SANTA ANA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-05-01,31,31
SANTA CRUZ DE LA SIERRA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-05-01,2284,2284
SANTA ROSA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-05-01,12,12
SANTA ROSA DEL SARA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-05-01,18,18
SANTIAGO DE CALLAPA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-05-01,6,6
SANTIAGO DE HUARI,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-05-01,6,6
SANTIVAÑES,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-05-01,5,5
SANTUARIO DE QUILLACAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-05-01,5,5
SAPAHAQUI,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-05-01,6,6
SENA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-05-01,1,1
SICA SICA (VILLA AROMA),consultas prenatales,nuevas antes del 5to mes de embarazo,2007-05-01,21,21
SIPE SIPE,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-05-01,56,56
SOPACHUY,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-05-01,11,11
SORACACHI,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-05-01,3,3
SORATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-05-01,26,26
SUCRE,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-05-01,578,578
TACACHI,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-05-01,2,2
TACACOMA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-05-01,12,12
TACOBAMBA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-05-01,10,10
TACOPAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-05-01,14,14
TAHUA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-05-01,1,1
TAPACARI,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-05-01,48,48
TARABUCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-05-01,46,46
TARACO,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-05-01,8,8
TARATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2007-05-01,18,18
