municipality,group,variable,month,Mujeres con 4ta consulta prenatal,TOTAL
CARACOLLO,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-05-01,9,9
CARANAVI,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-05-01,75,75
CARAPARI,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-05-01,10,10
CARIPUYO,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-05-01,7,7
CATACORA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-05-01,1,1
CHALLAPATA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-05-01,17,17
CHAQUI,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-05-01,13,13
CHARAGUA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-05-01,30,30
CHARAÑA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-05-01,1,1
CHAYANTA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-05-01,10,10
CHIMORE,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-05-01,19,19
CHIPAYA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-05-01,1,1
CHULUMANI (V. DE LA LIBERTAD),consultas prenatales,mujeres con 4ta consulta  prenatal,2007-05-01,26,26
CHUMA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-05-01,7,7
CLIZA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-05-01,15,15
COBIJA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-05-01,80,80
COCHABAMBA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-05-01,919,919
COLCAPIRHUA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-05-01,33,33
"COLCHA ""K""",consultas prenatales,mujeres con 4ta consulta  prenatal,2007-05-01,15,15
COLLANA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-05-01,1,1
COLOMI,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-05-01,26,26
COLPA BELGICA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-05-01,7,7
COLQUECHACA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-05-01,31,31
COLQUENCHA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-05-01,4,4
COLQUIRI,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-05-01,33,33
COMANCHE,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-05-01,2,2
COMARAPA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-05-01,36,36
CONCEPCION,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-05-01,16,16
COPACABANA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-05-01,3,3
CORIPATA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-05-01,11,11
CORO CORO,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-05-01,2,2
COROICO,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-05-01,18,18
CORQUE,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-05-01,5,5
COTAGAITA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-05-01,30,30
COTOCA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-05-01,46,46
CUATRO CAÑADAS,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-05-01,21,21
CUCHUMUELA (V. G. VILLARROEL),consultas prenatales,mujeres con 4ta consulta  prenatal,2007-05-01,1,1
CUEVO,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-05-01,5,5
CULPINA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-05-01,31,31
CURAHUARA DE CARANGAS,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-05-01,11,11
CURVA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-05-01,1,1
DESAGUADERO,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-05-01,3,3
EL ALTO,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-05-01,1152,1152
EL CHORO,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-05-01,8,8
EL PUENTE(STC),consultas prenatales,mujeres con 4ta consulta  prenatal,2007-05-01,7,7
EL PUENTE(TJA),consultas prenatales,mujeres con 4ta consulta  prenatal,2007-05-01,14,14
EL TORNO,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-05-01,86,86
EL VILLAR,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-05-01,9,9
ENTRE RIOS,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-05-01,28,28
ENTRE RIOS,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-05-01,19,19
EUCALIPTUS,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-05-01,15,15
EXALTACION,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-05-01,5,5
FERNANDEZ ALONSO,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-05-01,23,23
FILADELFIA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-05-01,6,6
GENERAL SAAVEDRA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-05-01,18,18
GRAL. J.J. PEREZ (CHARAZANI),consultas prenatales,mujeres con 4ta consulta  prenatal,2007-05-01,3,3
GUANAY,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-05-01,15,15
GUAQUI,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-05-01,2,2
GUAYARAMERIN,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-05-01,40,40
GUTIERREZ,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-05-01,17,17
HUACARETA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-05-01,19,19
HUACAYA (VILLA DE HUACAYA),consultas prenatales,mujeres con 4ta consulta  prenatal,2007-05-01,6,6
HUACHACALLA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-05-01,2,2
HUANUNI,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-05-01,46,46
HUARACAJE,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-05-01,3,3
HUAYLLAMARCA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-05-01,4,4
ICHOCA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-05-01,5,5
ICLA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-05-01,17,17
INCAHUASI,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-05-01,43,43
INGAVI (HUMAITA),consultas prenatales,mujeres con 4ta consulta  prenatal,2007-05-01,2,2
INQUISIVI,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-05-01,13,13
IRUPANA (VILLA DE LANZA),consultas prenatales,mujeres con 4ta consulta  prenatal,2007-05-01,14,14
IXIAMAS,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-05-01,14,14
JESUS DE MACHACA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-05-01,14,14
LA ASUNTA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-05-01,48,48
LA GUARDIA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-05-01,62,62
LA PAZ,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-05-01,928,928
LAGUNILLAS,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-05-01,9,9
LAJA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-05-01,10,10
LAS CARRERAS,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-05-01,2,2
LICOMA PAMPA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-05-01,2,2
LLALLAGUA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-05-01,74,74
LLICA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-05-01,2,2
LORETO,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-05-01,3,3
LURIBAY,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-05-01,12,12
MACHACAMARCA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-05-01,3,3
MACHARETI,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-05-01,11,11
MAGDALENA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-05-01,12,12
MAIRANA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-05-01,10,10
MALLA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-05-01,2,2
MAPIRI,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-05-01,16,16
MECAPACA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-05-01,5,5
MINEROS,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-05-01,26,26
MIZQUE,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-05-01,22,22
MOCOMOCO,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-05-01,4,4
MOJINETE,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-05-01,4,4
MOJOCOYA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-05-01,6,6
MONTEAGUDO,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-05-01,45,45
MONTERO,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-05-01,200,200
MORO MORO,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-05-01,3,3
MOROCHATA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-05-01,15,15
NACEBE (SANTA ROSA DEL ABUNA),consultas prenatales,mujeres con 4ta consulta  prenatal,2007-05-01,4,4
OCURI,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-05-01,17,17
OKINAWA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-05-01,19,19
OMEREQUE,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-05-01,4,4
ORURO,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-05-01,527,527
PADCAYA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-05-01,23,23
PADILLA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-05-01,9,9
PAILON,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-05-01,19,19
PALCA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-05-01,5,5
PALOS BLANCOS,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-05-01,37,37
PAMPA AULLAGAS,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-05-01,1,1
PAMPA GRANDE,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-05-01,5,5
PAPEL PAMPA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-05-01,2,2
PASORAPA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-05-01,1,1
PATACAMAYA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-05-01,23,23
PAZÑA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-05-01,13,13
PELECHUCO,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-05-01,1,1
POCOATA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-05-01,22,22
POCONA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-05-01,15,15
POJO (CBBA),consultas prenatales,mujeres con 4ta consulta  prenatal,2007-05-01,7,7
POOPO,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-05-01,26,26
PORCO,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-05-01,17,17
POROMA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-05-01,27,27
PORONGO,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-05-01,11,11
PORTACHUELO,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-05-01,35,35
PORVENIR,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-05-01,3,3
POSTRER VALLE,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-05-01,3,3
POTOSI,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-05-01,286,286
PRESTO,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-05-01,12,12
PUCARA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-05-01,2,2
PUCARANI,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-05-01,21,21
PUERTO ACOSTA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-05-01,14,14
PUERTO CARABUCO,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-05-01,5,5
PUERTO GONZALO MORENO,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-05-01,8,8
PUERTO PEREZ,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-05-01,2,2
PUERTO QUIJARRO,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-05-01,14,14
PUERTO RICO,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-05-01,7,7
PUERTO SILES,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-05-01,1,1
PUERTO SUAREZ,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-05-01,21,21
PUERTO VILLARROEL,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-05-01,32,32
PUNA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-05-01,41,41
PUNATA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-05-01,36,36
QUIABAYA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-05-01,3,3
QUILLACOLLO,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-05-01,124,124
QUIME,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-05-01,8,8
RAVELO,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-05-01,22,22
REYES,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-05-01,22,22
RIBERALTA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-05-01,197,197
ROBORE,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-05-01,17,17
RURRENABAQUE,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-05-01,20,20
SABAYA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-05-01,2,2
SACABA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-05-01,151,151
SACABAMBA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-05-01,2,2
SACACA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-05-01,16,16
SAIPINA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-05-01,6,6
SALINAS DE GARCI MENDOZA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-05-01,9,9
SAMAIPATA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-05-01,5,5
SAN AGUSTIN,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-05-01,4,4
SAN ANDRES,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-05-01,6,6
SAN ANDRES DE MACHACA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-05-01,2,2
SAN ANTONIO DE ESMORUCO,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-05-01,2,2
SAN ANTONIO DE LOMERIO,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-05-01,10,10
SAN BENITO,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-05-01,15,15
SAN BORJA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-05-01,44,44
SAN BUENA VENTURA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-05-01,23,23
SAN CARLOS,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-05-01,23,23
SAN IGNACIO,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-05-01,26,26
SAN IGNACIO DE VELASCO,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-05-01,84,84
SAN JAVIER(BNI),consultas prenatales,mujeres con 4ta consulta  prenatal,2007-05-01,1,1
SAN JAVIER(STC),consultas prenatales,mujeres con 4ta consulta  prenatal,2007-05-01,17,17
SAN JOAQUIN,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-05-01,4,4
SAN JOSE DE CHIQUITOS,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-05-01,24,24
SAN JUAN DE YAPACANI,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-05-01,13,13
SAN JULIAN,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-05-01,59,59
SAN LORENZO(PND),consultas prenatales,mujeres con 4ta consulta  prenatal,2007-05-01,5,5
SAN LORENZO(TJA),consultas prenatales,mujeres con 4ta consulta  prenatal,2007-05-01,14,14
SAN LUCAS,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-05-01,69,69
SAN MATIAS,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-05-01,22,22
SAN MIGUEL DE VELASCO,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-05-01,12,12
SAN PABLO DE LIPEZ,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-05-01,2,2
SAN PEDRO,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-05-01,37,37
SAN PEDRO DE BUENA VISTA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-05-01,14,14
SAN PEDRO DE CURAHUARA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-05-01,1,1
SAN PEDRO DE QUEMES,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-05-01,1,1
SAN PEDRO DE TIQUINA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-05-01,4,4
SAN PEDRO(PND),consultas prenatales,mujeres con 4ta consulta  prenatal,2007-05-01,4,4
SAN RAFAEL,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-05-01,8,8
SAN RAMON,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-05-01,8,8
SAN RAMON,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-05-01,32,32
SANTA ANA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-05-01,38,38
SANTA CRUZ DE LA SIERRA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-05-01,1476,1476
SANTA ROSA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-05-01,14,14
SANTA ROSA DEL SARA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-05-01,19,19
SANTIAGO DE CALLAPA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-05-01,1,1
SANTIAGO DE HUARI,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-05-01,8,8
SANTIAGO DE MACHACA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-05-01,4,4
SANTIVAÑES,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-05-01,2,2
SANTUARIO DE QUILLACAS,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-05-01,4,4
SAPAHAQUI,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-05-01,1,1
SENA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-05-01,6,6
SICA SICA (VILLA AROMA),consultas prenatales,mujeres con 4ta consulta  prenatal,2007-05-01,9,9
SICAYA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-05-01,4,4
SIPE SIPE,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-05-01,44,44
SOPACHUY,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-05-01,12,12
SORACACHI,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-05-01,8,8
SORATA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-05-01,12,12
SUCRE,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-05-01,409,409
TACACHI,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-05-01,1,1
TACACOMA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-05-01,4,4
TACOBAMBA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-05-01,2,2
TACOPAYA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-05-01,11,11
TAHUA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-05-01,2,2
TAPACARI,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-05-01,53,53
TARABUCO,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-05-01,34,34
TARACO,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-05-01,2,2
TARATA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-05-01,12,12
TARIJA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-05-01,253,253
TARVITA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-05-01,35,35
TEOPONTE,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-05-01,8,8
TIAWANACU,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-05-01,14,14
TINGUIPAYA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-05-01,19,19
TIPUANI,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-05-01,14,14
TIQUIPAYA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-05-01,123,123
TIRAQUE (CBBA),consultas prenatales,mujeres con 4ta consulta  prenatal,2007-05-01,73,73
TOCO,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-05-01,7,7
TOLATA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-05-01,2,2
TOLEDO,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-05-01,9,9
TOMAVE,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-05-01,11,11
TOMINA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-05-01,12,12
TORO TORO,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-05-01,10,10
TOTORA(CBBA),consultas prenatales,mujeres con 4ta consulta  prenatal,2007-05-01,18,18
TOTORA(ORR),consultas prenatales,mujeres con 4ta consulta  prenatal,2007-05-01,5,5
TRIGAL,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-05-01,4,4
TRINIDAD,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-05-01,144,144
TUPIZA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-05-01,50,50
TURCO,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-05-01,6,6
UMALA,consultas prenatales,mujeres con 4ta consulta  prenatal,2007-05-01,2,2
