municipality,group,variable,month,Repetidas,TOTAL
MALLA,consultas prenatales,repetidas,2007-05-01,17,17
MAPIRI,consultas prenatales,repetidas,2007-05-01,114,114
MECAPACA,consultas prenatales,repetidas,2007-05-01,33,33
MINEROS,consultas prenatales,repetidas,2007-05-01,130,130
MIZQUE,consultas prenatales,repetidas,2007-05-01,103,103
MOCOMOCO,consultas prenatales,repetidas,2007-05-01,22,22
MOJINETE,consultas prenatales,repetidas,2007-05-01,8,8
MOJOCOYA,consultas prenatales,repetidas,2007-05-01,39,39
MONTEAGUDO,consultas prenatales,repetidas,2007-05-01,315,315
MONTERO,consultas prenatales,repetidas,2007-05-01,664,664
MORO MORO,consultas prenatales,repetidas,2007-05-01,7,7
MOROCHATA,consultas prenatales,repetidas,2007-05-01,68,68
NACEBE (SANTA ROSA DEL ABUNA),consultas prenatales,repetidas,2007-05-01,12,12
NUEVO MANOA (NUEVA ESPERANZA),consultas prenatales,repetidas,2007-05-01,9,9
OCURI,consultas prenatales,repetidas,2007-05-01,110,110
OKINAWA,consultas prenatales,repetidas,2007-05-01,86,86
OMEREQUE,consultas prenatales,repetidas,2007-05-01,25,25
ORURO,consultas prenatales,repetidas,2007-05-01,2168,2168
PADCAYA,consultas prenatales,repetidas,2007-05-01,94,94
PADILLA,consultas prenatales,repetidas,2007-05-01,68,68
PAILON,consultas prenatales,repetidas,2007-05-01,99,99
PALCA,consultas prenatales,repetidas,2007-05-01,13,13
PALOS BLANCOS,consultas prenatales,repetidas,2007-05-01,168,168
PAMPA AULLAGAS,consultas prenatales,repetidas,2007-05-01,5,5
PAMPA GRANDE,consultas prenatales,repetidas,2007-05-01,38,38
PAPEL PAMPA,consultas prenatales,repetidas,2007-05-01,7,7
PASORAPA,consultas prenatales,repetidas,2007-05-01,13,13
PATACAMAYA,consultas prenatales,repetidas,2007-05-01,101,101
PAZÑA,consultas prenatales,repetidas,2007-05-01,40,40
PELECHUCO,consultas prenatales,repetidas,2007-05-01,15,15
POCOATA,consultas prenatales,repetidas,2007-05-01,112,112
POCONA,consultas prenatales,repetidas,2007-05-01,59,59
POJO (CBBA),consultas prenatales,repetidas,2007-05-01,39,39
POOPO,consultas prenatales,repetidas,2007-05-01,43,43
PORCO,consultas prenatales,repetidas,2007-05-01,95,95
POROMA,consultas prenatales,repetidas,2007-05-01,99,99
PORONGO,consultas prenatales,repetidas,2007-05-01,29,29
PORTACHUELO,consultas prenatales,repetidas,2007-05-01,197,197
PORVENIR,consultas prenatales,repetidas,2007-05-01,15,15
POSTRER VALLE,consultas prenatales,repetidas,2007-05-01,10,10
POTOSI,consultas prenatales,repetidas,2007-05-01,1675,1675
PRESTO,consultas prenatales,repetidas,2007-05-01,55,55
PUCARA,consultas prenatales,repetidas,2007-05-01,8,8
PUCARANI,consultas prenatales,repetidas,2007-05-01,103,103
PUERTO ACOSTA,consultas prenatales,repetidas,2007-05-01,43,43
PUERTO CARABUCO,consultas prenatales,repetidas,2007-05-01,39,39
PUERTO GONZALO MORENO,consultas prenatales,repetidas,2007-05-01,26,26
PUERTO PEREZ,consultas prenatales,repetidas,2007-05-01,9,9
PUERTO QUIJARRO,consultas prenatales,repetidas,2007-05-01,56,56
PUERTO RICO,consultas prenatales,repetidas,2007-05-01,42,42
PUERTO SILES,consultas prenatales,repetidas,2007-05-01,3,3
PUERTO SUAREZ,consultas prenatales,repetidas,2007-05-01,99,99
PUERTO VILLARROEL,consultas prenatales,repetidas,2007-05-01,249,249
PUNA,consultas prenatales,repetidas,2007-05-01,185,185
PUNATA,consultas prenatales,repetidas,2007-05-01,191,191
QUIABAYA,consultas prenatales,repetidas,2007-05-01,4,4
QUILLACOLLO,consultas prenatales,repetidas,2007-05-01,547,547
QUIME,consultas prenatales,repetidas,2007-05-01,47,47
QUIRUSILLAS,consultas prenatales,repetidas,2007-05-01,5,5
RAVELO,consultas prenatales,repetidas,2007-05-01,91,91
REYES,consultas prenatales,repetidas,2007-05-01,66,66
RIBERALTA,consultas prenatales,repetidas,2007-05-01,717,717
ROBORE,consultas prenatales,repetidas,2007-05-01,88,88
RURRENABAQUE,consultas prenatales,repetidas,2007-05-01,56,56
SABAYA,consultas prenatales,repetidas,2007-05-01,15,15
SACABA,consultas prenatales,repetidas,2007-05-01,656,656
SACABAMBA,consultas prenatales,repetidas,2007-05-01,22,22
SACACA,consultas prenatales,repetidas,2007-05-01,90,90
SAIPINA,consultas prenatales,repetidas,2007-05-01,38,38
SALINAS DE GARCI MENDOZA,consultas prenatales,repetidas,2007-05-01,48,48
SAMAIPATA,consultas prenatales,repetidas,2007-05-01,46,46
SAN AGUSTIN,consultas prenatales,repetidas,2007-05-01,14,14
SAN ANDRES,consultas prenatales,repetidas,2007-05-01,45,45
SAN ANDRES DE MACHACA,consultas prenatales,repetidas,2007-05-01,9,9
SAN ANTONIO DE ESMORUCO,consultas prenatales,repetidas,2007-05-01,13,13
SAN ANTONIO DE LOMERIO,consultas prenatales,repetidas,2007-05-01,15,15
SAN BENITO,consultas prenatales,repetidas,2007-05-01,38,38
SAN BORJA,consultas prenatales,repetidas,2007-05-01,194,194
SAN BUENA VENTURA,consultas prenatales,repetidas,2007-05-01,97,97
SAN CARLOS,consultas prenatales,repetidas,2007-05-01,164,164
SAN IGNACIO,consultas prenatales,repetidas,2007-05-01,131,131
SAN IGNACIO DE VELASCO,consultas prenatales,repetidas,2007-05-01,450,450
SAN JAVIER(BNI),consultas prenatales,repetidas,2007-05-01,5,5
SAN JAVIER(STC),consultas prenatales,repetidas,2007-05-01,79,79
SAN JOAQUIN,consultas prenatales,repetidas,2007-05-01,8,8
SAN JOSE DE CHIQUITOS,consultas prenatales,repetidas,2007-05-01,88,88
SAN JUAN DE YAPACANI,consultas prenatales,repetidas,2007-05-01,49,49
SAN JULIAN,consultas prenatales,repetidas,2007-05-01,223,223
SAN LORENZO(PND),consultas prenatales,repetidas,2007-05-01,24,24
SAN LORENZO(TJA),consultas prenatales,repetidas,2007-05-01,75,75
SAN LUCAS,consultas prenatales,repetidas,2007-05-01,283,283
SAN MATIAS,consultas prenatales,repetidas,2007-05-01,47,47
SAN MIGUEL DE VELASCO,consultas prenatales,repetidas,2007-05-01,49,49
SAN PABLO DE LIPEZ,consultas prenatales,repetidas,2007-05-01,14,14
SAN PEDRO,consultas prenatales,repetidas,2007-05-01,130,130
SAN PEDRO DE BUENA VISTA,consultas prenatales,repetidas,2007-05-01,95,95
SAN PEDRO DE CURAHUARA,consultas prenatales,repetidas,2007-05-01,3,3
SAN PEDRO DE QUEMES,consultas prenatales,repetidas,2007-05-01,1,1
SAN PEDRO DE TIQUINA,consultas prenatales,repetidas,2007-05-01,9,9
SAN PEDRO(PND),consultas prenatales,repetidas,2007-05-01,14,14
SAN RAFAEL,consultas prenatales,repetidas,2007-05-01,32,32
SAN RAMON,consultas prenatales,repetidas,2007-05-01,18,18
SAN RAMON,consultas prenatales,repetidas,2007-05-01,54,54
SANTA ANA,consultas prenatales,repetidas,2007-05-01,173,173
SANTA CRUZ DE LA SIERRA,consultas prenatales,repetidas,2007-05-01,6876,6876
SANTA ROSA,consultas prenatales,repetidas,2007-05-01,52,52
SANTA ROSA DEL SARA,consultas prenatales,repetidas,2007-05-01,134,134
SANTIAGO DE CALLAPA,consultas prenatales,repetidas,2007-05-01,9,9
SANTIAGO DE HUARI,consultas prenatales,repetidas,2007-05-01,20,20
SANTIAGO DE MACHACA,consultas prenatales,repetidas,2007-05-01,19,19
SANTIVAÑES,consultas prenatales,repetidas,2007-05-01,15,15
SANTUARIO DE QUILLACAS,consultas prenatales,repetidas,2007-05-01,10,10
SAPAHAQUI,consultas prenatales,repetidas,2007-05-01,9,9
SENA,consultas prenatales,repetidas,2007-05-01,22,22
SICA SICA (VILLA AROMA),consultas prenatales,repetidas,2007-05-01,50,50
SICAYA,consultas prenatales,repetidas,2007-05-01,5,5
SIPE SIPE,consultas prenatales,repetidas,2007-05-01,265,265
SOPACHUY,consultas prenatales,repetidas,2007-05-01,67,67
SORACACHI,consultas prenatales,repetidas,2007-05-01,25,25
SORATA,consultas prenatales,repetidas,2007-05-01,76,76
SUCRE,consultas prenatales,repetidas,2007-05-01,2137,2137
TACACHI,consultas prenatales,repetidas,2007-05-01,2,2
TACACOMA,consultas prenatales,repetidas,2007-05-01,29,29
TACOBAMBA,consultas prenatales,repetidas,2007-05-01,16,16
TACOPAYA,consultas prenatales,repetidas,2007-05-01,56,56
TAHUA,consultas prenatales,repetidas,2007-05-01,4,4
TAPACARI,consultas prenatales,repetidas,2007-05-01,132,132
TARABUCO,consultas prenatales,repetidas,2007-05-01,160,160
TARACO,consultas prenatales,repetidas,2007-05-01,7,7
TARATA,consultas prenatales,repetidas,2007-05-01,35,35
TARIJA,consultas prenatales,repetidas,2007-05-01,1102,1102
TARVITA,consultas prenatales,repetidas,2007-05-01,147,147
TEOPONTE,consultas prenatales,repetidas,2007-05-01,32,32
TIAWANACU,consultas prenatales,repetidas,2007-05-01,42,42
TINGUIPAYA,consultas prenatales,repetidas,2007-05-01,98,98
TIPUANI,consultas prenatales,repetidas,2007-05-01,84,84
TIQUIPAYA,consultas prenatales,repetidas,2007-05-01,368,368
TIRAQUE (CBBA),consultas prenatales,repetidas,2007-05-01,273,273
TITO YUPANQUI (PARQUIPUJIO),consultas prenatales,repetidas,2007-05-01,2,2
TOCO,consultas prenatales,repetidas,2007-05-01,19,19
TODOS SANTOS,consultas prenatales,repetidas,2007-05-01,2,2
TOLATA,consultas prenatales,repetidas,2007-05-01,12,12
TOLEDO,consultas prenatales,repetidas,2007-05-01,27,27
TOMAVE,consultas prenatales,repetidas,2007-05-01,38,38
TOMINA,consultas prenatales,repetidas,2007-05-01,53,53
TORO TORO,consultas prenatales,repetidas,2007-05-01,51,51
TOTORA(CBBA),consultas prenatales,repetidas,2007-05-01,75,75
TOTORA(ORR),consultas prenatales,repetidas,2007-05-01,19,19
TRIGAL,consultas prenatales,repetidas,2007-05-01,11,11
TRINIDAD,consultas prenatales,repetidas,2007-05-01,618,618
TUPIZA,consultas prenatales,repetidas,2007-05-01,261,261
TURCO,consultas prenatales,repetidas,2007-05-01,23,23
UMALA,consultas prenatales,repetidas,2007-05-01,12,12
UNCIA,consultas prenatales,repetidas,2007-05-01,127,127
URIONDO (A. CONCEPCION),consultas prenatales,repetidas,2007-05-01,73,73
URUBICHA,consultas prenatales,repetidas,2007-05-01,51,51
UYUNI,consultas prenatales,repetidas,2007-05-01,128,128
VACAS,consultas prenatales,repetidas,2007-05-01,53,53
VALLEGRANDE,consultas prenatales,repetidas,2007-05-01,73,73
VIACHA,consultas prenatales,repetidas,2007-05-01,242,242
VILA VILA,consultas prenatales,repetidas,2007-05-01,19,19
VILLA MONTES,consultas prenatales,repetidas,2007-05-01,167,167
VILLA NUEVA (LOMA ALTA),consultas prenatales,repetidas,2007-05-01,7,7
VILLA RIVERO,consultas prenatales,repetidas,2007-05-01,5,5
VILLA SERRANO,consultas prenatales,repetidas,2007-05-01,77,77
VILLA TUNARI,consultas prenatales,repetidas,2007-05-01,385,385
VILLA VACA GUZMAN (MUYUPAMPA),consultas prenatales,repetidas,2007-05-01,57,57
VILLAZON,consultas prenatales,repetidas,2007-05-01,227,227
VINTO,consultas prenatales,repetidas,2007-05-01,166,166
VITICHI,consultas prenatales,repetidas,2007-05-01,46,46
WALDO BALLIVIAN,consultas prenatales,repetidas,2007-05-01,6,6
WARNES,consultas prenatales,repetidas,2007-05-01,353,353
YACO,consultas prenatales,repetidas,2007-05-01,27,27
YACUIBA,consultas prenatales,repetidas,2007-05-01,489,489
YAMPARAEZ,consultas prenatales,repetidas,2007-05-01,57,57
YANACACHI,consultas prenatales,repetidas,2007-05-01,9,9
YAPACANI,consultas prenatales,repetidas,2007-05-01,243,243
YOCALLA,consultas prenatales,repetidas,2007-05-01,39,39
YOTALA,consultas prenatales,repetidas,2007-05-01,38,38
YUNCHARA,consultas prenatales,repetidas,2007-05-01,26,26
ZUDAÑEZ,consultas prenatales,repetidas,2007-05-01,64,64
ACACIO,consultas prenatales,repetidas,2007-06-01,33,33
ACHACACHI,consultas prenatales,repetidas,2007-06-01,204,204
ACHOCALLA,consultas prenatales,repetidas,2007-06-01,28,28
AIQUILE,consultas prenatales,repetidas,2007-06-01,211,211
ALALAY,consultas prenatales,repetidas,2007-06-01,18,18
ALCALA,consultas prenatales,repetidas,2007-06-01,22,22
ANCORAIMES,consultas prenatales,repetidas,2007-06-01,50,50
ANDAMARCA,consultas prenatales,repetidas,2007-06-01,15,15
ANTEQUERA,consultas prenatales,repetidas,2007-06-01,14,14
ANZALDO,consultas prenatales,repetidas,2007-06-01,12,12
APOLO,consultas prenatales,repetidas,2007-06-01,111,111
ARAMPAMPA,consultas prenatales,repetidas,2007-06-01,26,26
ARANI,consultas prenatales,repetidas,2007-06-01,26,26
ARBIETO,consultas prenatales,repetidas,2007-06-01,28,28
ARQUE,consultas prenatales,repetidas,2007-06-01,40,40
ASCENCION DE GUARAYOS,consultas prenatales,repetidas,2007-06-01,164,164
ATOCHA,consultas prenatales,repetidas,2007-06-01,79,79
AUCAPATA,consultas prenatales,repetidas,2007-06-01,14,14
AYATA,consultas prenatales,repetidas,2007-06-01,16,16
AYO AYO,consultas prenatales,repetidas,2007-06-01,13,13
AYOPAYA (V. DE INDEPENDENCIA),consultas prenatales,repetidas,2007-06-01,132,132
AZURDUY,consultas prenatales,repetidas,2007-06-01,102,102
BATALLAS,consultas prenatales,repetidas,2007-06-01,59,59
BAURES,consultas prenatales,repetidas,2007-06-01,24,24
BELEN DE ANDAMARCA,consultas prenatales,repetidas,2007-06-01,3,3
BELEN DE URMIRI,consultas prenatales,repetidas,2007-06-01,2,2
BELLA FLOR,consultas prenatales,repetidas,2007-06-01,8,8
BERMEJO,consultas prenatales,repetidas,2007-06-01,231,231
BETANZOS,consultas prenatales,repetidas,2007-06-01,190,190
BOLIVAR,consultas prenatales,repetidas,2007-06-01,21,21
BOLPEBRA,consultas prenatales,repetidas,2007-06-01,5,5
BOYUIBE,consultas prenatales,repetidas,2007-06-01,23,23
BUENA VISTA,consultas prenatales,repetidas,2007-06-01,78,78
CABEZAS,consultas prenatales,repetidas,2007-06-01,86,86
CAIROMA,consultas prenatales,repetidas,2007-06-01,44,44
"CAIZA ""D""",consultas prenatales,repetidas,2007-06-01,36,36
CAJUATA,consultas prenatales,repetidas,2007-06-01,53,53
CALACOTO,consultas prenatales,repetidas,2007-06-01,7,7
CALAMARCA,consultas prenatales,repetidas,2007-06-01,40,40
CAMARGO,consultas prenatales,repetidas,2007-06-01,109,109
CAMATAQUI (C. VILLA ABECIA),consultas prenatales,repetidas,2007-06-01,21,21
CAMIRI,consultas prenatales,repetidas,2007-06-01,255,255
CAPINOTA,consultas prenatales,repetidas,2007-06-01,153,153
CAQUIAVIRI,consultas prenatales,repetidas,2007-06-01,23,23
CARACOLLO,consultas prenatales,repetidas,2007-06-01,75,75
CARANAVI,consultas prenatales,repetidas,2007-06-01,328,328
CARANGAS,consultas prenatales,repetidas,2007-06-01,1,1
CARAPARI,consultas prenatales,repetidas,2007-06-01,70,70
CARIPUYO,consultas prenatales,repetidas,2007-06-01,32,32
CARMEN RIVERO TORREZ,consultas prenatales,repetidas,2007-06-01,4,4
CATACORA,consultas prenatales,repetidas,2007-06-01,1,1
CHACARILLA,consultas prenatales,repetidas,2007-06-01,2,2
CHALLAPATA,consultas prenatales,repetidas,2007-06-01,181,181
CHAQUI,consultas prenatales,repetidas,2007-06-01,50,50
CHARAGUA,consultas prenatales,repetidas,2007-06-01,139,139
CHARAÑA,consultas prenatales,repetidas,2007-06-01,3,3
CHAYANTA,consultas prenatales,repetidas,2007-06-01,85,85
CHIMORE,consultas prenatales,repetidas,2007-06-01,37,37
CHIPAYA,consultas prenatales,repetidas,2007-06-01,2,2
CHOQUE COTA,consultas prenatales,repetidas,2007-06-01,5,5
CHULUMANI (V. DE LA LIBERTAD),consultas prenatales,repetidas,2007-06-01,129,129
CHUMA,consultas prenatales,repetidas,2007-06-01,29,29
CLIZA,consultas prenatales,repetidas,2007-06-01,109,109
COBIJA,consultas prenatales,repetidas,2007-06-01,420,420
COCHABAMBA,consultas prenatales,repetidas,2007-06-01,5417,5417
COLCAPIRHUA,consultas prenatales,repetidas,2007-06-01,417,417
"COLCHA ""K""",consultas prenatales,repetidas,2007-06-01,57,57
COLLANA,consultas prenatales,repetidas,2007-06-01,3,3
COLOMI,consultas prenatales,repetidas,2007-06-01,124,124
COLPA BELGICA,consultas prenatales,repetidas,2007-06-01,32,32
COLQUECHACA,consultas prenatales,repetidas,2007-06-01,149,149
COLQUENCHA,consultas prenatales,repetidas,2007-06-01,19,19
COLQUIRI,consultas prenatales,repetidas,2007-06-01,93,93
COMARAPA,consultas prenatales,repetidas,2007-06-01,174,174
COMBAYA,consultas prenatales,repetidas,2007-06-01,4,4
CONCEPCION,consultas prenatales,repetidas,2007-06-01,90,90
COPACABANA,consultas prenatales,repetidas,2007-06-01,65,65
CORIPATA,consultas prenatales,repetidas,2007-06-01,59,59
CORO CORO,consultas prenatales,repetidas,2007-06-01,29,29
COROICO,consultas prenatales,repetidas,2007-06-01,99,99
CORQUE,consultas prenatales,repetidas,2007-06-01,24,24
COTAGAITA,consultas prenatales,repetidas,2007-06-01,128,128
COTOCA,consultas prenatales,repetidas,2007-06-01,345,345
CUATRO CAÑADAS,consultas prenatales,repetidas,2007-06-01,83,83
CUCHUMUELA (V. G. VILLARROEL),consultas prenatales,repetidas,2007-06-01,12,12
CUEVO,consultas prenatales,repetidas,2007-06-01,21,21
CULPINA,consultas prenatales,repetidas,2007-06-01,101,101
CURAHUARA DE CARANGAS,consultas prenatales,repetidas,2007-06-01,39,39
CURVA,consultas prenatales,repetidas,2007-06-01,14,14
DESAGUADERO,consultas prenatales,repetidas,2007-06-01,23,23
EL ALTO,consultas prenatales,repetidas,2007-06-01,4754,4754
EL CHORO,consultas prenatales,repetidas,2007-06-01,24,24
EL PUENTE(STC),consultas prenatales,repetidas,2007-06-01,46,46
EL PUENTE(TJA),consultas prenatales,repetidas,2007-06-01,65,65
EL TORNO,consultas prenatales,repetidas,2007-06-01,317,317
EL VILLAR,consultas prenatales,repetidas,2007-06-01,26,26
ENTRE RIOS,consultas prenatales,repetidas,2007-06-01,80,80
ENTRE RIOS,consultas prenatales,repetidas,2007-06-01,100,100
ESCARA,consultas prenatales,repetidas,2007-06-01,1,1
ESMERALDA,consultas prenatales,repetidas,2007-06-01,1,1
EUCALIPTUS,consultas prenatales,repetidas,2007-06-01,39,39
EUREKA (SANTOS MERCADO),consultas prenatales,repetidas,2007-06-01,1,1
EXALTACION,consultas prenatales,repetidas,2007-06-01,16,16
FERNANDEZ ALONSO,consultas prenatales,repetidas,2007-06-01,74,74
FILADELFIA,consultas prenatales,repetidas,2007-06-01,21,21
GENERAL SAAVEDRA,consultas prenatales,repetidas,2007-06-01,68,68
GRAL. J.J. PEREZ (CHARAZANI),consultas prenatales,repetidas,2007-06-01,21,21
GUANAY,consultas prenatales,repetidas,2007-06-01,97,97
GUAQUI,consultas prenatales,repetidas,2007-06-01,24,24
GUAYARAMERIN,consultas prenatales,repetidas,2007-06-01,305,305
GUTIERREZ,consultas prenatales,repetidas,2007-06-01,50,50
HUACARETA,consultas prenatales,repetidas,2007-06-01,78,78
HUACAYA (VILLA DE HUACAYA),consultas prenatales,repetidas,2007-06-01,17,17
HUACHACALLA,consultas prenatales,repetidas,2007-06-01,1,1
HUANUNI,consultas prenatales,repetidas,2007-06-01,184,184
HUARACAJE,consultas prenatales,repetidas,2007-06-01,17,17
HUAYLLAMARCA,consultas prenatales,repetidas,2007-06-01,11,11
ICHOCA,consultas prenatales,repetidas,2007-06-01,23,23
ICLA,consultas prenatales,repetidas,2007-06-01,80,80
INCAHUASI,consultas prenatales,repetidas,2007-06-01,153,153
INGAVI (HUMAITA),consultas prenatales,repetidas,2007-06-01,1,1
INQUISIVI,consultas prenatales,repetidas,2007-06-01,40,40
IRUPANA (VILLA DE LANZA),consultas prenatales,repetidas,2007-06-01,89,89
IXIAMAS,consultas prenatales,repetidas,2007-06-01,29,29
JESUS DE MACHACA,consultas prenatales,repetidas,2007-06-01,43,43
LA ASUNTA,consultas prenatales,repetidas,2007-06-01,188,188
LA GUARDIA,consultas prenatales,repetidas,2007-06-01,542,542
LA PAZ,consultas prenatales,repetidas,2007-06-01,6430,6430
LA RIVERA,consultas prenatales,repetidas,2007-06-01,1,1
LAGUNILLAS,consultas prenatales,repetidas,2007-06-01,33,33
LAJA,consultas prenatales,repetidas,2007-06-01,57,57
LAS CARRERAS,consultas prenatales,repetidas,2007-06-01,16,16
LICOMA PAMPA,consultas prenatales,repetidas,2007-06-01,9,9
LLALLAGUA,consultas prenatales,repetidas,2007-06-01,330,330
LLICA,consultas prenatales,repetidas,2007-06-01,22,22
LORETO,consultas prenatales,repetidas,2007-06-01,8,8
LURIBAY,consultas prenatales,repetidas,2007-06-01,35,35
MACHACAMARCA,consultas prenatales,repetidas,2007-06-01,11,11
MACHARETI,consultas prenatales,repetidas,2007-06-01,48,48
MAGDALENA,consultas prenatales,repetidas,2007-06-01,61,61
MAIRANA,consultas prenatales,repetidas,2007-06-01,78,78
MALLA,consultas prenatales,repetidas,2007-06-01,14,14
MAPIRI,consultas prenatales,repetidas,2007-06-01,103,103
MECAPACA,consultas prenatales,repetidas,2007-06-01,26,26
MINEROS,consultas prenatales,repetidas,2007-06-01,122,122
MIZQUE,consultas prenatales,repetidas,2007-06-01,130,130
MOCOMOCO,consultas prenatales,repetidas,2007-06-01,26,26
MOJINETE,consultas prenatales,repetidas,2007-06-01,10,10
MOJOCOYA,consultas prenatales,repetidas,2007-06-01,32,32
MONTEAGUDO,consultas prenatales,repetidas,2007-06-01,295,295
MONTERO,consultas prenatales,repetidas,2007-06-01,623,623
MORO MORO,consultas prenatales,repetidas,2007-06-01,12,12
MOROCHATA,consultas prenatales,repetidas,2007-06-01,91,91
NACEBE (SANTA ROSA DEL ABUNA),consultas prenatales,repetidas,2007-06-01,5,5
