,group,variable,month,INFLUENZA ESTACIONAL DOSIS ÚNICA DENTRO,INFLUENZA ESTACIONAL DOSIS ÚNICA DENTRO,INFLUENZA ESTACIONAL DOSIS ÚNICA FUERA,INFLUENZA ESTACIONAL DOSIS ÚNICA FUERA,TOTALES,TOTALES,TOTALES
TOTORA(ORR),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-06-01,16,16,5,1,21,17,38
TRINIDAD,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-06-01,54,67,77,74,131,141,272
TUPIZA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-06-01,84,51,7,17,91,68,159
TURCO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-06-01,2,0,3,1,5,1,6
UMALA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-06-01,11,8,2,5,13,13,26
UNCIA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-06-01,12,17,15,6,27,23,50
URIONDO (A. CONCEPCION),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-06-01,9,7,14,6,23,13,36
URUBICHA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-06-01,0,0,0,1,0,1,1
UYUNI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-06-01,49,52,4,6,53,58,111
VACAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-06-01,10,12,5,11,15,23,38
VALLEGRANDE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-06-01,27,28,3,4,30,32,62
VIACHA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-06-01,83,81,70,52,153,133,286
VILA VILA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-06-01,2,6,4,3,6,9,15
VILLA CHARCAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-06-01,21,11,6,9,27,20,47
VILLA MONTES,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-06-01,21,29,14,21,35,50,85
VILLA NUEVA (LOMA ALTA),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-06-01,4,4,2,8,6,12,18
VILLA RIVERO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-06-01,12,19,11,6,23,25,48
VILLA SERRANO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-06-01,4,9,2,3,6,12,18
VILLA TUNARI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-06-01,181,161,47,56,228,217,445
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-06-01,21,19,14,10,35,29,64
VILLAZON,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-06-01,74,86,14,12,88,98,186
VINTO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-06-01,97,93,89,103,186,196,382
VITICHI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-06-01,1,2,7,6,8,8,16
WALDO BALLIVIAN,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-06-01,3,4,1,0,4,4,8
WARNES,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-06-01,135,161,12,9,147,170,317
YACO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-06-01,11,14,16,9,27,23,50
YACUIBA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-06-01,49,39,47,40,96,79,175
YAMPARAEZ,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-06-01,4,4,7,1,11,5,16
YANACACHI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-06-01,18,14,5,3,23,17,40
YAPACANI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-06-01,23,19,11,20,34,39,73
YOCALLA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-06-01,14,12,1,6,15,18,33
YOTALA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-06-01,3,4,3,4,6,8,14
YUNCHARA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-06-01,3,2,10,8,13,10,23
ZUDAÑEZ,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-06-01,6,4,2,4,8,8,16
ACACIO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-07-01,1,0,7,2,8,2,10
ACHACACHI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-07-01,6,15,13,16,19,31,50
ACHOCALLA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-07-01,22,26,0,4,22,30,52
AIQUILE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-07-01,3,5,8,15,11,20,31
ALALAY,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-07-01,0,1,0,1,0,2,2
ALCALA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-07-01,0,0,2,0,2,0,2
ALTO BENI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-07-01,7,11,5,10,12,21,33
ANCORAIMES,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-07-01,3,1,0,1,3,2,5
ANDAMARCA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-07-01,0,0,0,2,0,2,2
ANTEQUERA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-07-01,0,0,4,4,4,4,8
ANZALDO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-07-01,1,1,1,2,2,3,5
APOLO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-07-01,14,14,8,8,22,22,44
ARAMPAMPA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-07-01,3,1,0,0,3,1,4
ARANI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-07-01,15,9,1,0,16,9,25
ARBIETO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-07-01,22,23,19,16,41,39,80
ARQUE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-07-01,1,3,1,0,2,3,5
ASCENCION DE GUARAYOS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-07-01,45,43,28,25,73,68,141
ATOCHA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-07-01,1,4,1,0,2,4,6
AUCAPATA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-07-01,5,2,0,0,5,2,7
AYATA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-07-01,4,0,9,8,13,8,21
AYO AYO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-07-01,8,8,4,1,12,9,21
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-07-01,4,12,7,2,11,14,25
AZURDUY,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-07-01,3,0,0,2,3,2,5
BATALLAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-07-01,5,4,0,0,5,4,9
BAURES,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-07-01,2,2,2,2,4,4,8
BELEN DE ANDAMARCA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-07-01,0,0,2,0,2,0,2
BELEN DE URMIRI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-07-01,0,1,0,0,0,1,1
BELLA FLOR,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-07-01,1,0,2,4,3,4,7
BERMEJO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-07-01,11,13,1,1,12,14,26
BETANZOS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-07-01,3,7,3,3,6,10,16
BOLIVAR,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-07-01,1,1,0,0,1,1,2
BOLPEBRA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-07-01,1,0,0,1,1,1,2
BOYUIBE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-07-01,3,3,1,0,4,3,7
BUENA VISTA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-07-01,11,16,2,1,13,17,30
CABEZAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-07-01,27,26,21,23,48,49,97
CAIROMA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-07-01,4,1,6,5,10,6,16
"CAIZA ""D""",vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-07-01,3,2,1,1,4,3,7
CAJUATA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-07-01,16,16,0,0,16,16,32
CALACOTO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-07-01,2,0,0,3,2,3,5
CALAMARCA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-07-01,6,6,2,4,8,10,18
CAMARGO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-07-01,10,6,0,1,10,7,17
CAMATAQUI (C. VILLA ABECIA),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-07-01,0,2,0,0,0,2,2
CAMIRI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-07-01,39,42,12,16,51,58,109
CAPINOTA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-07-01,7,2,6,4,13,6,19
CAQUIAVIRI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-07-01,3,2,0,0,3,2,5
CARACOLLO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-07-01,5,4,3,1,8,5,13
CARANAVI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-07-01,23,19,5,6,28,25,53
CARAPARI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-07-01,5,3,14,14,19,17,36
CARIPUYO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-07-01,1,5,0,0,1,5,6
CARMEN RIVERO TORREZ,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-07-01,0,1,5,5,5,6,11
CATACORA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-07-01,1,2,4,2,5,4,9
CHACARILLA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-07-01,1,2,0,0,1,2,3
CHALLAPATA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-07-01,24,18,9,9,33,27,60
CHAQUI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-07-01,4,5,3,2,7,7,14
CHARAGUA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-07-01,15,17,4,7,19,24,43
CHARAÑA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-07-01,0,0,1,0,1,0,1
CHAYANTA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-07-01,3,1,8,3,11,4,15
CHIMORE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-07-01,30,27,8,3,38,30,68
CHIPAYA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-07-01,2,3,0,0,2,3,5
CHOQUE COTA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-07-01,1,0,0,0,1,0,1
CHUA COCANI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-07-01,4,2,1,0,5,2,7
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-07-01,15,18,3,1,18,19,37
CHUMA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-07-01,2,3,2,6,4,9,13
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-07-01,2,2,1,3,3,5,8
CKOCHAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-07-01,1,1,9,2,10,3,13
CLIZA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-07-01,16,23,18,24,34,47,81
COBIJA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-07-01,72,56,5,1,77,57,134
COCAPATA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-07-01,6,11,4,2,10,13,23
COCHABAMBA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-07-01,328,321,76,99,404,420,824
COLCAPIRHUA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-07-01,33,34,1,1,34,35,69
"COLCHA ""K""",vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-07-01,6,4,7,3,13,7,20
COLLANA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-07-01,1,1,0,0,1,1,2
COLOMI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-07-01,8,13,2,0,10,13,23
COLPA BELGICA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-07-01,5,3,0,0,5,3,8
COLQUECHACA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-07-01,11,14,6,10,17,24,41
COLQUENCHA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-07-01,5,5,0,0,5,5,10
COLQUIRI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-07-01,5,6,5,1,10,7,17
COMANCHE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-07-01,0,2,0,0,0,2,2
COMARAPA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-07-01,20,18,1,1,21,19,40
COMBAYA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-07-01,0,0,1,2,1,2,3
CONCEPCION,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-07-01,19,11,5,2,24,13,37
COPACABANA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-07-01,5,3,5,1,10,4,14
CORIPATA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-07-01,23,22,0,0,23,22,45
CORO CORO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-07-01,2,2,4,4,6,6,12
COROICO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-07-01,7,9,10,10,17,19,36
CORQUE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-07-01,2,0,0,0,2,0,2
COTAGAITA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-07-01,3,3,5,2,8,5,13
COTOCA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-07-01,92,81,4,7,96,88,184
CUATRO CAÑADAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-07-01,30,37,10,5,40,42,82
CUCHUMUELA (V. G. VILLARROEL),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-07-01,2,0,0,1,2,1,3
CUEVO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-07-01,3,3,2,1,5,4,9
CULPINA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-07-01,2,1,2,1,4,2,6
CURAHUARA DE CARANGAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-07-01,3,1,0,0,3,1,4
CURVA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-07-01,0,2,1,1,1,3,4
DESAGUADERO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-07-01,4,7,0,0,4,7,11
EL ALTO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-07-01,429,446,271,259,700,705,1405
EL CHORO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-07-01,0,5,0,0,0,5,5
EL PUENTE(STC),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-07-01,4,3,6,8,10,11,21
EL PUENTE(TJA),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-07-01,1,0,3,0,4,0,4
EL TORNO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-07-01,120,100,3,5,123,105,228
EL VILLAR,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-07-01,0,0,0,1,0,1,1
ENTRE RIOS TRJ,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-07-01,8,9,0,0,8,9,17
ENTRE RIOS CBBA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-07-01,49,58,3,8,52,66,118
ESCOMA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-07-01,3,3,0,6,3,9,12
ESMERALDA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-07-01,0,0,1,1,1,1,2
EUCALIPTUS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-07-01,3,1,1,0,4,1,5
EUREKA (SANTOS MERCADO),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-07-01,1,1,3,1,4,2,6
EXALTACION,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-07-01,3,2,0,0,3,2,5
FERNANDEZ ALONSO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-07-01,6,6,10,9,16,15,31
FILADELFIA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-07-01,0,0,0,3,0,3,3
GENERAL SAAVEDRA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-07-01,15,15,10,3,25,18,43
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-07-01,1,3,4,3,5,6,11
GUANAY,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-07-01,9,11,2,5,11,16,27
GUAQUI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-07-01,4,2,0,0,4,2,6
GUAYARAMERIN,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-07-01,70,77,5,8,75,85,160
GUTIERREZ,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-07-01,2,5,5,7,7,12,19
HUACARETA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-07-01,5,8,1,1,6,9,15
HUACAYA (VILLA DE HUACAYA),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-07-01,1,0,0,0,1,0,1
HUACHACALLA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-07-01,3,1,0,0,3,1,4
HUANUNI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-07-01,10,10,2,2,12,12,24
HUARINA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-07-01,1,0,0,1,1,1,2
HUATAJATA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-07-01,1,1,1,0,2,1,3
HUMANATA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-07-01,1,0,1,0,2,0,2
ICHOCA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-07-01,2,1,0,0,2,1,3
INCAHUASI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-07-01,1,1,1,1,2,2,4
INGAVI (HUMAITA),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-07-01,4,3,0,1,4,4,8
INQUISIVI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-07-01,3,6,8,4,11,10,21
IRUPANA (VILLA DE LANZA),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-07-01,6,3,8,7,14,10,24
IXIAMAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-07-01,8,7,3,3,11,10,21
JESUS DE MACHACA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-07-01,8,2,0,0,8,2,10
LA ASUNTA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-07-01,35,28,5,12,40,40,80
LA GUARDIA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-07-01,112,130,14,15,126,145,271
LA PAZ,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-07-01,314,359,16,12,330,371,701
LAGUNILLAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-07-01,2,3,1,1,3,4,7
LAJA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-07-01,13,8,1,0,14,8,22
LAS CARRERAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-07-01,1,1,0,0,1,1,2
LICOMA PAMPA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-07-01,1,6,0,0,1,6,7
LLALLAGUA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-07-01,33,26,37,21,70,47,117
LORETO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-07-01,0,0,5,5,5,5,10
LURIBAY,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-07-01,4,3,1,2,5,5,10
MACHACAMARCA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-07-01,0,2,0,0,0,2,2
MACHARETI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-07-01,0,0,4,0,4,0,4
MAGDALENA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-07-01,0,0,8,11,8,11,19
MAIRANA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-07-01,18,18,1,1,19,19,38
MALLA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-07-01,3,2,2,1,5,3,8
MAPIRI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-07-01,8,15,0,0,8,15,23
MECAPACA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-07-01,14,10,5,4,19,14,33
MINEROS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-07-01,20,17,29,31,49,48,97
MIZQUE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-07-01,9,6,12,13,21,19,40
MOCOMOCO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-07-01,6,6,2,6,8,12,20
MOJINETE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-07-01,0,0,1,1,1,1,2
