,group,variable,month,SRP 2DA. DOSIS DENTRO,SRP 2DA. DOSIS DENTRO,SRP 2DA. DOSIS FUERA,SRP 2DA. DOSIS FUERA,TOTALES,TOTALES,TOTALES
LA GUARDIA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-03-01,43,49,19,14,62,63,125
LA PAZ,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-03-01,195,183,0,1,195,184,379
LAGUNILLAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-03-01,0,1,0,0,0,1,1
LAJA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-03-01,9,10,0,1,9,11,20
LAS CARRERAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-03-01,1,0,0,0,1,0,1
LLALLAGUA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-03-01,6,2,17,17,23,19,42
LURIBAY,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-03-01,3,1,0,0,3,1,4
MACHACAMARCA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-03-01,2,1,0,0,2,1,3
MACHARETI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-03-01,0,0,3,0,3,0,3
MAGDALENA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-03-01,6,6,7,2,13,8,21
MAIRANA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-03-01,5,4,2,1,7,5,12
MAPIRI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-03-01,7,3,0,0,7,3,10
MECAPACA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-03-01,0,0,2,0,2,0,2
MINEROS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-03-01,9,11,1,0,10,11,21
MIZQUE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-03-01,6,12,3,6,9,18,27
MOCOMOCO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-03-01,4,2,3,1,7,3,10
MOJOCOYA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-03-01,2,3,0,0,2,3,5
MONTEAGUDO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-03-01,17,11,1,1,18,12,30
MONTERO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-03-01,43,26,2,1,45,27,72
MOROCHATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-03-01,3,1,5,1,8,2,10
NACEBE (SANTA ROSA DEL ABUNA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-03-01,0,1,0,1,0,2,2
NUEVO MANOA (NUEVA ESPERANZA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-03-01,0,0,1,2,1,2,3
OCURI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-03-01,3,0,0,1,3,1,4
OKINAWA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-03-01,1,3,0,3,1,6,7
OMEREQUE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-03-01,1,1,5,2,6,3,9
ORURO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-03-01,97,75,5,3,102,78,180
PADCAYA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-03-01,16,12,2,1,18,13,31
PADILLA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-03-01,2,4,0,1,2,5,7
PAILON,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-03-01,3,2,7,7,10,9,19
PALCA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-03-01,9,8,5,5,14,13,27
PALOS BLANCOS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-03-01,18,15,4,2,22,17,39
PAMPA AULLAGAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-03-01,0,1,0,0,0,1,1
PAMPA GRANDE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-03-01,2,7,0,0,2,7,9
PAPEL PAMPA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-03-01,2,2,2,1,4,3,7
PASORAPA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-03-01,1,0,0,1,1,1,2
PATACAMAYA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-03-01,4,6,6,5,10,11,21
PAZÑA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-03-01,1,0,2,0,3,0,3
PELECHUCO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-03-01,1,2,0,4,1,6,7
POCOATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-03-01,4,5,5,5,9,10,19
POCONA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-03-01,8,1,6,10,14,11,25
POJO (CBBA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-03-01,5,2,4,2,9,4,13
POOPO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-03-01,3,4,1,0,4,4,8
PORCO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-03-01,0,1,1,1,1,2,3
POROMA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-03-01,5,12,5,4,10,16,26
PORONGO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-03-01,6,4,0,2,6,6,12
PORTACHUELO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-03-01,4,5,1,2,5,7,12
PORVENIR,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-03-01,3,2,3,1,6,3,9
POTOSI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-03-01,95,93,17,8,112,101,213
PRESTO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-03-01,3,1,2,4,5,5,10
PUCARA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-03-01,0,2,1,1,1,3,4
PUCARANI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-03-01,8,11,9,2,17,13,30
PUERTO ACOSTA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-03-01,0,0,0,2,0,2,2
PUERTO CARABUCO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-03-01,2,3,3,4,5,7,12
PUERTO GONZALO MORENO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-03-01,4,3,2,4,6,7,13
PUERTO PEREZ,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-03-01,0,0,4,1,4,1,5
PUERTO QUIJARRO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-03-01,1,4,1,3,2,7,9
PUERTO RICO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-03-01,2,3,0,1,2,4,6
PUERTO SUAREZ,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-03-01,11,8,12,15,23,23,46
PUERTO VILLARROEL,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-03-01,16,14,3,4,19,18,37
PUNA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-03-01,4,1,3,7,7,8,15
PUNATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-03-01,13,15,2,5,15,20,35
QUIABAYA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-03-01,1,1,1,2,2,3,5
QUILLACOLLO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-03-01,20,29,32,28,52,57,109
QUIME,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-03-01,4,0,0,1,4,1,5
QUIRUSILLAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-03-01,1,0,0,0,1,0,1
RAQAYPAMPA(ETA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-03-01,3,7,1,0,4,7,11
RAVELO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-03-01,3,4,7,5,10,9,19
REYES,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-03-01,4,2,0,0,4,2,6
RIBERALTA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-03-01,5,13,1,1,6,14,20
ROBORE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-03-01,8,6,2,2,10,8,18
RURRENABAQUE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-03-01,6,10,3,5,9,15,24
SABAYA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-03-01,0,1,0,1,0,2,2
SACABA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-03-01,50,55,9,20,59,75,134
SACABAMBA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-03-01,3,0,2,0,5,0,5
SACACA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-03-01,6,5,2,2,8,7,15
SAIPINA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-03-01,5,3,1,1,6,4,10
SALINAS DE GARCI MENDOZA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-03-01,5,3,1,7,6,10,16
SAMAIPATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-03-01,1,3,0,1,1,4,5
SAN ANDRES,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-03-01,4,5,0,0,4,5,9
SAN ANDRES DE MACHACA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-03-01,0,2,1,0,1,2,3
SAN ANTONIO DE ESMORUCO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-03-01,1,1,0,0,1,1,2
SAN ANTONIO DE LOMERIO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-03-01,4,2,1,1,5,3,8
SAN BENITO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-03-01,2,2,1,1,3,3,6
SAN BORJA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-03-01,17,11,6,3,23,14,37
SAN BUENA VENTURA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-03-01,5,4,2,2,7,6,13
SAN CARLOS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-03-01,11,10,1,1,12,11,23
SAN IGNACIO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-03-01,10,11,10,7,20,18,38
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-03-01,16,25,7,13,23,38,61
SAN JAVIER(BNI),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-03-01,2,1,0,0,2,1,3
SAN JAVIER(STC),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-03-01,7,4,1,2,8,6,14
SAN JOAQUIN,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-03-01,1,1,0,0,1,1,2
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-03-01,6,3,5,3,11,6,17
SAN JUAN DE YAPACANI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-03-01,0,0,1,1,1,1,2
SAN JULIAN,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-03-01,27,28,6,3,33,31,64
SAN LORENZO(PND),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-03-01,0,2,0,0,0,2,2
SAN LORENZO(TJA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-03-01,12,7,0,1,12,8,20
SAN LUCAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-03-01,12,11,12,12,24,23,47
SAN MATIAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-03-01,1,2,0,0,1,2,3
SAN MIGUEL DE VELASCO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-03-01,3,6,7,6,10,12,22
SAN PEDRO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-03-01,5,2,0,0,5,2,7
SAN PEDRO DE BUENA VISTA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-03-01,6,2,1,4,7,6,13
SAN PEDRO DE CURAHUARA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-03-01,4,2,1,0,5,2,7
SAN PEDRO DE QUEMES,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-03-01,0,0,0,1,0,1,1
SAN PEDRO DE TIQUINA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-03-01,1,2,0,0,1,2,3
SAN PEDRO(PND),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-03-01,0,0,1,0,1,0,1
SAN RAFAEL,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-03-01,3,1,0,0,3,1,4
SAN RAMON BENI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-03-01,3,2,5,2,8,4,12
SAN RAMON SCZ,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-03-01,3,4,0,0,3,4,7
SANTA ANA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-03-01,5,7,0,0,5,7,12
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-03-01,321,336,4,3,325,339,664
SANTA ROSA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-03-01,2,2,1,2,3,4,7
SANTA ROSA DEL SARA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-03-01,7,8,1,0,8,8,16
SANTIAGO DE CALLAPA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-03-01,2,1,0,1,2,2,4
SANTIAGO DE HUARI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-03-01,3,1,0,0,3,1,4
SANTIAGO DE HUATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-03-01,1,1,0,0,1,1,2
SANTIAGO DE MACHACA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-03-01,1,0,0,1,1,1,2
SANTIVAÑES,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-03-01,2,3,1,3,3,6,9
SANTUARIO DE QUILLACAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-03-01,0,0,1,3,1,3,4
SAPAHAQUI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-03-01,1,1,1,0,2,1,3
SENA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-03-01,5,6,5,9,10,15,25
SHINAOTA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-03-01,12,6,4,2,16,8,24
SICA SICA (VILLA AROMA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-03-01,3,10,2,2,5,12,17
SICAYA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-03-01,1,4,2,6,3,10,13
SIPE SIPE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-03-01,10,5,6,8,16,13,29
SOPACHUY,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-03-01,0,1,5,6,5,7,12
SORACACHI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-03-01,0,3,3,0,3,3,6
SORATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-03-01,6,7,7,1,13,8,21
SUCRE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-03-01,127,105,8,8,135,113,248
TACACHI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-03-01,1,0,0,0,1,0,1
TACACOMA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-03-01,1,2,0,0,1,2,3
TACOBAMBA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-03-01,3,0,0,0,3,0,3
TACOPAYA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-03-01,3,3,3,2,6,5,11
TAPACARI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-03-01,20,11,9,9,29,20,49
TARABUCO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-03-01,5,4,1,2,6,6,12
TARACO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-03-01,0,1,0,0,0,1,1
TARATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-03-01,6,4,1,5,7,9,16
TARIJA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-03-01,95,83,8,6,103,89,192
TARVITA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-03-01,4,11,1,6,5,17,22
TEOPONTE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-03-01,1,0,0,0,1,0,1
TIAHUANACU,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-03-01,4,4,1,0,5,4,9
TINGUIPAYA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-03-01,8,7,5,5,13,12,25
TIPUANI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-03-01,5,4,1,1,6,5,11
TIQUIPAYA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-03-01,9,14,7,6,16,20,36
TIRAQUE (CBBA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-03-01,6,4,16,10,22,14,36
TITO YUPANQUI (PARQUIPUJIO),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-03-01,0,1,0,0,0,1,1
TOCO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-03-01,3,4,2,0,5,4,9
TOLATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-03-01,3,1,6,1,9,2,11
TOLEDO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-03-01,1,3,0,0,1,3,4
TOMAVE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-03-01,6,2,2,2,8,4,12
TOMINA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-03-01,6,2,3,0,9,2,11
TORO TORO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-03-01,4,0,5,1,9,1,10
TOTORA(CBBA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-03-01,7,8,3,7,10,15,25
TOTORA(ORR),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-03-01,2,1,2,0,4,1,5
TRINIDAD,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-03-01,25,28,2,1,27,29,56
TUPIZA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-03-01,22,27,1,3,23,30,53
TURCO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-03-01,0,1,0,0,0,1,1
UMALA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-03-01,2,2,1,1,3,3,6
UNCIA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-03-01,8,7,3,5,11,12,23
URIONDO (A. CONCEPCION),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-03-01,8,5,1,0,9,5,14
URUBICHA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-03-01,11,6,0,0,11,6,17
UYUNI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-03-01,10,9,0,0,10,9,19
VACAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-03-01,6,3,8,8,14,11,25
VALLEGRANDE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-03-01,9,12,1,0,10,12,22
VIACHA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-03-01,18,27,5,7,23,34,57
VILA VILA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-03-01,1,3,7,7,8,10,18
VILLA CHARCAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-03-01,10,2,13,11,23,13,36
VILLA MONTES,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-03-01,14,17,6,3,20,20,40
VILLA NUEVA (LOMA ALTA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-03-01,0,1,0,2,0,3,3
VILLA RIVERO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-03-01,8,7,3,2,11,9,20
VILLA SERRANO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-03-01,0,1,0,2,0,3,3
VILLA TUNARI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-03-01,35,35,12,5,47,40,87
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-03-01,3,3,0,0,3,3,6
VILLAZON,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-03-01,15,13,0,2,15,15,30
VINTO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-03-01,13,16,14,16,27,32,59
VITICHI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-03-01,2,3,1,0,3,3,6
WALDO BALLIVIAN,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-03-01,2,1,0,2,2,3,5
WARNES,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-03-01,34,47,2,2,36,49,85
YACUIBA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-03-01,20,19,4,9,24,28,52
YAMPARAEZ,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-03-01,2,3,0,0,2,3,5
YANACACHI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-03-01,1,1,0,0,1,1,2
YAPACANI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-03-01,4,5,5,9,9,14,23
YOCALLA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-03-01,6,2,0,0,6,2,8
YOTALA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-03-01,1,1,1,6,2,7,9
YUNCHARA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-03-01,0,0,2,2,2,2,4
ZUDAÑEZ,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-03-01,3,3,4,0,7,3,10
ACACIO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-04-01,1,0,0,0,1,0,1
ACHACACHI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-04-01,6,11,1,1,7,12,19
ACHOCALLA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-04-01,2,8,0,2,2,10,12
AIQUILE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-04-01,4,2,16,17,20,19,39
ALALAY,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-04-01,1,0,0,0,1,0,1
ALCALA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-04-01,2,0,1,1,3,1,4
ALTO BENI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-04-01,3,5,0,0,3,5,8
ANCORAIMES,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-04-01,2,2,1,2,3,4,7
ANDAMARCA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-04-01,3,1,0,2,3,3,6
ANTEQUERA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-04-01,0,1,0,0,0,1,1
ANZALDO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-04-01,0,1,3,3,3,4,7
APOLO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-04-01,5,3,3,4,8,7,15
ARAMPAMPA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-04-01,1,0,1,2,2,2,4
ARANI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-04-01,2,3,0,0,2,3,5
ARBIETO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-04-01,16,7,3,3,19,10,29
ARQUE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-04-01,10,3,0,0,10,3,13
ASCENCION DE GUARAYOS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-04-01,4,2,0,0,4,2,6
ATOCHA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-04-01,3,3,3,2,6,5,11
AUCAPATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-04-01,2,3,0,2,2,5,7
AYATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-04-01,2,6,0,1,2,7,9
AYO AYO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-04-01,0,0,0,1,0,1,1
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-04-01,3,2,6,6,9,8,17
AZURDUY,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-04-01,5,8,1,3,6,11,17
BATALLAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-04-01,2,4,0,0,2,4,6
BAURES,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-04-01,1,2,3,1,4,3,7
BELEN DE ANDAMARCA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-04-01,0,0,1,0,1,0,1
BELLA FLOR,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-04-01,3,2,0,0,3,2,5
BERMEJO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-04-01,17,13,2,3,19,16,35
BETANZOS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-04-01,13,11,5,6,18,17,35
BOLIVAR,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-04-01,0,0,1,0,1,0,1
BOYUIBE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-04-01,2,3,0,1,2,4,6
BUENA VISTA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-04-01,2,1,1,2,3,3,6
CABEZAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-04-01,6,7,0,0,6,7,13
CAIROMA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-04-01,3,2,0,1,3,3,6
"CAIZA ""D""",vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-04-01,4,1,2,2,6,3,9
CALACOTO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-04-01,1,1,0,0,1,1,2
CAMARGO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-04-01,2,4,4,0,6,4,10
CAMATAQUI (C. VILLA ABECIA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-04-01,1,0,1,2,2,2,4
CAMIRI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-04-01,11,5,3,6,14,11,25
CAPINOTA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-04-01,11,5,1,3,12,8,20
CAQUIAVIRI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-04-01,2,6,0,0,2,6,8
