,group,variable,month,SRP 1RA. DOSIS DENTRO,SRP 1RA. DOSIS DENTRO,SRP 1RA. DOSIS FUERA,SRP 1RA. DOSIS FUERA,TOTALES,TOTALES,TOTALES
GUANAY,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-04-01,5,2,2,2,7,4,11
GUAQUI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-04-01,2,1,1,2,3,3,6
GUAYARAMERIN,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-04-01,24,22,3,4,27,26,53
GUTIERREZ,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-04-01,14,11,10,9,24,20,44
HUACARETA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-04-01,2,8,5,3,7,11,18
HUACAYA (VILLA DE HUACAYA),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-04-01,0,0,3,1,3,1,4
HUANUNI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-04-01,7,7,0,0,7,7,14
HUARACAJE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-04-01,0,1,0,0,0,1,1
HUARINA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-04-01,1,1,1,0,2,1,3
HUATAJATA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-04-01,0,1,1,1,1,2,3
HUAYLLAMARCA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-04-01,4,1,0,1,4,2,6
HUMANATA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-04-01,0,1,0,6,0,7,7
ICHOCA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-04-01,3,2,3,1,6,3,9
ICLA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-04-01,1,1,2,2,3,3,6
INCAHUASI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-04-01,2,4,2,1,4,5,9
INGAVI (HUMAITA),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-04-01,1,2,0,0,1,2,3
INQUISIVI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-04-01,2,5,6,4,8,9,17
IRUPANA (VILLA DE LANZA),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-04-01,9,6,4,1,13,7,20
IXIAMAS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-04-01,6,8,1,2,7,10,17
JESUS DE MACHACA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-04-01,4,7,4,2,8,9,17
LA ASUNTA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-04-01,22,21,6,3,28,24,52
LA GUARDIA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-04-01,30,39,8,14,38,53,91
LA PAZ,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-04-01,179,193,1,6,180,199,379
LAGUNILLAS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-04-01,1,1,3,7,4,8,12
LAJA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-04-01,8,4,7,3,15,7,22
LAS CARRERAS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-04-01,2,0,5,1,7,1,8
LICOMA PAMPA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-04-01,1,0,0,0,1,0,1
LLALLAGUA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-04-01,19,21,10,2,29,23,52
LLICA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-04-01,1,2,0,0,1,2,3
LORETO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-04-01,1,0,0,0,1,0,1
LURIBAY,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-04-01,3,2,1,1,4,3,7
MACHACAMARCA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-04-01,0,0,5,1,5,1,6
MACHARETI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-04-01,2,2,4,8,6,10,16
MAGDALENA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-04-01,0,0,8,14,8,14,22
MAIRANA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-04-01,10,1,0,0,10,1,11
MALLA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-04-01,0,0,0,4,0,4,4
MAPIRI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-04-01,3,4,3,3,6,7,13
MECAPACA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-04-01,7,9,1,0,8,9,17
MINEROS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-04-01,2,1,0,0,2,1,3
MIZQUE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-04-01,7,5,3,6,10,11,21
MOCOMOCO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-04-01,8,2,5,4,13,6,19
MOJOCOYA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-04-01,0,1,0,2,0,3,3
MONTEAGUDO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-04-01,15,16,1,0,16,16,32
MONTERO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-04-01,7,4,9,9,16,13,29
MORO MORO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-04-01,2,1,2,1,4,2,6
MOROCHATA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-04-01,0,1,7,5,7,6,13
NACEBE (SANTA ROSA DEL ABUNA),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-04-01,1,1,5,5,6,6,12
NAZACARA DE PACAJES,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-04-01,0,1,0,0,0,1,1
NUEVO MANOA (NUEVA ESPERANZA),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-04-01,0,0,2,0,2,0,2
OCURI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-04-01,7,3,7,4,14,7,21
OKINAWA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-04-01,3,1,15,12,18,13,31
OMEREQUE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-04-01,0,0,4,8,4,8,12
ORURO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-04-01,87,95,10,11,97,106,203
PADCAYA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-04-01,6,9,1,2,7,11,18
PADILLA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-04-01,2,3,10,9,12,12,24
PAILON,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-04-01,3,1,5,0,8,1,9
PALCA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-04-01,6,5,6,4,12,9,21
PALOS BLANCOS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-04-01,16,11,11,5,27,16,43
PAMPA AULLAGAS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-04-01,0,0,0,1,0,1,1
PAMPA GRANDE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-04-01,4,6,0,0,4,6,10
PAPEL PAMPA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-04-01,4,4,0,0,4,4,8
PASORAPA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-04-01,2,0,2,0,4,0,4
PATACAMAYA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-04-01,1,1,5,5,6,6,12
PAZÑA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-04-01,5,1,0,0,5,1,6
PELECHUCO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-04-01,2,4,4,3,6,7,13
POCOATA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-04-01,8,11,6,8,14,19,33
POCONA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-04-01,1,2,7,9,8,11,19
POJO (CBBA),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-04-01,12,10,1,1,13,11,24
POOPO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-04-01,5,6,1,0,6,6,12
PORCO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-04-01,0,0,3,4,3,4,7
POROMA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-04-01,5,2,1,4,6,6,12
PORONGO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-04-01,3,5,20,18,23,23,46
PORTACHUELO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-04-01,10,12,0,0,10,12,22
PORVENIR,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-04-01,0,0,6,2,6,2,8
POSTRER VALLE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-04-01,2,1,1,0,3,1,4
POTOSI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-04-01,24,35,0,0,24,35,59
PRESTO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-04-01,3,3,4,6,7,9,16
PUCARA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-04-01,0,3,0,0,0,3,3
PUCARANI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-04-01,17,20,7,4,24,24,48
PUERTO ACOSTA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-04-01,1,3,4,1,5,4,9
PUERTO CARABUCO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-04-01,0,6,4,1,4,7,11
PUERTO GONZALO MORENO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-04-01,0,1,2,1,2,2,4
PUERTO PEREZ,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-04-01,0,0,4,0,4,0,4
PUERTO QUIJARRO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-04-01,2,4,1,6,3,10,13
PUERTO RICO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-04-01,0,0,4,4,4,4,8
PUERTO SILES,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-04-01,0,0,1,0,1,0,1
PUERTO SUAREZ,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-04-01,0,0,19,23,19,23,42
PUERTO VILLARROEL,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-04-01,49,34,11,16,60,50,110
PUNA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-04-01,3,2,12,4,15,6,21
PUNATA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-04-01,13,5,0,1,13,6,19
QUIABAYA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-04-01,1,2,0,0,1,2,3
QUILLACOLLO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-04-01,5,6,10,18,15,24,39
QUIME,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-04-01,1,0,4,2,5,2,7
QUIRUSILLAS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-04-01,0,0,4,0,4,0,4
RAQAYPAMPA(ETA),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-04-01,0,1,0,0,0,1,1
RAVELO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-04-01,4,7,10,9,14,16,30
REYES,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-04-01,2,0,0,0,2,0,2
RIBERALTA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-04-01,32,30,21,17,53,47,100
ROBORE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-04-01,4,5,3,0,7,5,12
RURRENABAQUE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-04-01,12,7,10,9,22,16,38
SABAYA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-04-01,3,1,0,2,3,3,6
SACABA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-04-01,53,51,9,10,62,61,123
SACABAMBA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-04-01,1,2,1,2,2,4,6
SACACA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-04-01,4,6,15,6,19,12,31
SAIPINA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-04-01,5,5,3,0,8,5,13
SALINAS DE GARCI MENDOZA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-04-01,2,5,4,6,6,11,17
SAMAIPATA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-04-01,2,6,3,1,5,7,12
SAN ANDRES,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-04-01,4,8,6,7,10,15,25
SAN ANDRES DE MACHACA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-04-01,2,0,0,0,2,0,2
SAN ANTONIO DE LOMERIO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-04-01,1,1,5,3,6,4,10
SAN BENITO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-04-01,2,4,0,2,2,6,8
SAN BORJA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-04-01,21,13,6,0,27,13,40
SAN BUENA VENTURA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-04-01,4,8,8,8,12,16,28
SAN CARLOS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-04-01,4,2,17,19,21,21,42
SAN IGNACIO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-04-01,7,4,2,1,9,5,14
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-04-01,27,35,11,3,38,38,76
SAN JAVIER(STC),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-04-01,4,2,1,0,5,2,7
SAN JOAQUIN,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-04-01,6,2,0,0,6,2,8
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-04-01,2,0,0,0,2,0,2
SAN JUAN DE YAPACANI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-04-01,0,0,5,1,5,1,6
SAN JULIAN,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-04-01,32,28,8,8,40,36,76
SAN LORENZO(PND),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-04-01,2,3,5,5,7,8,15
SAN LORENZO(TJA),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-04-01,10,7,10,6,20,13,33
SAN LUCAS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-04-01,19,26,7,7,26,33,59
SAN MATIAS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-04-01,0,1,0,0,0,1,1
SAN MIGUEL DE VELASCO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-04-01,1,1,16,8,17,9,26
SAN PABLO DE LIPEZ,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-04-01,1,0,1,0,2,0,2
SAN PEDRO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-04-01,4,6,9,8,13,14,27
SAN PEDRO DE BUENA VISTA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-04-01,12,14,6,10,18,24,42
SAN PEDRO DE CURAHUARA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-04-01,2,1,0,0,2,1,3
SAN PEDRO DE QUEMES,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-04-01,0,0,0,1,0,1,1
SAN PEDRO DE TIQUINA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-04-01,2,3,0,0,2,3,5
SAN PEDRO(PND),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-04-01,1,0,1,1,2,1,3
SAN RAFAEL,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-04-01,1,1,4,3,5,4,9
SAN RAMON BENI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-04-01,1,0,1,2,2,2,4
SAN RAMON SCZ,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-04-01,4,3,1,4,5,7,12
SANTA ANA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-04-01,4,8,0,0,4,8,12
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-04-01,460,486,17,19,477,505,982
SANTA ROSA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-04-01,2,3,0,0,2,3,5
SANTA ROSA DEL SARA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-04-01,7,9,1,0,8,9,17
SANTIAGO DE CALLAPA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-04-01,0,1,0,0,0,1,1
SANTIAGO DE HUARI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-04-01,2,1,1,6,3,7,10
SANTIAGO DE HUATA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-04-01,3,1,1,3,4,4,8
SANTIAGO DE MACHACA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-04-01,4,4,0,0,4,4,8
SANTIVAÑES,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-04-01,2,3,7,6,9,9,18
SANTUARIO DE QUILLACAS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-04-01,1,1,0,1,1,2,3
SAPAHAQUI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-04-01,3,2,0,2,3,4,7
SENA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-04-01,0,2,8,8,8,10,18
SHINAOTA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-04-01,18,17,6,7,24,24,48
SICA SICA (VILLA AROMA),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-04-01,10,15,6,8,16,23,39
SICAYA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-04-01,2,3,1,0,3,3,6
SIPE SIPE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-04-01,44,35,2,3,46,38,84
SOPACHUY,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-04-01,6,2,6,1,12,3,15
SORACACHI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-04-01,1,3,1,0,2,3,5
SORATA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-04-01,9,9,6,10,15,19,34
SUCRE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-04-01,94,97,1,1,95,98,193
TACACHI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-04-01,0,0,1,0,1,0,1
TACACOMA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-04-01,7,4,0,1,7,5,12
TACOBAMBA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-04-01,2,4,5,2,7,6,13
TACOPAYA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-04-01,3,2,2,4,5,6,11
TAHUA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-04-01,0,0,3,0,3,0,3
TAPACARI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-04-01,19,20,6,4,25,24,49
TARABUCO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-04-01,9,6,8,4,17,10,27
TARACO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-04-01,2,2,0,0,2,2,4
TARATA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-04-01,5,6,3,4,8,10,18
TARIJA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-04-01,92,81,4,4,96,85,181
TARVITA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-04-01,7,8,4,1,11,9,20
TEOPONTE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-04-01,6,5,4,3,10,8,18
TIAHUANACU,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-04-01,9,4,1,1,10,5,15
TINGUIPAYA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-04-01,6,8,1,2,7,10,17
TIPUANI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-04-01,7,3,6,2,13,5,18
TIQUIPAYA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-04-01,25,27,13,8,38,35,73
TIRAQUE (CBBA),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-04-01,7,8,9,8,16,16,32
TOCO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-04-01,0,2,5,5,5,7,12
TODOS SANTOS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-04-01,0,0,0,1,0,1,1
TOLATA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-04-01,1,1,3,2,4,3,7
TOLEDO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-04-01,4,1,2,5,6,6,12
TOMAVE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-04-01,4,4,3,2,7,6,13
TOMINA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-04-01,3,3,1,1,4,4,8
TORO TORO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-04-01,2,0,4,6,6,6,12
TOTORA(CBBA),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-04-01,12,6,5,9,17,15,32
TOTORA(ORR),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-04-01,1,1,0,5,1,6,7
TRIGAL,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-04-01,0,0,3,2,3,2,5
TRINIDAD,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-04-01,16,20,0,0,16,20,36
TUPIZA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-04-01,31,33,1,0,32,33,65
UMALA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-04-01,6,2,1,1,7,3,10
UNCIA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-04-01,3,3,8,5,11,8,19
URIONDO (A. CONCEPCION),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-04-01,6,3,9,11,15,14,29
URUBICHA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-04-01,6,6,0,0,6,6,12
UYUNI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-04-01,2,2,1,0,3,2,5
VACAS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-04-01,5,2,4,7,9,9,18
VALLEGRANDE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-04-01,8,11,0,0,8,11,19
VIACHA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-04-01,21,10,1,0,22,10,32
VILA VILA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-04-01,0,0,3,3,3,3,6
VILLA CHARCAS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-04-01,5,7,2,5,7,12,19
VILLA MONTES,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-04-01,14,19,5,3,19,22,41
VILLA NUEVA (LOMA ALTA),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-04-01,1,0,2,1,3,1,4
VILLA RIVERO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-04-01,1,1,12,8,13,9,22
VILLA SERRANO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-04-01,2,5,5,3,7,8,15
VILLA TUNARI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-04-01,36,32,11,5,47,37,84
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-04-01,4,2,0,0,4,2,6
VILLAZON,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-04-01,28,29,4,7,32,36,68
VINTO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-04-01,14,11,22,25,36,36,72
VITICHI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-04-01,0,0,4,3,4,3,7
WALDO BALLIVIAN,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-04-01,0,4,0,1,0,5,5
WARNES,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-04-01,21,18,19,19,40,37,77
YACO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-04-01,3,2,0,2,3,4,7
YACUIBA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-04-01,22,24,12,20,34,44,78
YAMPARAEZ,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-04-01,3,3,1,1,4,4,8
YANACACHI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-04-01,8,5,3,0,11,5,16
YAPACANI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-04-01,23,38,31,21,54,59,113
YOCALLA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-04-01,3,4,2,7,5,11,16
YOTALA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-04-01,2,2,6,2,8,4,12
YUNCHARA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-04-01,0,1,4,6,4,7,11
ZUDAÑEZ,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-04-01,6,7,4,3,10,10,20
ACACIO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-05-01,4,2,7,7,11,9,20
ACHACACHI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-05-01,18,4,16,20,34,24,58
ACHOCALLA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-05-01,16,16,5,4,21,20,41
AIQUILE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-05-01,11,15,23,14,34,29,63
ALALAY,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-05-01,2,1,4,4,6,5,11
ALCALA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-05-01,1,0,0,1,1,1,2
ALTO BENI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-05-01,9,10,2,2,11,12,23
ANCORAIMES,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-05-01,10,7,3,1,13,8,21
