,group,variable,month,ANTIAMARÍLICA DOSIS ÚNICA DENTRO,ANTIAMARÍLICA DOSIS ÚNICA DENTRO,ANTIAMARÍLICA DOSIS ÚNICA FUERA,ANTIAMARÍLICA DOSIS ÚNICA FUERA,TOTALES,TOTALES,TOTALES
CHARAGUA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-05-01,19,17,13,12,32,29,61
CHARAÑA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-05-01,1,0,0,0,1,0,1
CHAYANTA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-05-01,14,7,10,2,24,9,33
CHIMORE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-05-01,24,19,3,4,27,23,50
CHIPAYA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-05-01,2,1,0,0,2,1,3
CHOQUE COTA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-05-01,0,0,0,1,0,1,1
CHUA COCANI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-05-01,2,1,1,0,3,1,4
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-05-01,18,12,0,2,18,14,32
CHUMA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-05-01,1,4,3,6,4,10,14
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-05-01,1,7,2,6,3,13,16
CKOCHAS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-05-01,1,3,9,10,10,13,23
CLIZA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-05-01,11,5,9,11,20,16,36
COBIJA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-05-01,29,19,17,16,46,35,81
COCAPATA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-05-01,10,11,16,13,26,24,50
COCHABAMBA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-05-01,559,525,8,15,567,540,1107
COIPASA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-05-01,0,1,0,0,0,1,1
COLCAPIRHUA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-05-01,39,30,0,0,39,30,69
"COLCHA ""K""",vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-05-01,7,8,6,5,13,13,26
COLLANA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-05-01,0,1,0,1,0,2,2
COLOMI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-05-01,10,8,5,7,15,15,30
COLPA BELGICA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-05-01,1,1,0,0,1,1,2
COLQUECHACA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-05-01,14,24,13,11,27,35,62
COLQUENCHA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-05-01,6,6,0,0,6,6,12
COLQUIRI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-05-01,7,11,7,5,14,16,30
COMANCHE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-05-01,0,1,0,1,0,2,2
COMARAPA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-05-01,24,21,2,1,26,22,48
COMBAYA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-05-01,2,0,2,1,4,1,5
CONCEPCION,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-05-01,13,13,33,17,46,30,76
COPACABANA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-05-01,5,3,2,3,7,6,13
CORIPATA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-05-01,18,19,2,1,20,20,40
CORO CORO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-05-01,2,2,2,1,4,3,7
COROICO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-05-01,13,13,4,2,17,15,32
CORQUE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-05-01,1,0,0,0,1,0,1
COTAGAITA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-05-01,9,8,4,6,13,14,27
COTOCA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-05-01,64,60,33,30,97,90,187
CUATRO CAÑADAS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-05-01,15,11,2,6,17,17,34
CUCHUMUELA (V. G. VILLARROEL),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-05-01,3,1,3,0,6,1,7
CUEVO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-05-01,2,4,2,1,4,5,9
CULPINA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-05-01,8,12,7,4,15,16,31
CURAHUARA DE CARANGAS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-05-01,4,1,0,0,4,1,5
CURVA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-05-01,1,1,0,0,1,1,2
DESAGUADERO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-05-01,5,5,0,0,5,5,10
EL ALTO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-05-01,482,447,304,233,786,680,1466
EL CHORO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-05-01,0,2,0,0,0,2,2
EL PUENTE(STC),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-05-01,6,9,2,2,8,11,19
EL PUENTE(TJA),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-05-01,1,2,1,0,2,2,4
EL TORNO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-05-01,61,49,4,4,65,53,118
EL VILLAR,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-05-01,1,1,0,0,1,1,2
ENTRE RIOS TRJ,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-05-01,17,11,3,5,20,16,36
ENTRE RIOS CBBA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-05-01,48,49,4,3,52,52,104
ESCOMA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-05-01,3,4,3,2,6,6,12
ESMERALDA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-05-01,1,1,0,0,1,1,2
EUCALIPTUS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-05-01,0,0,0,2,0,2,2
EUREKA (SANTOS MERCADO),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-05-01,3,4,0,2,3,6,9
EXALTACION,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-05-01,0,0,0,1,0,1,1
FERNANDEZ ALONSO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-05-01,0,0,25,11,25,11,36
FILADELFIA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-05-01,1,3,6,7,7,10,17
GENERAL SAAVEDRA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-05-01,21,20,9,4,30,24,54
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-05-01,2,5,3,4,5,9,14
GUANAY,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-05-01,7,5,6,6,13,11,24
GUAQUI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-05-01,6,8,1,1,7,9,16
GUAYARAMERIN,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-05-01,15,18,3,2,18,20,38
GUTIERREZ,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-05-01,20,8,10,7,30,15,45
HUACARETA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-05-01,6,4,5,0,11,4,15
HUACAYA (VILLA DE HUACAYA),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-05-01,0,0,0,1,0,1,1
HUACHACALLA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-05-01,2,1,0,0,2,1,3
HUANUNI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-05-01,3,3,10,16,13,19,32
HUARACAJE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-05-01,8,3,0,0,8,3,11
HUARINA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-05-01,1,5,1,0,2,5,7
HUATAJATA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-05-01,4,1,0,0,4,1,5
HUAYLLAMARCA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-05-01,2,1,1,0,3,1,4
HUMANATA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-05-01,2,1,3,1,5,2,7
ICHOCA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-05-01,1,3,0,3,1,6,7
ICLA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-05-01,1,5,1,4,2,9,11
INCAHUASI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-05-01,14,6,3,2,17,8,25
INGAVI (HUMAITA),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-05-01,0,0,2,1,2,1,3
INQUISIVI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-05-01,9,11,4,9,13,20,33
IRUPANA (VILLA DE LANZA),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-05-01,16,16,2,1,18,17,35
IXIAMAS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-05-01,5,3,3,1,8,4,12
JESUS DE MACHACA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-05-01,9,1,2,0,11,1,12
LA ASUNTA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-05-01,27,28,8,15,35,43,78
LA GUARDIA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-05-01,83,82,58,38,141,120,261
LA PAZ,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-05-01,398,335,36,34,434,369,803
LAGUNILLAS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-05-01,0,2,2,1,2,3,5
LAJA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-05-01,8,7,4,4,12,11,23
LAS CARRERAS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-05-01,0,0,2,0,2,0,2
LICOMA PAMPA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-05-01,1,4,0,0,1,4,5
LLALLAGUA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-05-01,22,19,19,18,41,37,78
LLICA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-05-01,3,2,6,1,9,3,12
LORETO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-05-01,3,1,0,0,3,1,4
LURIBAY,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-05-01,11,3,0,1,11,4,15
MACHACAMARCA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-05-01,0,0,0,1,0,1,1
MACHARETI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-05-01,0,1,5,4,5,5,10
MAGDALENA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-05-01,1,1,21,19,22,20,42
MAIRANA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-05-01,2,0,3,1,5,1,6
MALLA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-05-01,0,0,1,1,1,1,2
MAPIRI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-05-01,18,22,1,3,19,25,44
MECAPACA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-05-01,8,6,1,0,9,6,15
MINEROS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-05-01,4,3,68,65,72,68,140
MIZQUE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-05-01,12,11,9,6,21,17,38
MOCOMOCO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-05-01,5,6,8,5,13,11,24
MOJINETE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-05-01,2,0,0,0,2,0,2
MOJOCOYA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-05-01,5,7,2,2,7,9,16
MONTEAGUDO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-05-01,18,21,5,3,23,24,47
MONTERO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-05-01,86,73,43,44,129,117,246
MORO MORO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-05-01,0,0,1,2,1,2,3
MOROCHATA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-05-01,5,3,5,4,10,7,17
NACEBE (SANTA ROSA DEL ABUNA),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-05-01,0,1,3,3,3,4,7
NUEVO MANOA (NUEVA ESPERANZA),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-05-01,1,0,0,0,1,0,1
OCURI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-05-01,7,7,2,5,9,12,21
OKINAWA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-05-01,1,1,17,12,18,13,31
OMEREQUE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-05-01,0,2,7,1,7,3,10
ORURO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-05-01,129,122,40,45,169,167,336
PADCAYA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-05-01,10,9,5,7,15,16,31
PADILLA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-05-01,6,4,6,9,12,13,25
PAILON,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-05-01,7,19,8,11,15,30,45
PALCA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-05-01,12,9,6,3,18,12,30
PALOS BLANCOS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-05-01,16,15,3,10,19,25,44
PAMPA AULLAGAS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-05-01,2,1,3,0,5,1,6
PAMPA GRANDE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-05-01,5,3,3,7,8,10,18
PAPEL PAMPA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-05-01,3,0,2,2,5,2,7
PASORAPA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-05-01,1,0,1,1,2,1,3
PATACAMAYA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-05-01,9,5,5,5,14,10,24
PAZÑA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-05-01,2,2,1,0,3,2,5
PELECHUCO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-05-01,8,7,0,0,8,7,15
POCOATA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-05-01,13,6,15,13,28,19,47
POCONA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-05-01,1,3,5,5,6,8,14
POJO (CBBA),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-05-01,9,14,2,7,11,21,32
POOPO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-05-01,3,6,0,0,3,6,9
PORCO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-05-01,0,2,14,32,14,34,48
POROMA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-05-01,11,13,4,5,15,18,33
PORONGO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-05-01,3,3,10,6,13,9,22
PORTACHUELO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-05-01,10,13,0,0,10,13,23
PORVENIR,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-05-01,0,2,3,4,3,6,9
POSTRER VALLE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-05-01,1,3,0,0,1,3,4
POTOSI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-05-01,175,159,39,36,214,195,409
PRESTO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-05-01,2,3,3,2,5,5,10
PUCARA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-05-01,0,1,0,0,0,1,1
PUCARANI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-05-01,9,19,6,9,15,28,43
PUERTO ACOSTA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-05-01,2,6,3,10,5,16,21
PUERTO CARABUCO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-05-01,3,4,3,2,6,6,12
PUERTO GONZALO MORENO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-05-01,2,1,6,8,8,9,17
PUERTO PEREZ,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-05-01,0,3,1,1,1,4,5
PUERTO QUIJARRO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-05-01,7,7,3,1,10,8,18
PUERTO RICO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-05-01,0,0,21,13,21,13,34
PUERTO SUAREZ,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-05-01,2,2,24,11,26,13,39
PUERTO VILLARROEL,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-05-01,48,45,8,14,56,59,115
PUNA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-05-01,8,5,12,17,20,22,42
PUNATA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-05-01,19,29,6,8,25,37,62
QUIABAYA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-05-01,3,3,1,0,4,3,7
QUILLACOLLO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-05-01,50,31,96,93,146,124,270
QUIME,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-05-01,4,8,1,2,5,10,15
QUIRUSILLAS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-05-01,2,1,1,0,3,1,4
RAQAYPAMPA(ETA),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-05-01,6,5,2,4,8,9,17
RAVELO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-05-01,5,10,13,5,18,15,33
REYES,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-05-01,2,2,0,0,2,2,4
RIBERALTA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-05-01,76,68,42,40,118,108,226
ROBORE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-05-01,4,4,2,2,6,6,12
RURRENABAQUE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-05-01,5,5,9,12,14,17,31
SABAYA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-05-01,2,1,0,0,2,1,3
SACABA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-05-01,106,104,21,34,127,138,265
SACABAMBA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-05-01,0,4,1,1,1,5,6
SACACA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-05-01,6,8,20,25,26,33,59
SAIPINA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-05-01,5,6,0,3,5,9,14
SALINAS DE GARCI MENDOZA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-05-01,3,2,1,1,4,3,7
SAMAIPATA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-05-01,6,1,0,5,6,6,12
SAN AGUSTIN,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-05-01,3,1,0,0,3,1,4
SAN ANDRES,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-05-01,0,0,0,1,0,1,1
SAN ANDRES DE MACHACA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-05-01,1,1,4,3,5,4,9
SAN ANTONIO DE ESMORUCO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-05-01,2,3,0,1,2,4,6
SAN ANTONIO DE LOMERIO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-05-01,5,2,6,2,11,4,15
SAN BENITO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-05-01,2,8,5,5,7,13,20
SAN BORJA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-05-01,22,30,5,5,27,35,62
SAN BUENA VENTURA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-05-01,6,3,6,10,12,13,25
SAN CARLOS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-05-01,2,1,9,9,11,10,21
SAN IGNACIO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-05-01,7,12,15,17,22,29,51
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-05-01,36,31,69,60,105,91,196
SAN JAVIER(STC),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-05-01,15,7,9,12,24,19,43
SAN JOAQUIN,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-05-01,7,8,0,0,7,8,15
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-05-01,5,11,4,8,9,19,28
SAN JUAN DE YAPACANI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-05-01,3,6,1,0,4,6,10
SAN JULIAN,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-05-01,28,21,15,15,43,36,79
SAN LORENZO(PND),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-05-01,0,0,3,0,3,0,3
SAN LORENZO(TJA),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-05-01,13,14,5,2,18,16,34
SAN LUCAS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-05-01,15,10,11,14,26,24,50
SAN MATIAS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-05-01,12,11,10,7,22,18,40
SAN MIGUEL DE VELASCO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-05-01,0,0,4,8,4,8,12
SAN PABLO DE LIPEZ,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-05-01,2,1,1,0,3,1,4
SAN PEDRO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-05-01,8,4,7,0,15,4,19
SAN PEDRO DE BUENA VISTA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-05-01,29,25,26,33,55,58,113
SAN PEDRO DE CURAHUARA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-05-01,4,0,2,1,6,1,7
SAN PEDRO DE TIQUINA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-05-01,2,2,1,4,3,6,9
SAN PEDRO(PND),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-05-01,0,0,2,1,2,1,3
SAN RAFAEL,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-05-01,1,2,3,6,4,8,12
SAN RAMON SCZ,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-05-01,8,0,0,2,8,2,10
SANTA ANA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-05-01,9,2,2,1,11,3,14
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-05-01,757,690,67,72,824,762,1586
SANTA ROSA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-05-01,0,0,11,12,11,12,23
SANTA ROSA DEL SARA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-05-01,8,12,6,8,14,20,34
SANTIAGO DE CALLAPA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-05-01,1,2,0,1,1,3,4
SANTIAGO DE HUARI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-05-01,7,3,8,5,15,8,23
SANTIAGO DE HUATA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-05-01,1,2,5,4,6,6,12
SANTIAGO DE MACHACA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-05-01,2,1,0,0,2,1,3
SANTIVAÑES,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-05-01,5,3,6,2,11,5,16
SANTUARIO DE QUILLACAS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-05-01,5,2,1,1,6,3,9
SAPAHAQUI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-05-01,9,3,0,1,9,4,13
SENA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-05-01,1,0,1,3,2,3,5
SHINAOTA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-05-01,11,15,5,6,16,21,37
SICA SICA (VILLA AROMA),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-05-01,4,9,8,3,12,12,24
SICAYA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-05-01,1,2,1,1,2,3,5
SIPE SIPE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-05-01,46,55,6,6,52,61,113
SOPACHUY,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-05-01,8,3,0,0,8,3,11
SORACACHI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-05-01,5,6,7,1,12,7,19
SORATA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-05-01,4,6,14,11,18,17,35
