,group,variable,month,ANTIROTAVIRÍCA 1RA DOSIS DENTRO,ANTIROTAVIRÍCA 1RA DOSIS DENTRO,ANTIROTAVIRÍCA 1RA DOSIS FUERA,ANTIROTAVIRÍCA 1RA DOSIS FUERA,TOTALES
POCONA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-03-01,5,4,0,7,16
POJO (CBBA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-03-01,11,8,4,1,24
POOPO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-03-01,5,2,0,2,9
PORCO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-03-01,6,10,1,0,17
POROMA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-03-01,3,5,5,9,22
PORONGO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-03-01,8,7,2,2,19
PORTACHUELO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-03-01,24,26,0,0,50
PORVENIR,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-03-01,6,6,2,2,16
POSTRER VALLE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-03-01,1,0,0,0,1
POTOSI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-03-01,236,225,19,28,508
PRESTO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-03-01,5,4,1,1,11
PUCARA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-03-01,0,0,1,0,1
PUCARANI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-03-01,22,15,8,2,47
PUERTO ACOSTA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-03-01,2,3,7,3,15
PUERTO CARABUCO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-03-01,1,5,6,8,20
PUERTO GONZALO MORENO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-03-01,8,6,3,3,20
PUERTO PEREZ,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-03-01,1,0,1,0,2
PUERTO QUIJARRO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-03-01,9,12,0,1,22
PUERTO RICO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-03-01,3,7,2,2,14
PUERTO SUAREZ,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-03-01,25,12,1,2,40
PUERTO VILLARROEL,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-03-01,60,57,1,0,118
PUNA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-03-01,8,3,6,2,19
PUNATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-03-01,22,24,0,2,48
QUIABAYA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-03-01,0,3,0,0,3
QUILLACOLLO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-03-01,105,99,31,34,269
QUIME,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-03-01,5,11,1,3,20
QUIRUSILLAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-03-01,0,1,0,0,1
RAVELO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-03-01,4,3,11,6,24
REYES,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-03-01,13,9,2,1,25
RIBERALTA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-03-01,157,116,3,1,277
ROBORE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-03-01,16,12,0,0,28
RURRENABAQUE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-03-01,16,23,0,1,40
SABAYA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-03-01,3,4,0,0,7
SACABA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-03-01,120,137,5,8,270
SACABAMBA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-03-01,2,3,2,1,8
SACACA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-03-01,13,15,5,3,36
SAIPINA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-03-01,4,3,0,0,7
SALINAS DE GARCI MENDOZA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-03-01,4,1,5,5,15
SAMAIPATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-03-01,9,10,1,0,20
SAN AGUSTIN,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-03-01,0,2,0,0,2
SAN ANDRES,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-03-01,13,9,0,0,22
SAN ANDRES DE MACHACA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-03-01,2,0,2,0,4
SAN ANTONIO DE ESMORUCO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-03-01,1,0,0,0,1
SAN ANTONIO DE LOMERIO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-03-01,3,3,5,4,15
SAN BENITO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-03-01,10,5,1,6,22
SAN BORJA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-03-01,47,53,11,9,120
SAN BUENA VENTURA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-03-01,10,10,3,2,25
SAN CARLOS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-03-01,19,17,1,2,39
SAN IGNACIO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-03-01,22,24,0,1,47
SAN IGNACIO DE VELASCO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-03-01,67,70,16,10,163
SAN JAVIER(BNI),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-03-01,2,1,1,0,4
SAN JAVIER(STC),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-03-01,13,8,0,0,21
SAN JOAQUIN,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-03-01,9,3,0,0,12
SAN JOSE DE CHIQUITOS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-03-01,19,13,15,11,58
SAN JUAN DE YAPACANI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-03-01,9,9,1,1,20
SAN JULIAN,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-03-01,56,37,5,4,102
SAN LORENZO(PND),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-03-01,3,6,4,6,19
SAN LORENZO(TJA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-03-01,33,16,1,3,53
SAN LUCAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-03-01,12,15,4,6,37
SAN MATIAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-03-01,16,18,0,2,36
SAN MIGUEL DE VELASCO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-03-01,18,9,0,2,29
SAN PABLO DE LIPEZ,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-03-01,2,1,0,0,3
SAN PEDRO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-03-01,14,12,0,1,27
SAN PEDRO DE BUENA VISTA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-03-01,24,20,7,9,60
SAN PEDRO DE CURAHUARA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-03-01,1,2,0,0,3
SAN PEDRO DE TIQUINA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-03-01,0,1,0,0,1
SAN RAFAEL,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-03-01,5,5,0,1,11
SAN RAMON BENI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-03-01,4,5,1,0,10
SAN RAMON SCZ,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-03-01,8,13,0,0,21
SANTA ANA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-03-01,11,21,0,0,32
SANTA CRUZ DE LA SIERRA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-03-01,1605,1635,5,5,3250
SANTA ROSA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-03-01,12,4,2,0,18
SANTA ROSA DEL SARA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-03-01,14,9,0,0,23
SANTIAGO DE CALLAPA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-03-01,2,4,1,0,7
SANTIAGO DE HUARI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-03-01,6,2,0,2,10
SANTIAGO DE HUATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-03-01,3,4,1,0,8
SANTIAGO DE MACHACA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-03-01,2,4,2,0,8
SANTIVAÑES,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-03-01,7,4,0,0,11
SANTUARIO DE QUILLACAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-03-01,3,4,4,1,12
SAPAHAQUI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-03-01,0,9,5,3,17
SENA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-03-01,10,6,1,1,18
SHINAOTA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-03-01,21,20,0,2,43
SICA SICA (VILLA AROMA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-03-01,7,12,3,1,23
SICAYA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-03-01,4,4,0,1,9
SIPE SIPE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-03-01,42,31,1,2,76
SOPACHUY,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-03-01,4,1,2,0,7
SORACACHI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-03-01,4,5,1,1,11
SORATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-03-01,9,6,5,6,26
SUCRE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-03-01,329,324,7,4,664
TACACOMA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-03-01,6,6,0,1,13
TACOBAMBA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-03-01,2,0,2,1,5
TACOPAYA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-03-01,3,5,2,3,13
TAHUA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-03-01,0,2,0,0,2
TAPACARI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-03-01,11,16,3,3,33
TARABUCO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-03-01,8,9,5,2,24
TARACO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-03-01,4,3,0,0,7
TARATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-03-01,4,10,2,1,17
TARIJA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-03-01,226,253,1,3,483
TARVITA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-03-01,7,5,4,3,19
TEOPONTE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-03-01,9,11,2,2,24
TIAWANACU,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-03-01,7,8,0,0,15
TINGUIPAYA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-03-01,10,7,11,15,43
TIPUANI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-03-01,6,7,1,1,15
TIQUIPAYA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-03-01,38,35,11,6,90
TIRAQUE (CBBA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-03-01,22,11,7,5,45
TOCO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-03-01,5,2,0,1,8
TOLATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-03-01,7,4,0,0,11
TOLEDO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-03-01,4,7,2,1,14
TOMAVE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-03-01,6,7,5,4,22
TOMINA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-03-01,6,2,2,2,12
TORO TORO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-03-01,2,4,4,6,16
TOTORA(CBBA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-03-01,17,11,8,8,44
TOTORA(ORR),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-03-01,2,6,0,2,10
TRIGAL,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-03-01,2,0,0,0,2
TRINIDAD,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-03-01,137,138,20,13,308
TUPIZA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-03-01,34,47,5,4,90
TURCO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-03-01,1,3,0,0,4
UMALA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-03-01,5,3,2,1,11
UNCIA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-03-01,13,13,6,3,35
URIONDO (A. CONCEPCION),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-03-01,8,19,2,0,29
URUBICHA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-03-01,7,4,0,0,11
UYUNI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-03-01,36,20,1,3,60
VACAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-03-01,3,3,3,3,12
VALLEGRANDE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-03-01,14,13,0,0,27
VIACHA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-03-01,54,68,10,5,137
VILA VILA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-03-01,0,1,2,1,4
VILLA CHARCAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-03-01,8,11,2,0,21
VILLA MONTES,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-03-01,58,62,3,4,127
VILLA NUEVA (LOMA ALTA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-03-01,2,2,0,1,5
VILLA RIVERO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-03-01,8,5,0,0,13
VILLA SERRANO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-03-01,7,8,1,0,16
VILLA TUNARI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-03-01,66,55,10,8,139
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-03-01,5,6,0,1,12
VILLAZON,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-03-01,50,39,0,6,95
VINTO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-03-01,36,41,12,15,104
VITICHI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-03-01,4,3,1,1,9
WALDO BALLIVIAN,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-03-01,2,1,0,1,4
WARNES,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-03-01,127,169,7,7,310
YACO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-03-01,2,2,3,3,10
YACUIBA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-03-01,84,99,8,9,200
YAMPARAEZ,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-03-01,3,4,0,1,8
YANACACHI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-03-01,5,2,0,0,7
YAPACANI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-03-01,52,44,20,14,130
YOCALLA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-03-01,5,6,0,1,12
YOTALA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-03-01,1,4,2,0,7
YUNCHARA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-03-01,3,2,1,0,6
ZUDAÑEZ,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-03-01,3,6,3,3,15
ACACIO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-04-01,6,3,0,1,10
ACHACACHI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-04-01,13,19,6,4,42
ACHOCALLA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-04-01,4,6,8,9,27
AIQUILE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-04-01,9,10,4,5,28
ALALAY,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-04-01,1,0,1,2,4
ALCALA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-04-01,0,1,0,0,1
ALTO BENI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-04-01,12,6,0,0,18
ANCORAIMES,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-04-01,5,7,6,1,19
ANDAMARCA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-04-01,3,0,1,0,4
ANTEQUERA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-04-01,1,1,0,0,2
ANZALDO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-04-01,0,1,0,4,5
APOLO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-04-01,8,8,4,6,26
ARAMPAMPA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-04-01,1,1,0,2,4
ARANI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-04-01,12,8,0,2,22
ARBIETO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-04-01,15,14,2,3,34
ARQUE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-04-01,13,5,3,1,22
ASCENCION DE GUARAYOS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-04-01,41,27,3,2,73
ATOCHA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-04-01,5,10,1,0,16
AUCAPATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-04-01,2,0,1,1,4
AYATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-04-01,6,1,2,1,10
AYO AYO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-04-01,2,4,0,0,6
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-04-01,20,14,14,6,54
AZURDUY,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-04-01,4,1,2,2,9
BATALLAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-04-01,7,4,0,2,13
BAURES,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-04-01,9,2,1,0,12
BELEN DE ANDAMARCA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-04-01,0,0,1,1,2
BELEN DE URMIRI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-04-01,0,2,0,0,2
BELLA FLOR,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-04-01,2,2,0,0,4
BERMEJO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-04-01,24,25,1,1,51
BETANZOS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-04-01,10,15,6,3,34
BOLIVAR,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-04-01,0,1,1,1,3
BOLPEBRA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-04-01,0,0,2,2,4
BOYUIBE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-04-01,7,4,0,0,11
BUENA VISTA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-04-01,12,8,1,0,21
CABEZAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-04-01,16,13,8,7,44
CAIROMA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-04-01,5,2,2,2,11
"CAIZA ""D""",vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-04-01,2,2,0,2,6
CAJUATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-04-01,5,11,0,0,16
CALACOTO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-04-01,2,0,1,1,4
CALAMARCA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-04-01,7,4,2,5,18
CAMARGO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-04-01,12,13,1,0,26
CAMATAQUI (C. VILLA ABECIA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-04-01,2,2,0,0,4
CAMIRI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-04-01,49,27,0,0,76
CAPINOTA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-04-01,10,15,1,1,27
CAQUIAVIRI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-04-01,0,3,0,0,3
CARACOLLO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-04-01,11,10,6,4,31
CARANAVI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-04-01,46,29,1,4,80
CARAPARI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-04-01,8,12,1,0,21
CARIPUYO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-04-01,2,6,2,3,13
CARMEN RIVERO TORREZ,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-04-01,3,4,5,4,16
CATACORA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-04-01,0,0,0,1,1
CHACARILLA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-04-01,1,1,0,0,2
CHALLAPATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-04-01,18,19,4,5,46
CHAQUI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-04-01,0,2,0,2,4
CHARAGUA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-04-01,12,13,23,14,62
CHARAÑA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-04-01,1,0,1,0,2
CHAYANTA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-04-01,9,6,4,3,22
CHIMORE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-04-01,21,29,4,5,59
CHIPAYA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-04-01,1,0,0,0,1
CHUA COCANI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-04-01,1,1,0,0,2
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-04-01,15,19,0,1,35
CHUMA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-04-01,2,6,2,2,12
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-04-01,3,3,2,0,8
CKOCHAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-04-01,2,2,3,1,8
CLIZA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-04-01,13,9,0,2,24
COBIJA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-04-01,51,59,13,12,135
COCAPATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-04-01,3,9,11,12,35
COCHABAMBA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-04-01,556,610,0,10,1176
COIPASA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-04-01,1,0,0,0,1
COLCAPIRHUA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-04-01,41,35,0,0,76
"COLCHA ""K""",vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-04-01,9,4,4,1,18
COLLANA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-04-01,1,4,0,0,5
COLOMI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-04-01,15,17,1,2,35
COLPA BELGICA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-04-01,7,7,1,0,15
COLQUECHACA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-04-01,12,13,18,6,49
COLQUENCHA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-04-01,11,7,0,0,18
COLQUIRI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-04-01,6,5,3,2,16
COMANCHE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-04-01,2,0,0,0,2
COMARAPA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-04-01,11,18,0,0,29
COMBAYA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-04-01,0,0,0,1,1
CONCEPCION,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-04-01,14,29,7,10,60
COPACABANA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-04-01,4,1,3,4,12
CORIPATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-04-01,9,10,0,0,19
CORO CORO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-04-01,5,2,0,1,8
COROICO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-04-01,12,13,1,0,26
CORQUE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-04-01,1,2,3,4,10
COTAGAITA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-04-01,8,10,4,4,26
COTOCA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-04-01,61,63,4,4,132
CUATRO CAÑADAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-04-01,18,8,1,1,28
CUCHUMUELA (V. G. VILLARROEL),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-04-01,1,0,1,1,3
CUEVO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-04-01,3,2,1,2,8
CULPINA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-04-01,8,10,2,1,21
CURAHUARA DE CARANGAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-04-01,1,2,0,0,3
CURVA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-04-01,2,0,4,2,8
DESAGUADERO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-04-01,5,5,2,2,14
EL ALTO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2017-04-01,558,519,135,143,1355
