,group,variable,month,PENTAVALENTE 2DA DOSIS DENTRO,PENTAVALENTE 2DA DOSIS DENTRO,PENTAVALENTE 2DA DOSIS FUERA,PENTAVALENTE 2DA DOSIS FUERA,TOTALES
ROBORE,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-04-01,9,12,2,0,23
RURRENABAQUE,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-04-01,13,11,3,2,29
SABAYA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-04-01,3,1,2,0,6
SACABA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-04-01,124,112,11,14,261
SACABAMBA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-04-01,2,4,0,1,7
SACACA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-04-01,12,4,10,6,32
SAIPINA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-04-01,2,3,1,2,8
SALINAS DE GARCI MENDOZA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-04-01,4,2,3,4,13
SAMAIPATA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-04-01,3,4,1,2,10
SAN AGUSTIN,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-04-01,2,2,0,0,4
SAN ANDRES,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-04-01,10,3,2,1,16
SAN ANDRES DE MACHACA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-04-01,1,1,0,1,3
SAN ANTONIO DE ESMORUCO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-04-01,1,0,0,0,1
SAN ANTONIO DE LOMERIO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-04-01,4,2,6,2,14
SAN BENITO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-04-01,6,8,2,2,18
SAN BORJA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-04-01,36,36,8,8,88
SAN BUENA VENTURA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-04-01,9,11,3,2,25
SAN CARLOS,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-04-01,18,19,1,1,39
SAN IGNACIO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-04-01,8,15,3,3,29
SAN IGNACIO DE VELASCO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-04-01,34,38,11,7,90
SAN JAVIER(BNI),vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-04-01,2,1,2,1,6
SAN JAVIER(STC),vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-04-01,13,8,0,0,21
SAN JOAQUIN,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-04-01,2,3,0,0,5
SAN JOSE DE CHIQUITOS,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-04-01,13,8,14,11,46
SAN JUAN DE YAPACANI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-04-01,7,2,0,1,10
SAN JULIAN,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-04-01,29,29,4,4,66
SAN LORENZO(PND),vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-04-01,3,3,6,8,20
SAN LORENZO(TJA),vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-04-01,12,12,0,2,26
SAN LUCAS,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-04-01,18,13,11,11,53
SAN MATIAS,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-04-01,14,10,1,1,26
SAN MIGUEL DE VELASCO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-04-01,13,6,1,1,21
SAN PABLO DE LIPEZ,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-04-01,1,0,0,0,1
SAN PEDRO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-04-01,6,7,0,0,13
SAN PEDRO DE BUENA VISTA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-04-01,11,23,4,13,51
SAN PEDRO DE CURAHUARA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-04-01,5,5,1,0,11
SAN PEDRO DE QUEMES,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-04-01,0,1,1,0,2
SAN PEDRO DE TIQUINA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-04-01,1,0,0,0,1
SAN PEDRO(PND),vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-04-01,0,1,1,0,2
SAN RAFAEL,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-04-01,2,0,1,1,4
SAN RAMON BENI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-04-01,1,7,1,2,11
SAN RAMON SCZ,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-04-01,8,7,0,0,15
SANTA ANA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-04-01,8,13,0,1,22
SANTA CRUZ DE LA SIERRA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-04-01,1162,1060,14,5,2241
SANTA ROSA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-04-01,10,11,6,7,34
SANTA ROSA DEL SARA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-04-01,7,12,0,1,20
SANTIAGO DE CALLAPA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-04-01,0,2,1,0,3
SANTIAGO DE HUARI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-04-01,1,0,3,3,7
SANTIAGO DE HUATA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-04-01,2,1,0,0,3
SANTIAGO DE MACHACA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-04-01,2,1,0,0,3
SANTIVAÑES,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-04-01,5,3,0,1,9
SANTUARIO DE QUILLACAS,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-04-01,0,0,3,0,3
SAPAHAQUI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-04-01,0,7,3,3,13
SENA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-04-01,2,4,1,3,10
SHINAOTA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-04-01,23,15,0,0,38
SICA SICA (VILLA AROMA),vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-04-01,21,13,1,3,38
SICAYA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-04-01,2,0,2,1,5
SIPE SIPE,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-04-01,16,15,1,1,33
SOPACHUY,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-04-01,1,2,0,1,4
SORACACHI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-04-01,3,4,2,6,15
SORATA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-04-01,6,10,2,3,21
SUCRE,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-04-01,229,207,1,5,442
TACACOMA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-04-01,7,6,2,0,15
TACOBAMBA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-04-01,3,3,2,3,11
TACOPAYA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-04-01,4,0,1,0,5
TAPACARI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-04-01,11,26,6,5,48
TARABUCO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-04-01,6,8,7,2,23
TARACO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-04-01,2,2,0,0,4
TARATA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-04-01,1,2,0,0,3
TARIJA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-04-01,152,168,5,2,327
TARVITA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-04-01,6,4,1,6,17
TEOPONTE,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-04-01,3,5,1,2,11
TIAWANACU,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-04-01,10,6,1,2,19
TINGUIPAYA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-04-01,5,14,7,6,32
TIPUANI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-04-01,4,9,2,0,15
TIQUIPAYA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-04-01,16,23,5,1,45
TIRAQUE (CBBA),vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-04-01,9,10,6,10,35
TITO YUPANQUI (PARQUIPUJIO),vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-04-01,0,1,0,0,1
TOCO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-04-01,3,0,0,2,5
TOLATA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-04-01,4,2,0,0,6
TOLEDO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-04-01,2,2,1,1,6
TOMAVE,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-04-01,4,8,2,5,19
TOMINA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-04-01,5,3,3,2,13
TORO TORO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-04-01,3,3,4,4,14
TOTORA(CBBA),vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-04-01,11,9,1,2,23
TOTORA(ORR),vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-04-01,6,2,0,0,8
TRIGAL,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-04-01,1,1,0,0,2
TRINIDAD,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-04-01,90,88,8,10,196
TUPIZA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-04-01,33,21,4,7,65
TURCO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-04-01,1,2,1,0,4
UMALA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-04-01,0,0,2,0,2
UNCIA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-04-01,10,9,4,4,27
URIONDO (A. CONCEPCION),vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-04-01,8,7,2,1,18
URUBICHA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-04-01,5,6,1,1,13
UYUNI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-04-01,18,24,3,1,46
VACAS,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-04-01,2,3,2,2,9
VALLEGRANDE,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-04-01,12,13,1,0,26
VIACHA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-04-01,41,41,5,6,93
VILA VILA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-04-01,1,3,0,4,8
VILLA CHARCAS,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-04-01,14,4,2,4,24
VILLA MONTES,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-04-01,40,31,5,2,78
VILLA NUEVA (LOMA ALTA),vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-04-01,1,0,0,1,2
VILLA RIVERO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-04-01,4,11,2,1,18
VILLA SERRANO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-04-01,3,4,1,1,9
VILLA TUNARI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-04-01,57,55,5,2,119
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-04-01,4,7,3,5,19
VILLAZON,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-04-01,34,25,1,1,61
VINTO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-04-01,27,31,11,13,82
VITICHI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-04-01,6,1,1,0,8
WALDO BALLIVIAN,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-04-01,0,2,0,0,2
WARNES,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-04-01,102,92,4,7,205
YACO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-04-01,1,4,3,0,8
YACUIBA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-04-01,64,54,7,6,131
YAMPARAEZ,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-04-01,2,2,2,2,8
YANACACHI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-04-01,1,1,0,0,2
YAPACANI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-04-01,37,37,11,8,93
YOCALLA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-04-01,6,6,2,1,15
YOTALA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-04-01,4,4,1,2,11
YUNCHARA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-04-01,1,1,3,7,12
ZUDAÑEZ,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-04-01,4,0,3,2,9
ACACIO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-05-01,2,2,2,1,7
ACHACACHI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-05-01,23,15,3,5,46
ACHOCALLA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-05-01,10,4,8,3,25
AIQUILE,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-05-01,13,11,5,8,37
ALALAY,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-05-01,0,0,0,1,1
ALCALA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-05-01,3,0,0,1,4
ALTO BENI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-05-01,7,10,1,2,20
ANCORAIMES,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-05-01,6,3,2,0,11
ANDAMARCA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-05-01,0,2,0,0,2
ANTEQUERA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-05-01,1,1,0,0,2
ANZALDO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-05-01,1,2,5,6,14
APOLO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-05-01,10,13,5,5,33
ARAMPAMPA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-05-01,1,2,1,1,5
ARANI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-05-01,9,10,2,1,22
ARBIETO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-05-01,16,19,4,4,43
ARQUE,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-05-01,2,4,0,2,8
ASCENCION DE GUARAYOS,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-05-01,41,36,1,0,78
ATOCHA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-05-01,2,8,1,1,12
AUCAPATA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-05-01,1,2,2,1,6
AYATA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-05-01,3,0,2,1,6
AYO AYO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-05-01,6,3,0,0,9
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-05-01,8,14,10,10,42
AZURDUY,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-05-01,7,8,4,5,24
BATALLAS,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-05-01,8,7,3,0,18
BAURES,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-05-01,1,2,1,2,6
BELEN DE ANDAMARCA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-05-01,1,0,2,0,3
BELEN DE URMIRI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-05-01,0,0,1,0,1
BELLA FLOR,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-05-01,1,2,0,1,4
BERMEJO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-05-01,36,37,1,1,75
BETANZOS,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-05-01,13,13,5,2,33
BOLIVAR,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-05-01,4,1,1,3,9
BOLPEBRA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-05-01,1,0,0,1,2
BOYUIBE,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-05-01,2,5,0,0,7
BUENA VISTA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-05-01,14,8,1,0,23
CABEZAS,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-05-01,16,20,10,9,55
CAIROMA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-05-01,8,8,1,4,21
"CAIZA ""D""",vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-05-01,7,3,1,2,13
CAJUATA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-05-01,11,15,0,0,26
CALACOTO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-05-01,0,0,1,0,1
CALAMARCA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-05-01,6,3,0,2,11
CAMARGO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-05-01,7,13,0,2,22
CAMATAQUI (C. VILLA ABECIA),vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-05-01,1,3,0,0,4
CAMIRI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-05-01,28,29,2,2,61
CAPINOTA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-05-01,23,18,1,2,44
CAQUIAVIRI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-05-01,2,3,0,1,6
CARACOLLO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-05-01,8,7,3,0,18
CARANAVI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-05-01,38,28,3,2,71
CARAPARI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-05-01,14,5,2,0,21
CARIPUYO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-05-01,1,6,1,2,10
CARMEN RIVERO TORREZ,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-05-01,3,7,8,4,22
CATACORA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-05-01,1,1,2,0,4
CHALLAPATA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-05-01,20,23,10,7,60
CHAQUI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-05-01,7,2,2,2,13
CHARAGUA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-05-01,14,12,15,10,51
CHARAÑA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-05-01,1,1,0,0,2
CHAYANTA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-05-01,7,8,4,8,27
CHIMORE,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-05-01,33,12,6,2,53
CHIPAYA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-05-01,2,0,1,0,3
CHOQUE COTA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-05-01,0,0,0,1,1
CHUA COCANI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-05-01,2,1,2,0,5
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-05-01,12,11,3,0,26
CHUMA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-05-01,4,2,0,0,6
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-05-01,2,4,3,2,11
CKOCHAS,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-05-01,9,1,4,5,19
CLIZA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-05-01,18,10,2,2,32
COBIJA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-05-01,50,52,12,17,131
COCAPATA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-05-01,9,6,13,12,40
COCHABAMBA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-05-01,696,614,2,1,1313
COIPASA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-05-01,1,1,0,0,2
COLCAPIRHUA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-05-01,44,48,2,3,97
"COLCHA ""K""",vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-05-01,7,10,1,3,21
COLLANA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-05-01,1,1,0,0,2
COLOMI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-05-01,19,14,1,0,34
COLPA BELGICA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-05-01,7,5,0,0,12
COLQUECHACA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-05-01,17,20,12,13,62
COLQUENCHA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-05-01,6,5,0,0,11
COLQUIRI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-05-01,3,2,7,6,18
COMANCHE,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-05-01,0,1,0,0,1
COMARAPA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-05-01,23,15,0,0,38
COMBAYA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-05-01,0,1,0,0,1
CONCEPCION,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-05-01,22,26,7,8,63
COPACABANA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-05-01,4,5,0,2,11
CORIPATA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-05-01,13,10,1,0,24
CORO CORO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-05-01,2,2,1,3,8
COROICO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-05-01,19,2,4,2,27
CORQUE,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-05-01,2,3,2,1,8
COTAGAITA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-05-01,7,11,5,3,26
COTOCA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-05-01,57,67,6,13,143
CUATRO CAÑADAS,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-05-01,24,10,10,1,45
CUCHUMUELA (V. G. VILLARROEL),vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-05-01,0,1,0,0,1
CUEVO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-05-01,6,7,0,1,14
CULPINA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-05-01,8,8,2,0,18
CURAHUARA DE CARANGAS,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-05-01,0,3,0,0,3
CURVA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-05-01,1,0,0,0,1
DESAGUADERO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-05-01,4,4,0,0,8
EL ALTO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-05-01,639,614,168,149,1570
EL CHORO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-05-01,3,1,0,0,4
EL PUENTE(STC),vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-05-01,11,7,2,0,20
EL PUENTE(TJA),vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-05-01,10,6,1,0,17
EL TORNO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-05-01,40,51,8,4,103
EL VILLAR,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-05-01,1,0,1,0,2
ENTRE RIOS TRJ,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-05-01,13,15,4,5,37
ENTRE RIOS CBBA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-05-01,52,39,1,1,93
ESCARA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-05-01,1,1,0,0,2
ESCOMA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-05-01,1,4,0,0,5
EUCALIPTUS,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-05-01,4,2,0,0,6
EUREKA (SANTOS MERCADO),vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-05-01,0,1,3,1,5
EXALTACION,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-05-01,0,1,0,0,1
FERNANDEZ ALONSO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-05-01,15,13,0,1,29
FILADELFIA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-05-01,9,2,3,5,19
GENERAL SAAVEDRA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-05-01,19,15,0,0,34
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-05-01,3,3,0,1,7
GUANAY,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-05-01,5,9,4,6,24
GUAQUI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-05-01,1,3,0,1,5
GUAYARAMERIN,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-05-01,45,58,4,4,111
GUTIERREZ,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-05-01,10,2,7,9,28
HUACARETA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-05-01,2,7,3,1,13
HUACAYA (VILLA DE HUACAYA),vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-05-01,2,1,0,1,4
HUACHACALLA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-05-01,2,0,0,1,3
HUANUNI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-05-01,13,13,11,2,39
HUARACAJE,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-05-01,3,2,1,0,6
HUARINA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-05-01,1,6,1,0,8
HUATAJATA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-05-01,2,1,0,0,3
HUAYLLAMARCA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-05-01,1,3,0,0,4
HUMANATA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2017-05-01,2,2,2,0,6
