,group,variable,month,PENTAVALENTE 3RA DOSIS DENTRO,PENTAVALENTE 3RA DOSIS DENTRO,PENTAVALENTE 3RA DOSIS FUERA,PENTAVALENTE 3RA DOSIS FUERA,TOTALES
SAN PEDRO DE QUEMES,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-04-01,0,0,1,0,1
SAN PEDRO DE TIQUINA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-04-01,2,2,1,1,6
SAN RAFAEL,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-04-01,2,3,0,0,5
SAN RAMON BENI,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-04-01,3,2,0,2,7
SAN RAMON SCZ,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-04-01,9,5,0,0,14
SANTA ANA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-04-01,17,12,3,1,33
SANTA CRUZ DE LA SIERRA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-04-01,986,1000,12,10,2008
SANTA ROSA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-04-01,6,6,2,1,15
SANTA ROSA DEL SARA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-04-01,11,10,1,1,23
SANTIAGO DE CALLAPA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-04-01,3,0,0,0,3
SANTIAGO DE HUARI,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-04-01,2,4,2,2,10
SANTIAGO DE HUATA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-04-01,1,3,0,0,4
SANTIAGO DE MACHACA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-04-01,1,3,0,0,4
SANTIVAÑES,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-04-01,4,5,0,0,9
SANTUARIO DE QUILLACAS,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-04-01,1,0,0,0,1
SAPAHAQUI,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-04-01,3,4,4,2,13
SENA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-04-01,5,8,3,2,18
SHINAOTA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-04-01,22,9,2,0,33
SICA SICA (VILLA AROMA),vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-04-01,6,8,1,0,15
SICAYA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-04-01,2,4,2,0,8
SIPE SIPE,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-04-01,11,13,5,3,32
SOPACHUY,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-04-01,2,1,3,1,7
SORACACHI,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-04-01,9,5,2,3,19
SORATA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-04-01,6,5,6,7,24
SUCRE,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-04-01,235,228,3,3,469
TACACHI,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-04-01,0,0,0,1,1
TACACOMA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-04-01,5,3,0,2,10
TACOBAMBA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-04-01,3,7,2,2,14
TACOPAYA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-04-01,3,0,0,4,7
TAHUA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-04-01,1,1,0,0,2
TAPACARI,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-04-01,15,9,6,4,34
TARABUCO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-04-01,10,3,7,6,26
TARACO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-04-01,3,6,2,2,13
TARATA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-04-01,6,3,0,1,10
TARIJA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-04-01,165,168,6,8,347
TARVITA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-04-01,7,6,3,4,20
TEOPONTE,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-04-01,5,5,1,4,15
TIAWANACU,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-04-01,9,4,2,0,15
TINGUIPAYA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-04-01,5,4,13,8,30
TIPUANI,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-04-01,4,12,2,1,19
TIQUIPAYA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-04-01,12,23,3,3,41
TIRAQUE (CBBA),vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-04-01,8,8,8,7,31
TOCO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-04-01,2,0,3,1,6
TOLATA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-04-01,1,2,2,1,6
TOLEDO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-04-01,2,3,0,1,6
TOMAVE,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-04-01,4,7,1,6,18
TOMINA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-04-01,3,2,0,2,7
TORO TORO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-04-01,3,4,5,6,18
TOTORA(CBBA),vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-04-01,10,9,4,7,30
TOTORA(ORR),vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-04-01,0,1,0,0,1
TRIGAL,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-04-01,2,3,0,0,5
TRINIDAD,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-04-01,108,76,7,8,199
TUPIZA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-04-01,24,29,2,4,59
TURCO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-04-01,1,2,0,0,3
UMALA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-04-01,1,4,1,3,9
UNCIA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-04-01,11,11,7,6,35
URIONDO (A. CONCEPCION),vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-04-01,3,7,1,1,12
URUBICHA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-04-01,2,8,1,1,12
UYUNI,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-04-01,26,19,1,1,47
VACAS,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-04-01,2,1,7,1,11
VALLEGRANDE,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-04-01,18,9,0,1,28
VIACHA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-04-01,53,36,4,7,100
VILA VILA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-04-01,2,0,1,5,8
VILLA CHARCAS,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-04-01,5,12,5,0,22
VILLA MONTES,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-04-01,26,35,4,8,73
VILLA NUEVA (LOMA ALTA),vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-04-01,1,0,0,0,1
VILLA RIVERO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-04-01,8,7,0,2,17
VILLA SERRANO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-04-01,7,4,1,4,16
VILLA TUNARI,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-04-01,69,53,7,9,138
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-04-01,3,4,1,1,9
VILLAZON,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-04-01,35,27,2,5,69
VINTO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-04-01,34,26,9,5,74
VITICHI,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-04-01,3,2,1,2,8
WALDO BALLIVIAN,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-04-01,2,1,0,0,3
WARNES,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-04-01,112,87,6,5,210
YACO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-04-01,4,4,1,0,9
YACUIBA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-04-01,52,64,6,3,125
YAMPARAEZ,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-04-01,5,3,1,0,9
YANACACHI,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-04-01,1,2,0,0,3
YAPACANI,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-04-01,35,32,17,12,96
YOCALLA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-04-01,5,4,2,4,15
YOTALA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-04-01,5,3,2,1,11
YUNCHARA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-04-01,1,0,7,1,9
ZUDAÑEZ,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-04-01,2,4,3,2,11
ACACIO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-05-01,2,1,2,1,6
ACHACACHI,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-05-01,15,23,2,2,42
ACHOCALLA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-05-01,10,9,4,3,26
AIQUILE,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-05-01,12,14,4,10,40
ALALAY,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-05-01,0,0,1,2,3
ALCALA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-05-01,2,2,0,0,4
ALTO BENI,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-05-01,8,11,0,1,20
ANCORAIMES,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-05-01,5,10,0,0,15
ANDAMARCA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-05-01,0,1,0,0,1
ANTEQUERA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-05-01,3,2,1,2,8
ANZALDO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-05-01,0,0,2,5,7
APOLO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-05-01,4,5,7,6,22
ARAMPAMPA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-05-01,1,1,2,1,5
ARANI,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-05-01,3,3,4,4,14
ARBIETO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-05-01,15,11,2,3,31
ARQUE,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-05-01,5,5,6,6,22
ASCENCION DE GUARAYOS,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-05-01,25,25,0,0,50
ATOCHA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-05-01,3,7,1,1,12
AUCAPATA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-05-01,2,2,1,0,5
AYATA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-05-01,1,1,1,3,6
AYO AYO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-05-01,1,6,0,0,7
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-05-01,12,9,9,7,37
AZURDUY,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-05-01,6,5,4,5,20
BATALLAS,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-05-01,10,12,1,1,24
BAURES,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-05-01,3,5,0,1,9
BELEN DE URMIRI,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-05-01,0,1,0,2,3
BELLA FLOR,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-05-01,1,1,0,1,3
BERMEJO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-05-01,33,32,2,1,68
BETANZOS,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-05-01,17,18,10,7,52
BOLIVAR,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-05-01,2,1,3,2,8
BOLPEBRA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-05-01,0,0,3,2,5
BOYUIBE,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-05-01,4,2,2,2,10
BUENA VISTA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-05-01,18,14,5,0,37
CABEZAS,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-05-01,17,19,13,7,56
CAIROMA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-05-01,2,3,2,3,10
"CAIZA ""D""",vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-05-01,9,9,0,1,19
CAJUATA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-05-01,14,10,1,0,25
CALACOTO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-05-01,0,1,4,4,9
CALAMARCA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-05-01,5,6,3,0,14
CAMARGO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-05-01,13,10,4,4,31
CAMIRI,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-05-01,31,42,3,1,77
CAPINOTA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-05-01,20,8,1,1,30
CAQUIAVIRI,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-05-01,0,3,0,0,3
CARACOLLO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-05-01,8,5,2,3,18
CARANAVI,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-05-01,29,31,5,5,70
CARAPARI,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-05-01,15,20,1,1,37
CARIPUYO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-05-01,2,5,3,2,12
CARMEN RIVERO TORREZ,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-05-01,3,1,2,4,10
CATACORA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-05-01,1,1,2,1,5
CHACARILLA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-05-01,1,1,0,0,2
CHALLAPATA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-05-01,17,19,7,9,52
CHAQUI,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-05-01,4,3,3,1,11
CHARAGUA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-05-01,16,16,7,15,54
CHARAÑA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-05-01,1,1,0,1,3
CHAYANTA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-05-01,4,8,2,2,16
CHIMORE,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-05-01,21,24,5,2,52
CHIPAYA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-05-01,0,1,0,0,1
CHOQUE COTA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-05-01,1,0,1,0,2
CHUA COCANI,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-05-01,3,2,0,0,5
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-05-01,15,15,1,1,32
CHUMA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-05-01,1,3,2,4,10
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-05-01,2,5,4,2,13
CKOCHAS,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-05-01,7,7,2,1,17
CLIZA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-05-01,13,14,4,2,33
COBIJA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-05-01,47,36,16,14,113
COCAPATA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-05-01,8,9,11,12,40
COCHABAMBA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-05-01,617,599,2,4,1222
COLCAPIRHUA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-05-01,55,49,2,1,107
"COLCHA ""K""",vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-05-01,6,5,0,2,13
COLLANA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-05-01,2,2,0,0,4
COLOMI,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-05-01,15,16,3,1,35
COLPA BELGICA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-05-01,7,6,0,0,13
COLQUECHACA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-05-01,29,17,12,4,62
COLQUENCHA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-05-01,8,7,0,0,15
COLQUIRI,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-05-01,11,3,8,6,28
COMANCHE,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-05-01,4,2,0,0,6
COMARAPA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-05-01,12,15,0,4,31
COMBAYA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-05-01,0,0,1,0,1
CONCEPCION,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-05-01,16,16,5,2,39
COPACABANA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-05-01,5,8,3,3,19
CORIPATA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-05-01,9,16,0,0,25
CORO CORO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-05-01,3,2,0,0,5
COROICO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-05-01,7,7,0,3,17
CORQUE,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-05-01,0,3,0,0,3
COTAGAITA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-05-01,10,13,5,2,30
COTOCA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-05-01,70,60,19,11,160
CRUZ DE MACHACAMARCA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-05-01,0,0,0,1,1
CUATRO CAÑADAS,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-05-01,21,11,8,1,41
CUCHUMUELA (V. G. VILLARROEL),vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-05-01,1,0,0,0,1
CUEVO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-05-01,3,5,2,2,12
CULPINA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-05-01,7,7,2,4,20
CURAHUARA DE CARANGAS,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-05-01,0,3,1,0,4
CURVA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-05-01,2,0,2,0,4
DESAGUADERO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-05-01,1,5,0,1,7
EL ALTO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-05-01,625,542,135,177,1479
EL CHORO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-05-01,1,1,0,2,4
EL PUENTE(STC),vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-05-01,8,12,0,0,20
EL PUENTE(TJA),vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-05-01,9,2,3,3,17
EL TORNO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-05-01,38,41,9,3,91
EL VILLAR,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-05-01,3,1,0,2,6
ENTRE RIOS TRJ,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-05-01,13,13,2,9,37
ENTRE RIOS CBBA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-05-01,44,25,2,1,72
ESCARA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-05-01,1,1,0,0,2
ESCOMA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-05-01,3,1,1,1,6
EUCALIPTUS,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-05-01,1,3,0,0,4
EUREKA (SANTOS MERCADO),vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-05-01,1,0,2,2,5
EXALTACION,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-05-01,2,1,0,0,3
FERNANDEZ ALONSO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-05-01,6,7,1,0,14
FILADELFIA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-05-01,8,2,4,4,18
GENERAL SAAVEDRA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-05-01,11,13,0,0,24
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-05-01,0,6,2,3,11
GUANAY,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-05-01,6,6,3,4,19
GUAQUI,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-05-01,2,1,3,0,6
GUAYARAMERIN,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-05-01,42,48,5,6,101
GUTIERREZ,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-05-01,6,8,4,4,22
HUACARETA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-05-01,8,5,5,3,21
HUACAYA (VILLA DE HUACAYA),vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-05-01,0,1,1,1,3
HUANUNI,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-05-01,14,13,4,4,35
HUARACAJE,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-05-01,1,2,1,0,4
HUARINA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-05-01,2,3,0,2,7
HUATAJATA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-05-01,2,1,0,0,3
HUAYLLAMARCA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-05-01,2,3,0,0,5
HUMANATA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-05-01,1,1,2,3,7
ICHOCA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-05-01,0,1,1,0,2
ICLA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-05-01,3,2,1,2,8
INCAHUASI,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-05-01,6,6,6,4,22
INGAVI (HUMAITA),vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-05-01,1,0,0,0,1
INQUISIVI,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-05-01,4,5,7,4,20
IRUPANA (VILLA DE LANZA),vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-05-01,2,10,1,3,16
IXIAMAS,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-05-01,9,6,0,3,18
JESUS DE MACHACA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-05-01,5,4,1,1,11
LA ASUNTA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-05-01,35,25,7,3,70
LA GUARDIA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-05-01,102,83,3,7,195
LA PAZ,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-05-01,578,558,2,0,1138
LAGUNILLAS,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-05-01,5,5,3,2,15
LAJA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-05-01,9,15,2,4,30
LAS CARRERAS,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-05-01,2,1,2,3,8
LICOMA PAMPA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-05-01,0,1,0,0,1
LLALLAGUA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-05-01,18,24,34,26,102
LLICA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-05-01,6,3,0,0,9
LORETO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-05-01,0,1,0,0,1
LURIBAY,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-05-01,7,4,1,0,12
MACHACAMARCA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-05-01,1,2,1,1,5
MACHARETI,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-05-01,2,9,1,2,14
MAGDALENA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-05-01,11,6,1,0,18
MAIRANA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-05-01,14,15,3,2,34
MALLA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-05-01,0,0,1,2,3
MAPIRI,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-05-01,11,11,3,1,26
MECAPACA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-05-01,4,11,1,1,17
MINEROS,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-05-01,14,11,7,5,37
MIZQUE,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-05-01,26,18,9,6,59
MOCOMOCO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-05-01,2,4,3,4,13
MOJINETE,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-05-01,0,1,0,0,1
MOJOCOYA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-05-01,3,3,1,2,9
MONTEAGUDO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-05-01,19,15,1,2,37
MONTERO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-05-01,136,115,4,8,263
MORO MORO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-05-01,1,2,1,0,4
MOROCHATA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-05-01,0,3,2,5,10
NACEBE (SANTA ROSA DEL ABUNA),vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-05-01,1,2,1,2,6
NUEVO MANOA (NUEVA ESPERANZA),vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-05-01,0,1,1,1,3
OCURI,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-05-01,6,5,13,6,30
OKINAWA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-05-01,6,6,0,0,12
OMEREQUE,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-05-01,0,6,3,1,10
ORURO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-05-01,279,246,4,8,537
PADCAYA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-05-01,12,15,0,1,28
PADILLA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-05-01,10,9,0,0,19
PAILON,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-05-01,15,18,9,9,51
PALCA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-05-01,11,9,3,2,25
