,group,variable,month,ANTIROTAVIRÍCA 2DA DOSIS DENTRO,ANTIROTAVIRÍCA 2DA DOSIS DENTRO,ANTIROTAVIRÍCA 2DA DOSIS FUERA,ANTIROTAVIRÍCA 2DA DOSIS FUERA,TOTALES
SAPAHAQUI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-03-01,2,1,3,5,11
SENA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-03-01,7,8,1,2,18
SHINAOTA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-03-01,21,19,0,1,41
SICA SICA (VILLA AROMA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-03-01,11,13,2,0,26
SICAYA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-03-01,5,3,2,1,11
SIPE SIPE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-03-01,34,38,2,0,74
SOPACHUY,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-03-01,4,2,5,1,12
SORACACHI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-03-01,5,2,0,1,8
SORATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-03-01,6,5,5,2,18
SUCRE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-03-01,337,295,3,4,639
TACACHI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-03-01,1,1,0,0,2
TACACOMA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-03-01,2,6,0,1,9
TACOBAMBA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-03-01,1,6,0,3,10
TACOPAYA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-03-01,2,3,3,4,12
TAHUA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-03-01,1,1,0,0,2
TAPACARI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-03-01,11,17,2,4,34
TARABUCO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-03-01,4,10,1,2,17
TARACO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-03-01,0,2,1,2,5
TARATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-03-01,5,5,1,1,12
TARIJA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-03-01,210,233,2,4,449
TARVITA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-03-01,2,6,9,3,20
TEOPONTE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-03-01,7,8,1,4,20
TIAWANACU,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-03-01,6,7,0,3,16
TINGUIPAYA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-03-01,8,9,10,11,38
TIPUANI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-03-01,1,5,0,3,9
TIQUIPAYA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-03-01,46,43,5,8,102
TIRAQUE (CBBA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-03-01,10,15,7,5,37
TITO YUPANQUI (PARQUIPUJIO),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-03-01,0,1,0,0,1
TOCO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-03-01,4,3,0,0,7
TODOS SANTOS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-03-01,1,0,0,0,1
TOLATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-03-01,2,3,0,0,5
TOLEDO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-03-01,2,2,1,0,5
TOMAVE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-03-01,4,6,5,6,21
TOMINA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-03-01,7,4,1,1,13
TORO TORO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-03-01,3,1,5,5,14
TOTORA(CBBA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-03-01,9,12,4,6,31
TOTORA(ORR),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-03-01,1,3,0,0,4
TRIGAL,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-03-01,1,0,0,0,1
TRINIDAD,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-03-01,109,111,11,6,237
TUPIZA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-03-01,40,36,3,5,84
TURCO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-03-01,0,1,0,2,3
UMALA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-03-01,1,2,5,4,12
UNCIA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-03-01,18,19,4,7,48
URIONDO (A. CONCEPCION),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-03-01,13,9,0,0,22
URUBICHA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-03-01,5,3,0,0,8
UYUNI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-03-01,25,29,1,0,55
VACAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-03-01,6,2,4,2,14
VALLEGRANDE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-03-01,15,18,0,0,33
VIACHA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-03-01,49,42,6,9,106
VILA VILA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-03-01,3,1,0,1,5
VILLA CHARCAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-03-01,7,8,2,1,18
VILLA MONTES,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-03-01,39,44,2,2,87
VILLA NUEVA (LOMA ALTA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-03-01,0,1,0,0,1
VILLA RIVERO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-03-01,6,7,0,1,14
VILLA SERRANO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-03-01,4,4,3,2,13
VILLA TUNARI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-03-01,68,61,4,4,137
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-03-01,2,8,0,0,10
VILLAZON,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-03-01,30,41,4,3,78
VINTO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-03-01,17,20,3,2,42
VITICHI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-03-01,4,5,3,0,12
WALDO BALLIVIAN,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-03-01,1,0,2,1,4
WARNES,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-03-01,106,100,5,4,215
YACO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-03-01,4,6,3,4,17
YACUIBA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-03-01,91,74,1,3,169
YAMPARAEZ,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-03-01,5,6,1,0,12
YANACACHI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-03-01,6,2,0,0,8
YAPACANI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-03-01,44,30,15,20,109
YOCALLA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-03-01,6,7,5,3,21
YOTALA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-03-01,4,3,2,0,9
YUNCHARA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-03-01,2,2,5,2,11
ZUDAÑEZ,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-03-01,7,2,1,2,12
ACACIO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-04-01,2,4,2,2,10
ACHACACHI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-04-01,4,16,9,2,31
ACHOCALLA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-04-01,2,8,5,5,20
AIQUILE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-04-01,12,9,9,7,37
ALALAY,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-04-01,0,2,1,1,4
ALCALA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-04-01,0,1,1,0,2
ALTO BENI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-04-01,4,7,0,2,13
ANCORAIMES,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-04-01,4,3,3,3,13
ANDAMARCA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-04-01,1,1,0,1,3
ANTEQUERA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-04-01,3,3,0,0,6
ANZALDO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-04-01,3,1,1,4,9
APOLO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-04-01,5,9,5,5,24
ARAMPAMPA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-04-01,2,0,1,2,5
ARANI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-04-01,6,9,0,0,15
ARBIETO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-04-01,7,10,5,5,27
ARQUE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-04-01,7,10,0,3,20
ASCENCION DE GUARAYOS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-04-01,23,31,3,2,59
ATOCHA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-04-01,7,4,0,0,11
AYATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-04-01,1,3,3,1,8
AYO AYO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-04-01,3,5,0,0,8
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-04-01,14,5,6,6,31
AZURDUY,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-04-01,1,7,5,4,17
BATALLAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-04-01,4,9,3,4,20
BAURES,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-04-01,2,2,2,0,6
BELEN DE ANDAMARCA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-04-01,1,0,1,1,3
BELEN DE URMIRI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-04-01,0,1,1,0,2
BELLA FLOR,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-04-01,1,1,0,0,2
BERMEJO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-04-01,20,23,0,1,44
BETANZOS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-04-01,21,12,2,3,38
BOLIVAR,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-04-01,1,1,1,0,3
BOLPEBRA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-04-01,0,2,0,0,2
BOYUIBE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-04-01,2,2,0,1,5
BUENA VISTA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-04-01,16,9,3,4,32
CABEZAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-04-01,14,12,11,3,40
CAIROMA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-04-01,2,2,0,2,6
"CAIZA ""D""",vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-04-01,2,6,0,3,11
CAJUATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-04-01,9,9,0,0,18
CALACOTO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-04-01,1,0,1,1,3
CALAMARCA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-04-01,3,7,1,1,12
CAMARGO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-04-01,7,9,1,3,20
CAMATAQUI (C. VILLA ABECIA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-04-01,0,2,0,0,2
CAMIRI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-04-01,28,36,3,2,69
CAPINOTA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-04-01,20,12,1,0,33
CAQUIAVIRI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-04-01,3,2,1,0,6
CARACOLLO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-04-01,3,6,2,3,14
CARANAVI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-04-01,43,19,2,2,66
CARAPARI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-04-01,9,8,0,2,19
CARIPUYO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-04-01,1,4,4,2,11
CARMEN RIVERO TORREZ,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-04-01,2,1,4,5,12
CATACORA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-04-01,1,0,0,0,1
CHACARILLA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-04-01,0,2,0,0,2
CHALLAPATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-04-01,10,17,3,5,35
CHAQUI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-04-01,5,4,0,0,9
CHARAGUA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-04-01,11,4,15,13,43
CHAYANTA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-04-01,6,6,3,3,18
CHIMORE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-04-01,20,12,6,2,40
CHIPAYA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-04-01,1,0,0,0,1
CHOQUE COTA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-04-01,1,0,0,0,1
CHUA COCANI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-04-01,0,2,1,0,3
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-04-01,15,12,1,1,29
CHUMA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-04-01,1,4,1,0,6
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-04-01,3,1,2,3,9
CKOCHAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-04-01,4,5,2,9,20
CLIZA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-04-01,8,9,1,2,20
COBIJA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-04-01,40,40,6,10,96
COCAPATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-04-01,12,8,5,9,34
COCHABAMBA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-04-01,538,550,3,2,1093
COLCAPIRHUA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-04-01,37,34,1,0,72
"COLCHA ""K""",vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-04-01,6,5,0,1,12
COLLANA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-04-01,2,1,0,0,3
COLOMI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-04-01,21,16,3,0,40
COLPA BELGICA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-04-01,2,3,0,0,5
COLQUECHACA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-04-01,10,11,11,6,38
COLQUENCHA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-04-01,1,5,0,0,6
COLQUIRI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-04-01,3,7,2,4,16
COMANCHE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-04-01,1,1,0,1,3
COMARAPA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-04-01,13,15,0,3,31
COMBAYA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-04-01,0,0,1,1,2
CONCEPCION,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-04-01,19,21,1,2,43
COPACABANA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-04-01,5,2,5,7,19
CORIPATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-04-01,9,12,0,0,21
CORO CORO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-04-01,2,3,0,2,7
COROICO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-04-01,9,3,0,2,14
CORQUE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-04-01,2,0,0,1,3
COTAGAITA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-04-01,17,14,3,5,39
COTOCA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-04-01,44,34,3,1,82
CUATRO CAÑADAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-04-01,20,7,3,1,31
CUCHUMUELA (V. G. VILLARROEL),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-04-01,0,1,0,0,1
CUEVO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-04-01,3,1,1,3,8
CULPINA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-04-01,7,9,3,3,22
CURAHUARA DE CARANGAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-04-01,0,0,1,1,2
CURVA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-04-01,2,0,2,0,4
DESAGUADERO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-04-01,4,2,0,0,6
EL ALTO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-04-01,457,490,149,134,1230
EL CHORO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-04-01,1,2,1,1,5
EL PUENTE(STC),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-04-01,9,10,0,0,19
EL PUENTE(TJA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-04-01,8,2,0,1,11
EL TORNO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-04-01,23,36,3,1,63
EL VILLAR,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-04-01,0,3,2,0,5
ENTRE RIOS TRJ,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-04-01,10,7,5,3,25
ENTRE RIOS CBBA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-04-01,33,27,1,2,63
ESCOMA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-04-01,2,1,2,0,5
ESMERALDA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-04-01,1,0,0,1,2
EUCALIPTUS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-04-01,7,0,1,0,8
EUREKA (SANTOS MERCADO),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-04-01,1,0,3,4,8
EXALTACION,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-04-01,1,0,1,2,4
FERNANDEZ ALONSO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-04-01,9,7,1,0,17
FILADELFIA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-04-01,1,0,5,1,7
GENERAL SAAVEDRA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-04-01,15,12,1,1,29
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-04-01,3,5,0,5,13
GUANAY,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-04-01,6,10,3,4,23
GUAQUI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-04-01,3,6,2,0,11
GUAYARAMERIN,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-04-01,40,23,0,3,66
GUTIERREZ,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-04-01,8,4,4,5,21
HUACARETA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-04-01,5,2,0,1,8
HUACAYA (VILLA DE HUACAYA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-04-01,1,1,2,1,5
HUACHACALLA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-04-01,0,1,0,0,1
HUANUNI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-04-01,16,15,2,0,33
HUARACAJE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-04-01,3,1,1,1,6
HUARINA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-04-01,2,2,0,1,5
HUATAJATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-04-01,0,1,0,0,1
HUAYLLAMARCA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-04-01,1,4,0,0,5
HUMANATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-04-01,3,2,1,1,7
ICHOCA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-04-01,0,1,2,3,6
ICLA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-04-01,1,7,2,3,13
INCAHUASI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-04-01,3,3,4,3,13
INGAVI (HUMAITA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-04-01,1,2,0,0,3
INQUISIVI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-04-01,6,3,6,1,16
IRUPANA (VILLA DE LANZA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-04-01,7,8,6,2,23
IXIAMAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-04-01,5,6,2,2,15
JESUS DE MACHACA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-04-01,6,6,2,1,15
LA ASUNTA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-04-01,38,34,5,8,85
LA GUARDIA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-04-01,93,86,3,0,182
LA PAZ,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-04-01,483,426,5,1,915
LA RIVERA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-04-01,1,0,0,0,1
LAGUNILLAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-04-01,4,4,1,4,13
LAJA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-04-01,13,10,1,0,24
LAS CARRERAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-04-01,1,2,2,0,5
LICOMA PAMPA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-04-01,1,1,0,1,3
LLALLAGUA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-04-01,20,10,17,27,74
LLICA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-04-01,2,6,0,0,8
LORETO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-04-01,1,2,6,5,14
LURIBAY,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-04-01,3,4,1,1,9
MACHACAMARCA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-04-01,1,3,0,0,4
MACHARETI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-04-01,5,7,4,0,16
MAGDALENA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-04-01,7,7,3,6,23
MAIRANA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-04-01,9,8,0,0,17
MALLA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-04-01,1,0,0,0,1
MAPIRI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-04-01,12,12,3,0,27
MECAPACA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-04-01,6,12,3,1,22
MINEROS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-04-01,22,13,4,1,40
MIZQUE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-04-01,19,13,7,7,46
MOCOMOCO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-04-01,4,3,4,3,14
MOJINETE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-04-01,0,1,0,0,1
MOJOCOYA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-04-01,2,5,1,0,8
MONTEAGUDO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-04-01,11,22,2,0,35
MONTERO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-04-01,100,89,1,3,193
MORO MORO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-04-01,1,0,1,0,2
MOROCHATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-04-01,1,3,8,4,16
NACEBE (SANTA ROSA DEL ABUNA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-04-01,2,1,0,0,3
NUEVO MANOA (NUEVA ESPERANZA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-04-01,0,1,0,0,1
OCURI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-04-01,5,3,10,4,22
OKINAWA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-04-01,12,7,3,0,22
OMEREQUE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-04-01,1,2,0,1,4
ORURO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-04-01,211,205,7,20,443
PADCAYA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-04-01,11,14,1,1,27
PADILLA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-04-01,7,10,1,0,18
PAILON,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-04-01,22,11,13,22,68
PALCA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-04-01,3,12,2,5,22
PALOS BLANCOS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-04-01,18,21,3,2,44
