,group,variable,month,PENTAVALENTE 1RA DOSIS DENTRO,PENTAVALENTE 1RA DOSIS DENTRO,PENTAVALENTE 1RA DOSIS FUERA,PENTAVALENTE 1RA DOSIS FUERA,TOTALES
APOLO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-04-01,8,9,4,6,27
ARAMPAMPA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-04-01,1,1,0,2,4
ARANI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-04-01,12,8,0,2,22
ARBIETO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-04-01,15,14,2,3,34
ARQUE,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-04-01,14,6,3,2,25
ASCENCION DE GUARAYOS,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-04-01,42,30,4,4,80
ATOCHA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-04-01,5,10,1,0,16
AUCAPATA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-04-01,2,0,1,1,4
AYATA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-04-01,6,1,2,1,10
AYO AYO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-04-01,2,4,0,0,6
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-04-01,22,15,12,10,59
AZURDUY,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-04-01,4,1,2,2,9
BATALLAS,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-04-01,7,4,0,2,13
BAURES,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-04-01,9,2,1,0,12
BELEN DE ANDAMARCA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-04-01,0,0,1,1,2
BELEN DE URMIRI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-04-01,0,2,0,0,2
BELLA FLOR,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-04-01,2,2,0,0,4
BERMEJO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-04-01,24,26,1,1,52
BETANZOS,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-04-01,10,15,6,4,35
BOLIVAR,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-04-01,0,1,1,1,3
BOLPEBRA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-04-01,0,0,2,1,3
BOYUIBE,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-04-01,7,4,0,0,11
BUENA VISTA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-04-01,12,8,1,0,21
CABEZAS,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-04-01,15,13,13,12,53
CAIROMA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-04-01,5,2,2,3,12
"CAIZA ""D""",vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-04-01,2,2,0,2,6
CAJUATA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-04-01,5,11,0,0,16
CALACOTO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-04-01,2,1,2,1,6
CALAMARCA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-04-01,7,5,2,5,19
CAMARGO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-04-01,12,13,1,0,26
CAMATAQUI (C. VILLA ABECIA),vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-04-01,2,2,0,0,4
CAMIRI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-04-01,49,27,0,0,76
CAPINOTA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-04-01,10,15,1,1,27
CAQUIAVIRI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-04-01,0,3,0,0,3
CARACOLLO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-04-01,11,10,6,4,31
CARANAVI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-04-01,51,30,1,4,86
CARAPARI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-04-01,12,11,0,0,23
CARIPUYO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-04-01,2,6,2,3,13
CARMEN RIVERO TORREZ,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-04-01,3,4,6,4,17
CATACORA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-04-01,0,0,0,1,1
CHACARILLA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-04-01,1,1,0,0,2
CHALLAPATA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-04-01,21,20,4,8,53
CHAQUI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-04-01,0,2,0,2,4
CHARAGUA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-04-01,13,13,23,15,64
CHARAÑA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-04-01,1,0,1,0,2
CHAYANTA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-04-01,9,6,4,3,22
CHIMORE,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-04-01,21,29,6,5,61
CHIPAYA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-04-01,1,0,0,0,1
CHUA COCANI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-04-01,1,1,0,0,2
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-04-01,15,21,0,1,37
CHUMA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-04-01,2,6,2,2,12
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-04-01,3,3,2,0,8
CKOCHAS,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-04-01,2,2,3,1,8
CLIZA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-04-01,13,9,0,2,24
COBIJA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-04-01,51,58,13,12,134
COCAPATA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-04-01,4,8,10,12,34
COCHABAMBA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-04-01,569,620,0,11,1200
COIPASA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-04-01,1,0,0,0,1
COLCAPIRHUA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-04-01,42,35,0,0,77
"COLCHA ""K""",vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-04-01,9,4,4,1,18
COLLANA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-04-01,1,4,0,0,5
COLOMI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-04-01,18,19,1,2,40
COLPA BELGICA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-04-01,7,7,1,0,15
COLQUECHACA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-04-01,11,14,18,8,51
COLQUENCHA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-04-01,11,7,0,0,18
COLQUIRI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-04-01,6,5,3,2,16
COMANCHE,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-04-01,2,0,0,0,2
COMARAPA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-04-01,11,18,0,0,29
COMBAYA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-04-01,0,0,0,1,1
CONCEPCION,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-04-01,21,34,11,12,78
COPACABANA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-04-01,4,1,3,5,13
CORIPATA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-04-01,9,10,0,0,19
CORO CORO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-04-01,7,2,0,1,10
COROICO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-04-01,12,13,1,0,26
CORQUE,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-04-01,1,2,3,4,10
COTAGAITA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-04-01,9,10,3,4,26
COTOCA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-04-01,63,66,4,5,138
CUATRO CAÑADAS,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-04-01,18,8,1,1,28
CUCHUMUELA (V. G. VILLARROEL),vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-04-01,1,0,1,1,3
CUEVO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-04-01,3,2,1,2,8
CULPINA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-04-01,8,10,2,1,21
CURAHUARA DE CARANGAS,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-04-01,1,2,0,0,3
CURVA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-04-01,2,0,4,2,8
DESAGUADERO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-04-01,5,5,2,2,14
EL ALTO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-04-01,587,559,151,154,1451
EL PUENTE(STC),vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-04-01,16,9,1,2,28
EL PUENTE(TJA),vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-04-01,3,3,2,0,8
EL TORNO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-04-01,60,53,2,4,119
EL VILLAR,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-04-01,0,3,0,1,4
ENTRE RIOS TRJ,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-04-01,14,11,4,7,36
ENTRE RIOS CBBA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-04-01,57,37,0,0,94
ESCOMA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-04-01,1,2,1,0,4
EUCALIPTUS,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-04-01,2,2,0,1,5
EUREKA (SANTOS MERCADO),vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-04-01,2,2,2,2,8
EXALTACION,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-04-01,4,0,4,2,10
FERNANDEZ ALONSO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-04-01,13,12,1,1,27
FILADELFIA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-04-01,6,6,4,1,17
GENERAL SAAVEDRA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-04-01,19,11,0,1,31
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-04-01,5,7,4,1,17
GUANAY,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-04-01,7,8,6,5,26
GUAQUI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-04-01,3,2,0,1,6
GUAYARAMERIN,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-04-01,56,51,4,2,113
GUTIERREZ,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-04-01,4,9,6,4,23
HUACARETA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-04-01,3,8,1,0,12
HUACAYA (VILLA DE HUACAYA),vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-04-01,1,1,1,0,3
HUANUNI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-04-01,14,13,1,0,28
HUARACAJE,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-04-01,5,2,0,0,7
HUARINA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-04-01,3,2,1,0,6
HUATAJATA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-04-01,1,0,0,0,1
HUAYLLAMARCA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-04-01,2,2,0,0,4
HUMANATA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-04-01,0,2,0,2,4
ICHOCA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-04-01,1,1,1,1,4
ICLA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-04-01,2,4,1,1,8
INCAHUASI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-04-01,4,1,2,2,9
INGAVI (HUMAITA),vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-04-01,3,2,0,0,5
INQUISIVI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-04-01,6,2,1,5,14
IRUPANA (VILLA DE LANZA),vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-04-01,13,3,7,2,25
IXIAMAS,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-04-01,12,10,0,1,23
JESUS DE MACHACA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-04-01,8,4,1,4,17
LA ASUNTA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-04-01,38,37,5,4,84
LA GUARDIA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-04-01,105,81,1,2,189
LA PAZ,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-04-01,509,516,2,0,1027
LA RIVERA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-04-01,2,0,0,0,2
LAGUNILLAS,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-04-01,4,2,1,0,7
LAJA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-04-01,16,4,1,4,25
LAS CARRERAS,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-04-01,1,1,1,0,3
LICOMA PAMPA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-04-01,3,2,0,0,5
LLALLAGUA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-04-01,13,14,34,33,94
LLICA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-04-01,3,2,0,0,5
LORETO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-04-01,4,1,7,5,17
LURIBAY,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-04-01,8,4,0,1,13
MACHACAMARCA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-04-01,4,1,0,0,5
MACHARETI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-04-01,7,7,2,1,17
MAGDALENA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-04-01,10,13,2,1,26
MAIRANA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-04-01,9,13,0,1,23
MALLA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-04-01,3,2,0,0,5
MAPIRI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-04-01,15,14,3,4,36
MECAPACA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-04-01,8,4,3,3,18
MINEROS,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-04-01,18,17,4,2,41
MIZQUE,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-04-01,16,18,3,2,39
MOCOMOCO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-04-01,6,3,3,1,13
MOJINETE,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-04-01,0,2,0,0,2
MOJOCOYA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-04-01,2,6,1,2,11
MONTEAGUDO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-04-01,21,29,0,3,53
MONTERO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-04-01,147,174,5,2,328
MORO MORO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-04-01,0,4,1,1,6
MOROCHATA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-04-01,4,4,7,4,19
NACEBE (SANTA ROSA DEL ABUNA),vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-04-01,3,0,1,0,4
NUEVO MANOA (NUEVA ESPERANZA),vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-04-01,1,3,0,1,5
OCURI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-04-01,1,4,10,5,20
OKINAWA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-04-01,13,15,0,0,28
OMEREQUE,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-04-01,2,1,4,3,10
ORURO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-04-01,265,293,6,12,576
PADCAYA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-04-01,15,12,0,0,27
PADILLA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-04-01,3,4,1,0,8
PAILON,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-04-01,32,38,54,31,155
PALCA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-04-01,14,10,5,6,35
PALOS BLANCOS,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-04-01,24,18,2,4,48
PAMPA AULLAGAS,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-04-01,2,1,0,1,4
PAMPA GRANDE,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-04-01,4,4,0,1,9
PAPEL PAMPA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-04-01,1,1,0,1,3
PASORAPA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-04-01,1,0,0,0,1
PATACAMAYA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-04-01,16,13,2,1,32
PAZÑA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-04-01,3,4,1,0,8
PELECHUCO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-04-01,4,5,3,3,15
POCOATA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-04-01,7,4,12,16,39
POCONA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-04-01,6,6,5,3,20
POJO (CBBA),vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-04-01,13,15,2,2,32
POOPO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-04-01,1,3,1,1,6
PORCO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-04-01,6,10,2,2,20
POROMA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-04-01,7,3,6,5,21
PORONGO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-04-01,13,8,0,1,22
PORTACHUELO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-04-01,22,25,2,0,49
PORVENIR,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-04-01,2,3,0,2,7
POSTRER VALLE,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-04-01,1,2,1,1,5
POTOSI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-04-01,207,165,18,21,411
PRESTO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-04-01,3,2,2,4,11
PUCARA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-04-01,2,1,0,0,3
PUCARANI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-04-01,19,10,2,4,35
PUERTO ACOSTA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-04-01,2,1,1,1,5
PUERTO CARABUCO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-04-01,2,3,7,7,19
PUERTO GONZALO MORENO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-04-01,5,5,5,1,16
PUERTO PEREZ,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-04-01,1,3,3,1,8
PUERTO QUIJARRO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-04-01,10,17,3,0,30
PUERTO RICO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-04-01,2,9,1,2,14
PUERTO SILES,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-04-01,2,0,1,1,4
PUERTO SUAREZ,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-04-01,18,14,2,0,34
PUERTO VILLARROEL,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-04-01,67,53,1,4,125
PUNA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-04-01,3,1,2,8,14
PUNATA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-04-01,23,20,0,1,44
QUIABAYA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-04-01,2,0,1,0,3
QUILLACOLLO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-04-01,85,103,36,41,265
QUIME,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-04-01,2,5,2,0,9
RAVELO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-04-01,2,1,5,4,12
REYES,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-04-01,12,11,3,2,28
RIBERALTA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-04-01,95,106,8,1,210
ROBORE,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-04-01,10,14,4,0,28
RURRENABAQUE,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-04-01,16,10,8,1,35
SABAYA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-04-01,4,0,0,2,6
SACABA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-04-01,116,111,14,19,260
SACABAMBA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-04-01,2,0,0,1,3
SACACA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-04-01,9,10,4,9,32
SAIPINA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-04-01,4,8,0,1,13
SALINAS DE GARCI MENDOZA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-04-01,1,6,2,4,13
SAMAIPATA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-04-01,8,10,0,0,18
SAN AGUSTIN,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-04-01,4,1,0,0,5
SAN ANDRES,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-04-01,11,13,0,1,25
SAN ANDRES DE MACHACA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-04-01,3,1,1,1,6
SAN ANTONIO DE ESMORUCO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-04-01,2,2,2,0,6
SAN ANTONIO DE LOMERIO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-04-01,5,4,3,0,12
SAN BENITO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-04-01,7,7,0,3,17
SAN BORJA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-04-01,43,52,4,11,110
SAN BUENA VENTURA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-04-01,13,9,2,1,25
SAN CARLOS,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-04-01,18,15,3,2,38
SAN IGNACIO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-04-01,25,19,11,13,68
SAN IGNACIO DE VELASCO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-04-01,65,49,12,6,132
SAN JAVIER(BNI),vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-04-01,1,0,2,5,8
SAN JAVIER(STC),vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-04-01,9,19,0,0,28
SAN JOAQUIN,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-04-01,4,5,0,0,9
SAN JOSE DE CHIQUITOS,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-04-01,12,13,13,18,56
SAN JUAN DE YAPACANI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-04-01,8,11,0,1,20
SAN JULIAN,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-04-01,38,43,7,6,94
SAN LORENZO(PND),vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-04-01,2,3,9,6,20
SAN LORENZO(TJA),vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-04-01,13,12,2,0,27
SAN LUCAS,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-04-01,15,8,12,6,41
SAN MATIAS,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-04-01,16,8,4,0,28
SAN MIGUEL DE VELASCO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-04-01,4,4,0,3,11
SAN PABLO DE LIPEZ,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-04-01,5,1,0,0,6
SAN PEDRO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-04-01,9,2,0,0,11
SAN PEDRO DE BUENA VISTA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-04-01,19,22,15,14,70
SAN PEDRO DE CURAHUARA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-04-01,4,3,1,1,9
SAN PEDRO DE TIQUINA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-04-01,2,3,0,0,5
SAN PEDRO(PND),vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-04-01,0,0,1,0,1
SAN RAFAEL,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-04-01,11,8,0,4,23
SAN RAMON BENI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-04-01,5,3,0,2,10
SAN RAMON SCZ,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-04-01,6,9,0,0,15
SANTA ANA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-04-01,27,17,3,1,48
SANTA CRUZ DE LA SIERRA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-04-01,1501,1346,8,8,2863
SANTA ROSA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-04-01,15,6,12,8,41
SANTA ROSA DEL SARA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-04-01,10,16,0,0,26
SANTIAGO DE CALLAPA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-04-01,1,3,2,1,7
SANTIAGO DE HUARI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-04-01,0,6,2,4,12
SANTIAGO DE HUATA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-04-01,1,4,0,0,5
SANTIAGO DE MACHACA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-04-01,3,4,0,0,7
SANTIVAÑES,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-04-01,4,4,0,0,8
SANTUARIO DE QUILLACAS,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-04-01,2,0,0,1,3
SAPAHAQUI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-04-01,8,3,4,3,18
