,group,variable,month,ANTINEUMOCÓCICA 1RA DOSIS DENTRO,ANTINEUMOCÓCICA 1RA DOSIS DENTRO,ANTINEUMOCÓCICA 1RA DOSIS FUERA,ANTINEUMOCÓCICA 1RA DOSIS FUERA,TOTALES
SANTIAGO DE HUARI,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-03-01,6,2,1,3,12
SANTIAGO DE HUATA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-03-01,3,4,1,1,9
SANTIAGO DE MACHACA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-03-01,2,4,2,0,8
SANTIVAÑES,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-03-01,7,5,0,0,12
SANTUARIO DE QUILLACAS,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-03-01,3,5,4,1,13
SAPAHAQUI,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-03-01,1,9,6,3,19
SENA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-03-01,11,6,3,2,22
SHINAOTA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-03-01,22,23,0,2,47
SICA SICA (VILLA AROMA),vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-03-01,12,12,4,2,30
SICAYA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-03-01,4,4,0,1,9
SIPE SIPE,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-03-01,44,36,0,2,82
SOPACHUY,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-03-01,4,1,2,0,7
SORACACHI,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-03-01,4,5,1,1,11
SORATA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-03-01,9,6,5,6,26
SUCRE,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-03-01,335,326,8,4,673
TACACOMA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-03-01,6,6,0,1,13
TACOBAMBA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-03-01,2,0,2,1,5
TACOPAYA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-03-01,3,5,2,3,13
TAHUA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-03-01,0,2,0,0,2
TAPACARI,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-03-01,12,16,3,3,34
TARABUCO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-03-01,8,9,5,2,24
TARACO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-03-01,4,3,0,0,7
TARATA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-03-01,4,10,2,1,17
TARIJA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-03-01,231,257,1,2,491
TARVITA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-03-01,7,5,3,3,18
TEOPONTE,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-03-01,9,11,2,2,24
TIAWANACU,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-03-01,7,8,0,0,15
TINGUIPAYA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-03-01,9,7,12,12,40
TIPUANI,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-03-01,6,7,1,1,15
TIQUIPAYA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-03-01,39,44,11,6,100
TIRAQUE (CBBA),vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-03-01,22,11,7,5,45
TOCO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-03-01,5,2,0,1,8
TOLATA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-03-01,7,4,0,0,11
TOLEDO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-03-01,4,7,2,1,14
TOMAVE,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-03-01,6,7,5,4,22
TOMINA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-03-01,6,2,2,2,12
TORO TORO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-03-01,2,4,4,6,16
TOTORA(CBBA),vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-03-01,17,11,8,8,44
TOTORA(ORR),vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-03-01,2,6,0,2,10
TRIGAL,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-03-01,2,0,0,0,2
TRINIDAD,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-03-01,147,140,22,13,322
TUPIZA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-03-01,34,47,5,4,90
TURCO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-03-01,1,3,0,0,4
UMALA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-03-01,6,3,3,1,13
UNCIA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-03-01,13,13,6,3,35
URIONDO (A. CONCEPCION),vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-03-01,8,19,2,0,29
URUBICHA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-03-01,7,4,0,0,11
UYUNI,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-03-01,38,22,1,3,64
VACAS,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-03-01,3,3,3,3,12
VALLEGRANDE,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-03-01,14,13,0,0,27
VIACHA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-03-01,54,69,11,5,139
VILA VILA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-03-01,0,1,2,1,4
VILLA CHARCAS,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-03-01,8,11,2,0,21
VILLA MONTES,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-03-01,59,61,4,4,128
VILLA NUEVA (LOMA ALTA),vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-03-01,2,2,0,0,4
VILLA RIVERO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-03-01,8,5,0,0,13
VILLA SERRANO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-03-01,7,8,1,0,16
VILLA TUNARI,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-03-01,70,57,10,8,145
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-03-01,5,6,0,2,13
VILLAZON,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-03-01,51,40,0,6,97
VINTO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-03-01,36,43,12,15,106
VITICHI,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-03-01,4,3,1,1,9
WALDO BALLIVIAN,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-03-01,2,1,0,1,4
WARNES,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-03-01,132,138,7,7,284
YACO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-03-01,2,2,3,3,10
YACUIBA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-03-01,86,100,8,11,205
YAMPARAEZ,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-03-01,3,4,0,1,8
YANACACHI,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-03-01,5,2,0,0,7
YAPACANI,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-03-01,53,44,21,14,132
YOCALLA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-03-01,5,6,0,1,12
YOTALA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-03-01,1,4,2,0,7
YUNCHARA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-03-01,3,2,1,0,6
ZUDAÑEZ,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-03-01,3,6,3,3,15
ACACIO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-04-01,6,3,0,1,10
ACHACACHI,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-04-01,16,20,6,4,46
ACHOCALLA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-04-01,6,7,8,9,30
AIQUILE,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-04-01,9,10,4,5,28
ALALAY,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-04-01,1,0,1,2,4
ALCALA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-04-01,0,1,0,0,1
ALTO BENI,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-04-01,12,6,0,0,18
ANCORAIMES,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-04-01,5,7,7,1,20
ANDAMARCA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-04-01,3,0,1,0,4
ANTEQUERA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-04-01,1,1,0,0,2
ANZALDO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-04-01,0,1,0,4,5
APOLO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-04-01,8,9,4,6,27
ARAMPAMPA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-04-01,1,1,0,2,4
ARANI,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-04-01,12,8,0,2,22
ARBIETO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-04-01,15,14,2,3,34
ARQUE,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-04-01,14,6,3,2,25
ASCENCION DE GUARAYOS,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-04-01,42,30,4,4,80
ATOCHA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-04-01,5,10,1,0,16
AUCAPATA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-04-01,2,0,1,1,4
AYATA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-04-01,6,1,2,1,10
AYO AYO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-04-01,2,4,0,0,6
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-04-01,22,15,12,10,59
AZURDUY,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-04-01,4,1,2,2,9
BATALLAS,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-04-01,7,2,0,4,13
BAURES,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-04-01,9,2,1,0,12
BELEN DE ANDAMARCA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-04-01,0,0,1,1,2
BELEN DE URMIRI,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-04-01,0,2,0,0,2
BELLA FLOR,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-04-01,2,2,0,0,4
BERMEJO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-04-01,23,25,1,1,50
BETANZOS,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-04-01,10,15,6,4,35
BOLIVAR,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-04-01,0,1,1,1,3
BOLPEBRA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-04-01,0,0,2,2,4
BOYUIBE,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-04-01,7,4,0,0,11
BUENA VISTA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-04-01,12,8,1,0,21
CABEZAS,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-04-01,16,13,3,8,40
CAIROMA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-04-01,5,2,2,2,11
"CAIZA ""D""",vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-04-01,2,2,0,2,6
CAJUATA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-04-01,5,11,0,0,16
CALACOTO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-04-01,2,1,2,1,6
CALAMARCA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-04-01,7,5,2,5,19
CAMARGO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-04-01,12,13,1,0,26
CAMATAQUI (C. VILLA ABECIA),vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-04-01,2,2,0,0,4
CAMIRI,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-04-01,49,27,0,0,76
CAPINOTA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-04-01,10,15,1,1,27
CAQUIAVIRI,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-04-01,0,3,0,0,3
CARACOLLO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-04-01,11,10,6,4,31
CARANAVI,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-04-01,51,30,1,4,86
CARAPARI,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-04-01,10,11,0,0,21
CARIPUYO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-04-01,2,6,2,3,13
CARMEN RIVERO TORREZ,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-04-01,3,4,6,4,17
CATACORA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-04-01,0,0,0,1,1
CHACARILLA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-04-01,1,1,0,0,2
CHALLAPATA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-04-01,21,20,4,9,54
CHAQUI,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-04-01,0,2,0,2,4
CHARAGUA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-04-01,13,13,23,15,64
CHARAÑA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-04-01,1,0,1,0,2
CHAYANTA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-04-01,9,6,4,3,22
CHIMORE,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-04-01,21,30,5,5,61
CHIPAYA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-04-01,1,0,0,0,1
CHUA COCANI,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-04-01,1,1,0,0,2
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-04-01,15,21,0,1,37
CHUMA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-04-01,2,6,2,2,12
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-04-01,3,3,2,0,8
CKOCHAS,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-04-01,2,2,3,1,8
CLIZA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-04-01,13,9,0,2,24
COBIJA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-04-01,52,58,13,12,135
COCAPATA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-04-01,4,9,11,12,36
COCHABAMBA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-04-01,571,617,0,11,1199
COIPASA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-04-01,1,0,0,0,1
COLCAPIRHUA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-04-01,42,35,0,0,77
"COLCHA ""K""",vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-04-01,8,4,4,1,17
COLLANA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-04-01,1,4,0,0,5
COLOMI,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-04-01,18,19,1,2,40
COLPA BELGICA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-04-01,7,7,1,0,15
COLQUECHACA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-04-01,11,14,18,8,51
COLQUENCHA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-04-01,11,7,0,0,18
COLQUIRI,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-04-01,6,5,3,2,16
COMANCHE,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-04-01,2,0,0,0,2
COMARAPA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-04-01,11,18,0,0,29
COMBAYA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-04-01,0,0,0,1,1
CONCEPCION,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-04-01,14,29,11,6,60
COPACABANA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-04-01,4,1,3,5,13
CORIPATA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-04-01,9,10,0,0,19
CORO CORO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-04-01,6,2,0,1,9
COROICO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-04-01,12,13,1,0,26
CORQUE,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-04-01,1,2,3,4,10
COTAGAITA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-04-01,9,10,3,4,26
COTOCA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-04-01,63,66,4,5,138
CUATRO CAÑADAS,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-04-01,18,8,1,1,28
CUCHUMUELA (V. G. VILLARROEL),vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-04-01,1,0,1,1,3
CUEVO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-04-01,3,2,1,2,8
CULPINA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-04-01,8,10,2,1,21
CURAHUARA DE CARANGAS,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-04-01,1,2,0,0,3
CURVA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-04-01,2,0,4,2,8
DESAGUADERO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-04-01,5,5,2,2,14
EL ALTO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-04-01,580,555,151,154,1440
EL PUENTE(STC),vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-04-01,16,9,1,2,28
EL PUENTE(TJA),vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-04-01,3,3,1,0,7
EL TORNO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-04-01,60,53,2,4,119
EL VILLAR,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-04-01,0,3,0,1,4
ENTRE RIOS TRJ,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-04-01,15,10,4,8,37
ENTRE RIOS CBBA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-04-01,57,37,0,0,94
ESCOMA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-04-01,1,2,1,0,4
EUCALIPTUS,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-04-01,2,2,0,1,5
EUREKA (SANTOS MERCADO),vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-04-01,2,2,2,2,8
EXALTACION,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-04-01,4,0,4,2,10
FERNANDEZ ALONSO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-04-01,5,11,1,1,18
FILADELFIA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-04-01,6,6,4,1,17
GENERAL SAAVEDRA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-04-01,19,11,0,1,31
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-04-01,5,7,4,1,17
GUANAY,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-04-01,7,8,6,5,26
GUAQUI,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-04-01,3,2,0,1,6
GUAYARAMERIN,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-04-01,53,51,3,2,109
GUTIERREZ,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-04-01,4,9,6,4,23
HUACARETA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-04-01,3,8,1,0,12
HUACAYA (VILLA DE HUACAYA),vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-04-01,1,1,1,0,3
HUANUNI,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-04-01,14,13,1,0,28
HUARACAJE,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-04-01,5,2,0,0,7
HUARINA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-04-01,3,2,1,0,6
HUATAJATA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-04-01,1,0,0,0,1
HUAYLLAMARCA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-04-01,2,2,0,0,4
HUMANATA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-04-01,0,2,0,2,4
ICHOCA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-04-01,1,1,1,1,4
ICLA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-04-01,2,4,1,1,8
INCAHUASI,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-04-01,4,1,2,2,9
INGAVI (HUMAITA),vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-04-01,3,2,0,0,5
INQUISIVI,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-04-01,6,2,1,5,14
IRUPANA (VILLA DE LANZA),vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-04-01,13,3,7,2,25
IXIAMAS,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-04-01,12,10,0,1,23
JESUS DE MACHACA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-04-01,8,4,1,4,17
LA ASUNTA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-04-01,38,37,5,4,84
LA GUARDIA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-04-01,105,81,1,2,189
LA PAZ,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-04-01,518,522,1,0,1041
LA RIVERA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-04-01,2,0,0,0,2
LAGUNILLAS,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-04-01,4,2,1,0,7
LAJA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-04-01,16,4,1,4,25
LAS CARRERAS,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-04-01,1,1,1,0,3
LICOMA PAMPA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-04-01,3,2,0,0,5
LLALLAGUA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-04-01,13,14,34,33,94
LLICA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-04-01,3,2,0,0,5
LORETO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-04-01,4,1,7,5,17
LURIBAY,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-04-01,8,4,0,1,13
MACHACAMARCA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-04-01,4,1,0,0,5
MACHARETI,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-04-01,7,6,2,1,16
MAGDALENA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-04-01,10,13,2,1,26
MAIRANA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-04-01,13,16,0,1,30
MALLA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-04-01,3,2,0,0,5
MAPIRI,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-04-01,15,14,3,4,36
MECAPACA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-04-01,8,4,4,3,19
MINEROS,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-04-01,19,17,4,2,42
MIZQUE,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-04-01,16,18,3,2,39
MOCOMOCO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-04-01,6,3,3,1,13
MOJINETE,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-04-01,0,2,0,0,2
MOJOCOYA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-04-01,2,6,1,2,11
MONTEAGUDO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-04-01,21,29,0,3,53
MONTERO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-04-01,147,174,5,2,328
MORO MORO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-04-01,0,4,1,1,6
MOROCHATA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-04-01,4,4,8,4,20
NACEBE (SANTA ROSA DEL ABUNA),vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-04-01,3,0,1,0,4
NUEVO MANOA (NUEVA ESPERANZA),vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-04-01,1,3,0,1,5
OCURI,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-04-01,1,4,10,5,20
OKINAWA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2017-04-01,13,15,0,0,28
