municipality,group,variable,month,Mujeres de 15 a 49 años 1ra dosis de dT,TOTAL
COLQUIRI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-05-01,104,104
COMANCHE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-05-01,12,12
COMARAPA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-05-01,66,66
COMBAYA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-05-01,1,1
CONCEPCION,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-05-01,274,274
COPACABANA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-05-01,10,10
CORIPATA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-05-01,43,43
CORO CORO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-05-01,20,20
COROICO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-05-01,55,55
CORQUE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-05-01,8,8
COTAGAITA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-05-01,157,157
COTOCA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-05-01,227,227
CUATRO CAÑADAS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-05-01,30,30
CUCHUMUELA (V. G. VILLARROEL),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-05-01,2,2
CUEVO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-05-01,34,34
CULPINA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-05-01,62,62
CURAHUARA DE CARANGAS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-05-01,6,6
CURVA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-05-01,9,9
DESAGUADERO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-05-01,15,15
EL ALTO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-05-01,4476,4476
EL CHORO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-05-01,5,5
EL PUENTE(STC),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-05-01,18,18
EL PUENTE(TJA),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-05-01,38,38
EL TORNO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-05-01,238,238
EL VILLAR,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-05-01,9,9
ENTRE RIOS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-05-01,209,209
ENTRE RIOS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-05-01,81,81
EUCALIPTUS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-05-01,30,30
EUREKA (SANTOS MERCADO),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-05-01,3,3
EXALTACION,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-05-01,7,7
FERNANDEZ ALONSO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-05-01,39,39
FILADELFIA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-05-01,21,21
GENERAL SAAVEDRA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-05-01,40,40
GRAL. J.J. PEREZ (CHARAZANI),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-05-01,62,62
GUANAY,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-05-01,28,28
GUAQUI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-05-01,16,16
GUAYARAMERIN,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-05-01,548,548
GUTIERREZ,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-05-01,10,10
HUACARETA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-05-01,48,48
HUACAYA (VILLA DE HUACAYA),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-05-01,40,40
HUACHACALLA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-05-01,1,1
HUANUNI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-05-01,449,449
HUARACAJE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-05-01,1,1
HUAYLLAMARCA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-05-01,20,20
ICHOCA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-05-01,32,32
ICLA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-05-01,59,59
INCAHUASI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-05-01,217,217
INQUISIVI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-05-01,84,84
IRUPANA (VILLA DE LANZA),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-05-01,75,75
IXIAMAS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-05-01,68,68
JESUS DE MACHACA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-05-01,29,29
LA ASUNTA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-05-01,109,109
LA GUARDIA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-05-01,182,182
LA PAZ,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-05-01,4290,4290
LA RIVERA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-05-01,2,2
LAGUNILLAS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-05-01,19,19
LAJA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-05-01,240,240
LAS CARRERAS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-05-01,39,39
LICOMA PAMPA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-05-01,8,8
LLALLAGUA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-05-01,157,157
LLICA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-05-01,9,9
LORETO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-05-01,14,14
LURIBAY,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-05-01,34,34
MACHACAMARCA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-05-01,3,3
MACHARETI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-05-01,20,20
MAGDALENA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-05-01,9,9
MAIRANA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-05-01,6,6
MALLA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-05-01,33,33
MAPIRI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-05-01,48,48
MECAPACA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-05-01,46,46
MINEROS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-05-01,73,73
MIZQUE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-05-01,154,154
MOCOMOCO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-05-01,54,54
MOJOCOYA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-05-01,29,29
MONTEAGUDO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-05-01,77,77
MONTERO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-05-01,385,385
MORO MORO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-05-01,21,21
MOROCHATA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-05-01,268,268
NACEBE (SANTA ROSA DEL ABUNA),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-05-01,13,13
NUEVO MANOA (NUEVA ESPERANZA),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-05-01,18,18
OCURI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-05-01,80,80
OKINAWA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-05-01,22,22
OMEREQUE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-05-01,20,20
ORURO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-05-01,922,922
PADCAYA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-05-01,33,33
PADILLA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-05-01,55,55
PAILON,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-05-01,13,13
PALCA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-05-01,130,130
PALOS BLANCOS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-05-01,96,96
PAMPA AULLAGAS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-05-01,2,2
PAMPA GRANDE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-05-01,38,38
PAPEL PAMPA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-05-01,4,4
PASORAPA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-05-01,3,3
PATACAMAYA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-05-01,250,250
PAZÑA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-05-01,25,25
PELECHUCO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-05-01,16,16
POCOATA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-05-01,70,70
POCONA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-05-01,29,29
POJO (CBBA),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-05-01,61,61
POOPO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-05-01,14,14
PORCO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-05-01,13,13
POROMA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-05-01,129,129
PORONGO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-05-01,79,79
PORTACHUELO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-05-01,32,32
PORVENIR,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-05-01,8,8
POSTRER VALLE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-05-01,5,5
POTOSI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-05-01,493,493
PRESTO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-05-01,12,12
PUCARA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-05-01,2,2
PUCARANI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-05-01,57,57
PUERTO ACOSTA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-05-01,64,64
PUERTO CARABUCO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-05-01,33,33
PUERTO GONZALO MORENO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-05-01,10,10
PUERTO PEREZ,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-05-01,74,74
PUERTO QUIJARRO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-05-01,31,31
PUERTO RICO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-05-01,14,14
PUERTO SILES,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-05-01,10,10
PUERTO SUAREZ,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-05-01,58,58
PUERTO VILLARROEL,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-05-01,141,141
PUNA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-05-01,138,138
PUNATA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-05-01,103,103
QUILLACOLLO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-05-01,993,993
QUIME,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-05-01,8,8
QUIRUSILLAS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-05-01,4,4
RAVELO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-05-01,166,166
REYES,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-05-01,66,66
RIBERALTA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-05-01,190,190
ROBORE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-05-01,23,23
RURRENABAQUE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-05-01,21,21
SABAYA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-05-01,30,30
SACABA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-05-01,1313,1313
SACABAMBA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-05-01,49,49
SACACA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-05-01,101,101
SAIPINA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-05-01,71,71
SALINAS DE GARCI MENDOZA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-05-01,58,58
SAMAIPATA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-05-01,5,5
SAN AGUSTIN,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-05-01,5,5
SAN ANDRES,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-05-01,26,26
SAN ANDRES DE MACHACA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-05-01,13,13
SAN ANTONIO DE ESMORUCO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-05-01,26,26
SAN ANTONIO DE LOMERIO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-05-01,21,21
SAN BENITO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-05-01,66,66
SAN BORJA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-05-01,142,142
SAN BUENA VENTURA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-05-01,21,21
SAN CARLOS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-05-01,31,31
SAN IGNACIO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-05-01,209,209
SAN IGNACIO DE VELASCO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-05-01,129,129
SAN JAVIER(BNI),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-05-01,15,15
SAN JAVIER(STC),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-05-01,45,45
SAN JOAQUIN,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-05-01,9,9
SAN JOSE DE CHIQUITOS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-05-01,24,24
SAN JUAN DE YAPACANI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-05-01,37,37
SAN JULIAN,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-05-01,249,249
SAN LORENZO(PND),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-05-01,2,2
SAN LORENZO(TJA),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-05-01,232,232
SAN LUCAS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-05-01,166,166
SAN MATIAS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-05-01,28,28
SAN MIGUEL DE VELASCO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-05-01,55,55
SAN PABLO DE LIPEZ,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-05-01,5,5
SAN PEDRO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-05-01,42,42
SAN PEDRO DE BUENA VISTA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-05-01,122,122
SAN PEDRO DE CURAHUARA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-05-01,9,9
SAN PEDRO DE TIQUINA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-05-01,54,54
SAN PEDRO(PND),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-05-01,7,7
SAN RAFAEL,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-05-01,6,6
SAN RAMON,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-05-01,8,8
SAN RAMON,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-05-01,18,18
SANTA ANA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-05-01,19,19
SANTA CRUZ DE LA SIERRA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-05-01,9470,9470
SANTA ROSA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-05-01,125,125
SANTA ROSA DEL SARA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-05-01,38,38
SANTIAGO DE CALLAPA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-05-01,6,6
SANTIAGO DE HUARI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-05-01,8,8
SANTIAGO DE MACHACA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-05-01,3,3
SANTIVAÑES,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-05-01,10,10
SANTUARIO DE QUILLACAS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-05-01,34,34
SAPAHAQUI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-05-01,14,14
SENA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-05-01,8,8
SICA SICA (VILLA AROMA),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-05-01,30,30
SICAYA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-05-01,8,8
SIPE SIPE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-05-01,164,164
SOPACHUY,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-05-01,29,29
SORACACHI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-05-01,21,21
SORATA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-05-01,48,48
SUCRE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-05-01,1365,1365
TACACHI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-05-01,12,12
TACACOMA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-05-01,52,52
TACOBAMBA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-05-01,29,29
TACOPAYA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-05-01,57,57
TAHUA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-05-01,2,2
TAPACARI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-05-01,176,176
TARABUCO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-05-01,221,221
TARACO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-05-01,5,5
TARATA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-05-01,33,33
TARIJA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-05-01,2494,2494
TARVITA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-05-01,132,132
TEOPONTE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-05-01,26,26
TIAWANACU,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-05-01,95,95
TINGUIPAYA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-05-01,112,112
TIPUANI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-05-01,84,84
TIQUIPAYA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-05-01,240,240
TIRAQUE (CBBA),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-05-01,243,243
TITO YUPANQUI (PARQUIPUJIO),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-05-01,2,2
TOCO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-05-01,28,28
TOLATA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-05-01,18,18
TOLEDO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-05-01,3,3
TOMAVE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-05-01,75,75
TOMINA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-05-01,72,72
TORO TORO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-05-01,37,37
TOTORA(CBBA),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-05-01,46,46
TOTORA(ORR),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-05-01,6,6
TRINIDAD,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-05-01,572,572
TUPIZA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-05-01,147,147
TURCO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-05-01,25,25
UMALA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-05-01,16,16
UNCIA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-05-01,89,89
URIONDO (A. CONCEPCION),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-05-01,70,70
URUBICHA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-05-01,1,1
UYUNI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-05-01,35,35
VACAS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-05-01,75,75
VALLEGRANDE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-05-01,232,232
VIACHA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-05-01,149,149
VILA VILA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-05-01,10,10
VILLA MONTES,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-05-01,113,113
VILLA NUEVA (LOMA ALTA),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-05-01,10,10
VILLA RIVERO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-05-01,2,2
VILLA SERRANO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-05-01,91,91
VILLA TUNARI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-05-01,340,340
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-05-01,58,58
VILLAZON,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-05-01,123,123
VINTO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-05-01,155,155
VITICHI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-05-01,6,6
WALDO BALLIVIAN,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-05-01,30,30
WARNES,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-05-01,120,120
YACO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-05-01,18,18
YACUIBA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-05-01,312,312
YAMPARAEZ,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-05-01,7,7
YANACACHI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-05-01,26,26
YAPACANI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-05-01,140,140
YOCALLA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-05-01,9,9
YOTALA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-05-01,16,16
YUNCHARA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-05-01,17,17
ZUDAÑEZ,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-05-01,19,19
ACACIO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,6,6
ACHACACHI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,105,105
ACHOCALLA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,43,43
AIQUILE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,73,73
ALALAY,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,1,1
ALCALA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,1,1
ANCORAIMES,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,24,24
ANDAMARCA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,17,17
ANTEQUERA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,6,6
ANZALDO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,16,16
APOLO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,16,16
ARAMPAMPA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,21,21
ARANI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-06-01,12,12
