,group,variable,month,ANTIAMARÍLICA DOSIS ÚNICA DENTRO,ANTIAMARÍLICA DOSIS ÚNICA DENTRO,ANTIAMARÍLICA DOSIS ÚNICA FUERA,ANTIAMARÍLICA DOSIS ÚNICA FUERA,TOTALES
TEOPONTE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-10-01,0,1,0,0,1
TINGUIPAYA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-10-01,0,0,3,1,4
TIPUANI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-10-01,0,1,1,0,2
TIQUIPAYA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-10-01,1,2,0,0,3
TIRAQUE (CBBA),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-10-01,1,0,0,0,1
TOLEDO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-10-01,1,0,0,0,1
TOMAVE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-10-01,0,0,2,2,4
TRINIDAD,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-10-01,5,2,7,8,22
TUPIZA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-10-01,3,0,0,0,3
URIONDO (A. CONCEPCION),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-10-01,0,0,1,0,1
UYUNI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-10-01,1,3,0,0,4
VIACHA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-10-01,0,0,2,2,4
VILLA MONTES,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-10-01,1,0,2,0,3
VILLA TUNARI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-10-01,1,2,5,1,9
VILLAZON,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-10-01,0,2,0,1,3
VINTO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-10-01,0,1,2,4,7
WARNES,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-10-01,1,3,0,1,5
YACUIBA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-10-01,6,1,1,1,9
YANACACHI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-10-01,0,0,2,0,2
YAPACANI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-10-01,1,0,0,0,1
ACHACACHI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-11-01,0,1,3,0,4
ACHOCALLA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-11-01,0,0,1,0,1
ARANI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-11-01,1,0,0,0,1
ARBIETO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-11-01,0,0,1,1,2
ASCENCION DE GUARAYOS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-11-01,3,3,0,0,6
ATOCHA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-11-01,0,1,0,0,1
BAURES,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-11-01,0,1,0,0,1
BERMEJO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-11-01,0,1,0,0,1
BUENA VISTA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-11-01,0,0,1,0,1
CAJUATA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-11-01,0,2,0,0,2
CAMIRI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-11-01,0,1,0,0,1
CAPINOTA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-11-01,0,0,2,1,3
CARACOLLO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-11-01,0,0,1,1,2
CARANAVI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-11-01,0,4,1,1,6
CHALLAPATA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-11-01,1,3,2,1,7
CHAYANTA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-11-01,0,0,1,1,2
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-11-01,1,1,0,0,2
CLIZA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-11-01,2,0,0,0,2
COBIJA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-11-01,4,1,0,1,6
COCAPATA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-11-01,0,1,0,0,1
COCHABAMBA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-11-01,21,28,3,5,57
COLCAPIRHUA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-11-01,1,0,2,0,3
"COLCHA ""K""",vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-11-01,0,0,1,1,2
CONCEPCION,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-11-01,0,0,0,1,1
COPACABANA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-11-01,0,0,1,1,2
CORIPATA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-11-01,0,2,1,0,3
COTOCA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-11-01,9,4,0,0,13
CUATRO CAÑADAS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-11-01,1,2,0,3,6
EL ALTO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-11-01,29,39,30,27,125
EL CHORO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-11-01,0,0,0,1,1
EL PUENTE(TJA),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-11-01,0,0,1,0,1
EL TORNO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-11-01,2,4,1,2,9
ENTRE RIOS CBBA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-11-01,4,2,0,1,7
GENERAL SAAVEDRA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-11-01,0,1,0,0,1
GUANAY,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-11-01,0,0,0,1,1
GUAYARAMERIN,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-11-01,2,0,1,4,7
HUANUNI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-11-01,1,1,0,0,2
HUARACAJE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-11-01,0,1,0,0,1
INCAHUASI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-11-01,0,0,3,3,6
INQUISIVI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-11-01,0,1,0,0,1
LA GUARDIA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-11-01,8,9,3,4,24
LA PAZ,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-11-01,40,31,2,1,74
LAJA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-11-01,0,1,0,0,1
LORETO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-11-01,0,0,1,1,2
MAPIRI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-11-01,0,1,0,0,1
MINEROS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-11-01,1,3,0,0,4
MIZQUE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-11-01,0,0,0,1,1
MONTEAGUDO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-11-01,1,0,0,0,1
MONTERO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-11-01,3,4,0,0,7
OKINAWA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-11-01,1,1,0,0,2
ORURO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-11-01,12,13,2,6,33
PAILON,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-11-01,0,0,1,0,1
PALOS BLANCOS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-11-01,0,0,0,1,1
PATACAMAYA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-11-01,0,0,3,3,6
POCOATA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-11-01,0,1,0,0,1
POJO (CBBA),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-11-01,0,1,0,0,1
POOPO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-11-01,0,0,1,0,1
PORCO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-11-01,0,1,0,0,1
POROMA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-11-01,1,0,0,0,1
PORTACHUELO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-11-01,0,1,0,0,1
POTOSI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-11-01,7,7,3,7,24
PRESTO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-11-01,1,0,0,0,1
PUCARANI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-11-01,1,0,0,0,1
PUERTO SUAREZ,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-11-01,0,0,1,0,1
PUERTO VILLARROEL,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-11-01,3,5,2,1,11
PUNATA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-11-01,0,1,2,0,3
QUILLACOLLO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-11-01,3,1,6,3,13
REYES,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-11-01,0,0,10,11,21
RIBERALTA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-11-01,5,0,1,0,6
ROBORE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-11-01,1,2,1,2,6
RURRENABAQUE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-11-01,0,1,1,3,5
SACABA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-11-01,8,6,7,5,26
SAMAIPATA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-11-01,1,0,0,0,1
SAN ANDRES,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-11-01,0,0,2,1,3
SAN BENITO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-11-01,0,0,0,1,1
SAN BORJA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-11-01,2,4,7,2,15
SAN IGNACIO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-11-01,0,1,2,4,7
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-11-01,3,4,0,0,7
SAN JAVIER(BNI),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-11-01,0,0,11,11,22
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-11-01,1,0,4,2,7
SAN JUAN DE YAPACANI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-11-01,1,0,0,0,1
SAN JULIAN,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-11-01,0,0,0,2,2
SAN LORENZO(TJA),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-11-01,0,0,1,1,2
SAN MATIAS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-11-01,2,0,9,9,20
SAN PEDRO DE TIQUINA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-11-01,0,0,1,0,1
SAN RAFAEL,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-11-01,0,1,0,0,1
SANTA ANA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-11-01,2,0,1,2,5
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-11-01,88,86,17,14,205
SANTIAGO DE HUARI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-11-01,0,0,1,0,1
SAPAHAQUI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-11-01,1,0,2,2,5
SHINAOTA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-11-01,0,1,0,0,1
SIPE SIPE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-11-01,1,1,0,0,2
SORACACHI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-11-01,0,0,2,3,5
SUCRE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-11-01,9,10,0,1,20
TACACOMA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-11-01,1,1,0,0,2
TAPACARI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-11-01,0,1,0,0,1
TARIJA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-11-01,2,3,5,2,12
TARVITA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-11-01,1,0,1,1,3
TEOPONTE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-11-01,0,1,0,0,1
TIQUIPAYA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-11-01,2,2,0,0,4
TIRAQUE (CBBA),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-11-01,1,1,0,2,4
TOMINA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-11-01,1,0,0,0,1
TRINIDAD,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-11-01,6,1,2,0,9
TUPIZA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-11-01,0,1,0,0,1
UYUNI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-11-01,1,1,0,0,2
VIACHA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-11-01,2,1,1,1,5
VILA VILA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-11-01,0,0,1,1,2
VILLA MONTES,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-11-01,2,1,0,2,5
VILLA TUNARI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-11-01,0,1,3,1,5
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-11-01,0,1,0,0,1
VILLAZON,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-11-01,0,1,0,0,1
VINTO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-11-01,0,2,0,0,2
WARNES,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-11-01,7,11,4,5,27
YACUIBA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-11-01,3,2,0,0,5
YAPACANI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-11-01,1,0,1,1,3
YOCALLA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-11-01,0,0,0,1,1
YOTALA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-11-01,0,0,0,1,1
YUNGUYO DE LITORAL,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-11-01,0,2,0,0,2
ALALAY,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-12-01,0,0,2,0,2
ASCENCION DE GUARAYOS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-12-01,2,0,0,0,2
BERMEJO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-12-01,1,0,0,0,1
"CAIZA ""D""",vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-12-01,0,0,0,1,1
CARACOLLO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-12-01,0,1,1,0,2
CARANAVI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-12-01,1,3,0,0,4
CHALLAPATA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-12-01,0,0,0,1,1
CHIMORE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-12-01,0,1,0,0,1
CLIZA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-12-01,1,0,0,0,1
COBIJA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-12-01,1,0,1,0,2
COCAPATA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-12-01,0,0,0,1,1
COCHABAMBA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-12-01,19,16,0,1,36
COLCAPIRHUA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-12-01,1,1,0,0,2
"COLCHA ""K""",vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-12-01,2,0,0,0,2
COLOMI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-12-01,0,0,0,1,1
COLPA BELGICA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-12-01,0,1,1,0,2
COLQUECHACA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-12-01,0,0,1,0,1
CORIPATA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-12-01,0,1,0,0,1
COROICO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-12-01,0,1,0,0,1
COTOCA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-12-01,0,1,0,0,1
CUATRO CAÑADAS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-12-01,0,0,1,0,1
CURAHUARA DE CARANGAS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-12-01,0,0,0,2,2
DESAGUADERO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-12-01,0,0,0,1,1
EL ALTO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-12-01,18,24,19,23,84
EL TORNO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-12-01,1,1,2,0,4
ENTRE RIOS TRJ,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-12-01,0,0,0,1,1
ENTRE RIOS CBBA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-12-01,3,0,0,1,4
ESCARA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-12-01,1,1,0,0,2
GUANAY,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-12-01,0,0,1,0,1
GUAYARAMERIN,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-12-01,4,3,0,2,9
HUANUNI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-12-01,1,0,0,1,2
INCAHUASI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-12-01,1,0,0,0,1
IRUPANA (VILLA DE LANZA),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-12-01,0,1,0,0,1
LA ASUNTA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-12-01,2,1,0,0,3
LA GUARDIA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-12-01,6,4,0,3,13
LA PAZ,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-12-01,12,16,0,0,28
LLALLAGUA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-12-01,1,0,0,0,1
MAIRANA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-12-01,0,1,0,0,1
MINEROS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-12-01,0,1,1,0,2
MIZQUE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-12-01,1,0,1,0,2
MONTERO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-12-01,5,3,0,0,8
OCURI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-12-01,0,0,0,1,1
OKINAWA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-12-01,0,1,0,0,1
ORURO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-12-01,13,9,5,1,28
PAILON,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-12-01,0,0,8,10,18
POCOATA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-12-01,0,0,0,1,1
PORCO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-12-01,1,0,0,0,1
PORONGO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-12-01,0,1,0,0,1
POTOSI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-12-01,4,0,12,6,22
PUERTO VILLARROEL,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-12-01,4,0,1,0,5
PUNATA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-12-01,0,3,1,2,6
QUIME,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-12-01,0,1,0,0,1
RIBERALTA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-12-01,1,0,0,3,4
SABAYA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-12-01,0,0,1,0,1
SACABA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-12-01,3,1,0,1,5
SAN ANDRES,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-12-01,2,0,0,0,2
SAN ANTONIO DE LOMERIO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-12-01,0,0,0,1,1
SAN BORJA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-12-01,2,2,2,1,7
SAN BUENA VENTURA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-12-01,0,0,2,0,2
SAN CARLOS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-12-01,0,1,0,0,1
SAN IGNACIO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-12-01,1,1,0,0,2
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-12-01,0,0,5,6,11
SAN JUAN DE YAPACANI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-12-01,0,0,2,2,4
SAN MATIAS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-12-01,5,1,2,1,9
SAN PEDRO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-12-01,1,0,0,0,1
SAN PEDRO DE QUEMES,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-12-01,0,0,1,0,1
SANTA ANA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-12-01,2,4,0,0,6
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-12-01,39,45,15,15,114
SANTA ROSA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-12-01,0,1,0,0,1
SANTA ROSA DEL SARA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-12-01,1,1,0,1,3
SAPAHAQUI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-12-01,0,0,0,1,1
SIPE SIPE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-12-01,0,0,1,1,2
SORACACHI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-12-01,0,1,0,0,1
SUCRE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-12-01,13,22,0,0,35
TARIJA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-12-01,2,3,0,0,5
TIAWANACU,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-12-01,0,1,0,0,1
TINGUIPAYA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-12-01,1,0,0,0,1
TIQUIPAYA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-12-01,1,0,3,2,6
TIRAQUE (CBBA),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-12-01,0,1,1,0,2
TOTORA(CBBA),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-12-01,1,0,0,0,1
TRINIDAD,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-12-01,6,5,2,1,14
TUPIZA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-12-01,0,1,0,0,1
UNCIA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-12-01,0,1,0,0,1
UYUNI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-12-01,1,2,0,0,3
VIACHA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-12-01,2,2,3,1,8
VILA VILA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-12-01,0,0,1,1,2
VILLA MONTES,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-12-01,1,0,0,0,1
VILLA TUNARI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-12-01,0,1,0,1,2
VILLAZON,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-12-01,0,0,1,0,1
VINTO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-12-01,0,0,1,1,2
WARNES,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-12-01,4,2,2,4,12
YACUIBA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-12-01,1,2,0,0,3
YAPACANI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-12-01,0,2,0,0,2
