,group,variable,month,MENORES DE 6 MESES NUEVO,MENORES DE 6 MESES NUEVO,MENORES DE 6 MESES REPETIDO,MENORES DE 6 MESES REPETIDO,TOTALES,TOTALES,TOTALES
CORO CORO,consulta externa,menores de 6 meses,2021-04-01,5,11,0,0,5,11,16
COROICO,consulta externa,menores de 6 meses,2021-04-01,43,35,16,11,59,46,105
CORQUE,consulta externa,menores de 6 meses,2021-04-01,4,3,0,0,4,3,7
COTAGAITA,consulta externa,menores de 6 meses,2021-04-01,29,24,0,3,29,27,56
COTOCA,consulta externa,menores de 6 meses,2021-04-01,134,114,11,6,145,120,265
CRUZ DE MACHACAMARCA,consulta externa,menores de 6 meses,2021-04-01,1,0,0,0,1,0,1
CUATRO CAÑADAS,consulta externa,menores de 6 meses,2021-04-01,22,26,2,3,24,29,53
CUCHUMUELA (V. G. VILLARROEL),consulta externa,menores de 6 meses,2021-04-01,7,1,0,2,7,3,10
CUEVO,consulta externa,menores de 6 meses,2021-04-01,7,16,3,1,10,17,27
CULPINA,consulta externa,menores de 6 meses,2021-04-01,15,18,0,0,15,18,33
CURAHUARA DE CARANGAS,consulta externa,menores de 6 meses,2021-04-01,4,7,0,0,4,7,11
CURVA,consulta externa,menores de 6 meses,2021-04-01,5,9,1,1,6,10,16
DESAGUADERO,consulta externa,menores de 6 meses,2021-04-01,8,16,6,10,14,26,40
EL ALTO,consulta externa,menores de 6 meses,2021-04-01,2316,2047,915,805,3231,2852,6083
EL CHORO,consulta externa,menores de 6 meses,2021-04-01,4,3,0,0,4,3,7
EL PUENTE(STC),consulta externa,menores de 6 meses,2021-04-01,51,22,1,1,52,23,75
EL PUENTE(TJA),consulta externa,menores de 6 meses,2021-04-01,14,26,2,2,16,28,44
EL TORNO,consulta externa,menores de 6 meses,2021-04-01,134,123,68,78,202,201,403
EL VILLAR,consulta externa,menores de 6 meses,2021-04-01,8,11,0,0,8,11,19
ENTRE RIOS TRJ,consulta externa,menores de 6 meses,2021-04-01,35,30,3,3,38,33,71
ENTRE RIOS CBBA,consulta externa,menores de 6 meses,2021-04-01,214,198,18,28,232,226,458
ESCOMA,consulta externa,menores de 6 meses,2021-04-01,6,11,4,3,10,14,24
ESMERALDA,consulta externa,menores de 6 meses,2021-04-01,0,1,0,0,0,1,1
EUCALIPTUS,consulta externa,menores de 6 meses,2021-04-01,3,8,0,0,3,8,11
EUREKA (SANTOS MERCADO),consulta externa,menores de 6 meses,2021-04-01,7,3,1,4,8,7,15
EXALTACION,consulta externa,menores de 6 meses,2021-04-01,6,3,0,0,6,3,9
FERNANDEZ ALONSO,consulta externa,menores de 6 meses,2021-04-01,25,27,3,6,28,33,61
FILADELFIA,consulta externa,menores de 6 meses,2021-04-01,21,15,0,0,21,15,36
GENERAL SAAVEDRA,consulta externa,menores de 6 meses,2021-04-01,50,34,12,8,62,42,104
GRAL. J.J. PEREZ (CHARAZANI),consulta externa,menores de 6 meses,2021-04-01,16,22,1,2,17,24,41
GUANAY,consulta externa,menores de 6 meses,2021-04-01,31,33,10,12,41,45,86
GUAQUI,consulta externa,menores de 6 meses,2021-04-01,6,6,0,1,6,7,13
GUAYARAMERIN,consulta externa,menores de 6 meses,2021-04-01,71,82,2,3,73,85,158
GUTIERREZ,consulta externa,menores de 6 meses,2021-04-01,42,25,5,12,47,37,84
HUACARETA,consulta externa,menores de 6 meses,2021-04-01,6,6,8,8,14,14,28
HUACAYA (VILLA DE HUACAYA),consulta externa,menores de 6 meses,2021-04-01,1,7,1,1,2,8,10
HUANUNI,consulta externa,menores de 6 meses,2021-04-01,56,52,1,3,57,55,112
HUARACAJE,consulta externa,menores de 6 meses,2021-04-01,4,1,7,7,11,8,19
HUARINA,consulta externa,menores de 6 meses,2021-04-01,3,7,3,4,6,11,17
HUATAJATA,consulta externa,menores de 6 meses,2021-04-01,2,0,7,4,9,4,13
HUAYLLAMARCA,consulta externa,menores de 6 meses,2021-04-01,4,2,0,0,4,2,6
HUMANATA,consulta externa,menores de 6 meses,2021-04-01,7,1,2,0,9,1,10
ICHOCA,consulta externa,menores de 6 meses,2021-04-01,12,15,0,2,12,17,29
ICLA,consulta externa,menores de 6 meses,2021-04-01,18,17,8,1,26,18,44
INCAHUASI,consulta externa,menores de 6 meses,2021-04-01,38,30,3,0,41,30,71
INGAVI (HUMAITA),consulta externa,menores de 6 meses,2021-04-01,5,5,0,0,5,5,10
INQUISIVI,consulta externa,menores de 6 meses,2021-04-01,22,18,1,0,23,18,41
IRUPANA (VILLA DE LANZA),consulta externa,menores de 6 meses,2021-04-01,46,32,11,1,57,33,90
IXIAMAS,consulta externa,menores de 6 meses,2021-04-01,26,39,0,1,26,40,66
JESUS DE MACHACA,consulta externa,menores de 6 meses,2021-04-01,21,28,14,12,35,40,75
LA ASUNTA,consulta externa,menores de 6 meses,2021-04-01,128,125,5,5,133,130,263
LA GUARDIA,consulta externa,menores de 6 meses,2021-04-01,333,343,159,160,492,503,995
LA PAZ,consulta externa,menores de 6 meses,2021-04-01,1765,1735,675,713,2440,2448,4888
LAGUNILLAS,consulta externa,menores de 6 meses,2021-04-01,15,34,6,5,21,39,60
LAJA,consulta externa,menores de 6 meses,2021-04-01,16,14,2,2,18,16,34
LAS CARRERAS,consulta externa,menores de 6 meses,2021-04-01,5,1,0,0,5,1,6
LICOMA PAMPA,consulta externa,menores de 6 meses,2021-04-01,0,1,0,0,0,1,1
LLALLAGUA,consulta externa,menores de 6 meses,2021-04-01,115,74,5,9,120,83,203
LLICA,consulta externa,menores de 6 meses,2021-04-01,3,3,0,0,3,3,6
LORETO,consulta externa,menores de 6 meses,2021-04-01,6,9,2,0,8,9,17
LURIBAY,consulta externa,menores de 6 meses,2021-04-01,11,26,1,2,12,28,40
MACHACAMARCA,consulta externa,menores de 6 meses,2021-04-01,3,11,0,2,3,13,16
MACHARETI,consulta externa,menores de 6 meses,2021-04-01,12,8,0,0,12,8,20
MAGDALENA,consulta externa,menores de 6 meses,2021-04-01,20,8,0,0,20,8,28
MAIRANA,consulta externa,menores de 6 meses,2021-04-01,25,22,3,3,28,25,53
MALLA,consulta externa,menores de 6 meses,2021-04-01,4,3,0,0,4,3,7
MAPIRI,consulta externa,menores de 6 meses,2021-04-01,42,38,1,4,43,42,85
MECAPACA,consulta externa,menores de 6 meses,2021-04-01,19,8,2,1,21,9,30
MINEROS,consulta externa,menores de 6 meses,2021-04-01,13,10,3,2,16,12,28
MIZQUE,consulta externa,menores de 6 meses,2021-04-01,58,39,7,3,65,42,107
MOCOMOCO,consulta externa,menores de 6 meses,2021-04-01,19,16,10,2,29,18,47
MOJINETE,consulta externa,menores de 6 meses,2021-04-01,3,1,0,0,3,1,4
MOJOCOYA,consulta externa,menores de 6 meses,2021-04-01,13,12,5,5,18,17,35
MONTEAGUDO,consulta externa,menores de 6 meses,2021-04-01,55,54,18,14,73,68,141
MONTERO,consulta externa,menores de 6 meses,2021-04-01,1088,811,62,46,1150,857,2007
MORO MORO,consulta externa,menores de 6 meses,2021-04-01,4,3,0,0,4,3,7
MOROCHATA,consulta externa,menores de 6 meses,2021-04-01,10,10,0,0,10,10,20
NACEBE (SANTA ROSA DEL ABUNA),consulta externa,menores de 6 meses,2021-04-01,14,3,0,2,14,5,19
NAZACARA DE PACAJES,consulta externa,menores de 6 meses,2021-04-01,2,1,6,3,8,4,12
NUEVO MANOA (NUEVA ESPERANZA),consulta externa,menores de 6 meses,2021-04-01,4,5,0,0,4,5,9
OCURI,consulta externa,menores de 6 meses,2021-04-01,24,25,0,0,24,25,49
OKINAWA,consulta externa,menores de 6 meses,2021-04-01,32,24,7,8,39,32,71
OMEREQUE,consulta externa,menores de 6 meses,2021-04-01,15,11,2,1,17,12,29
ORURO,consulta externa,menores de 6 meses,2021-04-01,771,703,226,187,997,890,1887
PADCAYA,consulta externa,menores de 6 meses,2021-04-01,40,35,13,8,53,43,96
PADILLA,consulta externa,menores de 6 meses,2021-04-01,20,34,0,1,20,35,55
PAILON,consulta externa,menores de 6 meses,2021-04-01,111,75,22,14,133,89,222
PALCA,consulta externa,menores de 6 meses,2021-04-01,29,36,4,2,33,38,71
PALOS BLANCOS,consulta externa,menores de 6 meses,2021-04-01,71,73,6,7,77,80,157
PAMPA AULLAGAS,consulta externa,menores de 6 meses,2021-04-01,3,3,0,0,3,3,6
PAMPA GRANDE,consulta externa,menores de 6 meses,2021-04-01,10,12,0,2,10,14,24
PAPEL PAMPA,consulta externa,menores de 6 meses,2021-04-01,3,2,0,1,3,3,6
PASORAPA,consulta externa,menores de 6 meses,2021-04-01,4,10,0,0,4,10,14
PATACAMAYA,consulta externa,menores de 6 meses,2021-04-01,41,21,10,7,51,28,79
PAZÑA,consulta externa,menores de 6 meses,2021-04-01,3,7,1,0,4,7,11
PELECHUCO,consulta externa,menores de 6 meses,2021-04-01,25,15,5,6,30,21,51
POCOATA,consulta externa,menores de 6 meses,2021-04-01,18,14,1,0,19,14,33
POCONA,consulta externa,menores de 6 meses,2021-04-01,18,10,1,1,19,11,30
POJO (CBBA),consulta externa,menores de 6 meses,2021-04-01,21,17,11,7,32,24,56
POOPO,consulta externa,menores de 6 meses,2021-04-01,6,8,0,1,6,9,15
PORCO,consulta externa,menores de 6 meses,2021-04-01,23,10,2,1,25,11,36
POROMA,consulta externa,menores de 6 meses,2021-04-01,28,25,0,0,28,25,53
PORONGO,consulta externa,menores de 6 meses,2021-04-01,18,16,0,0,18,16,34
PORTACHUELO,consulta externa,menores de 6 meses,2021-04-01,17,25,0,0,17,25,42
PORVENIR,consulta externa,menores de 6 meses,2021-04-01,10,6,2,2,12,8,20
POSTRER VALLE,consulta externa,menores de 6 meses,2021-04-01,1,0,0,0,1,0,1
POTOSI,consulta externa,menores de 6 meses,2021-04-01,836,818,135,115,971,933,1904
PRESTO,consulta externa,menores de 6 meses,2021-04-01,6,7,0,0,6,7,13
PUCARA,consulta externa,menores de 6 meses,2021-04-01,0,4,1,1,1,5,6
PUCARANI,consulta externa,menores de 6 meses,2021-04-01,41,45,4,3,45,48,93
PUERTO ACOSTA,consulta externa,menores de 6 meses,2021-04-01,11,6,0,1,11,7,18
PUERTO CARABUCO,consulta externa,menores de 6 meses,2021-04-01,1,3,3,3,4,6,10
PUERTO GONZALO MORENO,consulta externa,menores de 6 meses,2021-04-01,33,30,7,10,40,40,80
PUERTO PEREZ,consulta externa,menores de 6 meses,2021-04-01,5,5,0,1,5,6,11
PUERTO QUIJARRO,consulta externa,menores de 6 meses,2021-04-01,15,16,8,7,23,23,46
PUERTO RICO,consulta externa,menores de 6 meses,2021-04-01,26,22,1,0,27,22,49
PUERTO SILES,consulta externa,menores de 6 meses,2021-04-01,2,4,0,0,2,4,6
PUERTO SUAREZ,consulta externa,menores de 6 meses,2021-04-01,13,16,0,0,13,16,29
PUERTO VILLARROEL,consulta externa,menores de 6 meses,2021-04-01,497,525,50,69,547,594,1141
PUNA,consulta externa,menores de 6 meses,2021-04-01,17,20,0,0,17,20,37
PUNATA,consulta externa,menores de 6 meses,2021-04-01,95,84,24,12,119,96,215
QUIABAYA,consulta externa,menores de 6 meses,2021-04-01,2,6,0,0,2,6,8
QUILLACOLLO,consulta externa,menores de 6 meses,2021-04-01,415,405,211,159,626,564,1190
QUIME,consulta externa,menores de 6 meses,2021-04-01,5,4,0,0,5,4,9
QUIRUSILLAS,consulta externa,menores de 6 meses,2021-04-01,2,0,0,0,2,0,2
RAQAYPAMPA(ETA),consulta externa,menores de 6 meses,2021-04-01,16,17,0,2,16,19,35
RAVELO,consulta externa,menores de 6 meses,2021-04-01,17,14,0,0,17,14,31
REYES,consulta externa,menores de 6 meses,2021-04-01,30,35,0,0,30,35,65
RIBERALTA,consulta externa,menores de 6 meses,2021-04-01,341,312,35,19,376,331,707
ROBORE,consulta externa,menores de 6 meses,2021-04-01,15,27,3,1,18,28,46
RURRENABAQUE,consulta externa,menores de 6 meses,2021-04-01,36,42,2,0,38,42,80
SABAYA,consulta externa,menores de 6 meses,2021-04-01,3,3,0,0,3,3,6
SACABA,consulta externa,menores de 6 meses,2021-04-01,653,624,127,104,780,728,1508
SACABAMBA,consulta externa,menores de 6 meses,2021-04-01,7,4,3,0,10,4,14
SACACA,consulta externa,menores de 6 meses,2021-04-01,38,25,0,0,38,25,63
SAIPINA,consulta externa,menores de 6 meses,2021-04-01,12,8,0,0,12,8,20
SALINAS DE GARCI MENDOZA,consulta externa,menores de 6 meses,2021-04-01,17,17,1,0,18,17,35
SAMAIPATA,consulta externa,menores de 6 meses,2021-04-01,14,9,12,4,26,13,39
SAN AGUSTIN,consulta externa,menores de 6 meses,2021-04-01,4,8,0,0,4,8,12
SAN ANDRES,consulta externa,menores de 6 meses,2021-04-01,33,31,0,3,33,34,67
SAN ANDRES DE MACHACA,consulta externa,menores de 6 meses,2021-04-01,8,3,1,3,9,6,15
SAN ANTONIO DE ESMORUCO,consulta externa,menores de 6 meses,2021-04-01,1,0,0,0,1,0,1
SAN ANTONIO DE LOMERIO,consulta externa,menores de 6 meses,2021-04-01,5,13,1,0,6,13,19
SAN BENITO,consulta externa,menores de 6 meses,2021-04-01,13,17,5,12,18,29,47
SAN BORJA,consulta externa,menores de 6 meses,2021-04-01,83,82,31,21,114,103,217
SAN BUENA VENTURA,consulta externa,menores de 6 meses,2021-04-01,24,29,0,1,24,30,54
SAN CARLOS,consulta externa,menores de 6 meses,2021-04-01,40,23,2,1,42,24,66
SAN IGNACIO,consulta externa,menores de 6 meses,2021-04-01,61,63,16,9,77,72,149
SAN IGNACIO DE VELASCO,consulta externa,menores de 6 meses,2021-04-01,136,133,10,9,146,142,288
SAN JAVIER(BNI),consulta externa,menores de 6 meses,2021-04-01,8,8,0,0,8,8,16
SAN JAVIER(STC),consulta externa,menores de 6 meses,2021-04-01,41,31,1,6,42,37,79
SAN JOAQUIN,consulta externa,menores de 6 meses,2021-04-01,5,4,0,0,5,4,9
SAN JOSE DE CHIQUITOS,consulta externa,menores de 6 meses,2021-04-01,24,17,2,0,26,17,43
SAN JUAN DE YAPACANI,consulta externa,menores de 6 meses,2021-04-01,14,22,1,0,15,22,37
SAN JULIAN,consulta externa,menores de 6 meses,2021-04-01,158,125,40,37,198,162,360
SAN LORENZO(PND),consulta externa,menores de 6 meses,2021-04-01,39,17,0,0,39,17,56
SAN LORENZO(TJA),consulta externa,menores de 6 meses,2021-04-01,42,41,2,1,44,42,86
SAN LUCAS,consulta externa,menores de 6 meses,2021-04-01,56,54,3,2,59,56,115
SAN MATIAS,consulta externa,menores de 6 meses,2021-04-01,36,30,0,0,36,30,66
SAN MIGUEL DE VELASCO,consulta externa,menores de 6 meses,2021-04-01,22,19,5,1,27,20,47
SAN PABLO DE LIPEZ,consulta externa,menores de 6 meses,2021-04-01,2,6,0,0,2,6,8
SAN PEDRO,consulta externa,menores de 6 meses,2021-04-01,47,58,7,5,54,63,117
SAN PEDRO DE BUENA VISTA,consulta externa,menores de 6 meses,2021-04-01,36,35,3,1,39,36,75
SAN PEDRO DE CURAHUARA,consulta externa,menores de 6 meses,2021-04-01,13,13,0,0,13,13,26
SAN PEDRO DE MACHA,consulta externa,menores de 6 meses,2021-04-01,34,41,0,0,34,41,75
SAN PEDRO DE QUEMES,consulta externa,menores de 6 meses,2021-04-01,1,1,0,0,1,1,2
SAN PEDRO DE TIQUINA,consulta externa,menores de 6 meses,2021-04-01,8,5,0,0,8,5,13
SAN PEDRO(PND),consulta externa,menores de 6 meses,2021-04-01,7,4,0,0,7,4,11
SAN RAFAEL,consulta externa,menores de 6 meses,2021-04-01,15,23,7,8,22,31,53
SAN RAMON BENI,consulta externa,menores de 6 meses,2021-04-01,8,14,1,0,9,14,23
SAN RAMON SCZ,consulta externa,menores de 6 meses,2021-04-01,12,12,0,1,12,13,25
SANTA ANA,consulta externa,menores de 6 meses,2021-04-01,26,24,26,47,52,71,123
SANTA CRUZ DE LA SIERRA,consulta externa,menores de 6 meses,2021-04-01,4661,3989,1750,1450,6411,5439,11850
SANTA ROSA,consulta externa,menores de 6 meses,2021-04-01,26,25,0,0,26,25,51
SANTA ROSA DEL SARA,consulta externa,menores de 6 meses,2021-04-01,43,34,3,0,46,34,80
SANTIAGO DE CALLAPA,consulta externa,menores de 6 meses,2021-04-01,2,10,1,0,3,10,13
SANTIAGO DE HUARI,consulta externa,menores de 6 meses,2021-04-01,13,8,8,4,21,12,33
SANTIAGO DE HUATA,consulta externa,menores de 6 meses,2021-04-01,5,1,0,0,5,1,6
SANTIAGO DE MACHACA,consulta externa,menores de 6 meses,2021-04-01,3,2,0,1,3,3,6
SANTIVAÑES,consulta externa,menores de 6 meses,2021-04-01,7,13,5,5,12,18,30
SANTUARIO DE QUILLACAS,consulta externa,menores de 6 meses,2021-04-01,3,2,1,0,4,2,6
SAPAHAQUI,consulta externa,menores de 6 meses,2021-04-01,15,19,1,4,16,23,39
SENA,consulta externa,menores de 6 meses,2021-04-01,22,21,0,0,22,21,43
SHINAOTA,consulta externa,menores de 6 meses,2021-04-01,131,117,7,9,138,126,264
SICA SICA (VILLA AROMA),consulta externa,menores de 6 meses,2021-04-01,26,31,1,3,27,34,61
SICAYA,consulta externa,menores de 6 meses,2021-04-01,15,6,1,0,16,6,22
SIPE SIPE,consulta externa,menores de 6 meses,2021-04-01,75,95,55,43,130,138,268
SOPACHUY,consulta externa,menores de 6 meses,2021-04-01,22,30,3,4,25,34,59
SORACACHI,consulta externa,menores de 6 meses,2021-04-01,10,12,0,0,10,12,22
SORATA,consulta externa,menores de 6 meses,2021-04-01,26,31,6,3,32,34,66
SUCRE,consulta externa,menores de 6 meses,2021-04-01,955,795,159,134,1114,929,2043
TACACHI,consulta externa,menores de 6 meses,2021-04-01,2,1,1,0,3,1,4
TACACOMA,consulta externa,menores de 6 meses,2021-04-01,20,18,0,1,20,19,39
TACOBAMBA,consulta externa,menores de 6 meses,2021-04-01,8,4,0,0,8,4,12
TACOPAYA,consulta externa,menores de 6 meses,2021-04-01,13,7,0,0,13,7,20
TAHUA,consulta externa,menores de 6 meses,2021-04-01,1,2,0,0,1,2,3
TAPACARI,consulta externa,menores de 6 meses,2021-04-01,34,37,4,0,38,37,75
TARABUCO,consulta externa,menores de 6 meses,2021-04-01,56,61,0,0,56,61,117
TARACO,consulta externa,menores de 6 meses,2021-04-01,8,13,0,0,8,13,21
TARATA,consulta externa,menores de 6 meses,2021-04-01,30,14,3,0,33,14,47
TARIJA,consulta externa,menores de 6 meses,2021-04-01,516,499,132,91,648,590,1238
TARVITA,consulta externa,menores de 6 meses,2021-04-01,60,50,1,0,61,50,111
TEOPONTE,consulta externa,menores de 6 meses,2021-04-01,24,35,13,13,37,48,85
TIAHUANACU,consulta externa,menores de 6 meses,2021-04-01,9,15,5,1,14,16,30
TINGUIPAYA,consulta externa,menores de 6 meses,2021-04-01,17,24,0,0,17,24,41
TIPUANI,consulta externa,menores de 6 meses,2021-04-01,17,12,2,0,19,12,31
TIQUIPAYA,consulta externa,menores de 6 meses,2021-04-01,190,243,23,28,213,271,484
TIRAQUE (CBBA),consulta externa,menores de 6 meses,2021-04-01,72,33,54,30,126,63,189
TITO YUPANQUI (PARQUIPUJIO),consulta externa,menores de 6 meses,2021-04-01,1,0,0,0,1,0,1
TOCO,consulta externa,menores de 6 meses,2021-04-01,16,6,3,2,19,8,27
TODOS SANTOS,consulta externa,menores de 6 meses,2021-04-01,1,2,0,0,1,2,3
TOLATA,consulta externa,menores de 6 meses,2021-04-01,22,20,2,5,24,25,49
TOLEDO,consulta externa,menores de 6 meses,2021-04-01,3,3,0,0,3,3,6
TOMAVE,consulta externa,menores de 6 meses,2021-04-01,21,18,1,0,22,18,40
TOMINA,consulta externa,menores de 6 meses,2021-04-01,14,20,1,0,15,20,35
TORO TORO,consulta externa,menores de 6 meses,2021-04-01,14,12,0,0,14,12,26
TOTORA(CBBA),consulta externa,menores de 6 meses,2021-04-01,44,40,0,1,44,41,85
TOTORA(ORR),consulta externa,menores de 6 meses,2021-04-01,11,14,0,0,11,14,25
TRIGAL,consulta externa,menores de 6 meses,2021-04-01,4,3,0,0,4,3,7
TRINIDAD,consulta externa,menores de 6 meses,2021-04-01,392,370,32,18,424,388,812
TUPIZA,consulta externa,menores de 6 meses,2021-04-01,71,71,26,22,97,93,190
TURCO,consulta externa,menores de 6 meses,2021-04-01,1,2,0,0,1,2,3
UMALA,consulta externa,menores de 6 meses,2021-04-01,11,8,3,1,14,9,23
UNCIA,consulta externa,menores de 6 meses,2021-04-01,12,11,0,0,12,11,23
URIONDO (A. CONCEPCION),consulta externa,menores de 6 meses,2021-04-01,37,36,2,6,39,42,81
URUBICHA,consulta externa,menores de 6 meses,2021-04-01,15,17,0,1,15,18,33
UYUNI,consulta externa,menores de 6 meses,2021-04-01,26,43,7,6,33,49,82
VACAS,consulta externa,menores de 6 meses,2021-04-01,9,21,7,2,16,23,39
VALLEGRANDE,consulta externa,menores de 6 meses,2021-04-01,22,14,12,2,34,16,50
VIACHA,consulta externa,menores de 6 meses,2021-04-01,247,204,34,37,281,241,522
VILA VILA,consulta externa,menores de 6 meses,2021-04-01,11,5,1,0,12,5,17
VILLA CHARCAS,consulta externa,menores de 6 meses,2021-04-01,25,28,0,0,25,28,53
VILLA MONTES,consulta externa,menores de 6 meses,2021-04-01,73,92,4,6,77,98,175
VILLA NUEVA (LOMA ALTA),consulta externa,menores de 6 meses,2021-04-01,1,4,1,0,2,4,6
VILLA RIVERO,consulta externa,menores de 6 meses,2021-04-01,15,27,2,7,17,34,51
VILLA SERRANO,consulta externa,menores de 6 meses,2021-04-01,16,41,0,0,16,41,57
VILLA TUNARI,consulta externa,menores de 6 meses,2021-04-01,559,570,44,40,603,610,1213
VILLA VACA GUZMAN (MUYUPAMPA),consulta externa,menores de 6 meses,2021-04-01,18,6,0,0,18,6,24
VILLAZON,consulta externa,menores de 6 meses,2021-04-01,75,77,6,7,81,84,165
VINTO,consulta externa,menores de 6 meses,2021-04-01,160,126,23,23,183,149,332
VITICHI,consulta externa,menores de 6 meses,2021-04-01,11,14,0,0,11,14,25
WALDO BALLIVIAN,consulta externa,menores de 6 meses,2021-04-01,1,2,0,0,1,2,3
WARNES,consulta externa,menores de 6 meses,2021-04-01,327,292,14,20,341,312,653
YACO,consulta externa,menores de 6 meses,2021-04-01,23,12,3,2,26,14,40
YACUIBA,consulta externa,menores de 6 meses,2021-04-01,228,213,29,29,257,242,499
YAMPARAEZ,consulta externa,menores de 6 meses,2021-04-01,9,4,6,0,15,4,19
YANACACHI,consulta externa,menores de 6 meses,2021-04-01,8,10,0,0,8,10,18
YAPACANI,consulta externa,menores de 6 meses,2021-04-01,175,148,28,35,203,183,386
YOCALLA,consulta externa,menores de 6 meses,2021-04-01,5,5,0,0,5,5,10
YOTALA,consulta externa,menores de 6 meses,2021-04-01,12,11,9,3,21,14,35
YUNCHARA,consulta externa,menores de 6 meses,2021-04-01,25,21,0,0,25,21,46
YUNGUYO DE LITORAL,consulta externa,menores de 6 meses,2021-04-01,3,0,0,0,3,0,3
ZUDAÑEZ,consulta externa,menores de 6 meses,2021-04-01,11,6,4,0,15,6,21
ACACIO,consulta externa,menores de 6 meses,2021-05-01,5,11,0,0,5,11,16
ACHACACHI,consulta externa,menores de 6 meses,2021-05-01,64,65,32,35,96,100,196
ACHOCALLA,consulta externa,menores de 6 meses,2021-05-01,38,23,3,2,41,25,66
AIQUILE,consulta externa,menores de 6 meses,2021-05-01,34,22,6,1,40,23,63
ALALAY,consulta externa,menores de 6 meses,2021-05-01,1,4,0,1,1,5,6
ALCALA,consulta externa,menores de 6 meses,2021-05-01,5,10,0,0,5,10,15
ALTO BENI,consulta externa,menores de 6 meses,2021-05-01,26,39,1,2,27,41,68
ANCORAIMES,consulta externa,menores de 6 meses,2021-05-01,8,4,0,0,8,4,12
ANDAMARCA,consulta externa,menores de 6 meses,2021-05-01,3,2,1,0,4,2,6
ANTEQUERA,consulta externa,menores de 6 meses,2021-05-01,4,0,0,1,4,1,5
ANZALDO,consulta externa,menores de 6 meses,2021-05-01,9,11,0,1,9,12,21
APOLO,consulta externa,menores de 6 meses,2021-05-01,30,46,27,27,57,73,130
ARAMPAMPA,consulta externa,menores de 6 meses,2021-05-01,5,8,0,0,5,8,13
ARANI,consulta externa,menores de 6 meses,2021-05-01,11,5,4,0,15,5,20
ARBIETO,consulta externa,menores de 6 meses,2021-05-01,63,62,1,0,64,62,126
ARQUE,consulta externa,menores de 6 meses,2021-05-01,24,25,1,0,25,25,50
ASCENCION DE GUARAYOS,consulta externa,menores de 6 meses,2021-05-01,46,58,1,1,47,59,106
ATOCHA,consulta externa,menores de 6 meses,2021-05-01,20,21,1,0,21,21,42
AUCAPATA,consulta externa,menores de 6 meses,2021-05-01,19,16,0,0,19,16,35
AYATA,consulta externa,menores de 6 meses,2021-05-01,8,12,2,1,10,13,23
AYO AYO,consulta externa,menores de 6 meses,2021-05-01,12,10,4,0,16,10,26
AYOPAYA (V. DE INDEPENDENCIA),consulta externa,menores de 6 meses,2021-05-01,58,65,0,0,58,65,123
AZURDUY,consulta externa,menores de 6 meses,2021-05-01,44,34,0,1,44,35,79
BATALLAS,consulta externa,menores de 6 meses,2021-05-01,14,16,2,2,16,18,34
BAURES,consulta externa,menores de 6 meses,2021-05-01,9,1,2,0,11,1,12
