,group,variable,month,NINOS DE 6 MESES A < 1 AÑO NUEVO,NINOS DE 6 MESES A < 1 AÑO NUEVO,NINOS DE 6 MESES A < 1 AÑO REPETIDO,NINOS DE 6 MESES A < 1 AÑO REPETIDO,TOTALES,TOTALES,TOTALES
SAN JULIAN,consulta externa,ninos de 6 meses a < 1 ano,2021-03-01,176,149,13,23,189,172,361
SAN LORENZO(PND),consulta externa,ninos de 6 meses a < 1 ano,2021-03-01,24,9,1,0,25,9,34
SAN LORENZO(TJA),consulta externa,ninos de 6 meses a < 1 ano,2021-03-01,27,30,1,6,28,36,64
SAN LUCAS,consulta externa,ninos de 6 meses a < 1 ano,2021-03-01,84,65,0,4,84,69,153
SAN MATIAS,consulta externa,ninos de 6 meses a < 1 ano,2021-03-01,21,25,1,0,22,25,47
SAN MIGUEL DE VELASCO,consulta externa,ninos de 6 meses a < 1 ano,2021-03-01,25,11,1,1,26,12,38
SAN PABLO DE LIPEZ,consulta externa,ninos de 6 meses a < 1 ano,2021-03-01,8,8,1,1,9,9,18
SAN PEDRO,consulta externa,ninos de 6 meses a < 1 ano,2021-03-01,59,40,12,8,71,48,119
SAN PEDRO DE BUENA VISTA,consulta externa,ninos de 6 meses a < 1 ano,2021-03-01,51,46,0,0,51,46,97
SAN PEDRO DE CURAHUARA,consulta externa,ninos de 6 meses a < 1 ano,2021-03-01,10,7,0,0,10,7,17
SAN PEDRO DE MACHA,consulta externa,ninos de 6 meses a < 1 ano,2021-03-01,52,41,0,0,52,41,93
SAN PEDRO DE QUEMES,consulta externa,ninos de 6 meses a < 1 ano,2021-03-01,0,1,0,0,0,1,1
SAN PEDRO DE TIQUINA,consulta externa,ninos de 6 meses a < 1 ano,2021-03-01,2,3,1,1,3,4,7
SAN PEDRO(PND),consulta externa,ninos de 6 meses a < 1 ano,2021-03-01,7,3,0,0,7,3,10
SAN RAFAEL,consulta externa,ninos de 6 meses a < 1 ano,2021-03-01,25,14,3,1,28,15,43
SAN RAMON BENI,consulta externa,ninos de 6 meses a < 1 ano,2021-03-01,16,16,2,0,18,16,34
SAN RAMON SCZ,consulta externa,ninos de 6 meses a < 1 ano,2021-03-01,0,1,0,0,0,1,1
SANTA ANA,consulta externa,ninos de 6 meses a < 1 ano,2021-03-01,25,10,35,28,60,38,98
SANTA CRUZ DE LA SIERRA,consulta externa,ninos de 6 meses a < 1 ano,2021-03-01,2276,2035,719,537,2995,2572,5567
SANTA ROSA,consulta externa,ninos de 6 meses a < 1 ano,2021-03-01,25,20,0,0,25,20,45
SANTA ROSA DEL SARA,consulta externa,ninos de 6 meses a < 1 ano,2021-03-01,61,43,6,1,67,44,111
SANTIAGO DE CALLAPA,consulta externa,ninos de 6 meses a < 1 ano,2021-03-01,6,3,2,3,8,6,14
SANTIAGO DE HUARI,consulta externa,ninos de 6 meses a < 1 ano,2021-03-01,11,4,3,1,14,5,19
SANTIAGO DE HUATA,consulta externa,ninos de 6 meses a < 1 ano,2021-03-01,6,1,1,0,7,1,8
SANTIAGO DE MACHACA,consulta externa,ninos de 6 meses a < 1 ano,2021-03-01,4,2,0,0,4,2,6
SANTIVAÑES,consulta externa,ninos de 6 meses a < 1 ano,2021-03-01,11,16,3,3,14,19,33
SANTUARIO DE QUILLACAS,consulta externa,ninos de 6 meses a < 1 ano,2021-03-01,3,2,0,2,3,4,7
SAPAHAQUI,consulta externa,ninos de 6 meses a < 1 ano,2021-03-01,8,16,3,3,11,19,30
SENA,consulta externa,ninos de 6 meses a < 1 ano,2021-03-01,16,14,1,1,17,15,32
SHINAOTA,consulta externa,ninos de 6 meses a < 1 ano,2021-03-01,104,109,2,8,106,117,223
SICA SICA (VILLA AROMA),consulta externa,ninos de 6 meses a < 1 ano,2021-03-01,43,41,3,4,46,45,91
SICAYA,consulta externa,ninos de 6 meses a < 1 ano,2021-03-01,18,10,0,1,18,11,29
SIPE SIPE,consulta externa,ninos de 6 meses a < 1 ano,2021-03-01,102,87,55,61,157,148,305
SOPACHUY,consulta externa,ninos de 6 meses a < 1 ano,2021-03-01,30,24,8,9,38,33,71
SORACACHI,consulta externa,ninos de 6 meses a < 1 ano,2021-03-01,14,20,0,0,14,20,34
SORATA,consulta externa,ninos de 6 meses a < 1 ano,2021-03-01,44,35,3,6,47,41,88
SUCRE,consulta externa,ninos de 6 meses a < 1 ano,2021-03-01,516,531,103,105,619,636,1255
TACACHI,consulta externa,ninos de 6 meses a < 1 ano,2021-03-01,4,3,0,0,4,3,7
TACACOMA,consulta externa,ninos de 6 meses a < 1 ano,2021-03-01,19,9,0,0,19,9,28
TACOBAMBA,consulta externa,ninos de 6 meses a < 1 ano,2021-03-01,5,13,0,0,5,13,18
TACOPAYA,consulta externa,ninos de 6 meses a < 1 ano,2021-03-01,14,6,2,0,16,6,22
TAHUA,consulta externa,ninos de 6 meses a < 1 ano,2021-03-01,3,3,0,0,3,3,6
TAPACARI,consulta externa,ninos de 6 meses a < 1 ano,2021-03-01,44,39,2,4,46,43,89
TARABUCO,consulta externa,ninos de 6 meses a < 1 ano,2021-03-01,59,57,1,2,60,59,119
TARACO,consulta externa,ninos de 6 meses a < 1 ano,2021-03-01,6,12,0,0,6,12,18
TARATA,consulta externa,ninos de 6 meses a < 1 ano,2021-03-01,17,14,2,1,19,15,34
TARIJA,consulta externa,ninos de 6 meses a < 1 ano,2021-03-01,394,327,95,104,489,431,920
TARVITA,consulta externa,ninos de 6 meses a < 1 ano,2021-03-01,34,57,0,2,34,59,93
TEOPONTE,consulta externa,ninos de 6 meses a < 1 ano,2021-03-01,20,19,11,12,31,31,62
TIAHUANACU,consulta externa,ninos de 6 meses a < 1 ano,2021-03-01,11,6,7,5,18,11,29
TINGUIPAYA,consulta externa,ninos de 6 meses a < 1 ano,2021-03-01,35,35,0,0,35,35,70
TIPUANI,consulta externa,ninos de 6 meses a < 1 ano,2021-03-01,23,21,6,7,29,28,57
TIQUIPAYA,consulta externa,ninos de 6 meses a < 1 ano,2021-03-01,138,179,33,29,171,208,379
TIRAQUE (CBBA),consulta externa,ninos de 6 meses a < 1 ano,2021-03-01,47,52,35,27,82,79,161
TOCO,consulta externa,ninos de 6 meses a < 1 ano,2021-03-01,10,9,2,3,12,12,24
TODOS SANTOS,consulta externa,ninos de 6 meses a < 1 ano,2021-03-01,0,1,0,0,0,1,1
TOLATA,consulta externa,ninos de 6 meses a < 1 ano,2021-03-01,20,10,6,0,26,10,36
TOLEDO,consulta externa,ninos de 6 meses a < 1 ano,2021-03-01,10,3,1,0,11,3,14
TOMAVE,consulta externa,ninos de 6 meses a < 1 ano,2021-03-01,17,22,2,3,19,25,44
TOMINA,consulta externa,ninos de 6 meses a < 1 ano,2021-03-01,17,16,1,0,18,16,34
TORO TORO,consulta externa,ninos de 6 meses a < 1 ano,2021-03-01,15,18,0,0,15,18,33
TOTORA(CBBA),consulta externa,ninos de 6 meses a < 1 ano,2021-03-01,33,34,1,0,34,34,68
TOTORA(ORR),consulta externa,ninos de 6 meses a < 1 ano,2021-03-01,2,3,1,0,3,3,6
TRIGAL,consulta externa,ninos de 6 meses a < 1 ano,2021-03-01,1,3,0,1,1,4,5
TRINIDAD,consulta externa,ninos de 6 meses a < 1 ano,2021-03-01,230,169,28,29,258,198,456
TUPIZA,consulta externa,ninos de 6 meses a < 1 ano,2021-03-01,81,69,8,15,89,84,173
TURCO,consulta externa,ninos de 6 meses a < 1 ano,2021-03-01,2,6,1,1,3,7,10
UMALA,consulta externa,ninos de 6 meses a < 1 ano,2021-03-01,7,11,3,0,10,11,21
UNCIA,consulta externa,ninos de 6 meses a < 1 ano,2021-03-01,43,34,1,4,44,38,82
URIONDO (A. CONCEPCION),consulta externa,ninos de 6 meses a < 1 ano,2021-03-01,12,39,4,4,16,43,59
URUBICHA,consulta externa,ninos de 6 meses a < 1 ano,2021-03-01,46,51,0,4,46,55,101
UYUNI,consulta externa,ninos de 6 meses a < 1 ano,2021-03-01,30,33,5,4,35,37,72
VACAS,consulta externa,ninos de 6 meses a < 1 ano,2021-03-01,22,17,8,6,30,23,53
VALLEGRANDE,consulta externa,ninos de 6 meses a < 1 ano,2021-03-01,21,9,5,7,26,16,42
VIACHA,consulta externa,ninos de 6 meses a < 1 ano,2021-03-01,125,122,20,21,145,143,288
VILA VILA,consulta externa,ninos de 6 meses a < 1 ano,2021-03-01,8,9,0,0,8,9,17
VILLA CHARCAS,consulta externa,ninos de 6 meses a < 1 ano,2021-03-01,26,17,1,1,27,18,45
VILLA MONTES,consulta externa,ninos de 6 meses a < 1 ano,2021-03-01,61,76,24,14,85,90,175
VILLA NUEVA (LOMA ALTA),consulta externa,ninos de 6 meses a < 1 ano,2021-03-01,4,5,0,0,4,5,9
VILLA RIVERO,consulta externa,ninos de 6 meses a < 1 ano,2021-03-01,37,16,12,11,49,27,76
VILLA SERRANO,consulta externa,ninos de 6 meses a < 1 ano,2021-03-01,25,31,1,1,26,32,58
VILLA TUNARI,consulta externa,ninos de 6 meses a < 1 ano,2021-03-01,414,341,33,39,447,380,827
VILLA VACA GUZMAN (MUYUPAMPA),consulta externa,ninos de 6 meses a < 1 ano,2021-03-01,16,18,3,4,19,22,41
VILLAZON,consulta externa,ninos de 6 meses a < 1 ano,2021-03-01,49,51,11,5,60,56,116
VINTO,consulta externa,ninos de 6 meses a < 1 ano,2021-03-01,159,159,22,30,181,189,370
VITICHI,consulta externa,ninos de 6 meses a < 1 ano,2021-03-01,13,10,0,0,13,10,23
WALDO BALLIVIAN,consulta externa,ninos de 6 meses a < 1 ano,2021-03-01,2,1,0,0,2,1,3
WARNES,consulta externa,ninos de 6 meses a < 1 ano,2021-03-01,198,213,14,16,212,229,441
YACO,consulta externa,ninos de 6 meses a < 1 ano,2021-03-01,22,19,5,4,27,23,50
YACUIBA,consulta externa,ninos de 6 meses a < 1 ano,2021-03-01,190,188,39,27,229,215,444
YAMPARAEZ,consulta externa,ninos de 6 meses a < 1 ano,2021-03-01,11,10,0,0,11,10,21
YANACACHI,consulta externa,ninos de 6 meses a < 1 ano,2021-03-01,11,10,1,0,12,10,22
YAPACANI,consulta externa,ninos de 6 meses a < 1 ano,2021-03-01,184,145,64,53,248,198,446
YOCALLA,consulta externa,ninos de 6 meses a < 1 ano,2021-03-01,12,7,0,0,12,7,19
YOTALA,consulta externa,ninos de 6 meses a < 1 ano,2021-03-01,9,15,13,7,22,22,44
YUNCHARA,consulta externa,ninos de 6 meses a < 1 ano,2021-03-01,16,23,1,0,17,23,40
YUNGUYO DE LITORAL,consulta externa,ninos de 6 meses a < 1 ano,2021-03-01,1,2,0,0,1,2,3
ZUDAÑEZ,consulta externa,ninos de 6 meses a < 1 ano,2021-03-01,7,12,4,0,11,12,23
ACACIO,consulta externa,ninos de 6 meses a < 1 ano,2021-04-01,6,9,0,0,6,9,15
ACHACACHI,consulta externa,ninos de 6 meses a < 1 ano,2021-04-01,68,65,15,13,83,78,161
ACHOCALLA,consulta externa,ninos de 6 meses a < 1 ano,2021-04-01,34,24,2,0,36,24,60
AIQUILE,consulta externa,ninos de 6 meses a < 1 ano,2021-04-01,43,41,4,8,47,49,96
ALALAY,consulta externa,ninos de 6 meses a < 1 ano,2021-04-01,2,5,3,1,5,6,11
ALCALA,consulta externa,ninos de 6 meses a < 1 ano,2021-04-01,4,6,0,0,4,6,10
ALTO BENI,consulta externa,ninos de 6 meses a < 1 ano,2021-04-01,31,20,3,1,34,21,55
ANCORAIMES,consulta externa,ninos de 6 meses a < 1 ano,2021-04-01,11,10,1,0,12,10,22
ANDAMARCA,consulta externa,ninos de 6 meses a < 1 ano,2021-04-01,0,5,0,0,0,5,5
ANTEQUERA,consulta externa,ninos de 6 meses a < 1 ano,2021-04-01,1,5,1,1,2,6,8
ANZALDO,consulta externa,ninos de 6 meses a < 1 ano,2021-04-01,12,8,3,2,15,10,25
APOLO,consulta externa,ninos de 6 meses a < 1 ano,2021-04-01,44,41,45,31,89,72,161
ARAMPAMPA,consulta externa,ninos de 6 meses a < 1 ano,2021-04-01,10,6,1,0,11,6,17
ARANI,consulta externa,ninos de 6 meses a < 1 ano,2021-04-01,14,8,0,0,14,8,22
ARBIETO,consulta externa,ninos de 6 meses a < 1 ano,2021-04-01,68,78,2,2,70,80,150
ARQUE,consulta externa,ninos de 6 meses a < 1 ano,2021-04-01,30,30,0,0,30,30,60
ASCENCION DE GUARAYOS,consulta externa,ninos de 6 meses a < 1 ano,2021-04-01,45,30,6,2,51,32,83
ATOCHA,consulta externa,ninos de 6 meses a < 1 ano,2021-04-01,25,24,3,0,28,24,52
AUCAPATA,consulta externa,ninos de 6 meses a < 1 ano,2021-04-01,9,5,0,0,9,5,14
AYATA,consulta externa,ninos de 6 meses a < 1 ano,2021-04-01,5,8,0,0,5,8,13
AYO AYO,consulta externa,ninos de 6 meses a < 1 ano,2021-04-01,9,10,3,4,12,14,26
AYOPAYA (V. DE INDEPENDENCIA),consulta externa,ninos de 6 meses a < 1 ano,2021-04-01,81,67,4,0,85,67,152
AZURDUY,consulta externa,ninos de 6 meses a < 1 ano,2021-04-01,34,33,2,1,36,34,70
BATALLAS,consulta externa,ninos de 6 meses a < 1 ano,2021-04-01,16,9,4,4,20,13,33
BAURES,consulta externa,ninos de 6 meses a < 1 ano,2021-04-01,14,16,2,1,16,17,33
BELEN DE ANDAMARCA,consulta externa,ninos de 6 meses a < 1 ano,2021-04-01,8,3,0,0,8,3,11
BELEN DE URMIRI,consulta externa,ninos de 6 meses a < 1 ano,2021-04-01,1,4,0,0,1,4,5
BELLA FLOR,consulta externa,ninos de 6 meses a < 1 ano,2021-04-01,5,6,2,1,7,7,14
BERMEJO,consulta externa,ninos de 6 meses a < 1 ano,2021-04-01,104,94,13,19,117,113,230
BETANZOS,consulta externa,ninos de 6 meses a < 1 ano,2021-04-01,39,49,0,0,39,49,88
BOLIVAR,consulta externa,ninos de 6 meses a < 1 ano,2021-04-01,10,12,0,2,10,14,24
BOLPEBRA,consulta externa,ninos de 6 meses a < 1 ano,2021-04-01,3,1,0,0,3,1,4
BOYUIBE,consulta externa,ninos de 6 meses a < 1 ano,2021-04-01,4,8,0,2,4,10,14
BUENA VISTA,consulta externa,ninos de 6 meses a < 1 ano,2021-04-01,30,21,0,1,30,22,52
CABEZAS,consulta externa,ninos de 6 meses a < 1 ano,2021-04-01,57,58,5,6,62,64,126
CAIROMA,consulta externa,ninos de 6 meses a < 1 ano,2021-04-01,28,30,3,4,31,34,65
"CAIZA ""D""",consulta externa,ninos de 6 meses a < 1 ano,2021-04-01,12,14,0,0,12,14,26
CAJUATA,consulta externa,ninos de 6 meses a < 1 ano,2021-04-01,31,34,2,5,33,39,72
CALACOTO,consulta externa,ninos de 6 meses a < 1 ano,2021-04-01,3,7,1,1,4,8,12
CALAMARCA,consulta externa,ninos de 6 meses a < 1 ano,2021-04-01,14,16,1,0,15,16,31
CAMARGO,consulta externa,ninos de 6 meses a < 1 ano,2021-04-01,34,18,2,4,36,22,58
CAMATAQUI (C. VILLA ABECIA),consulta externa,ninos de 6 meses a < 1 ano,2021-04-01,5,2,0,0,5,2,7
CAMIRI,consulta externa,ninos de 6 meses a < 1 ano,2021-04-01,64,47,24,9,88,56,144
CAPINOTA,consulta externa,ninos de 6 meses a < 1 ano,2021-04-01,57,55,5,5,62,60,122
CAQUIAVIRI,consulta externa,ninos de 6 meses a < 1 ano,2021-04-01,9,7,1,0,10,7,17
CARACOLLO,consulta externa,ninos de 6 meses a < 1 ano,2021-04-01,79,57,4,2,83,59,142
CARANAVI,consulta externa,ninos de 6 meses a < 1 ano,2021-04-01,117,102,27,21,144,123,267
CARANGAS,consulta externa,ninos de 6 meses a < 1 ano,2021-04-01,0,1,0,0,0,1,1
CARAPARI,consulta externa,ninos de 6 meses a < 1 ano,2021-04-01,39,49,6,7,45,56,101
CARIPUYO,consulta externa,ninos de 6 meses a < 1 ano,2021-04-01,7,12,0,0,7,12,19
CARMEN RIVERO TORREZ,consulta externa,ninos de 6 meses a < 1 ano,2021-04-01,10,4,3,0,13,4,17
CATACORA,consulta externa,ninos de 6 meses a < 1 ano,2021-04-01,4,0,0,0,4,0,4
CHACARILLA,consulta externa,ninos de 6 meses a < 1 ano,2021-04-01,2,4,0,0,2,4,6
CHALLAPATA,consulta externa,ninos de 6 meses a < 1 ano,2021-04-01,52,31,2,1,54,32,86
CHAQUI,consulta externa,ninos de 6 meses a < 1 ano,2021-04-01,15,13,0,0,15,13,28
CHARAGUA,consulta externa,ninos de 6 meses a < 1 ano,2021-04-01,99,108,7,9,106,117,223
CHARAÑA,consulta externa,ninos de 6 meses a < 1 ano,2021-04-01,1,1,1,0,2,1,3
CHAYANTA,consulta externa,ninos de 6 meses a < 1 ano,2021-04-01,31,26,0,0,31,26,57
CHIMORE,consulta externa,ninos de 6 meses a < 1 ano,2021-04-01,184,150,3,5,187,155,342
CHIPAYA,consulta externa,ninos de 6 meses a < 1 ano,2021-04-01,0,3,0,0,0,3,3
CHOQUE COTA,consulta externa,ninos de 6 meses a < 1 ano,2021-04-01,2,2,0,0,2,2,4
CHUA COCANI,consulta externa,ninos de 6 meses a < 1 ano,2021-04-01,5,7,2,0,7,7,14
CHULUMANI (V. DE LA LIBERTAD),consulta externa,ninos de 6 meses a < 1 ano,2021-04-01,24,34,13,19,37,53,90
CHUMA,consulta externa,ninos de 6 meses a < 1 ano,2021-04-01,17,9,0,0,17,9,26
CHUQUIHUTA AYLLU JUCUMANI,consulta externa,ninos de 6 meses a < 1 ano,2021-04-01,17,7,0,1,17,8,25
CKOCHAS,consulta externa,ninos de 6 meses a < 1 ano,2021-04-01,27,31,0,0,27,31,58
CLIZA,consulta externa,ninos de 6 meses a < 1 ano,2021-04-01,47,36,14,12,61,48,109
COBIJA,consulta externa,ninos de 6 meses a < 1 ano,2021-04-01,93,85,32,45,125,130,255
COCAPATA,consulta externa,ninos de 6 meses a < 1 ano,2021-04-01,64,69,1,3,65,72,137
COCHABAMBA,consulta externa,ninos de 6 meses a < 1 ano,2021-04-01,1514,1514,504,519,2018,2033,4051
COIPASA,consulta externa,ninos de 6 meses a < 1 ano,2021-04-01,2,1,1,0,3,1,4
COLCAPIRHUA,consulta externa,ninos de 6 meses a < 1 ano,2021-04-01,41,50,56,49,97,99,196
"COLCHA ""K""",consulta externa,ninos de 6 meses a < 1 ano,2021-04-01,19,19,0,1,19,20,39
COLLANA,consulta externa,ninos de 6 meses a < 1 ano,2021-04-01,7,3,0,0,7,3,10
COLOMI,consulta externa,ninos de 6 meses a < 1 ano,2021-04-01,42,54,9,9,51,63,114
COLPA BELGICA,consulta externa,ninos de 6 meses a < 1 ano,2021-04-01,18,17,3,1,21,18,39
COLQUECHACA,consulta externa,ninos de 6 meses a < 1 ano,2021-04-01,27,23,0,0,27,23,50
COLQUENCHA,consulta externa,ninos de 6 meses a < 1 ano,2021-04-01,29,13,11,4,40,17,57
COLQUIRI,consulta externa,ninos de 6 meses a < 1 ano,2021-04-01,17,9,0,0,17,9,26
COMANCHE,consulta externa,ninos de 6 meses a < 1 ano,2021-04-01,2,4,0,1,2,5,7
COMARAPA,consulta externa,ninos de 6 meses a < 1 ano,2021-04-01,31,43,5,3,36,46,82
COMBAYA,consulta externa,ninos de 6 meses a < 1 ano,2021-04-01,4,0,0,0,4,0,4
CONCEPCION,consulta externa,ninos de 6 meses a < 1 ano,2021-04-01,60,56,19,16,79,72,151
COPACABANA,consulta externa,ninos de 6 meses a < 1 ano,2021-04-01,2,9,2,1,4,10,14
CORIPATA,consulta externa,ninos de 6 meses a < 1 ano,2021-04-01,51,47,7,3,58,50,108
CORO CORO,consulta externa,ninos de 6 meses a < 1 ano,2021-04-01,14,16,1,1,15,17,32
COROICO,consulta externa,ninos de 6 meses a < 1 ano,2021-04-01,31,31,13,10,44,41,85
CORQUE,consulta externa,ninos de 6 meses a < 1 ano,2021-04-01,17,4,1,3,18,7,25
COTAGAITA,consulta externa,ninos de 6 meses a < 1 ano,2021-04-01,39,30,1,5,40,35,75
COTOCA,consulta externa,ninos de 6 meses a < 1 ano,2021-04-01,96,101,8,12,104,113,217
CRUZ DE MACHACAMARCA,consulta externa,ninos de 6 meses a < 1 ano,2021-04-01,2,0,0,0,2,0,2
CUATRO CAÑADAS,consulta externa,ninos de 6 meses a < 1 ano,2021-04-01,19,25,3,2,22,27,49
CUCHUMUELA (V. G. VILLARROEL),consulta externa,ninos de 6 meses a < 1 ano,2021-04-01,5,5,0,1,5,6,11
CUEVO,consulta externa,ninos de 6 meses a < 1 ano,2021-04-01,16,15,6,10,22,25,47
CULPINA,consulta externa,ninos de 6 meses a < 1 ano,2021-04-01,27,10,0,0,27,10,37
CURAHUARA DE CARANGAS,consulta externa,ninos de 6 meses a < 1 ano,2021-04-01,1,2,0,0,1,2,3
CURVA,consulta externa,ninos de 6 meses a < 1 ano,2021-04-01,2,2,0,0,2,2,4
DESAGUADERO,consulta externa,ninos de 6 meses a < 1 ano,2021-04-01,9,6,8,4,17,10,27
EL ALTO,consulta externa,ninos de 6 meses a < 1 ano,2021-04-01,1575,1612,788,745,2363,2357,4720
EL CHORO,consulta externa,ninos de 6 meses a < 1 ano,2021-04-01,3,8,0,0,3,8,11
EL PUENTE(STC),consulta externa,ninos de 6 meses a < 1 ano,2021-04-01,29,22,1,3,30,25,55
EL PUENTE(TJA),consulta externa,ninos de 6 meses a < 1 ano,2021-04-01,24,27,1,0,25,27,52
EL TORNO,consulta externa,ninos de 6 meses a < 1 ano,2021-04-01,167,157,100,124,267,281,548
EL VILLAR,consulta externa,ninos de 6 meses a < 1 ano,2021-04-01,10,7,0,0,10,7,17
ENTRE RIOS TRJ,consulta externa,ninos de 6 meses a < 1 ano,2021-04-01,33,29,1,1,34,30,64
ENTRE RIOS CBBA,consulta externa,ninos de 6 meses a < 1 ano,2021-04-01,163,182,26,33,189,215,404
ESCOMA,consulta externa,ninos de 6 meses a < 1 ano,2021-04-01,11,7,6,4,17,11,28
ESMERALDA,consulta externa,ninos de 6 meses a < 1 ano,2021-04-01,0,1,0,0,0,1,1
EUCALIPTUS,consulta externa,ninos de 6 meses a < 1 ano,2021-04-01,5,6,0,2,5,8,13
EUREKA (SANTOS MERCADO),consulta externa,ninos de 6 meses a < 1 ano,2021-04-01,4,5,3,1,7,6,13
EXALTACION,consulta externa,ninos de 6 meses a < 1 ano,2021-04-01,8,4,0,0,8,4,12
FERNANDEZ ALONSO,consulta externa,ninos de 6 meses a < 1 ano,2021-04-01,37,22,14,7,51,29,80
FILADELFIA,consulta externa,ninos de 6 meses a < 1 ano,2021-04-01,24,16,0,2,24,18,42
GENERAL SAAVEDRA,consulta externa,ninos de 6 meses a < 1 ano,2021-04-01,64,48,17,10,81,58,139
GRAL. J.J. PEREZ (CHARAZANI),consulta externa,ninos de 6 meses a < 1 ano,2021-04-01,11,16,6,9,17,25,42
GUANAY,consulta externa,ninos de 6 meses a < 1 ano,2021-04-01,19,14,6,9,25,23,48
GUAQUI,consulta externa,ninos de 6 meses a < 1 ano,2021-04-01,3,3,2,3,5,6,11
GUAYARAMERIN,consulta externa,ninos de 6 meses a < 1 ano,2021-04-01,77,45,1,1,78,46,124
GUTIERREZ,consulta externa,ninos de 6 meses a < 1 ano,2021-04-01,52,42,11,4,63,46,109
HUACARETA,consulta externa,ninos de 6 meses a < 1 ano,2021-04-01,20,6,11,3,31,9,40
HUACAYA (VILLA DE HUACAYA),consulta externa,ninos de 6 meses a < 1 ano,2021-04-01,5,2,0,2,5,4,9
HUACHACALLA,consulta externa,ninos de 6 meses a < 1 ano,2021-04-01,3,1,0,0,3,1,4
HUANUNI,consulta externa,ninos de 6 meses a < 1 ano,2021-04-01,43,23,4,5,47,28,75
HUARACAJE,consulta externa,ninos de 6 meses a < 1 ano,2021-04-01,5,5,4,3,9,8,17
HUARINA,consulta externa,ninos de 6 meses a < 1 ano,2021-04-01,14,6,9,3,23,9,32
HUATAJATA,consulta externa,ninos de 6 meses a < 1 ano,2021-04-01,1,1,6,6,7,7,14
HUAYLLAMARCA,consulta externa,ninos de 6 meses a < 1 ano,2021-04-01,8,3,0,0,8,3,11
HUMANATA,consulta externa,ninos de 6 meses a < 1 ano,2021-04-01,7,1,16,4,23,5,28
ICHOCA,consulta externa,ninos de 6 meses a < 1 ano,2021-04-01,10,10,0,0,10,10,20
ICLA,consulta externa,ninos de 6 meses a < 1 ano,2021-04-01,13,18,6,4,19,22,41
INCAHUASI,consulta externa,ninos de 6 meses a < 1 ano,2021-04-01,42,36,0,0,42,36,78
INGAVI (HUMAITA),consulta externa,ninos de 6 meses a < 1 ano,2021-04-01,4,5,0,0,4,5,9
INQUISIVI,consulta externa,ninos de 6 meses a < 1 ano,2021-04-01,29,27,0,0,29,27,56
IRUPANA (VILLA DE LANZA),consulta externa,ninos de 6 meses a < 1 ano,2021-04-01,39,40,7,3,46,43,89
IXIAMAS,consulta externa,ninos de 6 meses a < 1 ano,2021-04-01,36,39,1,10,37,49,86
JESUS DE MACHACA,consulta externa,ninos de 6 meses a < 1 ano,2021-04-01,14,10,9,10,23,20,43
LA ASUNTA,consulta externa,ninos de 6 meses a < 1 ano,2021-04-01,123,100,12,9,135,109,244
LA GUARDIA,consulta externa,ninos de 6 meses a < 1 ano,2021-04-01,314,255,204,160,518,415,933
LA PAZ,consulta externa,ninos de 6 meses a < 1 ano,2021-04-01,1308,1289,580,578,1888,1867,3755
LAGUNILLAS,consulta externa,ninos de 6 meses a < 1 ano,2021-04-01,14,22,2,5,16,27,43
LAJA,consulta externa,ninos de 6 meses a < 1 ano,2021-04-01,15,21,2,2,17,23,40
LAS CARRERAS,consulta externa,ninos de 6 meses a < 1 ano,2021-04-01,7,8,0,0,7,8,15
LICOMA PAMPA,consulta externa,ninos de 6 meses a < 1 ano,2021-04-01,3,2,0,1,3,3,6
LLALLAGUA,consulta externa,ninos de 6 meses a < 1 ano,2021-04-01,63,73,1,3,64,76,140
LLICA,consulta externa,ninos de 6 meses a < 1 ano,2021-04-01,1,3,1,0,2,3,5
LORETO,consulta externa,ninos de 6 meses a < 1 ano,2021-04-01,6,0,0,8,6,8,14
LURIBAY,consulta externa,ninos de 6 meses a < 1 ano,2021-04-01,22,15,8,2,30,17,47
MACHACAMARCA,consulta externa,ninos de 6 meses a < 1 ano,2021-04-01,16,6,6,6,22,12,34
MACHARETI,consulta externa,ninos de 6 meses a < 1 ano,2021-04-01,3,6,0,1,3,7,10
MAGDALENA,consulta externa,ninos de 6 meses a < 1 ano,2021-04-01,27,21,1,0,28,21,49
MAIRANA,consulta externa,ninos de 6 meses a < 1 ano,2021-04-01,19,17,3,0,22,17,39
MALLA,consulta externa,ninos de 6 meses a < 1 ano,2021-04-01,4,6,0,0,4,6,10
MAPIRI,consulta externa,ninos de 6 meses a < 1 ano,2021-04-01,44,39,6,1,50,40,90
MECAPACA,consulta externa,ninos de 6 meses a < 1 ano,2021-04-01,24,15,1,0,25,15,40
MINEROS,consulta externa,ninos de 6 meses a < 1 ano,2021-04-01,23,20,1,2,24,22,46
MIZQUE,consulta externa,ninos de 6 meses a < 1 ano,2021-04-01,46,49,7,6,53,55,108
MOCOMOCO,consulta externa,ninos de 6 meses a < 1 ano,2021-04-01,31,14,9,6,40,20,60
MOJINETE,consulta externa,ninos de 6 meses a < 1 ano,2021-04-01,0,3,0,1,0,4,4
MOJOCOYA,consulta externa,ninos de 6 meses a < 1 ano,2021-04-01,14,10,5,2,19,12,31
MONTEAGUDO,consulta externa,ninos de 6 meses a < 1 ano,2021-04-01,52,56,18,18,70,74,144
MONTERO,consulta externa,ninos de 6 meses a < 1 ano,2021-04-01,412,374,61,26,473,400,873
MORO MORO,consulta externa,ninos de 6 meses a < 1 ano,2021-04-01,3,2,1,0,4,2,6
