,group,variable,month,NIÑOS DE 1 A 4 AÑOS NUEVO,NIÑOS DE 1 A 4 AÑOS NUEVO,NIÑOS DE 1 A 4 AÑOS REPETIDO,NIÑOS DE 1 A 4 AÑOS REPETIDO,TOTALES,TOTALES,TOTALES
TOMINA,consulta externa,ninos  de 1 a 4 anos,2021-03-01,138,99,5,8,143,107,250
TORO TORO,consulta externa,ninos  de 1 a 4 anos,2021-03-01,91,88,1,0,92,88,180
TOTORA(CBBA),consulta externa,ninos  de 1 a 4 anos,2021-03-01,114,88,5,4,119,92,211
TOTORA(ORR),consulta externa,ninos  de 1 a 4 anos,2021-03-01,69,43,8,2,77,45,122
TRIGAL,consulta externa,ninos  de 1 a 4 anos,2021-03-01,18,23,0,2,18,25,43
TRINIDAD,consulta externa,ninos  de 1 a 4 anos,2021-03-01,950,801,94,94,1044,895,1939
TUPIZA,consulta externa,ninos  de 1 a 4 anos,2021-03-01,309,274,27,23,336,297,633
TURCO,consulta externa,ninos  de 1 a 4 anos,2021-03-01,18,12,3,4,21,16,37
UMALA,consulta externa,ninos  de 1 a 4 anos,2021-03-01,47,28,2,4,49,32,81
UNCIA,consulta externa,ninos  de 1 a 4 anos,2021-03-01,145,171,5,7,150,178,328
URIONDO (A. CONCEPCION),consulta externa,ninos  de 1 a 4 anos,2021-03-01,154,140,14,20,168,160,328
URUBICHA,consulta externa,ninos  de 1 a 4 anos,2021-03-01,175,153,6,5,181,158,339
UYUNI,consulta externa,ninos  de 1 a 4 anos,2021-03-01,138,130,8,11,146,141,287
VACAS,consulta externa,ninos  de 1 a 4 anos,2021-03-01,86,71,16,26,102,97,199
VALLEGRANDE,consulta externa,ninos  de 1 a 4 anos,2021-03-01,63,82,29,20,92,102,194
VIACHA,consulta externa,ninos  de 1 a 4 anos,2021-03-01,382,350,52,65,434,415,849
VILA VILA,consulta externa,ninos  de 1 a 4 anos,2021-03-01,41,45,0,0,41,45,86
VILLA CHARCAS,consulta externa,ninos  de 1 a 4 anos,2021-03-01,116,104,1,1,117,105,222
VILLA MONTES,consulta externa,ninos  de 1 a 4 anos,2021-03-01,318,304,24,28,342,332,674
VILLA NUEVA (LOMA ALTA),consulta externa,ninos  de 1 a 4 anos,2021-03-01,23,27,0,0,23,27,50
VILLA RIVERO,consulta externa,ninos  de 1 a 4 anos,2021-03-01,65,65,30,19,95,84,179
VILLA SERRANO,consulta externa,ninos  de 1 a 4 anos,2021-03-01,177,214,1,1,178,215,393
VILLA TUNARI,consulta externa,ninos  de 1 a 4 anos,2021-03-01,1455,1418,191,150,1646,1568,3214
VILLA VACA GUZMAN (MUYUPAMPA),consulta externa,ninos  de 1 a 4 anos,2021-03-01,135,125,4,2,139,127,266
VILLAZON,consulta externa,ninos  de 1 a 4 anos,2021-03-01,174,156,30,18,204,174,378
VINTO,consulta externa,ninos  de 1 a 4 anos,2021-03-01,482,475,84,107,566,582,1148
VITICHI,consulta externa,ninos  de 1 a 4 anos,2021-03-01,60,68,0,0,60,68,128
WALDO BALLIVIAN,consulta externa,ninos  de 1 a 4 anos,2021-03-01,18,8,2,0,20,8,28
WARNES,consulta externa,ninos  de 1 a 4 anos,2021-03-01,1053,958,70,83,1123,1041,2164
YACO,consulta externa,ninos  de 1 a 4 anos,2021-03-01,68,74,8,7,76,81,157
YACUIBA,consulta externa,ninos  de 1 a 4 anos,2021-03-01,859,799,163,151,1022,950,1972
YAMPARAEZ,consulta externa,ninos  de 1 a 4 anos,2021-03-01,54,54,0,0,54,54,108
YANACACHI,consulta externa,ninos  de 1 a 4 anos,2021-03-01,59,57,2,1,61,58,119
YAPACANI,consulta externa,ninos  de 1 a 4 anos,2021-03-01,765,734,130,152,895,886,1781
YOCALLA,consulta externa,ninos  de 1 a 4 anos,2021-03-01,54,52,0,0,54,52,106
YOTALA,consulta externa,ninos  de 1 a 4 anos,2021-03-01,43,52,53,57,96,109,205
YUNCHARA,consulta externa,ninos  de 1 a 4 anos,2021-03-01,77,84,4,3,81,87,168
YUNGUYO DE LITORAL,consulta externa,ninos  de 1 a 4 anos,2021-03-01,1,1,0,0,1,1,2
ZUDAÑEZ,consulta externa,ninos  de 1 a 4 anos,2021-03-01,75,76,4,12,79,88,167
ACACIO,consulta externa,ninos  de 1 a 4 anos,2021-04-01,34,23,0,0,34,23,57
ACHACACHI,consulta externa,ninos  de 1 a 4 anos,2021-04-01,225,194,55,37,280,231,511
ACHOCALLA,consulta externa,ninos  de 1 a 4 anos,2021-04-01,159,136,7,1,166,137,303
AIQUILE,consulta externa,ninos  de 1 a 4 anos,2021-04-01,142,132,12,8,154,140,294
ALALAY,consulta externa,ninos  de 1 a 4 anos,2021-04-01,5,9,7,5,12,14,26
ALCALA,consulta externa,ninos  de 1 a 4 anos,2021-04-01,47,27,1,1,48,28,76
ALTO BENI,consulta externa,ninos  de 1 a 4 anos,2021-04-01,187,176,4,1,191,177,368
ANCORAIMES,consulta externa,ninos  de 1 a 4 anos,2021-04-01,34,53,4,0,38,53,91
ANDAMARCA,consulta externa,ninos  de 1 a 4 anos,2021-04-01,39,36,1,1,40,37,77
ANTEQUERA,consulta externa,ninos  de 1 a 4 anos,2021-04-01,16,20,4,3,20,23,43
ANZALDO,consulta externa,ninos  de 1 a 4 anos,2021-04-01,58,51,4,7,62,58,120
APOLO,consulta externa,ninos  de 1 a 4 anos,2021-04-01,167,179,57,64,224,243,467
ARAMPAMPA,consulta externa,ninos  de 1 a 4 anos,2021-04-01,42,34,2,0,44,34,78
ARANI,consulta externa,ninos  de 1 a 4 anos,2021-04-01,41,35,4,8,45,43,88
ARBIETO,consulta externa,ninos  de 1 a 4 anos,2021-04-01,245,216,8,6,253,222,475
ARQUE,consulta externa,ninos  de 1 a 4 anos,2021-04-01,108,126,9,7,117,133,250
ASCENCION DE GUARAYOS,consulta externa,ninos  de 1 a 4 anos,2021-04-01,171,157,12,4,183,161,344
ATOCHA,consulta externa,ninos  de 1 a 4 anos,2021-04-01,118,130,11,14,129,144,273
AUCAPATA,consulta externa,ninos  de 1 a 4 anos,2021-04-01,45,54,0,1,45,55,100
AYATA,consulta externa,ninos  de 1 a 4 anos,2021-04-01,35,47,0,0,35,47,82
AYO AYO,consulta externa,ninos  de 1 a 4 anos,2021-04-01,50,51,7,4,57,55,112
AYOPAYA (V. DE INDEPENDENCIA),consulta externa,ninos  de 1 a 4 anos,2021-04-01,274,287,3,5,277,292,569
AZURDUY,consulta externa,ninos  de 1 a 4 anos,2021-04-01,173,172,1,3,174,175,349
BATALLAS,consulta externa,ninos  de 1 a 4 anos,2021-04-01,56,53,9,13,65,66,131
BAURES,consulta externa,ninos  de 1 a 4 anos,2021-04-01,74,97,2,2,76,99,175
BELEN DE ANDAMARCA,consulta externa,ninos  de 1 a 4 anos,2021-04-01,19,15,0,0,19,15,34
BELEN DE URMIRI,consulta externa,ninos  de 1 a 4 anos,2021-04-01,10,5,0,0,10,5,15
BELLA FLOR,consulta externa,ninos  de 1 a 4 anos,2021-04-01,48,32,9,10,57,42,99
BERMEJO,consulta externa,ninos  de 1 a 4 anos,2021-04-01,438,363,45,30,483,393,876
BETANZOS,consulta externa,ninos  de 1 a 4 anos,2021-04-01,220,189,6,1,226,190,416
BOLIVAR,consulta externa,ninos  de 1 a 4 anos,2021-04-01,47,31,2,0,49,31,80
BOLPEBRA,consulta externa,ninos  de 1 a 4 anos,2021-04-01,16,19,0,0,16,19,35
BOYUIBE,consulta externa,ninos  de 1 a 4 anos,2021-04-01,70,71,9,3,79,74,153
BUENA VISTA,consulta externa,ninos  de 1 a 4 anos,2021-04-01,157,131,8,16,165,147,312
CABEZAS,consulta externa,ninos  de 1 a 4 anos,2021-04-01,280,198,13,6,293,204,497
CAIROMA,consulta externa,ninos  de 1 a 4 anos,2021-04-01,134,103,13,14,147,117,264
"CAIZA ""D""",consulta externa,ninos  de 1 a 4 anos,2021-04-01,87,81,0,0,87,81,168
CAJUATA,consulta externa,ninos  de 1 a 4 anos,2021-04-01,143,126,25,16,168,142,310
CALACOTO,consulta externa,ninos  de 1 a 4 anos,2021-04-01,28,29,2,5,30,34,64
CALAMARCA,consulta externa,ninos  de 1 a 4 anos,2021-04-01,69,64,5,2,74,66,140
CAMARGO,consulta externa,ninos  de 1 a 4 anos,2021-04-01,133,117,6,17,139,134,273
CAMATAQUI (C. VILLA ABECIA),consulta externa,ninos  de 1 a 4 anos,2021-04-01,24,17,0,0,24,17,41
CAMIRI,consulta externa,ninos  de 1 a 4 anos,2021-04-01,321,243,89,55,410,298,708
CAPINOTA,consulta externa,ninos  de 1 a 4 anos,2021-04-01,171,166,17,11,188,177,365
CAQUIAVIRI,consulta externa,ninos  de 1 a 4 anos,2021-04-01,66,78,3,2,69,80,149
CARACOLLO,consulta externa,ninos  de 1 a 4 anos,2021-04-01,207,220,6,9,213,229,442
CARANAVI,consulta externa,ninos  de 1 a 4 anos,2021-04-01,456,449,120,77,576,526,1102
CARANGAS,consulta externa,ninos  de 1 a 4 anos,2021-04-01,0,1,0,0,0,1,1
CARAPARI,consulta externa,ninos  de 1 a 4 anos,2021-04-01,247,216,20,12,267,228,495
CARIPUYO,consulta externa,ninos  de 1 a 4 anos,2021-04-01,52,49,0,0,52,49,101
CARMEN RIVERO TORREZ,consulta externa,ninos  de 1 a 4 anos,2021-04-01,29,33,11,6,40,39,79
CATACORA,consulta externa,ninos  de 1 a 4 anos,2021-04-01,16,25,3,0,19,25,44
CHACARILLA,consulta externa,ninos  de 1 a 4 anos,2021-04-01,16,8,0,0,16,8,24
CHALLAPATA,consulta externa,ninos  de 1 a 4 anos,2021-04-01,179,146,9,9,188,155,343
CHAQUI,consulta externa,ninos  de 1 a 4 anos,2021-04-01,60,61,1,0,61,61,122
CHARAGUA,consulta externa,ninos  de 1 a 4 anos,2021-04-01,588,496,22,22,610,518,1128
CHARAÑA,consulta externa,ninos  de 1 a 4 anos,2021-04-01,12,14,4,0,16,14,30
CHAYANTA,consulta externa,ninos  de 1 a 4 anos,2021-04-01,100,82,1,0,101,82,183
CHIMORE,consulta externa,ninos  de 1 a 4 anos,2021-04-01,669,653,14,11,683,664,1347
CHIPAYA,consulta externa,ninos  de 1 a 4 anos,2021-04-01,5,11,3,3,8,14,22
CHOQUE COTA,consulta externa,ninos  de 1 a 4 anos,2021-04-01,8,9,1,1,9,10,19
CHUA COCANI,consulta externa,ninos  de 1 a 4 anos,2021-04-01,7,11,2,1,9,12,21
CHULUMANI (V. DE LA LIBERTAD),consulta externa,ninos  de 1 a 4 anos,2021-04-01,173,155,15,17,188,172,360
CHUMA,consulta externa,ninos  de 1 a 4 anos,2021-04-01,70,84,2,4,72,88,160
CHUQUIHUTA AYLLU JUCUMANI,consulta externa,ninos  de 1 a 4 anos,2021-04-01,66,47,1,2,67,49,116
CKOCHAS,consulta externa,ninos  de 1 a 4 anos,2021-04-01,114,96,0,0,114,96,210
CLIZA,consulta externa,ninos  de 1 a 4 anos,2021-04-01,168,153,34,32,202,185,387
COBIJA,consulta externa,ninos  de 1 a 4 anos,2021-04-01,468,424,135,108,603,532,1135
COCAPATA,consulta externa,ninos  de 1 a 4 anos,2021-04-01,311,292,7,6,318,298,616
COCHABAMBA,consulta externa,ninos  de 1 a 4 anos,2021-04-01,5184,4815,1752,1481,6936,6296,13232
COIPASA,consulta externa,ninos  de 1 a 4 anos,2021-04-01,9,5,2,0,11,5,16
COLCAPIRHUA,consulta externa,ninos  de 1 a 4 anos,2021-04-01,187,176,167,149,354,325,679
"COLCHA ""K""",consulta externa,ninos  de 1 a 4 anos,2021-04-01,99,107,2,2,101,109,210
COLLANA,consulta externa,ninos  de 1 a 4 anos,2021-04-01,12,14,0,0,12,14,26
COLOMI,consulta externa,ninos  de 1 a 4 anos,2021-04-01,173,173,25,15,198,188,386
COLPA BELGICA,consulta externa,ninos  de 1 a 4 anos,2021-04-01,86,85,13,7,99,92,191
COLQUECHACA,consulta externa,ninos  de 1 a 4 anos,2021-04-01,114,94,0,0,114,94,208
COLQUENCHA,consulta externa,ninos  de 1 a 4 anos,2021-04-01,103,67,8,23,111,90,201
COLQUIRI,consulta externa,ninos  de 1 a 4 anos,2021-04-01,71,68,9,1,80,69,149
COMANCHE,consulta externa,ninos  de 1 a 4 anos,2021-04-01,6,7,0,1,6,8,14
COMARAPA,consulta externa,ninos  de 1 a 4 anos,2021-04-01,195,183,19,12,214,195,409
COMBAYA,consulta externa,ninos  de 1 a 4 anos,2021-04-01,5,10,0,0,5,10,15
CONCEPCION,consulta externa,ninos  de 1 a 4 anos,2021-04-01,246,257,33,36,279,293,572
COPACABANA,consulta externa,ninos  de 1 a 4 anos,2021-04-01,26,29,6,2,32,31,63
CORIPATA,consulta externa,ninos  de 1 a 4 anos,2021-04-01,156,96,20,12,176,108,284
CORO CORO,consulta externa,ninos  de 1 a 4 anos,2021-04-01,52,47,0,3,52,50,102
COROICO,consulta externa,ninos  de 1 a 4 anos,2021-04-01,94,90,18,29,112,119,231
CORQUE,consulta externa,ninos  de 1 a 4 anos,2021-04-01,56,57,8,9,64,66,130
COTAGAITA,consulta externa,ninos  de 1 a 4 anos,2021-04-01,226,240,13,11,239,251,490
COTOCA,consulta externa,ninos  de 1 a 4 anos,2021-04-01,553,507,38,35,591,542,1133
CRUZ DE MACHACAMARCA,consulta externa,ninos  de 1 a 4 anos,2021-04-01,1,0,0,0,1,0,1
CUATRO CAÑADAS,consulta externa,ninos  de 1 a 4 anos,2021-04-01,149,184,7,14,156,198,354
CUCHUMUELA (V. G. VILLARROEL),consulta externa,ninos  de 1 a 4 anos,2021-04-01,21,16,4,3,25,19,44
CUEVO,consulta externa,ninos  de 1 a 4 anos,2021-04-01,65,71,8,21,73,92,165
CULPINA,consulta externa,ninos  de 1 a 4 anos,2021-04-01,101,107,7,3,108,110,218
CURAHUARA DE CARANGAS,consulta externa,ninos  de 1 a 4 anos,2021-04-01,13,13,0,3,13,16,29
CURVA,consulta externa,ninos  de 1 a 4 anos,2021-04-01,17,22,1,0,18,22,40
DESAGUADERO,consulta externa,ninos  de 1 a 4 anos,2021-04-01,28,36,13,12,41,48,89
EL ALTO,consulta externa,ninos  de 1 a 4 anos,2021-04-01,3976,3927,1522,1421,5498,5348,10846
EL CHORO,consulta externa,ninos  de 1 a 4 anos,2021-04-01,25,30,1,0,26,30,56
EL PUENTE(STC),consulta externa,ninos  de 1 a 4 anos,2021-04-01,127,166,7,3,134,169,303
EL PUENTE(TJA),consulta externa,ninos  de 1 a 4 anos,2021-04-01,93,85,6,3,99,88,187
EL TORNO,consulta externa,ninos  de 1 a 4 anos,2021-04-01,753,600,165,182,918,782,1700
EL VILLAR,consulta externa,ninos  de 1 a 4 anos,2021-04-01,47,35,1,1,48,36,84
ENTRE RIOS TRJ,consulta externa,ninos  de 1 a 4 anos,2021-04-01,187,171,6,1,193,172,365
ENTRE RIOS CBBA,consulta externa,ninos  de 1 a 4 anos,2021-04-01,669,673,72,93,741,766,1507
ESCARA,consulta externa,ninos  de 1 a 4 anos,2021-04-01,1,3,0,0,1,3,4
ESCOMA,consulta externa,ninos  de 1 a 4 anos,2021-04-01,32,17,11,13,43,30,73
ESMERALDA,consulta externa,ninos  de 1 a 4 anos,2021-04-01,7,4,1,0,8,4,12
EUCALIPTUS,consulta externa,ninos  de 1 a 4 anos,2021-04-01,39,23,2,2,41,25,66
EUREKA (SANTOS MERCADO),consulta externa,ninos  de 1 a 4 anos,2021-04-01,25,29,5,8,30,37,67
EXALTACION,consulta externa,ninos  de 1 a 4 anos,2021-04-01,32,18,1,1,33,19,52
FERNANDEZ ALONSO,consulta externa,ninos  de 1 a 4 anos,2021-04-01,208,179,44,22,252,201,453
FILADELFIA,consulta externa,ninos  de 1 a 4 anos,2021-04-01,158,130,3,0,161,130,291
GENERAL SAAVEDRA,consulta externa,ninos  de 1 a 4 anos,2021-04-01,269,240,60,33,329,273,602
GRAL. J.J. PEREZ (CHARAZANI),consulta externa,ninos  de 1 a 4 anos,2021-04-01,74,89,11,14,85,103,188
GUANAY,consulta externa,ninos  de 1 a 4 anos,2021-04-01,162,168,29,38,191,206,397
GUAQUI,consulta externa,ninos  de 1 a 4 anos,2021-04-01,23,18,5,0,28,18,46
GUAYARAMERIN,consulta externa,ninos  de 1 a 4 anos,2021-04-01,318,282,5,3,323,285,608
GUTIERREZ,consulta externa,ninos  de 1 a 4 anos,2021-04-01,261,217,47,36,308,253,561
HUACARETA,consulta externa,ninos  de 1 a 4 anos,2021-04-01,82,79,27,32,109,111,220
HUACAYA (VILLA DE HUACAYA),consulta externa,ninos  de 1 a 4 anos,2021-04-01,36,29,13,8,49,37,86
HUACHACALLA,consulta externa,ninos  de 1 a 4 anos,2021-04-01,6,10,0,0,6,10,16
HUANUNI,consulta externa,ninos  de 1 a 4 anos,2021-04-01,136,141,34,13,170,154,324
HUARACAJE,consulta externa,ninos  de 1 a 4 anos,2021-04-01,28,28,11,10,39,38,77
HUARINA,consulta externa,ninos  de 1 a 4 anos,2021-04-01,34,24,23,12,57,36,93
HUATAJATA,consulta externa,ninos  de 1 a 4 anos,2021-04-01,8,1,10,16,18,17,35
HUAYLLAMARCA,consulta externa,ninos  de 1 a 4 anos,2021-04-01,26,36,3,0,29,36,65
HUMANATA,consulta externa,ninos  de 1 a 4 anos,2021-04-01,6,10,19,18,25,28,53
ICHOCA,consulta externa,ninos  de 1 a 4 anos,2021-04-01,29,43,1,1,30,44,74
ICLA,consulta externa,ninos  de 1 a 4 anos,2021-04-01,133,105,24,34,157,139,296
INCAHUASI,consulta externa,ninos  de 1 a 4 anos,2021-04-01,175,181,0,0,175,181,356
INGAVI (HUMAITA),consulta externa,ninos  de 1 a 4 anos,2021-04-01,36,30,1,4,37,34,71
INQUISIVI,consulta externa,ninos  de 1 a 4 anos,2021-04-01,79,83,0,1,79,84,163
IRUPANA (VILLA DE LANZA),consulta externa,ninos  de 1 a 4 anos,2021-04-01,163,156,12,20,175,176,351
IXIAMAS,consulta externa,ninos  de 1 a 4 anos,2021-04-01,136,112,13,14,149,126,275
JESUS DE MACHACA,consulta externa,ninos  de 1 a 4 anos,2021-04-01,97,104,25,24,122,128,250
LA ASUNTA,consulta externa,ninos  de 1 a 4 anos,2021-04-01,409,337,34,34,443,371,814
LA GUARDIA,consulta externa,ninos  de 1 a 4 anos,2021-04-01,1005,979,472,453,1477,1432,2909
LA PAZ,consulta externa,ninos  de 1 a 4 anos,2021-04-01,3944,3558,1337,1227,5281,4785,10066
LA RIVERA,consulta externa,ninos  de 1 a 4 anos,2021-04-01,3,0,0,0,3,0,3
LAGUNILLAS,consulta externa,ninos  de 1 a 4 anos,2021-04-01,122,131,15,18,137,149,286
LAJA,consulta externa,ninos  de 1 a 4 anos,2021-04-01,88,65,14,9,102,74,176
LAS CARRERAS,consulta externa,ninos  de 1 a 4 anos,2021-04-01,22,19,0,0,22,19,41
LICOMA PAMPA,consulta externa,ninos  de 1 a 4 anos,2021-04-01,17,20,1,2,18,22,40
LLALLAGUA,consulta externa,ninos  de 1 a 4 anos,2021-04-01,233,225,3,15,236,240,476
LLICA,consulta externa,ninos  de 1 a 4 anos,2021-04-01,17,15,0,0,17,15,32
LORETO,consulta externa,ninos  de 1 a 4 anos,2021-04-01,37,32,13,15,50,47,97
LURIBAY,consulta externa,ninos  de 1 a 4 anos,2021-04-01,97,76,12,15,109,91,200
MACHACAMARCA,consulta externa,ninos  de 1 a 4 anos,2021-04-01,32,23,9,4,41,27,68
MACHARETI,consulta externa,ninos  de 1 a 4 anos,2021-04-01,63,64,1,4,64,68,132
MAGDALENA,consulta externa,ninos  de 1 a 4 anos,2021-04-01,107,96,1,1,108,97,205
MAIRANA,consulta externa,ninos  de 1 a 4 anos,2021-04-01,78,69,10,10,88,79,167
MALLA,consulta externa,ninos  de 1 a 4 anos,2021-04-01,17,9,0,0,17,9,26
MAPIRI,consulta externa,ninos  de 1 a 4 anos,2021-04-01,144,147,12,18,156,165,321
MECAPACA,consulta externa,ninos  de 1 a 4 anos,2021-04-01,102,76,1,1,103,77,180
MINEROS,consulta externa,ninos  de 1 a 4 anos,2021-04-01,127,119,9,8,136,127,263
MIZQUE,consulta externa,ninos  de 1 a 4 anos,2021-04-01,149,155,27,23,176,178,354
MOCOMOCO,consulta externa,ninos  de 1 a 4 anos,2021-04-01,72,46,9,10,81,56,137
MOJINETE,consulta externa,ninos  de 1 a 4 anos,2021-04-01,6,7,2,2,8,9,17
MOJOCOYA,consulta externa,ninos  de 1 a 4 anos,2021-04-01,43,59,14,11,57,70,127
MONTEAGUDO,consulta externa,ninos  de 1 a 4 anos,2021-04-01,246,213,52,76,298,289,587
MONTERO,consulta externa,ninos  de 1 a 4 anos,2021-04-01,1749,1424,259,238,2008,1662,3670
MORO MORO,consulta externa,ninos  de 1 a 4 anos,2021-04-01,28,27,1,1,29,28,57
MOROCHATA,consulta externa,ninos  de 1 a 4 anos,2021-04-01,67,64,0,0,67,64,131
NACEBE (SANTA ROSA DEL ABUNA),consulta externa,ninos  de 1 a 4 anos,2021-04-01,34,33,3,0,37,33,70
NAZACARA DE PACAJES,consulta externa,ninos  de 1 a 4 anos,2021-04-01,5,10,8,7,13,17,30
NUEVO MANOA (NUEVA ESPERANZA),consulta externa,ninos  de 1 a 4 anos,2021-04-01,26,18,2,0,28,18,46
OCURI,consulta externa,ninos  de 1 a 4 anos,2021-04-01,108,96,0,0,108,96,204
OKINAWA,consulta externa,ninos  de 1 a 4 anos,2021-04-01,97,125,16,37,113,162,275
OMEREQUE,consulta externa,ninos  de 1 a 4 anos,2021-04-01,86,94,2,4,88,98,186
ORURO,consulta externa,ninos  de 1 a 4 anos,2021-04-01,1814,1635,293,239,2107,1874,3981
PADCAYA,consulta externa,ninos  de 1 a 4 anos,2021-04-01,194,193,25,23,219,216,435
PADILLA,consulta externa,ninos  de 1 a 4 anos,2021-04-01,98,87,6,2,104,89,193
PAILON,consulta externa,ninos  de 1 a 4 anos,2021-04-01,417,422,34,29,451,451,902
PALCA,consulta externa,ninos  de 1 a 4 anos,2021-04-01,138,104,8,4,146,108,254
PALOS BLANCOS,consulta externa,ninos  de 1 a 4 anos,2021-04-01,339,403,24,30,363,433,796
PAMPA AULLAGAS,consulta externa,ninos  de 1 a 4 anos,2021-04-01,38,27,1,1,39,28,67
PAMPA GRANDE,consulta externa,ninos  de 1 a 4 anos,2021-04-01,45,36,8,3,53,39,92
PAPEL PAMPA,consulta externa,ninos  de 1 a 4 anos,2021-04-01,53,59,3,3,56,62,118
PASORAPA,consulta externa,ninos  de 1 a 4 anos,2021-04-01,31,40,1,0,32,40,72
PATACAMAYA,consulta externa,ninos  de 1 a 4 anos,2021-04-01,123,87,17,3,140,90,230
PAZÑA,consulta externa,ninos  de 1 a 4 anos,2021-04-01,26,29,0,0,26,29,55
PELECHUCO,consulta externa,ninos  de 1 a 4 anos,2021-04-01,86,82,15,7,101,89,190
POCOATA,consulta externa,ninos  de 1 a 4 anos,2021-04-01,151,120,0,0,151,120,271
POCONA,consulta externa,ninos  de 1 a 4 anos,2021-04-01,145,95,5,4,150,99,249
POJO (CBBA),consulta externa,ninos  de 1 a 4 anos,2021-04-01,96,94,18,20,114,114,228
POOPO,consulta externa,ninos  de 1 a 4 anos,2021-04-01,37,39,1,2,38,41,79
PORCO,consulta externa,ninos  de 1 a 4 anos,2021-04-01,76,54,4,4,80,58,138
POROMA,consulta externa,ninos  de 1 a 4 anos,2021-04-01,195,176,0,0,195,176,371
PORONGO,consulta externa,ninos  de 1 a 4 anos,2021-04-01,129,128,11,8,140,136,276
PORTACHUELO,consulta externa,ninos  de 1 a 4 anos,2021-04-01,75,76,1,0,76,76,152
PORVENIR,consulta externa,ninos  de 1 a 4 anos,2021-04-01,67,65,18,10,85,75,160
POSTRER VALLE,consulta externa,ninos  de 1 a 4 anos,2021-04-01,7,7,3,1,10,8,18
POTOSI,consulta externa,ninos  de 1 a 4 anos,2021-04-01,1348,1201,139,144,1487,1345,2832
PRESTO,consulta externa,ninos  de 1 a 4 anos,2021-04-01,91,91,1,1,92,92,184
PUCARA,consulta externa,ninos  de 1 a 4 anos,2021-04-01,23,16,1,5,24,21,45
PUCARANI,consulta externa,ninos  de 1 a 4 anos,2021-04-01,123,141,5,3,128,144,272
PUERTO ACOSTA,consulta externa,ninos  de 1 a 4 anos,2021-04-01,57,47,8,4,65,51,116
PUERTO CARABUCO,consulta externa,ninos  de 1 a 4 anos,2021-04-01,33,48,5,11,38,59,97
PUERTO GONZALO MORENO,consulta externa,ninos  de 1 a 4 anos,2021-04-01,178,176,50,42,228,218,446
PUERTO PEREZ,consulta externa,ninos  de 1 a 4 anos,2021-04-01,22,16,2,3,24,19,43
PUERTO QUIJARRO,consulta externa,ninos  de 1 a 4 anos,2021-04-01,46,35,16,29,62,64,126
PUERTO RICO,consulta externa,ninos  de 1 a 4 anos,2021-04-01,140,103,3,2,143,105,248
PUERTO SILES,consulta externa,ninos  de 1 a 4 anos,2021-04-01,18,5,0,0,18,5,23
PUERTO SUAREZ,consulta externa,ninos  de 1 a 4 anos,2021-04-01,88,69,7,4,95,73,168
PUERTO VILLARROEL,consulta externa,ninos  de 1 a 4 anos,2021-04-01,1506,1398,113,113,1619,1511,3130
PUNA,consulta externa,ninos  de 1 a 4 anos,2021-04-01,107,106,1,0,108,106,214
PUNATA,consulta externa,ninos  de 1 a 4 anos,2021-04-01,230,165,57,35,287,200,487
QUIABAYA,consulta externa,ninos  de 1 a 4 anos,2021-04-01,13,17,2,5,15,22,37
QUILLACOLLO,consulta externa,ninos  de 1 a 4 anos,2021-04-01,835,789,380,332,1215,1121,2336
QUIME,consulta externa,ninos  de 1 a 4 anos,2021-04-01,64,82,5,2,69,84,153
QUIRUSILLAS,consulta externa,ninos  de 1 a 4 anos,2021-04-01,16,11,2,0,18,11,29
RAQAYPAMPA(ETA),consulta externa,ninos  de 1 a 4 anos,2021-04-01,70,63,1,0,71,63,134
RAVELO,consulta externa,ninos  de 1 a 4 anos,2021-04-01,130,120,0,0,130,120,250
REYES,consulta externa,ninos  de 1 a 4 anos,2021-04-01,103,129,0,0,103,129,232
RIBERALTA,consulta externa,ninos  de 1 a 4 anos,2021-04-01,1085,1142,73,63,1158,1205,2363
ROBORE,consulta externa,ninos  de 1 a 4 anos,2021-04-01,153,151,25,7,178,158,336
RURRENABAQUE,consulta externa,ninos  de 1 a 4 anos,2021-04-01,250,269,13,18,263,287,550
SABAYA,consulta externa,ninos  de 1 a 4 anos,2021-04-01,35,19,1,3,36,22,58
SACABA,consulta externa,ninos  de 1 a 4 anos,2021-04-01,1083,1030,237,235,1320,1265,2585
SACABAMBA,consulta externa,ninos  de 1 a 4 anos,2021-04-01,32,21,7,9,39,30,69
SACACA,consulta externa,ninos  de 1 a 4 anos,2021-04-01,154,158,0,2,154,160,314
SAIPINA,consulta externa,ninos  de 1 a 4 anos,2021-04-01,55,62,8,8,63,70,133
SALINAS DE GARCI MENDOZA,consulta externa,ninos  de 1 a 4 anos,2021-04-01,68,56,3,3,71,59,130
SAMAIPATA,consulta externa,ninos  de 1 a 4 anos,2021-04-01,53,67,24,32,77,99,176
SAN AGUSTIN,consulta externa,ninos  de 1 a 4 anos,2021-04-01,19,15,1,0,20,15,35
SAN ANDRES,consulta externa,ninos  de 1 a 4 anos,2021-04-01,203,182,7,13,210,195,405
SAN ANDRES DE MACHACA,consulta externa,ninos  de 1 a 4 anos,2021-04-01,29,31,16,11,45,42,87
SAN ANTONIO DE ESMORUCO,consulta externa,ninos  de 1 a 4 anos,2021-04-01,18,15,0,0,18,15,33
SAN ANTONIO DE LOMERIO,consulta externa,ninos  de 1 a 4 anos,2021-04-01,64,54,2,3,66,57,123
