municipality,group,variable,month,Inyectables trimestral: Usuarias Nuevas,TOTAL
"CAIZA ""D""","anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2009-04-01,12,12
CAJUATA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2009-04-01,7,7
CALACOTO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2009-04-01,1,1
CALAMARCA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2009-04-01,1,1
CAMARGO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2009-04-01,4,4
CAMATAQUI (C. VILLA ABECIA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2009-04-01,4,4
CAMIRI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2009-04-01,17,17
CAPINOTA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2009-04-01,13,13
CAQUIAVIRI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2009-04-01,3,3
CARACOLLO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2009-04-01,10,10
CARANAVI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2009-04-01,41,41
CARANGAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2009-04-01,1,1
CARAPARI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2009-04-01,9,9
CARIPUYO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2009-04-01,9,9
CARMEN RIVERO TORREZ,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2009-04-01,4,4
CHACARILLA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2009-04-01,2,2
CHALLAPATA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2009-04-01,5,5
CHAQUI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2009-04-01,3,3
CHARAGUA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2009-04-01,24,24
CHARAÑA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2009-04-01,2,2
CHAYANTA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2009-04-01,8,8
CHIMORE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2009-04-01,19,19
CHIPAYA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2009-04-01,9,9
CHOQUE COTA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2009-04-01,2,2
CHULUMANI (V. DE LA LIBERTAD),"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2009-04-01,6,6
CHUMA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2009-04-01,4,4
CLIZA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2009-04-01,18,18
COBIJA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2009-04-01,23,23
COCHABAMBA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2009-04-01,319,319
COIPASA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2009-04-01,2,2
COLCAPIRHUA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2009-04-01,32,32
"COLCHA ""K""","anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2009-04-01,1,1
COLLANA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2009-04-01,1,1
COLOMI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2009-04-01,17,17
COLPA BELGICA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2009-04-01,12,12
COLQUECHACA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2009-04-01,20,20
COLQUENCHA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2009-04-01,6,6
COLQUIRI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2009-04-01,12,12
COMARAPA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2009-04-01,21,21
COMBAYA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2009-04-01,4,4
CONCEPCION,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2009-04-01,9,9
COPACABANA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2009-04-01,7,7
CORIPATA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2009-04-01,25,25
CORO CORO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2009-04-01,2,2
COROICO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2009-04-01,2,2
CORQUE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2009-04-01,4,4
COTAGAITA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2009-04-01,11,11
COTOCA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2009-04-01,15,15
CUATRO CAÑADAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2009-04-01,27,27
CUCHUMUELA (V. G. VILLARROEL),"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2009-04-01,2,2
CUEVO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2009-04-01,2,2
CULPINA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2009-04-01,19,19
CURAHUARA DE CARANGAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2009-04-01,4,4
CURVA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2009-04-01,2,2
DESAGUADERO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2009-04-01,4,4
EL ALTO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2009-04-01,390,390
EL PUENTE(STC),"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2009-04-01,13,13
EL PUENTE(TJA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2009-04-01,15,15
EL TORNO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2009-04-01,50,50
EL VILLAR,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2009-04-01,5,5
ENTRE RIOS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2009-04-01,23,23
ENTRE RIOS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2009-04-01,13,13
EUCALIPTUS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2009-04-01,2,2
FERNANDEZ ALONSO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2009-04-01,23,23
FILADELFIA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2009-04-01,1,1
GENERAL SAAVEDRA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2009-04-01,12,12
GRAL. J.J. PEREZ (CHARAZANI),"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2009-04-01,3,3
GUANAY,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2009-04-01,3,3
GUAQUI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2009-04-01,2,2
GUAYARAMERIN,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2009-04-01,73,73
GUTIERREZ,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2009-04-01,3,3
HUACARETA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2009-04-01,45,45
HUACAYA (VILLA DE HUACAYA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2009-04-01,4,4
HUANUNI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2009-04-01,12,12
HUARACAJE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2009-04-01,8,8
HUAYLLAMARCA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2009-04-01,1,1
ICHOCA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2009-04-01,1,1
ICLA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2009-04-01,16,16
INCAHUASI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2009-04-01,46,46
INGAVI (HUMAITA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2009-04-01,7,7
INQUISIVI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2009-04-01,11,11
IRUPANA (VILLA DE LANZA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2009-04-01,8,8
IXIAMAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2009-04-01,1,1
JESUS DE MACHACA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2009-04-01,2,2
LA ASUNTA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2009-04-01,29,29
LA GUARDIA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2009-04-01,51,51
LA PAZ,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2009-04-01,293,293
LA RIVERA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2009-04-01,1,1
LAGUNILLAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2009-04-01,6,6
LAJA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2009-04-01,7,7
LAS CARRERAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2009-04-01,5,5
LICOMA PAMPA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2009-04-01,2,2
LLALLAGUA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2009-04-01,32,32
LLICA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2009-04-01,6,6
LORETO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2009-04-01,1,1
LURIBAY,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2009-04-01,1,1
MACHARETI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2009-04-01,12,12
MAGDALENA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2009-04-01,3,3
MAIRANA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2009-04-01,9,9
MALLA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2009-04-01,1,1
MAPIRI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2009-04-01,3,3
MECAPACA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2009-04-01,4,4
MINEROS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2009-04-01,9,9
MIZQUE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2009-04-01,24,24
MOCOMOCO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2009-04-01,3,3
MOJINETE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2009-04-01,1,1
MOJOCOYA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2009-04-01,6,6
MONTEAGUDO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2009-04-01,32,32
MONTERO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2009-04-01,113,113
MOROCHATA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2009-04-01,39,39
NAZACARA DE PACAJES,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2009-04-01,1,1
NUEVO MANOA (NUEVA ESPERANZA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2009-04-01,1,1
OCURI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2009-04-01,19,19
OKINAWA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2009-04-01,2,2
ORURO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2009-04-01,131,131
PADCAYA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2009-04-01,21,21
PADILLA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2009-04-01,14,14
PAILON,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2009-04-01,22,22
PALCA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2009-04-01,12,12
PALOS BLANCOS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2009-04-01,17,17
PAMPA GRANDE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2009-04-01,9,9
PATACAMAYA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2009-04-01,14,14
PAZÑA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2009-04-01,1,1
PELECHUCO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2009-04-01,7,7
POCOATA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2009-04-01,14,14
POCONA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2009-04-01,23,23
POJO (CBBA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2009-04-01,18,18
POOPO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2009-04-01,5,5
PORCO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2009-04-01,6,6
POROMA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2009-04-01,5,5
PORONGO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",inyectables trimestral: usuarias nuevas,2009-04-01,15,15
