municipality,group,variable,month,Nº de Personas con Discapacidad atendidas en el Establecimiento,TOTAL
PAILON,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2023-05-01,3,3
PALCA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2023-05-01,10,10
PALOS BLANCOS,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2023-05-01,4,4
PAPEL PAMPA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2023-05-01,1,1
PATACAMAYA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2023-05-01,1,1
PORONGO,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2023-05-01,11,11
PORVENIR,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2023-05-01,22,22
POTOSI,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2023-05-01,23,23
PRESTO,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2023-05-01,11,11
PUCARANI,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2023-05-01,3,3
PUERTO CARABUCO,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2023-05-01,6,6
PUERTO GONZALO MORENO,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2023-05-01,3,3
PUERTO PEREZ,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2023-05-01,4,4
PUERTO QUIJARRO,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2023-05-01,4,4
PUERTO RICO,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2023-05-01,8,8
PUNATA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2023-05-01,61,61
QUIME,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2023-05-01,4,4
QUIRUSILLAS,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2023-05-01,7,7
RIBERALTA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2023-05-01,4,4
ROBORE,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2023-05-01,49,49
SACABA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2023-05-01,1,1
SAIPINA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2023-05-01,4,4
SAN ANDRES,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2023-05-01,20,20
SAN ANDRES DE MACHACA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2023-05-01,1,1
SAN BORJA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2023-05-01,18,18
SAN CARLOS,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2023-05-01,5,5
SAN IGNACIO,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2023-05-01,1,1
SAN IGNACIO DE VELASCO,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2023-05-01,52,52
SAN JOSE DE CHIQUITOS,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2023-05-01,2,2
SAN JUAN DE YAPACANI,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2023-05-01,1,1
SAN LORENZO(TJA),actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2023-05-01,6,6
SAN LUCAS,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2023-05-01,2,2
SAN PABLO DE LIPEZ,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2023-05-01,1,1
SAN PEDRO,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2023-05-01,15,15
SAN PEDRO DE MACHA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2023-05-01,1,1
SAN PEDRO(PND),actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2023-05-01,1,1
SANTA CRUZ DE LA SIERRA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2023-05-01,37,37
SANTA ROSA DEL SARA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2023-05-01,3,3
SANTIAGO DE HUATA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2023-05-01,10,10
SHINAOTA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2023-05-01,1,1
SICA SICA (VILLA AROMA),actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2023-05-01,1,1
SOPACHUY,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2023-05-01,1,1
SORATA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2023-05-01,11,11
SUCRE,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2023-05-01,10,10
TACACOMA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2023-05-01,1,1
TARABUCO,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2023-05-01,1,1
TARACO,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2023-05-01,3,3
TARATA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2023-05-01,1,1
TARIJA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2023-05-01,57,57
TARVITA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2023-05-01,2,2
TIAHUANACU,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2023-05-01,4,4
TOMINA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2023-05-01,4,4
TRINIDAD,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2023-05-01,9,9
TUPIZA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2023-05-01,4,4
UMALA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2023-05-01,8,8
UNCIA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2023-05-01,40,40
UYUNI,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2023-05-01,9,9
VIACHA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2023-05-01,21,21
VILLA MONTES,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2023-05-01,10,10
VILLA RIVERO,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2023-05-01,1,1
VILLA SERRANO,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2023-05-01,2,2
VILLA TUNARI,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2023-05-01,4,4
VILLA VACA GUZMAN (MUYUPAMPA),actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2023-05-01,1,1
VILLAZON,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2023-05-01,2,2
VINTO,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2023-05-01,10,10
WALDO BALLIVIAN,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2023-05-01,2,2
WARNES,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2023-05-01,30,30
YACUIBA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2023-05-01,19,19
YAMPARAEZ,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2023-05-01,3,3
YAPACANI,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2023-05-01,53,53
YOCALLA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2023-05-01,3,3
ACHACACHI,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2023-06-01,14,14
ACHOCALLA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2023-06-01,11,11
ALCALA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2023-06-01,7,7
ANDAMARCA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2023-06-01,1,1
ASCENCION DE GUARAYOS,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2023-06-01,5,5
ATOCHA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2023-06-01,1,1
AYATA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2023-06-01,1,1
AYO AYO,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2023-06-01,2,2
AZURDUY,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2023-06-01,1,1
BATALLAS,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2023-06-01,6,6
BAURES,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2023-06-01,2,2
BELLA FLOR,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2023-06-01,4,4
