,group,variable,month,ANTIPOLIOMIELÍTICA 5TA. DOSIS DENTRO,ANTIPOLIOMIELÍTICA 5TA. DOSIS DENTRO,ANTIPOLIOMIELÍTICA 5TA. DOSIS FUERA,ANTIPOLIOMIELÍTICA 5TA. DOSIS FUERA,TOTALES
TACOPAYA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-03-01,0,2,5,6,13
TAHUA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-03-01,0,0,5,3,8
TAPACARI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-03-01,10,6,3,6,25
TARABUCO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-03-01,3,2,1,5,11
TARACO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-03-01,1,0,1,2,4
TARATA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-03-01,1,1,0,6,8
TARIJA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-03-01,103,100,53,32,288
TARVITA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-03-01,2,6,4,2,14
TEOPONTE,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-03-01,6,7,0,1,14
TIAWANACU,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-03-01,3,6,1,0,10
TINGUIPAYA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-03-01,3,4,12,9,28
TIPUANI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-03-01,3,4,5,5,17
TIQUIPAYA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-03-01,14,18,12,4,48
TIRAQUE (CBBA),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-03-01,5,5,10,6,26
TITO YUPANQUI (PARQUIPUJIO),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-03-01,1,0,1,0,2
TOCO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-03-01,4,2,2,2,10
TOLATA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-03-01,3,1,4,2,10
TOLEDO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-03-01,1,1,1,0,3
TOMAVE,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-03-01,5,0,4,2,11
TOMINA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-03-01,2,3,0,4,9
TORO TORO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-03-01,0,2,7,6,15
TOTORA(CBBA),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-03-01,3,2,0,1,6
TOTORA(ORR),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-03-01,2,1,0,0,3
TRIGAL,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-03-01,0,0,0,1,1
TRINIDAD,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-03-01,34,34,4,5,77
TUPIZA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-03-01,26,27,11,20,84
TURCO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-03-01,3,4,1,0,8
UMALA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-03-01,0,2,6,4,12
UNCIA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-03-01,18,7,2,8,35
URIONDO (A. CONCEPCION),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-03-01,4,6,6,1,17
URUBICHA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-03-01,9,6,2,0,17
UYUNI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-03-01,8,11,5,1,25
VACAS,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-03-01,3,3,5,8,19
VALLEGRANDE,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-03-01,12,7,0,0,19
VIACHA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-03-01,40,27,12,4,83
VILA VILA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-03-01,0,1,3,4,8
VILLA CHARCAS,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-03-01,5,5,1,3,14
VILLA MONTES,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-03-01,20,28,5,5,58
VILLA NUEVA (LOMA ALTA),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-03-01,1,0,2,0,3
VILLA RIVERO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-03-01,3,1,0,3,7
VILLA SERRANO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-03-01,9,7,0,1,17
VILLA TUNARI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-03-01,36,47,10,8,101
VILLA VACA GUZMAN (MUYUPAMPA),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-03-01,11,3,3,6,23
VILLAZON,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-03-01,26,22,6,4,58
VINTO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-03-01,7,5,9,10,31
VITICHI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-03-01,3,2,1,0,6
WALDO BALLIVIAN,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-03-01,1,0,0,0,1
WARNES,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-03-01,66,63,5,6,140
YACO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-03-01,2,0,0,0,2
YACUIBA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-03-01,41,28,18,12,99
YAMPARAEZ,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-03-01,2,0,2,0,4
YANACACHI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-03-01,4,4,0,1,9
YAPACANI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-03-01,14,16,23,27,80
YOCALLA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-03-01,0,6,1,2,9
YOTALA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-03-01,5,1,5,8,19
YUNCHARA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-03-01,0,1,4,1,6
ZUDAÑEZ,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-03-01,0,2,2,3,7
ACACIO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-04-01,2,2,2,5,11
ACHACACHI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-04-01,4,6,10,4,24
ACHOCALLA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-04-01,7,9,4,2,22
AIQUILE,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-04-01,6,4,13,6,29
ALALAY,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-04-01,0,0,2,3,5
ALCALA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-04-01,2,0,0,2,4
ALTO BENI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-04-01,9,11,1,6,27
ANCORAIMES,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-04-01,0,0,4,5,9
ANDAMARCA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-04-01,0,1,0,0,1
ANTEQUERA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-04-01,3,2,0,0,5
ANZALDO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-04-01,0,1,2,1,4
APOLO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-04-01,6,5,7,9,27
ARAMPAMPA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-04-01,4,0,0,0,4
ARANI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-04-01,2,4,0,3,9
ARBIETO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-04-01,6,7,8,10,31
ARQUE,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-04-01,1,7,10,7,25
ASCENCION DE GUARAYOS,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-04-01,26,21,4,5,56
ATOCHA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-04-01,6,4,1,9,20
AUCAPATA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-04-01,0,3,1,1,5
AYATA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-04-01,2,2,2,2,8
AYO AYO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-04-01,4,3,0,0,7
AYOPAYA (V. DE INDEPENDENCIA),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-04-01,11,6,12,9,38
AZURDUY,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-04-01,3,3,8,2,16
BATALLAS,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-04-01,5,7,6,2,20
BAURES,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-04-01,5,2,1,0,8
BELEN DE ANDAMARCA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-04-01,2,0,1,1,4
BELEN DE URMIRI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-04-01,0,1,1,0,2
BELLA FLOR,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-04-01,0,0,3,3,6
BERMEJO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-04-01,13,14,8,9,44
BETANZOS,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-04-01,7,12,5,7,31
BOLIVAR,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-04-01,0,1,4,5,10
BOLPEBRA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-04-01,0,1,6,2,9
BOYUIBE,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-04-01,2,2,4,2,10
BUENA VISTA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-04-01,15,8,4,2,29
CABEZAS,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-04-01,14,9,5,10,38
CAIROMA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-04-01,4,6,1,0,11
"CAIZA ""D""",vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-04-01,3,8,1,2,14
CAJUATA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-04-01,7,1,2,0,10
CALACOTO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-04-01,1,0,2,0,3
CALAMARCA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-04-01,5,3,2,0,10
CAMARGO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-04-01,7,12,9,4,32
CAMATAQUI (C. VILLA ABECIA),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-04-01,2,0,0,0,2
CAMIRI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-04-01,22,18,12,10,62
CAPINOTA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-04-01,8,9,4,6,27
CAQUIAVIRI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-04-01,7,1,1,4,13
CARACOLLO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-04-01,11,5,6,9,31
CARANAVI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-04-01,24,16,4,4,48
CARAPARI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-04-01,6,4,3,4,17
CARIPUYO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-04-01,3,3,0,1,7
CARMEN RIVERO TORREZ,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-04-01,0,1,0,1,2
CATACORA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-04-01,2,2,0,0,4
CHALLAPATA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-04-01,26,22,1,15,64
CHAQUI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-04-01,8,5,0,2,15
CHARAGUA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-04-01,7,13,13,17,50
CHARAÑA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-04-01,0,1,0,0,1
CHAYANTA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-04-01,3,2,1,2,8
CHIMORE,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-04-01,7,11,7,6,31
CHIPAYA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-04-01,1,0,1,0,2
CHULUMANI (V. DE LA LIBERTAD),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-04-01,8,3,6,3,20
CHUMA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-04-01,2,1,4,6,13
CHUQUIHUTA AYLLU JUCUMANI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-04-01,2,2,1,0,5
CKOCHAS,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-04-01,9,4,3,5,21
CLIZA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-04-01,3,6,4,5,18
COBIJA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-04-01,28,39,68,48,183
COCAPATA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-04-01,9,11,13,9,42
COCHABAMBA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-04-01,315,255,85,75,730
COLCAPIRHUA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-04-01,22,20,30,19,91
"COLCHA ""K""",vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-04-01,8,9,3,5,25
COLLANA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-04-01,0,2,0,0,2
COLOMI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-04-01,11,16,4,3,34
COLPA BELGICA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-04-01,7,4,6,13,30
COLQUECHACA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-04-01,7,8,5,6,26
COLQUENCHA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-04-01,9,3,0,0,12
COLQUIRI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-04-01,1,8,14,22,45
COMANCHE,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-04-01,0,0,1,0,1
COMARAPA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-04-01,19,5,8,9,41
COMBAYA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-04-01,0,1,2,0,3
CONCEPCION,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-04-01,17,15,33,39,104
COPACABANA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-04-01,1,2,3,2,8
CORIPATA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-04-01,11,10,2,1,24
CORO CORO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-04-01,2,1,2,2,7
COROICO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-04-01,5,3,4,11,23
CORQUE,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-04-01,1,3,0,4,8
COTAGAITA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-04-01,4,4,6,5,19
COTOCA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-04-01,32,43,60,59,194
CRUZ DE MACHACAMARCA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-04-01,0,0,0,1,1
CUATRO CAÑADAS,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-04-01,16,21,23,22,82
CUCHUMUELA (V. G. VILLARROEL),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-04-01,0,2,5,2,9
CUEVO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-04-01,3,1,3,4,11
CULPINA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-04-01,5,6,4,5,20
CURAHUARA DE CARANGAS,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-04-01,1,1,2,2,6
CURVA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-04-01,0,0,0,1,1
DESAGUADERO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-04-01,1,3,1,0,5
EL ALTO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-04-01,328,324,340,368,1360
EL CHORO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-04-01,3,2,0,2,7
EL PUENTE(STC),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-04-01,10,5,10,6,31
EL PUENTE(TJA),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-04-01,1,5,1,1,8
EL TORNO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-04-01,41,35,26,41,143
EL VILLAR,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-04-01,1,2,1,0,4
ENTRE RIOS TRJ,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-04-01,14,6,7,5,32
ENTRE RIOS CBBA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-04-01,19,16,4,1,40
ESCOMA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-04-01,0,1,1,1,3
EUCALIPTUS,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-04-01,0,1,3,0,4
EUREKA (SANTOS MERCADO),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-04-01,0,0,2,3,5
EXALTACION,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-04-01,0,1,1,0,2
FERNANDEZ ALONSO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-04-01,7,5,9,2,23
FILADELFIA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-04-01,1,2,13,17,33
GENERAL SAAVEDRA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-04-01,20,10,8,4,42
GRAL. J.J. PEREZ (CHARAZANI),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-04-01,2,0,0,1,3
GUANAY,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-04-01,9,4,13,18,44
GUAQUI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-04-01,1,5,1,1,8
GUAYARAMERIN,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-04-01,23,12,8,6,49
GUTIERREZ,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-04-01,4,7,4,9,24
HUACARETA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-04-01,5,4,5,6,20
HUACAYA (VILLA DE HUACAYA),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-04-01,1,1,5,4,11
HUACHACALLA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-04-01,0,2,0,0,2
HUANUNI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-04-01,3,7,4,4,18
HUARACAJE,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-04-01,2,3,2,0,7
HUARINA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-04-01,1,3,1,4,9
HUATAJATA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-04-01,0,2,1,2,5
HUAYLLAMARCA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-04-01,1,0,0,1,2
HUMANATA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-04-01,0,0,2,3,5
ICHOCA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-04-01,1,1,2,1,5
ICLA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-04-01,0,3,2,0,5
INCAHUASI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-04-01,6,8,5,2,21
INGAVI (HUMAITA),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-04-01,0,0,5,1,6
INQUISIVI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-04-01,0,2,2,1,5
IRUPANA (VILLA DE LANZA),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-04-01,6,8,0,1,15
IXIAMAS,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-04-01,1,0,16,11,28
JESUS DE MACHACA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-04-01,6,1,3,1,11
LA ASUNTA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-04-01,22,27,5,6,60
LA GUARDIA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-04-01,92,84,47,52,275
LA PAZ,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-04-01,391,364,162,170,1087
LAGUNILLAS,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-04-01,6,4,3,4,17
LAJA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-04-01,7,7,1,2,17
LAS CARRERAS,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-04-01,2,1,3,2,8
LICOMA PAMPA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-04-01,2,1,1,0,4
LLALLAGUA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-04-01,8,4,23,32,67
LORETO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-04-01,0,0,1,1,2
LURIBAY,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-04-01,2,2,0,2,6
MACHACAMARCA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-04-01,1,0,0,1,2
MACHARETI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-04-01,4,3,4,2,13
MAGDALENA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-04-01,8,5,27,21,61
MAIRANA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-04-01,5,13,5,10,33
MALLA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-04-01,1,0,3,0,4
MAPIRI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-04-01,9,16,0,1,26
MECAPACA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-04-01,8,8,4,7,27
MINEROS,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-04-01,18,17,18,10,63
MIZQUE,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-04-01,10,8,12,7,37
MOCOMOCO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-04-01,3,2,2,0,7
MOJINETE,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-04-01,0,3,0,2,5
MOJOCOYA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-04-01,2,1,1,1,5
MONTEAGUDO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-04-01,22,11,8,13,54
MONTERO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-04-01,82,87,66,53,288
MORO MORO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-04-01,1,1,4,0,6
MOROCHATA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-04-01,4,2,11,9,26
NACEBE (SANTA ROSA DEL ABUNA),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-04-01,0,2,1,1,4
NAZACARA DE PACAJES,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-04-01,1,0,0,0,1
NUEVO MANOA (NUEVA ESPERANZA),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-04-01,0,0,2,2,4
OCURI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-04-01,1,2,1,3,7
OKINAWA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-04-01,6,6,7,10,29
OMEREQUE,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-04-01,1,3,6,1,11
ORURO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-04-01,107,105,169,156,537
PADCAYA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-04-01,4,10,3,1,18
PADILLA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-04-01,4,6,0,1,11
PAILON,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-04-01,6,6,10,11,33
PALCA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-04-01,9,8,9,8,34
PALOS BLANCOS,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-04-01,15,12,6,1,34
PAMPA AULLAGAS,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-04-01,1,1,1,1,4
PAMPA GRANDE,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-04-01,9,3,3,5,20
PAPEL PAMPA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-04-01,0,3,2,0,5
PASORAPA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-04-01,0,0,2,1,3
PATACAMAYA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-04-01,9,8,18,16,51
PAZÑA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-04-01,0,1,2,1,4
PELECHUCO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-04-01,7,1,2,3,13
POCOATA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-04-01,5,3,4,4,16
POCONA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-04-01,5,9,9,3,26
POJO (CBBA),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-04-01,6,6,4,1,17
