municipality,group,variable,month,Mujeres con 4ta consulta prenatal,TOTAL
PELECHUCO,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-04-01,1,1
POCOATA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-04-01,23,23
POCONA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-04-01,16,16
POJO (CBBA),consultas prenatales,mujeres con 4ta consulta  prenatal,2005-04-01,9,9
POOPO,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-04-01,2,2
PORCO,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-04-01,9,9
POROMA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-04-01,13,13
PORONGO,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-04-01,4,4
PORTACHUELO,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-04-01,80,80
POSTRER VALLE,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-04-01,3,3
POTOSI,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-04-01,200,200
PRESTO,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-04-01,16,16
PUCARA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-04-01,3,3
PUCARANI,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-04-01,18,18
PUERTO ACOSTA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-04-01,16,16
PUERTO CARABUCO,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-04-01,5,5
PUERTO GONZALO MORENO,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-04-01,1,1
PUERTO PEREZ,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-04-01,2,2
PUERTO QUIJARRO,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-04-01,29,29
PUERTO RICO,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-04-01,5,5
PUERTO SUAREZ,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-04-01,37,37
PUERTO VILLARROEL,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-04-01,43,43
PUNA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-04-01,37,37
PUNATA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-04-01,83,83
QUILLACOLLO,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-04-01,152,152
QUIME,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-04-01,8,8
RAVELO,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-04-01,44,44
REYES,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-04-01,30,30
RIBERALTA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-04-01,186,186
ROBORE,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-04-01,17,17
RURRENABAQUE,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-04-01,26,26
SABAYA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-04-01,3,3
SACABA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-04-01,150,150
SACABAMBA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-04-01,3,3
SACACA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-04-01,23,23
SAIPINA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-04-01,7,7
SALINAS DE GARCI MENDOZA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-04-01,7,7
SAMAIPATA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-04-01,11,11
SAN AGUSTIN,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-04-01,4,4
SAN ANDRES,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-04-01,15,15
SAN ANDRES DE MACHACA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-04-01,1,1
SAN ANTONIO DE ESMORUCO,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-04-01,1,1
SAN ANTONIO DE LOMERIO,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-04-01,5,5
SAN BENITO,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-04-01,18,18
SAN BORJA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-04-01,56,56
SAN BUENA VENTURA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-04-01,15,15
SAN CARLOS,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-04-01,27,27
SAN IGNACIO,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-04-01,18,18
SAN IGNACIO DE VELASCO,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-04-01,79,79
SAN JAVIER(BNI),consultas prenatales,mujeres con 4ta consulta  prenatal,2005-04-01,3,3
SAN JAVIER(STC),consultas prenatales,mujeres con 4ta consulta  prenatal,2005-04-01,14,14
SAN JOAQUIN,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-04-01,9,9
SAN JOSE DE CHIQUITOS,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-04-01,20,20
SAN JUAN DE YAPACANI,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-04-01,27,27
SAN JULIAN,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-04-01,71,71
SAN LORENZO(PND),consultas prenatales,mujeres con 4ta consulta  prenatal,2005-04-01,1,1
SAN LORENZO(TJA),consultas prenatales,mujeres con 4ta consulta  prenatal,2005-04-01,18,18
SAN LUCAS,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-04-01,64,64
SAN MATIAS,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-04-01,16,16
SAN MIGUEL DE VELASCO,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-04-01,17,17
SAN PABLO DE LIPEZ,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-04-01,3,3
SAN PEDRO,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-04-01,25,25
SAN PEDRO DE BUENA VISTA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-04-01,16,16
SAN PEDRO DE CURAHUARA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-04-01,3,3
SAN PEDRO DE QUEMES,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-04-01,1,1
SAN PEDRO DE TIQUINA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-04-01,4,4
SAN PEDRO(PND),consultas prenatales,mujeres con 4ta consulta  prenatal,2005-04-01,2,2
SAN RAFAEL,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-04-01,12,12
SAN RAMON,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-04-01,25,25
SAN RAMON,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-04-01,9,9
SANTA ANA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-04-01,40,40
SANTA CRUZ DE LA SIERRA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-04-01,1713,1713
SANTA ROSA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-04-01,7,7
SANTA ROSA DEL SARA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-04-01,41,41
SANTIAGO DE CALLAPA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-04-01,1,1
SANTIAGO DE HUARI,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-04-01,11,11
SANTIAGO DE MACHACA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-04-01,2,2
SANTIVAÑES,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-04-01,3,3
SANTUARIO DE QUILLACAS,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-04-01,2,2
SAPAHAQUI,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-04-01,2,2
SENA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-04-01,3,3
SICA SICA (VILLA AROMA),consultas prenatales,mujeres con 4ta consulta  prenatal,2005-04-01,10,10
SICAYA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-04-01,2,2
SIPE SIPE,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-04-01,42,42
SOPACHUY,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-04-01,11,11
SORACACHI,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-04-01,2,2
SORATA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-04-01,12,12
SUCRE,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-04-01,570,570
TACACHI,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-04-01,5,5
TACACOMA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-04-01,6,6
TACOBAMBA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-04-01,3,3
TACOPAYA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-04-01,18,18
TAPACARI,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-04-01,32,32
TARABUCO,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-04-01,47,47
TARACO,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-04-01,2,2
TARATA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-04-01,5,5
TARIJA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-04-01,220,220
TARVITA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-04-01,28,28
TEOPONTE,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-04-01,8,8
TIAWANACU,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-04-01,6,6
TINGUIPAYA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-04-01,6,6
TIPUANI,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-04-01,12,12
TIQUIPAYA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-04-01,71,71
TIRAQUE (CBBA),consultas prenatales,mujeres con 4ta consulta  prenatal,2005-04-01,39,39
TOCO,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-04-01,2,2
TOLATA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-04-01,3,3
TOLEDO,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-04-01,2,2
TOMAVE,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-04-01,1,1
TOMINA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-04-01,21,21
TORO TORO,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-04-01,8,8
TOTORA(CBBA),consultas prenatales,mujeres con 4ta consulta  prenatal,2005-04-01,14,14
TOTORA(ORR),consultas prenatales,mujeres con 4ta consulta  prenatal,2005-04-01,3,3
TRINIDAD,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-04-01,129,129
TUPIZA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-04-01,77,77
TURCO,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-04-01,3,3
UMALA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-04-01,2,2
UNCIA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-04-01,49,49
URIONDO (A. CONCEPCION),consultas prenatales,mujeres con 4ta consulta  prenatal,2005-04-01,13,13
URUBICHA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-04-01,5,5
UYUNI,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-04-01,27,27
VACAS,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-04-01,23,23
VALLEGRANDE,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-04-01,30,30
VIACHA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-04-01,54,54
VILA VILA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-04-01,1,1
VILLA MONTES,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-04-01,49,49
VILLA RIVERO,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-04-01,11,11
VILLA SERRANO,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-04-01,13,13
VILLA TUNARI,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-04-01,69,69
VILLA VACA GUZMAN (MUYUPAMPA),consultas prenatales,mujeres con 4ta consulta  prenatal,2005-04-01,25,25
VILLAZON,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-04-01,58,58
VINTO,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-04-01,67,67
VITICHI,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-04-01,17,17
WARNES,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-04-01,73,73
YACO,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-04-01,1,1
YACUIBA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-04-01,104,104
YAMPARAEZ,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-04-01,10,10
YANACACHI,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-04-01,4,4
YAPACANI,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-04-01,69,69
YOCALLA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-04-01,5,5
YOTALA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-04-01,8,8
YUNCHARA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-04-01,9,9
ZUDAÑEZ,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-04-01,12,12
ACACIO,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-05-01,11,11
ACHACACHI,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-05-01,41,41
ACHOCALLA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-05-01,13,13
AIQUILE,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-05-01,21,21
ALALAY,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-05-01,3,3
ALCALA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-05-01,4,4
ANCORAIMES,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-05-01,15,15
ANDAMARCA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-05-01,3,3
ANTEQUERA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-05-01,2,2
ANZALDO,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-05-01,7,7
APOLO,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-05-01,18,18
ARAMPAMPA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-05-01,3,3
ARANI,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-05-01,8,8
ARBIETO,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-05-01,3,3
ARQUE,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-05-01,11,11
ASCENCION DE GUARAYOS,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-05-01,23,23
ATOCHA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-05-01,29,29
AUCAPATA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-05-01,2,2
AYATA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-05-01,3,3
AYO AYO,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-05-01,3,3
AYOPAYA (V. DE INDEPENDENCIA),consultas prenatales,mujeres con 4ta consulta  prenatal,2005-05-01,32,32
AZURDUY,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-05-01,38,38
BATALLAS,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-05-01,7,7
BAURES,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-05-01,8,8
BELEN DE ANDAMARCA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-05-01,1,1
BELEN DE URMIRI,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-05-01,1,1
BELLA FLOR,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-05-01,7,7
BERMEJO,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-05-01,27,27
BETANZOS,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-05-01,32,32
BOLIVAR,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-05-01,9,9
BOLPEBRA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-05-01,2,2
BOYUIBE,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-05-01,5,5
BUENA VISTA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-05-01,17,17
CABEZAS,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-05-01,13,13
CAIROMA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-05-01,7,7
"CAIZA ""D""",consultas prenatales,mujeres con 4ta consulta  prenatal,2005-05-01,8,8
CAJUATA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-05-01,17,17
CALAMARCA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-05-01,9,9
CAMARGO,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-05-01,33,33
CAMATAQUI (C. VILLA ABECIA),consultas prenatales,mujeres con 4ta consulta  prenatal,2005-05-01,4,4
CAMIRI,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-05-01,59,59
CAPINOTA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-05-01,25,25
CAQUIAVIRI,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-05-01,6,6
CARACOLLO,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-05-01,13,13
CARANAVI,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-05-01,63,63
CARAPARI,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-05-01,7,7
CARIPUYO,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-05-01,13,13
CARMEN RIVERO TORREZ,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-05-01,4,4
CHALLAPATA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-05-01,16,16
CHAQUI,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-05-01,4,4
CHARAGUA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-05-01,22,22
CHARAÑA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-05-01,2,2
CHAYANTA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-05-01,9,9
CHIMORE,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-05-01,13,13
CHIPAYA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-05-01,1,1
CHOQUE COTA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-05-01,2,2
CHULUMANI (V. DE LA LIBERTAD),consultas prenatales,mujeres con 4ta consulta  prenatal,2005-05-01,23,23
CHUMA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-05-01,10,10
CLIZA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-05-01,16,16
COBIJA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-05-01,64,64
COCHABAMBA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-05-01,945,945
COLCAPIRHUA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-05-01,62,62
"COLCHA ""K""",consultas prenatales,mujeres con 4ta consulta  prenatal,2005-05-01,11,11
COLLANA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-05-01,1,1
COLOMI,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-05-01,24,24
COLPA BELGICA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-05-01,11,11
COLQUECHACA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-05-01,32,32
COLQUENCHA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-05-01,1,1
COLQUIRI,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-05-01,29,29
COMANCHE,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-05-01,4,4
COMARAPA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-05-01,29,29
COMBAYA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-05-01,1,1
CONCEPCION,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-05-01,20,20
COPACABANA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-05-01,8,8
CORIPATA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-05-01,17,17
CORO CORO,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-05-01,1,1
COROICO,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-05-01,16,16
CORQUE,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-05-01,7,7
COTAGAITA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-05-01,25,25
COTOCA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-05-01,55,55
CUATRO CAÑADAS,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-05-01,27,27
CUCHUMUELA (V. G. VILLARROEL),consultas prenatales,mujeres con 4ta consulta  prenatal,2005-05-01,1,1
CUEVO,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-05-01,3,3
CULPINA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-05-01,37,37
CURAHUARA DE CARANGAS,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-05-01,6,6
DESAGUADERO,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-05-01,7,7
EL ALTO,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-05-01,851,851
EL CHORO,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-05-01,1,1
EL PUENTE(STC),consultas prenatales,mujeres con 4ta consulta  prenatal,2005-05-01,16,16
EL PUENTE(TJA),consultas prenatales,mujeres con 4ta consulta  prenatal,2005-05-01,10,10
EL TORNO,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-05-01,61,61
EL VILLAR,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-05-01,5,5
ENTRE RIOS,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-05-01,21,21
ENTRE RIOS,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-05-01,24,24
EUCALIPTUS,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-05-01,10,10
