municipality,group,variable,month,Repetidas,TOTAL
AUCAPATA,consultas prenatales,repetidas,2005-05-01,8,8
AYATA,consultas prenatales,repetidas,2005-05-01,13,13
AYO AYO,consultas prenatales,repetidas,2005-05-01,8,8
AYOPAYA (V. DE INDEPENDENCIA),consultas prenatales,repetidas,2005-05-01,153,153
AZURDUY,consultas prenatales,repetidas,2005-05-01,118,118
BATALLAS,consultas prenatales,repetidas,2005-05-01,45,45
BAURES,consultas prenatales,repetidas,2005-05-01,22,22
BELEN DE ANDAMARCA,consultas prenatales,repetidas,2005-05-01,4,4
BELEN DE URMIRI,consultas prenatales,repetidas,2005-05-01,9,9
BELLA FLOR,consultas prenatales,repetidas,2005-05-01,18,18
BERMEJO,consultas prenatales,repetidas,2005-05-01,197,197
BETANZOS,consultas prenatales,repetidas,2005-05-01,158,158
BOLIVAR,consultas prenatales,repetidas,2005-05-01,22,22
BOLPEBRA,consultas prenatales,repetidas,2005-05-01,6,6
BOYUIBE,consultas prenatales,repetidas,2005-05-01,18,18
BUENA VISTA,consultas prenatales,repetidas,2005-05-01,64,64
CABEZAS,consultas prenatales,repetidas,2005-05-01,64,64
CAIROMA,consultas prenatales,repetidas,2005-05-01,36,36
"CAIZA ""D""",consultas prenatales,repetidas,2005-05-01,34,34
CAJUATA,consultas prenatales,repetidas,2005-05-01,53,53
CALACOTO,consultas prenatales,repetidas,2005-05-01,6,6
CALAMARCA,consultas prenatales,repetidas,2005-05-01,52,52
CAMARGO,consultas prenatales,repetidas,2005-05-01,162,162
CAMATAQUI (C. VILLA ABECIA),consultas prenatales,repetidas,2005-05-01,19,19
CAMIRI,consultas prenatales,repetidas,2005-05-01,238,238
CAPINOTA,consultas prenatales,repetidas,2005-05-01,57,57
CAQUIAVIRI,consultas prenatales,repetidas,2005-05-01,41,41
CARACOLLO,consultas prenatales,repetidas,2005-05-01,85,85
CARANAVI,consultas prenatales,repetidas,2005-05-01,311,311
CARAPARI,consultas prenatales,repetidas,2005-05-01,32,32
CARIPUYO,consultas prenatales,repetidas,2005-05-01,50,50
CARMEN RIVERO TORREZ,consultas prenatales,repetidas,2005-05-01,12,12
CATACORA,consultas prenatales,repetidas,2005-05-01,1,1
CHACARILLA,consultas prenatales,repetidas,2005-05-01,4,4
CHALLAPATA,consultas prenatales,repetidas,2005-05-01,157,157
CHAQUI,consultas prenatales,repetidas,2005-05-01,36,36
CHARAGUA,consultas prenatales,repetidas,2005-05-01,114,114
CHARAÑA,consultas prenatales,repetidas,2005-05-01,8,8
CHAYANTA,consultas prenatales,repetidas,2005-05-01,75,75
CHIMORE,consultas prenatales,repetidas,2005-05-01,95,95
CHIPAYA,consultas prenatales,repetidas,2005-05-01,12,12
CHOQUE COTA,consultas prenatales,repetidas,2005-05-01,6,6
CHULUMANI (V. DE LA LIBERTAD),consultas prenatales,repetidas,2005-05-01,100,100
CHUMA,consultas prenatales,repetidas,2005-05-01,22,22
CLIZA,consultas prenatales,repetidas,2005-05-01,95,95
COBIJA,consultas prenatales,repetidas,2005-05-01,290,290
COCHABAMBA,consultas prenatales,repetidas,2005-05-01,4815,4815
COIPASA,consultas prenatales,repetidas,2005-05-01,5,5
COLCAPIRHUA,consultas prenatales,repetidas,2005-05-01,357,357
"COLCHA ""K""",consultas prenatales,repetidas,2005-05-01,36,36
COLLANA,consultas prenatales,repetidas,2005-05-01,5,5
COLOMI,consultas prenatales,repetidas,2005-05-01,101,101
COLPA BELGICA,consultas prenatales,repetidas,2005-05-01,40,40
COLQUECHACA,consultas prenatales,repetidas,2005-05-01,165,165
COLQUENCHA,consultas prenatales,repetidas,2005-05-01,17,17
COLQUIRI,consultas prenatales,repetidas,2005-05-01,71,71
COMANCHE,consultas prenatales,repetidas,2005-05-01,8,8
COMARAPA,consultas prenatales,repetidas,2005-05-01,116,116
COMBAYA,consultas prenatales,repetidas,2005-05-01,9,9
CONCEPCION,consultas prenatales,repetidas,2005-05-01,103,103
COPACABANA,consultas prenatales,repetidas,2005-05-01,45,45
CORIPATA,consultas prenatales,repetidas,2005-05-01,82,82
CORO CORO,consultas prenatales,repetidas,2005-05-01,20,20
COROICO,consultas prenatales,repetidas,2005-05-01,116,116
CORQUE,consultas prenatales,repetidas,2005-05-01,32,32
COTAGAITA,consultas prenatales,repetidas,2005-05-01,135,135
COTOCA,consultas prenatales,repetidas,2005-05-01,108,108
CUATRO CAÑADAS,consultas prenatales,repetidas,2005-05-01,95,95
CUCHUMUELA (V. G. VILLARROEL),consultas prenatales,repetidas,2005-05-01,7,7
CUEVO,consultas prenatales,repetidas,2005-05-01,17,17
CULPINA,consultas prenatales,repetidas,2005-05-01,125,125
CURAHUARA DE CARANGAS,consultas prenatales,repetidas,2005-05-01,24,24
CURVA,consultas prenatales,repetidas,2005-05-01,1,1
DESAGUADERO,consultas prenatales,repetidas,2005-05-01,27,27
EL ALTO,consultas prenatales,repetidas,2005-05-01,4014,4014
EL CHORO,consultas prenatales,repetidas,2005-05-01,3,3
EL PUENTE(STC),consultas prenatales,repetidas,2005-05-01,68,68
EL PUENTE(TJA),consultas prenatales,repetidas,2005-05-01,57,57
EL TORNO,consultas prenatales,repetidas,2005-05-01,290,290
EL VILLAR,consultas prenatales,repetidas,2005-05-01,36,36
ENTRE RIOS,consultas prenatales,repetidas,2005-05-01,104,104
ENTRE RIOS,consultas prenatales,repetidas,2005-05-01,130,130
EUCALIPTUS,consultas prenatales,repetidas,2005-05-01,28,28
EUREKA (SANTOS MERCADO),consultas prenatales,repetidas,2005-05-01,3,3
EXALTACION,consultas prenatales,repetidas,2005-05-01,9,9
FERNANDEZ ALONSO,consultas prenatales,repetidas,2005-05-01,102,102
FILADELFIA,consultas prenatales,repetidas,2005-05-01,18,18
GENERAL SAAVEDRA,consultas prenatales,repetidas,2005-05-01,73,73
GRAL. J.J. PEREZ (CHARAZANI),consultas prenatales,repetidas,2005-05-01,30,30
GUANAY,consultas prenatales,repetidas,2005-05-01,100,100
GUAQUI,consultas prenatales,repetidas,2005-05-01,19,19
GUAYARAMERIN,consultas prenatales,repetidas,2005-05-01,290,290
GUTIERREZ,consultas prenatales,repetidas,2005-05-01,53,53
HUACARETA,consultas prenatales,repetidas,2005-05-01,74,74
HUACAYA (VILLA DE HUACAYA),consultas prenatales,repetidas,2005-05-01,14,14
HUACHACALLA,consultas prenatales,repetidas,2005-05-01,2,2
HUANUNI,consultas prenatales,repetidas,2005-05-01,197,197
HUARACAJE,consultas prenatales,repetidas,2005-05-01,30,30
HUAYLLAMARCA,consultas prenatales,repetidas,2005-05-01,16,16
ICHOCA,consultas prenatales,repetidas,2005-05-01,9,9
ICLA,consultas prenatales,repetidas,2005-05-01,58,58
INCAHUASI,consultas prenatales,repetidas,2005-05-01,219,219
INGAVI (HUMAITA),consultas prenatales,repetidas,2005-05-01,2,2
INQUISIVI,consultas prenatales,repetidas,2005-05-01,35,35
IRUPANA (VILLA DE LANZA),consultas prenatales,repetidas,2005-05-01,53,53
IXIAMAS,consultas prenatales,repetidas,2005-05-01,48,48
JESUS DE MACHACA,consultas prenatales,repetidas,2005-05-01,42,42
LA ASUNTA,consultas prenatales,repetidas,2005-05-01,158,158
LA GUARDIA,consultas prenatales,repetidas,2005-05-01,293,293
LA PAZ,consultas prenatales,repetidas,2005-05-01,6574,6574
LA RIVERA,consultas prenatales,repetidas,2005-05-01,2,2
LAGUNILLAS,consultas prenatales,repetidas,2005-05-01,23,23
LAJA,consultas prenatales,repetidas,2005-05-01,43,43
LAS CARRERAS,consultas prenatales,repetidas,2005-05-01,20,20
LICOMA PAMPA,consultas prenatales,repetidas,2005-05-01,7,7
LLALLAGUA,consultas prenatales,repetidas,2005-05-01,324,324
LLICA,consultas prenatales,repetidas,2005-05-01,19,19
LORETO,consultas prenatales,repetidas,2005-05-01,4,4
LURIBAY,consultas prenatales,repetidas,2005-05-01,19,19
MACHACAMARCA,consultas prenatales,repetidas,2005-05-01,7,7
MACHARETI,consultas prenatales,repetidas,2005-05-01,63,63
MAGDALENA,consultas prenatales,repetidas,2005-05-01,79,79
MAIRANA,consultas prenatales,repetidas,2005-05-01,92,92
MALLA,consultas prenatales,repetidas,2005-05-01,8,8
MAPIRI,consultas prenatales,repetidas,2005-05-01,72,72
MECAPACA,consultas prenatales,repetidas,2005-05-01,46,46
MINEROS,consultas prenatales,repetidas,2005-05-01,122,122
MIZQUE,consultas prenatales,repetidas,2005-05-01,114,114
MOCOMOCO,consultas prenatales,repetidas,2005-05-01,36,36
MOJINETE,consultas prenatales,repetidas,2005-05-01,5,5
MOJOCOYA,consultas prenatales,repetidas,2005-05-01,39,39
MONTEAGUDO,consultas prenatales,repetidas,2005-05-01,268,268
MONTERO,consultas prenatales,repetidas,2005-05-01,533,533
MORO MORO,consultas prenatales,repetidas,2005-05-01,15,15
MOROCHATA,consultas prenatales,repetidas,2005-05-01,78,78
NACEBE (SANTA ROSA DEL ABUNA),consultas prenatales,repetidas,2005-05-01,7,7
NUEVO MANOA (NUEVA ESPERANZA),consultas prenatales,repetidas,2005-05-01,5,5
OCURI,consultas prenatales,repetidas,2005-05-01,104,104
OKINAWA,consultas prenatales,repetidas,2005-05-01,79,79
OMEREQUE,consultas prenatales,repetidas,2005-05-01,20,20
ORURO,consultas prenatales,repetidas,2005-05-01,1687,1687
PADCAYA,consultas prenatales,repetidas,2005-05-01,79,79
PADILLA,consultas prenatales,repetidas,2005-05-01,117,117
PAILON,consultas prenatales,repetidas,2005-05-01,109,109
PALCA,consultas prenatales,repetidas,2005-05-01,25,25
PALOS BLANCOS,consultas prenatales,repetidas,2005-05-01,168,168
PAMPA AULLAGAS,consultas prenatales,repetidas,2005-05-01,8,8
PAMPA GRANDE,consultas prenatales,repetidas,2005-05-01,44,44
PAPEL PAMPA,consultas prenatales,repetidas,2005-05-01,13,13
PASORAPA,consultas prenatales,repetidas,2005-05-01,18,18
PATACAMAYA,consultas prenatales,repetidas,2005-05-01,135,135
PAZÑA,consultas prenatales,repetidas,2005-05-01,19,19
PELECHUCO,consultas prenatales,repetidas,2005-05-01,11,11
POCOATA,consultas prenatales,repetidas,2005-05-01,115,115
POCONA,consultas prenatales,repetidas,2005-05-01,70,70
POJO (CBBA),consultas prenatales,repetidas,2005-05-01,65,65
POOPO,consultas prenatales,repetidas,2005-05-01,15,15
PORCO,consultas prenatales,repetidas,2005-05-01,37,37
POROMA,consultas prenatales,repetidas,2005-05-01,70,70
PORONGO,consultas prenatales,repetidas,2005-05-01,21,21
PORTACHUELO,consultas prenatales,repetidas,2005-05-01,152,152
PORVENIR,consultas prenatales,repetidas,2005-05-01,21,21
POSTRER VALLE,consultas prenatales,repetidas,2005-05-01,6,6
POTOSI,consultas prenatales,repetidas,2005-05-01,1271,1271
PRESTO,consultas prenatales,repetidas,2005-05-01,37,37
PUCARA,consultas prenatales,repetidas,2005-05-01,14,14
PUCARANI,consultas prenatales,repetidas,2005-05-01,88,88
PUERTO ACOSTA,consultas prenatales,repetidas,2005-05-01,54,54
PUERTO CARABUCO,consultas prenatales,repetidas,2005-05-01,35,35
PUERTO GONZALO MORENO,consultas prenatales,repetidas,2005-05-01,10,10
PUERTO PEREZ,consultas prenatales,repetidas,2005-05-01,10,10
PUERTO QUIJARRO,consultas prenatales,repetidas,2005-05-01,56,56
PUERTO RICO,consultas prenatales,repetidas,2005-05-01,43,43
PUERTO SILES,consultas prenatales,repetidas,2005-05-01,10,10
PUERTO SUAREZ,consultas prenatales,repetidas,2005-05-01,127,127
PUERTO VILLARROEL,consultas prenatales,repetidas,2005-05-01,243,243
PUNA,consultas prenatales,repetidas,2005-05-01,140,140
PUNATA,consultas prenatales,repetidas,2005-05-01,193,193
QUIABAYA,consultas prenatales,repetidas,2005-05-01,7,7
QUILLACOLLO,consultas prenatales,repetidas,2005-05-01,711,711
QUIME,consultas prenatales,repetidas,2005-05-01,43,43
QUIRUSILLAS,consultas prenatales,repetidas,2005-05-01,6,6
RAVELO,consultas prenatales,repetidas,2005-05-01,184,184
REYES,consultas prenatales,repetidas,2005-05-01,77,77
RIBERALTA,consultas prenatales,repetidas,2005-05-01,678,678
ROBORE,consultas prenatales,repetidas,2005-05-01,57,57
RURRENABAQUE,consultas prenatales,repetidas,2005-05-01,114,114
SABAYA,consultas prenatales,repetidas,2005-05-01,19,19
SACABA,consultas prenatales,repetidas,2005-05-01,478,478
SACABAMBA,consultas prenatales,repetidas,2005-05-01,17,17
SACACA,consultas prenatales,repetidas,2005-05-01,135,135
SAIPINA,consultas prenatales,repetidas,2005-05-01,44,44
SALINAS DE GARCI MENDOZA,consultas prenatales,repetidas,2005-05-01,44,44
SAMAIPATA,consultas prenatales,repetidas,2005-05-01,52,52
SAN AGUSTIN,consultas prenatales,repetidas,2005-05-01,9,9
SAN ANDRES,consultas prenatales,repetidas,2005-05-01,34,34
SAN ANDRES DE MACHACA,consultas prenatales,repetidas,2005-05-01,6,6
SAN ANTONIO DE ESMORUCO,consultas prenatales,repetidas,2005-05-01,7,7
SAN ANTONIO DE LOMERIO,consultas prenatales,repetidas,2005-05-01,40,40
SAN BENITO,consultas prenatales,repetidas,2005-05-01,37,37
SAN BORJA,consultas prenatales,repetidas,2005-05-01,224,224
SAN BUENA VENTURA,consultas prenatales,repetidas,2005-05-01,43,43
SAN CARLOS,consultas prenatales,repetidas,2005-05-01,121,121
SAN IGNACIO,consultas prenatales,repetidas,2005-05-01,137,137
SAN IGNACIO DE VELASCO,consultas prenatales,repetidas,2005-05-01,345,345
SAN JAVIER(BNI),consultas prenatales,repetidas,2005-05-01,7,7
SAN JAVIER(STC),consultas prenatales,repetidas,2005-05-01,113,113
SAN JOAQUIN,consultas prenatales,repetidas,2005-05-01,28,28
SAN JOSE DE CHIQUITOS,consultas prenatales,repetidas,2005-05-01,67,67
SAN JUAN DE YAPACANI,consultas prenatales,repetidas,2005-05-01,87,87
SAN JULIAN,consultas prenatales,repetidas,2005-05-01,361,361
SAN LORENZO(PND),consultas prenatales,repetidas,2005-05-01,6,6
SAN LORENZO(TJA),consultas prenatales,repetidas,2005-05-01,59,59
SAN LUCAS,consultas prenatales,repetidas,2005-05-01,272,272
SAN MATIAS,consultas prenatales,repetidas,2005-05-01,63,63
SAN MIGUEL DE VELASCO,consultas prenatales,repetidas,2005-05-01,64,64
SAN PABLO DE LIPEZ,consultas prenatales,repetidas,2005-05-01,16,16
SAN PEDRO,consultas prenatales,repetidas,2005-05-01,151,151
SAN PEDRO DE BUENA VISTA,consultas prenatales,repetidas,2005-05-01,90,90
SAN PEDRO DE CURAHUARA,consultas prenatales,repetidas,2005-05-01,16,16
SAN PEDRO DE QUEMES,consultas prenatales,repetidas,2005-05-01,2,2
SAN PEDRO DE TIQUINA,consultas prenatales,repetidas,2005-05-01,9,9
SAN PEDRO(PND),consultas prenatales,repetidas,2005-05-01,1,1
SAN RAFAEL,consultas prenatales,repetidas,2005-05-01,37,37
SAN RAMON,consultas prenatales,repetidas,2005-05-01,36,36
SAN RAMON,consultas prenatales,repetidas,2005-05-01,37,37
SANTA ANA,consultas prenatales,repetidas,2005-05-01,135,135
SANTA CRUZ DE LA SIERRA,consultas prenatales,repetidas,2005-05-01,6102,6102
SANTA ROSA,consultas prenatales,repetidas,2005-05-01,54,54
SANTA ROSA DEL SARA,consultas prenatales,repetidas,2005-05-01,109,109
SANTIAGO DE CALLAPA,consultas prenatales,repetidas,2005-05-01,4,4
SANTIAGO DE HUARI,consultas prenatales,repetidas,2005-05-01,26,26
SANTIAGO DE MACHACA,consultas prenatales,repetidas,2005-05-01,9,9
SANTIVAÑES,consultas prenatales,repetidas,2005-05-01,24,24
SANTUARIO DE QUILLACAS,consultas prenatales,repetidas,2005-05-01,8,8
SAPAHAQUI,consultas prenatales,repetidas,2005-05-01,14,14
SENA,consultas prenatales,repetidas,2005-05-01,29,29
SICA SICA (VILLA AROMA),consultas prenatales,repetidas,2005-05-01,42,42
SICAYA,consultas prenatales,repetidas,2005-05-01,13,13
SIPE SIPE,consultas prenatales,repetidas,2005-05-01,219,219
SOPACHUY,consultas prenatales,repetidas,2005-05-01,55,55
SORACACHI,consultas prenatales,repetidas,2005-05-01,11,11
SORATA,consultas prenatales,repetidas,2005-05-01,79,79
SUCRE,consultas prenatales,repetidas,2005-05-01,1884,1884
TACACHI,consultas prenatales,repetidas,2005-05-01,5,5
TACACOMA,consultas prenatales,repetidas,2005-05-01,26,26
TACOBAMBA,consultas prenatales,repetidas,2005-05-01,30,30
TACOPAYA,consultas prenatales,repetidas,2005-05-01,74,74
TAHUA,consultas prenatales,repetidas,2005-05-01,3,3
TAPACARI,consultas prenatales,repetidas,2005-05-01,106,106
TARABUCO,consultas prenatales,repetidas,2005-05-01,188,188
TARACO,consultas prenatales,repetidas,2005-05-01,20,20
TARATA,consultas prenatales,repetidas,2005-05-01,37,37
TARIJA,consultas prenatales,repetidas,2005-05-01,793,793
TARVITA,consultas prenatales,repetidas,2005-05-01,166,166
TEOPONTE,consultas prenatales,repetidas,2005-05-01,30,30
TIAWANACU,consultas prenatales,repetidas,2005-05-01,40,40
TINGUIPAYA,consultas prenatales,repetidas,2005-05-01,69,69
TIPUANI,consultas prenatales,repetidas,2005-05-01,71,71
TIQUIPAYA,consultas prenatales,repetidas,2005-05-01,208,208
TIRAQUE (CBBA),consultas prenatales,repetidas,2005-05-01,258,258
TITO YUPANQUI (PARQUIPUJIO),consultas prenatales,repetidas,2005-05-01,4,4
TOCO,consultas prenatales,repetidas,2005-05-01,9,9
TOLATA,consultas prenatales,repetidas,2005-05-01,12,12
TOLEDO,consultas prenatales,repetidas,2005-05-01,18,18
TOMAVE,consultas prenatales,repetidas,2005-05-01,37,37
TOMINA,consultas prenatales,repetidas,2005-05-01,90,90
TORO TORO,consultas prenatales,repetidas,2005-05-01,49,49
TOTORA(CBBA),consultas prenatales,repetidas,2005-05-01,81,81
TOTORA(ORR),consultas prenatales,repetidas,2005-05-01,8,8
TRIGAL,consultas prenatales,repetidas,2005-05-01,7,7
TRINIDAD,consultas prenatales,repetidas,2005-05-01,646,646
TUPIZA,consultas prenatales,repetidas,2005-05-01,268,268
TURCO,consultas prenatales,repetidas,2005-05-01,20,20
UMALA,consultas prenatales,repetidas,2005-05-01,1,1
UNCIA,consultas prenatales,repetidas,2005-05-01,159,159
URIONDO (A. CONCEPCION),consultas prenatales,repetidas,2005-05-01,57,57
URUBICHA,consultas prenatales,repetidas,2005-05-01,61,61
UYUNI,consultas prenatales,repetidas,2005-05-01,117,117
VACAS,consultas prenatales,repetidas,2005-05-01,72,72
VALLEGRANDE,consultas prenatales,repetidas,2005-05-01,121,121
VIACHA,consultas prenatales,repetidas,2005-05-01,196,196
VILA VILA,consultas prenatales,repetidas,2005-05-01,19,19
VILLA MONTES,consultas prenatales,repetidas,2005-05-01,214,214
VILLA NUEVA (LOMA ALTA),consultas prenatales,repetidas,2005-05-01,10,10
VILLA RIVERO,consultas prenatales,repetidas,2005-05-01,21,21
VILLA SERRANO,consultas prenatales,repetidas,2005-05-01,80,80
VILLA TUNARI,consultas prenatales,repetidas,2005-05-01,343,343
VILLA VACA GUZMAN (MUYUPAMPA),consultas prenatales,repetidas,2005-05-01,93,93
VILLAZON,consultas prenatales,repetidas,2005-05-01,276,276
VINTO,consultas prenatales,repetidas,2005-05-01,159,159
VITICHI,consultas prenatales,repetidas,2005-05-01,96,96
WALDO BALLIVIAN,consultas prenatales,repetidas,2005-05-01,3,3
WARNES,consultas prenatales,repetidas,2005-05-01,289,289
YACO,consultas prenatales,repetidas,2005-05-01,10,10
YACUIBA,consultas prenatales,repetidas,2005-05-01,371,371
YAMPARAEZ,consultas prenatales,repetidas,2005-05-01,78,78
YANACACHI,consultas prenatales,repetidas,2005-05-01,15,15
YAPACANI,consultas prenatales,repetidas,2005-05-01,351,351
YOCALLA,consultas prenatales,repetidas,2005-05-01,18,18
YOTALA,consultas prenatales,repetidas,2005-05-01,62,62
YUNCHARA,consultas prenatales,repetidas,2005-05-01,27,27
ZUDAÑEZ,consultas prenatales,repetidas,2005-05-01,46,46
ACACIO,consultas prenatales,repetidas,2005-06-01,47,47
ACHACACHI,consultas prenatales,repetidas,2005-06-01,166,166
ACHOCALLA,consultas prenatales,repetidas,2005-06-01,55,55
AIQUILE,consultas prenatales,repetidas,2005-06-01,103,103
ALALAY,consultas prenatales,repetidas,2005-06-01,9,9
ALCALA,consultas prenatales,repetidas,2005-06-01,33,33
ANCORAIMES,consultas prenatales,repetidas,2005-06-01,62,62
ANDAMARCA,consultas prenatales,repetidas,2005-06-01,17,17
ANTEQUERA,consultas prenatales,repetidas,2005-06-01,12,12
ANZALDO,consultas prenatales,repetidas,2005-06-01,9,9
APOLO,consultas prenatales,repetidas,2005-06-01,70,70
ARAMPAMPA,consultas prenatales,repetidas,2005-06-01,33,33
ARANI,consultas prenatales,repetidas,2005-06-01,43,43
ARBIETO,consultas prenatales,repetidas,2005-06-01,10,10
ARQUE,consultas prenatales,repetidas,2005-06-01,28,28
ASCENCION DE GUARAYOS,consultas prenatales,repetidas,2005-06-01,148,148
ATOCHA,consultas prenatales,repetidas,2005-06-01,108,108
AUCAPATA,consultas prenatales,repetidas,2005-06-01,8,8
AYATA,consultas prenatales,repetidas,2005-06-01,18,18
AYO AYO,consultas prenatales,repetidas,2005-06-01,11,11
AYOPAYA (V. DE INDEPENDENCIA),consultas prenatales,repetidas,2005-06-01,120,120
AZURDUY,consultas prenatales,repetidas,2005-06-01,139,139
BATALLAS,consultas prenatales,repetidas,2005-06-01,52,52
BAURES,consultas prenatales,repetidas,2005-06-01,23,23
BELEN DE ANDAMARCA,consultas prenatales,repetidas,2005-06-01,5,5
BELEN DE URMIRI,consultas prenatales,repetidas,2005-06-01,8,8
BELLA FLOR,consultas prenatales,repetidas,2005-06-01,9,9
BERMEJO,consultas prenatales,repetidas,2005-06-01,215,215
BETANZOS,consultas prenatales,repetidas,2005-06-01,147,147
BOLIVAR,consultas prenatales,repetidas,2005-06-01,25,25
BOLPEBRA,consultas prenatales,repetidas,2005-06-01,2,2
BOYUIBE,consultas prenatales,repetidas,2005-06-01,20,20
