municipality,group,variable,month,Nuevas a partir del 5to mes de embarazo,TOTAL
PALOS BLANCOS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-04-01,31,31
PAMPA AULLAGAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-04-01,5,5
PAMPA GRANDE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-04-01,6,6
PAPEL PAMPA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-04-01,3,3
PASORAPA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-04-01,5,5
PATACAMAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-04-01,22,22
PAZÑA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-04-01,11,11
PELECHUCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-04-01,11,11
POCOATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-04-01,26,26
POCONA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-04-01,25,25
POJO (CBBA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-04-01,16,16
POOPO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-04-01,6,6
PORCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-04-01,2,2
POROMA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-04-01,17,17
PORONGO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-04-01,5,5
PORTACHUELO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-04-01,19,19
POSTRER VALLE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-04-01,2,2
POTOSI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-04-01,519,519
PRESTO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-04-01,11,11
PUCARA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-04-01,3,3
PUCARANI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-04-01,23,23
PUERTO ACOSTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-04-01,28,28
PUERTO CARABUCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-04-01,11,11
PUERTO GONZALO MORENO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-04-01,5,5
PUERTO PEREZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-04-01,3,3
PUERTO QUIJARRO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-04-01,14,14
PUERTO RICO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-04-01,6,6
PUERTO SUAREZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-04-01,19,19
PUERTO VILLARROEL,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-04-01,138,138
PUNA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-04-01,36,36
PUNATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-04-01,43,43
QUIABAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-04-01,2,2
QUILLACOLLO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-04-01,154,154
QUIME,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-04-01,8,8
QUIRUSILLAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-04-01,1,1
RAVELO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-04-01,38,38
REYES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-04-01,16,16
RIBERALTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-04-01,129,129
ROBORE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-04-01,4,4
RURRENABAQUE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-04-01,14,14
SABAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-04-01,5,5
SACABA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-04-01,170,170
SACABAMBA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-04-01,15,15
SACACA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-04-01,36,36
SAIPINA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-04-01,5,5
SALINAS DE GARCI MENDOZA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-04-01,12,12
SAMAIPATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-04-01,3,3
SAN AGUSTIN,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-04-01,2,2
SAN ANDRES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-04-01,4,4
SAN ANDRES DE MACHACA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-04-01,3,3
SAN ANTONIO DE ESMORUCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-04-01,1,1
SAN ANTONIO DE LOMERIO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-04-01,7,7
SAN BENITO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-04-01,4,4
SAN BORJA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-04-01,35,35
SAN BUENA VENTURA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-04-01,6,6
SAN CARLOS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-04-01,28,28
SAN IGNACIO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-04-01,19,19
SAN IGNACIO DE VELASCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-04-01,92,92
SAN JAVIER(BNI),consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-04-01,1,1
SAN JAVIER(STC),consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-04-01,22,22
SAN JOAQUIN,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-04-01,4,4
SAN JOSE DE CHIQUITOS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-04-01,21,21
SAN JUAN DE YAPACANI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-04-01,10,10
SAN JULIAN,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-04-01,59,59
SAN LORENZO(PND),consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-04-01,3,3
SAN LORENZO(TJA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-04-01,18,18
SAN LUCAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-04-01,31,31
SAN MATIAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-04-01,13,13
SAN MIGUEL DE VELASCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-04-01,1,1
SAN PEDRO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-04-01,12,12
SAN PEDRO DE BUENA VISTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-04-01,33,33
SAN PEDRO DE CURAHUARA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-04-01,7,7
SAN PEDRO DE TIQUINA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-04-01,6,6
SAN PEDRO(PND),consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-04-01,3,3
SAN RAFAEL,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-04-01,2,2
SAN RAMON,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-04-01,15,15
SAN RAMON,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-04-01,4,4
SANTA ANA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-04-01,25,25
SANTA CRUZ DE LA SIERRA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-04-01,2253,2253
SANTA ROSA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-04-01,4,4
SANTA ROSA DEL SARA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-04-01,39,39
SANTIAGO DE CALLAPA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-04-01,2,2
SANTIAGO DE HUARI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-04-01,6,6
SANTIAGO DE MACHACA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-04-01,3,3
SANTIVAÑES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-04-01,8,8
SANTUARIO DE QUILLACAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-04-01,3,3
SAPAHAQUI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-04-01,8,8
SENA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-04-01,7,7
SICA SICA (VILLA AROMA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-04-01,25,25
SICAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-04-01,3,3
SIPE SIPE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-04-01,37,37
SOPACHUY,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-04-01,6,6
SORACACHI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-04-01,10,10
SORATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-04-01,31,31
SUCRE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-04-01,450,450
TACACHI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-04-01,2,2
TACACOMA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-04-01,3,3
TACOBAMBA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-04-01,11,11
TACOPAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-04-01,20,20
TAPACARI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-04-01,42,42
TARABUCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-04-01,26,26
TARACO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-04-01,4,4
TARATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-04-01,8,8
TARIJA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-04-01,130,130
TARVITA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-04-01,12,12
TEOPONTE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-04-01,5,5
TIAWANACU,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-04-01,8,8
TINGUIPAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-04-01,21,21
TIPUANI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-04-01,3,3
TIQUIPAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-04-01,89,89
TIRAQUE (CBBA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-04-01,111,111
TITO YUPANQUI (PARQUIPUJIO),consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-04-01,2,2
TOCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-04-01,7,7
TOLATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-04-01,2,2
TOLEDO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-04-01,6,6
TOMAVE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-04-01,22,22
TOMINA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-04-01,8,8
TORO TORO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-04-01,13,13
TOTORA(CBBA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-04-01,42,42
TOTORA(ORR),consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-04-01,8,8
TRINIDAD,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-04-01,131,131
TUPIZA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-04-01,30,30
TURCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-04-01,2,2
UMALA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-04-01,5,5
UNCIA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-04-01,32,32
URIONDO (A. CONCEPCION),consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-04-01,8,8
URUBICHA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-04-01,2,2
UYUNI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-04-01,27,27
VACAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-04-01,10,10
VALLEGRANDE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-04-01,16,16
VIACHA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-04-01,49,49
VILA VILA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-04-01,4,4
VILLA MONTES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-04-01,36,36
VILLA NUEVA (LOMA ALTA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-04-01,3,3
VILLA RIVERO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-04-01,7,7
VILLA SERRANO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-04-01,7,7
VILLA TUNARI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-04-01,114,114
VILLA VACA GUZMAN (MUYUPAMPA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-04-01,7,7
VILLAZON,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-04-01,34,34
VINTO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-04-01,45,45
VITICHI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-04-01,10,10
WALDO BALLIVIAN,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-04-01,6,6
WARNES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-04-01,75,75
YACO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-04-01,6,6
YACUIBA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-04-01,111,111
YAMPARAEZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-04-01,8,8
YANACACHI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-04-01,1,1
YAPACANI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-04-01,56,56
YOCALLA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-04-01,3,3
YOTALA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-04-01,4,4
YUNCHARA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-04-01,4,4
ZUDAÑEZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-04-01,6,6
ACACIO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-05-01,9,9
ACHACACHI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-05-01,51,51
ACHOCALLA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-05-01,16,16
AIQUILE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-05-01,69,69
ALALAY,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-05-01,9,9
ALCALA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-05-01,1,1
ANCORAIMES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-05-01,15,15
ANDAMARCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-05-01,4,4
ANTEQUERA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-05-01,3,3
ANZALDO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-05-01,10,10
APOLO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-05-01,26,26
ARAMPAMPA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-05-01,8,8
ARANI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-05-01,24,24
ARBIETO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-05-01,5,5
ARQUE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-05-01,19,19
ASCENCION DE GUARAYOS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-05-01,26,26
ATOCHA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-05-01,20,20
AUCAPATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-05-01,2,2
AYATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-05-01,6,6
AYOPAYA (V. DE INDEPENDENCIA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-05-01,28,28
AZURDUY,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-05-01,15,15
BATALLAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-05-01,15,15
BAURES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-05-01,3,3
BELEN DE URMIRI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-05-01,3,3
BELLA FLOR,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-05-01,2,2
BERMEJO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-05-01,26,26
BETANZOS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-05-01,39,39
BOLIVAR,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-05-01,21,21
BOLPEBRA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-05-01,3,3
BOYUIBE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-05-01,4,4
BUENA VISTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-05-01,13,13
CABEZAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-05-01,14,14
CAIROMA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-05-01,15,15
"CAIZA ""D""",consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-05-01,10,10
CAJUATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-05-01,7,7
CALACOTO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-05-01,1,1
CALAMARCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-05-01,7,7
CAMARGO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-05-01,24,24
CAMATAQUI (C. VILLA ABECIA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-05-01,4,4
CAMIRI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-05-01,56,56
CAPINOTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-05-01,22,22
CAQUIAVIRI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-05-01,4,4
CARACOLLO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-05-01,30,30
CARANAVI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-05-01,54,54
CARAPARI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-05-01,10,10
CARIPUYO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-05-01,17,17
CARMEN RIVERO TORREZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-05-01,2,2
CATACORA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-05-01,2,2
CHALLAPATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-05-01,35,35
CHAQUI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-05-01,7,7
CHARAGUA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-05-01,26,26
CHARAÑA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-05-01,1,1
CHAYANTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-05-01,21,21
CHIMORE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-05-01,24,24
CHOQUE COTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-05-01,3,3
CHULUMANI (V. DE LA LIBERTAD),consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-05-01,13,13
CHUMA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-05-01,13,13
CLIZA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-05-01,17,17
COBIJA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-05-01,66,66
COCHABAMBA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-05-01,1629,1629
COLCAPIRHUA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-05-01,43,43
