municipality,group,variable,month,Nuevas antes del 5to mes de embarazo,TOTAL
VILLA NUEVA (LOMA ALTA),consultas prenatales,nuevas antes del 5to mes de embarazo,2005-04-01,4,4
VILLA RIVERO,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-04-01,3,3
VILLA SERRANO,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-04-01,31,31
VILLA TUNARI,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-04-01,114,114
VILLA VACA GUZMAN (MUYUPAMPA),consultas prenatales,nuevas antes del 5to mes de embarazo,2005-04-01,10,10
VILLAZON,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-04-01,63,63
VINTO,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-04-01,61,61
VITICHI,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-04-01,10,10
WALDO BALLIVIAN,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-04-01,6,6
WARNES,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-04-01,86,86
YACO,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-04-01,3,3
YACUIBA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-04-01,94,94
YAMPARAEZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-04-01,23,23
YANACACHI,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-04-01,3,3
YAPACANI,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-04-01,72,72
YOCALLA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-04-01,5,5
YOTALA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-04-01,16,16
YUNCHARA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-04-01,13,13
ZUDAÑEZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-04-01,11,11
ACACIO,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-05-01,18,18
ACHACACHI,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-05-01,48,48
ACHOCALLA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-05-01,13,13
AIQUILE,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-05-01,26,26
ALALAY,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-05-01,5,5
ALCALA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-05-01,9,9
ANCORAIMES,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-05-01,9,9
ANDAMARCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-05-01,1,1
ANTEQUERA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-05-01,2,2
ANZALDO,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-05-01,8,8
APOLO,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-05-01,19,19
ARAMPAMPA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-05-01,10,10
ARANI,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-05-01,9,9
ARBIETO,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-05-01,4,4
ARQUE,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-05-01,6,6
ASCENCION DE GUARAYOS,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-05-01,28,28
ATOCHA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-05-01,29,29
AUCAPATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-05-01,9,9
AYATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-05-01,10,10
AYO AYO,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-05-01,5,5
AYOPAYA (V. DE INDEPENDENCIA),consultas prenatales,nuevas antes del 5to mes de embarazo,2005-05-01,41,41
AZURDUY,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-05-01,21,21
BATALLAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-05-01,12,12
BAURES,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-05-01,2,2
BELEN DE ANDAMARCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-05-01,1,1
BELLA FLOR,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-05-01,4,4
BERMEJO,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-05-01,42,42
BETANZOS,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-05-01,37,37
BOLIVAR,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-05-01,9,9
BOYUIBE,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-05-01,3,3
BUENA VISTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-05-01,23,23
CABEZAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-05-01,11,11
CAIROMA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-05-01,16,16
"CAIZA ""D""",consultas prenatales,nuevas antes del 5to mes de embarazo,2005-05-01,11,11
CAJUATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-05-01,5,5
CALACOTO,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-05-01,4,4
CALAMARCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-05-01,6,6
CAMARGO,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-05-01,41,41
CAMATAQUI (C. VILLA ABECIA),consultas prenatales,nuevas antes del 5to mes de embarazo,2005-05-01,5,5
CAMIRI,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-05-01,108,108
CAPINOTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-05-01,32,32
CAQUIAVIRI,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-05-01,3,3
CARACOLLO,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-05-01,24,24
CARANAVI,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-05-01,93,93
CARAPARI,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-05-01,12,12
CARIPUYO,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-05-01,7,7
CARMEN RIVERO TORREZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-05-01,2,2
CATACORA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-05-01,2,2
CHACARILLA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-05-01,7,7
CHALLAPATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-05-01,46,46
CHAQUI,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-05-01,9,9
CHARAGUA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-05-01,35,35
CHARAÑA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-05-01,3,3
CHAYANTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-05-01,21,21
CHIMORE,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-05-01,24,24
CHOQUE COTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-05-01,3,3
CHULUMANI (V. DE LA LIBERTAD),consultas prenatales,nuevas antes del 5to mes de embarazo,2005-05-01,41,41
CHUMA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-05-01,6,6
CLIZA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-05-01,61,61
COBIJA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-05-01,68,68
COCHABAMBA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-05-01,1169,1169
COIPASA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-05-01,2,2
COLCAPIRHUA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-05-01,39,39
"COLCHA ""K""",consultas prenatales,nuevas antes del 5to mes de embarazo,2005-05-01,9,9
COLLANA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-05-01,3,3
COLOMI,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-05-01,43,43
COLPA BELGICA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-05-01,3,3
COLQUECHACA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-05-01,52,52
COLQUENCHA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-05-01,3,3
COLQUIRI,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-05-01,21,21
COMANCHE,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-05-01,3,3
COMARAPA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-05-01,22,22
COMBAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-05-01,1,1
CONCEPCION,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-05-01,10,10
COPACABANA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-05-01,9,9
CORIPATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-05-01,17,17
CORO CORO,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-05-01,4,4
COROICO,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-05-01,16,16
CORQUE,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-05-01,8,8
COTAGAITA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-05-01,45,45
COTOCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-05-01,32,32
CUATRO CAÑADAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-05-01,20,20
CUCHUMUELA (V. G. VILLARROEL),consultas prenatales,nuevas antes del 5to mes de embarazo,2005-05-01,5,5
CUEVO,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-05-01,5,5
CULPINA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-05-01,35,35
CURAHUARA DE CARANGAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-05-01,1,1
CURVA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-05-01,2,2
DESAGUADERO,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-05-01,8,8
EL ALTO,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-05-01,1066,1066
EL PUENTE(STC),consultas prenatales,nuevas antes del 5to mes de embarazo,2005-05-01,26,26
EL PUENTE(TJA),consultas prenatales,nuevas antes del 5to mes de embarazo,2005-05-01,18,18
EL TORNO,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-05-01,89,89
EL VILLAR,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-05-01,8,8
ENTRE RIOS,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-05-01,23,23
ENTRE RIOS,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-05-01,26,26
EUCALIPTUS,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-05-01,6,6
EUREKA (SANTOS MERCADO),consultas prenatales,nuevas antes del 5to mes de embarazo,2005-05-01,2,2
EXALTACION,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-05-01,2,2
FERNANDEZ ALONSO,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-05-01,22,22
FILADELFIA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-05-01,8,8
GENERAL SAAVEDRA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-05-01,24,24
GRAL. J.J. PEREZ (CHARAZANI),consultas prenatales,nuevas antes del 5to mes de embarazo,2005-05-01,12,12
GUANAY,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-05-01,21,21
GUAQUI,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-05-01,9,9
GUAYARAMERIN,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-05-01,73,73
GUTIERREZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-05-01,18,18
HUACARETA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-05-01,17,17
HUACAYA (VILLA DE HUACAYA),consultas prenatales,nuevas antes del 5to mes de embarazo,2005-05-01,5,5
HUACHACALLA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-05-01,1,1
HUANUNI,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-05-01,23,23
HUARACAJE,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-05-01,5,5
HUAYLLAMARCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-05-01,3,3
ICHOCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-05-01,8,8
ICLA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-05-01,18,18
INCAHUASI,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-05-01,57,57
INQUISIVI,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-05-01,13,13
IRUPANA (VILLA DE LANZA),consultas prenatales,nuevas antes del 5to mes de embarazo,2005-05-01,21,21
IXIAMAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-05-01,15,15
JESUS DE MACHACA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-05-01,4,4
LA ASUNTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-05-01,58,58
LA GUARDIA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-05-01,53,53
LA PAZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-05-01,1303,1303
LA RIVERA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-05-01,1,1
LAGUNILLAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-05-01,10,10
LAJA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-05-01,11,11
LAS CARRERAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-05-01,5,5
LICOMA PAMPA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-05-01,1,1
LLALLAGUA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-05-01,64,64
LLICA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-05-01,5,5
LORETO,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-05-01,5,5
LURIBAY,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-05-01,10,10
MACHACAMARCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-05-01,2,2
MACHARETI,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-05-01,8,8
MAGDALENA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-05-01,16,16
MAIRANA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-05-01,19,19
MALLA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-05-01,1,1
MAPIRI,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-05-01,16,16
MECAPACA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-05-01,6,6
MINEROS,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-05-01,36,36
MIZQUE,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-05-01,27,27
MOCOMOCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-05-01,16,16
MOJOCOYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-05-01,12,12
MONTEAGUDO,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-05-01,35,35
MONTERO,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-05-01,185,185
MORO MORO,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-05-01,5,5
MOROCHATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-05-01,58,58
NAZACARA DE PACAJES,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-05-01,1,1
NUEVO MANOA (NUEVA ESPERANZA),consultas prenatales,nuevas antes del 5to mes de embarazo,2005-05-01,2,2
OCURI,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-05-01,36,36
OKINAWA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-05-01,26,26
OMEREQUE,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-05-01,2,2
ORURO,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-05-01,425,425
PADCAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-05-01,22,22
PADILLA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-05-01,16,16
PAILON,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-05-01,18,18
PALCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-05-01,9,9
PALOS BLANCOS,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-05-01,49,49
PAMPA AULLAGAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-05-01,3,3
PAMPA GRANDE,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-05-01,10,10
PAPEL PAMPA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-05-01,1,1
PASORAPA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-05-01,7,7
PATACAMAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-05-01,23,23
PAZÑA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-05-01,2,2
PELECHUCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-05-01,10,10
POCOATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-05-01,32,32
POCONA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-05-01,24,24
POJO (CBBA),consultas prenatales,nuevas antes del 5to mes de embarazo,2005-05-01,28,28
POOPO,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-05-01,5,5
PORCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-05-01,17,17
POROMA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-05-01,23,23
PORONGO,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-05-01,3,3
PORTACHUELO,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-05-01,19,19
PORVENIR,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-05-01,6,6
POSTRER VALLE,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-05-01,3,3
POTOSI,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-05-01,354,354
PRESTO,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-05-01,11,11
PUCARANI,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-05-01,21,21
PUERTO ACOSTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-05-01,19,19
PUERTO CARABUCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-05-01,8,8
PUERTO GONZALO MORENO,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-05-01,1,1
PUERTO PEREZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-05-01,3,3
PUERTO QUIJARRO,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-05-01,29,29
PUERTO RICO,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-05-01,7,7
PUERTO SILES,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-05-01,4,4
PUERTO SUAREZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-05-01,33,33
PUERTO VILLARROEL,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-05-01,77,77
PUNA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-05-01,37,37
PUNATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-05-01,34,34
QUIABAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-05-01,2,2
QUILLACOLLO,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-05-01,148,148
QUIME,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-05-01,8,8
QUIRUSILLAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-05-01,5,5
RAVELO,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-05-01,40,40
REYES,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-05-01,21,21
RIBERALTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-05-01,169,169
ROBORE,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-05-01,12,12
RURRENABAQUE,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-05-01,37,37
SABAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-05-01,3,3
SACABA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-05-01,256,256
SACABAMBA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-05-01,2,2
SACACA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-05-01,40,40
SAIPINA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-05-01,13,13
SALINAS DE GARCI MENDOZA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-05-01,8,8
SAMAIPATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-05-01,9,9
SAN AGUSTIN,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-05-01,1,1
SAN ANDRES,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-05-01,10,10
SAN ANDRES DE MACHACA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-05-01,4,4
