municipality,group,variable,month,Niños de 6 meses a menores de 2 años con dosis com,TOTAL
YANACACHI,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-03-01,7,7
YAPACANI,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-03-01,366,366
YOCALLA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-03-01,17,17
YOTALA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-03-01,79,79
YUNCHARA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-03-01,31,31
ZUDAÑEZ,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-03-01,2,2
ACACIO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-04-01,10,10
ACHACACHI,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-04-01,59,59
AIQUILE,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-04-01,93,93
ALALAY,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-04-01,19,19
ALCALA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-04-01,13,13
ANCORAIMES,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-04-01,22,22
ANTEQUERA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-04-01,1,1
ANZALDO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-04-01,4,4
APOLO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-04-01,38,38
ARAMPAMPA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-04-01,27,27
ARBIETO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-04-01,27,27
ARQUE,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-04-01,1,1
ASCENCION DE GUARAYOS,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-04-01,205,205
ATOCHA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-04-01,69,69
AUCAPATA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-04-01,6,6
AYATA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-04-01,39,39
AYO AYO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-04-01,43,43
AYOPAYA (V. DE INDEPENDENCIA),nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-04-01,24,24
AZURDUY,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-04-01,21,21
BATALLAS,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-04-01,22,22
BAURES,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-04-01,14,14
BELEN DE ANDAMARCA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-04-01,4,4
BELEN DE URMIRI,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-04-01,4,4
BELLA FLOR,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-04-01,7,7
BERMEJO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-04-01,166,166
BETANZOS,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-04-01,51,51
BOLIVAR,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-04-01,24,24
BOLPEBRA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-04-01,1,1
BOYUIBE,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-04-01,12,12
BUENA VISTA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-04-01,117,117
CABEZAS,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-04-01,11,11
CAIROMA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-04-01,30,30
"CAIZA ""D""",nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-04-01,5,5
CAJUATA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-04-01,41,41
CALACOTO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-04-01,32,32
CALAMARCA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-04-01,10,10
CAMARGO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-04-01,50,50
CAMATAQUI (C. VILLA ABECIA),nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-04-01,29,29
CAMIRI,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-04-01,50,50
CAPINOTA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-04-01,86,86
CAQUIAVIRI,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-04-01,12,12
CARACOLLO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-04-01,74,74
CARANAVI,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-04-01,33,33
CARAPARI,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-04-01,2,2
CARMEN RIVERO TORREZ,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-04-01,20,20
CATACORA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-04-01,1,1
CHALLAPATA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-04-01,56,56
CHAQUI,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-04-01,4,4
CHARAGUA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-04-01,23,23
CHARAÑA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-04-01,16,16
CHIMORE,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-04-01,49,49
CHIPAYA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-04-01,6,6
CHOQUE COTA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-04-01,8,8
CHULUMANI (V. DE LA LIBERTAD),nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-04-01,17,17
CHUMA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-04-01,1,1
CLIZA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-04-01,2,2
COBIJA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-04-01,72,72
COCHABAMBA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-04-01,610,610
COIPASA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-04-01,3,3
COLCAPIRHUA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-04-01,31,31
"COLCHA ""K""",nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-04-01,12,12
COLLANA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-04-01,1,1
COLPA BELGICA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-04-01,36,36
COLQUECHACA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-04-01,132,132
COLQUENCHA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-04-01,47,47
COLQUIRI,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-04-01,40,40
COMANCHE,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-04-01,12,12
COMARAPA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-04-01,39,39
COMBAYA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-04-01,9,9
CONCEPCION,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-04-01,38,38
COPACABANA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-04-01,24,24
CORIPATA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-04-01,30,30
CORO CORO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-04-01,56,56
COROICO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-04-01,57,57
CORQUE,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-04-01,20,20
COTAGAITA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-04-01,74,74
CUATRO CAÑADAS,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-04-01,142,142
CUCHUMUELA (V. G. VILLARROEL),nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-04-01,3,3
CUEVO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-04-01,23,23
CULPINA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-04-01,148,148
CURAHUARA DE CARANGAS,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-04-01,6,6
CURVA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-04-01,9,9
DESAGUADERO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-04-01,11,11
EL ALTO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-04-01,1230,1230
EL CHORO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-04-01,16,16
EL PUENTE(TJA),nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-04-01,26,26
EL TORNO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-04-01,48,48
EL VILLAR,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-04-01,50,50
ENTRE RIOS,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-04-01,51,51
ENTRE RIOS,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-04-01,1,1
ESCARA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-04-01,1,1
ESMERALDA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-04-01,4,4
EUCALIPTUS,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-04-01,15,15
EUREKA (SANTOS MERCADO),nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-04-01,4,4
EXALTACION,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-04-01,16,16
FERNANDEZ ALONSO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-04-01,60,60
FILADELFIA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-04-01,12,12
GENERAL SAAVEDRA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-04-01,2,2
GRAL. J.J. PEREZ (CHARAZANI),nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-04-01,32,32
GUANAY,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-04-01,19,19
GUAQUI,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-04-01,15,15
GUAYARAMERIN,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-04-01,182,182
HUACARETA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-04-01,129,129
HUACAYA (VILLA DE HUACAYA),nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-04-01,6,6
HUACHACALLA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-04-01,6,6
HUANUNI,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-04-01,81,81
HUAYLLAMARCA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-04-01,4,4
ICHOCA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-04-01,20,20
ICLA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-04-01,46,46
INCAHUASI,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-04-01,168,168
INGAVI (HUMAITA),nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-04-01,3,3
INQUISIVI,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-04-01,99,99
IRUPANA (VILLA DE LANZA),nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-04-01,30,30
IXIAMAS,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-04-01,6,6
JESUS DE MACHACA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-04-01,67,67
LA ASUNTA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-04-01,21,21
LA GUARDIA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-04-01,262,262
LA PAZ,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-04-01,1306,1306
LAGUNILLAS,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-04-01,7,7
LAJA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-04-01,39,39
LAS CARRERAS,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-04-01,32,32
LICOMA PAMPA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-04-01,4,4
LLALLAGUA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-04-01,12,12
LLICA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-04-01,3,3
LORETO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-04-01,18,18
LURIBAY,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-04-01,36,36
MACHACAMARCA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-04-01,20,20
MACHARETI,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-04-01,38,38
MAGDALENA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-04-01,30,30
MAIRANA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-04-01,22,22
MALLA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-04-01,3,3
MAPIRI,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-04-01,3,3
MECAPACA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-04-01,17,17
MINEROS,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-04-01,56,56
MIZQUE,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-04-01,94,94
MOCOMOCO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-04-01,37,37
MOJINETE,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-04-01,1,1
MOJOCOYA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-04-01,35,35
MONTEAGUDO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-04-01,122,122
MONTERO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-04-01,185,185
MORO MORO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-04-01,8,8
MOROCHATA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-04-01,12,12
NACEBE (SANTA ROSA DEL ABUNA),nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-04-01,5,5
NAZACARA DE PACAJES,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-04-01,2,2
NUEVO MANOA (NUEVA ESPERANZA),nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-04-01,1,1
OCURI,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-04-01,48,48
OKINAWA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-04-01,53,53
ORURO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-04-01,242,242
PADCAYA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-04-01,57,57
PADILLA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-04-01,59,59
PAILON,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-04-01,26,26
PALCA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-04-01,18,18
PALOS BLANCOS,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-04-01,27,27
PAMPA GRANDE,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-04-01,40,40
PAZÑA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-04-01,20,20
PELECHUCO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-04-01,17,17
POCOATA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-04-01,20,20
POCONA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-04-01,7,7
POJO (CBBA),nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-04-01,4,4
POOPO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-04-01,20,20
POROMA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-04-01,144,144
PORTACHUELO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-04-01,79,79
PORVENIR,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-04-01,15,15
POSTRER VALLE,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-04-01,11,11
POTOSI,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-04-01,198,198
PRESTO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-04-01,89,89
PUCARANI,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-04-01,99,99
