municipality,group,variable,month,Niños menores de 5 años con 3ra dosis de hier,TOTAL
SAN LORENZO(PND),micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-06-01,48,48
SAN LORENZO(TJA),micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-06-01,49,49
SAN LUCAS,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-06-01,6,6
SAN PEDRO(PND),micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-06-01,3,3
SAN RAMON,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-06-01,16,16
SANTA ANA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-06-01,24,24
SANTA CRUZ DE LA SIERRA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-06-01,155,155
SANTA ROSA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-06-01,29,29
SANTIAGO DE MACHACA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-06-01,1,1
SANTIVAÑES,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-06-01,6,6
SENA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-06-01,6,6
SICA SICA (VILLA AROMA),micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-06-01,19,19
SICAYA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-06-01,6,6
SIPE SIPE,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-06-01,18,18
SOPACHUY,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-06-01,138,138
SORACACHI,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-06-01,14,14
SUCRE,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-06-01,238,238
TACOPAYA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-06-01,43,43
TAPACARI,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-06-01,38,38
TARABUCO,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-06-01,109,109
TARACO,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-06-01,22,22
TARATA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-06-01,30,30
TARIJA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-06-01,158,158
TARVITA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-06-01,90,90
TEOPONTE,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-06-01,21,21
TIAWANACU,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-06-01,15,15
TIPUANI,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-06-01,7,7
TIQUIPAYA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-06-01,53,53
TIRAQUE (CBBA),micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-06-01,7,7
TITO YUPANQUI (PARQUIPUJIO),micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-06-01,5,5
TOCO,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-06-01,2,2
TOLATA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-06-01,8,8
TOMINA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-06-01,91,91
TOTORA(CBBA),micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-06-01,9,9
TOTORA(ORR),micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-06-01,10,10
TRINIDAD,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-06-01,137,137
TUPIZA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-06-01,1,1
TURCO,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-06-01,6,6
UNCIA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-06-01,59,59
URIONDO (A. CONCEPCION),micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-06-01,95,95
VACAS,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-06-01,5,5
VIACHA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-06-01,43,43
VILA VILA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-06-01,3,3
VILLA MONTES,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-06-01,317,317
VILLA NUEVA (LOMA ALTA),micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-06-01,3,3
VILLA RIVERO,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-06-01,1,1
VILLA SERRANO,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-06-01,7,7
VILLA TUNARI,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-06-01,2,2
VILLA VACA GUZMAN (MUYUPAMPA),micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-06-01,4,4
VINTO,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-06-01,6,6
WARNES,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-06-01,16,16
YACUIBA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-06-01,109,109
YAMPARAEZ,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-06-01,184,184
YANACACHI,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-06-01,3,3
YOTALA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-06-01,187,187
YUNCHARA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-06-01,26,26
ACHOCALLA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-07-01,1,1
AIQUILE,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-07-01,82,82
ALALAY,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-07-01,54,54
APOLO,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-07-01,8,8
ARANI,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-07-01,20,20
ARBIETO,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-07-01,2,2
ARQUE,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-07-01,22,22
AUCAPATA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-07-01,13,13
AYATA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-07-01,57,57
AYOPAYA (V. DE INDEPENDENCIA),micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-07-01,52,52
AZURDUY,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-07-01,124,124
BATALLAS,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-07-01,7,7
BAURES,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-07-01,8,8
BELLA FLOR,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-07-01,8,8
BERMEJO,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-07-01,11,11
BETANZOS,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-07-01,1,1
BOLIVAR,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-07-01,24,24
BOLPEBRA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-07-01,12,12
BOYUIBE,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-07-01,19,19
BUENA VISTA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-07-01,22,22
CABEZAS,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-07-01,3,3
CAIROMA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-07-01,24,24
"CAIZA ""D""",micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-07-01,6,6
CAJUATA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-07-01,28,28
CALACOTO,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-07-01,2,2
CAMARGO,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-07-01,96,96
CAMATAQUI (C. VILLA ABECIA),micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-07-01,35,35
CAMIRI,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-07-01,43,43
CAPINOTA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-07-01,9,9
CAQUIAVIRI,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-07-01,5,5
CARANAVI,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-07-01,43,43
CARAPARI,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-07-01,63,63
CARIPUYO,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-07-01,13,13
CATACORA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-07-01,52,52
CHAQUI,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-07-01,28,28
CHARAGUA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-07-01,56,56
CHARAÑA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-07-01,6,6
CHIMORE,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-07-01,28,28
CHULUMANI (V. DE LA LIBERTAD),micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-07-01,94,94
CHUMA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-07-01,4,4
CLIZA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-07-01,3,3
COBIJA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-07-01,154,154
COCHABAMBA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-07-01,172,172
COLCAPIRHUA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-07-01,19,19
COLOMI,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-07-01,20,20
COLPA BELGICA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-07-01,5,5
COLQUENCHA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-07-01,8,8
COLQUIRI,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-07-01,24,24
COMANCHE,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-07-01,2,2
CONCEPCION,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-07-01,3,3
CORIPATA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-07-01,33,33
CORO CORO,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-07-01,31,31
COROICO,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-07-01,34,34
CUATRO CAÑADAS,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-07-01,28,28
CULPINA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-07-01,123,123
CURVA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-07-01,7,7
DESAGUADERO,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-07-01,16,16
EL ALTO,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-07-01,856,856
EL PUENTE(TJA),micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-07-01,20,20
EL VILLAR,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-07-01,18,18
ENTRE RIOS,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-07-01,16,16
ENTRE RIOS,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-07-01,71,71
EUREKA (SANTOS MERCADO),micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-07-01,8,8
EXALTACION,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-07-01,9,9
FERNANDEZ ALONSO,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-07-01,26,26
FILADELFIA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-07-01,9,9
GENERAL SAAVEDRA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-07-01,68,68
GRAL. J.J. PEREZ (CHARAZANI),micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-07-01,44,44
GUANAY,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-07-01,3,3
GUAQUI,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-07-01,18,18
GUAYARAMERIN,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-07-01,12,12
GUTIERREZ,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-07-01,71,71
HUACARETA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-07-01,1,1
HUANUNI,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-07-01,3,3
HUARACAJE,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-07-01,11,11
ICHOCA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-07-01,4,4
ICLA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-07-01,146,146
INCAHUASI,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-07-01,134,134
INQUISIVI,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-07-01,7,7
IRUPANA (VILLA DE LANZA),micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-07-01,41,41
IXIAMAS,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-07-01,12,12
JESUS DE MACHACA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-07-01,10,10
LA ASUNTA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-07-01,92,92
LA PAZ,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-07-01,607,607
LAGUNILLAS,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-07-01,32,32
LAJA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-07-01,28,28
LAS CARRERAS,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-07-01,19,19
LICOMA PAMPA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-07-01,3,3
LORETO,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-07-01,13,13
MACHARETI,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-07-01,12,12
MAGDALENA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-07-01,20,20
MAPIRI,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-07-01,14,14
MECAPACA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-07-01,6,6
MINEROS,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-07-01,25,25
MIZQUE,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-07-01,10,10
MOCOMOCO,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-07-01,97,97
MOJOCOYA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-07-01,84,84
MONTEAGUDO,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-07-01,244,244
MONTERO,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-07-01,40,40
MOROCHATA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-07-01,25,25
NACEBE (SANTA ROSA DEL ABUNA),micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-07-01,1,1
NUEVO MANOA (NUEVA ESPERANZA),micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-07-01,13,13
OKINAWA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-07-01,108,108
ORURO,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-07-01,4,4
PADCAYA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-07-01,119,119
PADILLA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-07-01,25,25
PAILON,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-07-01,18,18
PALCA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-07-01,2,2
PALOS BLANCOS,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-07-01,58,58
PAPEL PAMPA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-07-01,10,10
PASORAPA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-07-01,16,16
PELECHUCO,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-07-01,35,35
POCOATA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-07-01,44,44
POCONA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-07-01,34,34
POJO (CBBA),micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-07-01,31,31
PORCO,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-07-01,7,7
POROMA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-07-01,100,100
PORTACHUELO,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-07-01,4,4
PORVENIR,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-07-01,12,12
POTOSI,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-07-01,74,74
PRESTO,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-07-01,127,127
PUCARA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-07-01,4,4
PUCARANI,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-07-01,84,84
PUERTO ACOSTA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-07-01,131,131
PUERTO CARABUCO,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-07-01,122,122
PUERTO GONZALO MORENO,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-07-01,24,24
PUERTO QUIJARRO,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-07-01,41,41
PUERTO RICO,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-07-01,11,11
PUERTO SILES,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-07-01,6,6
PUERTO SUAREZ,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-07-01,91,91
PUERTO VILLARROEL,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-07-01,105,105
PUNA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-07-01,37,37
PUNATA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-07-01,18,18
QUILLACOLLO,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-07-01,45,45
QUIME,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-07-01,3,3
REYES,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-07-01,2,2
RIBERALTA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-07-01,196,196
ROBORE,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-07-01,96,96
RURRENABAQUE,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-07-01,17,17
SABAYA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-07-01,6,6
SACABA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-07-01,69,69
SACABAMBA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-07-01,13,13
SAN ANDRES,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-07-01,39,39
SAN ANDRES DE MACHACA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-07-01,18,18
SAN BENITO,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-07-01,5,5
SAN BORJA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-07-01,45,45
SAN BUENA VENTURA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-07-01,44,44
SAN IGNACIO,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-07-01,48,48
SAN IGNACIO DE VELASCO,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-07-01,14,14
SAN JAVIER(BNI),micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-07-01,9,9
SAN JAVIER(STC),micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-07-01,49,49
SAN JOSE DE CHIQUITOS,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-07-01,4,4
SAN JULIAN,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-07-01,7,7
SAN LORENZO(PND),micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-07-01,13,13
SAN LORENZO(TJA),micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-07-01,43,43
SAN LUCAS,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-07-01,41,41
SAN PEDRO DE CURAHUARA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-07-01,8,8
SAN PEDRO DE TIQUINA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-07-01,1,1
SAN PEDRO(PND),micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-07-01,4,4
SAN RAMON,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-07-01,3,3
SAN RAMON,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-07-01,22,22
SANTA ANA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-07-01,34,34
