municipality,group,variable,month,Niños de 6 a 11 meses con dosis única de vitam,TOTAL
SAN PEDRO DE QUEMES,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-04-01,2,2
SAN PEDRO DE TIQUINA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-04-01,5,5
SAN PEDRO(PND),micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-04-01,5,5
SAN RAFAEL,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-04-01,15,15
SAN RAMON,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-04-01,9,9
SAN RAMON,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-04-01,6,6
SANTA ANA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-04-01,22,22
SANTA CRUZ DE LA SIERRA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-04-01,1385,1385
SANTA ROSA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-04-01,9,9
SANTA ROSA DEL SARA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-04-01,54,54
SANTIAGO DE CALLAPA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-04-01,5,5
SANTIAGO DE HUARI,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-04-01,12,12
SANTIAGO DE MACHACA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-04-01,4,4
SANTIVAÑES,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-04-01,6,6
SANTUARIO DE QUILLACAS,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-04-01,4,4
SAPAHAQUI,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-04-01,18,18
SENA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-04-01,3,3
SICA SICA (VILLA AROMA),micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-04-01,20,20
SICAYA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-04-01,2,2
SIPE SIPE,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-04-01,106,106
SOPACHUY,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-04-01,40,40
SORACACHI,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-04-01,32,32
SORATA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-04-01,51,51
SUCRE,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-04-01,413,413
TACACHI,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-04-01,10,10
TACACOMA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-04-01,18,18
TACOBAMBA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-04-01,41,41
TACOPAYA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-04-01,41,41
TAHUA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-04-01,8,8
TAPACARI,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-04-01,70,70
TARABUCO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-04-01,43,43
TARACO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-04-01,18,18
TARATA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-04-01,13,13
TARIJA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-04-01,153,153
TARVITA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-04-01,35,35
TEOPONTE,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-04-01,11,11
TIAWANACU,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-04-01,25,25
TINGUIPAYA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-04-01,68,68
TIPUANI,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-04-01,20,20
TIQUIPAYA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-04-01,71,71
TIRAQUE (CBBA),micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-04-01,93,93
TITO YUPANQUI (PARQUIPUJIO),micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-04-01,1,1
TOCO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-04-01,14,14
TOLATA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-04-01,6,6
TOLEDO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-04-01,12,12
TOMAVE,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-04-01,31,31
TOMINA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-04-01,21,21
TORO TORO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-04-01,27,27
TOTORA(CBBA),micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-04-01,38,38
TOTORA(ORR),micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-04-01,24,24
TRIGAL,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-04-01,6,6
TRINIDAD,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-04-01,155,155
TUPIZA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-04-01,46,46
TURCO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-04-01,8,8
UMALA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-04-01,23,23
UNCIA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-04-01,50,50
URIONDO (A. CONCEPCION),micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-04-01,31,31
URUBICHA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-04-01,25,25
UYUNI,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-04-01,82,82
VACAS,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-04-01,29,29
VALLEGRANDE,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-04-01,13,13
VIACHA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-04-01,51,51
VILA VILA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-04-01,8,8
VILLA MONTES,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-04-01,63,63
VILLA NUEVA (LOMA ALTA),micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-04-01,3,3
VILLA RIVERO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-04-01,10,10
VILLA SERRANO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-04-01,29,29
VILLA TUNARI,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-04-01,137,137
VILLA VACA GUZMAN (MUYUPAMPA),micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-04-01,23,23
VILLAZON,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-04-01,66,66
VINTO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-04-01,76,76
VITICHI,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-04-01,26,26
WALDO BALLIVIAN,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-04-01,1,1
WARNES,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-04-01,173,173
YACO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-04-01,24,24
YACUIBA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-04-01,182,182
YAMPARAEZ,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-04-01,21,21
YANACACHI,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-04-01,5,5
YAPACANI,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-04-01,76,76
YOCALLA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-04-01,12,12
YOTALA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-04-01,9,9
YUNCHARA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-04-01,53,53
ZUDAÑEZ,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-04-01,12,12
ACACIO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-05-01,12,12
ACHACACHI,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-05-01,114,114
ACHOCALLA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-05-01,14,14
AIQUILE,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-05-01,34,34
ALALAY,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-05-01,17,17
ALCALA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-05-01,6,6
ANCORAIMES,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-05-01,38,38
ANDAMARCA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-05-01,2,2
ANTEQUERA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-05-01,3,3
ANZALDO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-05-01,50,50
APOLO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-05-01,16,16
ARAMPAMPA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-05-01,7,7
ARANI,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-05-01,21,21
ARBIETO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-05-01,4,4
ARQUE,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-05-01,13,13
ATOCHA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-05-01,32,32
AUCAPATA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-05-01,15,15
AYATA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-05-01,24,24
AYO AYO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-05-01,7,7
AYOPAYA (V. DE INDEPENDENCIA),micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-05-01,57,57
AZURDUY,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-05-01,36,36
BATALLAS,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-05-01,16,16
BAURES,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-05-01,7,7
BELEN DE ANDAMARCA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-05-01,2,2
BELEN DE URMIRI,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-05-01,3,3
BELLA FLOR,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-05-01,8,8
BERMEJO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-05-01,88,88
BETANZOS,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-05-01,87,87
BOLIVAR,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-05-01,11,11
BOLPEBRA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-05-01,4,4
BOYUIBE,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-05-01,2,2
BUENA VISTA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-05-01,17,17
CABEZAS,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-05-01,8,8
CAIROMA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-05-01,25,25
"CAIZA ""D""",micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-05-01,4,4
CAJUATA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-05-01,28,28
CALACOTO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-05-01,6,6
CALAMARCA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-05-01,33,33
CAMARGO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-05-01,41,41
CAMATAQUI (C. VILLA ABECIA),micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-05-01,11,11
CAMIRI,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-05-01,49,49
CAPINOTA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-05-01,12,12
CAQUIAVIRI,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-05-01,22,22
CARACOLLO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-05-01,9,9
CARANAVI,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-05-01,128,128
CARAPARI,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-05-01,15,15
CARIPUYO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-05-01,16,16
CATACORA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-05-01,4,4
CHACARILLA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-05-01,3,3
CHALLAPATA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-05-01,18,18
CHAQUI,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-05-01,9,9
CHARAGUA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-05-01,33,33
CHARAÑA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-05-01,8,8
CHAYANTA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-05-01,15,15
CHIMORE,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-05-01,16,16
CHIPAYA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-05-01,2,2
CHULUMANI (V. DE LA LIBERTAD),micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-05-01,30,30
CHUMA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-05-01,19,19
CLIZA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-05-01,9,9
COBIJA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-05-01,52,52
COCHABAMBA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-05-01,575,575
COIPASA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-05-01,1,1
COLCAPIRHUA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-05-01,74,74
"COLCHA ""K""",micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-05-01,35,35
COLLANA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-05-01,3,3
COLOMI,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-05-01,41,41
COLPA BELGICA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-05-01,4,4
COLQUECHACA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-05-01,82,82
COLQUENCHA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-05-01,10,10
COLQUIRI,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-05-01,45,45
COMANCHE,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-05-01,12,12
COMARAPA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-05-01,28,28
CONCEPCION,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-05-01,18,18
COPACABANA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-05-01,13,13
CORIPATA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-05-01,49,49
CORO CORO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-05-01,19,19
COROICO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-05-01,25,25
CORQUE,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-05-01,11,11
COTAGAITA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-05-01,50,50
COTOCA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-05-01,68,68
CUATRO CAÑADAS,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-05-01,18,18
CUCHUMUELA (V. G. VILLARROEL),micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-05-01,1,1
CUEVO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-05-01,5,5
CULPINA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-05-01,51,51
CURAHUARA DE CARANGAS,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-05-01,4,4
DESAGUADERO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-05-01,21,21
EL ALTO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-05-01,1709,1709
EL CHORO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-05-01,1,1
EL PUENTE(STC),micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-05-01,9,9
EL PUENTE(TJA),micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-05-01,24,24
EL TORNO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-05-01,71,71
EL VILLAR,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-05-01,11,11
ENTRE RIOS,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-05-01,38,38
ENTRE RIOS,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-05-01,42,42
EUCALIPTUS,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-05-01,6,6
EUREKA (SANTOS MERCADO),micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-05-01,4,4
EXALTACION,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-05-01,5,5
FERNANDEZ ALONSO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-05-01,33,33
FILADELFIA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-05-01,12,12
GENERAL SAAVEDRA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-05-01,30,30
GRAL. J.J. PEREZ (CHARAZANI),micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-05-01,10,10
GUANAY,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-05-01,22,22
GUAQUI,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-05-01,9,9
GUAYARAMERIN,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-05-01,28,28
GUTIERREZ,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-05-01,21,21
HUACARETA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-05-01,13,13
HUACAYA (VILLA DE HUACAYA),micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-05-01,1,1
HUACHACALLA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-05-01,1,1
HUANUNI,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-05-01,29,29
HUARACAJE,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-05-01,2,2
HUAYLLAMARCA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-05-01,10,10
ICHOCA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-05-01,8,8
ICLA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-05-01,20,20
INCAHUASI,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-05-01,65,65
INQUISIVI,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-05-01,69,69
IRUPANA (VILLA DE LANZA),micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-05-01,24,24
IXIAMAS,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-05-01,22,22
JESUS DE MACHACA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-05-01,7,7
LA ASUNTA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-05-01,24,24
LA GUARDIA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-05-01,39,39
LA PAZ,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-05-01,1017,1017
LAGUNILLAS,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-05-01,12,12
LAJA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-05-01,36,36
LAS CARRERAS,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-05-01,6,6
LLALLAGUA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-05-01,80,80
LLICA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-05-01,3,3
LORETO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-05-01,12,12
LURIBAY,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-05-01,14,14
MACHACAMARCA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-05-01,6,6
MACHARETI,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-05-01,17,17
MAGDALENA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-05-01,19,19
MAIRANA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-05-01,25,25
MALLA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-05-01,8,8
MAPIRI,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-05-01,29,29
MECAPACA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-05-01,24,24
MINEROS,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-05-01,41,41
MIZQUE,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-05-01,38,38
MOCOMOCO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-05-01,34,34
MOJOCOYA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-05-01,7,7
MONTEAGUDO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-05-01,61,61
MONTERO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-05-01,168,168
