municipality,group,variable,month,Niños menores de 5 años con 1ra dosis de hier,TOTAL
RAVELO,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-12-01,33,33
REYES,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-12-01,40,40
RIBERALTA,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-12-01,267,267
ROBORE,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-12-01,10,10
RURRENABAQUE,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-12-01,51,51
SABAYA,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-12-01,9,9
SACABAMBA,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-12-01,4,4
SACACA,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-12-01,41,41
SAIPINA,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-12-01,44,44
SALINAS DE GARCI MENDOZA,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-12-01,77,77
SAMAIPATA,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-12-01,60,60
SAN AGUSTIN,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-12-01,5,5
SAN ANDRES,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-12-01,29,29
SAN ANTONIO DE ESMORUCO,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-12-01,58,58
SAN BENITO,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-12-01,10,10
SAN BORJA,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-12-01,178,178
SAN CARLOS,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-12-01,4,4
SAN IGNACIO,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-12-01,12,12
SAN IGNACIO DE VELASCO,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-12-01,257,257
SAN JAVIER(BNI),micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-12-01,10,10
SAN JOAQUIN,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-12-01,14,14
SAN JOSE DE CHIQUITOS,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-12-01,40,40
SAN JUAN DE YAPACANI,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-12-01,4,4
SAN JULIAN,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-12-01,8,8
SAN LORENZO(PND),micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-12-01,13,13
SAN LORENZO(TJA),micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-12-01,28,28
SAN LUCAS,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-12-01,256,256
SAN MATIAS,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-12-01,3,3
SAN MIGUEL DE VELASCO,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-12-01,105,105
SAN PABLO DE LIPEZ,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-12-01,25,25
SAN PEDRO,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-12-01,27,27
SAN PEDRO DE QUEMES,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-12-01,2,2
SAN PEDRO(PND),micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-12-01,21,21
SAN RAFAEL,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-12-01,34,34
SAN RAMON,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-12-01,11,11
SANTA ANA,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-12-01,72,72
SANTA CRUZ DE LA SIERRA,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-12-01,1143,1143
SANTA ROSA,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-12-01,85,85
SANTA ROSA DEL SARA,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-12-01,56,56
SANTIAGO DE HUARI,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-12-01,15,15
SANTIVAÑES,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-12-01,1,1
SANTUARIO DE QUILLACAS,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-12-01,3,3
SENA,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-12-01,11,11
SICAYA,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-12-01,1,1
SIPE SIPE,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-12-01,33,33
SORACACHI,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-12-01,13,13
SUCRE,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-12-01,698,698
TACOBAMBA,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-12-01,25,25
TACOPAYA,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-12-01,20,20
TAHUA,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-12-01,12,12
TAPACARI,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-12-01,11,11
TARATA,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-12-01,16,16
TARIJA,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-12-01,102,102
TARVITA,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-12-01,9,9
TEOPONTE,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-12-01,1,1
TINGUIPAYA,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-12-01,55,55
TIQUIPAYA,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-12-01,17,17
TOCO,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-12-01,1,1
TOLATA,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-12-01,20,20
TOLEDO,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-12-01,22,22
TOMAVE,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-12-01,17,17
TOMINA,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-12-01,9,9
TORO TORO,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-12-01,7,7
TOTORA(ORR),micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-12-01,6,6
TRIGAL,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-12-01,18,18
TRINIDAD,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-12-01,233,233
TUPIZA,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-12-01,75,75
UNCIA,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-12-01,18,18
URIONDO (A. CONCEPCION),micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-12-01,13,13
UYUNI,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-12-01,10,10
VILLA MONTES,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-12-01,120,120
VILLA SERRANO,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-12-01,50,50
VILLA VACA GUZMAN (MUYUPAMPA),micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-12-01,92,92
VILLAZON,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-12-01,129,129
VINTO,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-12-01,5,5
VITICHI,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-12-01,4,4
WARNES,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-12-01,276,276
YACUIBA,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-12-01,165,165
YAPACANI,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-12-01,71,71
YUNCHARA,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-12-01,27,27
