,group,variable,month,CONSULTA NUEVA MENORES DE 5 AÑOS,CONSULTA NUEVA MENORES DE 5 AÑOS,CONSULTA NUEVA 5 A 13 AÑOS,CONSULTA NUEVA 5 A 13 AÑOS,CONSULTA NUEVA 14 A 19 AÑOS,CONSULTA NUEVA 14 A 19 AÑOS,CONSULTA NUEVA 20 A 59 AÑOS,CONSULTA NUEVA 20 A 59 AÑOS,CONSULTA NUEVA 60 AÑOS Y MAS,CONSULTA NUEVA 60 AÑOS Y MAS,CONSULTA NUEVA EMB,CONSULTA NUEVA EMB,CONSULTA NUEVA POST,CONSULTA NUEVA POST,TOTALES
SAN ANDRES,atencion odontologica,consulta nueva,2023-03-01,48,28,18,28,22,19,40,47,11,4,0,3,0,0,268
SAN ANDRES DE MACHACA,atencion odontologica,consulta nueva,2023-03-01,18,7,16,20,10,23,23,53,29,19,0,6,0,3,227
SAN ANTONIO DE ESMORUCO,atencion odontologica,consulta nueva,2023-03-01,4,9,0,3,45,29,7,18,0,0,0,4,0,1,120
SAN ANTONIO DE LOMERIO,atencion odontologica,consulta nueva,2023-03-01,1,1,2,3,1,7,6,20,7,2,0,0,0,0,50
SAN BENITO,atencion odontologica,consulta nueva,2023-03-01,12,26,38,77,3,26,33,118,24,21,0,5,0,0,383
SAN BORJA,atencion odontologica,consulta nueva,2023-03-01,62,43,82,112,41,122,93,271,21,12,0,22,0,21,902
SAN BUENA VENTURA,atencion odontologica,consulta nueva,2023-03-01,27,26,25,19,3,16,16,54,8,6,0,5,0,1,206
SAN CARLOS,atencion odontologica,consulta nueva,2023-03-01,5,17,36,42,30,41,42,130,20,4,0,8,0,5,380
SAN IGNACIO,atencion odontologica,consulta nueva,2023-03-01,7,7,31,46,13,14,51,99,13,6,0,7,0,1,295
SAN IGNACIO DE VELASCO,atencion odontologica,consulta nueva,2023-03-01,24,33,64,71,18,44,70,228,52,23,0,30,0,0,657
SAN JAVIER(BNI),atencion odontologica,consulta nueva,2023-03-01,4,3,5,2,0,9,7,12,1,0,0,4,0,0,47
SAN JAVIER(STC),atencion odontologica,consulta nueva,2023-03-01,9,4,21,15,1,6,4,27,4,2,0,20,0,1,114
SAN JOAQUIN,atencion odontologica,consulta nueva,2023-03-01,21,15,66,75,20,17,17,87,8,1,0,1,0,15,343
SAN JOSE DE CHIQUITOS,atencion odontologica,consulta nueva,2023-03-01,0,0,2,12,5,10,14,72,6,22,0,15,0,3,161
SAN JUAN DE YAPACANI,atencion odontologica,consulta nueva,2023-03-01,6,3,19,19,7,8,7,27,10,5,0,3,0,0,114
SAN JULIAN,atencion odontologica,consulta nueva,2023-03-01,124,130,232,213,39,77,118,354,23,14,0,66,0,5,1395
SAN LORENZO(PND),atencion odontologica,consulta nueva,2023-03-01,29,32,27,20,1,13,7,21,1,2,0,24,0,0,177
SAN LORENZO(TJA),atencion odontologica,consulta nueva,2023-03-01,43,58,140,148,41,49,177,454,26,43,0,7,0,1,1187
SAN LUCAS,atencion odontologica,consulta nueva,2023-03-01,47,74,108,127,75,117,128,390,15,16,0,28,0,5,1130
SAN MATIAS,atencion odontologica,consulta nueva,2023-03-01,30,35,26,32,8,12,21,87,15,9,0,39,0,10,324
SAN MIGUEL DE VELASCO,atencion odontologica,consulta nueva,2023-03-01,16,18,57,43,30,28,31,141,17,7,0,18,0,0,406
SAN PABLO DE LIPEZ,atencion odontologica,consulta nueva,2023-03-01,15,4,41,29,6,13,11,35,0,3,0,1,0,0,158
SAN PEDRO,atencion odontologica,consulta nueva,2023-03-01,64,49,76,91,60,88,100,306,11,16,0,19,0,9,889
SAN PEDRO DE BUENA VISTA,atencion odontologica,consulta nueva,2023-03-01,24,20,132,121,27,89,114,229,20,25,0,32,0,19,852
SAN PEDRO DE CURAHUARA,atencion odontologica,consulta nueva,2023-03-01,6,6,45,58,43,30,17,70,4,8,0,0,0,0,287
SAN PEDRO DE MACHA,atencion odontologica,consulta nueva,2023-03-01,21,43,80,99,38,148,93,274,67,49,0,40,0,2,954
SAN PEDRO DE QUEMES,atencion odontologica,consulta nueva,2023-03-01,0,0,2,1,1,1,9,6,0,0,0,0,0,0,20
SAN PEDRO DE TIQUINA,atencion odontologica,consulta nueva,2023-03-01,22,12,98,86,30,50,30,68,11,32,0,4,0,0,443
SAN RAFAEL,atencion odontologica,consulta nueva,2023-03-01,3,4,14,24,5,7,9,30,2,2,0,0,0,0,100
SAN RAMON BENI,atencion odontologica,consulta nueva,2023-03-01,1,2,0,0,0,5,8,9,1,0,0,0,0,0,26
SAN RAMON SCZ,atencion odontologica,consulta nueva,2023-03-01,101,110,59,91,44,97,22,49,18,9,0,17,0,5,622
SANTA ANA,atencion odontologica,consulta nueva,2023-03-01,13,7,48,42,40,37,70,111,8,2,0,2,0,14,394
SANTA CRUZ DE LA SIERRA,atencion odontologica,consulta nueva,2023-03-01,2366,2322,3472,3838,921,1722,3753,10289,1561,1399,0,1439,0,127,33209
SANTA ROSA,atencion odontologica,consulta nueva,2023-03-01,2,6,14,7,9,1,7,21,2,0,0,1,0,0,70
SANTA ROSA DEL SARA,atencion odontologica,consulta nueva,2023-03-01,50,57,48,59,17,51,88,169,10,7,0,4,0,0,560
SANTIAGO DE CALLAPA,atencion odontologica,consulta nueva,2023-03-01,6,7,42,27,10,22,18,51,12,5,0,7,0,1,208
SANTIAGO DE HUARI,atencion odontologica,consulta nueva,2023-03-01,67,49,124,159,41,55,90,149,41,51,0,10,0,0,836
SANTIAGO DE HUATA,atencion odontologica,consulta nueva,2023-03-01,13,21,46,31,11,58,40,171,24,27,0,18,0,0,460
SANTIAGO DE MACHACA,atencion odontologica,consulta nueva,2023-03-01,10,1,5,12,4,29,20,32,8,7,0,0,0,0,128
SANTIVAÑES,atencion odontologica,consulta nueva,2023-03-01,14,12,32,60,7,55,57,173,28,29,0,22,0,5,494
SANTUARIO DE QUILLACAS,atencion odontologica,consulta nueva,2023-03-01,38,19,36,67,3,22,9,56,11,20,0,2,0,1,284
SAPAHAQUI,atencion odontologica,consulta nueva,2023-03-01,27,16,30,37,11,24,45,81,11,5,0,4,0,0,291
SENA,atencion odontologica,consulta nueva,2023-03-01,46,63,19,29,3,24,22,64,5,2,0,27,0,8,312
SHINAOTA,atencion odontologica,consulta nueva,2023-03-01,12,22,62,67,26,38,82,150,9,3,0,14,0,5,490
SICA SICA (VILLA AROMA),atencion odontologica,consulta nueva,2023-03-01,10,13,49,42,13,31,41,87,48,34,0,3,0,1,372
SICAYA,atencion odontologica,consulta nueva,2023-03-01,0,2,10,18,6,20,9,55,2,3,0,1,0,0,126
SIPE SIPE,atencion odontologica,consulta nueva,2023-03-01,104,125,298,378,22,91,112,454,33,43,0,0,0,0,1660
SOPACHUY,atencion odontologica,consulta nueva,2023-03-01,8,19,39,41,25,41,42,116,5,7,0,2,0,0,345
SORACACHI,atencion odontologica,consulta nueva,2023-03-01,143,153,522,616,44,100,82,188,103,76,0,21,0,0,2048
SORATA,atencion odontologica,consulta nueva,2023-03-01,60,70,229,191,22,49,105,156,42,40,0,10,0,1,975
SUCRE,atencion odontologica,consulta nueva,2023-03-01,592,796,1544,1803,549,803,1751,4016,381,325,0,171,0,9,12740
TACACHI,atencion odontologica,consulta nueva,2023-03-01,7,0,20,16,0,7,2,10,0,8,0,0,0,0,70
TACACOMA,atencion odontologica,consulta nueva,2023-03-01,4,4,11,15,4,11,20,55,4,1,0,4,0,0,133
TACOBAMBA,atencion odontologica,consulta nueva,2023-03-01,38,30,31,34,17,32,25,82,8,13,0,10,0,2,322
TACOPAYA,atencion odontologica,consulta nueva,2023-03-01,2,1,13,8,15,19,18,44,39,45,0,1,0,0,205
TAHUA,atencion odontologica,consulta nueva,2023-03-01,0,1,23,30,0,1,0,10,3,0,0,0,0,0,68
TAPACARI,atencion odontologica,consulta nueva,2023-03-01,26,52,123,120,46,113,133,338,162,139,0,4,0,10,1266
TARABUCO,atencion odontologica,consulta nueva,2023-03-01,15,22,49,32,40,65,90,172,19,39,0,10,0,0,553
TARACO,atencion odontologica,consulta nueva,2023-03-01,27,21,35,45,10,24,51,89,33,29,0,4,0,4,372
TARATA,atencion odontologica,consulta nueva,2023-03-01,7,11,37,34,17,16,30,113,22,21,0,0,0,0,308
TARIJA,atencion odontologica,consulta nueva,2023-03-01,213,261,946,1231,380,645,1443,3127,384,274,0,266,0,3,9173
TARVITA,atencion odontologica,consulta nueva,2023-03-01,114,106,100,94,48,94,51,141,20,13,0,13,0,0,794
TEOPONTE,atencion odontologica,consulta nueva,2023-03-01,21,23,60,48,33,26,48,59,22,5,0,2,0,0,347
TIAHUANACU,atencion odontologica,consulta nueva,2023-03-01,10,11,41,47,8,32,35,132,36,18,0,6,0,1,377
TINGUIPAYA,atencion odontologica,consulta nueva,2023-03-01,38,28,38,80,13,53,73,141,60,43,0,7,0,10,584
TIPUANI,atencion odontologica,consulta nueva,2023-03-01,9,6,126,108,2,3,11,15,1,7,0,0,0,0,288
TIQUIPAYA,atencion odontologica,consulta nueva,2023-03-01,312,323,653,760,148,326,278,990,61,61,0,46,0,11,3969
TIRAQUE (CBBA),atencion odontologica,consulta nueva,2023-03-01,54,49,104,120,36,110,89,235,53,55,0,8,0,4,917
TITO YUPANQUI (PARQUIPUJIO),atencion odontologica,consulta nueva,2023-03-01,2,1,14,34,6,19,46,32,11,4,0,0,0,0,169
TOCO,atencion odontologica,consulta nueva,2023-03-01,19,13,76,59,4,3,12,20,2,7,0,1,0,0,216
TODOS SANTOS,atencion odontologica,consulta nueva,2023-03-01,1,0,11,18,0,7,5,7,0,0,0,0,0,0,49
TOLATA,atencion odontologica,consulta nueva,2023-03-01,22,14,28,43,16,36,38,142,4,25,0,16,0,8,392
TOLEDO,atencion odontologica,consulta nueva,2023-03-01,7,8,45,63,20,19,37,63,8,14,0,3,0,0,287
TOMAVE,atencion odontologica,consulta nueva,2023-03-01,17,32,24,48,6,18,29,102,21,10,0,6,0,3,316
TOMINA,atencion odontologica,consulta nueva,2023-03-01,16,44,130,125,25,60,138,195,29,16,0,1,0,0,779
TORO TORO,atencion odontologica,consulta nueva,2023-03-01,11,14,43,24,17,50,28,137,16,17,0,19,0,8,384
TOTORA(CBBA),atencion odontologica,consulta nueva,2023-03-01,73,31,160,188,47,84,77,216,23,23,0,14,0,22,958
TOTORA(ORR),atencion odontologica,consulta nueva,2023-03-01,4,12,19,17,9,16,4,9,4,2,0,8,0,0,104
TRIGAL,atencion odontologica,consulta nueva,2023-03-01,5,3,7,5,8,2,12,28,2,1,0,0,0,0,73
TRINIDAD,atencion odontologica,consulta nueva,2023-03-01,165,169,356,306,135,211,407,892,134,115,0,108,0,6,3004
TUPIZA,atencion odontologica,consulta nueva,2023-03-01,85,94,193,218,93,113,310,589,112,127,0,37,0,8,1979
TURCO,atencion odontologica,consulta nueva,2023-03-01,7,12,53,68,25,46,52,179,38,16,0,2,0,0,498
UMALA,atencion odontologica,consulta nueva,2023-03-01,13,22,25,47,5,10,19,45,18,10,0,1,0,0,215
UNCIA,atencion odontologica,consulta nueva,2023-03-01,49,66,115,162,46,127,140,311,31,36,0,14,0,7,1104
URIONDO (A. CONCEPCION),atencion odontologica,consulta nueva,2023-03-01,56,43,137,171,41,95,207,415,22,40,0,15,0,8,1250
URUBICHA,atencion odontologica,consulta nueva,2023-03-01,0,1,0,0,0,3,2,20,0,2,0,0,0,0,28
UYUNI,atencion odontologica,consulta nueva,2023-03-01,65,95,140,182,58,87,119,343,64,39,0,5,0,6,1203
VACAS,atencion odontologica,consulta nueva,2023-03-01,33,11,28,36,27,42,54,126,19,37,0,0,0,1,414
VALLEGRANDE,atencion odontologica,consulta nueva,2023-03-01,46,62,100,111,24,53,102,248,26,20,0,14,0,1,807
VIACHA,atencion odontologica,consulta nueva,2023-03-01,180,184,282,342,78,128,161,531,75,59,0,52,0,9,2081
VILA VILA,atencion odontologica,consulta nueva,2023-03-01,3,7,32,50,4,21,43,53,0,6,0,0,0,0,219
VILLA CHARCAS,atencion odontologica,consulta nueva,2023-03-01,89,99,108,100,23,61,63,243,2,18,0,10,0,0,816
VILLA MONTES,atencion odontologica,consulta nueva,2023-03-01,18,54,137,161,104,119,228,525,47,24,0,27,0,2,1446
VILLA NUEVA (LOMA ALTA),atencion odontologica,consulta nueva,2023-03-01,4,12,4,3,3,6,3,12,0,0,0,2,0,5,54
VILLA RIVERO,atencion odontologica,consulta nueva,2023-03-01,19,15,19,13,10,11,30,106,7,11,0,4,0,2,247
VILLA SERRANO,atencion odontologica,consulta nueva,2023-03-01,56,20,66,116,26,25,88,153,10,1,0,0,0,0,561
VILLA TUNARI,atencion odontologica,consulta nueva,2023-03-01,96,102,253,282,76,162,298,711,34,34,0,19,0,6,2073
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,consulta nueva,2023-03-01,24,39,104,135,29,111,42,151,21,11,0,9,0,3,679
VILLAZON,atencion odontologica,consulta nueva,2023-03-01,277,234,252,228,31,97,152,549,67,57,0,170,0,16,2130
VINTO,atencion odontologica,consulta nueva,2023-03-01,138,156,343,329,95,292,252,758,29,57,0,4,0,0,2453
VITICHI,atencion odontologica,consulta nueva,2023-03-01,4,6,53,37,13,18,37,97,12,26,0,9,0,0,312
WALDO BALLIVIAN,atencion odontologica,consulta nueva,2023-03-01,7,3,17,19,10,15,14,49,3,0,0,2,0,1,140
WARNES,atencion odontologica,consulta nueva,2023-03-01,53,33,162,149,48,58,88,262,23,11,0,6,0,1,894
YACO,atencion odontologica,consulta nueva,2023-03-01,47,55,64,77,31,33,18,52,7,5,0,7,0,0,396
YACUIBA,atencion odontologica,consulta nueva,2023-03-01,67,103,267,270,59,143,350,768,101,47,0,46,0,0,2221
YAMPARAEZ,atencion odontologica,consulta nueva,2023-03-01,75,41,92,91,35,91,172,172,12,4,0,9,0,0,794
YANACACHI,atencion odontologica,consulta nueva,2023-03-01,0,2,15,14,4,8,20,40,5,2,0,0,0,0,110
YAPACANI,atencion odontologica,consulta nueva,2023-03-01,47,98,131,198,52,132,146,302,31,21,0,10,0,2,1170
YOCALLA,atencion odontologica,consulta nueva,2023-03-01,52,56,91,118,8,56,48,181,31,35,0,20,0,4,700
YOTALA,atencion odontologica,consulta nueva,2023-03-01,39,51,44,71,19,33,86,155,14,18,0,15,0,4,549
YUNCHARA,atencion odontologica,consulta nueva,2023-03-01,6,9,93,88,20,36,23,77,14,11,0,2,0,0,379
YUNGUYO DE LITORAL,atencion odontologica,consulta nueva,2023-03-01,0,0,1,4,9,0,0,6,7,2,0,0,0,0,29
ZUDAÑEZ,atencion odontologica,consulta nueva,2023-03-01,15,10,32,52,5,32,8,72,3,0,0,0,0,0,229
ACACIO,atencion odontologica,consulta nueva,2023-04-01,38,26,135,189,4,17,32,48,4,7,0,8,0,1,509
ACHACACHI,atencion odontologica,consulta nueva,2023-04-01,62,58,190,148,48,114,160,298,61,55,0,11,0,2,1207
ACHOCALLA,atencion odontologica,consulta nueva,2023-04-01,161,169,235,216,33,90,82,305,23,30,0,49,0,10,1403
AIQUILE,atencion odontologica,consulta nueva,2023-04-01,10,24,97,64,26,64,68,167,14,14,0,29,0,4,581
ALALAY,atencion odontologica,consulta nueva,2023-04-01,0,0,36,41,59,53,14,14,10,6,0,6,0,0,239
ALCALA,atencion odontologica,consulta nueva,2023-04-01,33,16,37,34,40,17,38,87,14,14,0,3,0,3,336
ALTO BENI,atencion odontologica,consulta nueva,2023-04-01,19,20,25,46,24,42,52,88,7,2,0,17,0,0,342
ANCORAIMES,atencion odontologica,consulta nueva,2023-04-01,19,15,78,99,10,45,58,120,60,44,0,3,0,0,551
ANDAMARCA,atencion odontologica,consulta nueva,2023-04-01,16,7,76,129,2,16,15,41,14,17,0,7,0,3,343
ANTEQUERA,atencion odontologica,consulta nueva,2023-04-01,10,34,68,38,46,41,40,110,20,17,0,6,0,0,430
ANZALDO,atencion odontologica,consulta nueva,2023-04-01,5,1,53,69,4,12,14,39,6,6,0,1,0,0,210
APOLO,atencion odontologica,consulta nueva,2023-04-01,11,11,77,73,9,8,17,68,0,0,0,2,0,1,277
ARAMPAMPA,atencion odontologica,consulta nueva,2023-04-01,13,12,16,9,2,4,12,42,3,7,0,3,0,5,128
ARANI,atencion odontologica,consulta nueva,2023-04-01,12,22,39,71,9,41,82,94,3,12,0,0,0,0,385
ARBIETO,atencion odontologica,consulta nueva,2023-04-01,87,76,156,185,45,48,117,309,15,24,0,9,0,19,1090
ARQUE,atencion odontologica,consulta nueva,2023-04-01,25,47,138,62,39,52,56,99,15,19,0,12,0,8,572
ASCENCION DE GUARAYOS,atencion odontologica,consulta nueva,2023-04-01,90,116,80,109,17,24,55,170,22,18,0,5,0,4,710
ATOCHA,atencion odontologica,consulta nueva,2023-04-01,8,17,136,126,30,64,169,256,22,19,0,38,0,1,886
AUCAPATA,atencion odontologica,consulta nueva,2023-04-01,7,15,18,32,15,24,46,84,4,8,0,1,0,2,256
AYATA,atencion odontologica,consulta nueva,2023-04-01,18,24,62,55,21,57,84,152,17,16,0,10,0,4,520
AYO AYO,atencion odontologica,consulta nueva,2023-04-01,2,8,21,18,18,37,33,81,6,14,0,0,0,0,238
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,consulta nueva,2023-04-01,57,53,169,196,71,132,159,300,24,42,0,11,0,5,1219
AZURDUY,atencion odontologica,consulta nueva,2023-04-01,0,19,17,69,33,31,22,164,11,3,0,3,0,0,372
BATALLAS,atencion odontologica,consulta nueva,2023-04-01,22,24,58,73,23,43,41,96,19,8,0,8,0,0,415
BAURES,atencion odontologica,consulta nueva,2023-04-01,1,3,7,17,10,5,31,24,4,1,0,0,0,0,103
BELEN DE ANDAMARCA,atencion odontologica,consulta nueva,2023-04-01,0,2,2,0,3,0,7,16,9,0,0,3,0,0,42
BELEN DE URMIRI,atencion odontologica,consulta nueva,2023-04-01,0,7,0,4,5,7,7,22,7,12,0,4,0,0,75
BELLA FLOR,atencion odontologica,consulta nueva,2023-04-01,2,3,6,10,4,8,2,3,1,2,0,1,0,0,42
BERMEJO,atencion odontologica,consulta nueva,2023-04-01,18,26,116,126,33,81,155,239,35,37,0,5,0,0,871
BETANZOS,atencion odontologica,consulta nueva,2023-04-01,81,83,144,171,51,105,117,288,63,58,0,41,0,15,1217
BOLIVAR,atencion odontologica,consulta nueva,2023-04-01,1,5,1,4,2,8,3,10,7,4,0,0,0,4,49
BOLPEBRA,atencion odontologica,consulta nueva,2023-04-01,0,4,6,6,0,2,0,2,0,0,0,0,0,0,20
BOYUIBE,atencion odontologica,consulta nueva,2023-04-01,2,0,0,4,4,7,14,39,3,10,0,6,0,0,89
BUENA VISTA,atencion odontologica,consulta nueva,2023-04-01,45,36,68,86,36,37,47,112,16,7,0,7,0,1,498
CABEZAS,atencion odontologica,consulta nueva,2023-04-01,83,58,80,110,9,39,40,177,15,5,0,15,0,7,638
CAIROMA,atencion odontologica,consulta nueva,2023-04-01,45,26,69,55,18,31,54,107,5,7,0,1,0,0,418
"CAIZA ""D""",atencion odontologica,consulta nueva,2023-04-01,14,5,35,45,17,45,18,75,4,7,0,14,0,0,279
CAJUATA,atencion odontologica,consulta nueva,2023-04-01,20,34,84,133,26,50,44,147,14,2,0,11,0,0,565
CALACOTO,atencion odontologica,consulta nueva,2023-04-01,2,3,10,10,6,20,3,31,10,28,0,3,0,0,126
CALAMARCA,atencion odontologica,consulta nueva,2023-04-01,35,49,78,80,56,69,72,151,4,15,0,8,0,2,619
CAMARGO,atencion odontologica,consulta nueva,2023-04-01,19,44,107,127,25,48,80,203,14,28,0,10,0,7,712
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,consulta nueva,2023-04-01,6,3,8,10,1,20,30,54,29,9,0,0,0,0,170
CAMIRI,atencion odontologica,consulta nueva,2023-04-01,54,30,138,145,20,65,127,388,23,60,0,30,0,4,1084
CAPINOTA,atencion odontologica,consulta nueva,2023-04-01,60,78,79,63,13,33,73,266,28,29,0,6,0,3,731
CAQUIAVIRI,atencion odontologica,consulta nueva,2023-04-01,32,14,26,35,11,22,32,64,15,10,0,2,0,1,264
CARACOLLO,atencion odontologica,consulta nueva,2023-04-01,64,58,138,171,44,94,168,408,51,43,0,71,0,4,1314
CARANAVI,atencion odontologica,consulta nueva,2023-04-01,56,91,198,257,110,98,180,317,23,18,0,29,0,15,1392
CARANGAS,atencion odontologica,consulta nueva,2023-04-01,0,4,5,7,0,0,1,12,2,5,0,3,0,0,39
CARAPARI,atencion odontologica,consulta nueva,2023-04-01,29,30,155,175,31,63,113,221,20,7,0,13,0,0,857
CARIPUYO,atencion odontologica,consulta nueva,2023-04-01,3,8,13,17,10,48,25,72,13,5,0,7,0,7,228
CARMEN RIVERO TORREZ,atencion odontologica,consulta nueva,2023-04-01,9,22,12,28,6,6,18,35,4,3,0,2,0,0,145
CATACORA,atencion odontologica,consulta nueva,2023-04-01,1,5,4,7,7,9,2,21,0,1,0,2,0,1,60
CHACARILLA,atencion odontologica,consulta nueva,2023-04-01,8,5,26,17,0,4,9,13,6,7,0,0,0,0,95
CHALLAPATA,atencion odontologica,consulta nueva,2023-04-01,101,142,212,287,52,115,136,363,72,93,0,60,0,1,1634
CHAQUI,atencion odontologica,consulta nueva,2023-04-01,60,64,112,99,29,32,56,106,24,15,0,26,0,2,625
CHARAGUA,atencion odontologica,consulta nueva,2023-04-01,32,26,43,27,26,45,46,184,9,7,0,6,0,1,452
CHARAÑA,atencion odontologica,consulta nueva,2023-04-01,0,0,0,2,3,3,8,1,0,0,0,0,0,0,17
CHAYANTA,atencion odontologica,consulta nueva,2023-04-01,66,76,74,118,22,36,75,179,22,18,0,10,0,4,700
CHIMORE,atencion odontologica,consulta nueva,2023-04-01,18,24,129,128,73,72,59,244,15,20,0,6,0,7,795
CHIPAYA,atencion odontologica,consulta nueva,2023-04-01,8,7,22,20,10,11,3,18,12,4,0,1,0,0,116
CHOQUE COTA,atencion odontologica,consulta nueva,2023-04-01,13,12,0,0,0,7,9,29,4,0,0,1,0,0,75
CHUA COCANI,atencion odontologica,consulta nueva,2023-04-01,2,7,2,1,2,4,6,16,5,1,0,0,0,0,46
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,consulta nueva,2023-04-01,30,40,175,219,14,26,50,74,1,2,0,2,0,1,634
CHUMA,atencion odontologica,consulta nueva,2023-04-01,22,26,59,85,25,51,50,101,39,29,0,0,0,2,489
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,consulta nueva,2023-04-01,2,1,24,37,5,0,18,41,5,5,0,0,0,3,141
CKOCHAS,atencion odontologica,consulta nueva,2023-04-01,12,19,52,43,10,18,32,94,33,26,0,10,0,5,354
CLIZA,atencion odontologica,consulta nueva,2023-04-01,25,34,127,178,28,23,79,160,19,25,0,4,0,0,702
COBIJA,atencion odontologica,consulta nueva,2023-04-01,258,257,240,245,100,124,256,636,53,29,0,118,0,45,2361
COCAPATA,atencion odontologica,consulta nueva,2023-04-01,30,43,92,96,45,66,65,172,20,19,0,18,0,14,680
COCHABAMBA,atencion odontologica,consulta nueva,2023-04-01,642,692,1440,1645,512,792,2136,4485,877,789,0,286,0,72,14368
COIPASA,atencion odontologica,consulta nueva,2023-04-01,5,0,7,11,12,8,16,12,22,0,0,0,0,0,93
COLCAPIRHUA,atencion odontologica,consulta nueva,2023-04-01,31,52,173,247,53,79,186,415,46,66,0,8,0,10,1366
"COLCHA ""K""",atencion odontologica,consulta nueva,2023-04-01,16,42,128,162,16,42,51,234,17,18,0,9,0,1,736
COLLANA,atencion odontologica,consulta nueva,2023-04-01,7,28,22,48,9,10,27,65,2,2,0,0,0,0,220
COLOMI,atencion odontologica,consulta nueva,2023-04-01,37,31,117,88,42,47,39,102,7,27,0,8,0,6,551
COLPA BELGICA,atencion odontologica,consulta nueva,2023-04-01,7,8,19,7,19,17,39,61,1,0,0,0,0,0,178
COLQUECHACA,atencion odontologica,consulta nueva,2023-04-01,16,14,26,36,24,53,38,111,6,24,0,10,0,1,359
COLQUENCHA,atencion odontologica,consulta nueva,2023-04-01,35,53,134,106,42,53,33,143,17,12,0,6,0,0,634
COLQUIRI,atencion odontologica,consulta nueva,2023-04-01,37,39,113,122,50,59,160,289,43,39,0,11,0,3,965
COMANCHE,atencion odontologica,consulta nueva,2023-04-01,3,4,28,35,3,3,13,31,6,1,0,2,0,0,129
COMARAPA,atencion odontologica,consulta nueva,2023-04-01,27,40,103,125,24,81,80,260,21,15,0,62,0,5,843
COMBAYA,atencion odontologica,consulta nueva,2023-04-01,1,1,5,3,2,1,18,17,6,5,0,0,0,0,59
CONCEPCION,atencion odontologica,consulta nueva,2023-04-01,0,9,0,3,2,0,3,3,0,1,0,5,0,0,26
COPACABANA,atencion odontologica,consulta nueva,2023-04-01,11,12,70,52,23,8,38,61,26,12,0,0,0,0,313
CORIPATA,atencion odontologica,consulta nueva,2023-04-01,43,26,68,81,24,54,43,87,3,0,0,0,0,1,430
CORO CORO,atencion odontologica,consulta nueva,2023-04-01,13,7,100,135,24,60,47,91,5,14,0,0,0,2,498
COROICO,atencion odontologica,consulta nueva,2023-04-01,27,29,83,101,28,36,36,91,5,5,0,3,0,0,444
CORQUE,atencion odontologica,consulta nueva,2023-04-01,9,20,121,129,17,51,20,103,21,23,0,5,0,0,519
COTAGAITA,atencion odontologica,consulta nueva,2023-04-01,80,87,343,287,101,120,237,408,64,89,0,26,0,0,1842
COTOCA,atencion odontologica,consulta nueva,2023-04-01,76,80,54,58,18,46,33,225,48,21,0,35,0,7,701
CRUZ DE MACHACAMARCA,atencion odontologica,consulta nueva,2023-04-01,0,2,6,6,0,0,0,0,14,13,0,0,0,0,41
CUATRO CAÑADAS,atencion odontologica,consulta nueva,2023-04-01,68,60,116,151,16,80,50,216,26,10,0,26,0,12,831
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica,consulta nueva,2023-04-01,7,13,53,59,3,6,28,34,7,14,0,0,0,0,224
CUEVO,atencion odontologica,consulta nueva,2023-04-01,8,7,14,10,6,12,16,56,12,2,0,2,0,0,145
CULPINA,atencion odontologica,consulta nueva,2023-04-01,13,7,28,33,14,31,36,119,9,15,0,9,0,0,314
CURAHUARA DE CARANGAS,atencion odontologica,consulta nueva,2023-04-01,12,20,13,13,8,18,35,26,12,21,0,0,0,0,178
CURVA,atencion odontologica,consulta nueva,2023-04-01,1,0,9,6,2,3,7,15,3,3,0,3,0,0,52
DESAGUADERO,atencion odontologica,consulta nueva,2023-04-01,8,5,18,18,9,17,10,39,9,11,0,0,0,0,144
EL ALTO,atencion odontologica,consulta nueva,2023-04-01,1173,1268,1662,1956,537,887,1139,3550,313,268,0,778,0,103,13634
EL CHORO,atencion odontologica,consulta nueva,2023-04-01,6,9,24,17,14,11,27,57,5,15,0,9,0,4,198
EL PUENTE(STC),atencion odontologica,consulta nueva,2023-04-01,56,34,52,66,23,18,89,164,35,24,0,5,0,0,566
EL PUENTE(TJA),atencion odontologica,consulta nueva,2023-04-01,16,10,82,76,24,40,48,193,21,22,0,4,0,0,536
EL TORNO,atencion odontologica,consulta nueva,2023-04-01,286,265,95,90,34,67,87,232,167,129,0,104,0,83,1639
EL VILLAR,atencion odontologica,consulta nueva,2023-04-01,20,30,42,46,51,27,23,82,10,4,0,0,0,0,335
ENTRE RIOS TRJ,atencion odontologica,consulta nueva,2023-04-01,49,98,225,343,36,89,86,293,29,10,0,6,0,0,1264
ENTRE RIOS CBBA,atencion odontologica,consulta nueva,2023-04-01,50,109,172,192,68,66,124,331,234,166,0,7,0,5,1524
ESCARA,atencion odontologica,consulta nueva,2023-04-01,0,0,17,12,22,0,6,49,9,7,0,1,0,0,123
ESCOMA,atencion odontologica,consulta nueva,2023-04-01,5,4,32,29,23,35,19,48,20,6,0,4,0,4,229
