,group,variable,month,CIRUGIA BUCAL MENOR MENORES DE 5 AÑOS,CIRUGIA BUCAL MENOR MENORES DE 5 AÑOS,CIRUGIA BUCAL MENOR 5 A 13 AÑOS,CIRUGIA BUCAL MENOR 5 A 13 AÑOS,CIRUGIA BUCAL MENOR 14 A 19 AÑOS,CIRUGIA BUCAL MENOR 14 A 19 AÑOS,CIRUGIA BUCAL MENOR 20 A 59 AÑOS,CIRUGIA BUCAL MENOR 20 A 59 AÑOS,CIRUGIA BUCAL MENOR 60 AÑOS Y MAS,CIRUGIA BUCAL MENOR 60 AÑOS Y MAS,CIRUGIA BUCAL MENOR EMB,CIRUGIA BUCAL MENOR EMB,CIRUGIA BUCAL MENOR POST,CIRUGIA BUCAL MENOR POST,TOTALES
ICHOCA,atencion odontologica,cirugia bucal menor,2023-04-01,0,0,2,0,0,1,4,5,0,1,0,0,0,0,13
ICLA,atencion odontologica,cirugia bucal menor,2023-04-01,1,0,4,3,5,7,11,28,10,11,0,0,0,0,80
INCAHUASI,atencion odontologica,cirugia bucal menor,2023-04-01,1,0,16,13,0,7,7,17,2,7,0,0,0,0,70
INQUISIVI,atencion odontologica,cirugia bucal menor,2023-04-01,1,1,20,27,6,15,30,69,12,14,0,0,0,0,195
IRUPANA (VILLA DE LANZA),atencion odontologica,cirugia bucal menor,2023-04-01,4,6,19,32,11,2,37,35,9,6,0,0,0,0,161
IXIAMAS,atencion odontologica,cirugia bucal menor,2023-04-01,1,1,28,13,2,4,11,18,4,4,0,0,0,0,86
JESUS DE MACHACA,atencion odontologica,cirugia bucal menor,2023-04-01,3,2,15,18,10,18,23,39,30,33,0,0,0,0,191
LA ASUNTA,atencion odontologica,cirugia bucal menor,2023-04-01,2,6,44,48,16,36,51,145,13,4,0,0,0,0,365
LA GUARDIA,atencion odontologica,cirugia bucal menor,2023-04-01,4,1,12,21,7,3,12,41,9,9,0,0,0,0,119
LA PAZ,atencion odontologica,cirugia bucal menor,2023-04-01,96,64,444,398,114,191,550,825,278,224,0,0,0,0,3184
LA RIVERA,atencion odontologica,cirugia bucal menor,2023-04-01,0,0,1,1,0,0,1,2,0,0,0,0,0,0,5
LAGUNILLAS,atencion odontologica,cirugia bucal menor,2023-04-01,1,0,4,8,0,2,6,13,5,0,0,0,0,0,39
LAJA,atencion odontologica,cirugia bucal menor,2023-04-01,7,2,18,6,4,9,14,25,8,13,0,0,0,0,106
LAS CARRERAS,atencion odontologica,cirugia bucal menor,2023-04-01,0,0,3,5,0,0,6,5,8,7,0,0,0,0,34
LICOMA PAMPA,atencion odontologica,cirugia bucal menor,2023-04-01,0,0,6,4,2,1,0,3,0,4,0,0,0,0,20
LLALLAGUA,atencion odontologica,cirugia bucal menor,2023-04-01,1,4,29,19,5,8,29,37,22,13,0,0,0,0,167
LLICA,atencion odontologica,cirugia bucal menor,2023-04-01,0,0,4,4,1,2,1,1,0,0,0,0,0,0,13
LORETO,atencion odontologica,cirugia bucal menor,2023-04-01,0,0,3,6,0,0,6,2,0,0,0,0,0,0,17
LURIBAY,atencion odontologica,cirugia bucal menor,2023-04-01,1,0,9,9,1,10,16,24,1,5,0,0,0,0,76
MACHACAMARCA,atencion odontologica,cirugia bucal menor,2023-04-01,2,0,2,5,0,0,9,3,0,2,0,0,0,0,23
MACHARETI,atencion odontologica,cirugia bucal menor,2023-04-01,0,0,6,3,0,1,5,11,4,3,0,0,0,0,33
MAGDALENA,atencion odontologica,cirugia bucal menor,2023-04-01,2,0,3,11,4,3,13,11,0,1,0,0,0,0,48
MAIRANA,atencion odontologica,cirugia bucal menor,2023-04-01,1,0,7,8,2,2,4,1,0,1,0,0,0,0,26
MALLA,atencion odontologica,cirugia bucal menor,2023-04-01,2,0,7,13,3,3,17,11,5,0,0,0,0,0,61
MAPIRI,atencion odontologica,cirugia bucal menor,2023-04-01,0,2,7,7,1,1,5,13,1,1,0,0,0,0,38
MECAPACA,atencion odontologica,cirugia bucal menor,2023-04-01,5,4,19,40,12,17,41,65,25,12,0,0,0,0,240
MINEROS,atencion odontologica,cirugia bucal menor,2023-04-01,1,0,7,13,1,7,2,33,0,7,0,0,0,0,71
MIZQUE,atencion odontologica,cirugia bucal menor,2023-04-01,5,3,19,31,5,13,9,23,7,5,0,0,0,0,120
MOCOMOCO,atencion odontologica,cirugia bucal menor,2023-04-01,0,3,16,19,6,18,20,68,34,16,0,0,0,0,200
MOJINETE,atencion odontologica,cirugia bucal menor,2023-04-01,0,0,1,2,0,2,0,8,0,0,0,0,0,0,13
MOJOCOYA,atencion odontologica,cirugia bucal menor,2023-04-01,0,1,17,15,4,3,15,30,3,11,0,0,0,0,99
MONTEAGUDO,atencion odontologica,cirugia bucal menor,2023-04-01,0,6,21,21,1,1,33,31,12,3,0,0,0,0,129
MONTERO,atencion odontologica,cirugia bucal menor,2023-04-01,9,10,95,117,15,34,49,152,21,16,0,0,0,0,518
MORO MORO,atencion odontologica,cirugia bucal menor,2023-04-01,0,0,7,5,2,1,2,10,3,4,0,0,0,0,34
MOROCHATA,atencion odontologica,cirugia bucal menor,2023-04-01,3,0,28,10,2,8,14,34,5,6,0,0,0,0,110
NACEBE (SANTA ROSA DEL ABUNA),atencion odontologica,cirugia bucal menor,2023-04-01,0,0,1,0,0,0,0,3,0,0,0,0,0,0,4
NAZACARA DE PACAJES,atencion odontologica,cirugia bucal menor,2023-04-01,0,0,3,2,1,2,0,1,0,0,0,0,0,0,9
OCURI,atencion odontologica,cirugia bucal menor,2023-04-01,3,0,18,5,8,8,12,30,15,15,0,0,0,0,114
OKINAWA,atencion odontologica,cirugia bucal menor,2023-04-01,2,1,5,3,2,1,5,15,3,1,0,0,0,0,38
OMEREQUE,atencion odontologica,cirugia bucal menor,2023-04-01,0,0,0,2,0,0,0,2,0,3,0,0,0,0,7
ORURO,atencion odontologica,cirugia bucal menor,2023-04-01,35,28,212,211,44,75,299,469,149,128,0,0,0,0,1650
PADCAYA,atencion odontologica,cirugia bucal menor,2023-04-01,0,1,12,18,1,5,22,33,6,4,0,0,0,0,102
PADILLA,atencion odontologica,cirugia bucal menor,2023-04-01,0,1,4,16,2,2,10,46,13,0,0,0,0,0,94
PAILON,atencion odontologica,cirugia bucal menor,2023-04-01,4,1,22,17,1,3,18,42,15,10,0,0,0,0,133
PALCA,atencion odontologica,cirugia bucal menor,2023-04-01,7,2,39,32,8,29,37,88,13,10,0,0,0,0,265
PALOS BLANCOS,atencion odontologica,cirugia bucal menor,2023-04-01,0,0,5,12,7,0,12,15,2,2,0,0,0,0,55
PAMPA AULLAGAS,atencion odontologica,cirugia bucal menor,2023-04-01,1,0,3,2,1,0,3,6,0,0,0,0,0,0,16
PAMPA GRANDE,atencion odontologica,cirugia bucal menor,2023-04-01,0,0,2,8,0,0,3,3,0,0,0,0,0,0,16
PAPEL PAMPA,atencion odontologica,cirugia bucal menor,2023-04-01,2,1,6,8,4,1,7,14,4,3,0,0,0,0,50
PASORAPA,atencion odontologica,cirugia bucal menor,2023-04-01,0,0,4,3,5,2,2,1,3,4,0,0,0,0,24
PATACAMAYA,atencion odontologica,cirugia bucal menor,2023-04-01,2,2,37,35,5,5,14,27,7,4,0,0,0,0,138
PAZÑA,atencion odontologica,cirugia bucal menor,2023-04-01,0,0,7,8,0,0,4,8,5,10,0,0,0,0,42
PELECHUCO,atencion odontologica,cirugia bucal menor,2023-04-01,5,0,12,23,1,11,8,25,3,0,0,0,0,0,88
POCOATA,atencion odontologica,cirugia bucal menor,2023-04-01,1,1,43,48,9,21,28,65,19,32,0,0,0,0,267
POCONA,atencion odontologica,cirugia bucal menor,2023-04-01,2,1,10,8,0,5,8,15,7,4,0,0,0,0,60
POJO (CBBA),atencion odontologica,cirugia bucal menor,2023-04-01,1,3,17,8,1,8,6,35,3,2,0,0,0,0,84
POOPO,atencion odontologica,cirugia bucal menor,2023-04-01,0,0,19,20,1,1,8,14,5,16,0,0,0,0,84
PORCO,atencion odontologica,cirugia bucal menor,2023-04-01,2,2,6,4,0,1,1,20,1,1,0,0,0,0,38
POROMA,atencion odontologica,cirugia bucal menor,2023-04-01,0,0,14,12,3,9,17,42,6,5,0,0,0,0,108
PORONGO,atencion odontologica,cirugia bucal menor,2023-04-01,1,1,7,17,2,4,13,24,8,5,0,0,0,0,82
PORTACHUELO,atencion odontologica,cirugia bucal menor,2023-04-01,2,0,5,7,2,2,5,10,11,6,0,0,0,0,50
PORVENIR,atencion odontologica,cirugia bucal menor,2023-04-01,1,0,1,8,0,2,6,6,1,0,0,0,0,0,25
POSTRER VALLE,atencion odontologica,cirugia bucal menor,2023-04-01,0,0,3,0,7,0,1,7,0,6,0,0,0,0,24
POTOSI,atencion odontologica,cirugia bucal menor,2023-04-01,41,38,175,246,68,109,199,467,71,66,0,0,0,0,1480
PRESTO,atencion odontologica,cirugia bucal menor,2023-04-01,1,0,9,6,0,2,10,29,2,4,0,0,0,0,63
PUCARA,atencion odontologica,cirugia bucal menor,2023-04-01,0,0,1,13,0,0,9,2,0,6,0,0,0,0,31
PUCARANI,atencion odontologica,cirugia bucal menor,2023-04-01,1,3,33,33,10,27,33,77,20,17,0,0,0,0,254
PUERTO ACOSTA,atencion odontologica,cirugia bucal menor,2023-04-01,2,2,15,20,4,6,7,27,5,16,0,0,0,0,104
PUERTO CARABUCO,atencion odontologica,cirugia bucal menor,2023-04-01,0,0,15,10,12,9,16,39,4,20,0,0,0,0,125
PUERTO GONZALO MORENO,atencion odontologica,cirugia bucal menor,2023-04-01,0,0,7,12,1,10,6,9,1,0,0,0,0,0,46
PUERTO PEREZ,atencion odontologica,cirugia bucal menor,2023-04-01,0,0,7,5,1,3,4,7,6,2,0,0,0,0,35
PUERTO QUIJARRO,atencion odontologica,cirugia bucal menor,2023-04-01,0,2,15,8,12,2,9,3,1,1,0,0,0,0,53
PUERTO RICO,atencion odontologica,cirugia bucal menor,2023-04-01,0,2,21,25,4,3,21,11,2,2,0,0,0,0,91
PUERTO SUAREZ,atencion odontologica,cirugia bucal menor,2023-04-01,0,0,8,4,1,1,9,21,4,0,0,0,0,0,48
PUERTO VILLARROEL,atencion odontologica,cirugia bucal menor,2023-04-01,3,3,56,53,10,14,25,52,19,16,0,0,0,0,251
PUNA,atencion odontologica,cirugia bucal menor,2023-04-01,1,0,12,9,2,12,9,24,13,16,0,0,0,0,98
PUNATA,atencion odontologica,cirugia bucal menor,2023-04-01,4,1,32,27,6,8,11,19,1,6,0,0,0,0,115
QUIABAYA,atencion odontologica,cirugia bucal menor,2023-04-01,0,0,11,6,1,2,15,11,1,1,0,0,0,0,48
QUILLACOLLO,atencion odontologica,cirugia bucal menor,2023-04-01,22,21,75,76,14,22,77,101,57,29,0,0,0,0,494
QUIME,atencion odontologica,cirugia bucal menor,2023-04-01,3,2,18,24,8,5,32,47,40,41,0,0,0,0,220
QUIRUSILLAS,atencion odontologica,cirugia bucal menor,2023-04-01,0,0,2,4,0,0,1,9,0,0,0,0,0,0,16
RAVELO,atencion odontologica,cirugia bucal menor,2023-04-01,1,1,20,27,5,7,14,40,13,17,0,0,0,0,145
REYES,atencion odontologica,cirugia bucal menor,2023-04-01,0,0,8,7,0,1,3,6,1,0,0,0,0,0,26
RIBERALTA,atencion odontologica,cirugia bucal menor,2023-04-01,5,11,76,65,26,39,43,122,19,16,0,0,0,0,422
ROBORE,atencion odontologica,cirugia bucal menor,2023-04-01,0,0,4,3,2,0,9,9,4,0,0,0,0,0,31
RURRENABAQUE,atencion odontologica,cirugia bucal menor,2023-04-01,1,1,23,17,4,5,11,39,10,3,0,0,0,0,114
SABAYA,atencion odontologica,cirugia bucal menor,2023-04-01,0,0,7,6,1,2,6,5,3,6,0,0,0,0,36
SACABA,atencion odontologica,cirugia bucal menor,2023-04-01,15,9,121,121,12,33,55,160,36,21,0,0,0,0,583
SACABAMBA,atencion odontologica,cirugia bucal menor,2023-04-01,0,0,6,1,2,2,2,5,2,3,0,0,0,0,23
SACACA,atencion odontologica,cirugia bucal menor,2023-04-01,2,3,25,33,12,19,13,50,16,18,0,0,0,0,191
SAIPINA,atencion odontologica,cirugia bucal menor,2023-04-01,0,0,2,6,0,1,1,18,6,1,0,0,0,0,35
SALINAS DE GARCI MENDOZA,atencion odontologica,cirugia bucal menor,2023-04-01,1,2,25,20,5,4,14,19,6,14,0,0,0,0,110
SAMAIPATA,atencion odontologica,cirugia bucal menor,2023-04-01,1,1,10,9,0,2,6,9,5,1,0,0,0,0,44
SAN AGUSTIN,atencion odontologica,cirugia bucal menor,2023-04-01,0,1,0,1,0,0,0,1,1,1,0,0,0,0,5
SAN ANDRES,atencion odontologica,cirugia bucal menor,2023-04-01,0,0,3,5,4,8,10,13,4,6,0,0,0,0,53
SAN ANDRES DE MACHACA,atencion odontologica,cirugia bucal menor,2023-04-01,0,1,3,4,4,3,6,16,10,12,0,0,0,0,59
SAN ANTONIO DE ESMORUCO,atencion odontologica,cirugia bucal menor,2023-04-01,1,1,1,0,1,0,1,9,0,0,0,0,0,0,14
SAN ANTONIO DE LOMERIO,atencion odontologica,cirugia bucal menor,2023-04-01,0,0,2,3,2,5,4,16,2,4,0,0,0,0,38
SAN BENITO,atencion odontologica,cirugia bucal menor,2023-04-01,2,3,7,6,0,2,3,21,8,6,0,0,0,0,58
SAN BORJA,atencion odontologica,cirugia bucal menor,2023-04-01,3,11,25,34,18,25,28,70,42,10,0,0,0,0,266
SAN BUENA VENTURA,atencion odontologica,cirugia bucal menor,2023-04-01,2,0,11,8,2,4,8,21,1,6,0,0,0,0,63
SAN CARLOS,atencion odontologica,cirugia bucal menor,2023-04-01,1,2,13,13,4,4,4,14,11,9,0,0,0,0,75
SAN IGNACIO,atencion odontologica,cirugia bucal menor,2023-04-01,0,0,17,14,8,2,18,13,7,2,0,0,0,0,81
SAN IGNACIO DE VELASCO,atencion odontologica,cirugia bucal menor,2023-04-01,0,0,12,10,1,6,8,40,18,12,0,0,0,0,107
SAN JAVIER(STC),atencion odontologica,cirugia bucal menor,2023-04-01,3,10,4,1,1,0,0,14,4,2,0,0,0,0,39
SAN JOAQUIN,atencion odontologica,cirugia bucal menor,2023-04-01,0,0,14,7,0,0,0,0,0,0,0,0,0,0,21
SAN JOSE DE CHIQUITOS,atencion odontologica,cirugia bucal menor,2023-04-01,0,0,4,7,4,6,2,5,5,8,0,0,0,0,41
SAN JUAN DE YAPACANI,atencion odontologica,cirugia bucal menor,2023-04-01,0,0,1,3,1,0,6,6,0,0,0,0,0,0,17
SAN JULIAN,atencion odontologica,cirugia bucal menor,2023-04-01,14,5,11,23,11,6,11,23,4,2,0,0,0,0,110
SAN LORENZO(PND),atencion odontologica,cirugia bucal menor,2023-04-01,0,0,1,1,0,2,4,5,0,0,0,0,0,0,13
SAN LORENZO(TJA),atencion odontologica,cirugia bucal menor,2023-04-01,1,1,25,24,0,12,30,84,22,8,0,0,0,0,207
SAN LUCAS,atencion odontologica,cirugia bucal menor,2023-04-01,7,1,35,12,12,23,21,70,23,10,0,0,0,0,214
SAN MATIAS,atencion odontologica,cirugia bucal menor,2023-04-01,4,0,27,8,3,3,16,33,2,7,0,0,0,0,103
SAN MIGUEL DE VELASCO,atencion odontologica,cirugia bucal menor,2023-04-01,0,0,17,20,6,3,11,77,18,17,0,0,0,0,169
SAN PABLO DE LIPEZ,atencion odontologica,cirugia bucal menor,2023-04-01,0,0,0,1,2,1,0,1,2,0,0,0,0,0,7
SAN PEDRO,atencion odontologica,cirugia bucal menor,2023-04-01,0,2,7,10,7,16,21,37,7,1,0,0,0,0,108
SAN PEDRO DE BUENA VISTA,atencion odontologica,cirugia bucal menor,2023-04-01,0,2,13,19,2,8,16,37,8,11,0,0,0,0,116
SAN PEDRO DE CURAHUARA,atencion odontologica,cirugia bucal menor,2023-04-01,1,0,4,9,2,5,6,7,9,7,0,0,0,0,50
SAN PEDRO DE MACHA,atencion odontologica,cirugia bucal menor,2023-04-01,2,3,18,15,10,14,24,64,31,25,0,0,0,0,206
SAN PEDRO DE QUEMES,atencion odontologica,cirugia bucal menor,2023-04-01,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
SAN PEDRO DE TIQUINA,atencion odontologica,cirugia bucal menor,2023-04-01,3,1,14,8,3,6,7,13,7,5,0,0,0,0,67
SAN RAFAEL,atencion odontologica,cirugia bucal menor,2023-04-01,0,0,0,6,0,1,3,10,2,0,0,0,0,0,22
SAN RAMON BENI,atencion odontologica,cirugia bucal menor,2023-04-01,0,0,2,1,2,6,3,12,1,3,0,0,0,0,30
SAN RAMON SCZ,atencion odontologica,cirugia bucal menor,2023-04-01,0,1,6,5,1,3,2,3,2,0,0,0,0,0,23
SANTA ANA,atencion odontologica,cirugia bucal menor,2023-04-01,0,0,11,7,3,2,3,11,0,0,0,0,0,0,37
SANTA CRUZ DE LA SIERRA,atencion odontologica,cirugia bucal menor,2023-04-01,63,51,346,354,87,104,412,797,285,179,0,0,0,0,2678
SANTA ROSA,atencion odontologica,cirugia bucal menor,2023-04-01,1,0,10,2,3,2,12,12,2,1,0,0,0,0,45
SANTA ROSA DEL SARA,atencion odontologica,cirugia bucal menor,2023-04-01,2,0,9,17,3,12,10,26,7,3,0,0,0,0,89
SANTIAGO DE CALLAPA,atencion odontologica,cirugia bucal menor,2023-04-01,0,1,4,6,2,4,5,13,3,9,0,0,0,0,47
SANTIAGO DE HUARI,atencion odontologica,cirugia bucal menor,2023-04-01,1,0,24,12,3,6,7,25,29,4,0,0,0,0,111
SANTIAGO DE HUATA,atencion odontologica,cirugia bucal menor,2023-04-01,0,2,6,20,9,8,18,28,22,9,0,0,0,0,122
SANTIAGO DE MACHACA,atencion odontologica,cirugia bucal menor,2023-04-01,0,0,4,5,0,4,4,10,2,3,0,0,0,0,32
SANTIVAÑES,atencion odontologica,cirugia bucal menor,2023-04-01,0,0,15,16,0,0,2,4,3,3,0,0,0,0,43
SANTUARIO DE QUILLACAS,atencion odontologica,cirugia bucal menor,2023-04-01,0,0,7,2,0,2,5,10,0,2,0,0,0,0,28
SAPAHAQUI,atencion odontologica,cirugia bucal menor,2023-04-01,2,2,12,7,6,5,10,20,9,0,0,0,0,0,73
SENA,atencion odontologica,cirugia bucal menor,2023-04-01,1,2,21,20,5,8,15,28,14,5,0,0,0,0,119
SHINAOTA,atencion odontologica,cirugia bucal menor,2023-04-01,3,2,5,0,0,2,0,5,3,1,0,0,0,0,21
SICA SICA (VILLA AROMA),atencion odontologica,cirugia bucal menor,2023-04-01,1,0,22,12,12,14,23,52,14,16,0,0,0,0,166
SICAYA,atencion odontologica,cirugia bucal menor,2023-04-01,1,0,5,4,5,6,2,19,2,1,0,0,0,0,45
SIPE SIPE,atencion odontologica,cirugia bucal menor,2023-04-01,2,12,34,31,4,13,14,41,15,25,0,0,0,0,191
SOPACHUY,atencion odontologica,cirugia bucal menor,2023-04-01,0,0,8,2,1,2,5,8,7,0,0,0,0,0,33
SORACACHI,atencion odontologica,cirugia bucal menor,2023-04-01,2,2,15,17,6,9,10,22,1,9,0,0,0,0,93
SORATA,atencion odontologica,cirugia bucal menor,2023-04-01,4,7,42,44,5,15,17,44,29,6,0,0,0,0,213
SUCRE,atencion odontologica,cirugia bucal menor,2023-04-01,41,29,208,234,37,53,150,304,98,71,0,0,0,0,1225
TACACHI,atencion odontologica,cirugia bucal menor,2023-04-01,0,0,2,2,0,0,0,1,3,1,0,0,0,0,9
TACACOMA,atencion odontologica,cirugia bucal menor,2023-04-01,0,0,13,5,1,5,4,11,1,1,0,0,0,0,41
TACOBAMBA,atencion odontologica,cirugia bucal menor,2023-04-01,0,0,9,11,5,3,6,9,7,4,0,0,0,0,54
TACOPAYA,atencion odontologica,cirugia bucal menor,2023-04-01,0,1,3,4,1,6,11,19,4,4,0,0,0,0,53
TAHUA,atencion odontologica,cirugia bucal menor,2023-04-01,0,0,3,0,4,0,0,0,0,0,0,0,0,0,7
TAPACARI,atencion odontologica,cirugia bucal menor,2023-04-01,1,2,17,18,2,16,25,81,31,41,0,0,0,0,234
TARABUCO,atencion odontologica,cirugia bucal menor,2023-04-01,3,2,5,21,5,12,24,58,7,18,0,0,0,0,155
TARACO,atencion odontologica,cirugia bucal menor,2023-04-01,1,3,6,10,4,4,12,21,4,8,0,0,0,0,73
TARATA,atencion odontologica,cirugia bucal menor,2023-04-01,0,1,11,9,1,3,2,4,1,3,0,0,0,0,35
TARIJA,atencion odontologica,cirugia bucal menor,2023-04-01,8,4,94,128,42,86,256,473,113,123,0,0,0,0,1327
TARVITA,atencion odontologica,cirugia bucal menor,2023-04-01,2,1,14,12,10,6,6,35,6,9,0,0,0,0,101
TEOPONTE,atencion odontologica,cirugia bucal menor,2023-04-01,0,0,9,7,3,2,8,10,8,1,0,0,0,0,48
TIAHUANACU,atencion odontologica,cirugia bucal menor,2023-04-01,0,1,12,18,4,16,31,30,10,11,0,0,0,0,133
TINGUIPAYA,atencion odontologica,cirugia bucal menor,2023-04-01,0,0,8,10,3,3,11,28,30,8,0,0,0,0,101
TIPUANI,atencion odontologica,cirugia bucal menor,2023-04-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
TIQUIPAYA,atencion odontologica,cirugia bucal menor,2023-04-01,0,4,32,36,7,17,14,31,21,5,0,0,0,0,167
TIRAQUE (CBBA),atencion odontologica,cirugia bucal menor,2023-04-01,5,1,19,18,4,6,7,16,8,10,0,0,0,0,94
TITO YUPANQUI (PARQUIPUJIO),atencion odontologica,cirugia bucal menor,2023-04-01,1,0,2,6,0,5,12,8,2,4,0,0,0,0,40
TOCO,atencion odontologica,cirugia bucal menor,2023-04-01,0,0,0,1,0,0,0,1,0,1,0,0,0,0,3
TODOS SANTOS,atencion odontologica,cirugia bucal menor,2023-04-01,0,0,0,2,1,1,2,0,0,0,0,0,0,0,6
TOLATA,atencion odontologica,cirugia bucal menor,2023-04-01,0,0,3,6,1,0,1,11,7,6,0,0,0,0,35
TOLEDO,atencion odontologica,cirugia bucal menor,2023-04-01,1,1,2,11,1,0,1,10,5,1,0,0,0,0,33
TOMAVE,atencion odontologica,cirugia bucal menor,2023-04-01,0,2,14,14,2,7,4,30,4,5,0,0,0,0,82
TOMINA,atencion odontologica,cirugia bucal menor,2023-04-01,0,2,11,10,6,5,16,54,10,6,0,0,0,0,120
TORO TORO,atencion odontologica,cirugia bucal menor,2023-04-01,3,0,2,5,5,13,14,18,1,8,0,0,0,0,69
TOTORA(CBBA),atencion odontologica,cirugia bucal menor,2023-04-01,0,0,5,2,4,0,1,6,7,0,0,0,0,0,25
TOTORA(ORR),atencion odontologica,cirugia bucal menor,2023-04-01,1,0,17,7,0,0,0,3,0,0,0,0,0,0,28
TRIGAL,atencion odontologica,cirugia bucal menor,2023-04-01,1,0,2,2,0,0,3,9,3,1,0,0,0,0,21
TRINIDAD,atencion odontologica,cirugia bucal menor,2023-04-01,4,5,63,50,17,24,97,190,17,9,0,0,0,0,476
TUPIZA,atencion odontologica,cirugia bucal menor,2023-04-01,7,5,22,39,9,18,57,94,21,24,0,0,0,0,296
TURCO,atencion odontologica,cirugia bucal menor,2023-04-01,0,2,15,15,3,2,8,24,11,3,0,0,0,0,83
UMALA,atencion odontologica,cirugia bucal menor,2023-04-01,0,0,9,6,0,3,2,7,2,5,0,0,0,0,34
UNCIA,atencion odontologica,cirugia bucal menor,2023-04-01,5,4,32,25,14,13,17,25,7,14,0,0,0,0,156
URIONDO (A. CONCEPCION),atencion odontologica,cirugia bucal menor,2023-04-01,0,0,29,25,6,13,38,78,43,35,0,0,0,0,267
URUBICHA,atencion odontologica,cirugia bucal menor,2023-04-01,2,1,7,4,0,1,2,11,0,0,0,0,0,0,28
UYUNI,atencion odontologica,cirugia bucal menor,2023-04-01,6,7,16,16,16,22,42,74,35,39,0,0,0,0,273
VACAS,atencion odontologica,cirugia bucal menor,2023-04-01,1,0,7,8,2,4,1,11,1,8,0,0,0,0,43
VALLEGRANDE,atencion odontologica,cirugia bucal menor,2023-04-01,1,1,10,24,2,3,8,51,6,4,0,0,0,0,110
VIACHA,atencion odontologica,cirugia bucal menor,2023-04-01,4,7,79,52,22,26,26,128,26,25,0,0,0,0,395
VILA VILA,atencion odontologica,cirugia bucal menor,2023-04-01,0,0,3,3,3,2,6,10,3,1,0,0,0,0,31
VILLA CHARCAS,atencion odontologica,cirugia bucal menor,2023-04-01,1,1,6,10,1,7,8,17,6,1,0,0,0,0,58
VILLA MONTES,atencion odontologica,cirugia bucal menor,2023-04-01,3,3,30,36,10,31,47,97,12,11,0,0,0,0,280
VILLA NUEVA (LOMA ALTA),atencion odontologica,cirugia bucal menor,2023-04-01,0,1,3,1,1,0,0,1,1,0,0,0,0,0,8
VILLA RIVERO,atencion odontologica,cirugia bucal menor,2023-04-01,0,1,8,1,1,0,3,5,0,4,0,0,0,0,23
VILLA SERRANO,atencion odontologica,cirugia bucal menor,2023-04-01,0,0,3,5,2,8,9,24,1,6,0,0,0,0,58
VILLA TUNARI,atencion odontologica,cirugia bucal menor,2023-04-01,7,7,53,49,8,18,45,114,10,7,0,0,0,0,318
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,cirugia bucal menor,2023-04-01,2,1,21,26,2,1,10,69,10,7,0,0,0,0,149
VILLAZON,atencion odontologica,cirugia bucal menor,2023-04-01,10,4,23,34,7,16,25,84,24,28,0,0,0,0,255
VINTO,atencion odontologica,cirugia bucal menor,2023-04-01,4,6,24,30,11,23,12,49,15,17,0,0,0,0,191
VITICHI,atencion odontologica,cirugia bucal menor,2023-04-01,1,1,5,11,4,5,13,27,8,8,0,0,0,0,83
WALDO BALLIVIAN,atencion odontologica,cirugia bucal menor,2023-04-01,1,0,4,7,0,5,1,5,1,4,0,0,0,0,28
WARNES,atencion odontologica,cirugia bucal menor,2023-04-01,8,1,15,28,7,10,40,62,9,11,0,0,0,0,191
YACO,atencion odontologica,cirugia bucal menor,2023-04-01,0,0,9,12,3,5,10,17,7,7,0,0,0,0,70
YACUIBA,atencion odontologica,cirugia bucal menor,2023-04-01,4,7,59,50,20,28,77,217,51,13,0,0,0,0,526
YAMPARAEZ,atencion odontologica,cirugia bucal menor,2023-04-01,1,1,5,3,0,2,9,18,1,2,0,0,0,0,42
YANACACHI,atencion odontologica,cirugia bucal menor,2023-04-01,0,0,2,2,1,0,4,5,1,0,0,0,0,0,15
YAPACANI,atencion odontologica,cirugia bucal menor,2023-04-01,4,2,20,41,15,10,21,51,7,5,0,0,0,0,176
YOCALLA,atencion odontologica,cirugia bucal menor,2023-04-01,0,3,12,12,4,1,20,24,6,12,0,0,0,0,94
YOTALA,atencion odontologica,cirugia bucal menor,2023-04-01,0,0,1,4,0,3,3,10,5,0,0,0,0,0,26
YUNCHARA,atencion odontologica,cirugia bucal menor,2023-04-01,0,1,19,18,2,4,7,9,6,0,0,0,0,0,66
YUNGUYO DE LITORAL,atencion odontologica,cirugia bucal menor,2023-04-01,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2
ZUDAÑEZ,atencion odontologica,cirugia bucal menor,2023-04-01,1,0,5,6,3,3,5,16,1,6,0,0,0,0,46
ACACIO,atencion odontologica,cirugia bucal menor,2023-05-01,1,1,5,14,1,1,5,18,3,6,0,0,0,0,55
ACHACACHI,atencion odontologica,cirugia bucal menor,2023-05-01,8,2,18,33,11,15,40,84,24,24,0,0,0,0,259
ACHOCALLA,atencion odontologica,cirugia bucal menor,2023-05-01,4,4,28,31,10,9,18,64,9,9,0,0,0,0,186
AIQUILE,atencion odontologica,cirugia bucal menor,2023-05-01,1,4,7,7,0,5,1,8,6,4,0,0,0,0,43
ALALAY,atencion odontologica,cirugia bucal menor,2023-05-01,0,0,6,3,0,0,0,1,0,0,0,0,0,0,10
