,group,variable,month,RAYOS X DENTAL MENORES DE 5 AÑOS,RAYOS X DENTAL MENORES DE 5 AÑOS,RAYOS X DENTAL 5 A 13 AÑOS,RAYOS X DENTAL 5 A 13 AÑOS,RAYOS X DENTAL 14 A 19 AÑOS,RAYOS X DENTAL 14 A 19 AÑOS,RAYOS X DENTAL 20 A 59 AÑOS,RAYOS X DENTAL 20 A 59 AÑOS,RAYOS X DENTAL 60 AÑOS Y MAS,RAYOS X DENTAL 60 AÑOS Y MAS,RAYOS X DENTAL EMB,RAYOS X DENTAL EMB,RAYOS X DENTAL EMB,RAYOS X DENTAL EMB,TOTALES
MACHACAMARCA,atencion odontologica,rayos x dental,2023-05-01,0,0,0,0,3,0,3,7,2,2,0,0,0,0,17
MAGDALENA,atencion odontologica,rayos x dental,2023-05-01,1,0,0,1,0,1,0,3,0,1,0,0,0,0,7
MAIRANA,atencion odontologica,rayos x dental,2023-05-01,0,0,0,4,1,2,10,23,4,0,0,0,0,0,44
MAPIRI,atencion odontologica,rayos x dental,2023-05-01,0,0,0,4,1,3,0,0,0,0,0,0,0,0,8
MECAPACA,atencion odontologica,rayos x dental,2023-05-01,0,0,0,0,8,0,5,6,3,0,0,0,0,0,22
MINEROS,atencion odontologica,rayos x dental,2023-05-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
MIZQUE,atencion odontologica,rayos x dental,2023-05-01,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2
MOJINETE,atencion odontologica,rayos x dental,2023-05-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
MOJOCOYA,atencion odontologica,rayos x dental,2023-05-01,0,0,0,3,0,2,0,3,0,0,0,0,0,0,8
MONTEAGUDO,atencion odontologica,rayos x dental,2023-05-01,1,0,0,1,0,0,2,7,3,0,0,0,0,0,14
MONTERO,atencion odontologica,rayos x dental,2023-05-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
NAZACARA DE PACAJES,atencion odontologica,rayos x dental,2023-05-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
OCURI,atencion odontologica,rayos x dental,2023-05-01,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2
ORURO,atencion odontologica,rayos x dental,2023-05-01,8,15,58,62,53,100,206,348,58,37,0,0,0,0,945
PADCAYA,atencion odontologica,rayos x dental,2023-05-01,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2
PADILLA,atencion odontologica,rayos x dental,2023-05-01,0,1,0,0,0,1,5,8,1,0,0,0,0,0,16
PAILON,atencion odontologica,rayos x dental,2023-05-01,0,0,0,0,0,0,2,0,1,0,0,0,0,0,3
PALCA,atencion odontologica,rayos x dental,2023-05-01,1,0,2,1,0,3,2,3,0,0,0,0,0,0,12
PAMPA GRANDE,atencion odontologica,rayos x dental,2023-05-01,0,0,0,0,0,0,1,4,0,0,0,0,0,0,5
PASORAPA,atencion odontologica,rayos x dental,2023-05-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
PAZÑA,atencion odontologica,rayos x dental,2023-05-01,0,3,1,5,3,4,11,10,3,1,0,0,0,0,41
POCOATA,atencion odontologica,rayos x dental,2023-05-01,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
POOPO,atencion odontologica,rayos x dental,2023-05-01,0,0,3,1,0,2,6,13,1,1,0,0,0,0,27
PORCO,atencion odontologica,rayos x dental,2023-05-01,0,0,1,0,0,0,0,10,0,0,0,0,0,0,11
POROMA,atencion odontologica,rayos x dental,2023-05-01,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2
PORONGO,atencion odontologica,rayos x dental,2023-05-01,1,0,0,0,2,1,1,3,0,0,0,0,0,0,8
PORTACHUELO,atencion odontologica,rayos x dental,2023-05-01,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2
PORVENIR,atencion odontologica,rayos x dental,2023-05-01,0,0,0,1,0,0,0,2,0,0,0,0,0,0,3
POTOSI,atencion odontologica,rayos x dental,2023-05-01,0,0,7,7,1,6,10,48,2,0,0,0,0,0,81
PUCARANI,atencion odontologica,rayos x dental,2023-05-01,0,0,2,0,0,1,1,3,0,0,0,0,0,0,7
PUERTO GONZALO MORENO,atencion odontologica,rayos x dental,2023-05-01,0,0,0,0,1,0,1,6,0,0,0,0,0,0,8
PUERTO RICO,atencion odontologica,rayos x dental,2023-05-01,0,0,0,0,1,0,4,2,0,0,0,0,0,0,7
PUERTO VILLARROEL,atencion odontologica,rayos x dental,2023-05-01,0,0,1,0,1,2,1,6,1,0,0,0,0,0,12
PUNA,atencion odontologica,rayos x dental,2023-05-01,0,0,0,0,0,0,2,2,0,0,0,0,0,0,4
PUNATA,atencion odontologica,rayos x dental,2023-05-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
QUIABAYA,atencion odontologica,rayos x dental,2023-05-01,0,0,1,0,0,1,1,6,1,0,0,0,0,0,10
QUILLACOLLO,atencion odontologica,rayos x dental,2023-05-01,0,0,10,11,6,10,18,34,21,4,0,0,0,0,114
QUIRUSILLAS,atencion odontologica,rayos x dental,2023-05-01,0,0,0,2,0,0,2,0,3,0,0,0,0,0,7
RAVELO,atencion odontologica,rayos x dental,2023-05-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
RIBERALTA,atencion odontologica,rayos x dental,2023-05-01,0,0,3,1,0,0,5,2,0,0,0,0,0,0,11
SABAYA,atencion odontologica,rayos x dental,2023-05-01,0,0,0,0,0,1,1,1,0,0,0,0,0,0,3
SACABA,atencion odontologica,rayos x dental,2023-05-01,0,0,13,7,2,7,38,47,23,13,0,0,0,0,150
SACACA,atencion odontologica,rayos x dental,2023-05-01,0,0,2,3,1,0,3,4,0,0,0,0,0,0,13
SALINAS DE GARCI MENDOZA,atencion odontologica,rayos x dental,2023-05-01,0,0,6,6,1,3,3,5,1,1,0,0,0,0,26
SAMAIPATA,atencion odontologica,rayos x dental,2023-05-01,0,0,3,2,0,2,2,13,3,0,0,0,0,0,25
SAN BENITO,atencion odontologica,rayos x dental,2023-05-01,0,0,0,0,0,0,3,5,0,0,0,0,0,0,8
SAN CARLOS,atencion odontologica,rayos x dental,2023-05-01,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2
SAN LORENZO(TJA),atencion odontologica,rayos x dental,2023-05-01,0,1,3,1,2,1,9,10,0,0,0,0,0,0,27
SAN LUCAS,atencion odontologica,rayos x dental,2023-05-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
SAN MATIAS,atencion odontologica,rayos x dental,2023-05-01,1,2,1,0,2,1,10,2,10,0,0,0,0,0,29
SAN MIGUEL DE VELASCO,atencion odontologica,rayos x dental,2023-05-01,0,0,0,1,2,0,0,2,0,0,0,0,0,0,5
SAN PEDRO DE BUENA VISTA,atencion odontologica,rayos x dental,2023-05-01,0,0,0,1,0,8,3,2,2,1,0,0,0,0,17
SAN PEDRO DE MACHA,atencion odontologica,rayos x dental,2023-05-01,0,0,1,2,0,0,0,3,1,0,0,0,0,0,7
SAN PEDRO DE QUEMES,atencion odontologica,rayos x dental,2023-05-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
SANTA ANA,atencion odontologica,rayos x dental,2023-05-01,0,0,0,0,0,2,0,1,0,0,0,0,0,0,3
SANTA CRUZ DE LA SIERRA,atencion odontologica,rayos x dental,2023-05-01,25,23,120,102,78,89,551,802,161,184,0,0,0,0,2135
SANTA ROSA DEL SARA,atencion odontologica,rayos x dental,2023-05-01,0,0,0,0,1,0,2,1,0,0,0,0,0,0,4
SANTIAGO DE HUARI,atencion odontologica,rayos x dental,2023-05-01,0,1,1,0,0,2,0,3,0,1,0,0,0,0,8
SANTIAGO DE HUATA,atencion odontologica,rayos x dental,2023-05-01,0,0,0,0,0,1,0,9,0,0,0,0,0,0,10
SANTIAGO DE MACHACA,atencion odontologica,rayos x dental,2023-05-01,0,0,0,0,0,1,0,3,0,0,0,0,0,0,4
SANTIVAÑES,atencion odontologica,rayos x dental,2023-05-01,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2
SANTUARIO DE QUILLACAS,atencion odontologica,rayos x dental,2023-05-01,0,0,0,0,1,0,0,3,0,0,0,0,0,0,4
SAPAHAQUI,atencion odontologica,rayos x dental,2023-05-01,0,1,0,0,3,0,5,4,0,0,0,0,0,0,13
SENA,atencion odontologica,rayos x dental,2023-05-01,0,0,0,0,0,0,0,9,0,0,0,0,0,0,9
SICA SICA (VILLA AROMA),atencion odontologica,rayos x dental,2023-05-01,0,0,0,2,1,1,0,3,0,0,0,0,0,0,7
SIPE SIPE,atencion odontologica,rayos x dental,2023-05-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
SOPACHUY,atencion odontologica,rayos x dental,2023-05-01,0,0,7,1,0,5,7,16,1,2,0,0,0,0,39
SORACACHI,atencion odontologica,rayos x dental,2023-05-01,1,0,0,1,0,3,3,12,0,0,0,0,0,0,20
SORATA,atencion odontologica,rayos x dental,2023-05-01,1,1,1,2,0,2,2,2,1,1,0,0,0,0,13
SUCRE,atencion odontologica,rayos x dental,2023-05-01,1,2,6,7,8,18,34,60,7,8,0,0,0,0,151
TAPACARI,atencion odontologica,rayos x dental,2023-05-01,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
TARABUCO,atencion odontologica,rayos x dental,2023-05-01,0,1,1,1,0,4,6,2,0,1,0,0,0,0,16
TARATA,atencion odontologica,rayos x dental,2023-05-01,0,0,0,0,2,1,1,5,0,2,0,0,0,0,11
TARIJA,atencion odontologica,rayos x dental,2023-05-01,0,2,154,163,4,7,702,734,15,3,0,0,0,0,1784
TARVITA,atencion odontologica,rayos x dental,2023-05-01,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3
TINGUIPAYA,atencion odontologica,rayos x dental,2023-05-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
TIQUIPAYA,atencion odontologica,rayos x dental,2023-05-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
TIRAQUE (CBBA),atencion odontologica,rayos x dental,2023-05-01,1,0,1,0,0,1,0,2,0,0,0,0,0,0,5
TODOS SANTOS,atencion odontologica,rayos x dental,2023-05-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
TOLEDO,atencion odontologica,rayos x dental,2023-05-01,2,0,3,2,1,2,5,11,1,0,0,0,0,0,27
TOMAVE,atencion odontologica,rayos x dental,2023-05-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
TORO TORO,atencion odontologica,rayos x dental,2023-05-01,0,0,0,0,1,1,1,2,0,0,0,0,0,0,5
TRIGAL,atencion odontologica,rayos x dental,2023-05-01,0,0,1,0,0,0,2,1,0,0,0,0,0,0,4
TRINIDAD,atencion odontologica,rayos x dental,2023-05-01,0,1,4,0,1,2,4,20,3,25,0,0,0,0,60
TUPIZA,atencion odontologica,rayos x dental,2023-05-01,0,0,3,3,4,2,6,9,2,1,0,0,0,0,30
TURCO,atencion odontologica,rayos x dental,2023-05-01,0,0,1,0,1,2,7,9,2,2,0,0,0,0,24
UNCIA,atencion odontologica,rayos x dental,2023-05-01,1,1,4,2,0,0,0,5,0,0,0,0,0,0,13
URIONDO (A. CONCEPCION),atencion odontologica,rayos x dental,2023-05-01,0,0,2,2,0,3,6,32,0,0,0,0,0,0,45
UYUNI,atencion odontologica,rayos x dental,2023-05-01,0,0,4,4,2,3,6,12,0,2,0,0,0,0,33
VALLEGRANDE,atencion odontologica,rayos x dental,2023-05-01,0,1,0,2,0,1,9,5,2,1,0,0,0,0,21
VILA VILA,atencion odontologica,rayos x dental,2023-05-01,2,0,0,2,3,1,1,2,0,0,0,0,0,0,11
VILLA MONTES,atencion odontologica,rayos x dental,2023-05-01,0,0,1,2,0,3,12,24,6,0,0,0,0,0,48
VILLA RIVERO,atencion odontologica,rayos x dental,2023-05-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
VILLA TUNARI,atencion odontologica,rayos x dental,2023-05-01,0,0,3,3,1,0,2,9,3,2,0,0,0,0,23
VILLAZON,atencion odontologica,rayos x dental,2023-05-01,1,0,0,0,0,0,1,4,0,0,0,0,0,0,6
WARNES,atencion odontologica,rayos x dental,2023-05-01,0,0,0,0,0,0,1,5,0,0,0,0,0,0,6
YAMPARAEZ,atencion odontologica,rayos x dental,2023-05-01,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2
YANACACHI,atencion odontologica,rayos x dental,2023-05-01,0,0,0,0,0,3,4,6,0,0,0,0,0,0,13
YOCALLA,atencion odontologica,rayos x dental,2023-05-01,0,0,0,1,0,0,3,3,0,0,0,0,0,0,7
YOTALA,atencion odontologica,rayos x dental,2023-05-01,0,0,1,3,3,2,3,10,1,0,0,0,0,0,23
YUNCHARA,atencion odontologica,rayos x dental,2023-05-01,0,0,0,0,0,1,1,10,0,0,0,0,0,0,12
ZUDAÑEZ,atencion odontologica,rayos x dental,2023-05-01,0,0,2,1,1,1,2,2,0,0,0,0,0,0,9
ACHACACHI,atencion odontologica,rayos x dental,2023-06-01,0,0,0,0,1,2,0,1,1,1,0,0,0,0,6
ACHOCALLA,atencion odontologica,rayos x dental,2023-06-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
AIQUILE,atencion odontologica,rayos x dental,2023-06-01,0,0,1,0,1,2,2,2,8,0,0,0,0,0,16
ANDAMARCA,atencion odontologica,rayos x dental,2023-06-01,0,0,0,0,0,1,0,2,0,0,0,0,0,0,3
ANTEQUERA,atencion odontologica,rayos x dental,2023-06-01,1,0,1,11,7,6,3,5,0,3,0,0,0,0,37
ANZALDO,atencion odontologica,rayos x dental,2023-06-01,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2
APOLO,atencion odontologica,rayos x dental,2023-06-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
ARANI,atencion odontologica,rayos x dental,2023-06-01,0,0,0,1,0,1,2,8,0,3,0,0,0,0,15
ATOCHA,atencion odontologica,rayos x dental,2023-06-01,0,0,1,11,2,6,21,28,1,0,0,0,0,0,70
AYO AYO,atencion odontologica,rayos x dental,2023-06-01,0,0,0,1,0,0,3,9,2,3,0,0,0,0,18
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,rayos x dental,2023-06-01,0,0,0,0,0,3,2,14,2,3,0,0,0,0,24
BERMEJO,atencion odontologica,rayos x dental,2023-06-01,0,0,7,8,0,4,12,23,5,2,0,0,0,0,61
BETANZOS,atencion odontologica,rayos x dental,2023-06-01,0,0,0,1,0,1,3,9,0,0,0,0,0,0,14
CABEZAS,atencion odontologica,rayos x dental,2023-06-01,0,1,1,1,1,0,5,9,1,1,0,0,0,0,20
CAMARGO,atencion odontologica,rayos x dental,2023-06-01,0,0,0,1,2,3,3,17,1,2,0,0,0,0,29
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,rayos x dental,2023-06-01,0,0,1,0,1,1,3,8,1,0,0,0,0,0,15
CAQUIAVIRI,atencion odontologica,rayos x dental,2023-06-01,0,0,0,0,2,0,0,5,0,0,0,0,0,0,7
CARACOLLO,atencion odontologica,rayos x dental,2023-06-01,0,0,0,1,1,5,0,8,0,0,0,0,0,0,15
CARANAVI,atencion odontologica,rayos x dental,2023-06-01,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4
CARANGAS,atencion odontologica,rayos x dental,2023-06-01,0,0,0,0,0,1,5,1,0,0,0,0,0,0,7
CARIPUYO,atencion odontologica,rayos x dental,2023-06-01,0,0,0,2,1,0,0,3,0,0,0,0,0,0,6
CATACORA,atencion odontologica,rayos x dental,2023-06-01,0,0,1,0,1,0,0,0,1,0,0,0,0,0,3
CHALLAPATA,atencion odontologica,rayos x dental,2023-06-01,0,0,2,3,1,0,9,10,3,0,0,0,0,0,28
CHAQUI,atencion odontologica,rayos x dental,2023-06-01,0,0,0,1,0,6,4,9,1,0,0,0,0,0,21
CHARAGUA,atencion odontologica,rayos x dental,2023-06-01,0,0,5,6,1,2,5,14,0,0,0,0,0,0,33
CHAYANTA,atencion odontologica,rayos x dental,2023-06-01,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4
CHIMORE,atencion odontologica,rayos x dental,2023-06-01,0,0,0,3,2,8,4,16,0,1,0,0,0,0,34
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,rayos x dental,2023-06-01,0,0,5,0,0,0,2,2,1,2,0,0,0,0,12
COBIJA,atencion odontologica,rayos x dental,2023-06-01,0,1,2,0,3,1,19,25,0,0,0,0,0,0,51
COCHABAMBA,atencion odontologica,rayos x dental,2023-06-01,16,12,70,68,61,67,254,446,123,116,0,0,0,0,1233
COIPASA,atencion odontologica,rayos x dental,2023-06-01,0,0,0,2,0,0,0,1,0,0,0,0,0,0,3
COLCAPIRHUA,atencion odontologica,rayos x dental,2023-06-01,0,0,1,3,0,4,2,12,2,1,0,0,0,0,25
"COLCHA ""K""",atencion odontologica,rayos x dental,2023-06-01,3,2,3,5,3,3,5,16,1,0,0,0,0,0,41
COLLANA,atencion odontologica,rayos x dental,2023-06-01,0,0,3,4,0,10,0,5,0,0,0,0,0,0,22
COLPA BELGICA,atencion odontologica,rayos x dental,2023-06-01,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
COLQUECHACA,atencion odontologica,rayos x dental,2023-06-01,0,0,0,0,0,3,6,14,3,2,0,0,0,0,28
COLQUIRI,atencion odontologica,rayos x dental,2023-06-01,2,2,2,4,6,7,12,16,2,1,0,0,0,0,54
COMARAPA,atencion odontologica,rayos x dental,2023-06-01,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2
COPACABANA,atencion odontologica,rayos x dental,2023-06-01,0,0,1,0,0,1,0,3,1,1,0,0,0,0,7
CORQUE,atencion odontologica,rayos x dental,2023-06-01,0,0,0,0,0,1,0,3,0,0,0,0,0,0,4
COTAGAITA,atencion odontologica,rayos x dental,2023-06-01,0,1,0,3,0,1,1,10,0,0,0,0,0,0,16
COTOCA,atencion odontologica,rayos x dental,2023-06-01,0,0,0,2,1,0,0,7,0,0,0,0,0,0,10
CRUZ DE MACHACAMARCA,atencion odontologica,rayos x dental,2023-06-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
CUATRO CAÑADAS,atencion odontologica,rayos x dental,2023-06-01,0,0,1,0,0,0,1,1,0,0,0,0,0,0,3
CULPINA,atencion odontologica,rayos x dental,2023-06-01,0,0,4,1,7,5,13,38,4,4,0,0,0,0,76
CURAHUARA DE CARANGAS,atencion odontologica,rayos x dental,2023-06-01,0,0,0,1,1,3,1,6,0,0,0,0,0,0,12
DESAGUADERO,atencion odontologica,rayos x dental,2023-06-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
EL ALTO,atencion odontologica,rayos x dental,2023-06-01,2,2,12,18,10,13,16,18,4,2,0,0,0,0,97
EL PUENTE(STC),atencion odontologica,rayos x dental,2023-06-01,0,0,0,1,0,0,0,5,0,0,0,0,0,0,6
EL PUENTE(TJA),atencion odontologica,rayos x dental,2023-06-01,0,0,0,1,1,0,3,6,0,1,0,0,0,0,12
EL TORNO,atencion odontologica,rayos x dental,2023-06-01,0,0,2,1,2,3,3,11,1,1,0,0,0,0,24
ESCARA,atencion odontologica,rayos x dental,2023-06-01,0,0,0,1,0,2,0,0,0,0,0,0,0,0,3
ESCOMA,atencion odontologica,rayos x dental,2023-06-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
EUCALIPTUS,atencion odontologica,rayos x dental,2023-06-01,0,0,0,0,0,0,0,2,0,1,0,0,0,0,3
GENERAL SAAVEDRA,atencion odontologica,rayos x dental,2023-06-01,0,0,3,2,0,1,2,6,0,0,0,0,0,0,14
GUANAY,atencion odontologica,rayos x dental,2023-06-01,1,0,2,3,0,2,8,6,1,1,0,0,0,0,24
GUTIERREZ,atencion odontologica,rayos x dental,2023-06-01,0,0,1,2,1,3,5,19,1,0,0,0,0,0,32
HUACARETA,atencion odontologica,rayos x dental,2023-06-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
HUACAYA (VILLA DE HUACAYA),atencion odontologica,rayos x dental,2023-06-01,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4
HUACHACALLA,atencion odontologica,rayos x dental,2023-06-01,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2
HUANUNI,atencion odontologica,rayos x dental,2023-06-01,1,1,13,14,10,24,23,40,15,3,0,0,0,0,144
HUARINA,atencion odontologica,rayos x dental,2023-06-01,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2
HUATAJATA,atencion odontologica,rayos x dental,2023-06-01,0,0,0,0,1,2,0,1,1,0,0,0,0,0,5
INCAHUASI,atencion odontologica,rayos x dental,2023-06-01,0,0,2,3,2,1,1,2,1,0,0,0,0,0,12
IRUPANA (VILLA DE LANZA),atencion odontologica,rayos x dental,2023-06-01,0,0,0,0,0,1,2,4,0,1,0,0,0,0,8
IXIAMAS,atencion odontologica,rayos x dental,2023-06-01,0,0,0,1,0,3,1,9,0,0,0,0,0,0,14
LA ASUNTA,atencion odontologica,rayos x dental,2023-06-01,0,0,0,0,0,1,0,3,0,0,0,0,0,0,4
LA GUARDIA,atencion odontologica,rayos x dental,2023-06-01,0,0,0,0,0,0,1,2,0,0,0,0,0,0,3
LA PAZ,atencion odontologica,rayos x dental,2023-06-01,9,4,41,36,39,50,146,238,43,30,0,0,0,0,636
LAGUNILLAS,atencion odontologica,rayos x dental,2023-06-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
LAS CARRERAS,atencion odontologica,rayos x dental,2023-06-01,0,0,0,1,0,1,3,13,1,1,0,0,0,0,20
LLALLAGUA,atencion odontologica,rayos x dental,2023-06-01,0,0,1,0,1,0,2,8,0,1,0,0,0,0,13
MACHACAMARCA,atencion odontologica,rayos x dental,2023-06-01,0,0,0,4,1,2,3,5,1,1,0,0,0,0,17
MAGDALENA,atencion odontologica,rayos x dental,2023-06-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
MAIRANA,atencion odontologica,rayos x dental,2023-06-01,0,1,0,4,0,2,9,17,1,0,0,0,0,0,34
MAPIRI,atencion odontologica,rayos x dental,2023-06-01,0,0,0,1,1,0,0,1,0,0,0,0,0,0,3
MECAPACA,atencion odontologica,rayos x dental,2023-06-01,0,0,0,0,7,0,2,22,0,0,0,0,0,0,31
MIZQUE,atencion odontologica,rayos x dental,2023-06-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
MOJINETE,atencion odontologica,rayos x dental,2023-06-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
MOJOCOYA,atencion odontologica,rayos x dental,2023-06-01,0,0,0,2,1,1,2,5,0,0,0,0,0,0,11
MONTEAGUDO,atencion odontologica,rayos x dental,2023-06-01,0,0,1,4,0,1,2,8,0,0,0,0,0,0,16
MONTERO,atencion odontologica,rayos x dental,2023-06-01,0,0,1,0,1,3,1,1,1,0,0,0,0,0,8
MOROCHATA,atencion odontologica,rayos x dental,2023-06-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
NAZACARA DE PACAJES,atencion odontologica,rayos x dental,2023-06-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
ORURO,atencion odontologica,rayos x dental,2023-06-01,6,7,48,62,66,63,169,333,29,39,0,0,0,0,822
PADCAYA,atencion odontologica,rayos x dental,2023-06-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
PADILLA,atencion odontologica,rayos x dental,2023-06-01,0,0,0,0,0,6,6,10,0,0,0,0,0,0,22
PAILON,atencion odontologica,rayos x dental,2023-06-01,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2
PALCA,atencion odontologica,rayos x dental,2023-06-01,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3
PAMPA GRANDE,atencion odontologica,rayos x dental,2023-06-01,0,1,4,3,0,3,3,9,0,0,0,0,0,0,23
PASORAPA,atencion odontologica,rayos x dental,2023-06-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
PAZÑA,atencion odontologica,rayos x dental,2023-06-01,0,0,1,6,3,6,11,19,2,1,0,0,0,0,49
POCOATA,atencion odontologica,rayos x dental,2023-06-01,0,0,0,1,0,1,0,3,0,0,0,0,0,0,5
POOPO,atencion odontologica,rayos x dental,2023-06-01,0,0,1,6,1,3,19,13,1,1,0,0,0,0,45
PORCO,atencion odontologica,rayos x dental,2023-06-01,0,0,1,0,0,0,2,1,0,0,0,0,0,0,4
PORONGO,atencion odontologica,rayos x dental,2023-06-01,0,0,0,0,0,0,1,2,1,0,0,0,0,0,4
POTOSI,atencion odontologica,rayos x dental,2023-06-01,0,2,8,21,18,35,30,88,3,12,0,0,0,0,217
PUCARANI,atencion odontologica,rayos x dental,2023-06-01,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2
PUERTO GONZALO MORENO,atencion odontologica,rayos x dental,2023-06-01,0,0,0,0,5,5,0,11,0,0,0,0,0,0,21
PUERTO RICO,atencion odontologica,rayos x dental,2023-06-01,0,1,3,5,4,1,1,5,0,0,0,0,0,0,20
PUERTO VILLARROEL,atencion odontologica,rayos x dental,2023-06-01,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3
PUNA,atencion odontologica,rayos x dental,2023-06-01,0,0,0,0,0,1,3,4,0,0,0,0,0,0,8
PUNATA,atencion odontologica,rayos x dental,2023-06-01,0,0,1,2,0,1,0,0,3,1,0,0,0,0,8
QUIABAYA,atencion odontologica,rayos x dental,2023-06-01,0,0,0,0,3,0,1,1,0,1,0,0,0,0,6
QUILLACOLLO,atencion odontologica,rayos x dental,2023-06-01,0,2,8,3,5,5,16,40,23,18,0,0,0,0,120
QUIRUSILLAS,atencion odontologica,rayos x dental,2023-06-01,0,0,1,0,0,0,1,2,1,0,0,0,0,0,5
RAVELO,atencion odontologica,rayos x dental,2023-06-01,0,0,0,0,1,0,0,2,0,0,0,0,0,0,3
RIBERALTA,atencion odontologica,rayos x dental,2023-06-01,0,0,2,1,0,0,7,3,1,0,0,0,0,0,14
SABAYA,atencion odontologica,rayos x dental,2023-06-01,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2
SACABA,atencion odontologica,rayos x dental,2023-06-01,0,0,4,8,8,5,48,49,19,14,0,0,0,0,155
SALINAS DE GARCI MENDOZA,atencion odontologica,rayos x dental,2023-06-01,1,0,7,1,1,2,3,8,2,4,0,0,0,0,29
SAMAIPATA,atencion odontologica,rayos x dental,2023-06-01,0,0,1,1,0,1,3,15,1,0,0,0,0,0,22
SAN ANTONIO DE LOMERIO,atencion odontologica,rayos x dental,2023-06-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
SAN BENITO,atencion odontologica,rayos x dental,2023-06-01,0,0,0,0,2,0,2,1,0,0,0,0,0,0,5
SAN CARLOS,atencion odontologica,rayos x dental,2023-06-01,0,0,3,2,0,1,4,7,0,0,0,0,0,0,17
SAN JULIAN,atencion odontologica,rayos x dental,2023-06-01,0,0,1,0,0,0,0,5,0,0,0,0,0,0,6
SAN LORENZO(TJA),atencion odontologica,rayos x dental,2023-06-01,0,0,5,1,1,0,5,7,1,0,0,0,0,0,20
SAN LUCAS,atencion odontologica,rayos x dental,2023-06-01,0,0,0,1,0,2,1,0,0,0,0,0,0,0,4
SAN MATIAS,atencion odontologica,rayos x dental,2023-06-01,0,1,0,2,0,3,10,6,1,0,0,0,0,0,23
SAN MIGUEL DE VELASCO,atencion odontologica,rayos x dental,2023-06-01,0,0,0,0,1,2,3,1,0,1,0,0,0,0,8
SAN PEDRO,atencion odontologica,rayos x dental,2023-06-01,0,0,0,0,1,1,2,2,1,0,0,0,0,0,7
SAN PEDRO DE BUENA VISTA,atencion odontologica,rayos x dental,2023-06-01,0,0,0,4,0,2,0,2,0,4,0,0,0,0,12
