,group,variable,month,PRIMERA CONSULTA MENORES DE 5 AÑOS,PRIMERA CONSULTA MENORES DE 5 AÑOS,PRIMERA CONSULTA 5 A 13 AÑOS,PRIMERA CONSULTA 5 A 13 AÑOS,PRIMERA CONSULTA 14 A 19 AÑOS,PRIMERA CONSULTA 14 A 19 AÑOS,PRIMERA CONSULTA 20 A 59 AÑOS,PRIMERA CONSULTA 20 A 59 AÑOS,PRIMERA CONSULTA 60 AÑOS Y MAS,PRIMERA CONSULTA 60 AÑOS Y MAS,PRIMERA CONSULTA EMB,PRIMERA CONSULTA EMB,PRIMERA CONSULTA POST,PRIMERA CONSULTA POST,TOTALES
HUACHACALLA,atencion odontologica,primera consulta,2023-04-01,3,3,4,2,3,1,2,2,6,4,0,0,0,0,30
HUANUNI,atencion odontologica,primera consulta,2023-04-01,19,26,40,48,8,29,50,87,12,9,0,18,0,0,346
HUARINA,atencion odontologica,primera consulta,2023-04-01,6,4,25,24,2,6,16,26,7,15,0,1,0,1,133
HUATAJATA,atencion odontologica,primera consulta,2023-04-01,5,4,4,11,0,9,4,17,4,2,0,4,0,0,64
HUAYLLAMARCA,atencion odontologica,primera consulta,2023-04-01,4,1,19,12,6,3,4,11,6,4,0,2,0,1,73
HUMANATA,atencion odontologica,primera consulta,2023-04-01,6,7,14,8,2,7,5,11,8,11,0,12,0,0,91
ICHOCA,atencion odontologica,primera consulta,2023-04-01,0,0,1,0,0,2,1,5,0,1,0,1,0,0,11
ICLA,atencion odontologica,primera consulta,2023-04-01,4,6,5,6,7,15,10,16,2,4,0,6,0,0,81
INCAHUASI,atencion odontologica,primera consulta,2023-04-01,34,40,20,16,4,16,13,47,3,3,0,21,0,2,219
INQUISIVI,atencion odontologica,primera consulta,2023-04-01,15,17,54,62,11,25,40,72,15,12,0,9,0,1,333
IRUPANA (VILLA DE LANZA),atencion odontologica,primera consulta,2023-04-01,18,25,27,40,7,24,35,65,8,11,0,7,0,1,268
IXIAMAS,atencion odontologica,primera consulta,2023-04-01,16,30,42,51,8,16,11,34,4,4,0,5,0,4,225
JESUS DE MACHACA,atencion odontologica,primera consulta,2023-04-01,16,7,27,29,12,25,31,48,23,22,0,12,0,4,256
LA ASUNTA,atencion odontologica,primera consulta,2023-04-01,87,75,200,211,36,57,89,205,32,13,0,76,0,12,1093
LA GUARDIA,atencion odontologica,primera consulta,2023-04-01,27,35,35,54,4,22,26,107,11,14,0,5,0,2,342
LA PAZ,atencion odontologica,primera consulta,2023-04-01,449,407,485,469,146,251,838,1520,260,240,0,244,0,33,5342
LA RIVERA,atencion odontologica,primera consulta,2023-04-01,1,1,1,2,1,2,2,4,0,1,0,0,0,1,16
LAGUNILLAS,atencion odontologica,primera consulta,2023-04-01,9,10,5,3,2,3,7,9,6,2,0,0,0,0,56
LAJA,atencion odontologica,primera consulta,2023-04-01,21,19,36,26,5,18,28,58,10,16,0,16,0,5,258
LAS CARRERAS,atencion odontologica,primera consulta,2023-04-01,4,5,27,17,1,1,11,24,7,4,0,0,0,0,101
LICOMA PAMPA,atencion odontologica,primera consulta,2023-04-01,1,5,33,41,2,2,3,9,1,5,0,4,0,0,106
LLALLAGUA,atencion odontologica,primera consulta,2023-04-01,32,31,55,41,17,25,45,93,15,4,0,10,0,0,368
LLICA,atencion odontologica,primera consulta,2023-04-01,2,1,21,30,3,4,7,12,2,2,0,3,0,0,87
LORETO,atencion odontologica,primera consulta,2023-04-01,0,0,4,3,0,0,3,4,0,0,0,0,0,0,14
LURIBAY,atencion odontologica,primera consulta,2023-04-01,13,6,25,13,1,8,20,32,4,2,0,1,0,0,125
MACHACAMARCA,atencion odontologica,primera consulta,2023-04-01,9,11,9,15,1,3,13,12,6,6,0,4,0,0,89
MACHARETI,atencion odontologica,primera consulta,2023-04-01,8,8,31,19,1,4,2,20,1,2,0,4,0,1,101
MAGDALENA,atencion odontologica,primera consulta,2023-04-01,4,1,7,17,8,12,10,22,0,3,0,4,0,0,88
MAIRANA,atencion odontologica,primera consulta,2023-04-01,23,17,50,52,9,28,29,64,9,14,0,15,0,16,326
MALLA,atencion odontologica,primera consulta,2023-04-01,2,5,17,19,3,3,11,7,2,0,0,2,0,0,71
MAPIRI,atencion odontologica,primera consulta,2023-04-01,4,1,9,10,1,8,3,20,1,2,0,5,0,0,64
MECAPACA,atencion odontologica,primera consulta,2023-04-01,21,31,29,44,12,22,42,73,13,6,0,4,0,7,304
MINEROS,atencion odontologica,primera consulta,2023-04-01,65,75,24,29,1,14,9,86,19,12,0,39,0,2,375
MIZQUE,atencion odontologica,primera consulta,2023-04-01,15,10,33,41,15,18,16,59,3,6,0,4,0,0,220
MOCOMOCO,atencion odontologica,primera consulta,2023-04-01,7,9,20,18,7,11,21,43,18,9,0,4,0,0,167
MOJINETE,atencion odontologica,primera consulta,2023-04-01,0,0,1,3,0,3,1,3,0,0,0,0,0,0,11
MOJOCOYA,atencion odontologica,primera consulta,2023-04-01,5,8,45,39,6,5,6,15,2,2,0,4,0,0,137
MONTEAGUDO,atencion odontologica,primera consulta,2023-04-01,8,14,44,56,10,10,64,92,12,6,0,7,0,1,324
MONTERO,atencion odontologica,primera consulta,2023-04-01,153,163,131,154,36,88,126,323,48,39,0,128,0,22,1411
MORO MORO,atencion odontologica,primera consulta,2023-04-01,1,0,5,6,4,2,5,20,8,7,0,0,0,0,58
MOROCHATA,atencion odontologica,primera consulta,2023-04-01,13,6,46,30,10,16,19,48,18,14,0,3,0,1,224
NACEBE (SANTA ROSA DEL ABUNA),atencion odontologica,primera consulta,2023-04-01,2,5,25,13,0,1,4,4,0,0,0,0,0,2,56
NAZACARA DE PACAJES,atencion odontologica,primera consulta,2023-04-01,0,1,1,2,1,1,3,3,0,0,0,1,0,0,13
OCURI,atencion odontologica,primera consulta,2023-04-01,15,16,26,25,13,17,29,83,28,21,0,21,0,3,297
OKINAWA,atencion odontologica,primera consulta,2023-04-01,6,0,9,2,3,3,6,26,2,1,0,3,0,0,61
OMEREQUE,atencion odontologica,primera consulta,2023-04-01,0,2,1,3,2,2,4,10,1,1,0,1,0,1,28
ORURO,atencion odontologica,primera consulta,2023-04-01,255,235,345,367,138,207,518,1260,133,117,0,305,0,54,3934
PADCAYA,atencion odontologica,primera consulta,2023-04-01,8,4,37,59,7,11,37,79,5,6,0,4,0,0,257
PADILLA,atencion odontologica,primera consulta,2023-04-01,5,7,18,23,4,10,31,61,4,4,0,13,0,0,180
PAILON,atencion odontologica,primera consulta,2023-04-01,8,7,34,26,18,17,22,74,6,5,0,3,0,5,225
PALCA,atencion odontologica,primera consulta,2023-04-01,24,25,63,48,21,35,49,95,21,16,0,8,0,5,410
PALOS BLANCOS,atencion odontologica,primera consulta,2023-04-01,26,24,40,48,13,21,37,82,12,9,0,8,0,2,322
PAMPA AULLAGAS,atencion odontologica,primera consulta,2023-04-01,3,3,6,2,1,1,2,6,0,1,0,1,0,0,26
PAMPA GRANDE,atencion odontologica,primera consulta,2023-04-01,3,2,7,18,2,9,4,30,2,2,0,2,0,5,86
PAPEL PAMPA,atencion odontologica,primera consulta,2023-04-01,12,5,25,32,6,1,12,17,5,5,0,0,0,1,121
PASORAPA,atencion odontologica,primera consulta,2023-04-01,13,5,2,3,11,3,3,18,4,1,0,1,0,2,66
PATACAMAYA,atencion odontologica,primera consulta,2023-04-01,12,18,63,84,6,16,19,40,6,2,0,14,0,6,286
PAZÑA,atencion odontologica,primera consulta,2023-04-01,5,4,20,14,3,5,7,20,5,1,0,3,0,0,87
PELECHUCO,atencion odontologica,primera consulta,2023-04-01,13,9,13,17,3,13,17,32,2,2,0,7,0,0,128
POCOATA,atencion odontologica,primera consulta,2023-04-01,39,45,88,109,38,70,65,152,18,25,0,23,0,18,690
POCONA,atencion odontologica,primera consulta,2023-04-01,6,3,17,19,7,13,24,35,4,4,0,1,0,3,136
POJO (CBBA),atencion odontologica,primera consulta,2023-04-01,4,4,18,13,3,12,6,41,4,4,0,3,0,2,114
POOPO,atencion odontologica,primera consulta,2023-04-01,1,4,21,25,4,7,14,24,4,3,0,8,0,0,115
PORCO,atencion odontologica,primera consulta,2023-04-01,13,6,5,12,2,7,6,46,2,3,0,19,0,5,126
POROMA,atencion odontologica,primera consulta,2023-04-01,40,27,133,111,29,43,23,55,7,7,0,12,0,0,487
PORONGO,atencion odontologica,primera consulta,2023-04-01,9,15,30,31,13,12,36,35,4,6,0,5,0,3,199
PORTACHUELO,atencion odontologica,primera consulta,2023-04-01,3,0,7,9,5,4,5,18,1,2,0,1,0,1,56
PORVENIR,atencion odontologica,primera consulta,2023-04-01,21,11,16,32,3,12,17,34,0,1,0,8,0,0,155
POSTRER VALLE,atencion odontologica,primera consulta,2023-04-01,9,6,15,12,6,10,2,10,0,0,0,3,0,0,73
POTOSI,atencion odontologica,primera consulta,2023-04-01,103,87,160,168,61,99,174,544,23,26,0,161,0,18,1624
PRESTO,atencion odontologica,primera consulta,2023-04-01,22,14,33,51,4,9,14,26,4,6,0,9,0,0,192
PUCARA,atencion odontologica,primera consulta,2023-04-01,7,5,4,6,0,0,7,15,3,2,0,11,0,5,65
PUCARANI,atencion odontologica,primera consulta,2023-04-01,13,14,56,61,10,46,43,99,20,8,0,31,0,5,406
PUERTO ACOSTA,atencion odontologica,primera consulta,2023-04-01,2,2,6,10,3,14,8,17,4,9,0,5,0,1,81
PUERTO CARABUCO,atencion odontologica,primera consulta,2023-04-01,5,5,24,21,13,17,27,66,8,19,0,8,0,0,213
PUERTO GONZALO MORENO,atencion odontologica,primera consulta,2023-04-01,8,12,9,21,2,15,5,32,4,2,0,17,0,0,127
PUERTO PEREZ,atencion odontologica,primera consulta,2023-04-01,2,2,9,8,4,6,9,24,7,4,0,3,0,0,78
PUERTO QUIJARRO,atencion odontologica,primera consulta,2023-04-01,12,13,18,9,31,8,11,32,6,5,0,5,0,2,152
PUERTO RICO,atencion odontologica,primera consulta,2023-04-01,16,21,22,35,7,19,20,30,3,5,0,10,0,5,193
PUERTO SUAREZ,atencion odontologica,primera consulta,2023-04-01,1,2,16,15,7,10,8,24,5,1,0,13,0,1,103
PUERTO VILLARROEL,atencion odontologica,primera consulta,2023-04-01,45,48,63,72,28,38,63,145,18,18,0,34,0,13,585
PUNA,atencion odontologica,primera consulta,2023-04-01,11,6,19,19,10,31,27,50,10,12,0,13,0,3,211
PUNATA,atencion odontologica,primera consulta,2023-04-01,16,9,44,59,6,23,19,64,5,12,0,10,0,18,285
QUIABAYA,atencion odontologica,primera consulta,2023-04-01,5,2,6,6,0,2,10,13,0,1,0,0,0,0,45
QUILLACOLLO,atencion odontologica,primera consulta,2023-04-01,85,68,115,119,29,44,108,257,44,30,0,41,0,7,947
QUIME,atencion odontologica,primera consulta,2023-04-01,1,1,7,8,3,1,16,11,11,5,0,2,0,0,66
QUIRUSILLAS,atencion odontologica,primera consulta,2023-04-01,7,8,6,9,0,5,7,9,1,1,0,0,0,0,53
RAVELO,atencion odontologica,primera consulta,2023-04-01,20,22,82,91,16,34,43,83,50,65,0,16,0,1,523
REYES,atencion odontologica,primera consulta,2023-04-01,1,0,7,6,1,2,2,11,1,1,0,0,0,0,32
RIBERALTA,atencion odontologica,primera consulta,2023-04-01,199,215,144,164,108,191,68,308,12,15,0,257,0,58,1739
ROBORE,atencion odontologica,primera consulta,2023-04-01,4,5,5,7,3,10,17,43,2,1,0,21,0,3,121
RURRENABAQUE,atencion odontologica,primera consulta,2023-04-01,11,5,21,21,12,16,21,58,12,4,0,4,0,2,187
SABAYA,atencion odontologica,primera consulta,2023-04-01,2,9,11,5,4,6,17,27,7,12,0,3,0,0,103
SACABA,atencion odontologica,primera consulta,2023-04-01,66,65,112,118,42,81,148,354,40,45,0,32,0,22,1125
SACABAMBA,atencion odontologica,primera consulta,2023-04-01,2,4,6,2,2,1,2,7,2,4,0,0,0,0,32
SACACA,atencion odontologica,primera consulta,2023-04-01,5,8,30,34,26,28,29,71,10,19,0,9,0,0,269
SAIPINA,atencion odontologica,primera consulta,2023-04-01,7,10,12,18,5,7,10,31,4,2,0,24,0,2,132
SALINAS DE GARCI MENDOZA,atencion odontologica,primera consulta,2023-04-01,16,24,43,27,28,18,21,45,14,16,0,15,0,0,267
SAMAIPATA,atencion odontologica,primera consulta,2023-04-01,16,24,27,24,6,14,20,58,6,8,0,22,0,15,240
SAN AGUSTIN,atencion odontologica,primera consulta,2023-04-01,1,1,0,1,0,2,0,0,3,3,0,0,0,0,11
SAN ANDRES,atencion odontologica,primera consulta,2023-04-01,14,11,11,11,8,16,18,28,6,6,0,6,0,0,135
SAN ANDRES DE MACHACA,atencion odontologica,primera consulta,2023-04-01,0,4,2,1,1,5,6,5,5,8,0,0,0,1,38
SAN ANTONIO DE ESMORUCO,atencion odontologica,primera consulta,2023-04-01,7,14,22,18,11,13,0,4,0,0,0,8,0,5,102
SAN ANTONIO DE LOMERIO,atencion odontologica,primera consulta,2023-04-01,0,1,5,4,2,5,8,18,3,2,0,0,0,1,49
SAN BENITO,atencion odontologica,primera consulta,2023-04-01,7,7,12,16,5,7,19,60,9,15,0,1,0,0,158
SAN BORJA,atencion odontologica,primera consulta,2023-04-01,30,45,73,96,12,30,41,94,40,11,0,11,0,9,492
SAN BUENA VENTURA,atencion odontologica,primera consulta,2023-04-01,11,6,21,20,8,12,14,43,2,6,0,8,0,1,152
SAN CARLOS,atencion odontologica,primera consulta,2023-04-01,38,26,33,38,18,25,28,59,13,10,0,5,0,6,299
SAN IGNACIO,atencion odontologica,primera consulta,2023-04-01,2,2,46,32,16,10,20,42,4,3,0,7,0,0,184
SAN IGNACIO DE VELASCO,atencion odontologica,primera consulta,2023-04-01,9,9,48,34,8,16,20,88,26,17,0,15,0,1,291
SAN JAVIER(BNI),atencion odontologica,primera consulta,2023-04-01,1,3,0,4,0,0,2,9,0,1,0,5,0,0,25
SAN JAVIER(STC),atencion odontologica,primera consulta,2023-04-01,14,17,22,23,3,6,3,26,3,1,0,12,0,1,131
SAN JOAQUIN,atencion odontologica,primera consulta,2023-04-01,6,4,19,18,10,6,12,26,1,1,0,3,0,1,107
SAN JOSE DE CHIQUITOS,atencion odontologica,primera consulta,2023-04-01,2,0,9,12,6,10,15,32,19,3,0,4,0,4,116
SAN JUAN DE YAPACANI,atencion odontologica,primera consulta,2023-04-01,4,3,8,7,3,2,12,21,0,1,0,0,0,1,62
SAN JULIAN,atencion odontologica,primera consulta,2023-04-01,35,39,44,33,12,41,51,116,8,9,0,31,0,5,424
SAN LORENZO(PND),atencion odontologica,primera consulta,2023-04-01,9,14,10,7,0,1,3,8,2,0,0,3,0,0,57
SAN LORENZO(TJA),atencion odontologica,primera consulta,2023-04-01,13,13,48,61,9,30,54,132,13,6,0,5,0,1,385
SAN LUCAS,atencion odontologica,primera consulta,2023-04-01,48,57,128,111,27,55,40,102,13,6,0,15,0,0,602
SAN MATIAS,atencion odontologica,primera consulta,2023-04-01,54,41,32,23,6,12,16,53,11,15,0,3,0,0,266
SAN MIGUEL DE VELASCO,atencion odontologica,primera consulta,2023-04-01,33,21,21,18,9,11,22,72,10,14,0,15,0,0,246
SAN PABLO DE LIPEZ,atencion odontologica,primera consulta,2023-04-01,3,2,3,4,2,1,5,8,1,2,0,0,0,0,31
SAN PEDRO,atencion odontologica,primera consulta,2023-04-01,30,26,11,15,7,13,19,54,19,10,0,21,0,4,229
SAN PEDRO DE BUENA VISTA,atencion odontologica,primera consulta,2023-04-01,25,24,93,105,14,25,54,97,30,31,0,16,0,6,520
SAN PEDRO DE CURAHUARA,atencion odontologica,primera consulta,2023-04-01,9,4,28,27,1,7,10,17,12,6,0,1,0,0,122
SAN PEDRO DE MACHA,atencion odontologica,primera consulta,2023-04-01,39,30,40,27,27,25,45,99,37,48,0,13,0,1,431
SAN PEDRO DE QUEMES,atencion odontologica,primera consulta,2023-04-01,0,0,0,0,0,0,2,2,0,0,0,0,0,0,4
SAN PEDRO DE TIQUINA,atencion odontologica,primera consulta,2023-04-01,17,19,80,64,4,9,13,17,8,6,0,2,0,0,239
SAN RAFAEL,atencion odontologica,primera consulta,2023-04-01,2,0,68,40,2,1,6,15,1,1,0,1,0,0,137
SAN RAMON BENI,atencion odontologica,primera consulta,2023-04-01,0,0,3,2,2,8,3,12,4,1,0,13,0,0,48
SAN RAMON SCZ,atencion odontologica,primera consulta,2023-04-01,11,12,11,14,5,5,3,9,1,0,0,8,0,1,80
SANTA ANA,atencion odontologica,primera consulta,2023-04-01,3,3,13,8,0,8,6,14,2,0,0,1,0,0,58
SANTA CRUZ DE LA SIERRA,atencion odontologica,primera consulta,2023-04-01,1129,1014,977,1069,258,492,1135,3257,421,414,0,1115,0,105,11386
SANTA ROSA,atencion odontologica,primera consulta,2023-04-01,1,2,9,7,5,3,12,13,1,1,0,0,0,0,54
SANTA ROSA DEL SARA,atencion odontologica,primera consulta,2023-04-01,21,15,10,14,5,9,9,21,1,3,0,3,0,0,111
SANTIAGO DE CALLAPA,atencion odontologica,primera consulta,2023-04-01,2,7,10,20,2,8,8,15,3,7,0,3,0,1,86
SANTIAGO DE HUARI,atencion odontologica,primera consulta,2023-04-01,10,13,46,31,5,8,26,33,19,12,0,3,0,0,206
SANTIAGO DE HUATA,atencion odontologica,primera consulta,2023-04-01,3,6,8,13,5,7,11,22,9,7,0,6,0,0,97
SANTIAGO DE MACHACA,atencion odontologica,primera consulta,2023-04-01,1,1,8,6,3,6,5,13,2,2,0,0,0,0,47
SANTIVAÑES,atencion odontologica,primera consulta,2023-04-01,3,6,17,22,1,4,17,24,5,9,0,2,0,1,111
SANTUARIO DE QUILLACAS,atencion odontologica,primera consulta,2023-04-01,7,6,8,7,3,3,7,16,6,10,0,2,0,0,75
SAPAHAQUI,atencion odontologica,primera consulta,2023-04-01,7,7,23,20,8,6,17,27,11,0,0,5,0,0,131
SENA,atencion odontologica,primera consulta,2023-04-01,18,15,20,23,6,20,18,50,13,5,0,12,0,7,207
SHINAOTA,atencion odontologica,primera consulta,2023-04-01,8,6,12,14,7,3,12,40,2,2,0,2,0,4,112
SICA SICA (VILLA AROMA),atencion odontologica,primera consulta,2023-04-01,4,1,14,14,10,16,29,60,20,15,0,1,0,0,184
SICAYA,atencion odontologica,primera consulta,2023-04-01,3,2,7,4,1,5,4,21,2,2,0,1,0,0,52
SIPE SIPE,atencion odontologica,primera consulta,2023-04-01,32,39,59,59,15,31,35,94,20,16,0,1,0,0,401
SOPACHUY,atencion odontologica,primera consulta,2023-04-01,0,0,0,0,0,3,1,6,0,0,0,5,0,0,15
SORACACHI,atencion odontologica,primera consulta,2023-04-01,37,48,266,284,13,14,24,53,29,24,0,10,0,2,804
SORATA,atencion odontologica,primera consulta,2023-04-01,23,21,41,58,7,25,24,63,15,2,0,22,0,2,303
SUCRE,atencion odontologica,primera consulta,2023-04-01,352,356,315,398,113,173,471,1020,114,81,0,269,0,8,3670
TACACHI,atencion odontologica,primera consulta,2023-04-01,0,0,0,1,1,0,0,3,0,1,0,0,0,0,6
TACACOMA,atencion odontologica,primera consulta,2023-04-01,5,1,15,9,3,4,15,28,1,1,0,6,0,0,88
TACOBAMBA,atencion odontologica,primera consulta,2023-04-01,11,11,21,15,7,10,14,24,5,5,0,8,0,2,133
TACOPAYA,atencion odontologica,primera consulta,2023-04-01,1,1,8,9,3,13,15,30,3,2,0,0,0,0,85
TAHUA,atencion odontologica,primera consulta,2023-04-01,5,4,18,13,3,3,0,3,0,0,0,1,0,1,51
TAPACARI,atencion odontologica,primera consulta,2023-04-01,18,11,30,31,13,35,30,85,17,14,0,19,0,7,310
TARABUCO,atencion odontologica,primera consulta,2023-04-01,13,15,20,30,9,15,24,49,2,8,0,11,0,0,196
TARACO,atencion odontologica,primera consulta,2023-04-01,10,18,26,26,8,4,12,31,6,6,0,8,0,4,159
TARATA,atencion odontologica,primera consulta,2023-04-01,1,2,10,9,1,2,7,10,1,3,0,0,0,0,46
TARIJA,atencion odontologica,primera consulta,2023-04-01,123,157,349,448,108,157,474,1024,140,167,0,181,0,5,3333
TARVITA,atencion odontologica,primera consulta,2023-04-01,10,15,40,64,11,24,22,72,7,5,0,24,0,1,295
TEOPONTE,atencion odontologica,primera consulta,2023-04-01,23,15,34,42,10,9,14,22,4,3,0,6,0,0,182
TIAHUANACU,atencion odontologica,primera consulta,2023-04-01,3,7,10,16,1,19,27,29,5,5,0,8,0,1,131
TINGUIPAYA,atencion odontologica,primera consulta,2023-04-01,8,10,17,20,5,11,11,37,13,13,0,12,0,3,160
TIPUANI,atencion odontologica,primera consulta,2023-04-01,1,0,1,0,0,3,6,6,2,1,0,0,0,0,20
TIQUIPAYA,atencion odontologica,primera consulta,2023-04-01,32,31,76,71,16,40,54,124,9,16,0,14,0,0,483
TIRAQUE (CBBA),atencion odontologica,primera consulta,2023-04-01,13,7,37,27,9,18,19,38,8,9,0,1,0,8,194
TITO YUPANQUI (PARQUIPUJIO),atencion odontologica,primera consulta,2023-04-01,2,1,13,10,1,2,16,12,0,5,0,4,0,0,66
TOCO,atencion odontologica,primera consulta,2023-04-01,2,3,1,0,1,0,4,8,1,0,0,1,0,0,21
TODOS SANTOS,atencion odontologica,primera consulta,2023-04-01,1,1,3,3,1,1,2,2,0,0,0,1,0,0,15
TOLATA,atencion odontologica,primera consulta,2023-04-01,4,4,6,7,2,3,6,17,1,3,0,1,0,4,58
TOLEDO,atencion odontologica,primera consulta,2023-04-01,16,13,22,29,10,3,7,12,14,11,0,0,0,0,137
TOMAVE,atencion odontologica,primera consulta,2023-04-01,13,13,17,14,4,10,9,26,2,2,0,2,0,3,115
TOMINA,atencion odontologica,primera consulta,2023-04-01,4,6,25,34,5,11,22,44,4,5,0,9,0,0,169
TORO TORO,atencion odontologica,primera consulta,2023-04-01,4,7,12,12,8,20,16,34,6,5,0,13,0,1,138
TOTORA(CBBA),atencion odontologica,primera consulta,2023-04-01,7,10,13,10,10,6,14,37,4,6,0,6,0,1,124
TOTORA(ORR),atencion odontologica,primera consulta,2023-04-01,0,0,11,5,0,3,0,5,0,0,0,4,0,1,29
TRIGAL,atencion odontologica,primera consulta,2023-04-01,2,2,3,2,1,0,2,11,1,0,0,0,0,0,24
TRINIDAD,atencion odontologica,primera consulta,2023-04-01,100,103,130,113,40,89,163,401,20,34,0,77,0,0,1270
TUPIZA,atencion odontologica,primera consulta,2023-04-01,41,46,77,84,21,30,52,159,20,30,0,51,0,4,615
TURCO,atencion odontologica,primera consulta,2023-04-01,9,20,33,46,1,2,16,42,17,13,0,3,0,0,202
UMALA,atencion odontologica,primera consulta,2023-04-01,7,7,16,28,0,10,8,29,3,7,0,7,0,0,122
UNCIA,atencion odontologica,primera consulta,2023-04-01,8,14,42,36,8,23,27,79,17,16,0,17,0,3,290
URIONDO (A. CONCEPCION),atencion odontologica,primera consulta,2023-04-01,11,16,39,46,8,32,68,150,15,23,0,20,0,6,434
URUBICHA,atencion odontologica,primera consulta,2023-04-01,7,5,13,18,6,9,9,36,2,0,0,9,0,1,115
UYUNI,atencion odontologica,primera consulta,2023-04-01,25,30,70,55,16,27,52,81,14,16,0,3,0,1,390
VACAS,atencion odontologica,primera consulta,2023-04-01,5,8,31,30,4,13,10,28,1,9,0,0,0,3,142
VALLEGRANDE,atencion odontologica,primera consulta,2023-04-01,21,29,35,49,10,11,20,66,8,6,0,17,0,1,273
VIACHA,atencion odontologica,primera consulta,2023-04-01,53,48,116,106,32,43,44,153,71,13,0,27,0,1,707
VILA VILA,atencion odontologica,primera consulta,2023-04-01,4,5,6,12,1,1,5,6,2,1,0,0,0,0,43
VILLA CHARCAS,atencion odontologica,primera consulta,2023-04-01,28,15,16,20,3,16,14,34,3,5,0,6,0,0,160
VILLA MONTES,atencion odontologica,primera consulta,2023-04-01,8,16,57,89,31,69,107,222,27,13,0,28,0,1,668
VILLA NUEVA (LOMA ALTA),atencion odontologica,primera consulta,2023-04-01,1,6,4,6,1,3,0,1,1,1,0,3,0,1,28
VILLA RIVERO,atencion odontologica,primera consulta,2023-04-01,4,1,4,4,4,1,7,21,0,5,0,1,0,1,53
VILLA SERRANO,atencion odontologica,primera consulta,2023-04-01,10,18,18,20,5,13,19,39,1,3,0,6,0,0,152
VILLA TUNARI,atencion odontologica,primera consulta,2023-04-01,28,19,74,96,38,62,88,233,14,12,0,18,0,13,695
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,primera consulta,2023-04-01,22,28,29,37,5,12,21,56,7,4,0,9,0,3,233
VILLAZON,atencion odontologica,primera consulta,2023-04-01,28,33,59,64,14,25,38,107,12,14,0,54,0,3,451
VINTO,atencion odontologica,primera consulta,2023-04-01,24,15,19,30,13,17,35,81,14,9,0,0,0,1,258
VITICHI,atencion odontologica,primera consulta,2023-04-01,12,11,35,33,4,9,26,46,7,9,0,8,0,2,202
WALDO BALLIVIAN,atencion odontologica,primera consulta,2023-04-01,2,1,1,4,0,5,0,3,1,2,0,0,0,0,19
WARNES,atencion odontologica,primera consulta,2023-04-01,37,29,52,61,7,29,82,94,6,10,0,8,0,2,417
YACO,atencion odontologica,primera consulta,2023-04-01,2,3,10,20,7,9,14,17,3,5,0,4,0,0,94
YACUIBA,atencion odontologica,primera consulta,2023-04-01,17,22,110,112,30,39,127,265,25,15,0,25,0,2,789
YAMPARAEZ,atencion odontologica,primera consulta,2023-04-01,4,2,3,5,0,9,9,20,2,2,0,3,0,0,59
YANACACHI,atencion odontologica,primera consulta,2023-04-01,3,3,8,3,2,2,7,13,2,0,0,1,0,0,44
YAPACANI,atencion odontologica,primera consulta,2023-04-01,11,16,30,54,25,28,49,88,9,8,0,14,0,2,334
YOCALLA,atencion odontologica,primera consulta,2023-04-01,7,10,15,17,2,10,15,32,8,4,0,4,0,1,125
YOTALA,atencion odontologica,primera consulta,2023-04-01,2,7,6,10,5,11,8,24,2,0,0,5,0,0,80
YUNCHARA,atencion odontologica,primera consulta,2023-04-01,6,3,21,24,10,8,14,36,5,4,0,3,0,0,134
YUNGUYO DE LITORAL,atencion odontologica,primera consulta,2023-04-01,0,0,1,0,0,0,1,1,2,2,0,0,0,0,7
ZUDAÑEZ,atencion odontologica,primera consulta,2023-04-01,1,1,10,10,1,3,4,7,0,0,0,5,0,0,42
ACACIO,atencion odontologica,primera consulta,2023-05-01,23,23,91,99,16,14,33,44,16,16,0,4,0,0,379
ACHACACHI,atencion odontologica,primera consulta,2023-05-01,27,27,74,62,29,33,48,127,15,27,0,37,0,8,514
ACHOCALLA,atencion odontologica,primera consulta,2023-05-01,23,29,40,38,14,23,25,96,17,22,0,22,0,2,351
AIQUILE,atencion odontologica,primera consulta,2023-05-01,18,22,57,45,2,8,11,32,4,6,0,6,0,0,211
ALALAY,atencion odontologica,primera consulta,2023-05-01,1,0,9,6,1,3,0,2,0,1,0,0,0,0,23
ALCALA,atencion odontologica,primera consulta,2023-05-01,6,2,16,10,5,6,16,22,1,2,0,3,0,2,91
ALTO BENI,atencion odontologica,primera consulta,2023-05-01,29,31,48,49,8,12,29,62,14,10,0,15,0,4,311
ANCORAIMES,atencion odontologica,primera consulta,2023-05-01,7,13,10,10,8,11,24,33,28,23,0,5,0,0,172
ANDAMARCA,atencion odontologica,primera consulta,2023-05-01,4,2,11,9,3,2,13,24,7,11,0,3,0,0,89
ANTEQUERA,atencion odontologica,primera consulta,2023-05-01,2,2,8,12,3,32,12,18,3,5,0,3,0,0,100
ANZALDO,atencion odontologica,primera consulta,2023-05-01,3,4,22,25,6,2,6,13,4,5,0,0,0,1,91
APOLO,atencion odontologica,primera consulta,2023-05-01,10,10,22,19,16,17,17,52,4,3,0,4,0,2,176
ARAMPAMPA,atencion odontologica,primera consulta,2023-05-01,0,1,4,2,0,1,0,6,0,1,0,0,0,4,19
