municipality,group,variable,month,Vacunaciones dentro de servicio,TOTAL
PUNA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-12-01,1,1
PUNATA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-12-01,5,5
QUILLACOLLO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-12-01,6,6
REYES,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-12-01,1,1
RIBERALTA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-12-01,16,16
ROBORE,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-12-01,3,3
RURRENABAQUE,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-12-01,1,1
SACABA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-12-01,16,16
SAMAIPATA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-12-01,1,1
SAN ANDRES,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-12-01,3,3
SAN BENITO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-12-01,2,2
SAN BORJA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-12-01,4,4
SAN CARLOS,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-12-01,2,2
SAN IGNACIO DE VELASCO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-12-01,8,8
SAN JAVIER(BNI),vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-12-01,3,3
SAN JAVIER(STC),vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-12-01,2,2
SAN JOAQUIN,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-12-01,1,1
SAN JULIAN,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-12-01,3,3
SAN LORENZO(TJA),vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-12-01,9,9
SANTA ANA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-12-01,3,3
SANTA CRUZ DE LA SIERRA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-12-01,400,400
SICA SICA (VILLA AROMA),vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-12-01,2,2
SIPE SIPE,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-12-01,1,1
SORACACHI,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-12-01,3,3
SUCRE,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-12-01,9,9
TARATA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-12-01,3,3
TARIJA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-12-01,91,91
TIQUIPAYA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-12-01,7,7
TIRAQUE (CBBA),vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-12-01,7,7
TOLEDO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-12-01,2,2
TORO TORO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-12-01,2,2
TRINIDAD,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-12-01,32,32
VIACHA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-12-01,22,22
VILA VILA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-12-01,3,3
VILLA TUNARI,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-12-01,6,6
VILLAZON,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-12-01,2,2
VINTO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-12-01,2,2
WARNES,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-12-01,2,2
YACUIBA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-12-01,3,3
YAPACANI,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-12-01,3,3
YUNCHARA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-12-01,1,1
