,group,variable,month,DPT 4TA DOSIS CANTIDAD,DPT 4TA DOSIS CANTIDAD,TOTALES
POTOSI,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-09-01,51,50,101
PRESTO,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-09-01,1,1,2
PUERTO ACOSTA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-09-01,0,2,2
PUERTO GONZALO MORENO,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-09-01,0,5,5
PUERTO QUIJARRO,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-09-01,1,0,1
PUERTO SUAREZ,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-09-01,8,0,8
PUERTO VILLARROEL,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-09-01,29,30,59
PUNA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-09-01,1,1,2
PUNATA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-09-01,6,1,7
QUILLACOLLO,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-09-01,37,93,130
QUIRUSILLAS,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-09-01,1,0,1
RAVELO,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-09-01,0,9,9
REYES,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-09-01,7,7,14
RIBERALTA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-09-01,2,20,22
ROBORE,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-09-01,2,0,2
RURRENABAQUE,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-09-01,17,2,19
SACABA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-09-01,39,6,45
SACABAMBA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-09-01,0,1,1
SAIPINA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-09-01,1,0,1
SALINAS DE GARCI MENDOZA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-09-01,5,7,12
SAMAIPATA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-09-01,0,1,1
SAN ANDRES,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-09-01,10,23,33
SAN ANDRES DE MACHACA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-09-01,1,2,3
SAN ANTONIO DE LOMERIO,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-09-01,11,4,15
SAN BENITO,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-09-01,0,12,12
SAN BORJA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-09-01,26,48,74
SAN IGNACIO,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-09-01,20,36,56
SAN JAVIER(BNI),vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-09-01,5,5,10
SAN JOAQUIN,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-09-01,1,7,8
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-09-01,9,3,12
SAN JULIAN,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-09-01,6,27,33
SAN LORENZO(TJA),vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-09-01,13,0,13
SAN LUCAS,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-09-01,10,24,34
SAN MIGUEL DE VELASCO,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-09-01,6,0,6
SAN PEDRO,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-09-01,2,0,2
SAN PEDRO DE BUENA VISTA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-09-01,5,2,7
SAN PEDRO(PND),vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-09-01,0,5,5
SAN RAMON SCZ,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-09-01,15,16,31
SANTA ANA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-09-01,2,1,3
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-09-01,395,232,627
SANTA ROSA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-09-01,2,0,2
SANTA ROSA DEL SARA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-09-01,18,6,24
SANTIAGO DE HUATA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-09-01,2,1,3
SHINAOTA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-09-01,2,0,2
SICA SICA (VILLA AROMA),vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-09-01,0,1,1
SIPE SIPE,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-09-01,27,18,45
SORATA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-09-01,3,10,13
SUCRE,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-09-01,111,64,175
TAPACARI,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-09-01,0,4,4
TARABUCO,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-09-01,3,4,7
TARATA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-09-01,2,5,7
TARIJA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-09-01,66,22,88
TARVITA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-09-01,0,4,4
TIQUIPAYA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-09-01,52,44,96
TIRAQUE (CBBA),vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-09-01,1,0,1
TOCO,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-09-01,1,4,5
TOLATA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-09-01,0,1,1
TORO TORO,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-09-01,0,2,2
TOTORA(CBBA),vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-09-01,1,2,3
TRIGAL,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-09-01,1,1,2
TRINIDAD,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-09-01,66,10,76
TUPIZA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-09-01,1,0,1
URIONDO (A. CONCEPCION),vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-09-01,9,0,9
UYUNI,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-09-01,2,0,2
VACAS,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-09-01,2,4,6
VALLEGRANDE,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-09-01,5,0,5
VILA VILA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-09-01,2,2,4
VILLA CHARCAS,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-09-01,1,0,1
VILLA MONTES,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-09-01,10,1,11
VILLA RIVERO,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-09-01,6,9,15
VILLA TUNARI,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-09-01,39,12,51
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-09-01,3,3,6
VILLAZON,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-09-01,39,31,70
VITICHI,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-09-01,0,4,4
WARNES,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-09-01,75,12,87
YACUIBA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-09-01,31,67,98
YAMPARAEZ,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-09-01,1,2,3
YAPACANI,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-09-01,0,7,7
YOTALA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-09-01,3,0,3
YUNCHARA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-09-01,0,2,2
ZUDAÑEZ,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-09-01,3,4,7
ACHACACHI,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-10-01,17,126,143
AIQUILE,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-10-01,5,17,22
ALALAY,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-10-01,0,3,3
ALCALA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-10-01,2,0,2
ANCORAIMES,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-10-01,7,54,61
ANZALDO,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-10-01,1,2,3
ARANI,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-10-01,11,1,12
ARBIETO,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-10-01,7,4,11
ARQUE,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-10-01,1,9,10
ASCENCION DE GUARAYOS,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-10-01,38,0,38
ATOCHA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-10-01,1,0,1
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-10-01,3,17,20
AZURDUY,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-10-01,1,2,3
BAURES,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-10-01,5,0,5
BELEN DE URMIRI,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-10-01,1,0,1
BELLA FLOR,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-10-01,0,2,2
BERMEJO,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-10-01,5,17,22
BETANZOS,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-10-01,5,0,5
BOLIVAR,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-10-01,1,0,1
BOLPEBRA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-10-01,1,0,1
CABEZAS,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-10-01,8,0,8
"CAIZA ""D""",vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-10-01,3,3,6
CAMARGO,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-10-01,7,2,9
CAMIRI,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-10-01,6,0,6
CAPINOTA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-10-01,9,0,9
CARACOLLO,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-10-01,6,4,10
CARAPARI,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-10-01,10,2,12
CHALLAPATA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-10-01,16,1,17
CHIMORE,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-10-01,5,2,7
CHUA COCANI,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-10-01,0,8,8
CKOCHAS,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-10-01,7,2,9
CLIZA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-10-01,5,6,11
COBIJA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-10-01,23,25,48
COCAPATA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-10-01,9,16,25
COCHABAMBA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-10-01,289,138,427
"COLCHA ""K""",vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-10-01,6,2,8
COLOMI,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-10-01,11,9,20
COLQUECHACA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-10-01,2,3,5
COMARAPA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-10-01,5,2,7
COMBAYA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-10-01,0,19,19
CONCEPCION,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-10-01,9,16,25
CORQUE,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-10-01,0,1,1
COTAGAITA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-10-01,3,8,11
COTOCA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-10-01,5,21,26
CUATRO CAÑADAS,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-10-01,11,27,38
CUEVO,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-10-01,0,1,1
CULPINA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-10-01,0,2,2
EL ALTO,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-10-01,250,155,405
EL PUENTE(STC),vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-10-01,3,2,5
EL PUENTE(TJA),vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-10-01,3,1,4
EL TORNO,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-10-01,13,1,14
EL VILLAR,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-10-01,5,0,5
ENTRE RIOS TRJ,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-10-01,1,6,7
ENTRE RIOS CBBA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-10-01,10,2,12
FERNANDEZ ALONSO,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-10-01,6,3,9
FILADELFIA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-10-01,6,4,10
GUAQUI,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-10-01,0,1,1
GUAYARAMERIN,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-10-01,34,22,56
HUACARETA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-10-01,1,0,1
HUACAYA (VILLA DE HUACAYA),vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-10-01,1,2,3
HUANUNI,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-10-01,6,3,9
HUARACAJE,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-10-01,1,1,2
ICLA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-10-01,2,0,2
INCAHUASI,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-10-01,0,1,1
IRUPANA (VILLA DE LANZA),vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-10-01,0,2,2
JESUS DE MACHACA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-10-01,3,0,3
LA GUARDIA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-10-01,38,0,38
LA PAZ,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-10-01,119,18,137
LAGUNILLAS,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-10-01,0,2,2
LLALLAGUA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-10-01,5,15,20
LORETO,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-10-01,4,0,4
LURIBAY,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-10-01,4,2,6
MACHACAMARCA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-10-01,2,0,2
MACHARETI,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-10-01,2,3,5
MAGDALENA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-10-01,1,8,9
MAIRANA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-10-01,3,5,8
MINEROS,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-10-01,18,10,28
MIZQUE,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-10-01,8,9,17
MONTEAGUDO,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-10-01,4,8,12
MONTERO,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-10-01,44,10,54
MOROCHATA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-10-01,5,18,23
NUEVO MANOA (NUEVA ESPERANZA),vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-10-01,0,2,2
OKINAWA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-10-01,6,11,17
OMEREQUE,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-10-01,2,5,7
ORURO,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-10-01,73,12,85
PADCAYA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-10-01,1,1,2
PADILLA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-10-01,16,3,19
PAILON,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-10-01,8,10,18
PALCA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-10-01,0,6,6
PAMPA AULLAGAS,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-10-01,0,1,1
PAMPA GRANDE,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-10-01,5,2,7
PAZÑA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-10-01,0,1,1
POCOATA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-10-01,0,4,4
POCONA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-10-01,3,6,9
POJO (CBBA),vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-10-01,12,8,20
POROMA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-10-01,7,2,9
PORONGO,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-10-01,7,15,22
PORTACHUELO,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-10-01,9,0,9
PORVENIR,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-10-01,0,13,13
POTOSI,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-10-01,96,95,191
PRESTO,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-10-01,1,0,1
PUCARANI,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-10-01,0,5,5
PUERTO ACOSTA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-10-01,0,1,1
PUERTO GONZALO MORENO,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-10-01,2,9,11
PUERTO SUAREZ,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-10-01,9,0,9
PUERTO VILLARROEL,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-10-01,26,4,30
PUNATA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-10-01,12,2,14
QUILLACOLLO,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-10-01,38,126,164
QUIRUSILLAS,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-10-01,1,0,1
RAVELO,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-10-01,0,4,4
REYES,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-10-01,1,0,1
RIBERALTA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-10-01,15,13,28
ROBORE,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-10-01,0,5,5
RURRENABAQUE,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-10-01,14,5,19
SACABA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-10-01,85,0,85
SACABAMBA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-10-01,0,2,2
SALINAS DE GARCI MENDOZA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-10-01,0,4,4
SAMAIPATA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-10-01,0,1,1
SAN ANDRES,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-10-01,33,10,43
SAN ANTONIO DE LOMERIO,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-10-01,7,4,11
SAN BORJA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-10-01,43,67,110
SAN CARLOS,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-10-01,2,3,5
SAN IGNACIO,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-10-01,29,9,38
SAN JAVIER(BNI),vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-10-01,2,7,9
SAN JOAQUIN,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-10-01,1,1,2
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-10-01,7,5,12
SAN JULIAN,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-10-01,21,8,29
SAN LORENZO(PND),vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-10-01,1,5,6
SAN LORENZO(TJA),vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-10-01,10,6,16
SAN LUCAS,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-10-01,7,28,35
SAN MIGUEL DE VELASCO,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-10-01,5,12,17
SAN PEDRO,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-10-01,1,0,1
SAN PEDRO DE TIQUINA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-10-01,0,4,4
SAN PEDRO(PND),vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-10-01,0,5,5
SAN RAMON BENI,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-10-01,0,2,2
SAN RAMON SCZ,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-10-01,8,2,10
SANTA ANA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-10-01,1,0,1
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-10-01,606,373,979
SANTA ROSA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-10-01,7,0,7
SANTA ROSA DEL SARA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-10-01,24,0,24
SANTIAGO DE HUATA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-10-01,1,21,22
SANTUARIO DE QUILLACAS,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-10-01,1,2,3
SICA SICA (VILLA AROMA),vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-10-01,2,3,5
SIPE SIPE,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-10-01,35,4,39
SOPACHUY,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-10-01,9,0,9
SORATA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-10-01,2,71,73
SUCRE,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-10-01,137,104,241
TACOBAMBA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-10-01,2,3,5
TAPACARI,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-10-01,0,4,4
TARABUCO,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-10-01,2,1,3
TARACO,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-10-01,4,0,4
TARATA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-10-01,3,14,17
TARIJA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-10-01,71,24,95
TARVITA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-10-01,1,5,6
TIQUIPAYA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-10-01,16,23,39
TIRAQUE (CBBA),vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-10-01,0,10,10
TOCO,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-10-01,0,2,2
TOLATA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-10-01,3,10,13
TOMAVE,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-10-01,1,0,1
TOMINA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-10-01,1,1,2
TORO TORO,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-10-01,0,3,3
TOTORA(CBBA),vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-10-01,8,8,16
TOTORA(ORR),vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-10-01,3,0,3
TRINIDAD,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-10-01,61,4,65
TUPIZA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-10-01,12,13,25
URIONDO (A. CONCEPCION),vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-10-01,2,4,6
URUBICHA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-10-01,2,0,2
UYUNI,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-10-01,1,0,1
VACAS,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-10-01,0,1,1
VALLEGRANDE,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-10-01,5,1,6
VILA VILA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-10-01,3,5,8
VILLA CHARCAS,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-10-01,2,0,2
VILLA MONTES,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-10-01,6,3,9
VILLA NUEVA (LOMA ALTA),vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-10-01,0,1,1
VILLA RIVERO,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-10-01,2,14,16
