municipality,group,variable,month,RN con corte tardío de Cordón Umbilical,TOTAL
CALAMARCA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-12-01,3,3
CAMARGO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-12-01,22,22
CAMATAQUI (C. VILLA ABECIA),atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-12-01,2,2
CAPINOTA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-12-01,15,15
CARACOLLO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-12-01,10,10
CARANAVI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-12-01,1,1
CARAPARI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-12-01,2,2
CARIPUYO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-12-01,2,2
CHALLAPATA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-12-01,2,2
CHAQUI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-12-01,5,5
CHARAGUA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-12-01,2,2
CHAYANTA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-12-01,4,4
CHIMORE,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-12-01,1,1
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-12-01,23,23
CHUMA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-12-01,1,1
CHUQUIHUTA AYLLU JUCUMANI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-12-01,3,3
CKOCHAS,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-12-01,5,5
CLIZA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-12-01,34,34
COBIJA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-12-01,13,13
COCAPATA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-12-01,4,4
COCHABAMBA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-12-01,14,14
"COLCHA ""K""",atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-12-01,4,4
COLLANA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-12-01,1,1
COLOMI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-12-01,3,3
COLQUECHACA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-12-01,9,9
COLQUENCHA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-12-01,5,5
COLQUIRI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-12-01,6,6
COPACABANA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-12-01,2,2
CORIPATA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-12-01,3,3
COROICO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-12-01,30,30
CORQUE,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-12-01,1,1
COTAGAITA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-12-01,7,7
CUEVO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-12-01,1,1
CULPINA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-12-01,8,8
CURAHUARA DE CARANGAS,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-12-01,3,3
EL ALTO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-12-01,138,138
EL PUENTE(STC),atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-12-01,1,1
EL PUENTE(TJA),atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-12-01,1,1
EL VILLAR,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-12-01,1,1
ENTRE RIOS TRJ,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-12-01,4,4
ENTRE RIOS CBBA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-12-01,39,39
ESMERALDA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-12-01,1,1
EUCALIPTUS,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-12-01,1,1
EXALTACION,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-12-01,2,2
FERNANDEZ ALONSO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-12-01,8,8
GENERAL SAAVEDRA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-12-01,4,4
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-12-01,1,1
GUAQUI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-12-01,7,7
HUANUNI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-12-01,28,28
HUARACAJE,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-12-01,3,3
HUMANATA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-12-01,7,7
ICLA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-12-01,7,7
INCAHUASI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-12-01,7,7
INQUISIVI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-12-01,5,5
JESUS DE MACHACA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-12-01,2,2
LA ASUNTA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-12-01,6,6
LA PAZ,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-12-01,43,43
LAGUNILLAS,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-12-01,2,2
LAJA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-12-01,5,5
LICOMA PAMPA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-12-01,3,3
LLICA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-12-01,1,1
LURIBAY,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-12-01,1,1
MACHARETI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-12-01,2,2
MAPIRI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-12-01,1,1
MINEROS,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-12-01,1,1
MIZQUE,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-12-01,33,33
MOCOMOCO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-12-01,3,3
MOJOCOYA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-12-01,3,3
MONTEAGUDO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-12-01,34,34
MONTERO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-12-01,13,13
MOROCHATA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-12-01,6,6
OCURI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-12-01,5,5
OMEREQUE,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-12-01,6,6
ORURO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-12-01,53,53
PADCAYA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-12-01,5,5
PADILLA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-12-01,3,3
PAILON,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-12-01,1,1
PALCA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-12-01,5,5
PALOS BLANCOS,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-12-01,28,28
PAPEL PAMPA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-12-01,2,2
PASORAPA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-12-01,2,2
PAZÑA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-12-01,2,2
POCOATA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-12-01,4,4
POCONA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-12-01,5,5
POJO (CBBA),atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-12-01,2,2
POOPO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-12-01,1,1
PORCO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-12-01,7,7
POROMA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-12-01,6,6
PORVENIR,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-12-01,1,1
POTOSI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-12-01,129,129
PRESTO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-12-01,2,2
PUCARANI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-12-01,6,6
PUERTO ACOSTA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-12-01,1,1
PUERTO CARABUCO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-12-01,2,2
PUERTO GONZALO MORENO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-12-01,10,10
PUERTO RICO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-12-01,7,7
PUERTO VILLARROEL,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-12-01,10,10
PUNA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-12-01,6,6
PUNATA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-12-01,47,47
QUILLACOLLO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-12-01,12,12
QUIME,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-12-01,6,6
RAQAYPAMPA(ETA),atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-12-01,2,2
RAVELO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-12-01,8,8
REYES,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-12-01,16,16
RIBERALTA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-12-01,214,214
ROBORE,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-12-01,14,14
SABAYA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-12-01,1,1
SACABA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-12-01,10,10
SACACA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-12-01,9,9
SALINAS DE GARCI MENDOZA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-12-01,7,7
SAN ANDRES,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-12-01,4,4
SAN ANTONIO DE LOMERIO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-12-01,1,1
SAN BORJA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-12-01,3,3
SAN IGNACIO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-12-01,1,1
SAN IGNACIO DE VELASCO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-12-01,62,62
SAN JULIAN,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-12-01,1,1
SAN LORENZO(PND),atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-12-01,3,3
SAN LORENZO(TJA),atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-12-01,1,1
SAN LUCAS,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-12-01,22,22
SAN MIGUEL DE VELASCO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-12-01,10,10
SAN PEDRO DE BUENA VISTA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-12-01,9,9
SAN PEDRO DE MACHA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-12-01,7,7
SAN PEDRO DE TIQUINA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-12-01,3,3
SAN RAMON SCZ,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-12-01,6,6
SANTA ANA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-12-01,31,31
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-12-01,110,110
SANTA ROSA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-12-01,3,3
SANTIAGO DE CALLAPA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-12-01,2,2
SANTIAGO DE HUATA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-12-01,1,1
SENA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-12-01,9,9
SHINAOTA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-12-01,8,8
SICA SICA (VILLA AROMA),atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-12-01,7,7
SICAYA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-12-01,1,1
SIPE SIPE,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-12-01,44,44
SOPACHUY,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-12-01,4,4
SORACACHI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-12-01,1,1
SORATA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-12-01,1,1
SUCRE,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-12-01,67,67
TACACOMA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-12-01,3,3
TACOPAYA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-12-01,4,4
TAPACARI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-12-01,2,2
TARABUCO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-12-01,12,12
TARATA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-12-01,4,4
TARIJA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-12-01,5,5
TARVITA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-12-01,7,7
TEOPONTE,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-12-01,2,2
TIAHUANACU,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-12-01,6,6
TINGUIPAYA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-12-01,12,12
TIPUANI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-12-01,5,5
TIQUIPAYA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-12-01,75,75
TOLATA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-12-01,1,1
TOMAVE,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-12-01,5,5
TOMINA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-12-01,8,8
TORO TORO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-12-01,4,4
TOTORA(CBBA),atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-12-01,1,1
TOTORA(ORR),atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-12-01,2,2
TRINIDAD,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-12-01,5,5
TUPIZA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-12-01,48,48
UNCIA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-12-01,7,7
URUBICHA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-12-01,4,4
UYUNI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-12-01,2,2
VACAS,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-12-01,2,2
VIACHA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-12-01,2,2
VILLA CHARCAS,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-12-01,10,10
VILLA RIVERO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-12-01,2,2
VILLA SERRANO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-12-01,8,8
VILLA TUNARI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-12-01,24,24
VILLA VACA GUZMAN (MUYUPAMPA),atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-12-01,4,4
VILLAZON,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-12-01,44,44
VINTO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-12-01,27,27
VITICHI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-12-01,2,2
WALDO BALLIVIAN,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-12-01,2,2
YACUIBA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-12-01,1,1
YAMPARAEZ,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-12-01,3,3
YAPACANI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-12-01,9,9
YOTALA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-12-01,3,3
YUNCHARA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-12-01,1,1
ZUDAÑEZ,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-12-01,5,5
