municipality,group,variable,month,Nº de Personas con Discapacidad atendidas en la comunidad,TOTAL
MONTERO,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2022-12-01,2,2
ORURO,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2022-12-01,5,5
PADCAYA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2022-12-01,4,4
PAILON,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2022-12-01,1,1
PALCA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2022-12-01,12,12
PATACAMAYA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2022-12-01,3,3
PELECHUCO,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2022-12-01,1,1
POROMA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2022-12-01,6,6
PORONGO,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2022-12-01,1,1
POTOSI,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2022-12-01,18,18
PRESTO,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2022-12-01,10,10
PUCARANI,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2022-12-01,3,3
PUERTO ACOSTA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2022-12-01,1,1
PUERTO PEREZ,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2022-12-01,5,5
PUERTO VILLARROEL,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2022-12-01,1,1
PUNATA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2022-12-01,1,1
QUILLACOLLO,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2022-12-01,3,3
QUIME,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2022-12-01,1,1
RIBERALTA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2022-12-01,1,1
SACABAMBA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2022-12-01,2,2
SAN ANDRES,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2022-12-01,63,63
SAN ANTONIO DE LOMERIO,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2022-12-01,2,2
SAN BORJA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2022-12-01,6,6
SAN CARLOS,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2022-12-01,2,2
SAN LORENZO(TJA),actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2022-12-01,4,4
SAN LUCAS,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2022-12-01,3,3
SAN MATIAS,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2022-12-01,1,1
SAN MIGUEL DE VELASCO,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2022-12-01,1,1
SAN PEDRO DE TIQUINA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2022-12-01,9,9
SANTA CRUZ DE LA SIERRA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2022-12-01,1,1
SANTIAGO DE HUATA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2022-12-01,2,2
SICA SICA (VILLA AROMA),actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2022-12-01,3,3
SOPACHUY,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2022-12-01,1,1
SORATA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2022-12-01,1,1
SUCRE,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2022-12-01,13,13
TACACOMA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2022-12-01,1,1
TARABUCO,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2022-12-01,1,1
TARATA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2022-12-01,3,3
TARIJA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2022-12-01,5,5
TARVITA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2022-12-01,6,6
TINGUIPAYA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2022-12-01,1,1
TOMINA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2022-12-01,1,1
TRINIDAD,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2022-12-01,3,3
UMALA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2022-12-01,1,1
URIONDO (A. CONCEPCION),actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2022-12-01,1,1
VACAS,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2022-12-01,5,5
VIACHA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2022-12-01,17,17
VILLA MONTES,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2022-12-01,4,4
VILLA SERRANO,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2022-12-01,5,5
VILLA TUNARI,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2022-12-01,3,3
VILLA VACA GUZMAN (MUYUPAMPA),actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2022-12-01,1,1
VINTO,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2022-12-01,2,2
YACO,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2022-12-01,1,1
YACUIBA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2022-12-01,5,5
YOCALLA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2022-12-01,1,1
YOTALA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2022-12-01,7,7
