municipality,group,variable,month,Nº de visitas familiares realizadas,TOTAL
MACHARETI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-05-01,378,378
MAGDALENA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-05-01,63,63
MAIRANA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-05-01,111,111
MALLA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-05-01,57,57
MAPIRI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-05-01,15,15
MECAPACA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-05-01,148,148
MINEROS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-05-01,145,145
MIZQUE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-05-01,393,393
MOCOMOCO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-05-01,414,414
MOJINETE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-05-01,64,64
MOJOCOYA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-05-01,193,193
MONTEAGUDO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-05-01,562,562
MONTERO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-05-01,1001,1001
MORO MORO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-05-01,142,142
MOROCHATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-05-01,148,148
NACEBE (SANTA ROSA DEL ABUNA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-05-01,28,28
OCURI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-05-01,38,38
OKINAWA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-05-01,85,85
OMEREQUE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-05-01,293,293
ORURO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-05-01,554,554
PADCAYA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-05-01,506,506
PADILLA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-05-01,343,343
PAILON,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-05-01,76,76
PALCA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-05-01,310,310
PALOS BLANCOS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-05-01,404,404
PAMPA AULLAGAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-05-01,23,23
PAPEL PAMPA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-05-01,71,71
PASORAPA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-05-01,47,47
PATACAMAYA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-05-01,93,93
PAZÑA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-05-01,95,95
PELECHUCO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-05-01,81,81
POCOATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-05-01,414,414
POCONA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-05-01,173,173
POJO (CBBA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-05-01,225,225
POOPO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-05-01,118,118
PORCO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-05-01,153,153
POROMA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-05-01,445,445
PORONGO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-05-01,85,85
PORTACHUELO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-05-01,28,28
POSTRER VALLE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-05-01,23,23
POTOSI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-05-01,982,982
PRESTO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-05-01,358,358
PUCARA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-05-01,103,103
PUCARANI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-05-01,245,245
PUERTO ACOSTA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-05-01,79,79
PUERTO CARABUCO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-05-01,120,120
PUERTO GONZALO MORENO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-05-01,83,83
PUERTO PEREZ,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-05-01,145,145
PUERTO QUIJARRO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-05-01,385,385
PUERTO RICO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-05-01,3,3
PUERTO SUAREZ,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-05-01,22,22
PUERTO VILLARROEL,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-05-01,211,211
PUNA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-05-01,448,448
PUNATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-05-01,928,928
QUILLACOLLO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-05-01,447,447
QUIME,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-05-01,58,58
QUIRUSILLAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-05-01,170,170
RAQAYPAMPA(ETA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-05-01,42,42
RAVELO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-05-01,198,198
REYES,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-05-01,57,57
RIBERALTA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-05-01,1499,1499
ROBORE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-05-01,28,28
RURRENABAQUE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-05-01,229,229
SABAYA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-05-01,115,115
SACABA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-05-01,918,918
SACABAMBA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-05-01,73,73
SACACA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-05-01,215,215
SAIPINA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-05-01,171,171
SALINAS DE GARCI MENDOZA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-05-01,536,536
SAMAIPATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-05-01,22,22
SAN AGUSTIN,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-05-01,40,40
SAN ANDRES,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-05-01,178,178
SAN ANDRES DE MACHACA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-05-01,93,93
SAN ANTONIO DE ESMORUCO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-05-01,17,17
SAN ANTONIO DE LOMERIO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-05-01,34,34
SAN BENITO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-05-01,101,101
SAN BORJA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-05-01,634,634
SAN BUENA VENTURA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-05-01,39,39
SAN CARLOS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-05-01,369,369
SAN IGNACIO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-05-01,210,210
SAN IGNACIO DE VELASCO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-05-01,131,131
SAN JAVIER(BNI),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-05-01,12,12
SAN JOSE DE CHIQUITOS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-05-01,41,41
SAN JUAN DE YAPACANI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-05-01,249,249
SAN JULIAN,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-05-01,1022,1022
SAN LORENZO(PND),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-05-01,82,82
SAN LORENZO(TJA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-05-01,382,382
SAN LUCAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-05-01,885,885
SAN MATIAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-05-01,18,18
SAN MIGUEL DE VELASCO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-05-01,76,76
SAN PABLO DE LIPEZ,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-05-01,131,131
SAN PEDRO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-05-01,563,563
SAN PEDRO DE BUENA VISTA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-05-01,116,116
SAN PEDRO DE CURAHUARA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-05-01,31,31
SAN PEDRO DE MACHA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-05-01,157,157
SAN PEDRO DE QUEMES,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-05-01,46,46
SAN PEDRO DE TIQUINA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-05-01,252,252
SAN RAMON BENI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-05-01,66,66
SAN RAMON SCZ,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-05-01,13,13
SANTA CRUZ DE LA SIERRA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-05-01,1185,1185
SANTA ROSA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-05-01,38,38
SANTA ROSA DEL SARA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-05-01,13,13
SANTIAGO DE CALLAPA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-05-01,47,47
SANTIAGO DE HUARI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-05-01,300,300
SANTIAGO DE HUATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-05-01,144,144
SANTIAGO DE MACHACA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-05-01,75,75
SANTIVAÑES,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-05-01,388,388
SANTUARIO DE QUILLACAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-05-01,358,358
SAPAHAQUI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-05-01,154,154
