municipality,group,variable,month,Pacientes referidos recibidos por el establecimiento,TOTAL
ARQUE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-05-01,1,1
ASCENCION DE GUARAYOS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-05-01,26,26
AUCAPATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-05-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-05-01,2,2
BERMEJO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-05-01,396,396
BETANZOS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-05-01,2,2
BOLIVAR,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-05-01,1,1
BUENA VISTA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-05-01,1,1
CABEZAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-05-01,3,3
CAIROMA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-05-01,1,1
CAMARGO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-05-01,63,63
CAMIRI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-05-01,245,245
CARACOLLO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-05-01,1,1
CARANAVI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-05-01,96,96
CHALLAPATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-05-01,24,24
CHARAGUA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-05-01,47,47
CHAYANTA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-05-01,10,10
CHIMORE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-05-01,16,16
CHULUMANI (V. DE LA LIBERTAD),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-05-01,15,15
CLIZA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-05-01,63,63
COBIJA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-05-01,512,512
COCAPATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-05-01,1,1
COCHABAMBA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-05-01,4673,4673
COLCAPIRHUA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-05-01,70,70
"COLCHA ""K""",refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-05-01,1,1
COLOMI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-05-01,3,3
COLQUECHACA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-05-01,1,1
COLQUENCHA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-05-01,1,1
COMARAPA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-05-01,28,28
COMBAYA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-05-01,1,1
CONCEPCION,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-05-01,6,6
CORO CORO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-05-01,1,1
COROICO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-05-01,101,101
COTAGAITA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-05-01,6,6
COTOCA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-05-01,14,14
CUATRO CAÑADAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-05-01,56,56
CUEVO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-05-01,1,1
CULPINA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-05-01,2,2
CURAHUARA DE CARANGAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-05-01,1,1
DESAGUADERO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-05-01,1,1
EL ALTO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-05-01,4045,4045
EL TORNO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-05-01,228,228
ENTRE RIOS TRJ,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-05-01,6,6
ENTRE RIOS CBBA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-05-01,3,3
ESCARA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-05-01,1,1
ESCOMA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-05-01,7,7
FERNANDEZ ALONSO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-05-01,4,4
GENERAL SAAVEDRA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-05-01,4,4
GUANAY,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-05-01,6,6
GUAYARAMERIN,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-05-01,257,257
GUTIERREZ,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-05-01,1,1
HUANUNI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-05-01,86,86
HUARINA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-05-01,1,1
HUAYLLAMARCA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-05-01,1,1
HUMANATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-05-01,2,2
INCAHUASI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-05-01,4,4
INGAVI (HUMAITA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-05-01,2,2
IRUPANA (VILLA DE LANZA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-05-01,8,8
IXIAMAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-05-01,1,1
LA ASUNTA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-05-01,3,3
LA GUARDIA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-05-01,39,39
LA PAZ,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-05-01,9051,9051
LAGUNILLAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-05-01,1,1
LAJA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-05-01,2,2
LAS CARRERAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-05-01,2,2
LLALLAGUA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-05-01,111,111
LLICA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-05-01,1,1
MACHARETI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-05-01,3,3
MAIRANA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-05-01,8,8
MECAPACA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-05-01,6,6
MINEROS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-05-01,4,4
MIZQUE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-05-01,35,35
MOJINETE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-05-01,2,2
MONTEAGUDO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-05-01,103,103
MONTERO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-05-01,2468,2468
MORO MORO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-05-01,2,2
MOROCHATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-05-01,2,2
NACEBE (SANTA ROSA DEL ABUNA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-05-01,1,1
NUEVO MANOA (NUEVA ESPERANZA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-05-01,2,2
OCURI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-05-01,4,4
OKINAWA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-05-01,5,5
ORURO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-05-01,2452,2452
PADILLA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-05-01,26,26
PAILON,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-05-01,3,3
PALCA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-05-01,2,2
PALOS BLANCOS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-05-01,7,7
PAMPA AULLAGAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-05-01,1,1
PASORAPA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-05-01,2,2
PATACAMAYA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-05-01,1,1
POCONA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-05-01,1,1
POOPO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-05-01,90,90
PORTACHUELO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-05-01,39,39
POSTRER VALLE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-05-01,1,1
POTOSI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-05-01,778,778
PRESTO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-05-01,2,2
PUCARANI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-05-01,3,3
PUERTO CARABUCO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-05-01,1,1
PUERTO GONZALO MORENO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-05-01,13,13
PUERTO RICO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-05-01,1,1
PUERTO SILES,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-05-01,3,3
PUERTO SUAREZ,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-05-01,10,10
PUERTO VILLARROEL,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-05-01,195,195
PUNATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-05-01,552,552
QUILLACOLLO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-05-01,74,74
QUIME,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-05-01,3,3
QUIRUSILLAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-05-01,1,1
RAVELO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-05-01,2,2
REYES,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-05-01,2,2
RIBERALTA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-05-01,279,279
ROBORE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-05-01,7,7
RURRENABAQUE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-05-01,4,4
SACABA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-05-01,196,196
SACACA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-05-01,12,12
SAIPINA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-05-01,3,3
SAMAIPATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-05-01,17,17
SAN ANDRES,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-05-01,3,3
SAN ANTONIO DE LOMERIO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-05-01,3,3
SAN BENITO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-05-01,7,7
SAN BORJA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-05-01,17,17
SAN BUENA VENTURA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-05-01,11,11
SAN CARLOS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-05-01,155,155
SAN IGNACIO DE VELASCO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-05-01,40,40
SAN JAVIER(STC),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-05-01,3,3
SAN JOSE DE CHIQUITOS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-05-01,12,12
SAN JUAN DE YAPACANI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-05-01,1,1
SAN JULIAN,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-05-01,38,38
SAN LORENZO(TJA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-05-01,8,8
SAN LUCAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-05-01,26,26
SAN MATIAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-05-01,6,6
SAN MIGUEL DE VELASCO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-05-01,2,2
