,group,variable,month,SRP 1RA. DOSIS DENTRO,SRP 1RA. DOSIS DENTRO,SRP 1RA. DOSIS FUERA,SRP 1RA. DOSIS FUERA,TOTALES,TOTALES,TOTALES
RURRENABAQUE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-03-01,20,16,10,10,30,26,56
SABAYA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-03-01,1,1,0,0,1,1,2
SACABA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-03-01,80,79,14,19,94,98,192
SACABAMBA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-03-01,0,1,1,0,1,1,2
SACACA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-03-01,7,10,4,7,11,17,28
SAIPINA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-03-01,9,4,0,1,9,5,14
SALINAS DE GARCI MENDOZA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-03-01,5,3,2,4,7,7,14
SAMAIPATA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-03-01,3,3,0,0,3,3,6
SAN AGUSTIN,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-03-01,4,0,0,0,4,0,4
SAN ANDRES,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-03-01,10,14,3,4,13,18,31
SAN ANDRES DE MACHACA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-03-01,0,0,2,2,2,2,4
SAN ANTONIO DE LOMERIO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-03-01,3,2,1,1,4,3,7
SAN BENITO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-03-01,4,9,0,0,4,9,13
SAN BORJA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-03-01,50,42,12,15,62,57,119
SAN BUENA VENTURA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-03-01,6,3,12,6,18,9,27
SAN CARLOS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-03-01,12,15,3,3,15,18,33
SAN IGNACIO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-03-01,9,12,12,7,21,19,40
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-03-01,51,49,7,6,58,55,113
SAN JAVIER(BNI),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-03-01,1,1,1,1,2,2,4
SAN JAVIER(STC),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-03-01,11,14,4,4,15,18,33
SAN JOAQUIN,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-03-01,2,2,4,3,6,5,11
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-03-01,16,12,20,18,36,30,66
SAN JUAN DE YAPACANI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-03-01,4,4,5,3,9,7,16
SAN JULIAN,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-03-01,42,49,6,5,48,54,102
SAN LORENZO(PND),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-03-01,0,0,8,11,8,11,19
SAN LORENZO(TJA),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-03-01,14,20,4,5,18,25,43
SAN LUCAS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-03-01,10,13,10,9,20,22,42
SAN MATIAS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-03-01,20,13,2,5,22,18,40
SAN MIGUEL DE VELASCO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-03-01,1,1,12,3,13,4,17
SAN PABLO DE LIPEZ,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-03-01,1,2,0,0,1,2,3
SAN PEDRO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-03-01,9,7,4,4,13,11,24
SAN PEDRO DE BUENA VISTA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-03-01,17,16,13,19,30,35,65
SAN PEDRO DE CURAHUARA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-03-01,2,0,0,0,2,0,2
SAN PEDRO DE MACHA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-03-01,8,9,1,6,9,15,24
SAN PEDRO DE QUEMES,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-03-01,1,1,0,0,1,1,2
SAN PEDRO DE TIQUINA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-03-01,2,4,0,1,2,5,7
SAN PEDRO(PND),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-03-01,0,0,3,2,3,2,5
SAN RAFAEL,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-03-01,1,0,3,3,4,3,7
SAN RAMON BENI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-03-01,1,1,4,6,5,7,12
SAN RAMON SCZ,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-03-01,13,11,3,3,16,14,30
SANTA ANA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-03-01,11,15,1,1,12,16,28
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-03-01,967,942,31,33,998,975,1973
SANTA ROSA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-03-01,8,9,2,0,10,9,19
SANTA ROSA DEL SARA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-03-01,10,10,1,1,11,11,22
SANTIAGO DE CALLAPA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-03-01,2,0,0,0,2,0,2
SANTIAGO DE HUARI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-03-01,3,5,2,6,5,11,16
SANTIAGO DE HUATA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-03-01,0,3,1,2,1,5,6
SANTIAGO DE MACHACA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-03-01,0,0,1,4,1,4,5
SANTIVAÑES,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-03-01,1,2,3,4,4,6,10
SANTUARIO DE QUILLACAS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-03-01,0,3,1,0,1,3,4
SAPAHAQUI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-03-01,1,4,0,0,1,4,5
SENA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-03-01,6,8,6,5,12,13,25
SHINAOTA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-03-01,14,17,9,9,23,26,49
SICA SICA (VILLA AROMA),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-03-01,10,8,0,0,10,8,18
SIPE SIPE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-03-01,47,41,2,9,49,50,99
SOPACHUY,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-03-01,5,2,0,1,5,3,8
SORACACHI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-03-01,2,2,7,2,9,4,13
SORATA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-03-01,16,11,3,13,19,24,43
SUCRE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-03-01,197,203,4,3,201,206,407
TACACHI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-03-01,1,0,0,1,1,1,2
TACACOMA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-03-01,8,6,1,2,9,8,17
TACOBAMBA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-03-01,3,1,9,5,12,6,18
TACOPAYA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-03-01,3,2,1,1,4,3,7
TAHUA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-03-01,0,0,1,0,1,0,1
TAPACARI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-03-01,7,6,3,8,10,14,24
TARABUCO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-03-01,4,6,2,2,6,8,14
TARACO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-03-01,2,2,1,0,3,2,5
TARATA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-03-01,9,3,4,2,13,5,18
TARIJA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-03-01,104,111,13,14,117,125,242
TARVITA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-03-01,3,1,4,1,7,2,9
TEOPONTE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-03-01,5,7,6,2,11,9,20
TIAHUANACU,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-03-01,7,7,1,0,8,7,15
TINGUIPAYA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-03-01,7,4,3,3,10,7,17
TIPUANI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-03-01,1,5,4,0,5,5,10
TIQUIPAYA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-03-01,27,25,19,8,46,33,79
TIRAQUE (CBBA),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-03-01,10,7,6,11,16,18,34
TOCO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-03-01,1,4,2,1,3,5,8
TOLATA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-03-01,2,1,0,3,2,4,6
TOLEDO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-03-01,2,1,0,0,2,1,3
TOMAVE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-03-01,2,1,2,2,4,3,7
TOMINA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-03-01,1,0,3,1,4,1,5
TORO TORO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-03-01,4,0,3,4,7,4,11
TOTORA(CBBA),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-03-01,11,11,5,9,16,20,36
TOTORA(ORR),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-03-01,2,3,0,0,2,3,5
TRIGAL,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-03-01,0,0,0,1,0,1,1
TRINIDAD,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-03-01,89,73,5,6,94,79,173
TUPIZA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-03-01,32,33,5,3,37,36,73
TURCO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-03-01,3,1,0,1,3,2,5
UMALA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-03-01,2,1,2,2,4,3,7
UNCIA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-03-01,7,7,18,3,25,10,35
URIONDO (A. CONCEPCION),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-03-01,7,9,2,4,9,13,22
URUBICHA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-03-01,5,5,0,3,5,8,13
UYUNI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-03-01,12,12,1,1,13,13,26
VACAS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-03-01,1,3,4,2,5,5,10
VALLEGRANDE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-03-01,14,12,0,0,14,12,26
VIACHA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-03-01,61,50,14,8,75,58,133
VILA VILA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-03-01,0,1,1,3,1,4,5
VILLA CHARCAS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-03-01,3,2,0,0,3,2,5
VILLA MONTES,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-03-01,29,33,7,2,36,35,71
VILLA NUEVA (LOMA ALTA),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-03-01,0,0,2,2,2,2,4
VILLA RIVERO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-03-01,3,7,2,3,5,10,15
VILLA SERRANO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-03-01,2,5,0,0,2,5,7
VILLA TUNARI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-03-01,76,79,21,15,97,94,191
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-03-01,2,1,2,1,4,2,6
VILLAZON,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-03-01,20,22,3,2,23,24,47
VINTO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-03-01,20,25,17,14,37,39,76
VITICHI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-03-01,1,1,2,0,3,1,4
WALDO BALLIVIAN,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-03-01,3,1,0,0,3,1,4
WARNES,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-03-01,105,94,3,4,108,98,206
YACO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-03-01,5,3,0,2,5,5,10
YACUIBA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-03-01,55,39,20,13,75,52,127
YAMPARAEZ,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-03-01,3,3,1,0,4,3,7
YANACACHI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-03-01,2,2,0,0,2,2,4
YAPACANI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-03-01,14,26,30,25,44,51,95
YOCALLA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-03-01,2,2,2,2,4,4,8
YOTALA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-03-01,1,2,2,0,3,2,5
YUNCHARA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-03-01,0,2,2,2,2,4,6
ZUDAÑEZ,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-03-01,1,2,0,1,1,3,4
ACACIO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-04-01,1,1,1,2,2,3,5
ACHACACHI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-04-01,4,9,11,6,15,15,30
ACHOCALLA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-04-01,20,20,0,3,20,23,43
AIQUILE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-04-01,3,4,13,8,16,12,28
ALALAY,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-04-01,1,0,0,2,1,2,3
ALCALA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-04-01,1,0,4,3,5,3,8
ALTO BENI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-04-01,5,4,3,0,8,4,12
ANCORAIMES,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-04-01,7,2,2,2,9,4,13
ANDAMARCA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-04-01,0,0,0,2,0,2,2
ANTEQUERA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-04-01,0,1,0,0,0,1,1
ANZALDO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-04-01,1,2,4,3,5,5,10
APOLO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-04-01,4,16,8,9,12,25,37
ARAMPAMPA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-04-01,0,0,4,3,4,3,7
ARANI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-04-01,1,1,1,6,2,7,9
ARBIETO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-04-01,17,8,2,7,19,15,34
ARQUE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-04-01,0,2,6,3,6,5,11
ASCENCION DE GUARAYOS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-04-01,25,28,24,12,49,40,89
ATOCHA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-04-01,6,6,1,1,7,7,14
AUCAPATA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-04-01,3,3,0,1,3,4,7
AYATA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-04-01,2,4,4,4,6,8,14
AYO AYO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-04-01,5,2,7,5,12,7,19
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-04-01,18,17,11,11,29,28,57
AZURDUY,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-04-01,1,0,2,3,3,3,6
BATALLAS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-04-01,7,11,5,4,12,15,27
BAURES,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-04-01,1,3,2,1,3,4,7
BELEN DE ANDAMARCA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-04-01,0,0,1,1,1,1,2
BELEN DE URMIRI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-04-01,0,0,1,1,1,1,2
BELLA FLOR,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-04-01,1,0,5,2,6,2,8
BERMEJO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-04-01,15,20,2,2,17,22,39
BETANZOS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-04-01,9,9,11,4,20,13,33
BOLIVAR,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-04-01,0,0,1,2,1,2,3
BOLPEBRA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-04-01,1,1,3,0,4,1,5
BOYUIBE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-04-01,0,2,3,1,3,3,6
BUENA VISTA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-04-01,12,4,4,4,16,8,24
CABEZAS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-04-01,10,11,11,5,21,16,37
CAIROMA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-04-01,10,5,5,7,15,12,27
"CAIZA ""D""",vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-04-01,6,4,4,6,10,10,20
CAJUATA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-04-01,2,8,4,6,6,14,20
CALACOTO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-04-01,1,0,2,1,3,1,4
CALAMARCA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-04-01,3,2,6,2,9,4,13
CAMARGO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-04-01,11,4,5,2,16,6,22
CAMATAQUI (C. VILLA ABECIA),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-04-01,2,1,2,0,4,1,5
CAMIRI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-04-01,12,19,7,7,19,26,45
CAPINOTA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-04-01,8,6,2,1,10,7,17
CAQUIAVIRI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-04-01,5,7,1,1,6,8,14
CARACOLLO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-04-01,6,8,5,5,11,13,24
CARANAVI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-04-01,19,24,11,5,30,29,59
CARAPARI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-04-01,4,9,7,5,11,14,25
CARIPUYO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-04-01,2,2,2,3,4,5,9
CARMEN RIVERO TORREZ,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-04-01,1,5,4,7,5,12,17
CATACORA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-04-01,0,0,1,1,1,1,2
CHACARILLA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-04-01,2,0,0,1,2,1,3
CHALLAPATA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-04-01,16,21,14,21,30,42,72
CHAQUI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-04-01,6,5,0,2,6,7,13
CHARAGUA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-04-01,15,11,25,25,40,36,76
CHAYANTA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-04-01,6,2,9,5,15,7,22
CHIMORE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-04-01,30,16,24,20,54,36,90
CHIPAYA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-04-01,0,0,1,0,1,0,1
CHOQUE COTA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-04-01,1,0,0,0,1,0,1
CHUA COCANI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-04-01,2,1,0,1,2,2,4
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-04-01,11,7,6,4,17,11,28
CHUMA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-04-01,2,2,5,6,7,8,15
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-04-01,3,5,0,3,3,8,11
CKOCHAS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-04-01,4,3,2,6,6,9,15
CLIZA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-04-01,10,9,6,4,16,13,29
COBIJA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-04-01,9,9,44,47,53,56,109
COCAPATA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-04-01,8,11,14,7,22,18,40
COCHABAMBA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-04-01,361,359,73,83,434,442,876
COLCAPIRHUA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-04-01,22,21,5,3,27,24,51
"COLCHA ""K""",vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-04-01,7,4,2,3,9,7,16
COLLANA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-04-01,0,1,0,0,0,1,1
COLOMI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-04-01,15,9,8,13,23,22,45
COLPA BELGICA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-04-01,3,6,2,0,5,6,11
COLQUECHACA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-04-01,12,12,9,4,21,16,37
COLQUENCHA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-04-01,4,4,2,1,6,5,11
COLQUIRI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-04-01,7,4,3,6,10,10,20
COMANCHE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-04-01,1,0,0,1,1,1,2
COMARAPA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-04-01,7,8,9,8,16,16,32
COMBAYA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-04-01,1,1,0,0,1,1,2
CONCEPCION,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-04-01,20,14,10,7,30,21,51
COPACABANA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-04-01,3,1,7,0,10,1,11
CORIPATA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-04-01,8,13,4,4,12,17,29
CORO CORO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-04-01,3,2,2,2,5,4,9
COROICO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-04-01,12,6,5,5,17,11,28
CORQUE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-04-01,3,3,1,1,4,4,8
COTAGAITA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-04-01,14,14,7,5,21,19,40
COTOCA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-04-01,54,43,40,32,94,75,169
CUATRO CAÑADAS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-04-01,6,10,15,15,21,25,46
CUEVO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-04-01,1,1,1,3,2,4,6
CULPINA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-04-01,8,9,3,4,11,13,24
CURAHUARA DE CARANGAS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-04-01,1,1,2,1,3,2,5
CURVA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-04-01,0,0,0,5,0,5,5
DESAGUADERO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-04-01,0,1,3,2,3,3,6
EL ALTO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-04-01,341,299,336,324,677,623,1300
EL CHORO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-04-01,0,1,0,0,0,1,1
EL PUENTE(STC),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-04-01,9,7,8,10,17,17,34
EL PUENTE(TJA),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-04-01,2,2,2,2,4,4,8
EL TORNO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-04-01,43,40,5,5,48,45,93
EL VILLAR,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-04-01,4,1,0,1,4,2,6
ENTRE RIOS TRJ,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-04-01,12,10,1,3,13,13,26
ENTRE RIOS CBBA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-04-01,32,21,21,12,53,33,86
ESCOMA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-04-01,1,1,4,2,5,3,8
EUCALIPTUS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-04-01,6,0,1,1,7,1,8
EUREKA (SANTOS MERCADO),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-04-01,0,0,2,2,2,2,4
