,group,variable,month,INFLUENZA ESTACIONAL DOSIS ÚNICA DENTRO,INFLUENZA ESTACIONAL DOSIS ÚNICA DENTRO,INFLUENZA ESTACIONAL DOSIS ÚNICA FUERA,INFLUENZA ESTACIONAL DOSIS ÚNICA FUERA,TOTALES,TOTALES,TOTALES
LA GUARDIA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-05-01,277,231,5,6,282,237,519
LA PAZ,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-05-01,478,453,77,97,555,550,1105
LA RIVERA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-05-01,0,0,0,1,0,1,1
LAGUNILLAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-05-01,14,10,25,19,39,29,68
LAJA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-05-01,21,26,8,19,29,45,74
LAS CARRERAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-05-01,4,4,5,1,9,5,14
LICOMA PAMPA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-05-01,0,1,1,2,1,3,4
LLALLAGUA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-05-01,38,30,79,78,117,108,225
LLICA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-05-01,3,0,1,4,4,4,8
LORETO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-05-01,2,3,9,13,11,16,27
LURIBAY,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-05-01,5,9,7,3,12,12,24
MACHACAMARCA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-05-01,1,6,5,4,6,10,16
MACHARETI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-05-01,8,6,1,1,9,7,16
MAGDALENA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-05-01,13,13,2,2,15,15,30
MAIRANA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-05-01,48,27,2,10,50,37,87
MALLA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-05-01,0,1,11,7,11,8,19
MAPIRI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-05-01,7,12,8,13,15,25,40
MECAPACA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-05-01,14,17,4,6,18,23,41
MINEROS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-05-01,69,51,5,4,74,55,129
MIZQUE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-05-01,41,51,16,11,57,62,119
MOCOMOCO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-05-01,9,7,8,4,17,11,28
MOJINETE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-05-01,0,0,0,1,0,1,1
MOJOCOYA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-05-01,13,13,12,8,25,21,46
MONTEAGUDO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-05-01,50,50,14,13,64,63,127
MONTERO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-05-01,206,187,23,18,229,205,434
MORO MORO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-05-01,6,10,0,3,6,13,19
MOROCHATA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-05-01,16,21,30,30,46,51,97
NACEBE (SANTA ROSA DEL ABUNA),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-05-01,7,3,11,12,18,15,33
NAZACARA DE PACAJES,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-05-01,1,3,0,1,1,4,5
NUEVO MANOA (NUEVA ESPERANZA),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-05-01,0,0,15,8,15,8,23
OCURI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-05-01,17,22,22,16,39,38,77
OKINAWA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-05-01,16,23,9,7,25,30,55
OMEREQUE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-05-01,0,0,38,35,38,35,73
ORURO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-05-01,436,408,22,21,458,429,887
PADCAYA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-05-01,35,26,13,12,48,38,86
PADILLA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-05-01,29,24,5,6,34,30,64
PAILON,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-05-01,15,19,40,32,55,51,106
PALCA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-05-01,3,1,3,0,6,1,7
PALOS BLANCOS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-05-01,18,19,36,40,54,59,113
PAMPA AULLAGAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-05-01,8,5,2,1,10,6,16
PAMPA GRANDE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-05-01,34,37,3,5,37,42,79
PAPEL PAMPA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-05-01,7,1,3,3,10,4,14
PASORAPA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-05-01,3,3,10,4,13,7,20
PATACAMAYA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-05-01,36,34,10,8,46,42,88
PAZÑA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-05-01,0,0,15,6,15,6,21
PELECHUCO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-05-01,6,8,1,1,7,9,16
POCOATA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-05-01,28,19,20,42,48,61,109
POCONA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-05-01,27,25,35,30,62,55,117
POJO (CBBA),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-05-01,52,36,12,14,64,50,114
POOPO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-05-01,2,2,8,10,10,12,22
PORCO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-05-01,7,6,5,8,12,14,26
POROMA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-05-01,8,10,18,11,26,21,47
PORONGO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-05-01,17,22,9,2,26,24,50
PORTACHUELO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-05-01,65,60,6,5,71,65,136
PORVENIR,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-05-01,4,4,4,3,8,7,15
POSTRER VALLE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-05-01,3,4,1,0,4,4,8
POTOSI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-05-01,357,346,43,43,400,389,789
PRESTO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-05-01,6,8,3,3,9,11,20
PUCARA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-05-01,2,4,0,0,2,4,6
PUCARANI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-05-01,34,39,12,21,46,60,106
PUERTO CARABUCO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-05-01,12,11,9,14,21,25,46
PUERTO GONZALO MORENO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-05-01,17,22,19,22,36,44,80
PUERTO PEREZ,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-05-01,10,1,3,2,13,3,16
PUERTO QUIJARRO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-05-01,34,24,0,0,34,24,58
PUERTO RICO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-05-01,2,2,6,0,8,2,10
PUERTO SILES,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-05-01,1,5,4,5,5,10,15
PUERTO SUAREZ,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-05-01,25,31,0,2,25,33,58
PUERTO VILLARROEL,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-05-01,192,205,117,96,309,301,610
PUNA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-05-01,15,8,28,24,43,32,75
PUNATA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-05-01,26,29,10,11,36,40,76
QUIABAYA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-05-01,2,4,0,1,2,5,7
QUILLACOLLO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-05-01,101,123,248,228,349,351,700
QUIME,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-05-01,8,7,5,3,13,10,23
QUIRUSILLAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-05-01,3,0,0,1,3,1,4
RAQAYPAMPA(ETA),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-05-01,16,16,11,10,27,26,53
RAVELO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-05-01,6,1,57,45,63,46,109
REYES,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-05-01,8,9,1,0,9,9,18
RIBERALTA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-05-01,94,110,21,9,115,119,234
ROBORE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-05-01,42,53,12,8,54,61,115
RURRENABAQUE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-05-01,49,50,29,18,78,68,146
SABAYA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-05-01,3,1,2,1,5,2,7
SACABA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-05-01,273,283,142,120,415,403,818
SACABAMBA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-05-01,2,6,4,3,6,9,15
SACACA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-05-01,32,19,56,58,88,77,165
SAIPINA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-05-01,26,13,4,6,30,19,49
SALINAS DE GARCI MENDOZA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-05-01,6,11,11,20,17,31,48
SAMAIPATA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-05-01,29,26,2,12,31,38,69
SAN AGUSTIN,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-05-01,5,2,1,2,6,4,10
SAN ANDRES,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-05-01,12,10,24,15,36,25,61
SAN ANDRES DE MACHACA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-05-01,4,4,10,4,14,8,22
SAN ANTONIO DE ESMORUCO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-05-01,3,8,3,5,6,13,19
SAN ANTONIO DE LOMERIO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-05-01,17,27,4,8,21,35,56
SAN BENITO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-05-01,15,18,6,4,21,22,43
SAN BORJA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-05-01,68,71,16,15,84,86,170
SAN BUENA VENTURA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-05-01,9,9,11,20,20,29,49
SAN CARLOS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-05-01,21,20,8,3,29,23,52
SAN IGNACIO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-05-01,65,35,2,1,67,36,103
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-05-01,57,50,26,28,83,78,161
SAN JAVIER(BNI),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-05-01,10,4,0,0,10,4,14
SAN JAVIER(STC),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-05-01,24,30,6,4,30,34,64
SAN JOAQUIN,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-05-01,3,4,2,1,5,5,10
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-05-01,17,18,19,18,36,36,72
SAN JUAN DE YAPACANI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-05-01,17,15,3,3,20,18,38
SAN JULIAN,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-05-01,195,193,43,41,238,234,472
SAN LORENZO(PND),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-05-01,9,11,12,12,21,23,44
SAN LORENZO(TJA),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-05-01,37,48,22,22,59,70,129
SAN LUCAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-05-01,57,63,33,19,90,82,172
SAN MATIAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-05-01,42,25,10,15,52,40,92
SAN MIGUEL DE VELASCO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-05-01,48,45,32,28,80,73,153
SAN PABLO DE LIPEZ,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-05-01,1,0,1,0,2,0,2
SAN PEDRO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-05-01,17,16,22,20,39,36,75
SAN PEDRO DE BUENA VISTA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-05-01,56,63,74,81,130,144,274
SAN PEDRO DE CURAHUARA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-05-01,8,4,8,8,16,12,28
SAN PEDRO DE MACHA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-05-01,19,31,30,27,49,58,107
SAN PEDRO DE QUEMES,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-05-01,0,4,1,1,1,5,6
SAN PEDRO DE TIQUINA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-05-01,4,4,3,6,7,10,17
SAN PEDRO(PND),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-05-01,0,0,3,2,3,2,5
SAN RAFAEL,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-05-01,13,8,1,3,14,11,25
SAN RAMON BENI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-05-01,2,4,1,5,3,9,12
SAN RAMON SCZ,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-05-01,5,4,0,0,5,4,9
SANTA ANA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-05-01,17,16,11,14,28,30,58
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-05-01,1083,1063,64,45,1147,1108,2255
SANTA ROSA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-05-01,20,29,0,0,20,29,49
SANTA ROSA DEL SARA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-05-01,50,42,36,24,86,66,152
SANTIAGO DE CALLAPA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-05-01,4,3,0,0,4,3,7
SANTIAGO DE HUARI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-05-01,4,4,4,6,8,10,18
SANTIAGO DE HUATA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-05-01,8,5,1,1,9,6,15
SANTIAGO DE MACHACA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-05-01,1,1,3,8,4,9,13
SANTIVAÑES,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-05-01,9,14,19,18,28,32,60
SANTUARIO DE QUILLACAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-05-01,0,0,3,0,3,0,3
SAPAHAQUI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-05-01,9,14,5,5,14,19,33
SENA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-05-01,33,29,13,10,46,39,85
SHINAOTA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-05-01,76,86,17,15,93,101,194
SICA SICA (VILLA AROMA),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-05-01,22,18,17,7,39,25,64
SICAYA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-05-01,2,3,13,20,15,23,38
SIPE SIPE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-05-01,112,95,36,27,148,122,270
SOPACHUY,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-05-01,7,3,9,3,16,6,22
SORACACHI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-05-01,7,3,10,12,17,15,32
SORATA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-05-01,6,9,14,20,20,29,49
SUCRE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-05-01,407,399,27,23,434,422,856
TACACHI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-05-01,2,2,2,1,4,3,7
TACACOMA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-05-01,4,4,11,12,15,16,31
TACOBAMBA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-05-01,9,7,7,3,16,10,26
TACOPAYA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-05-01,5,4,22,21,27,25,52
TAHUA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-05-01,1,0,0,0,1,0,1
TAPACARI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-05-01,50,38,51,53,101,91,192
TARABUCO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-05-01,21,11,15,23,36,34,70
TARACO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-05-01,10,3,11,9,21,12,33
TARATA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-05-01,9,12,0,3,9,15,24
TARIJA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-05-01,223,245,58,53,281,298,579
TARVITA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-05-01,16,18,41,22,57,40,97
TEOPONTE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-05-01,2,6,7,5,9,11,20
TIAHUANACU,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-05-01,26,26,7,7,33,33,66
TINGUIPAYA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-05-01,13,11,26,18,39,29,68
TIPUANI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-05-01,9,4,5,9,14,13,27
TIQUIPAYA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-05-01,72,52,22,16,94,68,162
TIRAQUE (CBBA),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-05-01,15,22,66,70,81,92,173
TITO YUPANQUI (PARQUIPUJIO),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-05-01,2,0,1,1,3,1,4
TOCO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-05-01,13,15,18,11,31,26,57
TOLATA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-05-01,13,6,1,7,14,13,27
TOLEDO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-05-01,5,2,5,3,10,5,15
TOMAVE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-05-01,5,9,10,10,15,19,34
TOMINA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-05-01,11,10,6,13,17,23,40
TORO TORO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-05-01,10,7,19,23,29,30,59
TOTORA(CBBA),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-05-01,17,24,22,12,39,36,75
TOTORA(ORR),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-05-01,5,10,7,6,12,16,28
TRIGAL,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-05-01,1,0,1,4,2,4,6
TRINIDAD,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-05-01,119,111,24,24,143,135,278
TUPIZA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-05-01,90,72,9,14,99,86,185
TURCO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-05-01,0,0,1,1,1,1,2
UMALA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-05-01,4,3,4,1,8,4,12
UNCIA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-05-01,40,29,75,60,115,89,204
URIONDO (A. CONCEPCION),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-05-01,12,11,7,6,19,17,36
URUBICHA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-05-01,22,14,1,2,23,16,39
UYUNI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-05-01,52,38,4,5,56,43,99
VACAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-05-01,23,20,4,5,27,25,52
VALLEGRANDE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-05-01,41,48,4,7,45,55,100
VIACHA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-05-01,128,116,56,51,184,167,351
VILA VILA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-05-01,3,7,7,9,10,16,26
VILLA CHARCAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-05-01,31,23,28,25,59,48,107
VILLA MONTES,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-05-01,81,89,20,15,101,104,205
VILLA NUEVA (LOMA ALTA),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-05-01,1,2,6,18,7,20,27
