,group,variable,month,PENTAVALENTE 4TA. DOSIS DENTRO,PENTAVALENTE 4TA. DOSIS DENTRO,PENTAVALENTE 4TA. DOSIS FUERA,PENTAVALENTE 4TA. DOSIS FUERA,TOTALES,TOTALES,TOTALES
SANTIAGO DE HUATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-04-01,6,4,1,2,7,6,13
SANTIAGO DE MACHACA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-04-01,0,0,1,4,1,4,5
SANTIVAÑES,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-04-01,2,4,2,0,4,4,8
SANTUARIO DE QUILLACAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-04-01,1,0,0,0,1,0,1
SAPAHAQUI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-04-01,2,6,3,1,5,7,12
SENA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-04-01,8,5,4,3,12,8,20
SHINAOTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-04-01,14,8,8,5,22,13,35
SICA SICA (VILLA AROMA),vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-04-01,10,9,4,0,14,9,23
SICAYA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-04-01,1,0,2,2,3,2,5
SIPE SIPE,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-04-01,24,20,9,7,33,27,60
SOPACHUY,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-04-01,1,1,1,1,2,2,4
SORACACHI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-04-01,1,3,2,4,3,7,10
SORATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-04-01,5,4,8,3,13,7,20
SUCRE,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-04-01,167,195,37,42,204,237,441
TACACHI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-04-01,0,1,0,0,0,1,1
TACACOMA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-04-01,5,2,1,2,6,4,10
TACOBAMBA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-04-01,4,2,3,4,7,6,13
TACOPAYA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-04-01,2,0,3,7,5,7,12
TAHUA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-04-01,1,0,0,0,1,0,1
TAPACARI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-04-01,5,5,10,7,15,12,27
TARABUCO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-04-01,5,2,7,5,12,7,19
TARACO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-04-01,3,1,3,4,6,5,11
TARATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-04-01,3,2,3,2,6,4,10
TARIJA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-04-01,73,81,17,15,90,96,186
TARVITA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-04-01,3,3,6,3,9,6,15
TEOPONTE,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-04-01,8,1,2,4,10,5,15
TIAHUANACU,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-04-01,3,4,1,0,4,4,8
TINGUIPAYA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-04-01,6,5,4,3,10,8,18
TIPUANI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-04-01,3,4,7,1,10,5,15
TIQUIPAYA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-04-01,17,31,28,19,45,50,95
TIRAQUE (CBBA),vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-04-01,2,7,6,11,8,18,26
TOCO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-04-01,1,2,3,1,4,3,7
TOLATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-04-01,3,1,1,0,4,1,5
TOLEDO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-04-01,3,3,0,0,3,3,6
TOMAVE,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-04-01,2,0,4,0,6,0,6
TOMINA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-04-01,2,3,4,2,6,5,11
TORO TORO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-04-01,2,4,3,2,5,6,11
TOTORA(CBBA),vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-04-01,6,3,4,5,10,8,18
TOTORA(ORR),vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-04-01,1,0,0,1,1,1,2
TRIGAL,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-04-01,1,1,1,1,2,2,4
TRINIDAD,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-04-01,58,68,39,35,97,103,200
TUPIZA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-04-01,20,12,11,12,31,24,55
TURCO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-04-01,0,1,2,1,2,2,4
UMALA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-04-01,2,1,2,1,4,2,6
UNCIA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-04-01,8,14,8,7,16,21,37
URIONDO (A. CONCEPCION),vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-04-01,4,2,3,0,7,2,9
URUBICHA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-04-01,4,4,0,0,4,4,8
UYUNI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-04-01,18,19,2,5,20,24,44
VACAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-04-01,1,0,3,6,4,6,10
VALLEGRANDE,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-04-01,13,17,1,1,14,18,32
VIACHA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-04-01,25,23,9,12,34,35,69
VILA VILA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-04-01,0,0,3,4,3,4,7
VILLA CHARCAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-04-01,10,8,3,4,13,12,25
VILLA MONTES,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-04-01,14,9,9,8,23,17,40
VILLA NUEVA (LOMA ALTA),vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-04-01,0,0,2,2,2,2,4
VILLA RIVERO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-04-01,0,4,6,2,6,6,12
VILLA SERRANO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-04-01,5,2,1,1,6,3,9
VILLA TUNARI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-04-01,43,44,34,40,77,84,161
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-04-01,8,4,1,1,9,5,14
VILLAZON,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-04-01,18,14,6,1,24,15,39
VINTO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-04-01,18,18,18,20,36,38,74
VITICHI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-04-01,7,3,0,2,7,5,12
WARNES,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-04-01,62,57,28,25,90,82,172
YACO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-04-01,2,1,1,0,3,1,4
YACUIBA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-04-01,51,37,9,15,60,52,112
YAMPARAEZ,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-04-01,1,2,1,0,2,2,4
YANACACHI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-04-01,0,8,0,0,0,8,8
YAPACANI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-04-01,11,10,35,28,46,38,84
YOCALLA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-04-01,3,2,2,1,5,3,8
YOTALA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-04-01,4,2,3,1,7,3,10
YUNCHARA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-04-01,0,0,1,2,1,2,3
ZUDAÑEZ,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-04-01,1,2,6,2,7,4,11
ACACIO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-05-01,1,1,1,2,2,3,5
ACHACACHI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-05-01,12,13,4,7,16,20,36
ACHOCALLA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-05-01,11,7,0,2,11,9,20
AIQUILE,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-05-01,5,4,11,7,16,11,27
ALCALA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-05-01,0,1,2,0,2,1,3
ALTO BENI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-05-01,8,6,1,0,9,6,15
ANCORAIMES,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-05-01,6,4,0,1,6,5,11
ANDAMARCA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-05-01,1,0,2,0,3,0,3
ANTEQUERA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-05-01,0,2,0,0,0,2,2
ANZALDO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-05-01,1,1,3,2,4,3,7
APOLO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-05-01,14,7,3,3,17,10,27
ARAMPAMPA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-05-01,0,2,2,2,2,4,6
ARANI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-05-01,6,2,1,1,7,3,10
ARBIETO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-05-01,5,4,4,2,9,6,15
ARQUE,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-05-01,0,3,4,5,4,8,12
ASCENCION DE GUARAYOS,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-05-01,22,20,1,4,23,24,47
ATOCHA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-05-01,4,2,0,2,4,4,8
AUCAPATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-05-01,4,4,1,0,5,4,9
AYATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-05-01,4,1,1,0,5,1,6
AYO AYO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-05-01,1,2,0,5,1,7,8
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-05-01,12,9,9,5,21,14,35
AZURDUY,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-05-01,2,4,4,1,6,5,11
BATALLAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-05-01,7,4,0,1,7,5,12
BAURES,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-05-01,1,0,2,0,3,0,3
BELEN DE ANDAMARCA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-05-01,0,1,1,1,1,2,3
BELEN DE URMIRI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-05-01,0,0,0,1,0,1,1
BELLA FLOR,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-05-01,1,1,2,0,3,1,4
BERMEJO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-05-01,17,12,1,0,18,12,30
BETANZOS,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-05-01,13,11,11,9,24,20,44
BOLIVAR,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-05-01,0,0,1,0,1,0,1
BOLPEBRA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-05-01,0,0,0,1,0,1,1
BOYUIBE,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-05-01,0,3,0,0,0,3,3
BUENA VISTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-05-01,4,6,2,5,6,11,17
CABEZAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-05-01,13,13,1,0,14,13,27
CAIROMA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-05-01,3,2,0,0,3,2,5
"CAIZA ""D""",vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-05-01,1,6,2,2,3,8,11
CAJUATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-05-01,3,7,1,0,4,7,11
CALACOTO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-05-01,0,1,2,0,2,1,3
CALAMARCA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-05-01,5,3,2,1,7,4,11
CAMARGO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-05-01,8,3,0,0,8,3,11
CAMATAQUI (C. VILLA ABECIA),vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-05-01,0,1,0,0,0,1,1
CAMIRI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-05-01,13,12,0,1,13,13,26
CAPINOTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-05-01,12,9,1,1,13,10,23
CAQUIAVIRI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-05-01,4,6,2,2,6,8,14
CARACOLLO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-05-01,4,10,4,1,8,11,19
CARANAVI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-05-01,29,29,6,3,35,32,67
CARAPARI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-05-01,6,13,1,2,7,15,22
CARIPUYO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-05-01,5,1,0,0,5,1,6
CARMEN RIVERO TORREZ,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-05-01,0,0,3,1,3,1,4
CATACORA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-05-01,1,0,0,0,1,0,1
CHALLAPATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-05-01,8,8,12,12,20,20,40
CHAQUI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-05-01,2,4,2,1,4,5,9
CHARAGUA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-05-01,2,9,9,6,11,15,26
CHARAÑA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-05-01,0,1,0,1,0,2,2
CHAYANTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-05-01,3,4,3,1,6,5,11
CHIMORE,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-05-01,12,8,5,4,17,12,29
CHIPAYA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-05-01,0,0,0,1,0,1,1
CHOQUE COTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-05-01,0,0,0,1,0,1,1
CHUA COCANI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-05-01,0,0,0,2,0,2,2
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-05-01,7,3,3,0,10,3,13
CHUMA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-05-01,3,2,4,2,7,4,11
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-05-01,2,0,1,3,3,3,6
CKOCHAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-05-01,4,5,5,4,9,9,18
CLIZA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-05-01,8,10,3,4,11,14,25
COBIJA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-05-01,12,18,9,4,21,22,43
COCAPATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-05-01,6,2,3,2,9,4,13
COCHABAMBA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-05-01,313,257,41,23,354,280,634
COIPASA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-05-01,1,0,0,0,1,0,1
COLCAPIRHUA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-05-01,23,16,0,3,23,19,42
"COLCHA ""K""",vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-05-01,3,2,0,0,3,2,5
COLOMI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-05-01,9,5,3,3,12,8,20
COLPA BELGICA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-05-01,1,1,3,1,4,2,6
COLQUECHACA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-05-01,0,4,2,3,2,7,9
COLQUENCHA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-05-01,3,9,0,0,3,9,12
COLQUIRI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-05-01,3,4,3,2,6,6,12
COMANCHE,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-05-01,0,0,1,2,1,2,3
COMARAPA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-05-01,7,6,4,4,11,10,21
CONCEPCION,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-05-01,16,17,7,8,23,25,48
COPACABANA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-05-01,2,2,1,1,3,3,6
CORIPATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-05-01,8,5,3,0,11,5,16
CORO CORO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-05-01,1,1,0,4,1,5,6
COROICO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-05-01,9,5,1,3,10,8,18
CORQUE,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-05-01,1,1,2,1,3,2,5
COTAGAITA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-05-01,9,8,2,1,11,9,20
COTOCA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-05-01,39,53,18,10,57,63,120
CUATRO CAÑADAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-05-01,11,13,3,3,14,16,30
CUCHUMUELA (V. G. VILLARROEL),vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-05-01,0,0,0,4,0,4,4
CUEVO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-05-01,0,1,1,1,1,2,3
CULPINA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-05-01,13,8,6,0,19,8,27
CURAHUARA DE CARANGAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-05-01,4,3,0,0,4,3,7
CURVA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-05-01,1,0,1,0,2,0,2
EL ALTO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-05-01,245,239,124,118,369,357,726
EL CHORO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-05-01,1,1,1,0,2,1,3
EL PUENTE(STC),vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-05-01,6,1,2,4,8,5,13
EL PUENTE(TJA),vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-05-01,3,5,1,4,4,9,13
EL TORNO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-05-01,46,30,0,0,46,30,76
EL VILLAR,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-05-01,1,0,0,2,1,2,3
ENTRE RIOS TRJ,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-05-01,9,11,1,3,10,14,24
ENTRE RIOS CBBA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-05-01,15,25,2,5,17,30,47
ESCARA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-05-01,1,0,0,0,1,0,1
ESCOMA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-05-01,2,2,2,0,4,2,6
ESMERALDA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-05-01,1,0,0,0,1,0,1
EUCALIPTUS,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-05-01,0,1,0,0,0,1,1
EUREKA (SANTOS MERCADO),vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-05-01,0,0,1,1,1,1,2
EXALTACION,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-05-01,3,1,0,0,3,1,4
FERNANDEZ ALONSO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-05-01,4,3,2,0,6,3,9
FILADELFIA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-05-01,3,2,5,2,8,4,12
GAIOC JATUN AYLLU YURA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-05-01,1,3,0,1,1,4,5
GENERAL SAAVEDRA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-05-01,8,13,2,1,10,14,24
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-05-01,3,6,6,4,9,10,19
GUANAY,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-05-01,2,6,3,5,5,11,16
GUAQUI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-05-01,5,4,1,0,6,4,10
GUAYARAMERIN,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-05-01,19,25,4,8,23,33,56
GUTIERREZ,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-05-01,7,6,3,1,10,7,17
HUACARAJE,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-05-01,4,2,1,1,5,3,8
HUACARETA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-05-01,7,2,1,0,8,2,10
HUACHACALLA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-05-01,0,1,0,0,0,1,1
HUANUNI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-05-01,6,4,0,4,6,8,14
HUARINA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-05-01,3,1,0,0,3,1,4
HUATAJATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-05-01,1,1,0,0,1,1,2
HUAYLLAMARCA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-05-01,2,1,1,0,3,1,4
HUMANATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-05-01,2,1,0,0,2,1,3
ICHOCA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-05-01,0,1,3,3,3,4,7
ICLA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-05-01,2,1,0,1,2,2,4
INCAHUASI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-05-01,6,7,1,3,7,10,17
INGAVI (HUMAITA),vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-05-01,1,1,0,0,1,1,2
INQUISIVI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-05-01,1,3,0,1,1,4,5
IRUPANA (VILLA DE LANZA),vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-05-01,4,7,5,5,9,12,21
IXIAMAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-05-01,6,8,2,1,8,9,17
JESUS DE MACHACA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-05-01,5,3,0,1,5,4,9
LA ASUNTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-05-01,30,27,2,2,32,29,61
LA GUARDIA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-05-01,56,44,3,2,59,46,105
LA PAZ,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-05-01,272,238,10,9,282,247,529
LAGUNILLAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-05-01,3,0,5,1,8,1,9
LAJA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-05-01,9,9,1,2,10,11,21
LAS CARRERAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-05-01,0,1,0,0,0,1,1
LICOMA PAMPA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-05-01,2,2,0,0,2,2,4
LLALLAGUA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-05-01,15,13,25,22,40,35,75
LLICA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-05-01,1,1,0,0,1,1,2
LORETO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-05-01,2,1,2,2,4,3,7
LURIBAY,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-05-01,8,2,1,2,9,4,13
MACHACAMARCA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2023-05-01,1,1,0,0,1,1,2
