,group,variable,month,SRP 2DA. DOSIS DENTRO,SRP 2DA. DOSIS DENTRO,SRP 2DA. DOSIS FUERA,SRP 2DA. DOSIS FUERA,TOTALES,TOTALES,TOTALES
TARIJA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-03-01,97,107,17,10,114,117,231
TARVITA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-03-01,2,3,6,2,8,5,13
TEOPONTE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-03-01,0,2,1,1,1,3,4
TIAHUANACU,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-03-01,4,9,1,1,5,10,15
TINGUIPAYA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-03-01,3,4,5,5,8,9,17
TIPUANI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-03-01,2,5,1,1,3,6,9
TIQUIPAYA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-03-01,17,23,12,12,29,35,64
TIRAQUE (CBBA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-03-01,5,8,6,6,11,14,25
TOCO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-03-01,4,7,1,2,5,9,14
TODOS SANTOS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-03-01,0,1,0,0,0,1,1
TOLATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-03-01,4,1,2,0,6,1,7
TOLEDO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-03-01,2,4,0,0,2,4,6
TOMAVE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-03-01,2,1,1,1,3,2,5
TOMINA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-03-01,4,4,1,0,5,4,9
TORO TORO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-03-01,1,2,2,4,3,6,9
TOTORA(CBBA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-03-01,8,9,5,9,13,18,31
TOTORA(ORR),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-03-01,3,1,0,0,3,1,4
TRINIDAD,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-03-01,47,65,13,11,60,76,136
TUPIZA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-03-01,12,20,3,0,15,20,35
TURCO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-03-01,1,0,0,0,1,0,1
UMALA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-03-01,3,2,0,3,3,5,8
UNCIA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-03-01,7,5,4,4,11,9,20
URIONDO (A. CONCEPCION),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-03-01,3,9,0,2,3,11,14
URUBICHA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-03-01,4,5,1,0,5,5,10
UYUNI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-03-01,14,14,0,0,14,14,28
VACAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-03-01,1,2,2,3,3,5,8
VALLEGRANDE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-03-01,1,2,0,2,1,4,5
VIACHA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-03-01,31,35,11,13,42,48,90
VILA VILA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-03-01,1,1,0,1,1,2,3
VILLA CHARCAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-03-01,5,5,2,3,7,8,15
VILLA MONTES,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-03-01,27,22,5,0,32,22,54
VILLA NUEVA (LOMA ALTA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-03-01,0,1,1,3,1,4,5
VILLA RIVERO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-03-01,4,3,0,0,4,3,7
VILLA SERRANO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-03-01,7,2,1,2,8,4,12
VILLA TUNARI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-03-01,78,69,13,12,91,81,172
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-03-01,4,6,2,0,6,6,12
VILLAZON,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-03-01,30,31,3,1,33,32,65
VINTO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-03-01,21,25,19,24,40,49,89
VITICHI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-03-01,2,5,0,1,2,6,8
WALDO BALLIVIAN,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-03-01,2,0,0,0,2,0,2
WARNES,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-03-01,45,51,6,5,51,56,107
YACO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-03-01,0,0,1,2,1,2,3
YACUIBA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-03-01,25,35,3,3,28,38,66
YAMPARAEZ,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-03-01,2,2,0,3,2,5,7
YANACACHI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-03-01,0,1,0,1,0,2,2
YAPACANI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-03-01,12,14,32,14,44,28,72
YOCALLA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-03-01,3,5,0,1,3,6,9
YOTALA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-03-01,5,2,2,2,7,4,11
YUNCHARA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-03-01,1,1,1,1,2,2,4
ZUDAÑEZ,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-03-01,0,4,1,4,1,8,9
ACACIO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-04-01,0,2,2,0,2,2,4
ACHACACHI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-04-01,11,5,6,13,17,18,35
ACHOCALLA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-04-01,18,12,2,1,20,13,33
AIQUILE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-04-01,5,1,11,7,16,8,24
ALALAY,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-04-01,1,0,1,0,2,0,2
ALCALA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-04-01,0,0,0,1,0,1,1
ALTO BENI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-04-01,6,4,0,1,6,5,11
ANCORAIMES,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-04-01,5,2,2,4,7,6,13
ANDAMARCA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-04-01,2,0,1,2,3,2,5
ANTEQUERA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-04-01,0,0,0,1,0,1,1
ANZALDO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-04-01,0,0,1,5,1,5,6
APOLO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-04-01,9,15,5,7,14,22,36
ARAMPAMPA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-04-01,0,0,5,1,5,1,6
ARANI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-04-01,1,3,5,4,6,7,13
ARBIETO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-04-01,15,6,3,6,18,12,30
ARQUE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-04-01,2,2,8,7,10,9,19
ASCENCION DE GUARAYOS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-04-01,22,18,15,9,37,27,64
ATOCHA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-04-01,4,2,2,6,6,8,14
AUCAPATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-04-01,2,5,0,2,2,7,9
AYATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-04-01,0,1,0,0,0,1,1
AYO AYO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-04-01,2,3,11,11,13,14,27
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-04-01,9,5,12,10,21,15,36
AZURDUY,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-04-01,6,1,3,3,9,4,13
BATALLAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-04-01,13,7,0,2,13,9,22
BAURES,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-04-01,3,2,0,0,3,2,5
BELEN DE ANDAMARCA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-04-01,0,0,1,0,1,0,1
BELLA FLOR,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-04-01,1,3,6,6,7,9,16
BERMEJO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-04-01,8,10,0,0,8,10,18
BETANZOS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-04-01,14,9,6,12,20,21,41
BOLIVAR,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-04-01,0,0,3,2,3,2,5
BOLPEBRA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-04-01,1,0,1,0,2,0,2
BOYUIBE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-04-01,4,1,0,3,4,4,8
BUENA VISTA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-04-01,1,2,3,2,4,4,8
CABEZAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-04-01,4,7,6,8,10,15,25
CAIROMA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-04-01,6,7,6,2,12,9,21
"CAIZA ""D""",vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-04-01,0,2,2,2,2,4,6
CAJUATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-04-01,4,4,3,1,7,5,12
CALACOTO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-04-01,0,1,3,2,3,3,6
CALAMARCA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-04-01,5,7,4,9,9,16,25
CAMARGO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-04-01,6,7,4,3,10,10,20
CAMATAQUI (C. VILLA ABECIA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-04-01,1,0,0,0,1,0,1
CAMIRI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-04-01,14,15,2,4,16,19,35
CAPINOTA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-04-01,5,4,3,3,8,7,15
CAQUIAVIRI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-04-01,3,4,0,1,3,5,8
CARACOLLO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-04-01,2,4,7,5,9,9,18
CARANAVI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-04-01,23,19,2,2,25,21,46
CARAPARI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-04-01,6,3,5,3,11,6,17
CARIPUYO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-04-01,0,2,1,1,1,3,4
CARMEN RIVERO TORREZ,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-04-01,5,3,2,3,7,6,13
CATACORA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-04-01,0,0,0,1,0,1,1
CHACARILLA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-04-01,0,3,0,0,0,3,3
CHALLAPATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-04-01,10,14,13,11,23,25,48
CHAQUI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-04-01,3,4,2,0,5,4,9
CHARAGUA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-04-01,7,4,12,7,19,11,30
CHARAÑA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-04-01,0,2,0,0,0,2,2
CHAYANTA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-04-01,3,1,2,3,5,4,9
CHIMORE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-04-01,14,12,8,12,22,24,46
CHUA COCANI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-04-01,0,3,0,0,0,3,3
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-04-01,11,11,14,11,25,22,47
CHUMA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-04-01,5,1,2,4,7,5,12
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-04-01,3,1,0,2,3,3,6
CKOCHAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-04-01,5,6,6,3,11,9,20
CLIZA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-04-01,5,9,1,7,6,16,22
COBIJA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-04-01,9,19,35,35,44,54,98
COCAPATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-04-01,9,6,10,6,19,12,31
COCHABAMBA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-04-01,274,215,76,64,350,279,629
COIPASA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-04-01,0,0,1,0,1,0,1
COLCAPIRHUA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-04-01,12,7,12,4,24,11,35
"COLCHA ""K""",vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-04-01,10,7,1,1,11,8,19
COLLANA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-04-01,2,0,0,0,2,0,2
COLOMI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-04-01,12,13,4,3,16,16,32
COLPA BELGICA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-04-01,0,4,1,0,1,4,5
COLQUECHACA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-04-01,11,12,5,14,16,26,42
COLQUENCHA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-04-01,8,7,0,0,8,7,15
COLQUIRI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-04-01,7,5,6,5,13,10,23
COMANCHE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-04-01,0,1,0,0,0,1,1
COMARAPA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-04-01,16,9,4,7,20,16,36
COMBAYA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-04-01,0,1,1,1,1,2,3
CONCEPCION,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-04-01,10,11,8,2,18,13,31
COPACABANA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-04-01,4,1,1,1,5,2,7
CORIPATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-04-01,7,9,4,2,11,11,22
CORO CORO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-04-01,1,3,2,1,3,4,7
COROICO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-04-01,9,3,5,5,14,8,22
CORQUE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-04-01,2,3,1,0,3,3,6
COTAGAITA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-04-01,9,8,4,5,13,13,26
COTOCA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-04-01,36,29,28,21,64,50,114
CRUZ DE MACHACAMARCA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-04-01,0,1,0,0,0,1,1
CUATRO CAÑADAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-04-01,8,8,6,9,14,17,31
CUCHUMUELA (V. G. VILLARROEL),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-04-01,1,0,1,1,2,1,3
CUEVO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-04-01,0,1,2,3,2,4,6
CULPINA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-04-01,5,7,7,6,12,13,25
CURAHUARA DE CARANGAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-04-01,0,1,1,1,1,2,3
CURVA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-04-01,1,0,0,3,1,3,4
DESAGUADERO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-04-01,1,0,0,1,1,1,2
EL ALTO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-04-01,214,259,281,300,495,559,1054
EL CHORO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-04-01,3,0,0,1,3,1,4
EL PUENTE(STC),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-04-01,6,11,5,8,11,19,30
EL PUENTE(TJA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-04-01,1,5,1,5,2,10,12
EL TORNO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-04-01,14,15,7,5,21,20,41
EL VILLAR,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-04-01,1,4,0,1,1,5,6
ENTRE RIOS TRJ,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-04-01,9,13,3,3,12,16,28
ENTRE RIOS CBBA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-04-01,11,20,10,9,21,29,50
ESCOMA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-04-01,1,0,0,3,1,3,4
EUCALIPTUS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-04-01,2,3,0,1,2,4,6
EUREKA (SANTOS MERCADO),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-04-01,2,1,3,1,5,2,7
EXALTACION,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-04-01,0,0,0,2,0,2,2
FERNANDEZ ALONSO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-04-01,5,2,4,9,9,11,20
FILADELFIA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-04-01,1,1,3,6,4,7,11
GAIOC JATUN AYLLU YURA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-04-01,1,1,3,0,4,1,5
GENERAL SAAVEDRA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-04-01,9,9,4,2,13,11,24
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-04-01,4,2,2,4,6,6,12
GUANAY,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-04-01,4,4,4,4,8,8,16
GUAQUI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-04-01,5,1,4,5,9,6,15
GUAYARAMERIN,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-04-01,15,20,6,3,21,23,44
GUTIERREZ,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-04-01,2,5,4,4,6,9,15
HUACARAJE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-04-01,6,6,0,6,6,12,18
HUACARETA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-04-01,2,2,0,2,2,4,6
HUACAYA (VILLA DE HUACAYA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-04-01,2,2,2,1,4,3,7
HUACHACALLA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-04-01,1,0,2,1,3,1,4
HUANUNI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-04-01,3,2,8,15,11,17,28
HUARINA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-04-01,4,5,2,0,6,5,11
HUATAJATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-04-01,0,1,1,2,1,3,4
HUAYLLAMARCA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-04-01,1,1,1,2,2,3,5
HUMANATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-04-01,1,1,1,1,2,2,4
ICHOCA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-04-01,2,1,4,2,6,3,9
ICLA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-04-01,0,5,2,1,2,6,8
INCAHUASI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-04-01,6,6,6,5,12,11,23
INGAVI (HUMAITA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-04-01,0,3,2,3,2,6,8
INQUISIVI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-04-01,7,9,6,5,13,14,27
IRUPANA (VILLA DE LANZA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-04-01,6,7,7,8,13,15,28
IXIAMAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-04-01,3,5,7,2,10,7,17
JESUS DE MACHACA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-04-01,5,6,1,0,6,6,12
LA ASUNTA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-04-01,16,18,5,3,21,21,42
LA GUARDIA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-04-01,30,35,21,20,51,55,106
LA PAZ,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-04-01,187,202,67,80,254,282,536
LAGUNILLAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-04-01,0,0,1,1,1,1,2
LAJA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-04-01,6,6,5,5,11,11,22
LAS CARRERAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-04-01,0,2,0,0,0,2,2
LICOMA PAMPA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-04-01,0,3,0,0,0,3,3
LLALLAGUA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-04-01,13,10,26,22,39,32,71
LLICA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-04-01,1,2,0,0,1,2,3
LURIBAY,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-04-01,8,3,1,2,9,5,14
MACHACAMARCA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-04-01,4,3,0,1,4,4,8
MACHARETI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-04-01,6,2,2,7,8,9,17
MAGDALENA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-04-01,6,7,3,7,9,14,23
MAIRANA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-04-01,3,4,0,3,3,7,10
MALLA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-04-01,0,0,6,2,6,2,8
MAPIRI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-04-01,14,12,2,0,16,12,28
MECAPACA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-04-01,4,3,5,4,9,7,16
MINEROS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-04-01,8,9,12,13,20,22,42
MIZQUE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-04-01,8,14,1,3,9,17,26
MOCOMOCO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-04-01,3,5,2,4,5,9,14
MOJOCOYA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-04-01,2,5,0,2,2,7,9
MONTEAGUDO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-04-01,9,8,2,3,11,11,22
MONTERO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-04-01,73,76,29,31,102,107,209
MOROCHATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-04-01,1,2,2,2,3,4,7
NACEBE (SANTA ROSA DEL ABUNA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-04-01,4,1,2,2,6,3,9
NUEVO MANOA (NUEVA ESPERANZA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-04-01,1,1,3,1,4,2,6
OCURI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-04-01,4,5,9,7,13,12,25
OKINAWA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-04-01,6,2,2,3,8,5,13
OMEREQUE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-04-01,1,3,5,2,6,5,11
ORURO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-04-01,132,127,47,59,179,186,365
PADCAYA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-04-01,11,9,6,5,17,14,31
PADILLA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-04-01,1,9,0,4,1,13,14
PAILON,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-04-01,7,6,12,10,19,16,35
PALCA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-04-01,16,13,4,3,20,16,36
PALOS BLANCOS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-04-01,14,18,5,5,19,23,42
PAMPA AULLAGAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-04-01,0,0,0,2,0,2,2
PAMPA GRANDE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-04-01,0,2,0,0,0,2,2
PAPEL PAMPA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-04-01,0,4,1,3,1,7,8
PASORAPA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-04-01,0,2,1,1,1,3,4
PATACAMAYA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-04-01,11,1,8,9,19,10,29
PAZÑA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-04-01,3,1,0,0,3,1,4
PELECHUCO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-04-01,7,1,1,0,8,1,9
POCOATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-04-01,10,10,19,23,29,33,62
POCONA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-04-01,5,3,6,9,11,12,23
POJO (CBBA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-04-01,4,1,11,6,15,7,22
POOPO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-04-01,0,0,2,4,2,4,6
