,group,variable,month,ANTIROTAVIRÍCA 1RA DOSIS DENTRO,ANTIROTAVIRÍCA 1RA DOSIS DENTRO,ANTIROTAVIRÍCA 1RA DOSIS FUERA,ANTIROTAVIRÍCA 1RA DOSIS FUERA,TOTALES
CAPINOTA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-04-01,11,11,4,5,31
CAQUIAVIRI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-04-01,2,2,0,1,5
CARACOLLO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-04-01,8,8,5,6,27
CARANAVI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-04-01,33,35,1,5,74
CARANGAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-04-01,1,0,0,0,1
CARAPARI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-04-01,8,4,0,0,12
CARIPUYO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-04-01,3,3,2,6,14
CARMEN RIVERO TORREZ,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-04-01,10,4,0,3,17
CHACARILLA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-04-01,1,0,0,0,1
CHALLAPATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-04-01,15,11,12,11,49
CHAQUI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-04-01,4,9,1,1,15
CHARAGUA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-04-01,19,10,21,17,67
CHARAÑA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-04-01,0,0,0,1,1
CHAYANTA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-04-01,3,5,3,1,12
CHIMORE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-04-01,22,15,8,6,51
CHIPAYA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-04-01,0,1,0,0,1
CHOQUE COTA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-04-01,1,0,0,0,1
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-04-01,10,10,4,2,26
CHUMA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-04-01,1,2,3,1,7
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-04-01,1,2,1,2,6
CKOCHAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-04-01,2,4,3,4,13
CLIZA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-04-01,11,17,2,1,31
COBIJA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-04-01,22,22,25,28,97
COCAPATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-04-01,6,5,7,6,24
COCHABAMBA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-04-01,453,400,21,13,887
COLCAPIRHUA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-04-01,23,32,0,0,55
"COLCHA ""K""",vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-04-01,12,6,2,0,20
COLLANA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-04-01,2,1,1,0,4
COLOMI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-04-01,16,14,2,6,38
COLPA BELGICA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-04-01,4,6,1,0,11
COLQUECHACA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-04-01,13,6,4,3,26
COLQUENCHA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-04-01,8,7,0,0,15
COLQUIRI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-04-01,5,11,3,2,21
COMANCHE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-04-01,1,0,0,2,3
COMARAPA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-04-01,7,7,1,1,16
COMBAYA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-04-01,0,0,0,1,1
CONCEPCION,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-04-01,20,16,6,6,48
COPACABANA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-04-01,2,5,1,3,11
CORIPATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-04-01,12,11,0,1,24
CORO CORO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-04-01,3,2,4,0,9
COROICO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-04-01,11,3,4,1,19
CORQUE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-04-01,4,2,0,0,6
COTAGAITA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-04-01,15,9,1,6,31
COTOCA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-04-01,58,55,27,15,155
CUATRO CAÑADAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-04-01,10,10,11,9,40
CUCHUMUELA (V. G. VILLARROEL),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-04-01,0,0,1,0,1
CUEVO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-04-01,2,0,1,0,3
CULPINA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-04-01,9,7,3,7,26
CURAHUARA DE CARANGAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-04-01,1,1,0,0,2
CURVA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-04-01,1,1,0,0,2
DESAGUADERO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-04-01,1,2,2,4,9
EL ALTO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-04-01,406,410,158,163,1137
EL CHORO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-04-01,0,1,1,0,2
EL PUENTE(STC),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-04-01,11,8,1,1,21
EL PUENTE(TJA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-04-01,3,4,0,0,7
EL TORNO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-04-01,42,33,0,1,76
EL VILLAR,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-04-01,2,1,0,0,3
ENTRE RIOS TRJ,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-04-01,7,4,1,0,12
ENTRE RIOS CBBA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-04-01,39,30,6,10,85
ESCOMA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-04-01,1,0,1,0,2
EUCALIPTUS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-04-01,1,1,0,0,2
EUREKA (SANTOS MERCADO),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-04-01,0,0,1,1,2
EXALTACION,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-04-01,0,1,0,1,2
FERNANDEZ ALONSO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-04-01,1,3,3,4,11
FILADELFIA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-04-01,1,3,5,2,11
GAIOC JATUN AYLLU YURA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-04-01,4,3,1,1,9
GENERAL SAAVEDRA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-04-01,5,8,2,1,16
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-04-01,1,4,4,4,13
GUANAY,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-04-01,3,12,3,1,19
GUAQUI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-04-01,3,1,3,0,7
GUAYARAMERIN,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-04-01,33,35,4,5,77
GUTIERREZ,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-04-01,8,10,0,6,24
HUACARAJE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-04-01,3,4,0,0,7
HUACARETA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-04-01,5,7,3,2,17
HUACAYA (VILLA DE HUACAYA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-04-01,0,0,1,2,3
HUACHACALLA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-04-01,1,1,0,1,3
HUANUNI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-04-01,4,5,4,6,19
HUARINA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-04-01,3,3,0,1,7
HUATAJATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-04-01,2,0,0,1,3
HUAYLLAMARCA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-04-01,1,0,3,1,5
HUMANATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-04-01,2,2,0,1,5
ICHOCA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-04-01,0,2,3,2,7
ICLA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-04-01,5,3,1,0,9
INCAHUASI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-04-01,4,4,3,3,14
INGAVI (HUMAITA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-04-01,1,1,4,0,6
INQUISIVI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-04-01,5,3,4,3,15
IRUPANA (VILLA DE LANZA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-04-01,10,10,1,4,25
IXIAMAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-04-01,10,6,5,3,24
JESUS DE MACHACA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-04-01,4,4,0,2,10
LA ASUNTA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-04-01,37,29,2,6,74
LA GUARDIA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-04-01,108,90,6,8,212
LA PAZ,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-04-01,362,360,12,14,748
LA RIVERA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-04-01,1,1,1,0,3
LAGUNILLAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-04-01,2,4,3,2,11
LAJA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-04-01,11,8,1,1,21
LAS CARRERAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-04-01,2,0,0,0,2
LICOMA PAMPA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-04-01,0,1,0,0,1
LLALLAGUA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-04-01,12,12,37,37,98
LLICA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-04-01,1,1,0,1,3
LORETO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-04-01,1,1,0,0,2
LURIBAY,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-04-01,6,6,0,2,14
MACHARETI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-04-01,0,3,1,1,5
MAGDALENA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-04-01,9,3,1,1,14
MAIRANA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-04-01,9,9,0,0,18
MALLA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-04-01,0,1,1,3,5
MAPIRI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-04-01,21,15,0,2,38
MECAPACA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-04-01,8,8,0,2,18
MINEROS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-04-01,10,5,8,6,29
MIZQUE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-04-01,12,12,3,1,28
MOCOMOCO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-04-01,5,5,4,2,16
MOJOCOYA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-04-01,2,1,0,0,3
MONTEAGUDO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-04-01,11,4,0,0,15
MONTERO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-04-01,113,107,18,16,254
MOROCHATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-04-01,2,2,8,2,14
NACEBE (SANTA ROSA DEL ABUNA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-04-01,3,1,2,0,6
NAZACARA DE PACAJES,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-04-01,0,1,0,0,1
NUEVO MANOA (NUEVA ESPERANZA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-04-01,0,1,2,5,8
OCURI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-04-01,7,6,2,5,20
OKINAWA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-04-01,11,5,1,6,23
OMEREQUE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-04-01,2,1,3,1,7
ORURO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-04-01,178,218,27,27,450
PADCAYA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-04-01,6,2,0,0,8
PADILLA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-04-01,0,3,0,0,3
PAILON,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-04-01,17,25,12,10,64
PALCA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-04-01,17,11,1,3,32
PALOS BLANCOS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-04-01,29,12,4,2,47
PAMPA AULLAGAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-04-01,2,0,0,0,2
PAMPA GRANDE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-04-01,6,8,0,0,14
PAPEL PAMPA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-04-01,3,2,0,1,6
PASORAPA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-04-01,1,2,1,0,4
PATACAMAYA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-04-01,16,5,2,8,31
PAZÑA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-04-01,2,3,0,0,5
PELECHUCO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-04-01,5,4,1,1,11
POCOATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-04-01,8,5,5,4,22
POCONA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-04-01,5,9,5,2,21
POJO (CBBA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-04-01,2,1,7,7,17
POOPO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-04-01,1,0,1,1,3
PORCO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-04-01,17,10,6,4,37
POROMA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-04-01,3,1,4,2,10
PORONGO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-04-01,7,10,1,1,19
PORTACHUELO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-04-01,11,12,0,2,25
PORVENIR,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-04-01,0,2,0,0,2
POTOSI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-04-01,206,187,22,22,437
PRESTO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-04-01,2,1,0,3,6
PUCARA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-04-01,0,0,0,1,1
PUCARANI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-04-01,13,18,6,5,42
PUERTO ACOSTA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-04-01,4,3,2,3,12
PUERTO CARABUCO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-04-01,5,4,2,1,12
PUERTO GONZALO MORENO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-04-01,0,4,0,3,7
PUERTO PEREZ,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-04-01,3,1,0,2,6
PUERTO QUIJARRO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-04-01,8,10,1,1,20
PUERTO RICO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-04-01,3,1,1,2,7
PUERTO SILES,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-04-01,0,2,0,0,2
PUERTO SUAREZ,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-04-01,20,13,2,2,37
PUERTO VILLARROEL,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-04-01,33,41,9,12,95
PUNA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-04-01,1,4,4,6,15
PUNATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-04-01,14,13,9,8,44
QUIABAYA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-04-01,0,4,1,1,6
QUILLACOLLO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-04-01,62,67,55,66,250
QUIME,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-04-01,8,4,0,4,16
QUIRUSILLAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-04-01,0,1,0,0,1
RAQAYPAMPA(ETA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-04-01,3,1,3,0,7
RAVELO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-04-01,0,3,6,2,11
REYES,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-04-01,9,5,4,2,20
RIBERALTA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-04-01,87,83,17,15,202
ROBORE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-04-01,17,15,0,3,35
RURRENABAQUE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-04-01,22,11,9,5,47
SABAYA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-04-01,0,0,1,0,1
SACABA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-04-01,90,107,29,20,246
SACABAMBA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-04-01,0,0,1,1,2
SACACA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-04-01,3,8,7,4,22
SAIPINA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-04-01,3,1,1,0,5
SALINAS DE GARCI MENDOZA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-04-01,2,3,1,3,9
SAMAIPATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-04-01,6,3,3,1,13
SAN AGUSTIN,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-04-01,1,1,0,2,4
SAN ANDRES,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-04-01,13,9,5,10,37
SAN ANDRES DE MACHACA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-04-01,0,0,0,1,1
SAN ANTONIO DE LOMERIO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-04-01,4,2,0,2,8
SAN BENITO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-04-01,4,5,3,4,16
SAN BORJA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-04-01,57,65,16,23,161
SAN BUENA VENTURA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-04-01,7,7,1,3,18
SAN CARLOS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-04-01,11,15,0,2,28
SAN IGNACIO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-04-01,22,19,13,15,69
SAN IGNACIO DE VELASCO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-04-01,49,45,33,33,160
SAN JAVIER(BNI),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-04-01,1,1,1,2,5
SAN JAVIER(STC),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-04-01,16,10,2,0,28
SAN JOAQUIN,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-04-01,6,5,3,1,15
SAN JOSE DE CHIQUITOS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-04-01,18,24,13,18,73
SAN JUAN DE YAPACANI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-04-01,3,7,2,0,12
SAN JULIAN,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-04-01,38,43,3,9,93
SAN LORENZO(PND),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-04-01,5,1,0,1,7
SAN LORENZO(TJA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-04-01,12,12,2,0,26
SAN LUCAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-04-01,16,13,6,5,40
SAN MATIAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-04-01,7,12,1,2,22
SAN MIGUEL DE VELASCO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-04-01,5,5,2,3,15
SAN PABLO DE LIPEZ,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-04-01,1,1,0,0,2
SAN PEDRO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-04-01,7,12,4,2,25
SAN PEDRO DE BUENA VISTA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-04-01,11,11,14,12,48
SAN PEDRO DE CURAHUARA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-04-01,3,3,1,0,7
SAN PEDRO DE MACHA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-04-01,3,6,2,4,15
SAN PEDRO DE TIQUINA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-04-01,2,4,0,0,6
SAN PEDRO(PND),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-04-01,0,0,4,2,6
SAN RAFAEL,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-04-01,2,3,3,4,12
SAN RAMON BENI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-04-01,2,2,5,3,12
SAN RAMON SCZ,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-04-01,4,2,0,1,7
SANTA ANA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-04-01,27,13,6,5,51
SANTA CRUZ DE LA SIERRA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-04-01,1024,964,139,135,2262
SANTA ROSA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-04-01,12,4,4,4,24
SANTA ROSA DEL SARA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-04-01,9,8,2,0,19
SANTIAGO DE CALLAPA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-04-01,0,1,0,1,2
SANTIAGO DE HUARI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-04-01,0,1,0,1,2
SANTIAGO DE HUATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-04-01,0,0,0,3,3
SANTIAGO DE MACHACA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-04-01,0,1,1,0,2
SANTIVAÑES,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-04-01,3,4,2,0,9
SANTUARIO DE QUILLACAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-04-01,1,1,0,0,2
SAPAHAQUI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-04-01,3,2,3,2,10
SENA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-04-01,5,6,3,0,14
SHINAOTA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-04-01,21,31,5,3,60
SICA SICA (VILLA AROMA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-04-01,6,12,0,1,19
SICAYA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-04-01,1,0,0,0,1
SIPE SIPE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-04-01,28,33,1,0,62
SOPACHUY,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-04-01,1,1,1,2,5
SORACACHI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-04-01,13,7,3,1,24
SORATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-04-01,9,9,6,3,27
SUCRE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-04-01,188,156,3,7,354
TACACHI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-04-01,1,1,1,1,4
TACACOMA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-04-01,4,4,1,3,12
TACOBAMBA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-04-01,1,3,1,3,8
TACOPAYA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-04-01,0,1,1,3,5
TAHUA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-04-01,0,1,0,0,1
TAPACARI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-04-01,12,11,7,5,35
TARABUCO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-04-01,5,5,2,3,15
TARACO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-04-01,1,2,0,0,3
TARATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-04-01,4,9,1,2,16
TARIJA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-04-01,103,106,10,5,224
TARVITA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-04-01,3,5,7,2,17
TEOPONTE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-04-01,7,10,0,1,18
TIAHUANACU,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-04-01,11,3,0,0,14
TINGUIPAYA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-04-01,1,2,4,5,12
TIPUANI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-04-01,6,3,1,0,10
TIQUIPAYA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-04-01,33,33,8,9,83
TIRAQUE (CBBA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-04-01,6,5,9,5,25
TITO YUPANQUI (PARQUIPUJIO),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-04-01,0,0,1,0,1
