,group,variable,month,INFLUENZA ESTACIONAL (7M A 11 M) 2DA. DOSIS DENTRO,INFLUENZA ESTACIONAL (7M A 11 M) 2DA. DOSIS DENTRO,INFLUENZA ESTACIONAL (7M A 11 M) 2DA. DOSIS FUERA,INFLUENZA ESTACIONAL (7M A 11 M) 2DA. DOSIS FUERA,TOTALES
TARATA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-05-01,1,2,0,0,3
TARIJA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-05-01,27,28,2,4,61
TIAHUANACU,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-05-01,3,0,0,0,3
TINGUIPAYA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-05-01,3,0,3,0,6
TIPUANI,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-05-01,0,2,0,1,3
TIQUIPAYA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-05-01,5,11,2,2,20
TIRAQUE (CBBA),vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-05-01,0,2,0,5,7
TOCO,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-05-01,1,0,0,1,2
TOMAVE,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-05-01,0,1,0,0,1
TORO TORO,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-05-01,3,1,1,1,6
TOTORA(CBBA),vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-05-01,3,3,0,0,6
TRINIDAD,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-05-01,40,22,2,6,70
TUPIZA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-05-01,12,10,1,0,23
TURCO,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-05-01,0,0,1,3,4
UMALA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-05-01,1,0,0,0,1
UNCIA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-05-01,0,0,2,2,4
URIONDO (A. CONCEPCION),vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-05-01,3,2,0,0,5
URUBICHA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-05-01,5,4,0,0,9
UYUNI,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-05-01,10,4,0,0,14
VACAS,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-05-01,1,0,0,0,1
VALLEGRANDE,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-05-01,1,6,0,0,7
VIACHA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-05-01,4,9,2,4,19
VILLA MONTES,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-05-01,7,2,0,0,9
VILLA NUEVA (LOMA ALTA),vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-05-01,0,0,1,1,2
VILLA SERRANO,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-05-01,0,0,0,1,1
VILLA TUNARI,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-05-01,5,5,1,0,11
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-05-01,0,1,0,0,1
VILLAZON,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-05-01,5,6,0,0,11
VINTO,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-05-01,3,2,0,0,5
VITICHI,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-05-01,1,0,0,0,1
WALDO BALLIVIAN,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-05-01,5,2,0,0,7
WARNES,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-05-01,16,12,0,0,28
YACUIBA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-05-01,32,23,8,8,71
YAMPARAEZ,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-05-01,3,3,1,0,7
YANACACHI,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-05-01,0,1,0,0,1
YAPACANI,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-05-01,1,2,7,6,16
YOCALLA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-05-01,2,1,0,0,3
YOTALA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-05-01,1,7,1,0,9
ZUDAÑEZ,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-05-01,2,0,0,0,2
ACACIO,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-06-01,1,2,2,3,8
ACHACACHI,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-06-01,2,4,1,3,10
ACHOCALLA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-06-01,14,10,0,0,24
AIQUILE,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-06-01,3,15,15,7,40
ALALAY,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-06-01,1,0,0,2,3
ALCALA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-06-01,3,1,4,2,10
ALTO BENI,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-06-01,1,6,0,0,7
ANCORAIMES,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-06-01,2,0,1,1,4
ANDAMARCA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-06-01,1,0,0,2,3
ANTEQUERA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-06-01,0,0,1,0,1
ANZALDO,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-06-01,1,2,5,3,11
APOLO,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-06-01,3,0,2,0,5
ARAMPAMPA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-06-01,3,0,9,9,21
ARANI,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-06-01,2,2,0,4,8
ARBIETO,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-06-01,11,7,3,13,34
ARQUE,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-06-01,6,2,12,10,30
ASCENCION DE GUARAYOS,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-06-01,24,25,1,3,53
ATOCHA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-06-01,3,2,2,1,8
AUCAPATA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-06-01,2,3,0,1,6
AYATA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-06-01,0,3,2,0,5
AYO AYO,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-06-01,2,1,0,0,3
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-06-01,19,16,17,28,80
AZURDUY,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-06-01,5,2,5,3,15
BATALLAS,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-06-01,4,3,0,1,8
BAURES,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-06-01,0,2,7,4,13
BELEN DE ANDAMARCA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-06-01,0,1,0,0,1
BELLA FLOR,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-06-01,0,1,1,3,5
BERMEJO,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-06-01,9,15,0,2,26
BETANZOS,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-06-01,14,8,4,3,29
BOLIVAR,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-06-01,0,1,6,5,12
BOLPEBRA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-06-01,0,1,2,1,4
BOYUIBE,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-06-01,2,3,2,6,13
BUENA VISTA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-06-01,8,5,0,0,13
CABEZAS,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-06-01,14,13,9,10,46
CAIROMA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-06-01,7,7,0,1,15
"CAIZA ""D""",vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-06-01,3,8,2,0,13
CAJUATA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-06-01,1,1,2,1,5
CALAMARCA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-06-01,6,6,2,1,15
CAMARGO,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-06-01,9,6,6,5,26
CAMATAQUI (C. VILLA ABECIA),vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-06-01,1,1,1,0,3
CAMIRI,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-06-01,14,15,0,1,30
CAPINOTA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-06-01,5,8,0,4,17
CAQUIAVIRI,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-06-01,7,2,2,0,11
CARACOLLO,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-06-01,20,14,2,1,37
CARANAVI,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-06-01,25,22,1,1,49
CARAPARI,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-06-01,3,7,1,3,14
CARIPUYO,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-06-01,6,5,3,4,18
CARMEN RIVERO TORREZ,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-06-01,3,7,0,0,10
CHACARILLA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-06-01,1,0,0,1,2
CHALLAPATA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-06-01,18,18,2,3,41
CHAQUI,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-06-01,5,11,2,1,19
CHARAGUA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-06-01,4,7,1,0,12
CHAYANTA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-06-01,5,4,2,4,15
CHIMORE,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-06-01,45,30,9,6,90
CHOQUE COTA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-06-01,1,1,0,1,3
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-06-01,6,4,0,1,11
CHUMA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-06-01,2,3,6,5,16
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-06-01,5,4,8,5,22
CKOCHAS,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-06-01,5,4,1,1,11
CLIZA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-06-01,12,16,1,1,30
COBIJA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-06-01,29,37,7,10,83
COCAPATA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-06-01,16,13,12,11,52
COCHABAMBA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-06-01,277,277,15,7,576
COLCAPIRHUA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-06-01,19,17,11,8,55
"COLCHA ""K""",vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-06-01,11,10,2,0,23
COLLANA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-06-01,4,1,0,0,5
COLOMI,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-06-01,19,15,0,1,35
COLPA BELGICA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-06-01,1,2,0,2,5
COLQUECHACA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-06-01,9,7,10,11,37
COLQUENCHA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-06-01,8,12,0,0,20
COLQUIRI,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-06-01,10,6,2,4,22
COMARAPA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-06-01,15,14,3,8,40
COMBAYA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-06-01,0,2,0,0,2
CONCEPCION,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-06-01,32,30,1,1,64
COPACABANA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-06-01,6,2,1,0,9
CORIPATA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-06-01,11,5,4,4,24
COROICO,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-06-01,10,4,0,1,15
COTAGAITA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-06-01,17,9,1,1,28
COTOCA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-06-01,55,51,9,8,123
CUATRO CAÑADAS,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-06-01,19,22,4,3,48
CUCHUMUELA (V. G. VILLARROEL),vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-06-01,0,2,3,1,6
CUEVO,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-06-01,0,1,1,2,4
CULPINA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-06-01,17,19,3,3,42
DESAGUADERO,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-06-01,5,0,3,4,12
EL ALTO,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-06-01,217,201,61,54,533
EL PUENTE(STC),vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-06-01,17,17,5,2,41
EL PUENTE(TJA),vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-06-01,3,4,4,3,14
EL TORNO,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-06-01,59,54,0,0,113
EL VILLAR,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-06-01,1,2,0,0,3
ENTRE RIOS TRJ,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-06-01,3,7,0,1,11
ENTRE RIOS CBBA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-06-01,50,76,15,8,149
ESCOMA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-06-01,1,1,0,0,2
ESMERALDA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-06-01,1,1,0,0,2
EUCALIPTUS,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-06-01,1,0,1,0,2
EXALTACION,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-06-01,0,1,0,0,1
FERNANDEZ ALONSO,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-06-01,7,12,3,4,26
FILADELFIA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-06-01,5,4,3,4,16
GAIOC JATUN AYLLU YURA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-06-01,4,2,0,0,6
GENERAL SAAVEDRA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-06-01,10,8,2,1,21
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-06-01,10,4,4,1,19
GUANAY,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-06-01,1,6,0,0,7
GUAQUI,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-06-01,3,2,1,1,7
GUAYARAMERIN,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-06-01,19,20,0,0,39
GUTIERREZ,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-06-01,2,13,9,3,27
HUACARAJE,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-06-01,2,2,0,0,4
HUACARETA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-06-01,3,1,1,2,7
HUANUNI,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-06-01,1,3,4,4,12
HUARINA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-06-01,1,1,0,0,2
HUATAJATA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-06-01,2,1,0,0,3
HUAYLLAMARCA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-06-01,1,2,0,0,3
ICHOCA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-06-01,2,1,2,1,6
ICLA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-06-01,3,3,2,5,13
INCAHUASI,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-06-01,11,4,7,10,32
INGAVI (HUMAITA),vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-06-01,3,0,0,2,5
INQUISIVI,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-06-01,3,3,2,1,9
IRUPANA (VILLA DE LANZA),vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-06-01,0,4,5,4,13
IXIAMAS,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-06-01,2,2,3,8,15
LA ASUNTA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-06-01,17,18,1,0,36
LA GUARDIA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-06-01,88,76,0,4,168
LA PAZ,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-06-01,241,228,3,3,475
LAGUNILLAS,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-06-01,2,3,9,4,18
LAJA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-06-01,3,6,4,3,16
LAS CARRERAS,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-06-01,3,3,1,1,8
LICOMA PAMPA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-06-01,0,0,0,1,1
LLALLAGUA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-06-01,16,22,18,11,67
LLICA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-06-01,0,1,1,0,2
LORETO,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-06-01,3,2,0,0,5
LURIBAY,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-06-01,0,2,1,2,5
MACHACAMARCA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-06-01,2,1,1,0,4
MACHARETI,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-06-01,0,0,0,1,1
MAGDALENA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-06-01,6,2,0,1,9
MAIRANA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-06-01,12,12,1,0,25
MALLA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-06-01,0,1,3,0,4
MAPIRI,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-06-01,4,9,0,0,13
MECAPACA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-06-01,1,1,0,0,2
MINEROS,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-06-01,29,27,3,0,59
MIZQUE,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-06-01,14,14,7,4,39
MOCOMOCO,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-06-01,9,4,1,1,15
MOJOCOYA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-06-01,2,2,0,1,5
MONTEAGUDO,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-06-01,29,18,3,1,51
MONTERO,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-06-01,81,100,9,8,198
MORO MORO,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-06-01,3,2,1,0,6
MOROCHATA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-06-01,11,7,5,5,28
NACEBE (SANTA ROSA DEL ABUNA),vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-06-01,3,1,3,0,7
NUEVO MANOA (NUEVA ESPERANZA),vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-06-01,2,0,0,1,3
OCURI,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-06-01,2,4,8,5,19
OKINAWA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-06-01,7,11,0,1,19
ORURO,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-06-01,291,287,6,3,587
PADCAYA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-06-01,6,4,2,1,13
PADILLA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-06-01,3,6,3,4,16
PAILON,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-06-01,6,6,5,3,20
PALOS BLANCOS,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-06-01,3,3,6,5,17
PAMPA AULLAGAS,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-06-01,1,0,1,1,3
PAMPA GRANDE,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-06-01,2,1,0,0,3
PAPEL PAMPA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-06-01,3,3,0,1,7
PASORAPA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-06-01,0,0,1,0,1
PATACAMAYA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-06-01,11,16,2,1,30
PAZÑA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-06-01,1,0,0,0,1
PELECHUCO,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-06-01,0,1,0,0,1
POCOATA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2023-06-01,10,8,15,13,46
