,group,variable,month,ANTIPOLIOMIELÍTICA 2DA DOSIS DENTRO,ANTIPOLIOMIELÍTICA 2DA DOSIS DENTRO,ANTIPOLIOMIELÍTICA 2DA DOSIS FUERA,ANTIPOLIOMIELÍTICA 2DA DOSIS FUERA,TOTALES
CALACOTO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-05-01,0,0,2,2,4
CALAMARCA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-05-01,5,2,1,1,9
CAMARGO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-05-01,5,5,0,1,11
CAMATAQUI (C. VILLA ABECIA),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-05-01,0,1,0,2,3
CAMIRI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-05-01,23,12,1,0,36
CAPINOTA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-05-01,11,13,1,1,26
CAQUIAVIRI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-05-01,4,5,0,2,11
CARACOLLO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-05-01,6,9,3,5,23
CARANAVI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-05-01,31,40,2,4,77
CARAPARI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-05-01,8,10,2,0,20
CARIPUYO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-05-01,5,1,2,3,11
CARMEN RIVERO TORREZ,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-05-01,7,2,2,3,14
CHACARILLA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-05-01,2,1,0,0,3
CHALLAPATA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-05-01,5,12,10,14,41
CHAQUI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-05-01,6,9,1,2,18
CHARAGUA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-05-01,13,17,6,7,43
CHARAÑA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-05-01,1,0,0,2,3
CHAYANTA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-05-01,9,9,2,0,20
CHIMORE,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-05-01,23,21,2,2,48
CHIPAYA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-05-01,0,0,3,3,6
CHUA COCANI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-05-01,1,0,0,0,1
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-05-01,6,9,1,1,17
CHUMA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-05-01,0,2,5,4,11
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-05-01,2,4,3,7,16
CKOCHAS,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-05-01,4,4,4,2,14
CLIZA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-05-01,13,7,2,0,22
COBIJA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-05-01,18,21,10,9,58
COCAPATA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-05-01,7,7,10,6,30
COCHABAMBA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-05-01,464,435,19,22,940
COIPASA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-05-01,1,1,0,0,2
COLCAPIRHUA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-05-01,21,14,0,0,35
"COLCHA ""K""",vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-05-01,15,3,5,0,23
COLOMI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-05-01,15,10,1,2,28
COLPA BELGICA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-05-01,4,4,0,0,8
COLQUECHACA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-05-01,9,9,3,6,27
COLQUENCHA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-05-01,4,6,0,0,10
COLQUIRI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-05-01,5,10,3,7,25
COMANCHE,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-05-01,1,0,0,0,1
COMARAPA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-05-01,4,5,7,7,23
COMBAYA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-05-01,1,0,1,0,2
CONCEPCION,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-05-01,14,24,9,10,57
COPACABANA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-05-01,1,2,3,1,7
CORIPATA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-05-01,10,11,5,1,27
CORO CORO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-05-01,2,3,5,3,13
COROICO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-05-01,6,8,3,0,17
CORQUE,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-05-01,2,3,0,0,5
COTAGAITA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-05-01,14,7,4,0,25
COTOCA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-05-01,68,69,13,11,161
CUATRO CAÑADAS,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-05-01,18,19,1,1,39
CUCHUMUELA (V. G. VILLARROEL),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-05-01,0,4,1,0,5
CUEVO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-05-01,1,0,1,1,3
CULPINA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-05-01,12,8,0,4,24
CURAHUARA DE CARANGAS,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-05-01,3,1,0,1,5
CURVA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-05-01,2,0,0,1,3
DESAGUADERO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-05-01,1,2,0,0,3
EL ALTO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-05-01,438,395,137,143,1113
EL CHORO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-05-01,3,2,0,0,5
EL PUENTE(STC),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-05-01,7,4,3,0,14
EL PUENTE(TJA),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-05-01,0,3,1,0,4
EL TORNO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-05-01,43,36,0,0,79
EL VILLAR,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-05-01,0,0,2,0,2
ENTRE RIOS TRJ,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-05-01,4,11,1,3,19
ENTRE RIOS CBBA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-05-01,41,37,1,2,81
ESCARA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-05-01,0,1,0,0,1
ESCOMA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-05-01,1,2,0,1,4
EUCALIPTUS,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-05-01,0,3,0,0,3
EXALTACION,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-05-01,0,2,0,0,2
FERNANDEZ ALONSO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-05-01,4,1,5,5,15
FILADELFIA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-05-01,6,6,1,2,15
GAIOC JATUN AYLLU YURA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-05-01,1,4,1,1,7
GENERAL SAAVEDRA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-05-01,9,15,4,2,30
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-05-01,7,8,5,2,22
GUANAY,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-05-01,7,3,7,4,21
GUAQUI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-05-01,2,2,0,0,4
GUAYARAMERIN,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-05-01,38,31,5,7,81
GUTIERREZ,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-05-01,6,8,3,5,22
HUACARAJE,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-05-01,4,3,0,0,7
HUACARETA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-05-01,4,2,3,0,9
HUACAYA (VILLA DE HUACAYA),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-05-01,1,0,0,1,2
HUACHACALLA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-05-01,1,1,0,0,2
HUANUNI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-05-01,10,6,7,5,28
HUARINA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-05-01,5,6,0,0,11
HUATAJATA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-05-01,0,0,0,1,1
HUAYLLAMARCA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-05-01,0,2,0,2,4
HUMANATA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-05-01,0,1,3,0,4
ICHOCA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-05-01,0,0,1,2,3
ICLA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-05-01,2,3,1,0,6
INCAHUASI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-05-01,3,5,2,7,17
INGAVI (HUMAITA),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-05-01,3,3,2,0,8
INQUISIVI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-05-01,7,5,3,5,20
IRUPANA (VILLA DE LANZA),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-05-01,3,6,1,6,16
IXIAMAS,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-05-01,4,7,9,1,21
JESUS DE MACHACA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-05-01,6,4,0,0,10
LA ASUNTA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-05-01,36,23,0,3,62
LA GUARDIA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-05-01,103,97,6,3,209
LA PAZ,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-05-01,382,389,16,7,794
LAGUNILLAS,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-05-01,3,7,1,3,14
LAJA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-05-01,12,12,5,5,34
LAS CARRERAS,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-05-01,1,3,0,0,4
LICOMA PAMPA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-05-01,3,5,0,0,8
LLALLAGUA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-05-01,20,15,43,24,102
LLICA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-05-01,1,1,0,3,5
LORETO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-05-01,1,1,6,3,11
LURIBAY,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-05-01,3,7,2,1,13
MACHACAMARCA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-05-01,1,3,0,0,4
MACHARETI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-05-01,3,2,2,0,7
MAGDALENA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-05-01,3,7,6,1,17
MAIRANA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-05-01,13,9,3,2,27
MALLA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-05-01,0,1,1,1,3
MAPIRI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-05-01,9,19,4,4,36
MECAPACA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-05-01,5,6,5,0,16
MINEROS,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-05-01,21,15,1,2,39
MIZQUE,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-05-01,12,16,3,6,37
MOCOMOCO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-05-01,0,4,2,1,7
MOJOCOYA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-05-01,2,4,2,0,8
MONTEAGUDO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-05-01,15,13,1,1,30
MONTERO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-05-01,110,107,10,5,232
MORO MORO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-05-01,0,0,1,1,2
MOROCHATA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-05-01,1,3,2,4,10
NACEBE (SANTA ROSA DEL ABUNA),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-05-01,0,1,0,3,4
NUEVO MANOA (NUEVA ESPERANZA),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-05-01,0,2,0,0,2
OCURI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-05-01,4,3,2,3,12
OKINAWA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-05-01,12,5,3,3,23
OMEREQUE,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-05-01,0,1,4,1,6
ORURO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-05-01,228,245,13,12,498
PADCAYA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-05-01,7,10,0,0,17
PADILLA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-05-01,1,3,0,0,4
PAILON,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-05-01,15,15,14,17,61
PALCA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-05-01,3,2,1,0,6
PALOS BLANCOS,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-05-01,11,16,4,6,37
PAMPA AULLAGAS,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-05-01,2,1,0,0,3
PAMPA GRANDE,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-05-01,7,9,0,0,16
PAPEL PAMPA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-05-01,0,2,3,0,5
PASORAPA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-05-01,1,2,0,1,4
PATACAMAYA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-05-01,15,14,3,2,34
PAZÑA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-05-01,1,2,2,0,5
PELECHUCO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-05-01,5,3,1,1,10
POCOATA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-05-01,11,12,10,4,37
POCONA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-05-01,4,5,0,0,9
POJO (CBBA),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-05-01,3,6,6,4,19
POOPO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-05-01,1,0,2,2,5
PORCO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-05-01,8,12,3,2,25
POROMA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-05-01,6,2,2,5,15
PORONGO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-05-01,10,4,1,4,19
PORTACHUELO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-05-01,20,15,0,1,36
PORVENIR,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-05-01,1,1,0,1,3
POTOSI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-05-01,199,199,22,28,448
PRESTO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-05-01,2,2,1,2,7
PUCARANI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-05-01,12,12,6,4,34
PUERTO ACOSTA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-05-01,1,2,1,1,5
PUERTO CARABUCO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-05-01,3,3,2,0,8
PUERTO GONZALO MORENO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-05-01,2,2,4,5,13
PUERTO PEREZ,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-05-01,1,0,3,1,5
PUERTO QUIJARRO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-05-01,11,12,0,0,23
PUERTO RICO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-05-01,1,0,4,0,5
PUERTO SILES,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-05-01,1,0,0,2,3
PUERTO SUAREZ,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-05-01,23,13,1,0,37
PUERTO VILLARROEL,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-05-01,31,39,18,14,102
PUNA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-05-01,3,5,5,7,20
PUNATA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-05-01,23,27,7,4,61
QUIABAYA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-05-01,2,0,0,1,3
QUILLACOLLO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-05-01,63,68,44,55,230
QUIME,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-05-01,1,5,5,0,11
QUIRUSILLAS,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-05-01,0,1,0,0,1
RAQAYPAMPA(ETA),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-05-01,3,4,0,2,9
RAVELO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-05-01,1,2,5,4,12
REYES,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-05-01,12,2,4,0,18
RIBERALTA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-05-01,78,93,33,19,223
ROBORE,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-05-01,12,10,1,2,25
RURRENABAQUE,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-05-01,22,10,2,8,42
SABAYA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-05-01,3,4,0,0,7
SACABA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-05-01,94,98,18,19,229
SACABAMBA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-05-01,0,1,1,0,2
SACACA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-05-01,5,12,5,6,28
SAIPINA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-05-01,3,3,1,1,8
SALINAS DE GARCI MENDOZA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-05-01,0,7,4,1,12
SAMAIPATA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-05-01,1,4,2,0,7
SAN AGUSTIN,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-05-01,1,1,0,0,2
SAN ANDRES,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-05-01,4,10,3,5,22
SAN ANDRES DE MACHACA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-05-01,0,1,3,0,4
SAN ANTONIO DE ESMORUCO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-05-01,0,0,0,1,1
SAN ANTONIO DE LOMERIO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-05-01,4,1,3,1,9
SAN BENITO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-05-01,5,7,1,0,13
SAN BORJA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-05-01,36,45,4,8,93
SAN BUENA VENTURA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-05-01,5,6,7,4,22
SAN CARLOS,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-05-01,12,18,0,4,34
SAN IGNACIO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-05-01,15,10,3,2,30
SAN IGNACIO DE VELASCO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-05-01,61,52,4,11,128
SAN JAVIER(BNI),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-05-01,2,3,3,2,10
SAN JAVIER(STC),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-05-01,15,9,0,1,25
SAN JOAQUIN,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-05-01,3,3,2,2,10
SAN JOSE DE CHIQUITOS,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-05-01,20,16,20,21,77
SAN JUAN DE YAPACANI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-05-01,4,8,2,0,14
SAN JULIAN,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-05-01,46,47,1,4,98
SAN LORENZO(PND),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-05-01,4,3,1,2,10
SAN LORENZO(TJA),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-05-01,13,6,1,0,20
SAN LUCAS,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-05-01,12,14,5,7,38
SAN MATIAS,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-05-01,14,10,8,6,38
SAN MIGUEL DE VELASCO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-05-01,6,5,6,1,18
SAN PABLO DE LIPEZ,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-05-01,1,0,1,0,2
SAN PEDRO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-05-01,9,13,1,1,24
SAN PEDRO DE BUENA VISTA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-05-01,11,10,11,13,45
SAN PEDRO DE CURAHUARA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-05-01,1,1,0,1,3
SAN PEDRO DE MACHA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-05-01,7,7,2,1,17
SAN PEDRO DE QUEMES,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-05-01,0,1,0,1,2
SAN PEDRO DE TIQUINA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-05-01,4,2,0,2,8
SAN PEDRO(PND),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-05-01,0,0,1,4,5
SAN RAFAEL,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-05-01,5,1,0,2,8
SAN RAMON BENI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-05-01,4,1,1,3,9
SAN RAMON SCZ,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-05-01,10,4,0,0,14
SANTA ANA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-05-01,21,14,4,5,44
SANTA CRUZ DE LA SIERRA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-05-01,1074,1062,25,29,2190
SANTA ROSA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-05-01,12,6,0,0,18
SANTA ROSA DEL SARA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-05-01,10,7,0,0,17
SANTIAGO DE CALLAPA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-05-01,1,3,1,0,5
SANTIAGO DE HUARI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-05-01,3,1,0,3,7
SANTIAGO DE HUATA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-05-01,2,3,1,0,6
SANTIAGO DE MACHACA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-05-01,1,2,0,1,4
SANTIVAÑES,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-05-01,5,3,0,0,8
SANTUARIO DE QUILLACAS,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-05-01,0,0,1,0,1
SAPAHAQUI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-05-01,2,5,1,1,9
SENA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-05-01,14,16,2,2,34
SHINAOTA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-05-01,17,21,1,0,39
SICA SICA (VILLA AROMA),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-05-01,11,15,1,0,27
SICAYA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-05-01,2,0,1,0,3
SIPE SIPE,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-05-01,52,48,4,7,111
