municipality,group,variable,month,Número de inyectables trimestrales suministrados,TOTAL
BETANZOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2012-05-01,90,90
BOLIVAR,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2012-05-01,9,9
BOLPEBRA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2012-05-01,8,8
BOYUIBE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2012-05-01,12,12
BUENA VISTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2012-05-01,28,28
CABEZAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2012-05-01,118,118
CAIROMA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2012-05-01,36,36
"CAIZA ""D""","anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2012-05-01,36,36
CAJUATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2012-05-01,59,59
CALACOTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2012-05-01,2,2
CALAMARCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2012-05-01,47,47
CAMARGO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2012-05-01,50,50
CAMATAQUI (C. VILLA ABECIA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2012-05-01,20,20
CAMIRI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2012-05-01,36,36
CAPINOTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2012-05-01,94,94
CAQUIAVIRI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2012-05-01,12,12
CARACOLLO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2012-05-01,52,52
CARANAVI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2012-05-01,87,87
CARANGAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2012-05-01,1,1
CARAPARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2012-05-01,132,132
CARIPUYO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2012-05-01,13,13
CARMEN RIVERO TORREZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2012-05-01,3,3
CATACORA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2012-05-01,8,8
CHACARILLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2012-05-01,2,2
CHALLAPATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2012-05-01,15,15
CHAQUI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2012-05-01,13,13
CHARAGUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2012-05-01,69,69
CHARAÑA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2012-05-01,6,6
CHAYANTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2012-05-01,48,48
CHIMORE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2012-05-01,105,105
CHIPAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2012-05-01,10,10
CHOQUE COTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2012-05-01,7,7
CHULUMANI (V. DE LA LIBERTAD),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2012-05-01,8,8
CHUMA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2012-05-01,43,43
CHUQUIHUTA AYLLU JUCUMANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2012-05-01,36,36
CKOCHAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2012-05-01,46,46
CLIZA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2012-05-01,82,82
COBIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2012-05-01,141,141
COCAPATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2012-05-01,8,8
COCHABAMBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2012-05-01,296,296
COIPASA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2012-05-01,10,10
COLCAPIRHUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2012-05-01,108,108
"COLCHA ""K""","anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2012-05-01,50,50
COLLANA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2012-05-01,20,20
COLOMI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2012-05-01,81,81
COLPA BELGICA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2012-05-01,15,15
COLQUECHACA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2012-05-01,115,115
COLQUENCHA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2012-05-01,39,39
COLQUIRI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2012-05-01,45,45
COMANCHE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2012-05-01,4,4
COMARAPA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2012-05-01,97,97
COMBAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2012-05-01,2,2
CONCEPCION,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2012-05-01,16,16
COPACABANA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2012-05-01,57,57
CORIPATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2012-05-01,64,64
CORO CORO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2012-05-01,10,10
COROICO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2012-05-01,12,12
CORQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2012-05-01,11,11
COTAGAITA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2012-05-01,112,112
COTOCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2012-05-01,65,65
CUATRO CAÑADAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2012-05-01,79,79
CUCHUMUELA (V. G. VILLARROEL),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2012-05-01,1,1
CUEVO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2012-05-01,31,31
CULPINA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2012-05-01,102,102
CURAHUARA DE CARANGAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2012-05-01,23,23
CURVA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2012-05-01,4,4
DESAGUADERO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2012-05-01,23,23
EL ALTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2012-05-01,1089,1089
EL CHORO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2012-05-01,8,8
EL PUENTE(STC),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2012-05-01,72,72
EL PUENTE(TJA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2012-05-01,170,170
EL TORNO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2012-05-01,149,149
EL VILLAR,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2012-05-01,33,33
ENTRE RIOS TRJ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2012-05-01,202,202
ENTRE RIOS CBBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2012-05-01,76,76
ESCARA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2012-05-01,1,1
ESCOMA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2012-05-01,2,2
ESMERALDA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2012-05-01,1,1
EUCALIPTUS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2012-05-01,19,19
EUREKA (SANTOS MERCADO),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2012-05-01,1,1
EXALTACION,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2012-05-01,1,1
FERNANDEZ ALONSO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2012-05-01,82,82
FILADELFIA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2012-05-01,37,37
GENERAL SAAVEDRA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2012-05-01,75,75
GRAL. J.J. PEREZ (CHARAZANI),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2012-05-01,31,31
GUANAY,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2012-05-01,20,20
GUAQUI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2012-05-01,22,22
GUAYARAMERIN,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2012-05-01,114,114
GUTIERREZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2012-05-01,23,23
HUACARETA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2012-05-01,44,44
HUACAYA (VILLA DE HUACAYA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2012-05-01,6,6
HUACHACALLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2012-05-01,3,3
HUANUNI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2012-05-01,32,32
HUARACAJE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2012-05-01,15,15
HUARINA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2012-05-01,14,14
HUAYLLAMARCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2012-05-01,23,23
HUMANATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2012-05-01,9,9
ICHOCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2012-05-01,5,5
ICLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2012-05-01,48,48
INCAHUASI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2012-05-01,66,66
INGAVI (HUMAITA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2012-05-01,10,10
