municipality,group,variable,month,RN con corte tardío de Cordón Umbilical,TOTAL
EL PUENTE(TJA),atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-05-01,1,1
EL VILLAR,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-05-01,4,4
ENTRE RIOS TRJ,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-05-01,1,1
ENTRE RIOS CBBA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-05-01,45,45
EUCALIPTUS,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-05-01,2,2
EXALTACION,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-05-01,3,3
FERNANDEZ ALONSO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-05-01,6,6
FILADELFIA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-05-01,2,2
GAIOC JATUN AYLLU YURA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-05-01,2,2
GENERAL SAAVEDRA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-05-01,7,7
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-05-01,1,1
HUACARETA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-05-01,2,2
HUACAYA (VILLA DE HUACAYA),atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-05-01,2,2
HUACHACALLA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-05-01,1,1
HUANUNI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-05-01,12,12
HUARACAJE,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-05-01,1,1
HUAYLLAMARCA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-05-01,1,1
HUMANATA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-05-01,1,1
ICHOCA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-05-01,1,1
ICLA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-05-01,5,5
INCAHUASI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-05-01,9,9
INQUISIVI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-05-01,3,3
JESUS DE MACHACA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-05-01,2,2
LA ASUNTA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-05-01,7,7
LA PAZ,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-05-01,28,28
LAJA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-05-01,3,3
LAS CARRERAS,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-05-01,1,1
LICOMA PAMPA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-05-01,3,3
LURIBAY,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-05-01,6,6
MACHACAMARCA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-05-01,2,2
MACHARETI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-05-01,1,1
MAPIRI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-05-01,12,12
MIZQUE,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-05-01,23,23
MOCOMOCO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-05-01,3,3
MOJOCOYA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-05-01,4,4
MONTEAGUDO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-05-01,1,1
MONTERO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-05-01,24,24
MOROCHATA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-05-01,3,3
NACEBE (SANTA ROSA DEL ABUNA),atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-05-01,2,2
NAZACARA DE PACAJES,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-05-01,2,2
OCURI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-05-01,7,7
OMEREQUE,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-05-01,4,4
ORURO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-05-01,71,71
PADCAYA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-05-01,5,5
PADILLA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-05-01,13,13
PAILON,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-05-01,3,3
PALCA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-05-01,2,2
PALOS BLANCOS,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-05-01,27,27
PAMPA AULLAGAS,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-05-01,2,2
PAPEL PAMPA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-05-01,2,2
PASORAPA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-05-01,1,1
PATACAMAYA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-05-01,1,1
PAZÑA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-05-01,1,1
POCOATA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-05-01,8,8
POCONA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-05-01,5,5
POJO (CBBA),atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-05-01,7,7
POOPO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-05-01,2,2
PORCO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-05-01,6,6
POROMA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-05-01,5,5
PORVENIR,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-05-01,3,3
POTOSI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-05-01,153,153
PRESTO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-05-01,2,2
PUCARA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-05-01,1,1
PUCARANI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-05-01,4,4
PUERTO ACOSTA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-05-01,4,4
PUERTO CARABUCO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-05-01,6,6
PUERTO GONZALO MORENO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-05-01,4,4
PUERTO RICO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-05-01,9,9
PUERTO VILLARROEL,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-05-01,25,25
PUNA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-05-01,6,6
PUNATA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-05-01,59,59
QUILLACOLLO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-05-01,27,27
RAVELO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-05-01,6,6
REYES,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-05-01,11,11
RIBERALTA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-05-01,227,227
ROBORE,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-05-01,14,14
SABAYA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-05-01,2,2
SACABA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-05-01,14,14
SACABAMBA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-05-01,3,3
SACACA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-05-01,8,8
SALINAS DE GARCI MENDOZA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-05-01,4,4
SAMAIPATA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-05-01,2,2
SAN AGUSTIN,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-05-01,2,2
SAN ANDRES,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-05-01,9,9
SAN ANTONIO DE LOMERIO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-05-01,1,1
SAN BENITO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-05-01,4,4
SAN BORJA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-05-01,10,10
SAN BUENA VENTURA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-05-01,1,1
SAN IGNACIO DE VELASCO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-05-01,41,41
SAN JAVIER(STC),atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-05-01,28,28
SAN JOSE DE CHIQUITOS,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-05-01,1,1
SAN JULIAN,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-05-01,2,2
SAN LORENZO(PND),atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-05-01,3,3
SAN LORENZO(TJA),atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-05-01,2,2
SAN LUCAS,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-05-01,18,18
SAN MIGUEL DE VELASCO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-05-01,9,9
SAN PEDRO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-05-01,5,5
SAN PEDRO DE BUENA VISTA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-05-01,18,18
SAN PEDRO DE CURAHUARA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-05-01,1,1
SAN PEDRO DE MACHA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-05-01,11,11
SAN PEDRO DE TIQUINA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-05-01,2,2
SAN RAMON SCZ,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-05-01,10,10
SANTA ANA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-05-01,36,36
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-05-01,199,199
SANTA ROSA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-05-01,1,1
SANTIAGO DE CALLAPA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-05-01,2,2
SANTIAGO DE HUARI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-05-01,2,2
SANTIAGO DE MACHACA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-05-01,1,1
SANTIVAÑES,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-05-01,3,3
SAPAHAQUI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-05-01,1,1
SENA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-05-01,11,11
SHINAOTA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-05-01,5,5
SICA SICA (VILLA AROMA),atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-05-01,8,8
SICAYA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-05-01,2,2
SIPE SIPE,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-05-01,41,41
SOPACHUY,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-05-01,3,3
SORACACHI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-05-01,1,1
SORATA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-05-01,1,1
SUCRE,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-05-01,136,136
TACACOMA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-05-01,2,2
TACOPAYA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-05-01,2,2
TAHUA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-05-01,1,1
TAPACARI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-05-01,2,2
TARABUCO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-05-01,13,13
TARACO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-05-01,2,2
TARATA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-05-01,8,8
TARIJA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-05-01,4,4
TARVITA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-05-01,14,14
TEOPONTE,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-05-01,5,5
TIAHUANACU,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-05-01,5,5
TINGUIPAYA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-05-01,2,2
TIPUANI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-05-01,3,3
TIQUIPAYA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-05-01,22,22
TOCO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-05-01,2,2
TOLATA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-05-01,2,2
TOLEDO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-05-01,1,1
TOMAVE,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-05-01,4,4
TOMINA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-05-01,7,7
TORO TORO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-05-01,6,6
TOTORA(ORR),atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-05-01,3,3
TRINIDAD,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-05-01,3,3
TUPIZA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-05-01,3,3
UMALA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-05-01,2,2
UNCIA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-05-01,17,17
URUBICHA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-05-01,6,6
UYUNI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-05-01,1,1
VACAS,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-05-01,2,2
VILA VILA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-05-01,3,3
VILLA CHARCAS,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-05-01,10,10
VILLA MONTES,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-05-01,3,3
VILLA NUEVA (LOMA ALTA),atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-05-01,1,1
VILLA SERRANO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-05-01,2,2
VILLA TUNARI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-05-01,57,57
VILLA VACA GUZMAN (MUYUPAMPA),atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-05-01,4,4
VILLAZON,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-05-01,32,32
VINTO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-05-01,1,1
VITICHI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-05-01,3,3
WALDO BALLIVIAN,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-05-01,3,3
YACO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-05-01,1,1
YACUIBA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-05-01,10,10
YAMPARAEZ,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-05-01,3,3
YANACACHI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-05-01,1,1
YAPACANI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-05-01,5,5
YOTALA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-05-01,7,7
ZUDAÑEZ,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-05-01,6,6
