,group,variable,month,NUEVAS ANTES DEL 5TO MES DE EMBARAZO CANTIDAD,NUEVAS ANTES DEL 5TO MES DE EMBARAZO CANTIDAD,TOTALES
URIONDO (A. CONCEPCION),consultas prenatales,nuevas antes del 5to mes de embarazo,2013-04-01,19,1,20
URUBICHA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-04-01,12,0,12
UYUNI,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-04-01,55,0,55
VACAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-04-01,13,0,13
VALLEGRANDE,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-04-01,22,1,23
VIACHA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-04-01,109,4,113
VILA VILA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-04-01,4,0,4
VILLA CHARCAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-04-01,24,8,32
VILLA MONTES,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-04-01,43,5,48
VILLA NUEVA (LOMA ALTA),consultas prenatales,nuevas antes del 5to mes de embarazo,2013-04-01,5,0,5
VILLA RIVERO,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-04-01,9,1,10
VILLA SERRANO,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-04-01,5,3,8
VILLA TUNARI,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-04-01,244,3,247
VILLA VACA GUZMAN (MUYUPAMPA),consultas prenatales,nuevas antes del 5to mes de embarazo,2013-04-01,18,4,22
VILLAZON,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-04-01,71,4,75
VINTO,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-04-01,90,0,90
VITICHI,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-04-01,12,1,13
WALDO BALLIVIAN,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-04-01,2,0,2
WARNES,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-04-01,219,3,222
YACO,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-04-01,4,3,7
YACUIBA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-04-01,202,0,202
YAMPARAEZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-04-01,6,2,8
YANACACHI,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-04-01,6,0,6
YAPACANI,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-04-01,112,1,113
YOCALLA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-04-01,14,1,15
YOTALA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-04-01,7,0,7
YUNCHARA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-04-01,5,4,9
ZUDAÑEZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-04-01,13,2,15
ACACIO,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-05-01,10,1,11
ACHACACHI,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-05-01,44,0,44
ACHOCALLA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-05-01,9,4,13
AIQUILE,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-05-01,60,5,65
ALALAY,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-05-01,2,1,3
ALCALA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-05-01,6,1,7
ALTO BENI,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-05-01,12,0,12
ANCORAIMES,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-05-01,15,6,21
ANDAMARCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-05-01,1,1,2
ANTEQUERA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-05-01,10,0,10
ANZALDO,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-05-01,7,0,7
APOLO,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-05-01,19,7,26
ARAMPAMPA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-05-01,2,0,2
ARANI,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-05-01,10,0,10
ARBIETO,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-05-01,15,6,21
ARQUE,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-05-01,13,2,15
ASCENCION DE GUARAYOS,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-05-01,45,2,47
ATOCHA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-05-01,38,0,38
AUCAPATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-05-01,1,0,1
AYATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-05-01,11,2,13
AYO AYO,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-05-01,9,0,9
AYOPAYA (V. DE INDEPENDENCIA),consultas prenatales,nuevas antes del 5to mes de embarazo,2013-05-01,21,5,26
AZURDUY,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-05-01,15,3,18
BATALLAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-05-01,15,3,18
BAURES,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-05-01,3,0,3
BELEN DE ANDAMARCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-05-01,2,1,3
BELEN DE URMIRI,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-05-01,2,2,4
BELLA FLOR,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-05-01,3,0,3
BERMEJO,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-05-01,84,0,84
BETANZOS,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-05-01,26,5,31
BOLIVAR,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-05-01,6,0,6
BOLPEBRA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-05-01,2,3,5
BOYUIBE,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-05-01,1,0,1
BUENA VISTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-05-01,11,0,11
CABEZAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-05-01,37,1,38
CAIROMA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-05-01,11,1,12
"CAIZA ""D""",consultas prenatales,nuevas antes del 5to mes de embarazo,2013-05-01,7,1,8
CAJUATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-05-01,13,1,14
CALACOTO,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-05-01,2,1,3
CALAMARCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-05-01,16,3,19
CAMARGO,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-05-01,23,3,26
CAMATAQUI (C. VILLA ABECIA),consultas prenatales,nuevas antes del 5to mes de embarazo,2013-05-01,1,4,5
CAMIRI,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-05-01,98,1,99
CAPINOTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-05-01,42,2,44
CAQUIAVIRI,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-05-01,7,1,8
CARACOLLO,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-05-01,20,1,21
CARANAVI,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-05-01,90,8,98
CARANGAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-05-01,0,1,1
CARAPARI,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-05-01,28,0,28
CARIPUYO,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-05-01,8,9,17
CARMEN RIVERO TORREZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-05-01,7,2,9
CHALLAPATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-05-01,42,8,50
CHAQUI,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-05-01,5,0,5
CHARAGUA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-05-01,26,0,26
CHARAÑA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-05-01,4,0,4
CHAYANTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-05-01,21,3,24
CHIMORE,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-05-01,28,4,32
CHUA COCANI,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-05-01,3,2,5
CHULUMANI (V. DE LA LIBERTAD),consultas prenatales,nuevas antes del 5to mes de embarazo,2013-05-01,28,1,29
CHUMA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-05-01,2,3,5
CHUQUIHUTA AYLLU JUCUMANI,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-05-01,7,1,8
CKOCHAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-05-01,16,3,19
CLIZA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-05-01,46,0,46
COBIJA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-05-01,114,0,114
COCAPATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-05-01,3,13,16
COCHABAMBA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-05-01,1762,5,1767
COIPASA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-05-01,1,0,1
COLCAPIRHUA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-05-01,107,4,111
"COLCHA ""K""",consultas prenatales,nuevas antes del 5to mes de embarazo,2013-05-01,21,2,23
COLLANA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-05-01,2,0,2
COLOMI,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-05-01,25,0,25
COLPA BELGICA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-05-01,7,0,7
COLQUECHACA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-05-01,32,6,38
COLQUENCHA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-05-01,10,0,10
COLQUIRI,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-05-01,17,7,24
COMANCHE,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-05-01,2,1,3
COMARAPA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-05-01,46,0,46
COMBAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-05-01,0,3,3
CONCEPCION,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-05-01,21,0,21
COPACABANA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-05-01,21,3,24
CORIPATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-05-01,31,0,31
CORO CORO,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-05-01,7,0,7
COROICO,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-05-01,21,1,22
CORQUE,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-05-01,2,2,4
COTAGAITA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-05-01,29,3,32
COTOCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-05-01,111,1,112
CUATRO CAÑADAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-05-01,240,0,240
CUCHUMUELA (V. G. VILLARROEL),consultas prenatales,nuevas antes del 5to mes de embarazo,2013-05-01,3,0,3
CUEVO,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-05-01,3,0,3
CULPINA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-05-01,33,7,40
CURAHUARA DE CARANGAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-05-01,9,1,10
CURVA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-05-01,2,2,4
DESAGUADERO,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-05-01,4,0,4
EL ALTO,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-05-01,1454,2,1456
EL CHORO,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-05-01,6,2,8
EL PUENTE(STC),consultas prenatales,nuevas antes del 5to mes de embarazo,2013-05-01,14,0,14
EL PUENTE(TJA),consultas prenatales,nuevas antes del 5to mes de embarazo,2013-05-01,12,0,12
EL TORNO,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-05-01,118,1,119
ENTRE RIOS TRJ,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-05-01,25,0,25
ENTRE RIOS CBBA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-05-01,70,0,70
ESCOMA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-05-01,8,0,8
ESMERALDA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-05-01,0,1,1
EUCALIPTUS,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-05-01,7,1,8
EUREKA (SANTOS MERCADO),consultas prenatales,nuevas antes del 5to mes de embarazo,2013-05-01,1,0,1
EXALTACION,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-05-01,5,0,5
FERNANDEZ ALONSO,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-05-01,30,0,30
FILADELFIA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-05-01,3,0,3
GENERAL SAAVEDRA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-05-01,22,0,22
GRAL. J.J. PEREZ (CHARAZANI),consultas prenatales,nuevas antes del 5to mes de embarazo,2013-05-01,9,0,9
GUANAY,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-05-01,34,2,36
GUAQUI,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-05-01,6,1,7
GUAYARAMERIN,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-05-01,83,4,87
GUTIERREZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-05-01,16,2,18
HUACARETA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-05-01,10,4,14
HUACAYA (VILLA DE HUACAYA),consultas prenatales,nuevas antes del 5to mes de embarazo,2013-05-01,4,2,6
HUACHACALLA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-05-01,2,0,2
HUANUNI,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-05-01,37,0,37
HUARACAJE,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-05-01,7,0,7
HUARINA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-05-01,2,0,2
HUATAJATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-05-01,3,0,3
HUAYLLAMARCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-05-01,4,0,4
HUMANATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-05-01,5,0,5
ICHOCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-05-01,5,1,6
ICLA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-05-01,8,3,11
INCAHUASI,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-05-01,17,7,24
INQUISIVI,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-05-01,9,3,12
IRUPANA (VILLA DE LANZA),consultas prenatales,nuevas antes del 5to mes de embarazo,2013-05-01,13,1,14
IXIAMAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-05-01,17,3,20
JESUS DE MACHACA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-05-01,12,0,12
LA ASUNTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-05-01,74,1,75
LA GUARDIA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-05-01,199,0,199
LA PAZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-05-01,1339,1,1340
LAGUNILLAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-05-01,8,0,8
LAJA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-05-01,22,2,24
LAS CARRERAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-05-01,5,0,5
LICOMA PAMPA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-05-01,6,0,6
LLALLAGUA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-05-01,79,2,81
LLICA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-05-01,6,0,6
LORETO,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-05-01,2,0,2
LURIBAY,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-05-01,10,0,10
MACHACAMARCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-05-01,4,1,5
MACHARETI,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-05-01,13,0,13
MAGDALENA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-05-01,9,1,10
MAIRANA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-05-01,15,0,15
MALLA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-05-01,1,2,3
MAPIRI,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-05-01,28,0,28
MECAPACA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-05-01,12,0,12
MINEROS,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-05-01,46,0,46
MIZQUE,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-05-01,54,3,57
MOCOMOCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-05-01,11,3,14
MOJINETE,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-05-01,2,0,2
MOJOCOYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-05-01,15,0,15
MONTEAGUDO,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-05-01,50,4,54
MONTERO,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-05-01,209,0,209
MORO MORO,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-05-01,2,0,2
MOROCHATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-05-01,8,10,18
NACEBE (SANTA ROSA DEL ABUNA),consultas prenatales,nuevas antes del 5to mes de embarazo,2013-05-01,6,0,6
NUEVO MANOA (NUEVA ESPERANZA),consultas prenatales,nuevas antes del 5to mes de embarazo,2013-05-01,4,1,5
OCURI,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-05-01,25,7,32
OKINAWA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-05-01,30,0,30
OMEREQUE,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-05-01,11,0,11
ORURO,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-05-01,760,24,784
PADCAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-05-01,14,3,17
PADILLA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-05-01,16,3,19
PAILON,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-05-01,59,0,59
PALCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-05-01,18,4,22
PALOS BLANCOS,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-05-01,69,0,69
PAMPA AULLAGAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-05-01,3,0,3
PAMPA GRANDE,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-05-01,18,0,18
PAPEL PAMPA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-05-01,4,1,5
PASORAPA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-05-01,2,0,2
PATACAMAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-05-01,25,1,26
PAZÑA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-05-01,3,2,5
PELECHUCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-05-01,8,0,8
POCOATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-05-01,24,6,30
POCONA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-05-01,14,0,14
POJO (CBBA),consultas prenatales,nuevas antes del 5to mes de embarazo,2013-05-01,24,1,25
POOPO,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-05-01,8,0,8
PORCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-05-01,21,1,22
POROMA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-05-01,21,4,25
PORONGO,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-05-01,15,0,15
PORTACHUELO,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-05-01,58,0,58
PORVENIR,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-05-01,7,0,7
POSTRER VALLE,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-05-01,1,1,2
POTOSI,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-05-01,593,0,593
PRESTO,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-05-01,5,6,11
PUCARA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-05-01,3,0,3
PUCARANI,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-05-01,29,1,30
PUERTO ACOSTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-05-01,4,2,6
PUERTO CARABUCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-05-01,5,3,8
PUERTO GONZALO MORENO,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-05-01,6,0,6
PUERTO PEREZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-05-01,1,0,1
PUERTO QUIJARRO,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-05-01,31,0,31
PUERTO RICO,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-05-01,9,0,9
PUERTO SILES,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-05-01,1,0,1
PUERTO SUAREZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-05-01,59,0,59
PUERTO VILLARROEL,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-05-01,150,0,150
PUNA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-05-01,30,2,32
PUNATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2013-05-01,50,0,50
